"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
384018																																																																																																						
384278																																																														56872	0	0	0	0	0	0	0	0			0	0	0	0	5103	12066955					0	14060	0	0		0						0	0						0	
384353																																																																																																						
384652																																																																																																						
384830																																																																																																						
385350																																																																																																						
385471																																																																																																						
385547																																																																																																						
385686																																																																																																						
386432																																																																																																						
386450																																																														0	0	0	0	0	0	0	1763	0			45968	0	1763	0	45968	0						0	0	0		0						0	0						0	
386731																																																																																																						
386825																																																																																																						
387055																																																																																																						
387671																																																																																																						
388155																																																																																																						
388258																																																																																																						
388557																																																																																																						
388744																																																																																																						
388753																																																																																																						
388874																																																																																																						
389358																																																																																																						
389376																																																																																																						
389826																																																																																																						
390372																																																																																																						
390840																																																																																																						
391418																																																																																																						
391557																																																																																																						
391575	68188	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	5532					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
391959																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
391977																																																																																																						
392152																																																																																																						
392255																																																																																																						
392778																																																																																																						
393252																																																																																																						
393355																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
393953																																																																																																						
394156																																																																																																						
394259																																																														0	0	0	0	0	0	0	0	0			39915	0	1371	0	0	0					0	0	0	0		0						0	0						0	
395238																																																														1083943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
396057																																																																																																						
396244																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
396253																																																																																																						
396954																																																																																																						
397456																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
397531																																																																																																						
397540																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
397559																																																																																																						
397755																																																																																																						
397858																																																																																																						
398051																																																														0	0	0	0	0	0	0	0	0			5175	0	352	0	5175	10155					0	0	0	0		0						0	0						0	
398248																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
398668	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
398837																																																																																																						
399357																																																																																																						
399517																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	266603						0	0	0		0						0	0						0	
399731																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
399973																																																																																																						
400057																																																																																																						
400141																																																																																																						
400365																																																																																																						
400767																																																																																																						
401072																																																																																																						
401559																																																																																																						
401755																																																																																																						
401906																																																																																																						
401951																																																																																																						
402846																																																																																																						
402873																																																																																																						
403067																																																																																																						
403151																																																														0	0	0	0	0	0	0	0	0			12156	0	546	0	12156	0						0	0	0		0						0	0						0	
403179																																																																																																						
403254																																																																																																						
403656																																																																																																						
403870																																																																																																						
403946																																																																																																						
404653																																																																																																						
404943																																																																																																						
406022																																																																																																						
406059																																																																																																						
406666																																																																																																						
406974																																																																																																						
407168																																																																																																						
407506																																																																																																						
407645																																																																																																						
407850																																																																																																						
408307																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	3548					0	0	0	0		0						0	0						0	
408642																																																																																																						
408875																																																																																																						
409265																																																																																																						
410159																																																																																																						
410560																																																																																																						
410748																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
410917																																																																																																						
410944																																																																																																						
411062																																																																																																						
411174																																																																																																						
411231																																																																																																						
411240																																																																																																						
411512																																																														64407	0	0	0	0	0	0	0	0			5405	0	4979	0	561	0					0	0	0	0		0						0	0						0	
411549																																																																																																						
411576																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
411624																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	8558	0					0	0	0	0		0						0	0						0	
411651																																																																																																						
412153																																																																																																						
412452																																																																																																						
412555																																																																																																						
412667																																																																																																						
412751																																																														10032	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
412845																																																																																																						
412872																																																																																																						
413141																																																														5840	0	0	0	0	0	0	0	0			0	0	0	0	0	4727						26	0	0		0						0	0						0	
413208	1965012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1908764	0	0	0	0	0	58170	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
413347																																																																																																						
413543																																																																																																						
413646																																																																																																						
413673																																																																																																						
413758																																																																																																						
414102																																																																																																						
414652																																																																																																						
414764																																																																																																						
414858																																																																																																						
416245																																																														94780	0	0	0	0	0	0	0	0	0	0	21931	0	11119	0	16084	1582082	0	0	0	0		1292	0	0	0	0						0	0						0	
416272																																																																																																						
416339																																																																																																						
416357																																																																																																						
416656																																																																																																						
416674																																																																																																						
417626																																																																																																						
417710																																																																																																						
418100																																																																																																						
418249																																																																																																						
418436																																																																																																						
418856																																																																																																						
419406																																																														0	0	0	0	0	0	0	0	0			1789	0	9	0	1789	949952						198	0	0		0						0	0						0	
419460																																																																																																						
419675																																																																																																						
419947																																																																																																						
420578																																																																																																						
420644																																																																																																						
420653																																																														0	0	0	0	0	0	0	0	0			74166	0	6592	0	74166	0					0	0	0	0		0						0	0						0	
420877																																																																																																						
421445																																																																																																						
421539																																																																																																						
422059																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
422116																																																																																																						
422433																																																														111680	0	0	0	0	0	0	0	0			0	0	0	0	0	3991					0	0	0	0		0						0	0						0	
422657																																																																																																						
423159																																																																																																						
423449																																																																																																						
423636																																																																																																						
423739																																																																																																						
424156																																																																																																						
424240																																																																																																						
424352																																																																																																						
424437																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
424633																																																																																																						
425050																																																																																																						
425108																																																																																																						
425818																																																																																																						
425845																																																																																																						
425911																																																																																																						
426057																																																																																																						
426141																																																																																																						
426534																																																														0	0	0	0	0	0	0	0	0			1877	0	1214	0	1877	974173					0	374	0	0		0						0	0						0	
426758																																																																																																						
426945																																																																																																						
427241																																																																																																						
427353																																																																																																						
427858																																																																																																						
427960																																																																																																						
428060																																																																																																						
428462																																																																																																						
428547																																																														70277	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
428855																																																																																																						
429021																																																																																																						
429487																																																																																																						
430036																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
430054																																																																																																						
430344																																																																																																						
431172																																																														486180	0	57381	0	0	0	0	0	0	0	0	0	0	0	0	0	4827	0	0	0	0	0	0	0	50901	0	0						0	0						0	
431323																																																																																																						
431350																																																																																																						
432058																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
432432																																																																																																						
433505																																																														0	0	0	0	0	0	0	0	0			5700	0	1902	0	5700	265536					0	0	0	0		0						0	0						0	
433550																																																																																																						
433608																																																														0	0	0	0	0	0	0	0	0			0	1936	0	1936	0	138849					0	319	0	0		0						0	0						0	
433859																																																																																																						
433943																																																																																																						
434203																																																														12087	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
434539																																																																																																						
435059																																																																																																						
435077																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
435255																																																																																																						
435666																																																																																																						
435750																																																														0	0	0	0	0	0	0	0	0			45281	0	45281	0	0	0					0	0	0	0		0						0	0						0	
436159																																																														0	6069366	0	32025	0	9057	0	0	0	0	0	7450	0	7450	0	2972	11230277	0	0	0	0	0	1666	0	0	0	0						0	0						0	
436542																																																																																																						
436739																																																																																																						
436953																																																																																																						
437044																																																																																																						
437914																																																														411738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	264947	0	0	0	0	0	182	0	0	0	0						0	0						0	
439132																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
439338																																																														164277	0	0	0	0	0	0	0	0			4066	0	4066	0	4066	1812983					0	3500	0	0		0						0	0						0	
439356																																																																																																						
439404																																																														0	0	0	0	0	0	0	297	0			6800	0	277	0	6800	341790					0	0	0	0		0						0	0						0	
439730																																																																																																						
440857																																																																																																						
440978																																																																																																						
441050																																																																																																						
441078																																																																																																						
441135																																																																																																						
441256																																																														709108	0	0	0	0	0	0	0	0			105994	0	1978	0	105994	361878					0	0	0	0		0						0	0						0	
441359																																																																																																						
441470																																																																																																						
441630																																																																																																						
442011																																																																																																						
442057																																																																																																						
442244																																																																																																						
442655																																																																																																						
443148																																																																																																						
443205																																																																																																						
443353																																																																																																						
443625																																																																																																						
443634																																																																																																						
444350																																																																																																						
444556																																																																																																						
444677																																																																																																						
445674																																																																																																						
445955																																																																																																						
446130																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
446149																																																																																																						
446176																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	11384					0	0	0	0		0						0	0						0	
446877																																																																																																						
447070																																																																																																						
447100																																																														0	0	0	0	0	0	0	0	0			5010	0	181	0	5010	52896						0	0	0		0						0	0						0	
447557																																																																																																						
448040																																																																																																						
448554																																																																																																						
449038	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0						0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
449430																																																																																																						
449832																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
449935																																																																																																						
450632																																																																																																						
450669																																																																																																						
450753																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
450856																																																														328745	0	0	0	0	0	0	0	0			78026	0	2233	0	0	969009					0	0	0	0		0						0	0						0	
450959																																																																																																						
451068																																																																																																						
451246																																																																																																						
451273																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
451965	594776000	116841000	0	0	0	0	0	51972000	0	0	0	0	0	0	0	3554000	0	0	0	0	0	107000	281000	0	0	0	0	0	627000	0	98000	0	0	4502000	0	0	0	0	0	201000	45569000	156000	13444000	204000	703661000	0	0	0	0	0	947000	0	0	0	0	0	0	0	0	0	0																											3000	0	0	0	0	0	87000	2000	0	0	0	0	0	62000	
452159																																																																																																						
452739																																																																																																						
452841																																																																																																						
453147																																																																																																						
453446																																																																																																						
453839																																																																																																						
454546																																																																																																						
454658																																																																																																						
454676																																																																																																						
454975																																																																																																						
455150																																																														0	0	0	0	0	0	0	0	0			6742	0	330	0	6742	0					0	0	0	0		0						0	0						0	
455253																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
455459																																																																																																						
455552																																																																																																						
455945																																																																																																						
455972																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	752375					0	0	0	0		0						0	0						0	
456045																																																														132180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
456054																																																																																																						
456250																																																																																																						
456344																																																																																																						
456755																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
457060																																																																																																						
457220																																																																																																						
457426																																																																																																						
457752																																																																																																						
458142																																																																																																						
458544																																																																																																						
458665																																																																																																						
458946																																																																																																						
459130																																																																																																						
459354																																																																																																						
459372																																																																																																						
459644																																																																																																						
459671																																																														0	0	0	0	0	0	0	0	0			123759	0	6974	0	123759	172788					0	0	0	0		0						0	0						0	
460033																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
460275																																																																																																						
460332																																																																																																						
460350																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
460556																																																																																																						
460770																																																																																																						
461058																																																																																																						
463203																																																																																																						
463342																																																														303447	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
463605																																																																																																						
463650																																																																																																						
463735																																																														836768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16740	0	0	0	0	0	156	0	0	0	0						0	0						0	
464255																																																																																																						
464853																																																																																																						
465038																																																																																																						
465243																																																																																																						
465524																																																																																																						
465618																																																																																																						
465672																																																																																																						
466044																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
466240																																																																																																						
466754																																																																																																						
466932																																																																																																						
467144																																																																																																						
467470																																																																																																						
467658																																																																																																						
467733																																																																																																						
468673																																																																																																						
468806																																																																																																						
469250																																																																																																						
469559																																																																																																						
469737																																																																																																						
470032																																																																																																						
470050																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0						0	
470434																																																																																																						
470452																																																														11900	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
471057																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
472018																																																																																																						
472045																																																																																																						
472148																																																																																																						
472250																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
472531																																																																																																						
472616																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	64898					0	0	0	0		0						0	0						0	
472643																																																																																																						
472951																																																																																																						
472979																																																																																																						
473042																																																																																																						
473257																																																																																																						
473266																																																																																																						
473501																																																														546728	0	0	0	0	0	0	0	0	0	0	8642	0	8642	0	42236	678543	0	0	0	0	0	0	0	0	0	0						0	0						0	
473930																																																																																																						
474058																																																																																																						
474245																																																																																																						
474254																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
474357																																																																																																						
474450																																																																																																						
474544																																																																																																						
474656																																																																																																						
474759																																																														0	0	0	0	0	0	0	0	0			138094	0	37491	0	138094	4957082						5095	0	0		0						0	0						0	
474919																																																														707575	0	0	0	0	0	0	0	0	0	0	395889	11918	374196	11918	357723	3866853	0	0	0	0	0	3783	0	0	0	0						0	0						0	
475345																																																																																																						
475354																																																																																																						
475653																																																																																																						
475756																																																																																																						
476342																																																																																																						
476445																																																																																																						
476472																																																																																																						
476539																																																																																																						
476810	15234000	4148000	0	0	0	0	0	28000	0	0	0	0	0	0	0	308000	0	0	0	0	0	0	168000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1406000	18000	3449000	18000	916000	18000	42674000	1603000	0	24679000	0	0	319000	0	0	0	0	0	0	1000	0	0	0																											5000	0	0	0	0	0	0	3000	0	0	0	0	0	0	
477303																																																																																																						
477321																																																																																																						
477349																																																														0	0	0	0	0	0	0	0	0			670	0	17	0	0	172367					0	0	0	0		0						0	0						0	
477376																																																																																																						
477639																																																																																																						
477648																																																																																																						
477844																																																																																																						
478140																																																																																																						
478195																																																																																																						
478533																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
479071																																																																																																						
479268																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	156703					0	0	0	0		0						0	0						0	
479370																																																																																																						
479446																																																																																																						
479567																																																																																																						
479754																																																																																																						
479839																																																																																																						
480059																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
480228	284000	412000	0	0	0	40000	4626000	24028000	0	0	0	0	0	120000	0	19000	0	0	0	2000	0	0	5000	0	0	0	2000	0	0	0	0	0	6000	1374000	0	0	0	12000	1764000	40000	0	40000	0	22000	94967000	0	0	0	0	0	1370000	0	0	0	0	0	203000	505000	0	0	0																											0	0	0	0	1000	0	0	0	0	0	0	0	0	0	
480246																																																																																																						
480330																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
480433																																																																																																						
480723																																																														27020	0	0	0	0	0	0	0	0			1157	0	1157	0	0	666476					0	0	0	0		0						0	0						0	
480853																																																																																																						
481159																																																																																																						
481177																																																														0	0	0	0	0	0	0	0	0			32049	0	1808	0	27135	691659					0	249	0	0		0						0	0						0	
481430																																																																																																						
481579																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
