"IDRSSD"	RCFD2930	RCFD2932	RCFD2938	RCFD3049	RCFD3066	RCFD3552	RCFD3553	RCFD3554	RCFD3646	RCFDB557	RCFDC011	RCFDC012	RCFDLB56	RCON2930	RCON2932	RCON2938	RCON3049	RCON3066	RCON3552	RCON3553	RCON3554	RCON3645	RCON3646	RCONB557	RCONC011	RCONC012	RCONLB56	TEXT3552	TEXT3553	TEXT3554	
28013														46170		35999	0		14372			823	8756	592	15649			Federal Taxes			
28152														2102		2049	0	126				15	38	0	827	1026					
28675														296		1	0					43	252	0							
28732														1219		1022	0					42	155	0							
29476														408		289	0					41	78	0							
29636														12735		10155	0					253	2327	0							
29878														28367		28144	0	1590	57	5761		0	223	0	20736			Abandoned Property	Minimum Liability Pension		
30052														282		78	16					2	186	0							
30502														12029		10498	0					28	1388	115							
30650														285		3	0					38	244	0							
30810	3946277	0	888612	0	0	750334	0	0	2904545	52000	0	0	0									101120						Merchant settlement			
31134														1619		1233	0	117	501	252		63	323	0				Index Liability Plan	Split Dollar Ins Liability		
31255														13794	0	7375	0	0	2218	2604	0	36	6383	0	0	0	2289	Purchased muni bond to settle on October	Factored loans collected reserves		
31657														202		91	0					19	92	0							
31826														2768		2413	0					115	240	0	1441						
31835														6176		3277	0					83	2816	0							
32234														2108		871	0					102	1135	0							
32766														1066		0	353					5	683	25							
32971														4452		3022	0					23	1407	0							
33147														985		263	0					130	592	0							
33259														3995		555	0					275	3165	0							
33268														1059		420	0					29	610	0							
33370														221		221	0					0	0	0							
33839														80		3	69					8	0	0							
33857														2815		0	0					288	2527	0							
34434														1653		1419	0					107	127	0							
34537														125504		104177	0	26245				122	17754	3451			40810				
34555														2493	0	2381	0	0	0	0	0	112	0	0	2301	0	0				
34742														7036		4926	0					96	2014	0							
35057														536	0	185	0	158	0	0	0	22	329	0	0	0	0				
35301	12381000	0	10098000	14000	0	5702000	2667000	0	2236000	15000	0	0	0									18000						Payables on Cash Collateral	Payable for securities purchased		
35646														488		369	0					42	77	0							
35879														1064		406	0					170	488	0							
36456														309		107	0					17	185	0							
36933														1434		814	0					165	455	0							
37051														133		27	0					71	35	0							
37341														424		338	0					63	23	0							
37435														9824		2482	0					164	7178	0							
37640														47527	0	17954	0	0	0	0	0	566	29007	0	0	0	6338				
37659														831	0	798	0	0	0	0	0	5	28	0	798	0	0				
37949														212		168	0					42	2	0							
38740														2695		1809	0					46	840	0							
39327														3029		2487	0					48	494	0							
39756														5703		2894	0		2850			205	2604	0				accrued salaries			
40033														572		527	0					4	41	0							
40499														105607		84622	0					510	14973	5502	41800		27394				
40855														650		0	0					175	475	0							
41553														471		0	0					7	464	0							
41629														1393		78	0					88	1227	0							
41825														7895		5808	0	1681				23	1366	698	1040		3052				
42037														244		0	0					26	218	0							
42354														564		0	0					23	541	0							
42372														2768		2524	0					8	236	0							
42420														208114	5876	163424	0					121	34846	9723		97955	46023				
42448														3462	0	1022	0	0	499	0	0	989	1183	268	111	0	0	OTHER PAYABLES			
42457														312		0	93					23	196	0							
43052														1030		4	0					27	999	0							
43351														1056		63	0					327	666	0							
43856														586		572	0					5	9	0							
43959														428		1	0					87	331	9							
44040														1736		7	0					54	1675	0							
44433														2130		1036	0	476				182	487	425							
44741														1745		619	0					36	1090	0							
44750														357		60	0					116	181	0							
44929														493		2	176					48	267	0							
45038														435	0	133	0	0	0	0	0	35	267	0	0	0	0				
45047														418		16	0					33	369	0							
45056														321		74	0					10	237	0							
45430														4091		3734	0					23	334	0							
45458														1124		842	0					29	253	0							
45551														8184		5780	0					126	2278	0							
45560														20618		12253	0					544	7821	0	8883						
45775														3075		3009	0					4	62	0							
46053														3035		2429	0					124	482	0							
46941														546		0	0					55	491	0							
47247														8641		949	0					177	7515	0	923						
47256														129		0	0					9	120	0							
47452														215		94	0					16	105	0							
47500														1883		774	0					4	947	158							
48057														2025		1785	0					96	144	0							
48150														48		0	0					41	7	0							
48374														7142		2774	0					203	4165	0							
48440														1296		1225	0					71	0	0							
49054														1744		884	0					58	802	0							
49148														1513		1267	0					10	236	0							
49241														12038		10418	0					174	1446	0							
49652														133		28	0					25	80	0							
49858														1420		987	0					68	365	0							
49951														446		0	0					20	426	0							
50144														1551		0	0					171	1380	0							
50461														354		18	0					34	202	100							
51253														3353	0	2260	0	0	1593	0	0	421	672	0	0	0	0	Deferred Gain on Sale of ORE			
51356														58		0	0					42	16	0							
51459														1132		424	0					166	542	0							
51842														5445		1906	0					227	3312	0	1327						
52719														4654517	0	4640710	0	0	1962961	2623097	0	0	13807	0	0	0	0	Participant fund cash	Payable to participants		
52951														602		127	0					98	377	0							
53051														31		0	0					19	12	0							
54058														3158		2940	0		95			218	0	0				ATM Clearing			
54656														4652	0	1472	0	0	0	0	0	2190	990	0	1331	0	0				
54973														152144		47793	0					886	99065	4400	20210		21118				
55336														1798		856	0					25	917	0							
55635														1497		615	0					31	851	0							
55653														215		143	0					5	67	0							
55970														2127		96	0					5	1926	100							
56258														938		502	0					91	345	0							
56351														34651		17644	0	4400	6012			266	16089	652			5860	Management incentive accruals			
56548														2837		12	0					718	2107	0							
56717														12544		5877	0					61	6606	0							
57040														254	0	0	0	0	0	0	0	53	201	0	0	0	0				
57451														2269		0	0					428	1841	0							
58225														951		190	0					68	693	0							
58243														153834		119421	0	3248	9463			540	32773	1100	1250	70158	27766	Deferred Liability - NMTC			
58355														60		12	0					22	26	0							
58551														1602		1538	0					64	0	0							
58636														5509		1714	0					33	3762	0							
58757														4710		4107	0					106	497	0							
58971														108318		63297	0					205	37816	7000	29941						
59316														19627		10724	0					1439	7464	0							
59352														1455		68	0					105	1282	0							
59370														340		209	0					1	130	0							
59754														135		125	0					10	0	0							
60143	1438000	0	1087000	4000	0	355000	0	0	296000	48000	0	0	378000									3000						Pension plan liability			
60330														11855	0	11287	0	0	0	0	0	79	489	0	3284	0	6941				
60545														543		0	0					247	296	0							
60554														142		4	0					4	134	0							
60648														3082		1839	0					33	1210	0							
61122														34706	0	30878	0	0	0	0	0	43	3656	129	18133	0	2472				
61355														9163		61	0					333	8473	296							
61476														7477		1677	822					1	4616	361							
61757														984		41	0					113	830	0							
61832														2817		2124	0					48	645	0				Contracts Payable			
61953														225		165	0					5	55	0							
62044														465		452	0					11	2	0							
62110														3724		557	0					0	3167	0							
62147														239		16	0					10	213	0							
63050														5518		4755	0					21	742	0							
63069	1873417	0	1305915	0	0	0	0	0	500911	65345	0	0	594588									1246									
63201														818		266	0					43	438	71							
63573														1783		548	0					31	1204	0							
63733														6181		2999	0					568	2599	15	2840			Cardholder Settlement Debit Cards			
63742														3525		850	0					53	2427	195							
64150														1569		1522	0					47	0	0							
64552														3566		1157	1042			456		86	1281	0				CDFI Award - DPA	Reserve for Contingency		
64730														790		417	0					17	356	0							
65205														5856		1647	0					7	4202	0							
65513	3114	0	714	0	714	0	0	0	2254	0	0	0	0									146									
65559														6227		5011	0					56	1160	0	4920						
65858														8447		788	0					215	7444	0							
66154														997		174	0					66	757	0							
66275														1444		823	0					129	492	0							
66677														3052		1193	1264	41				1	594	0	825	31	111				
67142														225		4	0					110	111	0							
67151														4032		2090	0					137	1805	0							
67209														30288		24338	0					259	5280	411							
67254														121		0	0					0	121	0							
67656														22507		13565	0		11605			102	6405	2435				NET DEFERRED ANNUAL FEE			
67870														9341		8652	0					35	654	0							
68671														888		577	0					143	168	0							
68756														5086		3563	0					91	1432	0	2304						
68831														1003		0	0					18	985	0							
69333														5205	0	0	0	0	0	0	0	112	5093	0	0	0	0				
69678														951		154	0					8	789	0							
70218														7805	0	7473	0	0	0	0	0	48	248	36	0	0	7459				
70414														2113		42	0					69	2002	0							
70638														1587		164	0					78	1345	0							
70955														185		0	75					10	100	0							
71073														1739		823	0					21	895	0							
71457														996		46	0					118	832	0							
71859														2160		0	0					2	2158	0							
72258														1534		0	0					464	1070	0							
72351														348		0	0					27	321	0							
72454														285		0	0					47	238	0							
72678														5868		567	0					8	5293	0							
73116														7712		2281	0					6	5425	0							
73152														1037		959	0					38	0	40							
73554														1156		204	0					101	851	0							
73956														166		138	0					18	10	0							
74056														1082		821	0					15	246	0							
74140														14243		10936	0					158	3149	0	6843		3520				
74403														6096		3054	0	1965				132	2767	143					ATM Settlement	SERP	
74449														22		12	0					10	0	0							
75259														4068		2259	0					286	1523	0							
75446														1278		0	0					100	1178	0							
75455														69		0	0					24	45	0							
75633	2178547	0	1183105	0	382360	0	0	0	810145	150734	0	0	686678									34563									
75651														168		0	0					33	135	0							
76153														194	0	30	90	30	0	0	0	23	51	0	0	0	0				
76443														416		2	0					6	408	0							
76854														1946		356	0					73	1517	0							
77150														141	0	0	0	0	0	0	0	20	121	0	0	0	0				
77253														2031		0	0					52	1979	0							
77422														2052		1824	0					34	194	0							
77851														66900	0	30604	0	0	0	0	0	978	35318	0	21892	0	0				
78157														180		80	0					3	97	0							
78241														316		0	0					29	287	0							
78559														503		451	0					7	27	18							
79042														1866		1528	0	912				18	320	0							
79127														497		250	0					12	214	21							
79145														1890		413	0					79	948	450							
79257														139		0	41					10	88	0							
79855														733		0	0					58	675	0							
80150														2313		1999	0					47	267	0							
80374														924		93	0					0	831	0							
80431														359		0	0					46	313	0							
81175														3408		1943	0					94	1371	0							
82033														1818		1173	0		349			22	623	0				Accrued Retirement Plan			
82257														831		603	0					12	152	64							
82350														808		743	0					18	47	0							
83151														668		60	0					126	482	0							
83375														4697		1105	0					206	3386	0							
83638	319265	0	277456	0	0	0	0	0	38182	1702	0	78322	146373									1925									
83834														1824		1435	0					16	373	0							
83852														110		14	0					14	82	0							
83955														394		0	0					88	306	0							
84046														46		2	0					41	3	0							
84541														11385		6941	0					177	4267	0							
85052														521		83	0					157	281	0							
85472														282093		232528	0		74796			349	46662	2554		123516		Derivative Cash Collateral Liability			
85931														1976		1670	0					115	191	0							
86349														3395		2742	0					30	623	0							
86675														6756		4490	0					11	1733	522							
87047														602		451	0					21	130	0							
87159														277		217	0					50	10	0							
87234														7076		6243	0					469	349	15							
87476														222		114	0					7	13	88							
87579														7315		6527	0					8	780	0	3631						
88231														24341		18246	0					58	6037	0							
88259														533		488	0					39	6	0							
88352														623		325	0	325				46	252	0							
88455														3896		81	0					99	3716	0							
88950														154		0	0					27	127	0							
89032														851		0	0					198	653	0							
89135														2097		1880	0					8	209	0							
89854														661		433	0					71	157	0							
89957														247		0	0					129	100	18							
90047														81		0	14					26	41	0							
90177														1558		252	38					0	1268	0							
90328														4215		3234	0					84	852	45							
90337														6617	1202	5180	0	0	0	0	0	118	1319	0	3384	0	0				
90579														4833		3224	0					13	1571	25							
91615														306		55	0					31	220	0							
91754														4524	0	2440	0	81	0	0	0	1147	937	0	2343	0	2				
91950														882		817	0					2	63	0							
92144														27		0	0					27	0	0							
92676														4152		3151	0		2498			17	978	6				Liability for Pension & Postretirement benefits			
92706														4618		4486	0					12	60	60							
92902														38		13	24					1	0	0							
93244														762		0	0					152	610	0							
93543														6933		4021	0					278	2634	0							
93619	789	0	0	5	0	0	0	0	784	0	0	0	0									0									
94139														7118		3102	0					59	3771	186							
94522														7635		6121	0					133	1381	0							
94755														477		417	0					60	0	0							
94858														721		357	0					81	283	0							
95051														8713	0	7124	0	6466	0	0	0	245	1344	0	0	0	0				
95677														407		400	0					0	0	7							
96553														403		0	120					37	246	0							
97055														692		18	0					90	584	0							
97279														491		350	0					46	95	0							
97457														146		0	0					49	97	0							
97804														20779		5519	0					61	14893	306							
97943														1690		225	0					119	1346	0							
98351														613		142	0					11	460	0							
98463														8618		816	0					1	7531	270							
98717														1120	0	58	0	0	0	0	0	457	602	3	0	0	0				
99143														3865		3230	0					57	578	0							
99376														30963		11479	0	1192	545	450		287	18388	809		9292		Deferred Revenue	Reps and Warranty Reserves	Miscellaneous Liabilities	
99442														2594		1716	0					403	475	0	1486						
99536														17333		13549	0					706	3078	0							
99853														186		184	0					2	0	0							
100236														5173		4069	0					30	1074	0							
100357														12150		11815	0					65	270	0							
100562														182072	0	156988	0	0	49562	0	0	170	20544	4370	0	0	0	SERP & MPL			
100777														4070		3237	0					453	380	0							
100843														3247		2402	0					44	726	75							
101037														6788		5448	0					231	1109	0							
101439														821		345	0		345			37	439	0				ATM SETTLEMENT PAYABLE	DEFERRED SBA PPP LOAN FEES		
101671														5908		5573	0					79	254	2	2989						
101738														468		180	0					35	253	0							
101952														580		0	0					11	569	0							
102333														91		0	0					15	76	0							
102342														1133		387	0					325	421	0							
102557														272		67	0					50	155	0							
102874														1088		606	0	606				49	433	0							
103134														126		0	38					8	80	0							
104234														658		444	0					9	205	0							
104542														286		223	0					63	0	0							
104971														161		146	0					0	15	0							
105026														3484		2134	0					124	1208	18							
105473														24756		10602	0					25	13366	763							
105530														3441		3083	0					25	333	0							
106359														19268		12560	0		973			148	5560	1000	863		9839	Unearned revenue			
106452														4145		2135	0					11	1816	183							
106676														181		39	0					15	124	3							
107244														363042	0	152875	28959	0	0	0	0	3159	42512	135537	0	0	58548				
107459														47		0	0					9	38	0							
107570														2528		1172	0					68	1288	0							
107758														315		226	0					7	82	0							
108072														858		121	0					3	676	58							
108269														2206		2200	0					4	2	0							
108652														185		182	0					3	0	0							
108746														289		240	0					15	34	0							
108951														5288		2764	0					255	2269	0							
109136														1913		1350	0					186	377	0							
109154														246		0	0					37	209	0							
109453														559		18	64					100	377	0							
109574														3568		2479	0					9	1080	0							
109659														4672		4385	0					78	209	0							
110413														5416		913	0					15	4488	0	913						
110936														9613		7124	0					97	1993	399							
110945														428		8	0					15	405	0							
110972														102		22	0					10	70	0							
111157														484	0	283	125	29	0	0	0	22	54	0	254	0	0				
111205														5669		1309	0					101	2232	2027							
111942														3008		2051	0					26	931	0							
111979														4474		631	0					30	3813	0							
112163														24473		19575	0					580	4318	0	5307		13975				
112332														598		513	0					39	46	0							
112510														629		0	0					12	617	0							
112556														572		439	0					27	106	0							
112837	11260787	0	6544856	0	0	1728808	0	0	4408208	243335	0	0	0									64388						Misc. Liabilities (NMTC Loans)			
113003														36982		6582	30386		3225	2322		2	12	0				Pension 87	Fasb 106		
113030														431		0	0					46	385	0							
113441														6705		4213	0					136	2356	0							
113601														21378		17645	0					99	2416	1218							
113740														1510		0	0					12	1498	0							
114149														2744		82	0					25	2637	0							
114260														18627	0	7054	0	0	3913	0	0	96	10027	1450	0	0	2794	Trade date purchased loans government guaranteed			
114457														180		36	0					63	81	0							
114774														1279		2	1023					12	242	0							
114840														1325		406	0					48	871	0							
114859														257		126	29					14	88	0							
115146														242		167	2					73	0	0							
115575														5907		3841	0					0	1657	409							
116358														52		14	0					22	16	0							
116554														215		215	0					0	0	0							
116741														82		0	0					37	45	0							
117038														1591	0	1151	0	0	0	0	0	145	295	0	1076	0	0				
117074														5053		4353	0					2	698	0							
117458														5370		2929	0					102	2314	25							
117775														5889	0	5129	0	81	5045	0	0	5	755	0	0	0	0	Factoring Liabilities			
118156														4804		2644	0					337	1823	0							
118660														1345		1072	0					0	273	0							
118736														1836		1049	0					45	742	0							
119153														673		555	0					45	61	12	405						
119528														14130		3422	0					276	10432	0							
119779														3416		0	0					0	3193	223							
119872														3294		2512	0					11	727	44							
120476														319		37	0					33	249	0							
120542														370		13	0					161	196	0							
120609														7809		4423	0					1	3067	318							
120953														809		2	0					59	748	0							
121642														23411		185	0					1181	22045	0		185					
121651														1713		267	0					381	1065	0							
121914														3785		3593	0					41	151	0							
122153														232		0	0					26	206	0							
122546														89		32	0					49	8	0							
122854														105494		73759	0					1406	26018	4311		28016	27196				
123075														307		176	0					53	78	0							
123374														295		235	0					15	45	0							
124344														3550		2150	0					274	1126	0							
124830														237		52	0					40	145	0							
125154														7160		3980	0		3980			22	3158	0				RETIREMENT BENEFIT OBLIGATION			
125855														4234		0	0					52	4182	0							
125873														189		0	0					0	189	0							
126012														9730		6784	406					42	2498	0							
126049														87		0	0					20	67	0							
126375														1087		585	0					83	419	0							
126553														1893		1242	0					13	638	0							
126834														1486		5	0					885	596	0							
127055														221		0	0					102	119	0							
127224														870		0	0					63	807	0							
128258														81		0	5					26	50	0							
128904														469720		266932	0					100	191320	11368		86388					
129349														1626		1129	27					70	369	31							
129358														1800		1322	0					46	432	0							
129479														6080		4698	0					8	1257	117							
129732														133227	0	93092	0	0	65400	0	0	1212	36596	2327	0	0	0	A/P - Due to Broker/Counterparty			
129853														943		118	0					71	754	0							
129910														4734		2586	0					149	1999	0							
130345														6133		1182	0					29	4922	0	539			ATM Settlement			
130541														52801		51243	0	6716				475	1083	0	304						
130813														3871		3574	0					208	89	0							
131436														4126	0	3003	0	0	0	0	0	38	1085	0	2580	0	0				
131717														537	0	115	0	0	115	0	0	17	405	0	0	0	0	Escrow Loan Account			
131940														285		209	0					19	57	0							
132107														29553		18319	0					367	9862	1005							
132451														116		30	0					25	61	0							
132778														300		260	0					3	36	1							
132938														360		19	0					81	260	0							
133579														8296	0	7078	0	9	2084	2563	0	13	1205	0	1474	0	0	RETIREMENT PLAN	ESCROW RESERVE		
133850														13696		429	0					605	12662	0							
133971														6682		5788	0					28	866	0							
134156														1198		64	524					57	553	0							
134437														12010	0	7887	0	0	0	0	0	536	3587	0	6977	0	0				
134455														1349		814	0					106	429	0							
134848														322		148	0					95	79	0							
135836														724		0	0					21	703	0							
135854														216		31	52					64	69	0							
136048														1183		720	0					82	381	0							
136338														4259		536	0					61	3662	0							
136459														381		251	0					96	34	0							
136655														594		382	0					80	132	0							
137205														21684		11525	0					201	8317	1641							
137447														2628		2096	0					67	465	0							
137456														310		0	0					61	249	0							
137559														282		106	0					57	119	0							
137643														642		359	0					64	219	0							
137652														24016	0	10485	4038	3883	0	0	0	3	9490	0	0	0	3402				
137915														98991		0	71469					5	26465	1052							
138051														312		0	115					148	49	0							
138257														125		60	0					37	28	0							
138556														1131		1048	0					10	73	0							
139133														2431		1570	0					16	845	0	1570						
139478														2724		418	0					1	2220	85							
139553														7330		980	0					167	6183	0							
139656														29895	0	15152	0	0	0	0	0	904	12336	1503	0	0	5421	Participation Gross Up Repossessed Assets			
139740														28226		22313	0					1028	4885	0		16073					
139843														20950		15214	0		6569	6082		303	5433	0				LIH Commitment	Commitment to Purchase Securities		
140157														381		15	0					66	300	0							
140362														42988	0	33403	0	0	11645	0	0	44	8611	930	0	11606	10063	Unsettled investment purchase			
140634														157		13	0					41	103	0							
141211														6630		5672	0					228	730	0							
141350														551		462	0					59	30	0							
141556														32599		16612	0		8046			856	14369	762				CONTINGENT LIABILITIES			
141677														837		300	0					6	531	0							
141958														147		0	0					60	87	0							
142049														618		0	0					60	558	0							
142179														1884		1420	0					5	459	0							
142955														6420		5191	0					124	1105	0							
143372														1148		878	0					3	267	0							
143662														680206		566150	0					490	101713	11853		295222					
143859														1260		213	0					129	918	0							
143952														325		37	0					7	281	0							
144034														3117		1770	0					57	1290	0							
144052														1958		1147	0					79	732	0							
144155														1550		0	0					9	1541	0							
144678														3187		3020	0					1	166	0							
144856														3551		385	0					36	3130	0							
144913														2996		2671	0					300	25	0							
145059														875		751	0					73	51	0							
145545														2922		2536	0					118	268	0							
145554														905		367	0					4	534	0							
145741														356		0	0					107	249	0							
145844														3002		1349	0					44	1609	0							
146056														23		12	0					2	9	0							
146663														4860		2522	0					73	2162	103							
146672														509115		334159	62654	94100				2019	96425	13858		94701					
147651														33		1	0					10	22	0							
147679														1914		501	0					53	1343	17							
147857														732	0	65	0	5	0	0	0	169	498	0	0	0	0				
147923														1136		840	0					29	267	0							
148171														821		664	0					7	100	50							
148238														1674		797	0					108	769	0							
148340														316		196	0					53	67	0							
148470														8779		8179	0					3	597	0							
148715														513		210	0					6	297	0							
148920														113		0	0					7	106	0							
149150														728		99	0					54	575	0							
150035														17520		13440	0					404	3676	0	5053						
150044														7571		4457	0					47	3067	0							
150727														2433		537	0					80	1816	0							
151546														301		0	0					64	237	0							
151957														2464		44	0					185	2235	0							
152057														3158		0	0					8	3150	0							
152253														248		0	0					109	139	0							
152431														519		135	0					31	353	0							
152440														422		171	0					62	189	0							
153054														917		197	0					32	688	0							
153353														10451		8390	0					328	1733	0							
154154														2922		1997	0					187	490	248							
154770														10932		7798	0					79	2380	675							
155759														20		0	0					20	0	0							
156457														65		0	0					55	10	0							
156635														232		0	0					32	200	0							
156970														610		3	0					33	574	0							
157155														577		477	0					27	73	0							
157379														136		106	0					0	30	0							
157650														664	0	219	0	0	0	0	0	8	437	0	0	0	0				
157744														2699		2166	0					28	505	0							
157856														59		57	0					2	0	0							
158376														120		80	0					23	17	0							
158741														804		449	0					144	211	0							
159636														26501		9431	0					1686	8532	6852	5469		3962		CDARS outgoing rate bridge payments		
159645														1015		0	0					48	967	0							
159953														540		350	0					43	147	0							
159971														4748		741	0					4	4003	0							
160360														5985		4366	0					12	1519	88							
160454														1387		198	0					20	1169	0							
160959														11600	0	4606	0	0	138	0	0	979	6015	0	0	0	4451	Real Estate Appraisal Fees			
161273														17246		9840	0					0	7307	99							
161602														67774		57436	0					1507	8831	0							
162337														8810		5226	0					881	2703	0							
163343														334		221	0					19	94	0							
163549														29274	0	18118	0	0	0	0	0	337	10819	0	14555	3563	0				
163857														3555		2520	0					68	967	0							
164153														811		662	0					17	132	0							
164331														345		244	0					10	91	0							
164377														1897		1729	0					70	98	0							
164957														475		0	0					27	448	0							
164975														187		36	0					0	151	0							
165628														768575		641972	0					1205	108352	17046		473984					
165758														930		230	0					29	671	0							
166111														2731		0	2254					6	471	0							
166531														1692		310	0					225	1157	0							
166652														3929	0	1791	0	1124	667	0	0	252	1886	0	0	0	0	Accrued Rent			
166849														568		475	0					88	5	0							
167453														654		414	0					16	224	0							
167752														86	0	70	0	0				2	16	0	0	0	0	25520 Income Tax Payable - Deferred	12186 Escrows		
168357														1749	0	930	0	60	0	0	0	34	593	192	694	0	0				
168571														830		212	0					119	499	0							
169327														1371		715	0					154	477	25							
169354														637		164	0					50	423	0							
169653														47037		33289	0					226	13510	12		25221					
169756														694		564	0					51	79	0							
170257														202		121	0					4	77	0							
170275														2124		1053	0					4	1067	0							
170332														1452	0	1217	0	711	0	0	0	98	137	0	431	0	0				
