"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
196752	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
196800	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
197142	0	1	0	0	0	0	62	17				0	49	0		0				0		0	0	0	0	0			0	0	12	0	42	0			0	0	0	0	0	4	0	12				1	11	6	5	
197254	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
197302	0	0	0	0	0	0	16	12				4	4	0		4				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
197478	0	0	5939	539			18363		10676	5455	0	107	26684		0	0	18298	24	0	0	450	0	879	0	193	23	0	450	90	0	312	5	783	0		0	0	52	0	13	31	71	1326	660	0	0	0	0	0	0	0	
197759	0	0	0	0	0	0	63	11				49	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	0	0	0				0	1	3	1	
198073	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
198149	0	0	0	0	0	0	8	0				4	25	0		12				0		0	0	0	0	0			0	0	0	3	0	12			0	0	0	0	0	0	0	0				0	0	1	1	
198251	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
198961	0	0	0	0	0	0	9	5				0	114	91		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	23	4	
199137	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
199351	27	0	0	0	0	0	0	0				0	27	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
199436	0	0	0	0	0	0	8	2				0	36	25		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	0	4	6	
199463	0	0	0	0	0	0	13	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	13	0	0	
200042	0	0	0	0	0	0	6	0				0	7	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	6	0	0	
200378	0	0	0	0	0	3	33841	33627		0		0	1637	1215		0		0	0	0	0	0	0	0	10	193			0	0	0	0	1	116			0	0	0	0	45	3	7	0	0	0		243	14	0	1	
200435	18	0	0	0	0	0	294	11		0		27	160	0		109		0	0	0	0	0	0	0	0	0			0	0	23	86	0	0			0	0	0	22	0	92	0	0	0	0		0	0	33	33	
201254	0	0	0	0	0	0	41	1				7	10	5		5				0		0	0	0	0	0			0	0	0	27	0	0			0	0	0	6	0	0	0	0				0	0	0	0	
201834	0	0	0	0	0	0	390	97		0		0	152	105		0		0	0	0	0	0	0	0	0	283			0	0	0	5	0	0			0	0	38	0	0	0	0	5	0	0		0	0	9	0	
202514	0	0	0	0	0	0	24	0				0	11	0		0							0	0	0	0			0	0	19	0	1	0			0	0	0	0	0	0	0	0				3	3	7	2	
202541	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
202907	0	6	0	117	0	0	8184	1006		0		51	11538	527		0		0	0	0	0	24	0	0	0	90			0	0	31	33	270	6			0	0	0	64	63	30	60	0	0	0		4297	3013	6315	3743	
203043	0	0	0	0	0	0	64	0		0		42	108	0		73		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	35	22	
203052	0	0	0	0	0	0	9	0				0	48	0		0							0	0	0	0			0	0	7	0	10	0			0	0	0	0	0	0	0	0				36	0	2	2	
203575	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
204004	0	0	66	0	0	0	4667	2223		0		23	1774	556		181		0	0	0	0	0	0	0	0	62			0	0	397	104	21	1			0	0	0	0	0	1502	923	182	0	0		0	0	26	174	
204237	0	0	0	32	0	0	461	40				0	102	100		0							0	40	0	155			2	7	88	6	0	0			0	0	0	0	0	0	0	127				0	3	0	3	
204826	0	0	0	0	0	0	28	0				0	27	0		0				0		0	0	0	0	0			2	0	22	3	7	0			0	0	0	0	0	0	0	0				0	1	18	2	
205243	0	0	0	0	0	0	105	3				2	268	23		0				0		0	0	0	0	0			11	7	13	0	0	0			0	0	21	5	0	0	0	0				72	28	141	47	
205346	0	0	0	0	0	0	5	0				0	2	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
205458	0	0	0	0	0	0	12	10				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	2	
205542	0	0	0	0	0	0	6	0				6	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
206156	0	2	0	0	0	0	251	0				1	90	0		5				0		0	0	0	0	0			0	0	19	0	85	0			0	0	0	19	0	89	0	121				0	0	0	0	
206174	0	0	0	0	0	0	4	4				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
206473	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
206772	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
206950	0	0	0	0	0	0	13	0				0	12	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	12	13	
207041	0	0	0	0	0	0	52	0				23	65	0		38							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	3	23	26	
207050	0	0	0	0	0	0	337	318				3	908	830		0				0		0	0	0	0	5			0	0	0	0	0	0			0	0	0	2	0	0	0	0				0	0	78	9	
207452	0	0	0	0	0	0	19	5				0	288	142		0				0		0	0	0	0	0			0	0	0	0	114	0			0	0	0	0	0	0	0	0				0	0	32	14	
207470	0	0	0	0	0	0	3	0				3	26	0		26							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
207555	0	0	0	0	0	0	1	1				0	559	12		0				0		0	0	0	0	0			0	0	0	0	37	28			477	0	0	0	0	0	0	0				0	0	5	0	
207845	0	0	0	0	0	0	45	9				6	91	0		37				0		0	0	0	0	0			28	19	4	0	26	0			0	0	0	0	0	0	0	7				0	0	0	0	
207872	0	0	0	0	878	215	224	7				0	916	38		0				0		0	0	0	0	0			0	0	1	0	0	0			0	1	0	0	0	0	0	0				0	0	0	0	
208057	0	0	0	0	0	0	1357	1346		0		0	181	175		6		0	0	0	0	0	0	0	0	0			0	0	3	8	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
208244	61	8	3812	72			8073		2878	0	0	106	20200		0	1295	2877	0	0	262	0	323	0	0	83	470	0	0	0	0	758	374	1285	12		0	0	0	0	112	523	474	2012	104	0	0	0	3533	1293	4445	1101	
208347	0	0	0	0	0	0	29	0				0	66	0		0				0		0	0	0	0	0			0	0	27	0	58	8			0	0	0	0	0	0	0	0				0	2	0	0	
208440	0	0	0	0	0	0	133	1				132	3	0		3				0		132	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
208459	0	0	0	0	0	0	268	268				0	166	166		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
208570	0	0	0	0	0	0	38	0				4	0	0		0				0		0	0	0	0	0			0	0	5	0	0	0			0	20	0	0	0	0	0	9				0	0	0	0	
208655	0	0	0	0	0	0	47	7				0	33	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	11				28	28	5	1	
208972	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
209148	41	0	0	0	0	0	15	4		0		0	60	15		0		0	0	0	0	0	0	0	0	5			0	0	6	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	4	0	
209362	0	0	0	0	0	0	123	123				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
209559	0	0	0	0	0	0	0	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
209858	0	0	0	0	0	0	141	29				0	52	0		0				0		0	0	0	0	0			0	0	48	0	52	0			0	0	0	0	0	64	0	0				0	0	0	0	
210238	0	0	0	0	0	0	91	0				0	107	5		0				0		0	0	0	0	0			16	1	4	6	0	0			0	12	25	23	0	17	0	0				11	3	50	25	
210256	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
210434	0	0	0	0			9705		511	0	0	0	5588		0	0	0	0	0	0	9	0	0	0	90	608	0	0	0	0	5865	277	555	0		4937	0	0	0	100	0	0	0	2226	0	0	0	0	0	6	118	
210779	0	0	0	0	0	0	184	0				0	0	0		0							0	0	0	1			0	0	180	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
211114	0	0	0	0	0	0	10	0				0	10	0		0							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	10	8	
211271	0	0	0	0	0	0	2532	0		0		0	68	0		0		0	0	0	0	0	0	0	19	119			0	0	1691	0	47	0			0	0	0	140	0	0	0	578	0	0		0	0	2	4	
211338	0	14	0	0	0	0	316	0				0	28	0		0							0	0	0	0			0	0	0	2	16	0			0	0	0	0	0	260	0	30				0	6	12	4	
211851	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
212018	0	0	0	0	0	0	17	11		0		0	73	25		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	1	48	5	
212335	0	0	0	0	0	0	46	2		0		0	156	0		0		0	0	0	0	0	0	0	19	0			0	0	27	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	137	17	
212344	0	0	0	0	0	0	6	0				0	29	0		0				0		0	0	0	0	0			4	0	0	0	0	0			0	0	0	0	0	0	0	0				19	1	6	5	
212465	0	0	1	98			36570		9637	106	0	143	107918		0	59	47697	242	0	22	0	22	0	0	529	3317			8675	1851	4479	64	3243	0		0	1	397	0	0	0	85	5	4	0	0	0	319	72	47125	16295	
212522	0	0	0	3	0	0	172	31		0		1	2648	229		0		0	0	0	0	0	0	0	0	0			124	36	19	1	3	0			0	0	0	0	189	0	1762	0	0	0		22	9	319	72	
212577	0	0	0	0	415	92	2475	1011		0		0	1103	275		0		0	0	0	0	0	0	0	0	415			0	0	305	0	76	0			0	0	47	427	0	35	0	0	0	0		252	93	38	97	
213471	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
213538	0	0	0	0	0	0	19	12				0	11	0		3							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	8	2	
213912	0	0	0	0	0	0	4	0				0	1	0		0							0	0	0	0			0	0	0	4	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
213958	0	0	0	0	0	0	0	0				0	18	18		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
214106	0	0	0	0	0	0	398	285		0		0	446	9		0		0	0	0	0	0	0	0	0	0			0	0	9	0	27	0			0	0	0	0	0	0	0	0	0	0		1	0	409	104	
214414	0	0	0	7	0	0	237	82		0		1	334	6		0		0	0	0	0	1	0	0	0	0			37	26	15	0	0	0			0	0	0	0	0	0	0	0	0	0		93	20	198	86	
214722	0	0	0	0	0	0	367	202		0		0	124	36		0		0	0	0	0	0	0	0	0	8			0	0	0	0	0	0			0	0	0	0	0	0	0	99	0	0		0	0	88	58	
214807	0	0	0	0	0	0	1000	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	1000	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
214843	0	0	0	0	0	0	9	6				0	7	0		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	6	0	0	0				0	0	1	0	
215345	0	0	0	0	0	0	5	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	4	
215354	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
215653	0	0	0	0	0	0	20	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	7	1	13	
215662	0	9	0	0	0	0	169	143		0		10	1077	1025		38		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	14	7	
215710	0	0	0	0	0	0	79	0				0	32	0		0				0		0	0	0	0	0			0	0	77	0	23	0			0	0	0	0	0	0	0	0				0	0	9	2	
216164	0	0	0	0	0	0	8	0				0	31	4		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	1	0	0	0	0	0				0	0	26	8	
216230	0	0	0	0	0	0	1	0				0	1	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	0	0	
216922	0	0	0	8	0	0	3206	528		0		1	4008	1243		503		0	0	503	0	1	0	0	17	203			524	98	438	16	43	0			0	8	0	369	70	584	742	779	0	0		2	2	864	172	
217059	0	0	0	0	0	0	16	5		0		9	5	0		0		0	0	0	0	9	0	0	0	0			0	0	0	2	2	0			0	0	0	0	0	0	0	0	0	0		0	0	3	0	
218131	0	0	0	0	0	0	4	0				0	35	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	35	4	
218261	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
218850	0	0	0	0	0	0	46	32				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	6	5	8	
218878	0	0	0	0	0	0	15	12				0	518	274		0							0	0	203	0			0	0	3	0	29	0			0	0	0	0	0	0	0	0				0	0	12	0	
219044	0	0	0	0	0	0	2	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	2				0	0	0	0	
219651	0	0	0	0	0	0	112	0				0	232	50		0				0		0	0	0	0	0			0	0	32	0	0	0			0	0	0	0	0	75	0	0				0	0	182	5	
219679	0	0	0	0	0	0	48	0				0	39	0		6							0	0	0	0			0	0	0	48	33	0			0	0	0	0	0	0	0	0				0	0	0	0	
220059	118	0	0	0	0	0	101	0				0	239	38		0				0		0	0	0	28	2			0	0	2	0	0	0			0	0	0	0	0	82	0	0				0	0	55	15	
220527	0	0	0	0	0	0	376	64		0		0	590	20		0		0	0	0	0	0	0	0	120	108			0	0	55	56	0	0			0	0	0	0	0	0	0	6	0	0		0	0	450	87	
220844	0	0	0	0	0	0	35	35				0	62	62		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
220974	0	0	0	0	0	0	63	1				0	36	4		0				0		0	0	0	0	0			0	0	8	6	0	2			0	0	0	0	0	0	0	0				21	44	9	4	
221775	0	0	0	0	0	0	584	5				0	0	0		0							0	0	0	33			0	0	532	0	0	0			0	0	0	14	0	0	0	0				0	0	0	0	
222156	0	0	0	0	0	0	54	5				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	49	0	0	0	0				0	0	1	0	
222558	0	0	0	478	0	0	512	1				29	1042	2		760				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	272	0	0	0				0	0	8	4	
222754	0	0	0	2	0	0	116	114				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
223322	0	0	0	0	0	0	154	1		0		4	332	4		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0		0	0	27	0	0	0	0	0	0	0		17	2	284	147	
223452	0	0	0	0	0	0	16	0				2	5	0		5				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	10	0	0	
223751	0	0	0	0	0	0	2	0				1	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
223845	0	0	0	0	0	0	13	0				0	29	0		0				0		0	0	0	0	0			14	3	0	0	0	0			0	0	0	0	0	0	0	0				0	0	15	10	
224954	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
225054	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
225157	0	0	0	0	0	0	18	0				16	4	0		0				0		16	0	0	0	0			0	0	0	0	0	0			0	0	0	2	0	0	0	0				4	0	0	0	
225559	0	0	0	0	0	0	419	3				3	85	2		6				0		0	0	0	3	11			0	0	252	0	0	0			0	110	0	0	0	6	0	0				0	3	74	31	
225942	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
226949	0	0	0	0	0	0	70	70				0	16	16		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
227151	0	0	0	0	0	0	24	2				6	48	0		20				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	4	0	0	0	0				18	10	10	2	
227357	0	0	0	0	0	0	0	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	0	
227656	0	0	0	0	0	0	2	2				0	0	0		0							0	0	0	0			0	0	0	0	0	0	0		0	0	0	0	0	0	0	0				0	0	0	0	
227777	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
228000	0	0	0	0	0	0	49	6				0	34	0		0				0		0	0	0	13	3			0	0	2	0	0	0			2	1	0	0	0	24	0	0				14	7	5	6	
228158	0	0	0	0	0	0	151	64				36	322	106		100				0		0	0	0	0	0			0	0	16	0	38	0			0	0	0	0	0	0	0	0				51	21	27	14	
228279	0	0	0	0	0	0	44	16				0	246	21		0				0		0	0	0	0	0			0	0	27	0	44	0			0	0	0	0	110	0	0	0				0	1	71	0	
228345	0	0	0	0	0	0	4	0				0	3	0		0							0	0	0	0			0	0	4	0	3	0			0	0	0	0	0	0	0	0				0	0	0	0	
229070	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
229173	0	0	0	3	0	0	8	5				0	54	54		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
229342	0	0	0	0	0	0	1	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	1	
229454	0	0	0	0	0	0	18	1				2	7	0		7							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	15	
229801	0	0	173	340	1460	403	21197	15606		0		3	17857	9684		0		0	0	0	0	0	0	0	85	95			152	110	694	15	27	0			0	0	0	0	0	1716	4000	4	0	0		2090	1411	186	800	
229913	0	0	0	0			0		0	0	0	0	3743		0	0	0	3743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
230423	0	0	0	0	0	0	32	30				0	9	0		4				0		0	0	0	0	0			1	1	0	0	0	0			0	0	0	0	0	0	0	1				0	0	4	0	
230610	0	0	0	0	0	0	16	0				0	5	0		0				0		0	0	0	0	0			0	0	13	0	0	0			0	0	0	0	0	0	0	0				0	0	5	3	
230759	0	0	0	0	0	0	628	19		0		544	2272	78		2158		0	0	0	0	0	0	0	0	0			0	0	58	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	36	7	
231279	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
232847	0	0	0	0	0	0	14	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	14	0	0				1	0	5	0	
232856	0	0	0	0	0	0	128	3				0	127	7		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	57	108				0	0	63	15	
233031	0	0	0	0			88000		34000	0	0	9000	282000		0	35000	57000	0	0	0	0	1000	2000	2000	4000	9000	0	0	29000	6000	4000	2000	1000	1000	2000	5000	1000	0	0	1000	4000	2000	0	0	0	0	1000	3000	4000	142000	15000	
233246	0	1	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
233358	0	0	0	0	0	0	27	17				0	33	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				29	9	4	1	
233442	0	0	0	0	0	0	83	0				0	294	0		0				0		0	0	0	0	0			0	0	0	1	157	45			0	0	0	0	0	0	0	0				56	40	36	42	
233527	0	0	0	0	0	0	833	43				0	6313	3753		0				0		0	0	0	15	9			101	3	1	0	39	7			39	36	123	4	1083	383	0	0				570	289	583	65	
233554	0	0	0	0	307	52	972	919				0	2723	1624		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	791	0				0	1	1	0	
234355	0	31	0	0	0	0	479	172		0		66	806	52		51		0	0	51	0	66	0	0	0	6			0	0	26	0	0	0			0	0	0	9	5	30	621	63	0	0		38	35	39	41	
234506	0	0	0	0	0	0	17	4		0		0	8	0		0		0	0	0	0	0	0	0	0	2			0	0	0	5	0	0			0	0	0	0	0	0	0	0	0	0		6	6	2	0	
234739	0	0	0	0	0	0	190	26				0	328	19		0				0		0	0	0	0	0			54	6	17	14	1	0			0	0	0	0	0	53	0	0				74	20	180	54	
234841	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
235174	0	0	0	0	0	0	12	0				0	1	0		0							0	0	0	0			0	0	12	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
235231	0	0	0	0	0	0	60	5				36	24	4		9							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	17	9	2	
235316	0	0	0	0	0	0	121	0				0	0	0		0							0	0	0	0			0	0	26	0	0	0			0	0	0	0	0	95	0	0				0	0	0	0	
235446	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
235530	0	0	0	0	0	0	50	1				24	50	0		47				0		0	0	0	0	1			0	0	0	24	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
235558	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
235950	0	0	0	0	0	0	487	481				0	343	343		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	0	5	
236153	0	0	39	32	0	0	383	107		0		57	789	6		81		0	0	81	0	57	0	0	0	0			121	44	0	0	185	0			0	0	0	0	0	0	3	0	0	0		25	8	329	135	
236256	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
236603	0	0	0	0	0	0	22	3				0	18	0		0				0		0	0	0	0	0			0	0	10	0	0	0			0	0	0	0	0	0	0	0				0	0	18	9	
236706	0	0	0	0	0	0	21	4		0		1	299	0		40		0	0	0	0	0	0	0	3	0			0	0	15	0	0	0			0	0	0	0	0	0	250	0	0	0		0	0	6	1	
236957	0	0	0	0	0	0	3	1				0	15	4		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	11	2	0	0				0	0	0	0	
237066	0	0	0	0	0	0	35	6		0		0	104	38		0		0	0	0	0	0	0	0	0	0			0	0	13	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	66	16	
237619	0	0	31	0	0	0	938	876		0		0	327	14		0		0	0	0	0	0	0	0	4	0			0	0	48	0	73	13			0	0	0	0	0	0	0	0	0	0		0	0	192	14	
237954	0	9	0	0	0	0	214	49				5	579	104		113							0	0	0	0			9	0	22	0	10	0			0	0	0	0	0	45	166	0				118	77	59	7	
238139	0	0	0	0	0	0	12	3				1	41	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	5	30	3	
238250	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
238737	0	0	0	0	0	0	0	0				0	2	0		0				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
239556	0	0	0	0	0	0	39	4				0	293	4		0				0		0	0	0	0	0			0	0	3	0	83	0			0	0	0	0	0	14	0	0				149	14	57	4	
239613	0	0	0	0	0	0	878	23				0	809	49		0				0		0	0	0	0	0			0	0	0	3	0	3			0	0	0	11	0	242	0	0				176	150	581	449	
239659	0	0	0	0	0	0	231	59				1	22	0		0				0		0	0	0	0	0			0	0	28	0	4	0			0	118	0	21	0	0	0	0				0	0	18	4	
240954	0	0	0	0	0	0	10	8				0	6	0		0							0	8	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	2	
241009	0	0	0	0	0	0	15	0				0	109	1		0							0	0	0	0			3	2	0	0	0	0			0	0	0	0	0	0	0	0				60	6	45	7	
241157	0	0	0	0	0	12	176	20		0		18	641	0		409		0	0	1	0	0	0	0	0	0			0	0	56	0	166	0			1	0	0	0	3	33	0	0	0	0		26	8	36	29	
241559	0	0	0	0	0	0	8	0				1	13	0		13				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	7	0	0	
241607	0	0	0	0	0	0	89	21				0	285	31		0				0		0	0	0	0	0			0	0	43	0	163	13			0	0	0	0	0	0	0	0				0	0	78	25	
242257	0	0	0	0	0	0	35	0				20	107	14		78				0		0	0	0	0	0			0	0	0	0	4	0			0	0	0	0	0	0	0	12				1	2	10	1	
242444	0	0	0	3	0	0	169	0		0		0	14	6		0		0	0	0	0	0	0	0	0	5			0	0	67	92	7	0	0		0	0	0	0	1	2	0	0	0	0		0	0	0	0	
242949	0	0	0	0	0	0	3	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	3				0	0	0	0	
242958	0	0	0	0	0	0	0	0				0	11	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	7	0	
