"IDRSSD"	RCONG554	RCONG555	RCONG556	RCONG557	RCONG558	RCONG559	RCONG560	RCONG561	RCONG562	RCONG563	RCONG564	RCONG565	RCONG566	RCONG567	RCONG568	RCONG569	RCONG570	RCONG571	RCONG572	RCONG573	RCONG574	RCONG575	RCONG576	RCONG577	RCONG578	RCONG579	RCONG580	RCONG581	RCONG582	RCONG583	RCONG584	RCONG585	RCONG586	RCONG587	RCONG588	RCONG589	RCONG590	RCONG804	RCONG805	RCONG806	RCONG807	RCONG808	RCONG809	RCONHT87	RCONHT88	RCONHT89	RCONHT91	RCONHT92	RCONHT93	RCONJA36	TEXTG546	TEXTG551	TEXTG556	TEXTG561	TEXTG571	TEXTG576	TEXTG581	TEXTG586	
339858	0	0	0	0	0	0	0	0	0	0	0	0	10424	0	0	10424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283806	10424	0	0	10424	0	139061	0	0	145360	0	0	10054967									
339876																																																											
340135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
340144																																																											
340256																																																											
340443																																																											
340742	10	0	203	0	0	203	0	337	0	0	337	0	0	0	0	0	0	0	0	0	0	0	105	0	0	105	0	1	0	0	1	0	0	0	0	0	0	0	106	0	0	106	0	0	0	0	0	0	0	127954	Interest rate swap	Mortgage interest rate lock commitment	Mortgage written option	TBAs related to mortgage banking		Mortgage Interest rate lock commitment	Mortgage written option		
340751																																																											
341310																																																											
342054																																																											
342362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
342410	0	0	0	0	0	0	0	0	0	0	0	0	562	0	0	562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	161	562	0	0	562	0	6507	3668	0	7396	4004	0	503211									
342634	0	0	0	0	0	0	0	0	0	0	0	0	2098	0	0	992	1106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132853	2098	0	0	992	1106	97518	0	0	100053	0	0	2444486	Loans held for sale								
343051																																																											
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
343770																																																											
343903																																																											
343958																																																											
344647																																						0	0	0	0	0	0	0	0	0	0	0	0	381121									
344852																																																											
345309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	417653									
345345																																																											
345747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124682									
345756																																						0	0	0	0	0	0	0	0	0	0	0	0	46226									
345877																																																											
346379																																																											
346566																																																											
346771																																																											
347022																																																											
347639																																																											
347956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16591	0	0	16591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16591	0	0	16591	0	0	0	0	0	0	0	50348	INTEREST RATE SWAPS				INTEREST RATE SWAPS				
348159																																																											
348720																																																											
349129																																																											
349343																																																											
350572																																																											
350657																																																											
350750																																																											
351131																																																											
351560																																																											
351878																																																											
352370																																																											
352651																																																											
352745																																																											
352772		943											19862			19747	115																					11203	19862	0	0	19747	115	6803	0	0	6980	0	0	2996830	Investments in limited partnerships at fair value	SBA Servicing assets at fair value							
353238																																																											
353546																																																											
353555																																						0	0	0	0	0	0	0	0	0	0	0	0	428084									
353957																																																											
354057																																																											
354253																																																											
354310																		8973			8973																	0	11489	0	0	9397	2092	0	0	0	0	0	0	349702	Forward Contracts				Interest Rate Swaps				
354552																																																											
354851																																																											
355120																																																											
355559																																																											
355858																																						0	0	0	0	0	0	0	0	0	0	0	0	213009									
356239																																																											
356659																																																											
356752																																																											
357526																																																											
357553																																																											
357777																																																											
357937																																																											
358112																																																											
358448																																																											
358756																																																											
359472																																																											
359650																																																											
359744																																																											
360777																																																											
361055																																																											
361167													22804	18		22822																						2428	22804	18	0	22822	0	0	0	0	0	0	0	1429786									
361279																																																											
361354																																																											
361439																																																											
362043																																																											
362155																																																											
362717																																						0	0	0	0	0	0	0	0	0	0	0	0	333053									
362856																																																											
362940																																																											
363442																																																											
363648																																																											
363657																																						0	0	0	0	0	0	0	0	0	0	0	0	597269									
363778																																																											
364131																																																											
364270																																																											
364430																																																											
364850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
365325													3063			447	2616																					5674	3063	0	0	447	2616	210075	0	0	212237	0	0	4635588									
365745																																																											
365848																																																											
365950																																																											
366078																																																											
366238																																						0	0	0	0	0	0	0	0	0	0	0	0	390712									
366247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
366359																																																											
366658																																																											
366854																																																											
367150																																																											
367178																																																											
367431																																																											
367543																																																											
368054																																																											
368344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
368522																																																											
368933																																																											
368951																																																											
369453																																																											
369659																																																											
370020																																																											
370347																																																											
370721																																																											
370833																																																											
370954																																																											
371223																																																											
371232																																																											
371362																																																											
371559																																																											
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
371849																																																											
371924																																																											
371942																																																											
372444																																																											
372538																																																											
372640																																																											
372855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
373272																																																											
373553																																																											
373601																																						0	0	0	0	0	0	0	0	0	0	0	0	1115361									
374130																																																											
374653													196			196																						0	198	0	0	198	0	0	0	0	0	0	0	602920	Best Effort Commitments								
374774																																																											
375043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226769									
375379																																																											
375502																																																											
375566																																																											
375650																																																											
376237																																																											
376273																																						0	0	0	0	0	0	0	0	0	0	0	0	3988									
376442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
376947																																																											
377663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
377850																																																											
378044																																																											
378110																																																											
379050																																																											
379153																																																											
379470																																																											
379649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
379920													20611			1353	19258																					50	20611	0	0	1353	19258	34796	82375	0	35281	82829	0	3392202									
380346																																																											
380458																																																											
380533																																																											
380878																																																											
380944																																																											
381026																																																											
381343																																						0	0	0	0	0	0	0	0	0	0	0	0	228710									
381932																																																											
381950																																																											
382050																																																											
382069																																						0	0	0	0	0	0	0	0	0	0	0	0	270508									
382256																																																											
382274																																																											
382443																																																											
382537																																																											
382649																																																											
382658																																																											
382742																																																											
382854																																																											
384018																																																											
384278													3838			3838																						0	4339	0	0	4339	0	43392	0	0	44624	0	0	2154616									
384353																																																											
384652																																																											
384830																																																											
385350																																																											
385471																																																											
385547																																																											
385686																																																											
386432																																																											
386450																																																											
386731																																																											
386825																																																											
387055																																																											
387671																																																											
388155																																																											
388258																																																											
388557																																																											
388744																																																											
388753																																																											
388874																																																											
389358																																																											
389376																																																											
389826																																																											
390372																																																											
390840																																																											
391418																																																											
391557																																																											
391575																																																			Variable Derivative								
391959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
391977																																																											
392152																																																											
392255																																																											
392778																																																											
393252																																																											
393355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
393953																																																											
394156																																																											
394259																																																											
395238																		25486		25486																		7798	27804	0	25486	2318	0	56517	0	0	57038	0	0	9602173	Rabbi Trusts				Rabbi Trusts				
396057																																																											
396244																																																											
396253																																																											
396954																																																											
397456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
397531																																																											
397540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	378792	Positive int rate swap								
397559																																																											
397755																																																											
397858																																																											
398051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
398248																																																											
398668																																																											
398837																																																											
399357																																																											
399517																																																											
399731																																																											
399973																																																											
400057																																																											
400141																																																											
400365																																																											
400767																																																											
401072																																																											
401559																																																											
401755																																																											
401906																																																											
401951																																																											
402846																																																											
402873																																																											
403067																																																											
403151																																						0	0	0	0	0	0	0	0	0	0	0	0	274774									
403179																																																											
403254																																																											
403656																																																											
403870																																																											
403946																																																											
404653																																																											
404943																																																											
406022																																																											
406059																																																											
406666																																																											
406974																																																											
407168																																																											
407506																																																											
407645																																																											
407850																																																											
408307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
408642																																																											
408875																																																											
409265																																																											
410159																																																											
410560																																																											
410748																																																											
410917																																																											
410944																																																											
411062																																																											
411174																																																											
411231																																																											
411240																																																											
411512																																						0	0	0	0	0	0	0	0	0	0	0	0	11449									
411549																																																											
411576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
411624																																																											
411651																																																											
412153																																																											
412452																																																											
412555																																																											
412667																																																											
412751													26290			26290																						0	26290	0	0	26290	0	0	0	0	0	0	0	380876									
412845																																																											
412872																																																											
413141																																						0	0	0	0	0	0	0	0	0	0	0	0	96571									
413208																																																											
413347																																																											
413543																																																											
413646																																																											
413673																																																											
413758																																																											
414102																																																											
414652																																																											
414764																																																											
414858																																																											
416245													76589			76589																						4	76589	0	0	76589	0	0	0	0	0	0	0	2546061									
416272																																																											
416339																																																											
416357																																																											
416656																																																											
416674																																																											
417626																																																											
417710																																																											
418100																																																											
418249																																																											
418436																																																											
418856																																																											
419406	845												25591			25591		30			30																	0	25621	0	0	25621	0	0	0	0	0	0	0	2048496	MORTGAGE DERIVATIVE	CASH FLOW HEDGES			MORTGAGE DERIVATIVE				
419460																																																											
419675																																																											
419947																																																											
420578																																																											
420644																																																											
420653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
420877																																																											
421445																																																											
421539																																																											
422059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
422116																																																											
422433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	738	0	0	0	0	0	0	0	0	0	0	0	131753									
422657																																																											
423159																																																											
423449																																																											
423636																																																											
423739																																																											
424156																																																											
424240																																																											
424352																																																											
424437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
424633																																																											
425050																																																											
425108																																																											
425818																																																											
425845																																																											
425911																																																											
426057																																																											
426141																																																											
426534	0	0	0	0	0	0	0	0	0	0	0	0	7431	0	0	7431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10440	7431	0	0	7431	0	0	0	0	0	0	0	856328									
426758																																																											
426945																																																											
427241																																																											
427353																																																											
427858																																																											
427960																																																											
428060																																																											
428462																																																											
428547													3481			3481																						0	3481	0	0	3481	0	0	0	0	0	0	0	107647									
428855																																																											
429021																																																											
429487																																																											
430036																																																											
430054																																																											
430344																																																											
431172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1911	0	0	0	0	0	0	0	0	0	0	0	2662114									
431323																																																											
431350																																																											
432058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
432432																																																											
433505																																						0	0	0	0	0	0	0	0	0	0	0	0	440734									
433550																																																											
433608	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	22	0	0	0	0	0	0	0	1734795									
433859																																																											
433943																																																											
434203																																						0	0	0	0	0	0	0	0	0	0	0	0	154723									
434539																																																											
435059																																																											
435077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1887858									
435255																																																											
435666																																																											
435750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707521									
436159													63532			63532																						171427	63532	0	0	63532	0	97011	0	0	98583	0	0	1482234									
436542																																																											
436739																																																											
436953																																																											
437044																																																											
437914													179435			161856	17579																					85	179435	0	0	161856	17579	0	0	0	0	0	0	4153615									
439132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
439338																																																											
439356																																																											
439404													5364			5364																						0	5364	0	0	5364	0	0	0	0	0	0	0	283268									
439730																																																											
440857																																																											
440978																																																											
441050																																																											
441078																																																											
441135																																																											
441256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14605	0	0	0	0	0	3563	0	0	3563	0	0	432756									
441359																																																											
441470																																																											
441630																																																											
442011																																																											
442057																																																											
442244																																																											
442655																																																											
443148																																																											
443205																																																											
443353																																																											
443625																																																											
443634																																																											
444350																																																											
444556																																																											
444677																																																											
445674																																																											
445955																																																											
446130																																																											
446149																																																											
446176																																																											
446877																																																											
447070																																																											
447100													5224			5222	2																					0	5226	0	0	5224	2	0	0	0	0	0	0	119490									
447557																																																											
448040																																																											
448554																																																											
449038																																																											
449430																																																											
449832	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
449935																																																											
450632																																																											
450669																																																											
450753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
450856	408																	42672			42672		611			611												0	43283	0	0	43283	0	5014	0	0	4920	0	0	2122049	SWAPS	MORTGAGE LOAN COMMITMENTS			SWAPS	MORTGAGE LOAN COMMITMENTS			
450959																																																											
451068																																																											
451246																																																											
451273																																						0	0	0	0	0	0	0	0	0	0	0	0	1473									
451965																																																											
452159																																																											
452739																																																											
452841																																																											
453147																																																											
453446																																																											
453839																																																											
454546																																																											
454658																																																											
454676																																																											
454975																																																											
455150																																																											
455253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
455459																																																											
455552																																																											
455945																																																											
455972	0	0	0	0	0	0	0	0	0	0	0	0	5203	0	0	5203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5203	0	0	5203	0	14162	0	0	15835	0	0	293235									
456045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4077001									
456054																																																											
456250																																																											
456344																																																											
456755																																						0	0	0	0	0	0	0	0	0	0	0	0	98022									
457060																																																											
457220																																																											
457426																																																											
457752																																																											
458142																																																											
458544																																																											
458665																																																											
458946																																																											
459130																																																											
459354																																																											
459372																																																											
459644																																																											
459671																																						0	0	0	0	0	0	0	0	0	0	0	0	238922									
460033																																						0	0	0	0	0	0	0	0	0	0	0	0	1557964									
460275																																																											
460332																																																											
460350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
460556																																																											
460770																																																											
461058																																																											
463203																																																											
463342																																																											
463605																																																											
463650																																																											
463735													36282	88697		122684	2295																					0	36282	88697	0	122684	2295	15148	0	0	15282	0	0	5466843									
464255																																																											
464853																																																											
465038																																																											
465243																																																											
465524																																																											
465618																																																											
465672																																																											
466044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
466240																																																											
466754																																																											
466932																																																											
467144																																																											
467470																																																											
467658																																																											
467733																																																											
468673																																																											
468806																																																											
469250																																																											
469559																																																											
469737																																																											
470032																																																											
470050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1218	0	0	1218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1218	0	0	1218	0	18816	0	0	18921	0	0	5706428	Derivative Fair Value for Interest Rate Locks				Derivative Fair Value for MBS Trades				
470434																																																											
470452																																						0	0	0	0	0	0	0	0	0	0	0	0	732404									
471057																																																											
472018																																																											
472045																																																											
472148																																																											
472250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
472531																																																											
472616																																																											
472643																																																											
472951																																																											
472979																																																											
473042																																																											
473257																																																											
473266																																																											
473501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2026	0	0	0	0	0	551	0	0	539	0	0	1483739									
473930																																																											
474058																																																											
474245																																																											
474254																																																											
474357																																																											
474450																																																											
474544																																																											
474656																																																											
474759													28271			28271																						73850	28271	0	0	28271	0	67535	0	0	68343	0	0	551189									
474919													12693			12693		13686		13686																		0	26379	0	13686	12693	0	14411	0	0	14628	0	0	2484596	Other - rabbi trust assets				Other - rabbi trust liabilities				
475345																																																											
475354																																																											
475653																																																											
475756																																																											
476342																																																											
476445																																																											
476472																																																											
476539																																																											
476810																																																			Negotiable CDs								
477303																																																											
477321																																																											
477349																																																											
477376																																																											
477639																																																											
477648																																																											
477844																																																											
478140																																																											
478195																																																											
478533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
479071																																																											
479268																																						0	0	0	0	0	0	0	0	0	0	0	0	2136436									
479370																																																											
479446																																																											
479567																																																											
479754																																																											
479839																																																											
480059																																																											
480228																																																			Closed End Fund Assets								
480246																																																											
480330																																																											
480433																																																											
480723																																																											
480853																																																											
481159																																																											
481177																																						0	0	0	0	0	0	0	0	0	0	0	0	483616									
481430																																																											
481579																																																											
481627																																																											
481748																																																											
481944																																																											
482053																																																											
482156																																																											
482370																																																											
482446																																																											
483274																																																											
483537																																																											
483751																																																											
484057																																																											
484141																																																											
484776																																																											
485054																																																											
485139																																																											
485214																																																											
485456																																																											
485559	0	0	0	0	0	0	0	0	0	0	0	0	715807	0	15	696257	19535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	715807	0	15	696257	19535	88903	0	0	95755	0	0	8742154									
487142																																																											
487357																																						0	0	0	0	0	0	0	0	0	0	0	0	181644									
487843																																																											
488318																																																											
488420																																																											
488653																																																											
488756																																																											
489155																																																											
489249																																																											
489548																																																											
489623													1622			1622		243				243																0	1865	0	0	1622	243	1928	0	0	1903	0	0	1742773	Partnership Equity Investments				Fair Value Swap				
490179																																																											
490348																																																											
490450																																																											
490843																																																											
490955																																																											
491224																																																											
491402																																																											
491653																																																											
491934																																																											
492650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																						
492810																																																											
493077																																																											
493152																																																											
493741																																																											
493844																																																											
494261													138739			5924	132815																					0	138739	0	0	5924	132815	0	0	0	0	0	0	5891328									
494654																																																											
495419																																																											
495558																																																											
496434																																																											
496845																																																											
496957																																																											
497039																																																											
497404																																																											
497570																																						726	0	0	0	0	0	0	0	0	0	0	0	650790									
497655																																																											
497851																																																											
497954																																																											
