"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
249612	15248	0	0	15248	0	CONF	CONF	0	1	
249658						CONF	CONF			
250430						CONF	CONF			
250476						CONF	CONF			
250850						CONF	CONF			
251352						CONF	CONF			
251558						CONF	CONF			
251745						CONF	CONF			
251978						CONF	CONF			
252041						CONF	CONF			
252452						CONF	CONF			
252658						CONF	CONF			
253356	0	0	0	0	0	CONF	CONF	0	0	
253468						CONF	CONF			
253646						CONF	CONF			
253730						CONF	CONF			
253776						CONF	CONF			
254317						CONF	CONF			
254504						CONF	CONF			
254849						CONF	CONF			
255350						CONF	CONF			
255547						CONF	CONF			
255556						CONF	CONF			
255574	129606	39704				CONF	CONF			
255659	62594	7621	61219	0	0	CONF	CONF	0	1722	
256058						CONF	CONF			
256076						CONF	CONF			
256179						CONF	CONF			
256553	10632	1278	10285	0	0	CONF	CONF	0	510	
257233						CONF	CONF			
257345						CONF	CONF			
257578	19313	3281				CONF	CONF			
257653						CONF	CONF			
257756						CONF	CONF			
258146						CONF	CONF			
258306						CONF	CONF			
258379						CONF	CONF			
258445	16303	137				CONF	CONF			
258539						CONF	CONF			
258771	131228	13697	109241	0	2207	CONF	CONF	1959	2291	
258874						CONF	CONF			
259059						CONF	CONF			
259330						CONF	CONF			
259442						CONF	CONF			
259956						CONF	CONF			
260055	30045	10993	35172	0	0	CONF	CONF	0	757	
260831						CONF	CONF			
261146	258700	33710	130771	136848	379	CONF	CONF	1842	5285	
261360						CONF	CONF			
261940						CONF	CONF			
262059						CONF	CONF			
262237						CONF	CONF			
262358						CONF	CONF			
262741						CONF	CONF			
262844						CONF	CONF			
262956						CONF	CONF			
263243						CONF	CONF			
263627						CONF	CONF			
264455						CONF	CONF			
264772	0	0	0	0	0	CONF	CONF	0	0	
265340						CONF	CONF			
265407	322	315				CONF	CONF			
265452						CONF	CONF			
265676						CONF	CONF			
266066						CONF	CONF			
266244						CONF	CONF			
266253						CONF	CONF			
266655						CONF	CONF			
266851						CONF	CONF			
266945						CONF	CONF			
267652						CONF	CONF			
268006	7757	7684	13716	0	0	CONF	CONF	0	179	
268136						CONF	CONF			
268677	0	0	0	0	0	CONF	CONF	0	0	
268828						CONF	CONF			
268976						CONF	CONF			
269049	7876	444				CONF	CONF			
269058						CONF	CONF			
269571						CONF	CONF			
269759						CONF	CONF			
270148						CONF	CONF			
270353						CONF	CONF			
270504						CONF	CONF			
270531						CONF	CONF			
270652						CONF	CONF			
271136						CONF	CONF			
271275	0	0	0	0	0	CONF	CONF	0	0	
271341						CONF	CONF			
271529	44647	2712				CONF	CONF			
272030						CONF	CONF			
272058						CONF	CONF			
272151						CONF	CONF			
272272	7137	1024				CONF	CONF			
272302						CONF	CONF			
273336						CONF	CONF			
273550						CONF	CONF			
273653						CONF	CONF			
273662						CONF	CONF			
273840						CONF	CONF			
273859						CONF	CONF			
274025						CONF	CONF			
274052						CONF	CONF			
274548						CONF	CONF			
274829						CONF	CONF			
274856						CONF	CONF			
275255	0	0	0	0	0	CONF	CONF	0	0	
275358	22615	2722				CONF	CONF			
275479						CONF	CONF			
275657						CONF	CONF			
276074						CONF	CONF			
276159						CONF	CONF			
276551						CONF	CONF			
276579	64173	4708	55157	0	0	CONF	CONF	317	1967	
276645						CONF	CONF			
276654	0	0	0	0	0	CONF	CONF	0	0	
276850	12521	757				CONF	CONF			
276953						CONF	CONF			
277240						CONF	CONF			
277277						CONF	CONF			
277679						CONF	CONF			
277736						CONF	CONF			
277820						CONF	CONF			
278256						CONF	CONF			
278555	126993	12671				CONF	CONF			
278733						CONF	CONF			
278751						CONF	CONF			
278818	3108	0	2426	0	0	CONF	CONF	0	100	
278872	13116	845				CONF	CONF			
279105						CONF	CONF			
279842						CONF	CONF			
279954						CONF	CONF			
280110	349746	61115	330962	0	4342	CONF	CONF	13583	11593	
280138						CONF	CONF			
280352						CONF	CONF			
280558						CONF	CONF			
282075	0	0	0	0	0	CONF	CONF	0	32	
282226						CONF	CONF			
282824						CONF	CONF			
283157						CONF	CONF			
283438						CONF	CONF			
283652						CONF	CONF			
283737						CONF	CONF			
283867						CONF	CONF			
284154						CONF	CONF			
284239						CONF	CONF			
284556						CONF	CONF			
284752						CONF	CONF			
284958						CONF	CONF			
285151						CONF	CONF			
285348						CONF	CONF			
285544	0	0	0	0	0	CONF	CONF	0	0	
285553	0	0	0	0	0	CONF	CONF	0	0	
285740	7229	159	7057	0	0	CONF	CONF	0	182	
285777						CONF	CONF			
285852						CONF	CONF			
285928						CONF	CONF			
286251						CONF	CONF			
286457	3134	988				CONF	CONF			
286840						CONF	CONF			
287007						CONF	CONF			
287342						CONF	CONF			
287922						CONF	CONF			
287959						CONF	CONF			
288152						CONF	CONF			
288376						CONF	CONF			
288853	12142	1341	11446	0	0	CONF	CONF	0	775	
289056						CONF	CONF			
289225						CONF	CONF			
289515	19272	2349				CONF	CONF			
289702						CONF	CONF			
289739						CONF	CONF			
289757						CONF	CONF			
290249	6033	2242	7420	0	0	CONF	CONF	0	435	
290838						CONF	CONF			
290922						CONF	CONF			
291059						CONF	CONF			
291330						CONF	CONF			
291376						CONF	CONF			
291611						CONF	CONF			
291732						CONF	CONF			
292234						CONF	CONF			
292467	0	0	0	0	0	CONF	CONF	0	0	
292850						CONF	CONF			
292908	1287	0	732	0	0	CONF	CONF	0	209	
293053	17181	1985				CONF	CONF			
293352						CONF	CONF			
293437						CONF	CONF			
293651						CONF	CONF			
293754						CONF	CONF			
294023						CONF	CONF			
294564	82483	9570	73249	0	0	CONF	CONF	75	2104	
294751						CONF	CONF			
294779	8061	748	8110	0	0	CONF	CONF	0	157	
294827						CONF	CONF			
295011						CONF	CONF			
295057						CONF	CONF			
295646						CONF	CONF			
296456						CONF	CONF			
296474						CONF	CONF			
296559						CONF	CONF			
296755						CONF	CONF			
296858						CONF	CONF			
297051						CONF	CONF			
297631						CONF	CONF			
297761						CONF	CONF			
298049						CONF	CONF			
298218						CONF	CONF			
298245	0	0	0	0	0	CONF	CONF	0	0	
299868	0	0	0	0	0	CONF	CONF	0	0	
300009	56329	4587				CONF	CONF			
300063						CONF	CONF			
300157						CONF	CONF			
300353						CONF	CONF			
300456						CONF	CONF			
300933						CONF	CONF			
300942	0	0	0	0	0	CONF	CONF	0	0	
300960	13106	3546				CONF	CONF			
301574						CONF	CONF			
301800	14118	153	12857	0	0	CONF	CONF	2	539	
302030						CONF	CONF			
302133						CONF	CONF			
302553						CONF	CONF			
302656	19829	803	17182	0	0	CONF	CONF	0	704	
303653						CONF	CONF			
303701						CONF	CONF			
303747						CONF	CONF			
303952						CONF	CONF			
304173						CONF	CONF			
304520						CONF	CONF			
304575						CONF	CONF			
304762						CONF	CONF			
304913	0	0	0	0	0	CONF	CONF	0	0	
305059						CONF	CONF			
305077						CONF	CONF			
305237						CONF	CONF			
305442						CONF	CONF			
306056						CONF	CONF			
306140	0	0	0	0	0	CONF	CONF	0	0	
306159	5733	187	5920	0	0	CONF	CONF	0	0	
306337						CONF	CONF			
306908						CONF	CONF			
307062						CONF	CONF			
307334						CONF	CONF			
307361						CONF	CONF			
307679	14707	700				CONF	CONF			
307932						CONF	CONF			
308256						CONF	CONF			
308340						CONF	CONF			
308836						CONF	CONF			
309150						CONF	CONF			
309655	13351	1336				CONF	CONF			
309851						CONF	CONF			
310754	212775	1130				CONF	CONF			
310950						CONF	CONF			
310978	691839	186049	671186	0	311	CONF	CONF	2047	26150	
311050						CONF	CONF			
311144						CONF	CONF			
311256						CONF	CONF			
311265						CONF	CONF			
311603						CONF	CONF			
311658						CONF	CONF			
311845	183286	150894	256693	0	2351	CONF	CONF	0	50713	
311939						CONF	CONF			
312244						CONF	CONF			
312356						CONF	CONF			
313009						CONF	CONF			
313157						CONF	CONF			
313223						CONF	CONF			
313577						CONF	CONF			
314257	11365	1202				CONF	CONF			
314444						CONF	CONF			
315656						CONF	CONF			
316840	38436	2912	32857	0	0	CONF	CONF	1215	1269	
316859						CONF	CONF			
316934						CONF	CONF			
317258	4881	0				CONF	CONF			
317342	36262	5230	31031	0	0	CONF	CONF	250	1003	
317379						CONF	CONF			
317650						CONF	CONF			
318639	0	0	0	0	0	CONF	CONF	0	0	
318974	56128	4059				CONF	CONF			
319047						CONF	CONF			
319458						CONF	CONF			
319551						CONF	CONF			
320034						CONF	CONF			
320052						CONF	CONF			
320070	0	159				CONF	CONF			
320119						CONF	CONF			
321152	0	0	0	0	0	CONF	CONF	0	0	
321255	0	0	0	0	0	CONF	CONF	0	0	
321273						CONF	CONF			
321330						CONF	CONF			
321947	0	0	0	0	0	CONF	CONF	0	0	
322449						CONF	CONF			
322476						CONF	CONF			
322551						CONF	CONF			
323204	33835	1981				CONF	CONF			
323651						CONF	CONF			
324153						CONF	CONF			
324229						CONF	CONF			
324256						CONF	CONF			
324340	16465	8848	14684	0	0	CONF	CONF	0	485	
324854						CONF	CONF			
324863	13940	409	10501	0	0	CONF	CONF	0	0	
324975						CONF	CONF			
325141	0	0	0	0	0	CONF	CONF	0	0	
325459						CONF	CONF			
325534						CONF	CONF			
326054						CONF	CONF			
326344						CONF	CONF			
326858						CONF	CONF			
326979						CONF	CONF			
327220						CONF	CONF			
327305						CONF	CONF			
327435						CONF	CONF			
327556						CONF	CONF			
327855						CONF	CONF			
328058	0	0	0	0	0	CONF	CONF	0	0	
328357						CONF	CONF			
328656						CONF	CONF			
328777	705	0	534	0	4	CONF	CONF	0	167	
329149						CONF	CONF			
329345	20602	749				CONF	CONF			
329550						CONF	CONF			
329952	6660	1227	6310	0	0	CONF	CONF	0	103	
330239						CONF	CONF			
330248						CONF	CONF			
330855	6529	1262	6577	0	0	CONF	CONF	0	183	
330873	0	0	0	0	0	CONF	CONF	0	0	
330949						CONF	CONF			
331076						CONF	CONF			
331375						CONF	CONF			
331544						CONF	CONF			
331713						CONF	CONF			
332224						CONF	CONF			
332345						CONF	CONF			
332402	46113	3994				CONF	CONF			
332671						CONF	CONF			
332756						CONF	CONF			
333034						CONF	CONF			
333203	25795	3143	25120	0	0	CONF	CONF	0	794	
333650						CONF	CONF			
333856	0	0	0	0	0	CONF	CONF	0	0	
333940	0	0	0	0	0	CONF	CONF	0	0	
334264						CONF	CONF			
335346						CONF	CONF			
336147						CONF	CONF			
336361						CONF	CONF			
336576	11328	241				CONF	CONF			
336950						CONF	CONF			
337340						CONF	CONF			
338646						CONF	CONF			
338851	0	0	0	0	0	CONF	CONF	0	0	
338945						CONF	CONF			
339072	154184	37041	126678	18618	447	CONF	CONF	1151	10395	
339353						CONF	CONF			
339456	11380	0	9963	0	0	CONF	CONF	0	233	
339607						CONF	CONF			
339773	500	0	0	0	0	CONF	CONF	0	142	
339858	286323	139061	259754	0	2383	CONF	CONF	3258	13982	
339876						CONF	CONF			
340135	16148	1571	15236	0	313	CONF	CONF	0	460	
340144	8527	0				CONF	CONF			
340256						CONF	CONF			
340443						CONF	CONF			
340742	40786	6471	39738	0	0	CONF	CONF	0	1125	
340751						CONF	CONF			
341310						CONF	CONF			
342054						CONF	CONF			
342362	0	0	0	0	0	CONF	CONF	0	0	
342410	12751	6507	14838	0	0	CONF	CONF	0	-1014	
342634	317372	165213	204686	87713	0	CONF	CONF	500	19603	
343051						CONF	CONF			
343248	0	0	0	0	0	CONF	CONF	0	0	
343770						CONF	CONF			
343903						CONF	CONF			
343958						CONF	CONF			
344647						CONF	CONF			
344852						CONF	CONF			
345309	0	0	0	0	0	CONF	CONF	0	0	
345345	2495	0	0	0	0	CONF	CONF	0	101	
345747	0	0	0	0	0	CONF	CONF	0	0	
345756	161308	11173	153411	0	0	CONF	CONF	0	4500	
345877						CONF	CONF			
346379	51413	3905				CONF	CONF			
346566						CONF	CONF			
346771						CONF	CONF			
347022						CONF	CONF			
347639	50845	6365				CONF	CONF			
347956	0	0	0	0	0	CONF	CONF	0	0	
348159	2953	0				CONF	CONF			
348720						CONF	CONF			
349129						CONF	CONF			
349343						CONF	CONF			
350572						CONF	CONF			
350657						CONF	CONF			
350750						CONF	CONF			
351131						CONF	CONF			
351560						CONF	CONF			
351878						CONF	CONF			
352370						CONF	CONF			
352651						CONF	CONF			
352745						CONF	CONF			
352772	49694	10571	56956	0	0	CONF	CONF	0	2212	
353238						CONF	CONF			
353546						CONF	CONF			
353555	74016	7978	65738	0	56	CONF	CONF	88	1069	
353957						CONF	CONF			
354057						CONF	CONF			
354253						CONF	CONF			
354310	59715	9004	60451	0	0	CONF	CONF	327	1301	
354552						CONF	CONF			
354851						CONF	CONF			
355120						CONF	CONF			
355559	11634	1027				CONF	CONF			
355858	11581	2142	12077	0	0	CONF	CONF	0	230	
356239						CONF	CONF			
356659						CONF	CONF			
356752						CONF	CONF			
357526						CONF	CONF			
357553						CONF	CONF			
357777						CONF	CONF			
357937						CONF	CONF			
358112						CONF	CONF			
358448						CONF	CONF			
358756						CONF	CONF			
359472						CONF	CONF			
359650						CONF	CONF			
359744						CONF	CONF			
360777						CONF	CONF			
361055						CONF	CONF			
361167	4360	421	3966	0	484	CONF	CONF	64	289	
361279						CONF	CONF			
361354						CONF	CONF			
361439						CONF	CONF			
362043						CONF	CONF			
362155						CONF	CONF			
362717	5238	246	5484	0	0	CONF	CONF	0	221	
362856						CONF	CONF			
362940						CONF	CONF			
363442						CONF	CONF			
363648						CONF	CONF			
363657						CONF	CONF			
363778						CONF	CONF			
364131						CONF	CONF			
364270						CONF	CONF			
364430						CONF	CONF			
364850	0	0	0	0	0	CONF	CONF	0	0	
365325	281764	210075	192491	78657	956	CONF	CONF	1081	6422	
365745						CONF	CONF			
365848						CONF	CONF			
365950						CONF	CONF			
366078						CONF	CONF			
366238						CONF	CONF			
366247	0	0	0	0	0	CONF	CONF	0	0	
366359						CONF	CONF			
366658						CONF	CONF			
366854						CONF	CONF			
367150						CONF	CONF			
367178						CONF	CONF			
367431						CONF	CONF			
367543						CONF	CONF			
368054						CONF	CONF			
368344	0	0	0	0	0	CONF	CONF	0	0	
368522						CONF	CONF			
368933						CONF	CONF			
368951						CONF	CONF			
369453						CONF	CONF			
369659						CONF	CONF			
370020						CONF	CONF			
370347						CONF	CONF			
370721						CONF	CONF			
370833						CONF	CONF			
370954						CONF	CONF			
371223	17385	2145				CONF	CONF			
371232						CONF	CONF			
371362						CONF	CONF			
371559						CONF	CONF			
371755	0	0	0	0	0	CONF	CONF	0	0	
371849						CONF	CONF			
371924						CONF	CONF			
371942						CONF	CONF			
372444						CONF	CONF			
372538						CONF	CONF			
372640						CONF	CONF			
372855	0	0	0	0	0	CONF	CONF	0	0	
373272						CONF	CONF			
373553						CONF	CONF			
373601						CONF	CONF			
374130						CONF	CONF			
374653	60958	8301	62036	0	499	CONF	CONF	0	1546	
374774						CONF	CONF			
375043	20568	2734	18678	0	0	CONF	CONF	0	446	
375379						CONF	CONF			
375502	0	0				CONF	CONF			
375566	224921	22923				CONF	CONF			
375650						CONF	CONF			
376237						CONF	CONF			
376273	6535	160	6055	0	0	CONF	CONF	100	308	
376442	0	0	0	0	0	CONF	CONF	0	0	
376947						CONF	CONF			
377663	0	0	0	0	0	CONF	CONF	0	0	
377850						CONF	CONF			
378044						CONF	CONF			
378110						CONF	CONF			
379050						CONF	CONF			
379153						CONF	CONF			
379470						CONF	CONF			
379649	0	0	0	0	0	CONF	CONF	0	0	
379920	206012	57381	99163	112646	1338	CONF	CONF	2092	-5773	
380346						CONF	CONF			
380458	7031	1122				CONF	CONF			
380533						CONF	CONF			
380878						CONF	CONF			
380944						CONF	CONF			
381026						CONF	CONF			
381343						CONF	CONF			
381932						CONF	CONF			
381950						CONF	CONF			
382050						CONF	CONF			
382069						CONF	CONF			
382256						CONF	CONF			
382274						CONF	CONF			
382443						CONF	CONF			
382537						CONF	CONF			
382649						CONF	CONF			
382658						CONF	CONF			
382742						CONF	CONF			
382854						CONF	CONF			
384018						CONF	CONF			
384278	368663	44700	216384	129206	1520	CONF	CONF	5875	8706	
384353						CONF	CONF			
384652						CONF	CONF			
384830						CONF	CONF			
385350						CONF	CONF			
385471						CONF	CONF			
385547						CONF	CONF			
385686						CONF	CONF			
386432						CONF	CONF			
386450						CONF	CONF			
386731						CONF	CONF			
386825						CONF	CONF			
387055						CONF	CONF			
387671	18723	1765				CONF	CONF			
388155						CONF	CONF			
388258						CONF	CONF			
388557						CONF	CONF			
388744						CONF	CONF			
388753						CONF	CONF			
388874						CONF	CONF			
389358						CONF	CONF			
389376						CONF	CONF			
389826						CONF	CONF			
390372						CONF	CONF			
390840						CONF	CONF			
391418						CONF	CONF			
391557						CONF	CONF			
391575						CONF	CONF			
391959	0	0	0	0	0	CONF	CONF	0	0	
391977						CONF	CONF			
392152						CONF	CONF			
392255						CONF	CONF			
392778						CONF	CONF			
393252						CONF	CONF			
393355	0	0	0	0	0	CONF	CONF	0	0	
393953						CONF	CONF			
394156						CONF	CONF			
394259						CONF	CONF			
395238	191581	56517	178122	0	2458	CONF	CONF	103	3548	
396057						CONF	CONF			
396244						CONF	CONF			
396253						CONF	CONF			
396954						CONF	CONF			
397456	0	0	0	0	0	CONF	CONF	0	0	
397531						CONF	CONF			
397540	12383	821	11411	0	0	CONF	CONF	0	314	
397559	19710	2013				CONF	CONF			
397755						CONF	CONF			
397858						CONF	CONF			
398051	0	0	0	0	0	CONF	CONF	0	0	
398248						CONF	CONF			
398668	0	0	0	0	0	CONF	CONF	0	0	
398837						CONF	CONF			
399357						CONF	CONF			
399517	8049	624	7820	0	0	CONF	CONF	0	298	
399731						CONF	CONF			
399973						CONF	CONF			
400057						CONF	CONF			
400141						CONF	CONF			
400365						CONF	CONF			
400767						CONF	CONF			
401072						CONF	CONF			
401559						CONF	CONF			
401755						CONF	CONF			
401906						CONF	CONF			
401951						CONF	CONF			
402846						CONF	CONF			
402873						CONF	CONF			
403067						CONF	CONF			
403151	0	0	0	0	0	CONF	CONF	0	0	
403179	6218	263				CONF	CONF			
403254						CONF	CONF			
403656						CONF	CONF			
403870						CONF	CONF			
403946	7316	120				CONF	CONF			
404653						CONF	CONF			
404943						CONF	CONF			
406022						CONF	CONF			
406059						CONF	CONF			
406666						CONF	CONF			
406974						CONF	CONF			
407168						CONF	CONF			
407506						CONF	CONF			
407645						CONF	CONF			
407850						CONF	CONF			
408307	0	0	0	0	0	CONF	CONF	0	0	
408642	24033	13440				CONF	CONF			
408875						CONF	CONF			
409265						CONF	CONF			
410159						CONF	CONF			
410560						CONF	CONF			
410748						CONF	CONF			
410917						CONF	CONF			
410944						CONF	CONF			
411062						CONF	CONF			
411174						CONF	CONF			
411231						CONF	CONF			
411240						CONF	CONF			
411512						CONF	CONF			
411549						CONF	CONF			
411576	0	0	0	0	0	CONF	CONF	0	0	
411624						CONF	CONF			
411651						CONF	CONF			
412153						CONF	CONF			
412452						CONF	CONF			
412555						CONF	CONF			
412667						CONF	CONF			
412751						CONF	CONF			
412845						CONF	CONF			
412872						CONF	CONF			
413141						CONF	CONF			
413208	490550	6673	19900	467056	0	CONF	CONF	3492	-2512	
413347						CONF	CONF			
413543						CONF	CONF			
413646						CONF	CONF			
413673						CONF	CONF			
413758						CONF	CONF			
414102						CONF	CONF			
414652						CONF	CONF			
414764						CONF	CONF			
414858						CONF	CONF			
416245	16833	4546	16701	0	116	CONF	CONF	171	685	
416272						CONF	CONF			
416339						CONF	CONF			
416357						CONF	CONF			
416656						CONF	CONF			
416674						CONF	CONF			
417626						CONF	CONF			
417710						CONF	CONF			
418100						CONF	CONF			
418249	7218	823				CONF	CONF			
418436						CONF	CONF			
418856						CONF	CONF			
419406	25761	4704	24894	0	3069	CONF	CONF	0	864	
419460						CONF	CONF			
419675						CONF	CONF			
419947						CONF	CONF			
420578						CONF	CONF			
420644	4363	0				CONF	CONF			
420653	0	0	0	0	0	CONF	CONF	0	0	
420877						CONF	CONF			
421445						CONF	CONF			
421539						CONF	CONF			
422059	0	0	0	0	0	CONF	CONF	0	0	
422116						CONF	CONF			
422433	0	0	0	0	0	CONF	CONF	0	0	
422657						CONF	CONF			
423159						CONF	CONF			
423449						CONF	CONF			
423636						CONF	CONF			
423739						CONF	CONF			
424156						CONF	CONF			
424240						CONF	CONF			
424352						CONF	CONF			
424437	0	0	0	0	0	CONF	CONF	0	0	
424633						CONF	CONF			
425050						CONF	CONF			
425108	1400	444				CONF	CONF			
425818						CONF	CONF			
425845						CONF	CONF			
425911	4601	5131				CONF	CONF			
426057						CONF	CONF			
426141						CONF	CONF			
426534	15015	2297	12376	0	117	CONF	CONF	0	1402	
426758						CONF	CONF			
426945						CONF	CONF			
427241						CONF	CONF			
427353	47416	3736				CONF	CONF			
427858						CONF	CONF			
427960						CONF	CONF			
428060						CONF	CONF			
428462						CONF	CONF			
428547						CONF	CONF			
428855						CONF	CONF			
429021						CONF	CONF			
429487	2314	1908				CONF	CONF			
430036						CONF	CONF			
430054						CONF	CONF			
430344						CONF	CONF			
431172	0	0	0	0	0	CONF	CONF	0	0	
431323						CONF	CONF			
431350						CONF	CONF			
432058	0	0	0	0	0	CONF	CONF	0	0	
432432						CONF	CONF			
433505	3017	1607	4143	0	0	CONF	CONF	0	110	
433550						CONF	CONF			
433608	7023	0	5996	0	0	CONF	CONF	0	168	
433859						CONF	CONF			
433943	176	0				CONF	CONF			
434203	1502	535	2038	0	0	CONF	CONF	0	0	
434539						CONF	CONF			
435059						CONF	CONF			
435077	0	0	0	0	0	CONF	CONF	0	0	
435255						CONF	CONF			
435666						CONF	CONF			
435750	24615	5779	26817	0	0	CONF	CONF	0	820	
436159	535030	97011	409641	0	4442	CONF	CONF	2661	12384	
436542						CONF	CONF			
436739						CONF	CONF			
436953	6063	432				CONF	CONF			
437044						CONF	CONF			
437914	97987	40192	106039	0	0	CONF	CONF	0	1304	
439132	0	0	0	0	0	CONF	CONF	0	0	
439338	45231	4680	27872	24589	1140	CONF	CONF	1062	2382	
439356						CONF	CONF			
439404	4271	0	3582	0	0	CONF	CONF	0	274	
439730						CONF	CONF			
440857						CONF	CONF			
440978						CONF	CONF			
441050						CONF	CONF			
441078						CONF	CONF			
441135						CONF	CONF			
441256	27988	3563	27455	0	0	CONF	CONF	0	418	
441359						CONF	CONF			
441470						CONF	CONF			
441630						CONF	CONF			
442011						CONF	CONF			
442057						CONF	CONF			
442244						CONF	CONF			
442655						CONF	CONF			
443148	16414	1184				CONF	CONF			
443205						CONF	CONF			
443353						CONF	CONF			
443625						CONF	CONF			
443634						CONF	CONF			
444350						CONF	CONF			
444556						CONF	CONF			
444677						CONF	CONF			
445674						CONF	CONF			
445955						CONF	CONF			
446130						CONF	CONF			
446149						CONF	CONF			
446176						CONF	CONF			
446877						CONF	CONF			
447070						CONF	CONF			
447100						CONF	CONF			
447557						CONF	CONF			
448040						CONF	CONF			
448554						CONF	CONF			
449038						CONF	CONF			
449430						CONF	CONF			
449832	0	0	0	0	0	CONF	CONF	0	0	
449935						CONF	CONF			
450632						CONF	CONF			
450669						CONF	CONF			
450753	0	0	0	0	0	CONF	CONF	0	0	
450856	46986	5015	46079	0	0	CONF	CONF	10	1259	
450959						CONF	CONF			
451068	13119	3307				CONF	CONF			
451246						CONF	CONF			
451273	0	0	0	0	0	CONF	CONF	0	0	
451965	14321000	6689000	5443000	7278000	52000	CONF	CONF	156000	-159000	
452159						CONF	CONF			
452739						CONF	CONF			
452841						CONF	CONF			
453147						CONF	CONF			
453446	182723	27124				CONF	CONF			
453839						CONF	CONF			
454546	10393	1109				CONF	CONF			
454658						CONF	CONF			
454676						CONF	CONF			
454975						CONF	CONF			
455150						CONF	CONF			
455253	0	0	0	0	0	CONF	CONF	0	0	
455459						CONF	CONF			
455552						CONF	CONF			
455945						CONF	CONF			
455972	42862	4199	42273	0	752	CONF	CONF	0	1244	
456045	174753	86747	123739	0	0	CONF	CONF	0	4178	
456054						CONF	CONF			
456250						CONF	CONF			
456344						CONF	CONF			
456755	0	1040	9534	0	0	CONF	CONF	0	386	
457060						CONF	CONF			
457220						CONF	CONF			
457426						CONF	CONF			
457752	9916	0				CONF	CONF			
458142						CONF	CONF			
458544						CONF	CONF			
458665						CONF	CONF			
458946						CONF	CONF			
459130						CONF	CONF			
459354						CONF	CONF			
459372						CONF	CONF			
459644						CONF	CONF			
459671						CONF	CONF			
460033	53165	4198	51732	0	0	CONF	CONF	0	1463	
460275						CONF	CONF			
460332						CONF	CONF			
460350	0	0	0	0	0	CONF	CONF	0	0	
460556						CONF	CONF			
460770						CONF	CONF			
461058						CONF	CONF			
463203						CONF	CONF			
463342	0	0	0	0	0	CONF	CONF	0	0	
463605						CONF	CONF			
463650	6768	726				CONF	CONF			
463735	91566	14669	87183	0	797	CONF	CONF	0	3284	
464255						CONF	CONF			
464853						CONF	CONF			
465038	9248	643				CONF	CONF			
465243						CONF	CONF			
465524						CONF	CONF			
465618						CONF	CONF			
465672						CONF	CONF			
466044	0	0	0	0	0	CONF	CONF	0	0	
466240						CONF	CONF			
466754						CONF	CONF			
466932						CONF	CONF			
467144						CONF	CONF			
467470						CONF	CONF			
467658						CONF	CONF			
467733						CONF	CONF			
468673						CONF	CONF			
468806						CONF	CONF			
469250						CONF	CONF			
469559						CONF	CONF			
469737						CONF	CONF			
470032						CONF	CONF			
470050	148609	18816	141622	0	0	CONF	CONF	250	4070	
470434						CONF	CONF			
470452	10453	1107	10084	0	0	CONF	CONF	0	295	
471057						CONF	CONF			
472018						CONF	CONF			
472045						CONF	CONF			
472148						CONF	CONF			
472250	0	0	0	0	0	CONF	CONF	0	0	
472531						CONF	CONF			
472616						CONF	CONF			
472643						CONF	CONF			
472951						CONF	CONF			
472979						CONF	CONF			
473042	36151	1574				CONF	CONF			
473257						CONF	CONF			
473266						CONF	CONF			
473501	6488	550	6044	0	0	CONF	CONF	0	172	
473930						CONF	CONF			
474058						CONF	CONF			
474245						CONF	CONF			
474254	11344	2022	11854	0	0	CONF	CONF	0	265	
474357						CONF	CONF			
474450						CONF	CONF			
474544						CONF	CONF			
474656						CONF	CONF			
474759	273372	67535	271574	0	0	CONF	CONF	822	15964	
474919	105751	14411	102518	0	1050	CONF	CONF	955	2801	
475345						CONF	CONF			
475354						CONF	CONF			
475653						CONF	CONF			
475756						CONF	CONF			
476342						CONF	CONF			
476445						CONF	CONF			
476472						CONF	CONF			
476539						CONF	CONF			
476810	1602000	1894000	325000	1686000	8000	CONF	CONF	15000	-75000	
477303						CONF	CONF			
477321	5431	433				CONF	CONF			
477349	0	0	0	0	0	CONF	CONF	0	0	
477376						CONF	CONF			
477639						CONF	CONF			
477648						CONF	CONF			
477844						CONF	CONF			
478140						CONF	CONF			
478195						CONF	CONF			
478533	0	0	0	0	0	CONF	CONF	0	0	
479071						CONF	CONF			
479268	873	0	873	0	0	CONF	CONF	0	150	
479370	9692	450				CONF	CONF			
479446						CONF	CONF			
479567						CONF	CONF			
479754						CONF	CONF			
479839						CONF	CONF			
480059						CONF	CONF			
480228	3478000	995000	1455000	303000	6000	CONF	CONF	14000	22000	
480246						CONF	CONF			
480330						CONF	CONF			
480433						CONF	CONF			
480723	19802	8463	19878	0	621	CONF	CONF	0	329	
480853						CONF	CONF			
481159						CONF	CONF			
481177	44170	2741	40647	0	0	CONF	CONF	225	1505	
481430						CONF	CONF			
481579						CONF	CONF			
481627						CONF	CONF			
481748						CONF	CONF			
481944						CONF	CONF			
482053						CONF	CONF			
482156	20885	5039				CONF	CONF			
482370						CONF	CONF			
482446						CONF	CONF			
483274						CONF	CONF			
483537						CONF	CONF			
483751						CONF	CONF			
484057						CONF	CONF			
484141						CONF	CONF			
484776						CONF	CONF			
485054						CONF	CONF			
485139						CONF	CONF			
485214						CONF	CONF			
485456						CONF	CONF			
485559	300841	123520	255479	0	0	CONF	CONF	13830	10072	
