"IDRSSD"	RCONK123	RCONK124	RCONK125	RCONK126	RCONK127	RCONK128	RCONK130	RCONK131	RCONK132	RCONK138	RCONK139	RCONK140	RCONK213	RCONK214	RCONK215	RCONK216	RCONK217	RCONK218	RCONK257	RCONK258	RCONK259	RCONK274	RCONK275	RCONK276	RCONK277	RCONK278	RCONK279	RCONK280	RCONK281	RCONK282	RCONL183	RCONL184	RCONL185	RCONL186	RCONL187	RCONL188	
222558													0	15	14	2	3	0																			
222754													0	0	0	1	0	0																			
223322	0	0	0	0	0	0	0	0	0	0	0	0	46	0	11	27	0	8	0	0	0	0	0	0	0	0	0	0	0	0							
223452													7	0	0	0	11	0																			
223751													42	0	0	16	0	0																			
223845													73	71	0	79	53	1																			
224954													0	0	0	0	0	0													0	0	0	0	0	0	
225054													0	0	0	0	0	0																			
225157													0	0	0	29	0	0													0	0	0	0	0	0	
225559													9	0	0	103	0	40																			
225942													0	0	0	0	0	0																			
226949				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
227151													28	0	5	17	0	3																			
227357													0	0	46	0	0	0																			
227656				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
227777													0	0	0	0	0	9																			
228000													140	0	0	21	0	0																			
228158													756	66	61	171	8	51																			
228279													4	0	27	28	0	25																			
228345													0	0	0	4	0	0																			
229070													0	0	0	0	0	0																			
229173													0	0	0	0	0	0																			
229342				0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
229454													0	0	40	82	0	24																			
229801	0	0	0	0	0	12	0	0	0	0	0	0	5701	312	286	1132	92	96	0	0	121351	0	0	0	0	0	0	0	0	0							
229913							0	0	0																												
230423													0	0	0	0	0	0																			
230610													22	0	2	3	0	2																			
230759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
231279													21	0	3	0	0	0													0	0	0	0	0	0	
232847													86	0	0	13	0	0																			
232856													12	0	0	1	0	0																			
233031							0	0	0																												
233246													0	0	0	0	0	14																			
233358													188	11	43	102	0	0																			
233442													184	13	59	55	8	112																			
233527													423	0	569	302	225	0																			
233554													0	0	0	0	0	0													0	0	0	0	0	0	
234355	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
234506	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
234739													55	0	8	13	5	0																			
234841													3	0	0	8	0	0																			
235174													0	0	0	0	0	0																			
235231													11	0	26	34	0	10																			
235316													0	0	0	0	0	0																			
235446													22	0	0	14	0	0																			
235530													0	0	0	31	0	0																			
235558													0	0	0	0	0	0																			
235950													0	0	0	16	0	0																			
236153	0	0	0	0	0	115	0	0	0	0	0	115	69	0	9	109	0	150	23	0	152	0	0	0	0	0	0	0	0	0							
236256													9	0	0	0	0	0																			
236603													8	0	0	63	0	0																			
236706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
236957				0	0	0	0	0	0				121	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0							
237066	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	65	0	8	0	0	22	0	0	0	0	0	0	0	0	0							
237619	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
237954													615	228	0	142	26	0																			
238139													2	0	0	0	0	0																			
238250													1	0	0	0	0	0																			
238737													0	0	0	0	0	0																			
239556													654	176	66	35	4	5																			
239613													936	0	187	245	74	17																			
239659													0	0	0	6	0	26																			
240954													0	0	0	0	0	0																			
241009													113	0	0	237	1	116																			
241157	0	0	0	83	0	60	0	0	0	0	0	0	143	0	30	119	0	16	0	0	13	0	0	0	0	0	23	0	0	16							
241559													0	0	0	0	0	0																			
241607													0	0	38	2	0	67																			
242257													21	0	12	29	0	0																			
242444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	51	0	0	0	0	0	0	0	0	0	0	0	0	0							
242949													0	0	0	0	0	0																			
242958													59	5	20	0	0	0																			
242976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	53	0	0	0	0	0	0	0	0	0	0	0	0							
243375													0	0	0	3712	0	0																			
243414													0	0	0	0	0	0																			
243955													15	0	0	0	0	0																			
244037													42	0	0	15	0	8																			
244149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
244158													0	0	0	0	0	7																			
244251													81	0	0	13	7	2																			
245016							0	0	0																												
245276	0	0	0	235	0	49	0	0	0	0	0	0	111949	113	20864	8244	0	2002	1	0	373	0	0	0	0	0	0	235	0	49							
245351													0	0	0	0	0	0																			
245557													38	0	38	0	0	5																			
246022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
246134	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
246451													11	0	3	0	0	0																			
246657	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
246947													95	15	0	85	1	4																			
246956													33	0	0	0	0	0																			
247140													0	0	3	0	0	0																			
247355													109	66	34	152	0	134																			
247476													0	0	0	0	0	0																			
247551													28	0	0	7	0	0																			
247908													0	0	0	6	0	0																			
248240	0	0	0	0	0	95	0	0	0	0	0	0	0	0	0	47	0	95	0	0	1356	0	0	0	0	0	0	0	0	0							
248352													11	6	0	0	0	0																			
248455													0	0	0	92	0	0																			
248633													7	0	0	66	3	0																			
248745													0	0	0	0	0	0																			
249416													0	0	0	0	0	0																			
249612	0	0	58114	128	0	3	0	0	0	0	0	0	0	0	0	932	17	311	0	0	58114	0	0	0	0	0	0	128	0	3							
249658													0	0	0	0	0	0																			
250430													21	2	0	37	1	5																			
250476													0	0	0	43	214	154																			
250850													0	0	0	1	2	0																			
251352	0	0	0	0	0	7938	0	0	2168	0	0	5769	4	0	0	0	0	0	0	0	2881	0	0	0	0	0	0	0	0	0							
251558													19	0	26	22	8	0																			
251745													0	0	0	35	6	13																			
251978													111	0	66	491	0	391																			
252041													0	0	0	0	0	0																			
252452													49	9	9	21	5	5													0	0	0	0	0	0	
252658													0	0	0	0	0	0																			
253356	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
253468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
253646				0	0	0	0	0	0	0	0	0	9	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
253730													2	2	0	34	12	7																			
253776													18	0	0	13	0	0													0	0	0	0	0	0	
254317													0	0	0	4	0	0																			
254504													0	0	0	2	0	6																			
254849													0	0	0	170	0	0																			
255350													0	0	0	0	0	0																			
255547				0	0	0	0	0	0				79	14	0	10	130	0	0	0	0	0	0	0	0	0	0	0	0	0							
255556													0	0	0	0	0	0																			
255574													0	0	24	110	0	38																			
255659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	185	6	8	0	0	0	0	0	0	0	0	0	0	0	0							
256058													0	0	0	2	0	0																			
256076													13	0	0	16	0	0																			
256179													56	0	15	9	0	0													0	0	0	0	0	0	
256553	0	0	0	0	0	0	0	0	0	0	0	0	83	0	56	359	14	91	0	0	0	0	0	0	0	0	0	0	0	0							
257233													0	0	0	0	0	0													0	0	0	0	0	0	
257345													12	0	0	0	0	0																			
257578													0	0	0	0	0	2																			
257653													78	0	1	38	0	0																			
257756													0	0	0	4	0	0																			
258146													12	0	25	21	0	0																			
258306													0	0	0	4	0	12																			
258379													0	0	0	1	0	0																			
258445													0	0	0	0	0	0																			
258539													0	0	3	0	0	0																			
258771	0	0	0	0	0	0	0	0	0	0	0	0	25	0	12	11	0	25	0	0	0	0	0	0	0	0	0	0	0	0							
258874													0	0	0	0	0	0																			
259059													4	0	0	0	0	0																			
259330	0	0	0	0	0	0	0	0	0	0	0	0	142	0	70	728	0	286	0	0	0	0	0	0	0	0	0	0	0	0							
259442													0	0	0	0	0	0																			
259956													35	0	3	3	0	0																			
260055	0	0	0	0	0	0	0	0	0	0	0	0	104	4	0	64	0	0	0	0	14	0	0	0	0	0	0	0	0	0							
260831													38	0	5	21	0	8																			
261146	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
261360													250	198	8	832	119	278																			
261940													37	0	0	74	0	0																			
262059													0	0	0	0	0	0																			
262237													0	0	0	0	0	0																			
262358													31	0	31	63	0	45																			
262741													35	5	7	34	0	0																			
262844													4	0	1	12	0	0																			
262956													69	0	0	24	0	0																			
263243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	5	0	0	0	0	0	0	0	0	0	0	0	0							
263627													0	0	0	11	0	17																			
264455													51	0	69	18	0	4																			
264772	0	0	0	738	0	1513	0	0	0	0	0	0	1505	0	171	27465	0	10627	0	0	0	0	0	0	0	0	0	738	0	1513							
265340													20	0	13	25	0	43																			
265407													0	0	0	198	0	265																			
265452													0	0	0	0	0	0																			
265676													32	0	0	39	0	4																			
266066													2	20	0	0	0	0																			
266244													42	0	9	0	0	0																			
266253													0	0	0	0	0	0																			
266655													0	5	0	1	0	0																			
266851													0	0	0	0	0	0																			
266945													13	0	0	12	0	0																			
267652													0	0	0	0	0	0																			
268006	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	51	2	0	0	0	0	0	0	0	0	0	0	0	0	0							
268136													75	0	5	59	0	2																			
268677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	92	87	0	0	10	0	0	0	0	0	0	0	0	0							
268828	0	0	0	4	0	0	0	0	0	0	0	0	92	3	0	127	46	11	0	0	170	0	0	0	0	0	0	0	0	0							
268976													11	0	0	5	0	0													0	0	0	0	0	0	
269049													0	0	0	0	0	0																			
269058				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
269571													0	0	0	0	48	0																			
269759													4	0	0	0	0	0																			
270148													743	264	124	7	36	36																			
270353													0	0	0	20	32	0													0	0	0	0	0	0	
270504													0	0	0	4	0	0																			
270531													0	0	0	0	0	0																			
270652													0	0	0	0	0	0																			
271136													0	0	0	0	3	0																			
271275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
271341													0	0	0	0	0	0																			
271529													7	0	0	0	0	3																			
272030													57	0	5	204	4	88																			
272058													0	0	0	0	0	0																			
272151													3	0	0	10	0	0																			
272272													86	0	38	215	0	5																			
272302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
273336	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0							
273550													12	0	0	0	0	0																			
273653													25	1	0	0	0	0																			
273662													167	0	0	265	6	17																			
273840													0	0	13	0	0	0																			
273859													0	0	0	0	0	0																			
274025													3	2	0	0	0	0																			
274052													39	6	0	29	13	0													0	0	0	0	0	0	
274548													0	0	0	0	0	0																			
274829	0	0	0	0	0	0	0	0	0	0	0	0	49	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
274856													0	0	0	0	0	0																			
275255				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
275358													0	0	0	0	0	0																			
275479													0	0	0	0	0	0																			
275657													15	0	0	6	0	0																			
276074													0	0	0	5	0	0																			
276159													21	50	0	28	0	0													0	0	0	0	0	0	
276551													0	0	0	0	0	0																			
276579	0	0	0	0	0	322	0	0	0	0	0	0	41	0	31	1990	17	227	2520	0	9213	0	0	0	0	0	0	0	0	0							
276645													28	0	52	25	0	6																			
276654				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
276850													9	0	0	2913	658	0																			
276953													25	5	0	25	0	0																			
277240													0	0	0	0	0	0																			
277277				0	0	0	0	0	0				0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
277679				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
277736													1	0	0	31	0	32																			
277820													113	4	0	164	34	0																			
278256													0	0	0	0	0	0																			
278555													0	0	0	171	37	141																			
278733													14	0	21	8	0	0																			
278751													0	0	0	0	0	2																			
278818	0	0	0	0	0	0	0	0	0	0	0	0	503	0	232	19	0	12	0	0	0	0	0	0	0	0	0	0	0	0							
278872													0	0	0	0	0	0																			
279105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	464	0	0	0	0	0	0	0	0	0							
279842													0	0	0	0	0	29																			
279954	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
280110							0	0	0																												
280138													345	10	0	149	0	0																			
280352													30	0	0	11	6	0																			
280558													0	0	0	1	0	0																			
282075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
282226													10	0	0	32	6	2																			
282824													0	0	0	66	4	0																			
283157													0	0	0	0	2	9																			
283438	0	0	0	0	0	0	0	0	0	0	0	0	32	0	1	177	0	2	0	0	0	0	0	0	0	0	0	0	0	0							
283652													0	0	0	0	0	0																			
283737													70	0	3	143	0	28																			
283867													0	0	0	0	0	0																			
284154													0	0	0	0	0	3																			
284239													78	0	0	173	4	516																			
284556													18	0	0	24	0	0																			
284752													44	0	0	0	0	0																			
284958													0	0	0	0	0	0													0	0	0	0	0	0	
285151				0	0	8	0	0	0	0	0	0	25	0	0	7	0	4	0	0	35	0	0	0	0	0	0	0	0	0							
285348													0	0	0	35	0	19																			
285544				0	0	0	0	0	0				0	0	0	0	0	0	0	0	431	0	0	0	0	0	0	0	0	0							
285553				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
285740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	1	0	0	0	0	0	0	0	0	0	0	0	0	0							
285777													3	0	32	0	0	3																			
285852													39	0	0	127	0	0																			
285928													0	0	0	11	0	0																			
286251													12	0	5	60	37	8																			
286457													0	0	0	25	0	0																			
286840													1	0	0	0	0	0																			
287007													0	0	0	0	0	0																			
287342				0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
287922													28	0	0	4	1	0																			
287959													0	0	0	27	0	0																			
288152													0	0	0	0	0	0																			
288376	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
288853	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	34	1	1	2	0	0	0	0	0	0	0	0	0	0	0							
289056													2	0	0	24	0	0																			
289225													0	11	0	0	0	0																			
289515													6	0	0	31	7	0																			
289702													0	0	2	28	0	28																			
289739													0	0	4	37	1	6																			
289757													0	0	0	14	0	6													0	0	0	0	0	0	
290249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
290838													0	0	1	0	0	26																			
290922													50	32	0	2	0	0																			
291059													23	0	0	0	0	0																			
291330													0	0	0	124	0	6																			
291376				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
291611													0	0	0	1133	153	0																			
291732													0	0	0	47	0	0																			
292234													0	0	0	0	0	0																			
292467				0	0	0	0	0	0				52	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
292850													93	0	21	26	0	3																			
292908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	714	0	0	0	0	0	0	0	0	0							
293053													66	0	0	172	0	0																			
293352													0	0	0	8	0	0																			
293437													104	0	0	96	0	0																			
293651													0	0	0	51	0	20																			
293754													19	15	0	0	0	0																			
294023													130	0	128	0	0	12																			
294564	0	0	0	0	0	0	0	0	0	0	0	0	21	0	18	35	0	14	0	0	0	0	0	0	0	0	0	0	0	0							
294751	0	0	0	0	0	0	0	0	0	0	0	0	42	3	0	22	10	0	0	0	0	0	0	0	0	0	0	0	0	0							
294779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0							
294827													10	0	0	8	16	30																			
295011	0	0	0	0	0	628	0	0	628	0	0	0	178	0	22	29	0	22	0	0	0	0	0	0	0	0	0	0	0	0							
295057													0	0	0	0	0	16																			
295646													22	11	0	0	0	0																			
296456													505	35	16	707	34	0																			
296474													0	0	0	0	0	0																			
296559													469	31	333	168	33	144																			
296755													0	0	0	0	0	0																			
296858													97	0	3	75	0	0																			
297051													0	0	0	0	0	0																			
297631				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
297761													0	0	0	0	0	0																			
298049													46	42	1	4	0	0																			
298218													73	1	0	100	24	0																			
298245	0	0	0	0	0	0	0	0	0	0	0	0	105	0	3	89	0	50	0	0	0	0	0	0	0	0	0	0	0	0							
299868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
300009													322	0	68	28	0	5																			
300063													0	0	0	0	0	0																			
300157													25	0	0	0	0	0																			
300353													103	18	0	85	0	9																			
300456													24	0	0	0	0	0																			
300933	0	0	0	0	0	59	0	0	0	0	0	0	17	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
300942				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
300960													0	0	0	33	0	0																			
301574													0	0	0	27	0	31																			
301800	0	0	0	0	0	0	0	0	0	0	0	0	57	0	50	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
302030													0	0	0	0	0	0																			
302133													0	0	0	0	0	0																			
302553													3	0	0	0	0	0																			
302656	0	0	0	0	0	688	0	0	328	0	0	360	4	0	1	9	0	11	207	0	247	0	0	0	0	0	0	0	0	0							
303653													12	0	0	22	0	0																			
303701													47	0	0	13	24	0																			
303747													347	21	0	0	0	0																			
303952													0	0	0	4	0	1																			
304173													0	0	0	110	0	14																			
304520													0	0	0	0	0	0																			
304575													0	0	0	0	0	0																			
304762													67	0	0	44	3	0																			
304913				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
305059													36	0	0	27	0	32																			
305077													0	0	0	0	0	0																			
305237													151	0	50	76	0	68																			
305442													82	0	0	43	0	0																			
306056													19	0	13	0	0	0																			
306140				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
306159	0	0	0	0	0	190	0	0	156	0	0	0	28	0	41	79	0	0	0	0	0	0	0	0	0	0	34	0	0	0							
306337													173	0	44	27	4	0																			
306908													0	0	0	7	0	0																			
307062													13	0	0	1	0	1																			
307334													102	0	48	101	0	27																			
307361													0	0	0	0	0	6																			
307679													1	0	0	0	0	0																			
307932													0	0	0	6	0	0																			
308256													5	0	0	0	0	0																			
308340													1	0	0	0	0	0																			
308836													0	0	0	0	0	0																			
309150													8	0	10	0	11	0																			
309655													13	0	6	2	0	0																			
309851													0	0	0	0	0	0																			
310754													0	0	0	0	8	0																			
310950													0	0	0	0	0	0																			
310978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
311050													175	10	0	69	8	0																			
311144													8	0	1	0	0	0																			
311256													0	0	0	6	0	19																			
311265													38	10	0	4	0	0																			
311603													0	0	0	0	0	0																			
311658													0	0	0	0	0	0																			
311845	0	0	0	177	0	2060	0	0	0	0	0	0	11170	0	6499	4650	0	3156	115	0	572	0	0	0	131	0	0	0	0	0							
311939													15	0	0	0	3	0																			
312244													34	0	11	29	0	12																			
312356													293	53	59	27	0	0																			
313009													0	0	0	0	0	0																			
313157													0	0	0	8	0	4																			
313223													0	0	0	0	0	0																			
313577													37	0	21	4	0	71																			
314257													12	0	0	8	0	0													0	0	0	0	0	0	
314444													80	5	23	150	5	26																			
315656													0	0	0	0	0	0																			
316840	0	0	0	0	0	10	0	0	0	0	0	0	41	0	35	7491	37	216	0	0	0	0	0	0	0	0	0	0	0	0							
316859													0	0	0	0	0	0																			
316934													0	0	0	0	0	0													0	0	0	0	0	0	
317258													76	0	91	200	0	42																			
317342	0	0	0	0	0	0	0	0	0	0	0	0	184	0	187	84	0	179	0	0	0	0	0	0	0	0	0	0	0	0							
317379													82	74	0	332	134	0																			
317650													0	0	0	0	0	40																			
318639				0	0	0	0	0	0	0	0	0	18	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0							
318974													0	0	0	2	0	6																			
319047													24	0	57	3	0	0																			
319458				0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
319551													0	0	0	0	0	0																			
320034													109	0	58	60	0	10																			
320052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	205	0	0	0	0	0	0	0	0	0							
320070													0	0	0	0	0	0																			
320119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10985	0	0	0	0	0	0	0	0	0							
321152				0	0	0	0	0	0				21	0	29	8	0	62	0	0	0	0	0	0	0	0	0	0	0	0							
321255				0	0	0	0	0	0	0	0	0	0	22	0	29	0	6	0	0	0	0	0	0	0	0	0	0	0	0							
321273													411	0	171	0	0	1																			
321330													3	0	0	0	0	0																			
321947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
322449													0	1	4	1	0	0																			
322476													11	5	0	0	0	0													0	0	0	0	0	0	
322551													0	0	0	37	0	33																			
323204													0	0	0	14	1	42																			
323651													282	61	59	392	41	53																			
324153													39	0	0	77	21	7																			
324229													10	0	0	0	0	0																			
324256													13	33	0	20	27	0																			
324340	0	0	0	0	0	307	0	0	253	0	0	54	9	0	7	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
324854													8	0	46	13	0	23																			
324863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
324975													108	0	50	0	0	4																			
325141				0	0	0	0	0	0				29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
325459													22	0	0	1	0	0																			
325534													57	0	25	30	0	35																			
326054													0	0	0	0	0	0																			
326344													31	0	21	29	0	0																			
326858													0	26	0	4	1	0																			
326979													0	0	0	0	0	2																			
327220													0	0	0	3	0	0																			
327305	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	0	1	0	0	70	0	0	0	0	0	0	0	0	0							
327435													13	0	11	24	0	11																			
327556													7	0	0	5	0	0																			
327855													0	0	0	13	0	7																			
328058				0	0	180	0	0	180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
328357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
328656													9	0	0	1	0	0																			
328777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	56	0	0	140	0	0	0	0	0	0	0	0	0							
329149													0	0	0	1	0	0																			
329345													53	0	2	22	0	45																			
329550													20	22	56	59	17	118																			
329952	0	0	0	0	0	0	0	0	0	0	0	0	114	0	5	90	0	17	0	0	0	0	0	0	0	0	0	0	0	0							
330239													0	0	4	30	0	39																			
330248													5	0	5	4	0	19																			
330855	0	0	0	0	0	407	0	0	407	0	0	0	31	1	30	84	0	30	0	0	904	0	0	0	0	0	0	0	0	0							
330873				0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
330949													15	0	0	36	0	12																			
331076													0	0	0	0	0	0																			
331375													0	0	0	1	0	0																			
331544													20	0	0	0	0	0																			
331713													0	0	0	0	0	0																			
332224													0	0	0	5	5	0																			
332345													0	0	2	0	0	0																			
332402													0	0	0	0	0	0																			
332671													0	0	0	0	0	0																			
332756													0	0	0	10	3	0																			
333034													258	0	24	0	0	0																			
333203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0							
333650													0	0	0	0	0	0																			
333856	0	0	0	0	0	0	0	0	0	0	0	0	97	0	0	184	0	25	0	0	346	0	0	0	0	0	0	0	0	0							
333940				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
334264													0	0	0	0	0	0																			
335346													0	0	0	1	0	0																			
336147													0	0	41	0	0	14													0	0	0	0	0	0	
336361													0	0	0	4	0	0																			
336576													0	0	0	0	0	0																			
336950													0	0	0	0	0	0																			
337340													0	0	0	0	0	0																			
338646													0	0	0	7	0	2																			
338851				0	0	0	0	0	0				0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0							
338945													0	0	0	0	0	0																			
339072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
339353													9	0	0	0	0	0																			
339456	0	0	0	0	0	0	0	0	0	0	0	0	1	0	14	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
339607													0	0	0	35	0	0																			
339773	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	1000	0	423	0	0	3762	0	0	0	0	0	0	0	0	0							
339858	0	0	0	0	0	23	0	0	0	0	0	0	202	0	87	1442	0	50	0	0	6761	0	0	0	0	0	0	0	0	0							
339876													0	0	0	0	0	0													0	0	0	0	0	0	
340135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
340144													0	0	3	2	0	19																			
340256													0	0	0	0	0	0																			
340443													32	0	0	6	0	28																			
340742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
340751													101	0	0	77	36	0																			
341310													0	0	0	0	0	0																			
342054													69	0	0	18	0	7																			
342362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	0	0	0	0	0							
342410	0	0	0	0	0	3	0	0	0	0	0	0	93	0	38	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
342634	0	0	0	0	0	2926	0	0	0	0	0	0	116	0	0	1134	232	129	0	0	50	0	0	0	0	0	0	0	0	0							
343051													289	99	72	166	47	0																			
343248				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
343770													0	0	0	0	0	0																			
343903													32	0	29	24	0	0																			
343958													11	13	0	9	0	0													0	0	0	0	0	0	
344647	0	0	0	0	0	0	0	0	0	0	0	0	112	28	0	29	0	0	0	0	90	0	0	0	0	0	0	0	0	0							
344852													59	82	0	0	0	0																			
345309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	7	0	0	203	0	0	0	0	0	0	0	0	0							
345345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
345747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	34	0	0	0	0	0	0	0	0	0							
345756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							
