"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
382050																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	3650	2473	0	0		469		0	0	0	0	0	0	0	0	0	0	0	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
382069																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	20		81		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
382256																																																																																																																																																								0	0	0	0							0	0		85		0			0					0																																																																		
382274																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
382443																																																																																																																																																								0	0	0	0							3858	0		602		0			0					0																																																																		
382537																																																																																																																																																								0	0	0	0							1648	4466		513		0			0					0																																																																		
382649																																																																																																																																																								0	0	0	0							12643	0		1335		1116			0					0																																																																		
382658																																																																																																																																																								0	15925	0	0							469	0		0		0			0					0																																																																		
382742																																																																																																																																																								0	0	0	0							1914	624		0		0			0					0																																																																		
382854																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		7		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
384018																																																																																																																																																								1563	0	0	0							0	26643		42591		0			0					0																																																																		
384278																																																																																																																																																								0	0	0	0	0	0	222000	0	0	0	28978	27796	0	3211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	326500	0	0	0	0	0	0	0	0	0	0	0	18007	0	0	0	3881	0	0	0	0	0	122000	0	0	0	0			0	0	0	0	0	0	0	0	
384353																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
384652																																																																																																																																																								0	30865	0	0							798	0		906		0			0					0																													0																				0																	
384830																																																																																																																																																								0	0	0	0							392	0		353		127			0					0																																																																		
385350																																																																																																																																																								0	0	0	0							9806	0		0		13			0					0																																																																		
385471																																																																																																																																																								0	0	0	0							2670	0		0		0			0					0																													324																				0																	
385547																																																																																																																																																								0	0	0	0							689	0		18		0			0					0																																																																		
385686																																																																																																																																																								0	0	0	0							8512	0		0		0			0					0																																																																		
386432																																																																																																																																																								0	0	0	0							759	0		50		0			0					1666																																																																		
386450																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2607	0	0	3417		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
386731																																																																																																																																																								0	0	0	0							1013	0		256		0			0					0																																																																		
386825																																																																																																																																																								0	0	0	0							0	0		223		0			0					0																																																																		
387055																																																																																																																																																								28	0	0	0							2020	1272		0		0			0					0																																																																		
387671																																																																																																																																																								744	0	0	0							7410	0		6118		2516			0					0																																																																		
388155																																																																																																																																																								0	0	0	0							592	0		0		0			0					0																																																																		
388258																																																																																																																																																								9	0	0	0							0	0		0		0			0					0																																																																		
388557																																																																																																																																																								0	0	0	0							2811	0		1218		0			0					0																																																																		
388744																																																																																																																																																								0	0	0	0							11110	3060		547		0			0					0																																																																		
388753																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
388874																																																																																																																																																								0	0	0	0							769	0		0		0			0					0																																																																		
389358																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
389376																																																																																																																																																								0	1300	0	0							560	0		0		0			0					0																																																																		
389826																																																																																																																																																								0	0	0	0							949	0		0		0			0					0																																																																		
390372																																																																																																																																																								0	0	0	0							7568	0		0		4			0					0																																																																		
390840																																																																																																																																																								0	0	0	0							5305	0		0		150			0					0																																																																		
391418																																																																																																																																																								0	0	0	0							1018	950		0		0			0					15																																																																		
391557																																																																																																																																																								0	0	0	0							0	0		0		106			0					0																																																																		
391575	0	631975	0	0	112587	0	62500	0	0	0	10228	0	0	581132	578803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	606756	0	0	0	0	0	0	0	669256	0	0	0	0	0	0	0	0	0	0	0	43931	0	0	0	10017	0	0	0	0	0	0	0	0	0	17211	0			0	716370	0	0	0	0	0	0	519388	4857	150684	0	0	0	716370	0	0	0	0	0	0	0	5500	0	710870	0	0	0																																							16011	0	2379																																																																																										
391959																																																																																																																																																								0	7325	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
391977																																																																																																																																																								0	20000	0	0							15082	0		0		385			0					0																																																																		
392152																																																																																																																																																								0	0	0	0							92	0		0		0			0					1582																																																																		
392255																																																																																																																																																								0	0	0	0							457	0		375		0			0					0																																																																		
392778																																																																																																																																																								0	0	0	0							4855	0		414		2560			0					0																																																																		
393252																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
393355																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	578	0	0	27		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
393953																																																																																																																																																								0	0	0	0							600	0		1665		714			0					1285																																																																		
394156																																																																																																																																																								0	0	0	0							0	0		90		0			0					0																																																																		
394259																																																																																																																																																								0	0	0	0	0	0	16280	0	0	0	978	0	0	283		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16280	0	0	0	0	0	0	0	0	0	0	0	871	0	0	0	0	0	0	0	0	0	16280	0	0	0	0			0	0	0	0	0	0	0	0	
395238																																																																																																																																																								1733	0	0	0	0	0	15561243	0	0	0	2092533	1010841	0	111005	26119	129026	0	0	0	0	0	0	0	118895	0	0	0	0	108000	17862	0	0	0	0	0	0	0	0	0	0	269512	0	0	0	180914	0	0	0	0	0	0	0	6863094	0	0	0	79923	520	0	0	328057	0	0	0	4347	0	0	0	2318	0	0	0	9256575	17862	0	0	0	0	0			0	0	0	0	0	0	353303	119448	
396057																																																																																																																																																								0	0	0	0							1439	0		0		0			0					0																																																																		
396244																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	5886	0	0	409		467		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
396253																																																																																																																																																								0	1083	0	0							830	0		3399		0			0					0																																																																		
396954																																																																																																																																																								0	0	0	0							0	0		166		0			0					0																																																																		
397456																																																																																																																																																								881	0	0	0	0	0	0	0	0	0	36	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
397531																																																																																																																																																								0	0	0	0							8335	0		749		0			0					0																													6000																				0																	
397540																																																																																																																																																								0	0	0	0	0	0	59497	0	0	0	14739	0	0	2780	1349	5205	0	0	0	0	0	0	0	0	0	0	0	0	821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60318	0	0	0	0	0	0	0	0	0	0	0	8410	0	0	0	0	0	0	0	0	0	59497	0	0	0	0			0	0	0	0	0	0	0	0	
397559																																																																																																																																																								0	0	0	0							7619	0		5485		0			0					0																													13733																				0																	
397755																																																																																																																																																								0	2350	0	0							4056	0		17488		0			0					0																																																																		
397858																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
398051																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	8124	1718	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
398248																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	9748	618	0	78		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
398668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																							0	0	0																																																																																										
398837																																																																																																																																																								0	0	0	0							7669	0		0		586			0					0																																																																		
399357																																																																																																																																																								0	4000	0	0							0	0		0		0			0					0																																																																		
399517																																																																																																																																																								0	0	0	0	0	0	63516	0	0	0	206128	56299	0	4583	0	13149	0	0	0	0	0	0	0	0	0	0	0	0	2910	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66427	0	0	0	0	0	0	0	0	0	0	0	1768	0	0	0	1768	0	0	0	0	0	31758	0	0	0	0			0	0	0	0	0	0	0	0	
399731																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	116	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
399973																																																																																																																																																								0	7200	0	0							2722	0		20		0			0					0																																																																		
400057																																																																																																																																																								0	0	0	0							0	0		2684		0			0					990																																																																		
400141																																																																																																																																																								0	26500	0	0							17058	0		776		0			0					0																																																																		
400365																																																																																																																																																								0	0	0	0							0	0		637		0			0					992																																																																		
400767																																																																																																																																																								0	0	0	0							0	0		0		0			0					2698																																																																		
401072																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
401559																																																																																																																																																								0	0	0	0							1292	0		338		0			0					0																																																																		
401755																																																																																																																																																								0	6250	0	0							0	0		0		682			0					0																																																																		
401906																																																																																																																																																								0	57950	0	0							46330	0		765		0			0					0																																																																		
401951																																																																																																																																																								0	0	0	0							1484	0		0		0			0					0																																																																		
402846																																																																																																																																																								0	0	0	0							0	0		2148		0			0					0																																																																		
402873																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
403067																																																																																																																																																								0	0	0	0							8478	0		0		120			0					0																																																																		
403151																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	5825	0	0	1068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1345	0	0	0	0	0	0	0	0	0	0	0	1110	0	0	0	0	0	0	0	0	0	0	0	2455	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	20	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
403179																																																																																																																																																								0	0	0	0							54293	0		0		824			0					0																													4496																				0																	
403254																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
403656																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
403870																																																																																																																																																								0	60000	0	0							12416	0		670		117			0					0																																																																		
403946																																																																																																																																																								0	0	0	0							56414	27042		0		214			0					0																													22084																				0																	
404653																																																																																																																																																								0	0	0	0							0	0		554		0			0					0																																																																		
404943																																																																																																																																																								550	0	0	0							0	0		0		0			0					0																																																																		
406022																																																																																																																																																								0	0	0	0							21276	0		0		290			0					0																																																																		
406059																																																																																																																																																								0	0	0	0							1423	0		349		0			0					0																																																																		
406666																																																																																																																																																								0	0	0	0							0	0		542		0			0					0																																																																		
406974																																																																																																																																																								0	0	0	0							7805	0		10		1024			0					0																																																																		
407168																																																																																																																																																								0	1800	0	0							0	0		0		203			0					439																																																																		
407506																																																																																																																																																								0	0	0	0							69994	0		1582		9683			0					0																													20000																				153069																	
407645																																																																																																																																																								0	0	0	33603							7020	4424		0		1635			0					0																																																																		
407850																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
408307																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	37488	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
408642																																																																																																																																																								0	0	0	0							0	43974		0		10			0					0																													0																				49024																	
408875																																																																																																																																																								0	0	0	0							0	0		144		0			0					0																													7344																				0																	
409265																																																																																																																																																								0	0	0	0							0	0		0		50			0					0																																																																		
410159																																																																																																																																																								0	0	0	0							0	0		12		0			0					0																																																																		
410560																																																																																																																																																								0	0	0	0							0	0		1540		0			0					0																													0																				722																	
410748																																																																																																																																																								0	61289	0	0	0	0	0	0	0	0	9709	0	0	94		9		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
410917																																																																																																																																																								0	0	0	0							9800	0		1674		0			0					0																																																																		
410944																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
411062																																																																																																																																																								1084	0	0	0							0	0		0		0			0					0																																																																		
411174																																																																																																																																																								0	0	0	0							175	0		0		0			0					0																																																																		
411231																																																																																																																																																								0	0	0	0							24	0		61		0			0					0																																																																		
411240																																																																																																																																																								525	3500	0	0							501	0		0		0			0					30																																																																		
411512																																																																																																																																																								534	64000	0	0	0	0	0	0	0	0	20502	0	0	8783	0	12338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411549																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
411576																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4526	0	0	85		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411624																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2203	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411651																																																																																																																																																								0	0	0	0							0	0		163		0			0					0																																																																		
412153																																																																																																																																																								85	0	0	0							23	0		0		0			0					0																																																																		
412452																																																																																																																																																								0	0	0	0							217	0		64		0			0					0																																																																		
412555																																																																																																																																																								0	0	0	0							0	0		1231		0			0					0																																																																		
412667																																																																																																																																																								1553	0	0	0							0	0		0		0			0					0																																																																		
412751																																																																																																																																																								122809	0	0	0	0	0	681986	0	0	0	9048	0	0	5354	0	171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63158	0	0	0	63158	0	0	0	0	0	0	0	600000	0	0	0	4383	0	0	0	4383	0	0	0	0	0	0	0	26290	0	0	0	208301	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
412845																																																																																																																																																								0	0	0	0							924	0		1169		75			0					0																													513																				0																	
412872																																																																																																																																																								0	0	0	0							1916	0		0		0			0					3016																																																																		
413141																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	879	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
413208	389851	0	0	0	0	0	176192121	0	0	0	511401	3359365	0	5925595	264655	3551681	341656	634179185	0	0	0	0	0	443137	27953788	2028361	3509908	301553	355573	443702263	0	55278618	3273145	0	0	0	3296972	0	0	0	3879724	38904124	1520352	158545	3755414	38906361	2581672	225100	11507984	0	18036138	55963816	11361747	0	1083778	0	2986905	25606713	1669751	1443837	1685474	24674359	313257	1538731	9770	0	67338	0	46364	0	29483	0	50866436	207344990	1157720294	3905000	2106	39636	125224	34449			3402198	5602658	0	5177844	0	0	0	0	0	0	345482	3402198	8308002	0	2472500	0	113500	691982	0	990476	1291240	315000	5336534	2900292	0	1034116	1289560	220000	5047194	128380	5219	4526596	4300876	202417	0	1430181	134138	0	0	20781	10482	127993	0	207208	0	0	0	0	0	0	0	207012	0	0	0	0	262346	0	0	28912	4707842	330410	0	1894094			63533912	15900976	1326374																																																																																										
413347																																																																																																																																																								0	0	0	0							284	0		91		0			0					0																																																																		
413543																																																																																																																																																								0	0	0	0							1173	0		845		5			0					0																																																								71										
413646																																																																																																																																																								0	0	0	0							3467	2892		2969		0			0					0																																																																		
413673																																																																																																																																																								0	0	0	0							2042	0		1132		0			0					0																																																																		
413758																																																																																																																																																								43	0	0	0							0	0		0		0			0					0																																																																		
414102																																																																																																																																																								0	0	0	0							0	0		2444		0			0					0																																																																		
414652																																																																																																																																																								0	0	0	0							0	5222		828		0			0					0																																																																		
414764																																																																																																																																																								0	22000	0	0							0	0		256		0			0					0																																																																		
414858																																																																																																																																																								0	0	0	0							0	0		235		0			0					0																																																																		
416245																																																																																																																																																								1751	306	0	0	0	0	1395750	0	0	0	371332	0	0	8031	0	22152	0	0	0	0	0	0	0	9608	0	0	0	0	8449	0	0	0	0	0	0	0	0	0	0	0	3842	0	0	0	0	0	0	0	0	0	0	0	1408041	0	0	0	0	0	0	0	0	0	0	0	42223	0	0	0	76589	0	0	0	0	0	547875	0	0	4	0			0	0	0	0	0	0	0	18921	
416272																																																																																																																																																								0	0	0	0							2543	0		0		0			0					0																																																																		
416339																																																																																																																																																								0	0	0	0							686	0		115		0			0					0																																																																		
416357																																																																																																																																																								0	0	0	0							0	0		190		0			0					0																																																																		
416656																																																																																																																																																								0	20300	0	0							582	0		0		135			0					0																																																																		
416674																																																																																																																																																								0	13000	0	0							12595	2225		345		0			0					3262																																																																		
417626																																																																																																																																																								0	0	0	0							2630	0		54		0			0					0																																																																		
417710																																																																																																																																																								0	2000	0	0							545	0		0		0			0					0																																																																		
418100																																																																																																																																																								0	0	0	0							18408	0		171		0			0					0																																																																		
418249																																																																																																																																																								0	0	0	0							10260	0		0		5004			0					0																																																																		
418436																																																																																																																																																								0	0	0	0							0	0		256		0			0					0																																																																		
418856																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
419406																																																																																																																																																								2488	407215	0	0	0	0	418398	0	0	0	571745	0	0	3437	0	5338	0	0	0	0	0	0	0	2525	0	0	0	0	19537	0	0	0	0	0	0	0	0	0	0	0	8609	0	0	0	0	0	0	0	0	0	0	0	446543	0	0	0	0	0	0	0	0	0	0	0	26851	0	0	0	25621	0	0	0	0	0	418398	0	0	0	0			0	0	0	0	0	0	0	0	
419460																																																																																																																																																								0	43000	0	0							0	0		0		250			0					0																																																																		
419675																																																																																																																																																								0	0	0	0							17412	0		151		1581			0					0																													78																				0																	
419947																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
420578																																																																																																																																																								0	13100	0	0							495	0		4		0			0					0																																																																		
420644																																																																																																																																																								962	0	0	0							15165	5680		0		0			0					0																													2447																				0																	
420653																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	2792	38	0	0		0		0	0	0	0	0	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
420877																																																																																																																																																								0	0	0	0							863	0		90		0			0					344																																																																		
421445																																																																																																																																																								0	0	0	0							993	0		320		0			0					0																																																																		
421539																																																																																																																																																								0	0	0	0							288	0		262		0			0					0																																																																		
422059																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
422116																																																																																																																																																								0	0	0	0							0	1184		1082		0			0					0																																																																		
422433																																																																																																																																																								0	401725	0	0	0	0	0	0	0	0	1800	17552	0	0	0	14062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
422657																																																																																																																																																								0	18150	0	0							0	0		0		0			0					0																																																																		
