"IDRSSD"	RCFDS483	RCFDS484	RCFDS485	RCFDS486	RCFDS487	RCFDS488	RCFDS489	RCFDS490	RCFDS491	RCFDS492	RCFDS493	RCFDS494	RCFDS495	RCFDS496	RCFDS497	RCFDS498	RCFDS499	RCFDS500	RCFDS503	RCFDS504	RCFDS505	RCFDS506	RCFDS507	RCFDS510	RCFDS511	RCFDS512	RCFDS513	RCFDS514	RCFDS515	RCFDS516	RCFDS517	RCFDS518	RCFDS519	RCFDS520	RCFDS521	RCFDS522	RCFDS523	RCFDS524	RCFDS525	RCFDS526	RCFDS527	RCFDS528	RCFDS529	RCFDS530	RCFDS531	RCFDS539	RCFDS540	RCFDS541	RCFDS542	RCFDS543	RCFDS544	RCFDS545	RCFDS546	RCFDS547	RCFDS548	RCFDS549	RCFDS550	RCFDS551	RCFDS552	RCFDS554	RCFDS555	RCFDS556	RCFDS557	RCFDS558	RCFDS559	RCFDS560	RCFDS561	RCFDS562	RCFDS563	RCFDS564	RCFDS565	RCFDS566	RCFDS567	RCFDS568	RCFDS569	RCFDS570	RCFDS571	RCFDS572	RCFDS573	RCFDS574	RCFDS575	RCFDS576	RCFDS577	RCFDS578	RCFDS579	RCFDS580	RCFDS581	RCFDS582	RCFDS583	RCFDS584	RCFDS585	RCFDS586	RCFDS587	RCFDS588	RCFDS589	RCFDS590	RCFDS591	RCFDS592	RCFDS593	RCFDS594	RCFDS595	RCFDS596	RCFDS597	RCFDS598	RCFDS599	RCFDS600	RCFDS601	RCFDS602	RCFDS603	RCFDS604	RCFDS605	RCFDS606	RCFDS607	RCFDS608	RCFDS609	RCFDS610	RCFDS611	RCFDS612	RCFDS613	RCFDS614	RCFDS615	RCFDS616	RCFDS617	RCFDS618	RCFDS619	RCFDS620	RCFDS621	RCFDS622	RCFDS623	RCON2170	RCON3123	RCON3128	RCONA222	RCONB704	RCOND957	RCOND958	RCOND959	RCOND960	RCOND961	RCOND962	RCOND963	RCOND964	RCOND965	RCOND967	RCOND968	RCOND969	RCOND970	RCOND971	RCOND972	RCOND973	RCOND974	RCOND976	RCOND977	RCOND978	RCOND979	RCOND980	RCOND981	RCOND982	RCOND983	RCOND984	RCOND985	RCOND987	RCOND988	RCOND989	RCOND990	RCOND991	RCOND992	RCOND993	RCOND994	RCOND995	RCOND996	RCOND997	RCOND998	RCOND999	RCONG603	RCONG604	RCONG605	RCONG606	RCONG607	RCONG608	RCONG609	RCONG610	RCONG611	RCONG612	RCONG613	RCONG614	RCONG615	RCONG616	RCONG617	RCONG618	RCONG619	RCONG620	RCONG621	RCONG622	RCONG623	RCONG624	RCONG625	RCONG626	RCONG627	RCONG628	RCONG629	RCONG630	RCONG631	RCONG632	RCONG633	RCONG634	RCONG635	RCONG636	RCONG637	RCONG641	RCONG642	RCONH171	RCONH172	RCONH173	RCONH174	RCONH175	RCONH176	RCONH177	RCONH178	RCONH179	RCONH180	RCONH181	RCONH182	RCONH185	RCONH186	RCONH187	RCONH188	RCONH191	RCONH193	RCONH194	RCONH195	RCONH196	RCONH197	RCONH198	RCONH199	RCONH200	RCONH271	RCONH272	RCONH273	RCONH274	
44929																																																																																																																																		191459	1151	0	79	85796	17893	13791	0	530	0	0	0	0	0	49270	6351	2177	0	1285	0	1285	0	0	0	0	0	0	13342	315	608	0	4497	63376	8244	76165	41227	110	110	0	0	0	110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5332	2666	0	0	0	2666	63376	8244	76165	44003	0	1649	38083	44003	85717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45038																																																																																																																																		167846	1078																																																																																																														
45047																																																																																																																																		238240	2556	0	610	155728																																																																												155118																															
45056																																																																																																																																		108830	478																																																																																																														
45430																																																																																																																																		148972	813																																																																																																														
45458																																																																																																																																		216848	1957																																																																																																														
45551																																																																																																																																		1224220	9591	0	0	1006522																																																																												1006522																															
45560																																																																																																																																		2705123	15499	0	0	1932746	37244	18774	18469	0	48878	1063	24690	0	23220	117840	873245	4827	11541	0	0	0	0	0	0	0	0	0	167280	0	2334	0	176553	137677	931441	484148	1215191	12006	12006	0	0	0	12006	450	225	0	0	0	225	0	0	0	0	0	0	0	0	0	0	0	0	9161	9161	0	0	0	9161	331204	165602	0	0	0	165602	137677	931441	484148	1421216	0	186288	242074	1421216	1932746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
45775																																																																																																																																		210607	909	0	0	135957																																																																												135957																															
46053																																																																																																																																		284324	2869	0	302	205390																																																																												205088																															
46941																																																																																																																																		192635	1817																																																																																																														
47247																																																																																																																																		816804	8354																																																																																																														
47256																																																																																																																																		48092	376	0	2	29912																																																																												29910																															
47452																																																																																																																																		81505	694																																																																																																														
47500																																																																																																																																		492676	4138																																																																																																														
48057																																																																																																																																		135258	773	0	0	82117																																																																												82117																															
48150																																																																																																																																		38931	221																																																																																																														
48374																																																																																																																																		1417902	11572																																																																																																														
48440																																																																																																																																		183330	1566																																																																																																														
49054																																																																																																																																		246329	3266	0	655	208914																																																																												208259																															
49148																																																																																																																																		123422	700																																																																																																														
49241																																																																																																																																		1180400	10265	0	0	1123984																																																																												1123984																															
49652																																																																																																																																		146170	2953																																																																																																														
49858																																																																																																																																		153365	1490	0	311	94358																																																																												94047																															
49951																																																																																																																																		127617	444	0	0	102985																																																																												102985																															
50144																																																																																																																																		101707	587																																																																																																														
50461																																																																																																																																		85987	4945	0	4114	74492	22394	22394	0	0	0	0	0	0	0	0	0	0	0	5000	0	5000	0	0	0	0	0	0	6461	0	0	0	4797	22394	5000	0	59176	1181	1181	0	0	0	1181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18595	9298	0	0	9298	0	22394	6387	9298	60357	0	1277	4649	60357	70378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51253																																																																																																																																		1109929	11153																																																																																																														
51356																																																																																																																																		66833	309	0	32	22205	12127	0	12127	0	0	0	0	0	0	0	28988	0	0	15843	0	15843	0	0	0	0	0	0	435	0	0	0	435	0	56958	2702	9014	0	0	0	0	0	0	187	94	0	0	0	94	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56958	2702	9108	0	11392	1351	9108	22173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
51459																																																																																																																																		326412	1587	0	0	183308																																																																												183308																															
51842																																																																																																																																		424306	13907	0	9494	353002	27104	23763	3459	0	0	0	0	0	0	10836	81700	6386	12	0	0	0	0	0	0	0	0	0	20074	26	586	63	19399	34625	87163	44644	284531	1441	1441	0	0	0	1441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43688	21844	0	162	1519	20163	34625	87750	46523	312190	0	17550	23262	312190	343508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52719																																																																																																																																		5359449	0	0	0	1110061	5221543	0	5221543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137906	6402	0	131504	0	6402	5221543	131504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6402	5221543	131504	0	0	1044309	65752	0	1110061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
52951																																																																																																																																		388028	3759	0	638	249724																																																																												249086																															
53051																																																																																																																																		117197	500	0	0	76834																																																																												76834																															
54058																																																																																																																																		431481	9005																																																																																																														
54656																																																																																																																																		1167313	4346	0	0	617331	49916	44342	5574	0	0	0	0	0	0	45015	687375	281310	0	0	0	0	0	0	0	0	0	0	44860	0	2134	0	32133	97851	696100	326075	225656	715	715	0	0	0	715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26	26	0	0	0	0	60142	30071	0	0	0	30071	97851	696100	326075	257154	0	139220	163038	257154	617331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
54973																																																																																																																																		9315611	70406	0	0	5934560	149797	101043	48754	0	510879	68853	442026	0	0	260654	2377069	0	59445	0	0	0	0	0	0	0	0	0	802514	577	19616	8661	691805	436134	2890195	2958122	3465999	15877	15877	0	6888	0	8989	0	0	0	0	0	0	135	27	0	21	0	6	0	0	0	0	0	0	0	0	0	0	0	0	653636	326818	0	0	5929	320380	720174	2897104	2970365	3817998	0	579421	1485183	3817998	5934560	175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
55336																																																																																																																																		612172	3726																																																																																																														
55635																																																																																																																																		139972	954	0	0	119882																																																																												119882																															
55653																																																																																																																																		153807	963	0	0	78626																																																																												78626																															
55970																																																																																																																																		648763	6867																																																																																																														
56258																																																																																																																																		330525	2717	0	340	190154	5411	3506								7614	149567	5314	611	17970		17970							9133		8		9125	11461	167545	61801	112125	138	138				138																									7722	3861				1748				118902					189814																															
56351																																																																																																																																		3966918	28770	0	0	2498832	581911	543124	38787	0	299135	3352	268767	14692	0	161230	390275	49988	2500	0	0	0	0	0	0	0	0	0	224215	7940	3947	2435	172759	716809	701776	715031	1824399	3297	3297	0	0	0	3297	785	393	0	0	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	222255	111128	0	0	6592	103943	716809	701776	721934	1967380	0	140355	360967	1967380	2498832	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
56548																																																																																																																																		826786	8303	0	889	593121																																																																												592232																															
56717																																																																																																																																		960184	11736	0	1480	820449																																																																												818969																															
57040																																																																																																																																		185530	1701	0	130	125678	20921	14059	6862	0	0	0	0	0	0	40295	5015	514	0	7416	0	0	7416	0	0	0	0	0	4645	0	0	0	4194	54806	11877	9507	113907	10	10	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5844	2922	0	0	0	2922	54806	11877	9507	117281	0	2375	4754	117281	125548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
57451																																																																																																																																		707829	4889	0	612	342166																																																																												341554																															
58225																																																																																																																																		395510	2664																																																																																																														
58243																																																																																																																																		6102482	77583	0	21475	4576684	439548	381157	58391	0	743790	164395	571466	11844	0	38240	184366	5902	0	0	0	0	0	0	0	0	0	0	439165	14835	100098	2268	150938	599999	925300	1394309	3082313	13527	13527	0	0	0	13482	12477	6239	0	0	0	6239	0	0	0	0	0	0	0	0	0	0	0	0	40887	40887	0	0	40887	0	327050	163525	0	0	0	161383	599999	925300	1435196	3513335	0	185060	717598	3513335	4555209	68593	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
58355																																																																																																																																		62700	484	0	0	41596																																																																												41596																															
58551																																																																																																																																		236645	3029																																																																																																														
58636																																																																																																																																		451638	4243																																																																																																														
58757																																																																																																																																		347280	1827	0	0	302368																																																																												302368																															
58971																																																																																																																																		10549392	118231	0	34681	7244062	763075	669933	93142	0	3144340	682474	2449826	0	0	257401	334192	0	0	0	0	0	0	0	0	0	0	0	314741	5076	16663	2948	275259	1638138	2975302	1416906	4329136	40345	40345	0	0	0	40345	49570	24785	0	0	0	24785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1600896	800448	0	0	86553	670083	1858902	2976832	1509837	5327005	0	595366	754919	5327005	7209381	1028	0	0	0	0	0	0	0	0	0	0	0	0	981	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
59316																																																																																																																																		2019718	16931	0	0	1516954																																																																												1516954																															
59352																																																																																																																																		598608	5865	0	69	463750																																																																												463681																															
59370																																																																																																																																		347702	2501	0	0	217041																																																																												217041																															
59754																																																																																																																																		48828	406																																																																																																														
60143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2451000	657000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4934000	986800	0	0	0	986800	0	132000	3194000	0	2059000	0	0	660000	0	1399000	0	0	0	0	0	0	0	0	0	0	0	0	789000	0	0	0	0	0	0	0	0	0	0	1183500	0	0	0	0	0	0	0	76477000	116738	2285000	7973000	4161000	2589000	3000	0	100000	1041000	335000	0	16000	0	0	0	0	0	0	0	2898000	7768000	0	36028000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
60330																																																																																																																																		1266115	13328	0	2059	901529	164325	164274	51	0	0	0	0	0	0	24172	172338	27518	5806	22600	0	22600	0	0	0	0	0	0	72754	48	1102	538	44769	188498	202469	163770	696676	2633	2633	0	0	0	2633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78642	39321	0	0	0	39321	218798	202469	169688	749468	0	40494	84844	749468	899470	0	30300	30300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
60545																																																																																																																																		267062	2337	0	47	183238																																																																												183191																															
60554																																																																																																																																		95200	853	0	130	57879																																																																												57749																															
60648																																																																																																																																		445244	4634	0	2078	204542																																																																												202464																															
61122																																																																																																																																		1781634	15541	0	0	1393770	30756	9000	21756	0	238445	72090	151578	22807	0	43069	88543	650	1000	0	0	0	0	0	0	0	0	0	136616	183	1518	1812	127499	135791	278275	455158	925097	0	0	0	0	0	0	16040	8020	3259	0	0	4762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	221496	110748	808	0	0	100510	209584	278275	455158	1053291	0	55655	227579	1053291	1393770	0	0	0	0	0	0	0	0	0	0	0	0	0	87	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61355																																																																																																																																		1629453	21398	0	7027	1173409																																																																												1166382																															
61476																																																																																																																																		606783	4451	0	0	465435																																																																												465435																															
61757																																																																																																																																		533945	5223	0	819	352312	82204	82097	107	0	97209	30425	67016	270	0	14186	3085	0	0	0	0	0	0	0	0	0	0	0	26161	470	660	0	25030	127703	70868	71722	265786	494	494	0	0	0	494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58914	29457	0	0	6097	19579	127703	70868	77860	287865	0	14174	38930	287865	351493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
61832																																																																																																																																		384100	2405	0	0	276329	7000	6872	128							8231	60711	105643	101312										24158	446	322	1624	16398	15549	64086	135986	188544	94	94				94																																		188638					276329														387																	
61953																																																																																																																																		106128	673	0	70	48255																																																																												48185																															
62044																																																																																																																																		48852	176																																																																																																														
62110																																																																																																																																		16687	0	0	0	3979																																																																												3979																															
62147																																																																																																																																		103689	723																																																																																																														
63050																																																																																																																																		394411	3158	0	141	241391																																																																												241250																															
63069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2429678	316250	114020	0	0	0	0	275	0	0	0	0	0	0	0	0	0	0	0	0	0	7288875	1457775	4178	5203	300	1448094	0	39099	6796607	0	413810	0	0	298465	0	115345	0	69660	0	0	69660	0	0	0	0	0	69660	0	355624	114020	0	0	0	0	0	0	0	2786	0	533436	285050	0	0	0	0	0	0	65373255	0	573345	8865609	15223033	2239231	133251	0	95820	551373	171449	0	0	0	0	1827	257	0	0	0	0	0	0	7952676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			0	0	0	0																																																																																										
63201																																																																																																																																		252854	2161	0	283	155954																																																																												155671																															
63573																																																																																																																																		543484	6811																																																																																																														
63733																																																																																																																																		1449227	11397	0	0	1012730	26426	12403	14023	0	0	0	0	0	0	63616	366046	28535	1157	0	0	0	0	0	0	0	0	0	91049	222	4738	1222	61144	83938	392257	360111	647742	2951	2951	0	0	0	2951	843	422	0	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	184357	92179	0	0	36109	56069	83938	392257	396567	714535	0	78451	198284	714535	1012730	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
63742																																																																																																																																		624062	7964	0	2845	425119																																																																												422274																															
64150																																																																																																																																		291487	2242	0	190	164186																																																																												163996																															
64552																																																																																																																																		459652	4210	0	258	310404	11328	9863	1465	0	0	0	0	0	0	7964	27453	0	0	24112	0	24112	0	0	0	0	0	0	48955	291	421	0	27851	28309	101726	174390	141069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39947	19974	0	0	0	19974	28309	101726	174390	163042	0	20345	87195	163042	310146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
64730																																																																																																																																		247902	2132	0	373	140763																																																																												140390																															
65205																																																																																																																																		927822	5608																																																																																																														
65513																																																																																																																																																																																																																																																	
65559																																																																																																																																		995105	4492	0	0	578344	69975	60038	9937	0	0	0	0	0	0	42862	450251	41554	14833	0	0	0	0	0	0	0	0	0	51859	181	1470	467	49741	104300	503384	84526	362639	1307	1307	0	0	0	1307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21623	21623	0	0	0	21623	53751	26876	0	0	0	26875	104300	503384	84526	425792	0	100677	42263	425792	578344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
65858																																																																																																																																		2288985	16417	0	0	1642549																																																																												1642549																															
66154																																																																																																																																		228575	1596	0	0	191057																																																																												191057																															
66275																																																																																																																																		510441	5566																																																																																																														
66677																																																																																																																																		292113	1834	0	0	233276	15212	8804	6408	0	0	0	0	0	0	646	6608	0	0	1786	0	1786	0	0	0	0	0	0	20041	0	4731	0	11719	9450	19533	111259	150576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13410	13410	0	0	13410	0	16604	8302	0	0	0	8302	9450	19533	124669	158878	0	3907	62335	158878	233276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67142																																																																																																																																		246836	474																																																																																																														
67151																																																																																																																																		1047043	14774	0	5473	744042																																																																												738569																															
67209																																																																																																																																		1489283	12488	0	0	1241789																																																																												1241789																															
67254																																																																																																																																		22385	15	0	5	786																																																																												781																															
67656																																																																																																																																		1349755	53061	0	41655	1107346	29970	23499	6471	0	161043	31887	129024	132	0	13084	151530	585	892	0	0	0	0	0	0	0	0	0	54456	2488	980	4	44580	71263	323454	93027	900055	598	598	0	0	0	598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73310	36655	0	0	0	36655	71263	323454	93027	946924	0	64691	46514	946924	1065691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
67870																																																																																																																																		406048	4337	0	669	293482																																																																												292813																															
68671																																																																																																																																		111038	701																																																																																																														
68756																																																																																																																																		966628	7460	0	0	772878	13814	7114	6700	0	15500	0	0	0	15500	29981	109152	2115	0	0	0	0	0	0	0	0	0	0	35116	1424	654	0	33038	47234	117777	129517	606358	4632	4632	0	0	0	4632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91630	45815	0	0	786	45028	77763	168278	135554	667126	0	33656	67777	667126	772878	0	81030	81030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
68831																																																																																																																																		200876	1917																																																																																																														
69333																																																																																																																																		1696456	15149	0	0	1359778	68752	55341	13411	0	213626	23009	171068	19549	0	1291	262075	9105	0	194	0	194	0	0	0	0	0	0	79147	2433	1762	0	74952	103801	449602	236049	882861	3968	3968	0	0	0	3968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103801	476789	236049	886829	0	95358	118025	886829	1359778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
69678																																																																																																																																		788634	3402	0	0	410162																																																																												410162																															
70218																																																																																																																																		104681	1072																																																																																																														
70414																																																																																																																																		687916	3682	0	0	420843																																																																												420843																															
70638																																																																																																																																		428346	5024	0	1308	297327																																																																												296019																															
70955																																																																																																																																		19550	194																																																																																																														
71073																																																																																																																																		130142	660	0	0	80430																																																																												80430																															
71457																																																																																																																																		522205	5697																																																																																																														
71859																																																																																																																																		68702	173	0	0	24847																																																																												24847																															
72258																																																																																																																																		939239	2958	0	0	276867																																																																												276867																															
72351																																																																																																																																		73850	1367																																																																																																														
72454																																																																																																																																		156720	806	0	0	97498																																																																												97498																															
72678																																																																																																																																		418466	1778																																																																																																														
73116																																																																																																																																		664493	4890	0	0	533035																																																																												533035																															
73152																																																																																																																																		119869	974																																																																																																														
73554																																																																																																																																		250412	3491																																																																																																														
73956																																																																																																																																		55255	465																																																																																																														
74056																																																																																																																																		176189	1151	0	0	141185																																																																												141185																															
74140																																																																																																																																		2015012	9677	0	0	1319887	98709	83349	15360	0	0	0	0	0	0	231960	382901	6466	11427	164	0	164	0	0	0	0	0	0	107500	3036	14826	47	68784	318719	424476	404078	905182	0	0	0	0	0	0	0	0	0	0	0	0	1317	263	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	196743	98372	0	2	4084	94286	318719	424478	408162	1017161	0	84896	204081	1017161	1319887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74403																																																																																																																																		1278487	10410	0	0	997636	22448	14514	7934	0	0	0	0	0	0	19783	136289	0	2500	437	0	437	0	0	0	0	0	0	52329	26	4538	739	43734	34683	153460	432429	691840	238	238	0	0	0	238	5375	2688	0	0	0	2687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79257	39629	0	0	294	39335	34683	153460	433755	747941	0	30692	216878	747941	997636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
74449																																																																																																																																		30660	85																																																																																																														
75259																																																																																																																																		1027016	6572																																																																																																														
75446																																																																																																																																		563286	3641	0	0	377691																																																																												377691																															
75455																																																																																																																																		42979	628	0	486	11388																																																																												10902																															
75633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2841628	697241	1743540	0	0	0	0	0	0	0	0	41377	41377	0	0	0	0	0	41377	0	0	10065462	2013092	0	0	0	2011913	1179	52354	30768178	0	96818	68431	0	17	0	28370	0	39151	0	39151	0	0	0	0	0	39151	0	0	750774	1743540	0	0	0	0	0	0	783	0	0	1126161	4358850	0	0	0	0	0	0	134623607	28070	1814475	12901292	1758833	2698572	288783	0	0	0	0	0	0	0	247743	200919	290989	0	0	0	0	0	0	46194704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			100	0	100	0																																																																																										
75651																																																																																																																																		68496	568																																																																																																														
76153																																																																																																																																		45410	529	0	174	28384	4412	3851	561	0	15498	11407	0	4091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1518	0	0	0	1518	15258	561	6015	22997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1209	605	0	0	0	605	15258	561	6015	23602	0	112	3008	23602	28210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
76443																																																																																																																																		133168	1416	0	473	75417																																																																												74944																															
76854																																																																																																																																		530562	8449	0	2852	447719																																																																												444867																															
77150																																																																																																																																		89023	1032	0	188	67506	12612	11270	1342	0	0	0	0	0	0	0	15032	0	0	216	0	216	0	0	0	0	0	0	1570	0	207	20	1343	11328	19463	6777	52913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8437	4219	0	0	0	4219	11328	19463	6777	58670	0	3893	3389	58670	67318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
77253																																																																																																																																		608381	4042	0	0	351780																																																																												351780																															
77422																																																																																																																																		152661	1940																																																																																																														
77851																																																																																																																																		4224570	38282																																																																																																														
78157																																																																																																																																		105251	352	0	0	40413																																																																												40413																															
78241																																																																																																																																		84928	1136	0	425	56875																																																																												56450																															
78559																																																																																																																																		92994	1095	0	451	53027																																																																												52576																															
79042																																																																																																																																		368576	1408	0	0	262338	5257	4394	863	0	0	0	0	0	0	26461	56864	16487	0	0	0	0	0	0	0	0	0	0	18959	0	298	0	18508	30855	58025	125084	165898	255	255	0	0	0	255	874	437	0	0	0	437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17305	8653	0	0	0	8653	30855	58025	125084	181290	0	11605	62542	181290	262338	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
79127																																																																																																																																		81874	948																																																																																																														
79145																																																																																																																																		219425	2390																																																																																																														
79257																																																																																																																																		46379	97	0	0	23988																																																																												23988																															
79855																																																																																																																																		287991	2133																																																																																																														
80150																																																																																																																																		508465	711	0	0	308788																																																																												308788																															
80374																																																																																																																																		229965	443	0	0	88637																																																																												88637																															
80431																																																																																																																																		102763	1288																																																																																																														
81175																																																																																																																																		478217	5982	0	1007	397973																																																																												396966																															
82033																																																																																																																																		281028	2649																																																																																																														
