"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
378044																																		378	0	0	378	0	0		0	0	0	0	0	1757	4	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.csbarkansas.com	
378110																																		0	0	0	0	0	0		0	0	0	0	0	611	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.peoplesgambier.com	
379050																																		0	0	7	0	0	1604		0	0	0	0	0	360	0	0			0	7	614	265	718	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
379153																																		149	0	0	0	0	0		0	0	0	0	0	552	0	0			0	0	0	0	0	0	0	0	0	0	0	0						149																					0	0	0	0	0	0	0	0																						
379470																																		40	0	2000	0	40	2000		0	0	0	0	0	0	0	40			0	2000	0	0	0	0	0	0	0	0	0	0					0	0																					17	480	0	0	0	0	0	0																					www.cantoncoopbank.com	
379649																																		0	171	0	0	0	0		0	110	38	0	23	322	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.fnbizardcounty.com	
379920																																		2513542	4546	930000	2411368	51672	930000		692	0	775	0	3079	12248	3	69621	true	0	0	930000	0	0	0	0	0	0	0	0	0	0	true	true	0	0		50502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					201	43746	0	0	0	0	0	0					apply.fnb-online.com	FNB	www.fnb-online.com/waubank	First National Bank	www.waubank.com												www.fnb-online.com	
380346																																		0	0	0	0	0	0		0	0	0	0	0	3522	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
380458																																		41596	0	93	29368	0	35195		0	0	0	0	0	27848	1	0			0	35000	195	0	0	0	0	0	0	0	0	0						12228																					2	35	0	0	0	0	0	0																						
380533																																		0	161	0	0	0	170		0	0	161	0	0	2542	3	0			0	0	0	170	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
380878																																		0	0	0	0	0	0		0	0	0	0	0	4227	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
380944																																		803	0	0	17	607	0		0	0	0	0	0	1544	3	607			0	0	0	0	0	0	0	0	0	0	0	0					0	179																					0	0	0	0	0	0	0	0																					www.bankofkaukauna.com	
381026																																		0	0	0	0	0	0		0	0	0	0	0	46	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					6	81	0	0	0	0	0	0																					www.twinvalleybank.bank	
381343																																		2532	6428	0	2042	0	0		1100	0	836	0	4492	2656	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	442	0	0	0	0	0	0					www.gocitizens.com		www.ebankcbt.com		www.ebankcbt.bank												www.gocitizens.bank	
381932																																		0	0	0	0	0	0		0	0	0	0	0	2239	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																						
381950																																		325	57	0	0	325	0		0	0	57	0	0	2918	1	325			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
382050																																		664	489	0	0	664	0		0	0	0	0	489	4886	2	664	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					5	26	0	0	0	0	0	0																					www.centralsavingsbank.com	
382069																																		4771	494	0	4771	0	0		115	0	153	0	226	2189	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					38	597	0	0	0	0	0	0																					www.ibc.com	
382256																																		81	0	0	0	81	0		0	0	0	0	0	132	0	81			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.stantonstatebank.com	
382274																																		0	0	450	0	0	450		0	0	0	0	0	0	0	0			0	450	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
382443																																		0	0	1700	0	0	2100		0	0	0	0	0	55	0	0			0	1700	400	0	0	0	0	0	0	0	0	0						0																					1	9	0	0	0	0	0	0																						
382537																																		0	0	0	0	0	0		0	0	0	0	0	3607	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					3	941	0	0	0	0	0	0																						
382649																																		20996	305	0	13739	1353	0		0	0	0	0	305	10313	3	884			0	0	0	0	0	0	0	0	0	0	0	0						5904																					0	0	0	0	0	0	0	0																					http://www.firstsouthernbank.net	
382658																																		0	0	0	0	0	0		0	0	0	0	0	4811	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.putnamcountystatebank.com	
382742																																		0	0	0	0	0	0		0	0	0	0	0	1814	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	20	0	0	0	0	0	0																					http://www.bankmichigan.com	
382854																																		269	2329	0	269	0	0		1912	0	230	0	187	1750	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.sbpc.com	
384018																																		2245	0	0	0	0	51699		0	0	0	0	0	1750	0	0			51699	0	0	0	0	0	51699	0	0	0	0	0					2000	2245																					10	654	0	0	0	0	0	0																					www.wooriamericabank.com	
384278																																		200430	0	199000	28965	170080	209292		0	0	0	0	0	2925	3	173383	false	0	10292	199000	0	0	0	0	10292	0	0	0	0	0	true	false	0	0	0	1385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					www.ffsb.com		www.cbcnationalbank.com		www.cbcnationalbankmortgage.com												www.ffbf.com	
384353																																		0	0	300	0	0	300		0	0	0	0	0	0	0	0			0	300	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bankofsteinauer.com	
384652																																		9532	0	40000	9398	0	40000		0	0	0	0	0	200	0	0			0	40000	0	0	0	0	0	0	0	0	0	0						134																					3	255	0	0	0	0	0	0																						
384830																																		0	0	0	0	0	0		0	0	0	0	0	22	0	0			0	0	0	0	0	0	0	0	0	0	0	0					599	0																					0	0	0	0	0	0	0	0																						
385350																																		0	0	900	0	0	1400		0	0	0	0	0	3102	3	0			0	900	0	500	0	0	0	0	0	0	0	0					0	0																					1	179	0	0	0	0	0	0																						
385471																																		2573	0	0	1200	815	13200		0	0	0	0	0	928	0	815			0	0	3200	5000	5000	0	0	0	0	0	0	0					0	558																					4	372	0	0	0	0	0	0																						
385547																																		0	0	0	0	0	0		0	0	0	0	0	1260	1	0			0	0	0	0	0	0	0	0	0	0	8000	0					0	0																					1	34	0	0	0	0	0	0																						
385686																																		0	0	0	0	0	0		0	0	0	0	0	72	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
386432																																		0	31	0	0	0	0		31	0	0	0	0	472	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	10	0	0	0	0	0	0																					http://https://www.libertybankal.com	
386450																																		768	0	45000	0	768	50000		0	0	0	0	0	8422	4	768	false	0	0	45000	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.5pointsbank.com	
386731																																		32	10	35400	32	0	41200		0	0	10	0	0	1173	1	0			0	35400	2000	3500	300	0	0	0	0	0	0	0					54	0																					0	0	0	0	0	0	0	0																					http://www.statebank.net	
386825																																		0	0	0	0	0	0		0	0	0	0	0	1746	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
387055																																		0	0	10	0	0	62		0	0	0	0	0	1239	1	0			0	11	0	0	51	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
387671																																		4529	30	0	0	4529	0		0	0	0	0	30	4942	2	4529			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																					www.efirstfederal.com	
388155																																		460	0	0	460	0	0		0	0	0	0	0	6053	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
388258																																		0	185	0	0	0	0		0	0	0	143	42	21	0	0			0	0	0	0	0	0	0	0	0	0	0	0					39	0																					0	0	0	0	0	0	0	0																						
388557																																		828	0	0	21	0	0		0	0	0	0	0	3478	1	0			0	0	0	0	0	0	0	0	0	0	0	0						807																					0	0	0	0	0	0	0	0																						
388744																																		0	0	0	0	0	0		0	0	0	0	0	45	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	15	0	0	0	0	0	0																					http://www.aldenbank.com	
388753																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
388874																																		0	0	250	0	0	1250		0	0	0	0	0	82	0	0			0	500	250	500	0	0	0	0	0	0	0	0					0	0																			1	false	0	0	0	0	0	0	0	0																						
389358																																		0	0	0	0	0	0		0	0	0	0	0	241	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
389376																																		1	0	1514	1	0	1711		0	0	0	0	0	547	0	0			12	1514	120	65	0	0	12	0	0	0	0	0					166	0																			2	true	0	0	0	0	0	0	0	0																					tecfedbank.com	
389826																																		0	0	0	0	0	0		0	0	0	0	0	100	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.pataskalabank.com	
390372																																		0	0	0	0	0	5000		0	0	0	0	0	383	0	0			0	0	5000	0	0	0	0	0	0	0	0	0					0	0																			1	true	1	17	0	0	0	0	0	0																					www.arundelfederal.com	
390840																																		1236	0	0	981	255	2500		0	0	0	0	0	10413	3	564			0	0	2500	0	0	0	0	0	0	0	0	0					0	0																					4	175	0	0	0	0	0	0																						
391418																																		0	0	12500	0	0	12500		0	0	0	0	0	700	0	0			0	12500	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
391557																																		0	39	0	0	0	0		0	0	39	0	0	118	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
391575	4744	2821	167500	237	0	217343		7617	4	22	false	0	0	167500	0	0	0	0	49843	0	0	0	49843	0	0		4507	0	0			698	0						217343		1047	1076	0	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0				1	true	6	108	0	0	0	0	0	0					www.unitedfidelity.com	Bank of St. Croix, a Division of United Fidelity Bank, fsb	www.bankofstcroix.com	International City Bank, a Division of United Fidelity Bank, fsb	www.icb.biz												www.unitedfidelity.com	
391959																																		0	0	406	0	0	4806		0	0	0	0	0	131	0	0	true	0	0	406	1044	780	2576	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.fbutica.com	
391977																																		6384	0	25000	5730	163	25365		0	0	0	0	0	9952	6	163			0	25000	0	365	0	0	0	0	0	0	0	0					4324	491																					0	0	0	0	0	0	0	0																						
392152																																		0	0	78	0	0	1743		0	0	0	0	0	243	0	0			0	78	452	85	1128	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
392255																																		164	0	0	164	0	0		0	0	0	0	0	1036	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
392778																																		0	100	0	0	0	1355		100	0	0	0	0	382	0	0			0	0	1355	0	0	0	0	0	0	0	0	0					0	0																					1	112	0	0	0	0	0	0																						
393252																																		0	0	0	0	0	0		0	0	0	0	0	299	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
393355																																		0	1053	0	0	0	0		1053	0	0	0	0	1633	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.bankofweston.com	
393953																																		0	0	0	0	0	0		0	0	0	0	0	574	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	4	0	0	0	0	0	0																					www.hometown.bank	
394156																																		0	0	0	0	0	837		0	0	0	0	0	1937	1	0			0	0	0	0	837	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
394259																																		3891	15	11080	3452	176	11569		0	0	0	0	15	995	2	176	true	0	0	11080	68	401	20	0	0	0	0	0	0	0	true	false	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.firstatebank.com	
395238																																		484390	0	599700	452351	0	4000238		0	0	0	0	0	104168	5	0	false	0	55	3899700	0	0	0	0	55	100483	0	0	0	538	true	true	0	0	14665	32039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					389	42842	0	0	0	0	0	0																					www.synovus.com	
396057																																		96	0	0	0	96	0		0	0	0	0	0	1049	1	131			0	0	0	0	0	0	0	0	0	0	0	0					1	0																					0	0	0	0	0	0	0	0																						
396244																																		0	0	4227	0	0	5305		0	0	0	0	0	21	0	0	false	0	0	4227	0	1078	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	10	0	0	0	0	0	0																					www.rivercitybankky.com	
396253																																		19468	242	39403	17978	79	52478		0	0	0	0	242	4380	2	90			0	39403	5000	343	7732	0	0	0	0	0	0	0					0	1411																					1	33	0	0	0	0	0	0																						
396954																																		272	120	0	272	0	0		0	0	120	0	0	1606	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					3	230	0	0	0	0	0	0																						
397456																																		521	0	0	390	0	0		0	0	0	0	0	1466	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3	70	0	0	0	0	0	0					https://www.bravenationalbank.com	Brave National Bank, A Division of		First National Bank of Fort Stockton													https://www.fnbfst.com	
397531																																		17	225	0	0	0	226		0	0	0	0	225	100	0	0			226	0	0	0	0	0	226	0	0	0	0	226					0	17																					0	0	0	0	0	0	0	0																						
397540																																		18336	90	0	18336	0	3015		90	0	0	0	0	36889	3	0	true	0	0	0	0	1914	1101	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					10	160	0	0	0	0	0	0					http://banknbs.com	National Bank of Sallisaw"a division of First National Bank of Fort Smith"	http://fnbnwa.com	First National Bank of NWA"division of First National Bank of Fort Smith"													http://www.fnbfs.com	
397559																																		4045	0	32603	0	4040	46523		0	0	0	0	0	1682	1	4039			0	32603	8300	620	5000	0	0	0	0	0	0	0					0	5																					0	0	0	0	0	0	0	0																						
397755																																		3339	0	0	3221	0	17650		0	0	0	0	0	11993	6	0			0	0	4150	7500	6000	0	0	0	0	0	0	0					0	118																					1	9	0	0	0	0	0	0																						
397858																																		0	0	0	0	0	0		0	0	0	0	0	114	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.spirostatebank.com	
398051																																		26	0	0	0	26	0		0	0	0	0	0	107	0	92	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.fmnb.com	
398248																																		27	0	0	0	27	0		0	0	0	0	0	5150	4	17	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.campbellfetterbank.com	
398668	856313	0	0	856313	0	0		0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0												0	0	0	0	0																0		true	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	0	0	0	0																					www.bnymellon.com	
398837																																		0	0	19000	0	0	25600		0	0	0	0	0	667	0	0			0	19000	0	0	6600	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
399357																																		0	0	0	0	0	1700		0	0	0	0	0	46	0	0			700	0	1000	0	0	0	700	0	0	0	0	700						0																					0	0	0	0	0	0	0	0																					http://www.mcclavebank.com	
399517																																		45870	1206	0	43624	1860	0		0	0	29	0	1177	53279	6	1860	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	5335	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					12	462	0	0	0	0	0	0					www.eriebank.bank		www.fcbank.bank		www.bankonbuffalo.bank		www.ridgeviewbank.bank										www.cnbbank.bank	
399731																																		0	0	0	0	0	0		0	0	0	0	0	2024	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.bankoferath.com	
399973																																		1271	331	0	134	501	7037		279	0	52	0	0	281	0	71533			0	6500	0	0	0	0	0	190	347	0	0	0					0	636																					0	0	0	0	0	0	0	0																						
400057																																		0	0	0	0	0	111		0	0	0	0	0	2896	2	0			3	0	0	0	0	0	3	108	0	0	0	111						0																					0	0	0	0	0	0	0	0																					www.fsb-purdy.com	
400141																																		5088	580	1508	5088	0	1508		410	0	170	0	0	19017	4	0			0	1508	0	0	0	0	0	0	0	0	0	0						0																					3	17	0	0	0	0	0	0																					http://www.growwithfnb.com	
400365																																		1597	0	0	1567	0	0		0	0	0	0	0	2741	1	0			0	0	0	0	0	0	0	0	0	0	0	0						30																					0	0	0	0	0	0	0	0																					http://www.1cb.com	
400767																																		0	0	0	0	0	0		0	0	0	0	0	96	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
401072																																		0	0	0	0	0	6000		0	0	0	0	0	722	0	0			0	0	0	0	6000	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					www.centurysavings.com	
401559																																		214	0	1000	174	0	1000		0	0	0	0	0	139	0	0			0	1000	0	0	0	0	0	0	0	0	0	0					0	40																					1	28	0	0	0	0	0	0																						
401755																																		0	0	0	0	0	0		0	0	0	0	0	2250	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
401906																																		2266	0	0	2266	0	3367		0	0	0	0	0	1466	1	0			0	0	1501	1866	0	0	0	0	0	0	0	0					8065	0																					3	98	0	0	0	0	0	0																						
401951																																		0	0	2700	0	0	6000		0	0	0	0	0	1070	1	0			0	2700	3300	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					https://www.portage.bank	
402846																																		2481	0	0	2481	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
402873																																		0	0	0	0	0	2167		0	0	0	0	0	96	0	0			0	0	2000	0	0	0	167	0	0	0	0	167					0	0																			1	true	0	0	0	0	0	0	0	0																						
403067																																		324	0	0	0	318	0		0	0	0	0	0	518	0	318			0	0	0	0	0	0	0	0	0	0	0	0						6																					0	0	0	0	0	0	0	0																					https://beaconbusinessbank.com	
403151																																		11620	0	160000	8742	0	160137		0	0	0	0	0	25691	5	0	true	0	0	160000	0	65	72	0	0	0	0	0	0	0	true	false	0	0	391	2878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.cornerstoneconnect.com	
403179																																		5045	0	176000	1062	3058	249972		0	0	0	0	0	0	0	3058			0	176000	30000	25000	10000	0	0	0	0	8972	0	0					0	925																					5	111	0	0	0	0	0	0																						
403254																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
403656																																		0	0	0	0	0	0		0	0	0	0	0	1567	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
403870																																		1553	0	63000	0	1553	65036		0	0	0	0	0	4917	2	1553			0	63000	0	0	0	15000	2036	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																						
403946																																		4856	0	30000	0	4856	35341		0	0	0	0	0	44796	4	4856			0	30000	0	0	5341	0	0	0	0	0	0	0						0																					9	423	0	0	0	0	0	0																						
404653																																		1258	0	0	1067	0	2000		0	0	0	0	0	40	0	0			0	0	0	0	0	0	0	2000	0	0	0	2000						191																					2	2032	2000	2088	0	0	2000	0																						
404943																																		51	0	0	51	0	0		0	0	0	0	0	655	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.tri-valleycenters.com	
406022																																		0	600	0	0	0	0		0	0	0	0	600	81	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	185	0	0	0	0	0	0																					http://www.woodsborobank.com	
406059																																		0	0	0	0	0	0		0	0	0	0	0	12460	3	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.nbt.bank	
406666																																		6378	0	0	5598	0	0		0	0	0	0	0	150	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	780																					0	0	0	0	0	0	0	0																						
406974																																		0	0	0	0	0	0		0	0	0	0	0	26	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	207	0	0	0	0	0	0																					https://www.brightonbank.com	
407168																																		0	0	0	0	0	71		0	0	0	0	0	47	0	0			0	0	0	0	71	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
407506																																		8127	4653	20000	4683	943	82496		4653	0	0	0	0	639	0	1639			0	20000	56919	5577	0	0	0	0	0	0	0	0					25596	2501																			1	true	46	2451	0	0	0	0	0	0																						
407645																																		2014	1527	0	0	2014	0		1527	0	0	0	0	3947	2	3936			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
407850																																		0	0	0	0	0	0		0	0	0	0	0	600	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
408307																																		9	0	13000	0	9	13000		0	0	0	0	0	7178	1	34	false	0	0	13000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	17844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.ibankasb.com	
408642																																		6618	0	108000	0	6618	188000		0	0	0	0	0	31981	6	10013			0	108000	65000	15000	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
408875																																		1881	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	1881																					3	396	0	0	0	0	0	0																						
409265																																		0	0	0	0	0	0		0	0	0	0	0	310	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://spursecuritybank@spur.bank	
410159																																		0	0	0	0	0	0		0	0	0	0	0	310	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.andesstatebank.com	
410560																																		846	0	0	846	0	0		0	0	0	0	0	10822	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
410748																																		0	0	0	0	0	0		0	0	0	0	0	510	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	5	0	0	0	0	0	0																					http://www.bankofallon.com	
410917																																		0	0	0	0	0	0		0	0	0	0	0	355	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
410944																																		0	141	0	0	0	0		0	0	0	141	0	712	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
411062																																		96	0	0	96	0	0		0	0	0	0	0	35	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.thefnbsc.com	
411174																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																						
411231																																		0	0	0	0	0	0		0	0	0	0	0	396	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.brantleybank.com	
411240																																		0	0	0	0	0	0		0	0	0	0	0	311	1	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
411512																																		1156	0	23148	493	663	28569		0	0	0	0	0	12500	4	447	false	0	0	23148	0	0	0	0	0	0	0	5421	0	5421	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					10	6255	0	0	0	0	0	0					www.drcentricbank.com																www.CentricBank.com	
411549																																		0	0	0	0	0	0		0	0	0	0	0	1052	2	0			0	0	0	0	0	0	0	0	0	0	0	0					113	0																					0	0	0	0	0	0	0	0																						
411576																																		0	0	0	0	0	0		0	0	0	0	0	1998	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.mayvillesavings.com	
411624																																		240	0	3375	240	0	12017		0	0	0	0	0	180	0	0	false	0	0	3375	0	0	8642	0	0	0	0	0	0	0	false	false	0	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	16	0	0	0	0	0	0					www.somervillenationalbank.com																www.somervillebank.net	
411651																																		0	0	27	0	0	380		0	0	0	0	0	0	0	0			0	27	0	110	243	0	0	0	0	0	0	0					49	0																					0	0	0	0	0	0	0	0																						
412153																																		0	0	1900	0	0	10700		0	0	0	0	0	2482	1	0			0	1900	2000	1000	5800	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
412452																																		0	7	0	0	0	0		7	0	0	0	0	33	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																						
