"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	
73956																																																																																																																																																	0	0	6736	1977	1917	0	0	0	0	0	0	0	0	0	0	29964	26663		0	0	5657	4938	0	0	1177	0	1177	1725	431	3249	273	0	28	155	594	12135	5307	1357	233																									0	0	0	0									0	0	0	0	0	0	1718	1590	0	0	0	0	0	0	0	0						
74056																																																																																																																																																	0	0	60767	7925	7565	0	0	52956	51823	0	0	0	0	0	0	62416	60989		0	0	1535	1601	0	0	2558	50704	3352	4689	2245	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
74140																																																																																																																																																	0	0	175775	231318	209183	0	0	11350	9389	0	0	0	0	0	0	567824	516897		0	0	97042	89773	3200	2570	22969	10423	16195	211133	120826	73423	10882	0	20	110	1169	31478	147	5503	35511																									0	0	0	0	0	0	167	147	0	0	36760	32776	0	0	0	0	0	0	45638	41014	0	0	0	0	0	0	0	0						
74403																																																																																																																																																	0	0	102623	19139	17917	0	0	2500	2500	0	0	0	0	0	0	150023	120111		0	0	0	0	3000	2681	2877	0	2877	18634	3337	10087	0	0	0	0	236	11550	73390	0	0																									0	0	0	0	0	0	486	397	0	0	109247	84779	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
74449																																																																																																																																																	6398	6395	6000	0	0	0	0	0	0	0	0	0	0	7898	7812	0	0		0	0	0	0	0	0	7398	3483	3915	0	500	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
75259																																																																																																																																																	0	0	0	0	0	0	0	27888	27591	0	0	0	0	0	0	35033	34046		0	0	6145	5463	2759	2843	246	0	739	10108	7614	14691	893	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
75446																																																																																																																																																	0	0	53965	0	0	0	0	0	0	0	0	0	0	0	0	203424	183156		0	0	135343	122624	9000	8384	4479	334	4145	14104	33764	88913	308	0	0	0	393	26532	3098	5550	6015																									0	0	0	0									0	0	0	0	0	0	13522	11565	0	0	0	0	0	0	0	0						
75455																																																																																																																																																	0	0	3988	6986	6809	0	0	0	0	0	0	0	0	0	0	7581	7385		0	0	0	0	0	0	6809	0	6809	0	0	0	0	0	0	0	0	0	0	0	576																									0	0	0	0									0	0	0	0	0	0	595	576	0	0	0	0	0	0	0	0						
75633	0	0	7234575	21609198	18971505	0	0	0	0	0	0	5600	5283	2070608	1928656	60420392	53474326		0	0	1568711	1473325	0	0	582535	1519161	629868	6015062	6412224	9985130	653207	46714	813	3285	277143	1797806	7553942	814684	19835895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87534	78765	6214293	5672438	632956	584029	3745104	3286775	0	0	0	0	448804	412744	21259643	18640624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	848113	794584	0	0	1295453	1281355	0	0	848113	794584	895655	849512	2069222	1792945	0	0	0	0	0	0	1805055	1555492	5659	3606	0	0	0																																																																																																	
75651																																																																																																																																																	0	0	6518	5883	5531	0	0	0	0	0	0	0	0	0	0	28129	24690		0	0	4610	4068	1000	809	2236	229	2711	7454	7093	1073	1137	0	74	84	0	687	0	0	4149																									0	0	0	0									0	0	0	0	0	0	5380	4149	0	0	0	0	0	0	0	0						
76153																																																																																																																																																	1998	1971	0	0	0	0	0	0	0	0	0	0	0	12092	11651	0	0		1801	1655	0	0	0	0	0	1788	2750	4423	2830	301	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
76443																																																																																																																																																	0	0	23199	5952	5779	0	0	0	0	0	0	0	0	0	0	48517	41003		0	0	8095	7207	0	0	2473	0	2453	3326	3217	6016	896	0	0	24	163	4168	16509	344	3887																									0	0	0	0									0	0	0	0	0	0	264	246	0	0	0	0	0	0	0	0						
76854																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75429	60643		0	0	36022	28370	0	0	0	0	0	0	1256	5852	23253	0	0	0	0	0	29568	4	710																									0	0	0	0									0	0	165	165	0	0	4	4	0	0	0	0	0	0	42	42						
77150																																																																																																																																																	0	0	14104	0	0	0	0	0	0	0	0	0	0	0	0	16025	14800		0	0	0	0	500	489	3622	496	3126	6848	4330	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
77253																																																																																																																																																	0	0	107539	0	0	0	0	5003	3793	0	0	0	0	11508	11508	260771	220387		11508	11508	128606	109223	0	0	4898	0	4898	9034	13818	76310	23428	0	0	21	478	48287	43960	389	11269																									0	0	0	0									0	0	0	0	0	0	9443	8747	0	0	0	0	0	0	3384	2912						
77422																																																																																																																																																	0	0	12497	997	967	0	0	3997	3632	0	0	0	0	0	0	25263	21625		0	0	679	484	0	0	2969	1990	979	4247	1349	4606	0	0	0	0	0	193	7549	0	712																									0	0	0	0									0	0	0	0	0	0	804	712	0	0	0	0	0	0	0	0						
77851																																																																																																																																																	0	0	237902	3939	3893	0	0	0	0	0	0	0	0	570244	475463	288638	257721		179147	150629	0	0	15000	13159	21782	6290	14090	47130	76099	166972	27079	6563	1162	1558	9396	219034	207563	7981	37047																									0	0	0	0	14197	11421	17823	15212	300462	249256	130287	115405	0	0	0	0	6522	5224	13406	12405	0	0	0	0	0	0	166	156						
78157																																																																																																																																																	5505	5377	4763	0	0	0	0	0	0	0	0	0	0	14520	13242	6904	5505		1562	1372	1206	899	0	0	0	0	6019	980	1417	3252	0	0	0	0	0	2268	6088	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
78241																																																																																																																																																	0	0	8627	0	0	0	0	244	224	0	0	0	0	0	0	16574	14343		0	0	6351	5555	1500	1398	0	0	0	882	1835	3504	2592	0	44	0	50	2487	2153	0	797																									0	0	0	0									0	0	0	0	0	0	988	797	0	0	0	0	0	0	0	0						
78559																																																																																																																																																	0	0	10469	17025	15227	0	0	0	0	0	0	0	0	0	0	17025	15227		0	0	0	0	0	0	0	0	0	7324	6973	930	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
79042																																																																																																																																																	0	0	2448	0	0	0	0	0	0	0	0	0	0	0	0	93686	75168		0	0	36106	28229	0	0	0	0	0	1230	12738	26113	3142	0	0	0	705	4046	4071	4970	18154																									0	0	0	0	0	0	0	0	0	0	10631	8821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
79127																																																																																																																																																	0	0	18715	2601	2359	0	0	0	0	0	0	0	0	0	0	26475	23356		0	0	10887	9879	0	0	349	349	0	5077	5804	5828	0	0	0	0	56	1213	5029	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
79145																																																																																																																																																	0	0	1060	7000	6915	0	0	0	0	0	0	0	0	0	0	25235	23072		0	0	7564	7078	1000	904	9178	3177	6002	3862	1703	603	0	0	0	0	179	3630	2222	32	1663																									0	0	0	0									0	0	0	0	0	0	2149	1695	0	0	0	0	0	0	0	0						
79257																																																																																																																																																	1747	1745	3776	0	0	1047	1032	0	0	0	0	0	0	3868	3780	590	390		1074	1003	590	390	0	0	2595	1747	498	347	576	700	390	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
79855																																																																																																																																																	0	0	13903	15115	14732	0	0	0	0	0	0	0	0	797	797	15786	15403		797	797	660	660	0	0	4389	2883	1505	11141	160	500	0	0	0	0	0	0	11	0	0																									0	0	0	0									0	0	11	11	0	0	0	0	0	0	0	0	0	0	0	0						
80150																																																																																																																																																	0	0	56634	2017	1922	0	0	1500	1263	0	0	0	0	0	0	214648	191791		0	0	97790	89656	0	0	0	826	413	10112	10504	76201	839	0	0	570	646	57251	23287	4587	6554																									0	0	0	0									0	0	0	0	0	0	12693	11141	0	0	0	0	0	0	0	0						
80374																																																																																																																																																	0	0	0	24899	22823	0	0	500	417	0	0	0	0	0	0	103808	95984		0	0	29423	24982	0	0	7532	17444	2922	14262	10531	18771	0	6883	0	0	0	663	937	7400	16166																									0	14819	0	14852									0	0	0	0	0	0	17811	17083	0	0	0	0	0	0	4851	4694						
80431																																																																																																																																																	0	0	8743	6877	6440	0	0	0	0	0	0	0	0	0	0	28864	26294		0	0	1803	1659	0	0	972	0	972	7901	3991	410	0	0	104	0	743	12114	0	59	0																									0	0	0	0									0	0	0	0	0	0	61	59	0	0	0	0	0	0	0	0						
81175																																																																																																																																																	0	0	1363	28199	27344	0	0	0	0	0	0	0	0	7	7	29686	28689		0	0	0	0	0	0	24481	0	24478	2867	0	0	0	0	0	0	0	3	31	4	1314																									0	0	0	0									0	0	0	0	4	4	1452	1314	0	0	0	0	0	0	0	0						
82033																																																																																																																																																	0	0	67326	0	0	0	0	0	0	0	0	0	0	0	0	91453	72841		0	0	14236	10919	5998	5546	1965	86	1965	3841	7228	8715	8864	0	0	0	532	3735	29318	0	8558																									0	0	0	0									0	0	0	0	0	0	11257	8558	0	0	0	0	0	0	0	0						
82257																																																																																																																																																	0	0	10709	2193	2139	0	0	0	0	0	0	0	0	0	0	15295	14398		0	0	3125	2939	463	463	1378	2193	1172	7667	1581	331	0	0	206	0	236	497	53	103	358																									0	0	0	0									0	0	0	0	0	0	573	461	0	0	0	0	0	0	0	0						
82350																																																																																																																																																	0	0	5360	0	0	0	0	0	0	0	0	0	0	0	0	22635	18744		0	0	3612	2679	0	0	295	28	295	791	1791	2915	2498	0	0	42	228	3888	4875	649	744																									0	0	0	0									0	0	0	0	0	0	154	152	0	0	0	0	0	0	0	0						
83151																																																																																																																																																	0	0	9703	18083	17203	0	0	0	0	0	0	0	0	0	0	18718	17804		0	0	0	0	0	0	0	0	4817	7056	5330	0	0	0	0	0	87	347	140	0	27																									0	0	0	0									0	0	0	0	0	0	27	27	0	0	0	0	0	0	0	0						
83375																																																																																																																																																	0	0	192430	19990	19428	0	0	6000	5184	0	0	0	0	151092	130934	224154	202285		151092	130934	92433	85576	0	0	10816	25508	5863	13903	666	154355	96266	823	318	137	0	5956	28511	2671	18399																									0	12163	0	12387									0	0	0	0	0	0	19812	17381	0	0	0	0	0	0	4103	3689						
83638	0	0	159540	1978	1974	0	0	261569	231808	0	0	11239	9836	230254	195165	1176435	1031819		0	0	0	0	5000	5005	2682	112900	609	102058	24571	111177	9663	67087	1850	470	278	33671	596827	47308	153605																									0	0	0	0	65002	54664	279498	243702	119465	107117	311709	270372	0	0	1732	1640	18138	8861	176419	152988	0	0	0	0	0	0	0	0																													0	0	26224	25667	0	0	5000	5005	27649	24523	50820	44585	0	0	16405	14455	0	0	33842	29787	0	0	0	0		0				1974									230254			1021113		0			0																																																																											
83834																																																																																																																																																	0	0	39313	1979	1919	1675	1663	1500	1378	0	0	0	0	1675	1663	69626	60037		0	0	26879	22802	2499	2449	971	0	1927	4583	3390	20196	3146	0	3	198	425	16439	2137	4792	4476																									0	0	0	0									0	0	0	0	0	0	2100	1839	0	0	0	0	0	0	0	0						
83852																																																																																																																																																	0	0	11171	3486	3179	0	0	0	0	0	0	0	0	0	0	27093	24033		0	0	10748	9522	0	0	1511	1224	1366	2420	4063	5026	3508	0	87	0	684	949	1621	310	2775																									0	0	0	0									0	0	0	0	0	0	1165	851	0	0	0	0	0	0	0	0						
83955																																																																																																																																																	0	0	2038	0	0	0	0	0	0	0	0	0	0	4065	3380	24873	22397		1774	1505	10524	9694	0	0	70	0	70	0	259	5208	5931	0	0	421	274	6488	7303	0	507																									0	0	0	0									0	0	0	0	0	0	533	508	0	0	0	0	0	0	0	0						
84046																																																																																																																																																	0	0	33621	0	0	0	0	2140	1968	0	0	0	0	0	0	45233	40523		0	0	35637	31833	0	0	1135	1049	549	4957	9823	17879	0	0	0	0	0	1163	0	2553	2550																									0	0	0	0									0	0	0	0	0	0	5601	5103	0	0	0	0	0	0	0	0						
84541																																																																																																																																																	0	0	362999	42046	40195	500	461	8977	8035	0	0	0	0	153428	135857	444141	408759		152928	135396	0	0	10000	9796	31640	5387	25610	63346	27817	107023	12088	76357	3	0	711	48177	43308	34264	117577																									0	0	0	0									0	0	0	0	0	0	36626	32971	0	0	0	0	0	0	44695	42082						
85052																																																																																																																																																	0	0	105923	0	0	1194	1181	8735	7288	300	291	698	589	16685	16224	145419	117068		0	0	32199	25136	2100	1640	2797	1425	1832	3740	5035	23203	3585	25	60	291	1197	1198	9428	11394	71339																									0	0	0	0									0	0	0	0	7641	7479	43455	35696	0	0	0	0	0	0	0	0						
85472																																																																																																																																																	0	0	1091118	45465	39613	65350	60934	10084	8952	0	0	0	0	1190271	1047342	485549	450766		228779	202103	0	0	381559	357919	39881	354122	30038	60896	121430	162299	29375	1138	1730	2137	14591	344174	257986	80361	180761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50702	47081	0	0	571054	479857	0	0	0	0	0	0	164933	156250	0	0	0	0	0	0	0	0	0	0	4390	4764	0	0	0	
85931																																																																																																																																																	0	0	70279	0	0	0	0	1500	1283	0	0	0	0	26878	25295	65870	55996		21963	20704	24978	21227	3000	2579	0	267	2441	8170	12985	35900	7248	0	75	0	278	1907	3475	802	9326																									0	0	0	0									0	0	0	0	1299	1187	6716	5749	0	0	0	0	0	0	0	0						
86349																																																																																																																																																	0	0	61141	21943	19925	0	0	0	0	0	0	0	0	0	0	110679	99027		0	0	49995	43354	0	0	6310	3102	5173	19963	18701	31621	9993	0	0	0	0	10473	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
86675																																																																																																																																																	0	0	24079	12079	10942	0	0	6742	5888	0	0	0	0	0	0	206364	168249		0	0	27877	21587	0	0	1	0	0	13806	13055	30243	22057	767	65	53	157	31697	26348	85	29915																									0	0	0	0									0	0	0	0	0	0	13568	11932	0	0	0	0	0	0	0	0						
87047																																																																																																																																																	0	0	7805	3326	3202	0	0	0	0	0	0	0	0	0	0	72423	60496		0	0	46320	38233	0	0	2687	4118	2920	3518	437	23178	19832	0	0	0	290	479	4322	145	1257																									0	0	0	0									0	0	0	0	0	0	1452	1402	0	0	0	0	0	0	0	0						
87234																																																																																																																																																	0	0	37064	5968	5899	0	0	0	0	0	0	0	0	0	0	68731	59624		0	0	24852	20765	0	0	5899	2499	3916	4571	1169	16667	2114	0	0	0	1543	12891	11755	1499	1002																									0	0	0	0									0	0	0	0	0	0	2074	1864	0	0	0	0	0	0	0	0						
87476																																																																																																																																																	0	0	11143	0	0	0	0	0	0	0	0	0	0	0	0	13134	11143		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11143	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
87579																																																																																																																																																	0	0	281	9979	8810	0	0	0	0	0	0	0	0	24994	22583	77305	65352		0	0	0	0	4487	3966	0	2033	0	19057	16796	1948	0	1090	202	0	286	21498	27436	0	0																									0	0	0	0	384	368	7041	6166	1311	1293	51798	42651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
88231																																																																																																																																																	12883	12608	998	499	436	1500	1346	0	0	0	0	0	0	40631	39427	7762	6960		9268	8905	7263	6524	0	0	18298	3915	15383	12177	7579	8167	374	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
88259																																																																																																																																																	0	0	15545	9489	8840	0	0	0	0	0	0	0	0	0	0	20459	18271		0	0	4393	3885	0	0	3055	1862	1318	4273	2875	2334	188	0	0	0	0	5422	0	0	0																									0	125	0	126									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
88352																																																																																																																																																	0	0	9884	5635	5332	0	0	0	0	0	0	0	0	0	0	54739	50582		0	0	18538	17851	0	0	14021	0	0	5011	5431	14164	0	0	106	0	2085	13024	10761	0	0																									0	0	0	0	0	0	5654	5215	0	0	23342	20761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
88455																																																																																																																																																	0	0	88297	0	0	10502	9742	10457	9342	0	0	0	0	40253	35536	204945	181558		29599	25655	101813	92110	5652	5329	4226	1592	3646	14077	25669	93966	6285	31	22	105	990	31995	12639	7044	23750																									0	0	0	0									0	0	0	0	0	0	35620	30793	0	0	0	0	0	0	0	0						
88950																																																																																																																																																	0	0	5288	0	0	0	0	0	0	0	0	0	0	0	0	8426	7627		0	0	120	119	0	0	593	0	593	0	0	0	0	0	0	0	0	7034	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
89032																																																																																																																																																	0	0	45850	24929	24748	0	0	2000	1879	0	0	0	0	9422	8917	70921	67183		8935	8482	0	0	0	0	34149	19969	14180	22207	3833	3515	0	1231	417	0	307	2336	5454	270	2886																									0	0	0	0									0	0	8130	6512	216	187	3423	2711	0	0	0	0	0	0	0	0						
89135																																																																																																																																																	0	0	4805	0	0	0	0	0	0	0	0	0	0	0	0	6947	5666		0	0	3036	2431	0	0	0	0	0	0	419	2408	551	0	0	0	588	54	1373	0	273																									0	0	0	0									0	0	0	0	0	0	375	273	0	0	0	0	0	0	0	0						
89854																																																																																																																																																	0	0	8820	3941	3801	0	0	0	0	0	0	0	0	0	0	10087	9409		0	0	0	0	0	0	3964	0	3964	1830	0	0	0	0	0	0	194	1150	1536	0	735																									0	0	0	0									0	0	0	0	0	0	865	735	0	0	0	0	0	0	0	0						
89957																																																																																																																																																	0	0	4916	4996	4916	0	0	3972	3609	0	0	0	0	0	0	9968	9485		0	0	0	0	0	0	4916	0	4916	1442	3127	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
90047																																																																																																																																																	0	0	2035	0	0	0	0	1814	1661	0	0	0	0	0	0	20026	15951		0	0	17791	13912	0	0	394	285	109	2579	2873	9477	250	0	30	1	0	334	0	13	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	13	13	0	0	0	0						
90177																																																																																																																																																	0	0	19016	0	0	996	949	0	0	0	0	0	0	17537	15513	24140	22177		5392	5004	0	0	0	0	450	2827	0	2432	2929	10171	0	58	249	0	0	0	0	819	20228																									0	0	0	0									0	0	0	0	0	0	20287	18375	0	0	0	0	0	0	0	0						
90328																																																																																																																																																	0	0	29979	2513	2411	0	0	1500	1430	0	0	0	0	0	0	151471	121753		0	0	49358	37904	3500	2987	256	1435	256	7861	5036	63873	4019	0	0	0	0	18298	10381	3013	7581																									0	0	0	0									0	0	0	0	0	0	10754	8505	0	0	0	0	0	0	0	0						
90337																																																																																																																																																	0	0	7867	14952	14223	0	0	0	0	0	0	0	0	0	0	45157	40462		0	0	10855	9921	0	0	10262	9997	265	1429	10785	5993	0	2	1231	0	0	2930	7643	183	0																									0	0	0	0	0	0	2488	2102	0	0	11678	9707	0	0	0	0	0	0	187	183	0	0	0	0	0	0	0	0						
90579																																																																																																																																																	0	0	9277	30484	27633	0	0	10765	10018	0	0	8145	7727	0	0	228753	202218		0	0	0	0	0	0	23953	4472	19399	59912	34694	0	0	860	543	0	44	0	1269	10354	70671																									0	0	0	0									0	0	0	0	0	0	84179	68239	0	0	0	0	0	0	0	0						
91615																																																																																																																																																	0	0	18270	0	0	0	0	0	0	0	0	0	0	0	0	33697	27232		0	0	11469	9051	0	0	66	0	66	4117	1146	8952	0	0	0	0	0	1099	4049	192	7613																									0	0	0	0									0	0	6291	5147	0	0	9939	7805	0	0	0	0	0	0	0	0						
91754																																																																																																																																																	0	0	322509	27672	12062	0	0	0	0	0	0	0	0	0	0	553691	395240		0	0	450850	327636	0	0	0	0	0	864	4035	106677	259990	0	0	0	349	9261	14064	0	0																									0	0	0	0	0	0	614	532	0	0	28145	23141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
91950																																																																																																																																																	0	0	7317	0	0	0	0	500	389	0	0	0	0	3949	3261	12088	10344		3949	3261	7421	6522	0	0	0	0	0	693	1047	3251	6841	0	0	0	0	0	2197	47	216																									0	0	0	0									0	0	0	0	0	0	287	216	0	0	0	0	0	0	0	0						
92144																																																																																																																																																	0	0	935	13512	12107	0	0	0	0	0	0	0	0	0	0	27429	24592		0	0	4329	3831	0	0	5094	497	4597	4966	7180	6414	0	0	0	0	0	0	0	939	0																									0	0	0	0									0	0	0	0	0	0	975	939	0	0	0	0	0	0	0	0						
92676																																																																																																																																																	0	0	45767	5487	5342	0	0	0	0	0	0	0	0	3	3	167514	143323		0	0	5068	4645	0	0	4727	884	4715	13524	13050	19188	0	448	345	704	2248	41968	38066	2815	5372																									0	0	0	0	0	0	3016	2513	0	0	98004	81266	0	0	0	0	3	3	7133	6307	0	0	0	0	0	0	0	0						
92706																																																																																																																																																	0	0	4799	0	0	0	0	10867	9707	0	0	0	0	0	0	99156	77717		0	0	37502	27179	0	0	1488	0	1051	9758	8064	19852	6533	1	14	1369	7408	16788	0	849	6030																									0	0	0	0									0	0	0	0	0	0	6899	5514	0	0	0	0	0	0	0	0						
92902																																																																																																																																																	0	0	8044	0	0	0	0	0	0	0	0	0	0	8157	7437	0	0		8157	7437	0	0	0	0	531	0	531	1464	830	4750	582	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
93244																																																																																																																																																	0	0	12132	5133	4670	2200	2200	0	0	0	0	0	0	2200	2200	109631	89116		0	0	34767	27779	0	0	2059	3515	2111	7389	8114	33101	11054	0	0	0	0	7951	14607	2061	1413																									0	0	0	0									0	0	0	0	0	0	876	705	0	0	0	0	0	0	0	0						
93543																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65855	58119		0	0	58161	51223	0	0	541	644	374	1173	2928	28448	18300	0	0	0	0	28	30	1143	5051																									0	0	0	0									0	0	0	0	0	0	62	61	0	0	0	0	0	0	0	0						
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																		
94139																																																																																																																																																	14736	14245	16084	0	0	0	0	0	0	0	0	0	0	35580	33175	115791	98197		15068	13694	56386	49569	500	460	1003	6792	268	18880	3802	77741	14283	0	0	0	0	9594	2417	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
94522																																																																																																																																																	0	0	68272	49734	47621	11750	9591	0	0	0	0	0	0	19750	17221	106779	96101		0	0	46596	38742	4500	3726	34385	2678	34385	20542	16191	28846	8555	0	0	0	0	0	0	0	4654																									0	0	0	0									0	0	0	0	0	0	4884	4654	0	0	0	0	0	0	0	0						
94755																																																																																																																																																	0	0	39770	4966	4487	500	500	0	0	0	0	0	0	500	500	72590	63774		0	0	22512	20175	0	0	0	0	0	7029	4695	15743	1686	286	0	267	2771	21940	6726	2377	755																									0	0	0	0									0	0	0	0	0	0	3274	3131	0	0	0	0	0	0	0	0						
94858																																																																																																																																																	0	0	42540	0	0	0	0	0	0	0	0	0	0	0	0	67886	58233		0	0	41623	36429	0	0	249	249	0	4143	1426	23778	6833	0	0	0	239	11119	5440	0	5006																									0	0	0	0									0	0	0	0	0	0	5699	4271	0	0	0	0	0	0	0	0						
95051																																																																																																																																																	0	0	203	0	0	0	0	0	0	0	0	0	0	0	0	24024	22136		0	0	811	566	0	0	0	0	0	0	96	0	518	0	0	36	4	0	0	0	21482																									0	0	0	0	0	0	21	21	0	0	24	19	0	0	0	0	0	0	23112	21476	0	0	0	0	0	0	6	6						
95677																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	2741	2161	26	26		0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	4	7	15	1741	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
96553																																																																																																																																																	11516	11388	14703	0	0	0	0	0	0	0	0	0	0	15440	15022	0	0		2784	2560	0	0	0	0	11945	5372	6572	1740	160	1596	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
