"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
697950																																																																																																						
698144																																																																																																						
698546																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
698649																																																																																																						
699105																																																																																																						
699253																																																																																																						
700140																																																																																																						
700252																																																																																																						
700430																																																														0	0	0	0	0	0	0	0	567			0	0	0	0	0	0						0	0	0		0						0	0						0	
700458																																																																																																						
701062																																																														0	0	0	0	0	0	0	0	0			13849	0	13849	0	3759	1236980					0	235	0	0		0						0	0						0	
701222																																																																																																						
701839																																																																																																						
701857																																																																																																						
702117																																																														447626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355804	0	0	0	0	0	0	0	0	0	0						0	0						0	
702359																																																																																																						
702612																																																																																																						
702836																																																																																																						
702911																																																																																																						
702966																																																																																																						
703039																																																																																																						
703552																																																																																																						
703767																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
705378																																																																																																						
705556																																																																																																						
706030																																																																																																						
706058																																																																																																						
706236																																																																																																						
706254																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
706450																																																																																																						
706656																																																																																																						
707354																																																														0	0	0	0	0	0	0	0	0			71784	0	941	0	0	0					0	0	0	0		0						0	0						0	
708379																																																																																																						
709143																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	41556	42378					0	0	0	0		0						0	0						0	
709451																																																																																																						
709554																																																																																																						
709602																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	252763					0	466	0	0		0						0	0						0	
709639																																																																																																						
709956																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
710176																																																																																																						
710859																																																																																																						
711472	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	242693					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
711520																																																																																																						
711548																																																																																																						
711753																																																																																																						
711801																																																																																																						
712059																																																																																																						
712648																																																																																																						
712956																																																																																																						
713252																																																																																																						
713476																																																																																																						
713926																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
714165																																																																																																						
714437																																																																																																						
714839																																																														0	0	0	0	0	0	0	0	0			834	0	15	0	0	0						0	0	0		0						0	0						0	
714978																																																																																																						
715032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
715050																																																																																																						
715144																																																																																																						
715340																																																																																																						
715470																																																																																																						
715630																																																																																																						
715872																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	203806						0	0	0		0						0	0						0	
715975																																																																																																						
716374																																																																																																						
716833																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	105283					0	388	0	0		0						0	0						0	
716851																																																																																																						
716954																																																																																																						
717232																																																																																																						
717670																																																																																																						
717737																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
717924																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	695397					0	16248	0	0		0						0	0						0	
718145																																																																																																						
718275																																																																																																						
718538																																																																																																						
719030																																																																																																						
719610																																																																																																						
719656																																																																																																						
719964																																																																																																						
720157																																																																																																						
720344																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
720746																																																																																																						
720858																																																																																																						
721350																																																																																																						
721752																																																																																																						
721949																																																																																																						
722227																																																																																																						
722432																																																																																																						
722544																																																																																																						
722777	7928375	0	3771	0	0	0	0	0								0	231	0	0	0	0	0	0	963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11833	12226	6938	12226	6932	8527582	0	0	0	0	0	31747	0	0	0	0	0	0	0	0	0	0																											0	195	0	0	0	0	0	0	86	0	0	0	0	0	
722816																																																																																																						
723112	3723000	0	0	0	0	200000	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	96000	0	96000	0	96000	101793000	0	27000	0	33000	0	257000	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	3000	0	0	0	0	0	0	1000	0	0	
723158																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0		0						0	0						0	
723550																																																																																																						
723653																																																																																																						
723756																																																																																																						
723868																																																																																																						
724230																																																																																																						
724744																																																																																																						
724904																																																																																																						
724940																																																																																																						
725077																																																																																																						
725732	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	113065					0	3951	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
725741																																																																																																						
726458																																																																																																						
726953																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
727174																																																																																																						
728948																																																																																																						
728957																																																																																																						
729011																																																																																																						
729057																																																																																																						
729178																																																																																																						
729310																																																																																																						
729570																																																																																																						
729842																																																																																																						
729945																																																																																																						
730745																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
731050																																																																																																						
731247																																																														0	0	0	0	0	0	0	0	0			100559	0	100559	0	0	0					0	0	0	0		0						0	0						0	
731957																																																																																																						
732178																																																																																																						
732253																																																																																																						
732637																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
732758																																																																																																						
732918																																																														0	0	0	0	0	0	0	0	0			177471	0	7212	0	0	0						0	0	0		0						0	0						0	
732954																																																																																																						
733054																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
733540																																																																																																						
733559																																																																																																						
733661																																																																																																						
733755																																																																																																						
733951																																																																																																						
734248																																																																																																						
734350																																																																																																						
734538																																																																																																						
734613																																																																																																						
735049																																																																																																						
735067																																																																																																						
735414																																																																																																						
735441																																																																																																						
735973																																																																																																						
736158																																																																																																						
736206																																																														0	0	0	0	0	0	0	0	0			35060	0	357	0	35060	150114						0	0	0		0						0	0						0	
736550																																																																																																						
737548																																																																																																						
738013																																																																																																						
738040																																																														8743	0	0	0	0	0	0	0	0			141438	0	2535	0	141438	4610					0	145	0	0		0						0	0						0	
738143																																																																																																						
738255																																																														0	0	0	0	0	0	0	0	0			11426	0	402	0	0	0					0	0	0	0		0						0	0						0	
738303																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	44185						0	0	0		0						0	0						0	
738657																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
738769																																																																																																						
739346																																																																																																						
739355																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
739560																																																														158944	0	17	0	0	0	0	0	0			245680	8743	18060	1516	245680	8320780					0	4255	0	0		0						0	0						0	
739832																																																																																																						
740249																																																																																																						
741068																																																																																																						
741152																																																																																																						
741330																																																														60021	0	0	0	0	0	0	0	0			0	0	0	0	0	9963					0	0	0	0		0						0	0						0	
741358																																																																																																						
741648																																																																																																						
741844																																																																																																						
741956																																																																																																						
741974																																																																																																						
742056																																																																																																						
742542																																																																																																						
742636																																																																																																						
742944																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	97791					0	0	0	0		0						0	0						0	
743679																																																																																																						
743950																																																																																																						
744854																																																																																																						
745347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
746157																																																																																																						
746429																																																																																																						
746755																																																																																																						
746942																																																																																																						
746979																																																																																																						
747051																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
747257																																																																																																						
748254																																																																																																						
748357																																																																																																						
748441																																																																																																						
748964																																																																																																						
749242																																																														576161	2413592	0	20786	0	41524	0	0	0	0	0	0	0	0	0	0	5704123	0	0	0	0		4926	0	0	0	0						0	0						0	
749635																																																																																																						
749840																																																																																																						
749943																																																																																																						
750051																																																																																																						
750127																																																																																																						
750341																																																																																																						
750444																																																																																																						
750846																																																																																																						
751254																																																																																																						
751656																																																														0	0	0	0	0	0	0	0	0			119267	0	1151	0	119267	872039						0	0	0		0						0	0						0	
751852																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
752831																																																																																																						
753052																																																																																																						
753324																																																																																																						
753641																																																																																																						
753856																																																																																																						
754068																																																																																																						
754246																																																																																																						
754536																																																																																																						
754826																																																																																																						
754853																																																																																																						
754929																																																														0	0	0	0	0	0	0	0	0			6607	0	6607	0	0	0					0	0	0	0		0						0	0						0	
755252																																																																																																						
755421																																																																																																						
755458																																																																																																						
756343																																																																																																						
756848																																																																																																						
757377																																																																																																						
757452																																																														0	0	0	0	0	0	0	0	0			45669	0	10829	0	26762	2507					0	0	0	0		0						0	0						0	
757779																																																																																																						
758703																																																														729093	0	0	0	0	0	0	0	0			83685	0	3194	0	83685	465666						0	0	0		0						0	0						0	
758842																																																																																																						
758851																																																																																																						
759045																																																																																																						
759625																																																																																																						
760210																																																																																																						
760331																																																																																																						
760340																																																																																																						
760434																																																														0	0	0	0	0	0	0	0	0			33	0	20	0	33	44750					0	0	0	0		0						0	0						0	
760649																																																																																																						
760854																																																																																																						
760939																																																																																																						
760957																																																																																																						
761244																																																																																																						
761459																																																																																																						
761543																																																																																																						
761806																																																														2448992	0	0	0	0	0	0	0	528581	0	0	123778	0	3080	0	123778	1719278	0	0	0	0		5239	0	0	0	0						0	0						0	
761833																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
761851																																																																																																						
761954																																																																																																						
762045																																																																																																						
762447																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	499	65717						0	0	0		0						0	0						0	
762474																																																																																																						
762773																																																																																																						
763211																																																																																																						
763677																																																																																																						
763930																																																																																																						
764030																																																														321928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12007361	0	0	0	0	0	5223	0	0	0	0						0	0						0	
764058																																																																																																						
764067																																																																																																						
764142																																																																																																						
764151																																																																																																						
764816																																																																																																						
765318																																																																																																						
765354																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
765505																																																														0	0	0	0	0	0	0	0	0			93683	0	3446	0	28924	0						0	0	0		0						0	0						0	
765662																																																																																																						
765877																																																																																																						
766052																																																																																																						
766164																																																														301406	0	0	0	0	0	0	716	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
767152																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
767246																																																																																																						
767255																																																																																																						
767554																																																																																																						
767572																																																																																																						
767611																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
767732																																																																																																						
767974																																																																																																						
768074																																																																																																						
768458																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
768476																																																																																																						
768953																																																																																																						
769156																																																																																																						
769334																																																																																																						
770451																																																																																																						
770545																																																																																																						
770639																																																																																																						
770657																																																																																																						
770853																																																																																																						
771047																																																																																																						
771140																																																														0	0	0	0	0	0	0	0	0			219471	0	4502	0	219471	16330					0	0	0	0		0						0	0						0	
771458																																																																																																						
771609																																																																																																						
771748																																																																																																						
771878																																																																																																						
772008																																																																																																						
772446																																																																																																						
772754																																																																																																						
773032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
773171																																																																																																						
773247																																																														2442238	0	2131328	0	38322	0	16493	0	0			0	880	0	880	0	232697					0	170	0	0		0						0	0						0	
773443																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	45381					0	0	0	0		0						0	0						0	
773470																																																																																																						
773742																																																																																																						
774132																																																																																																						
774235																																																																																																						
774253																																																																																																						
774347																																																																																																						
775054																																																																																																						
775241																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
775456																																																																																																						
775773																																																																																																						
776369																																																																																																						
776547																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
777254																																																																																																						
777366	22323	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	22323	0	22323	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
777441																																																																																																						
777870																																																																																																						
778738																																																																																																						
779016																																																																																																						
779351																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	2556671						667	0	0		0						0	0						0	
779360																																																																																																						
779641																																																																																																						
779650																																																																																																						
779968																																																																																																						
780049																																																																																																						
780218																																																																																																						
780263																																																																																																						
780722																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
780955																																																																																																						
782016																																																																																																						
782306																																																														1119368	0	0	0	0	0	0	0	0			0	0	0	0	0	6625					0	0	0	0		0						0	0						0	
782548																																																																																																						
783161																																																																																																						
783246																																																																																																						
783349																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
783648																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	993869					0	0	0	0		0						0	0						0	
783844																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	285					0	250	0	0		0						0	0						0	
783910																																																																																																						
784159																																																																																																						
784430																																																																																																						
785147																																																																																																						
785473																																																														306900	0	0	0	0	0	0	0	0			0	0	0	0	0	4787829						1393	0	0		0						0	0						0	
785857																																																																																																						
785923																																																																																																						
785950																																																																																																						
786210																																																																																																						
786256																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
786340																																																																																																						
786555																																																																																																						
786612																																																														0	0	0	0	0	0	0	0	0			16715	0	1040	0	0	16970					0	0	0	0		0						0	0						0	
786733																																																																																																						
786948																																																																																																						
787141																																																																																																						
787459																																																																																																						
787842																																																																																																						
788559																																																																																																						
788652																																																																																																						
788773																																																																																																						
789051																																																																																																						
790150																																																																																																						
790271																																																																																																						
790543																																																														88647	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
790703																																																																																																						
790918																																																																																																						
791072																																																																																																						
791353																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
791821																																																																																																						
791942																																																																																																						
792453																																																																																																						
792640																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
792659																																																																																																						
794149																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
794345																																																																																																						
794475																																																																																																						
794653																																																																																																						
795249																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	6369					0	0	0	0		0						0	0						0	
795548																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	110246						0	0	0		0						0	0						0	
795959																																																																																																						
795968	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	290	0	290	2573925	0	0	0	0	0	2735	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796152																																																																																																						
796451																																																																																																						
796572																																																																																																						
796657																																																																																																						
797140																																																																																																						
797775																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
798512																																																																																																						
799359																																																																																																						
799751																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
799854																																																																																																						
799939																																																																																																						
799948																																																																																																						
800134																																																																																																						
800442																																																																																																						
800479																																																																																																						
800657																																																														580476	0	0	0	0	0	0	0	0	0	0	473	0	2	0	473	2082839	0	0	0	0	0	536	0	0	0	0						0	0						0	
800853																																																																																																						
801047																																																																																																						
801056																																																																																																						
801654																																																																																																						
803256																																																																																																						
803265																																																																																																						
803649																																																																																																						
