"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
373553																																																																																						8891	577	577	12.1960%	19.2696%	18.0191%	8314	46140	68170	0	0			11.2696%			0				2964	68170								0	0	0		0		5350	18.0191%	1	0	8314	0	0	0	0	0	0	0		0	8314	0	0	8314	0	0	0	0	0	0	0	0	0	577	0	0	0			
373601																																																																																						197015	1321	1321	11.3251%	32.5422%	32.3240%	195694	605413	1727968	-268321	0			24.5422%			0				-7403	1727968								0	0	0		0		203097	32.3240%	1	0	-72627	0	0	0	-268949	2905	-2277	0		0	195694	0	0	195694	0	0	0	0	0	0	0	0	0	1321	0	0	0			
374130																																																																																						22764	1831	1831	8.6564%	13.3492%	12.2755%	20933	170527	241820	-7198	0			5.3492%			0				19233	241820								0	0	0		0		1700	12.2755%	1	0	13735	0	0	0	-7198	0	0	0		0	20933	0	0	20933	0	0	0	0	0	0	0	0	0	1831	0	0	0			
374653																																																																																						441151	29470	29470	12.9473%	18.7191%	17.4686%	411681	2356692	3179661	-60731	0			10.7191%			0				343969	3179661								0	0	0		0		67712	17.4686%	1	0	350950	0	0	0	-60731	0	0	0		0	411681	0	0	411681	0	0	0	0	0	0	0	0	0	29470	0	0	0			
374774																																																																																						24072	1006	1006	11.8635%	25.9856%	24.8996%	23066	92636	194428	-8005	0			17.9856%			0				16074	194428								0	0	0		0		6992	24.8996%	1	0	15061	0	0	0	-8005	0	0	0		0	23066	0	0	23066	0	0	0	0	0	0	0	0	0	1006	0	0	0			
375043																																																																																						168975	15831	15831	8.9766%	11.1802%	10.1327%	153144	1511382	1706038	-14861	0			3.1802%			1				104916	1706038								0	0	0		0		48228	10.1327%	1	0	138283	0	0	0	-14861	0	0	0		0	153144	0	0	153144	0	0	0	0	0	0	0	0	0	15831	0	0	0			
375379																																																																																						4170	233	233	9.7260%	22.4507%	21.1963%	3937	18574	40479	-1355	0			14.4507%			0				4333	40874								0	0	0		0		0	21.1963%	1	0	2978	0	0	395	-885	0	-469	0		0	3937	0	0	3937	0	0	0	0	0	0	0	0	0	233	0	395	0			
375502																																																																																						208303	18372	18372	11.0676%	14.2299%	12.9749%	189931	1463838	1716097	-2393	0			6.2299%			0				0	1720286								0	0	0		0		194120	12.9749%	1	0	191727	0	0	4189	-2393	0	0	0		0	189931	0	0	189931	0	0	0	0	0	0	0	0	0	18372	0	4189	0			
375566																																																																																						132593	12918	12918	9.2438%	12.3342%	11.1325%	119675	1075007	1294647	-5824	0			4.3342%			0				57336	1300199								0	0	0		0		67890	11.1325%	1	0	119402	4379	1172	0	-5824	0	0	0		0	119675	0	0	119675	0	0	0	0	0	0	0	0	0	12918	0	5552	0			
375650																																																																																						7749	210	210	10.0072%	20.6519%	20.0922%	7539	37522	75336	-6799	0			12.6519%			0				7289	75336								0	0	0		0		250	20.0922%	1	0	740	0	0	0	-6799	0	0	0		0	7539	0	0	7539	0	0	0	0	0	0	0	0	0	210	0	0	0			
376237																																																																																				107985	0				12.0463%			12678		105244	-3747	0						0	0	0	0	11222	105244	0	0.0000%	7741	0	23	7764	7.1899%	0	0	0	0	1		1456		1	0	8931	0	0	0	-3747	0	0	0		0	12678	0	0	12678	0	0	0	0	0	0						0	0	0		
376273																																																																																				2580764	0				12.1267%			307071		2532187	-2359	0										335161	2560278	0	0.0000%	116655	0	1444	118099	4.5761%	0	0	0	0	1		0		1	0	332802	27495	595	0	0	0	-2359	0		0	307071	0	0	307071	0	0	0	0	0	0						28091	0	347154		
376442																																																																																						82007	5333	5333	10.8036%	17.7567%	16.6019%	76674	461838	709709	-13946	0			9.7567%			0				70699	715284								0	0	0		0		11550	16.6019%	1	0	68303	5151	424	0	-13946	0	0	0		0	76674	0	0	76674	0	0	0	0	0	0	0	0	0	5333	0	5575	0			
376947																																																																																				171253	0				18.1619%			31878		175521	-1191	0						0	0	0	0	30978	175521	0	0.0000%	13341	0	1167	14508	8.4717%	0	0	0	0	1		900		1	0	30687	0	0	0	-1191	0	0	0		0	31878	0	0	31878	0	0	0	0	0	0						0	0	0		
377663																																																																																						12766	1071	1071	7.9229%	14.9003%	13.6503%	11695	85676	147611	-8362	0			6.9003%							7395	147611								0	0	0		0		4300	13.6503%	1	0	3333	0	0	0	-8362	0	0	0		0	11695	0	0	11695	0	0	0	0	0	0	0	0	0	1071	0	0	0			
377850																																																																																						23701	1062	1062	22.1949%	27.9032%	26.6529%	22639	84940	102001	-58	0			19.9032%			0				4917	102001								0	0	0		0		17722	26.6529%	1	0	22581	0	0	0	-58	0	0	0		0	22639	0	0	22639	0	0	0	0	0	0	0	0	0	1062	0	0	0			
378044																																																																																				37233	0				16.5366%			5572		33695	-22	0						0	0	0	0	2277	34073	0	0.0000%	2935	0	140	3075	8.2588%	0	0	0	0	1		3673		1	0	5928	378	0	0	-22	0	0	0		0	5572	0	0	5572	0	0	0	0	0	0						378	0	0		
378110																																																																																						6495	241	241	10.6252%	21.5616%	20.7615%	6254	30123	58860	-2146	0			13.5616%			0				5866	58860								0	0	0		0		388	20.7615%	1	0	4108	0	0	0	-2146	0	0	0		0	6254	0	0	6254	0	0	0	0	0	0	0	0	0	241	0	0	0			
379050																																																																																						3443	210	210	11.6282%	20.4806%	19.2315%	3233	16811	27803	-323	0			12.4806%							733	27803								0	0	0		0		2500	19.2315%	1	0	2910	0	0	0	-323	0	0	0		0	3233	0	0	3233	0	0	0	0	0	0	0	0	0	210	0	0	0			
379153																																																																																				161528	0				9.1723%			14310		156013	-3345	0						0	0	0	0	11065	156100	0	0.0000%	7541	0	240	7781	4.8171%	0	0	0	0	1		3332		1	0	11052	0	87	0	-3345	0	0	0		0	14310	0	0	14310	0	0	0	0	0	0						87	0	0		
379470																																																																																						23033	597	597	14.5801%	24.3723%	23.7405%	22436	94505	153881	-4490	0			16.3723%			1				22436	153881								0	0	0		0		0	23.7405%	1	0	17946	0	0	0	-4490	0	0	0		0	22436	0	0	22436	0	0	0	0	0	0	0	0	0	597	0	0	0			
379649																																																																																				200739	0				32.0515%			65912		205644	-6769	0						0	0	0	0	64912	205644	0	0.0000%	4935	0	95	5030	2.5057%	0	0	0	0	1		1000		1	0	59143	0	0	0	-6769	0	0	0		0	65912	0	0	65912	0	0	0	0	0	0						0	0	0		
379920																																																																																						4563446	361497	706497	8.9867%	12.7048%	10.7379%	3856949	35919059	42918288	-377338	0			4.7048%			2				1578400	45430773								0	0	0		0		4711034	10.5152%	1	0	5912096	2451117	57601	3767	-291140	-47305	-38893	0		0	3776949	0	0	3776949	0	0	80000	80000	0	80000	345000	0	0	706497	0	2512485	0			
380346																																																																																				125979	0				15.4697%			19289		124689	-8399	0						0	0	0	0	17594	124689	0	0.0000%	6286	0	296	6582	5.2247%	0	0	0	0	1		1695		1	0	10890	0	0	0	-8399	0	0	0		0	19289	0	0	19289	0	0	0	0	0	0						0	0	0		
380458																																																																																						250953	14593	14593	8.6576%	13.1061%	12.3439%	236360	1914786	2730073	-99846	0			5.1061%			0				87245	2774583								0	0	0		0		193626	12.3439%	1	0	181025	32968	11543	0	-99846	0	0	0		0	236360	0	0	236360	0	0	0	0	0	0	0	0	0	14593	0	44510	0			
380533																																																																																						50710	3667	3667	8.4973%	12.1709%	11.2907%	47043	416651	553620	-2799	0			4.1709%			0				39336	554907								0	0	0		0		8994	11.2907%	1	0	45531	1287	0	0	-2799	0	0	0		0	47043	0	0	47043	0	0	0	0	0	0	0	0	0	3667	0	1287	0			
380878																																																																																				215667	0				17.3449%			33421		192685	-3333	0						0	0	0	0	24506	192685	0	0.0000%	2575	0	0	2575	1.1940%	0	0	0	0	1		8932		1	0	30105	0	0	0	-3398	0	82	0		0	33421	0	0	33421	0	0	0	0	0	0						0	0	0		
380944																																																																																						13533	1321	1321	8.2568%	12.8073%	11.5572%	12212	105666	147903	-1733	0			4.8073%			0				3955	148047								0	0	0		0		8599	11.5572%	1	-198	10623	13	129	8	-1733	0	0	0		-6	12212	0	0	12212	0	0	0	0	0	0	0	0	0	1321	0	144	0			
381026																																																																																						11120	682	682	8.6044%	13.6680%	12.8297%	10438	81358	121310	-4844	0			5.6680%			0				8438	121310								0	0	0		0		2000	12.8297%	1	0	5594	0	0	0	-4844	0	0	0		0	10438	0	0	10438	0	0	0	0	0	0	0	0	0	682	0	0	0			
381932																																																																																						39381	2479	2479	11.0046%	19.9508%	18.6949%	36902	197391	335331	-5796	0			11.9508%			0				19046	335331								0	0	0		0		17856	18.6949%	1	0	31106	0	0	0	-5796	0	0	0		0	36902	0	0	36902	0	0	0	0	0	0	0	0	0	2479	0	0	0			
381950																																																																																						21105	957	957	6.0272%	13.3879%	12.7809%	20148	157642	334284	-18301	0			5.3879%			0				18148	334284								0	0	0		0		2000	12.7809%	1	0	1847	0	0	0	-21786	0	3485	0		0	20148	0	0	20148	0	0	0	0	0	0	0	0	0	957	0	0	0			
382050																																																																																						41802	3156	3156	8.6823%	16.5587%	15.3085%	38646	252448	445111	-15981	0			8.5587%			0				26546	445111								0	0	0		0		12100	15.3085%	1	0	22665	0	0	0	-15981	0	0	0		0	38646	0	0	38646	0	0	0	0	0	0	0	0	0	3156	0	0	0			
382069																																																																																						79699	2604	2604	15.8740%	37.9922%	36.7509%	77095	209777	485668	-31736	0			29.9922%			0				51417	490439								0	0	0		0		30449	36.7509%	1	0	50130	4771	0	0	-31736	0	0	0		0	77095	0	0	77095	0	0	0	0	0	0	0	0	0	2604	0	4771	0			
382256																																																																																						5952	406	406	9.3637%	17.4162%	16.2282%	5546	34175	59229	-827	0			9.4162%			0				4873	59229								0	0	0		0		400	16.2282%	1	0	4446	0	0	0	-1100	0	0	0		0	5546	0	0	5546	0	0	0	0	0	0	0	0	0	406	0	0	0			
382274																																																																																				2932	0				12.5255%			368		2938	0	0						0	0	0	0	368	2938	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	368	0	0	0	0	0	0	0		0	368	0	0	368	0	0	0	0	0	0						0	0	0		
382443																																																																																				167971	0				21.9850%			37001		168301	-2111	0						0	0	0	0	34501	168301	0	0.0000%	20301	0	826	21127	12.5778%	0	0	0	0	1		2500		1	0	34890	0	0	0	-2111	0	0	0		0	37001	0	0	37001	0	0	0	0	0	0						0	0	0		
382537																																																																																				318143	0				19.4697%			59958		307955	-6092	0						1	0	0	0	27387	307955	0	0.0000%	30819	0	564	31383	9.8644%	0	0	0	0	1		32571		1	0	53866	0	0	0	-6092	0	0	0		0	59958	0	0	59958	0	0	0	0	0	0						0	0	0		
382649																																																																																				1018103	0				9.5796%			95156		993324	-26957	0						0	0	0	0	30277	1012232	0	0.0000%	14072	0	2	14074	1.3824%	0	0	0	0	1		83788		1	0	87108	13886	5022	0	-26956	0	0	0		0	95156	0	0	95156	0	0	0	0	0	0						18908	0	83023		
382658																																																																																				253018	0				15.7384%			39701		252255	0	0						0	0	0	0	38831	252255	0	0.0000%	879	0	0	879	0.3474%	0	0	0	0	1		870		1	0	39701	0	0	0	0	0	0	0		0	39701	0	0	39701	0	0	0	0	0	0						0	0	44299		
382742																																																																																						9463	1110	1110	7.2291%	10.7528%	9.4915%	8353	88005	115547	-456	0			2.7528%			0				-5364	116557								0	0	0		0		14727	9.4915%	1	0	8907	0	0	1010	-456	0	0	0		0	8353	0	0	8353	0	0	0	0	0	0	0	0	0	1110	0	1010	0			
382854																																																																																						12747	1011	1011	9.0233%	13.7856%	12.6922%	11736	92466	130064	-3262	0			5.7856%			0				5502	130333								0	0	0		0		6503	12.6922%	1	0	8743	269	0	0	-3262	0	0	0		0	11736	0	0	11736	0	0	0	0	0	0	0	0	0	1011	0	269	0			
384018																																																																																						489956	32138	32138	13.4612%	19.0739%	17.8227%	457818	2568729	3401012	-10353	0			11.0739%			0				160066	3403260								0	0	0		0		300000	17.8227%	1	0	449713	0	1974	274	-10353	0	0	0		0	457818	0	0	457818	0	0	0	0	0	0	0	0	0	32138	0	2248	0			
384278																																																																																						374780	11690	11690	9.0901%	18.7093%	18.1257%	363090	2003175	3994366	-157912	0			10.7093%			1				305717	4063499								0	39975	0		0		126506	18.1257%	1	0	274311	28965	193	0	-180597	22685	0	0		0	403065	0	39975	363090	0	0	0	0	0	0	0	0	0	11690	0	69133	0			
384353																																																																																						1458	76	76	8.6537%	16.8302%	15.9529%	1382	8663	15970	0	0			8.8302%			0				182	15970								0	0	0		0		1200	15.9529%	1	0	1382	0	0	0	0	0	0	0		0	1382	0	0	1382	0	0	0	0	0	0	0	0	0	76	0	0	0			
384652																																																																																				1122270	0				10.2640%			117378		1143587	-4915	0						0	0	0	0	49457	1156533	0	0.0000%	128508	0	383	128891	11.4848%	0	0	0	0	1		80867		1	0	125409	9398	40	3508	-4406	0	0	-509		0	117378	0	0	117378	0	0	0	0	0	0						12946	0	0		
384830																																																																																				175628	0				10.0355%			17619		175567	-3342	0						0	0	0	0	10363	175567	0	0.0000%	9918	0	744	10662	6.0708%	0	0	0	0	1		7256		1	0	14277	0	0	0	-3342	0	0	0		0	17619	0	0	17619	0	0	0	0	0	0						0	0	0		
385350																																																																																						16770	1433	1433	8.5302%	13.3731%	12.2304%	15337	125401	179796	0	0			5.3731%			0				11557	179796								0	0	0		0		3780	12.2304%	1	0	15337	0	0	0	0	0	0	0		0	15337	0	0	15337	0	0	0	0	0	0	0	0	0	1433	0	0	0			
385471																																																																																						89807	5957	5957	14.3096%	18.8641%	17.6128%	83850	476073	585971	-1982	0			10.8641%			0				56068	587649								0	0	0		0		29460	17.6128%	1	0	83546	1200	478	0	-1982	0	0	0		0	83850	0	0	83850	0	0	0	0	0	0	0	0	0	5957	0	1678	0			
385547																																																																																				178266	0				14.7844%			26259		177613	-2174	0						0	0	0	0	21009	177613	0	0.0000%	9059	0	10	9069	5.0873%	0	0	0	0	1		5250		1	0	24085	0	0	0	-2174	0	0	0		0	26259	0	0	26259	0	0	0	0	0	0						0	0	0		
385686																																																																																						60817	2007	2007	15.3843%	37.9530%	36.7005%	58810	160243	382273	-4091	-4091			29.9530%			0				58210	378182								0	0	0		0		600	36.7005%	1	0	54719	0	0	0	-4091	0	0	0		0	58810	0	0	58810	0	0	0	0	0	0	0	0	0	2007	0	0	0			
386432																																																																																				190680	0				12.0488%			22677		188209	-2619	0						0	0	0	0	22277	188209	0	0.0000%	0	0	49	49	0.0257%	0	0	0	0	1		400		1	0	20058	0	0	0	-2619	0	0	0		0	22677	0	0	22677	0	0	0	0	0	0						0	0	2678		
386450																																																																																						55142	2738	2738	9.8135%	16.3471%	15.5354%	52404	337320	534001	0	0			8.3471%			0				1985	534001								0	0	0		0		50419	15.5354%	1	0	52404	0	0	0	0	0	0	0		0	52404	0	0	52404	0	0	0	0	0	0	0	0	0	2738	0	0	0			
386731																																																																																				364799	0				8.8019%			32556		369873	-30071	0						1	0	0	0	32238	369905	0	0.0000%	13445	0	147	13592	3.7259%	0	0	0	0	1		350		1	0	2517	32	0	0	-30071	0	0	0		0	32556	0	0	32556	0	0	0	0	0	0						32	0	0		
386825																																																																																						12497	386	386	7.7610%	21.1846%	20.5303%	12111	58991	156049	-7006	0			13.1846%			0				7311	156049								0	0	0		0		4800	20.5303%	1	0	5105	0	0	0	-7006	0	0	0		0	12111	0	0	12111	0	0	0	0	0	0	0	0	0	386	0	0	0			
387055																																																																																						22653	891	891	17.5096%	31.0077%	29.7881%	21762	73056	124286	-3004	0			23.0077%			0				16370	124286								0	0	0		0		5392	29.7881%	1	0	18758	0	0	0	-3004	0	0	0		0	21762	0	0	21762	0	0	0	0	0	0	0	0	0	891	0	0	0			
387671																																																																																						70611	5857	5857	11.3068%	15.0878%	13.8363%	64754	468002	572701	-7849	0			7.0878%			0				64754	572701								0	0	0		0		0	13.8363%	1	0	56905	0	0	0	-7849	0	0	0		0	64754	0	0	64754	0	0	0	0	0	0	0	0	0	5857	0	0	0			
388155																																																																																						26976	1866	1866	11.3622%	18.1076%	16.8551%	25110	148976	220995	-6807	0			10.1076%			0				17195	221455								0	0	0		0		8375	16.8551%	1	0	18763	460	0	0	-6807	0	0	0		0	25110	0	0	25110	0	0	0	0	0	0	0	0	0	1866	0	460	0			
388258																																																																																				31639	0				17.6379%			5451		30905	-1231	0						0	0	0	0	5126	30905	0	0.0000%	825	0	9	834	2.6360%	0	0	0	0	1		325		1	0	4220	0	0	0	-1231	0	0	0		0	5451	0	0	5451	0	0	0	0	0	0						0	0	0		
388557																																																																																				497668	0				10.0117%			48917		488598	-2188	0						0	0	0	0	3966	489338	0	0.0000%	40387	0	1197	41584	8.3558%	0	0	0	0	1		45691		1	0	47469	21	719	0	-2188	0	0	0		0	48917	0	0	48917	0	0	0	0	0	0						740	0	0		
388744																																																																																				287993	0				11.0285%			31063		281661	-3521	0						0	0	0	0	17043	283121	0	0.0000%	12884	0	797	13681	4.7505%	0	0	0	0	1		16098		1	0	29620	0	0	1460	-2903	0	0	0		0	31063	0	0	31063	0	0	0	0	0	0						1460	0	39441		
388753																																																																																				39423	0				12.1091%			4972		41060	-142	0						0	0	0	0	972	41060	0	0.0000%	2269	0	0	2269	5.7555%	0	0	0	0	1		4000		1	0	4830	0	0	0	-142	0	0	0		0	4972	0	0	4972	0	0	0	0	0	0						0	0	0		
388874																																																																																				107010	0				12.4981%			13330		106656	0	0						0	0	0	0	13330	106656	0	0.0000%	2121	0	0	2121	1.9821%	0	0	0	0	1		0		1	0	13330	0	0	0	0	0	0	0		0	13330	0	0	13330	0	0	0	0	0	0						0	0	631		
389358																																																																																				278731	0				12.2323%			33107		270652	0	0						0	0	0	0	29107	270652	0	0.0000%	49454	0	0	49454	17.7426%	0	0	0	0	1		4000		1	0	33107	0	0	0	0	0	0	0		0	33107	0	0	33107	0	0	0	0	0	0						0	0	0		
389376																																																																																				50508	0				22.1712%			11294		50940	-1114	0						0	0	0	0	11295	50941	0	0.0000%	4625	0	0	4625	9.1570%	0	0	0	0	1		0		1	0	10181	1	0	0	-1114	0	0	0		0	11294	0	0	11294	0	0	0	0	0	0						1	0	0		
389826																																																																																						3771	167	167	9.0152%	16.3353%	15.6119%	3604	23085	39977	-1664	0			8.3353%			0				1739	39977								0	0	0		0		1865	15.6119%	1	0	1940	0	0	0	-1664	0	0	0		0	3604	0	0	3604	0	0	0	0	0	0	0	0	0	167	0	0	0			
390372																																																																																				452336	0				14.8805%			68168		458104	-7060	0						0	0	0	0	68168	458104	0	0.0000%	9595	0	4	9599	2.1221%	0	0	0	0	1		0		1	0	61108	0	0	0	-7060	0	0	0		0	68168	0	0	68168	0	0	0	0	0	0						0	0	0		
390840																																																																																						31759	3314	3314	8.6955%	11.9994%	10.7473%	28445	264672	327123	-4917	0			3.9994%			1				9691	328369								0	0	0		0		20000	10.7473%	1	0	24774	981	0	265	-4917	0	0	0		0	28445	0	0	28445	0	0	0	0	0	0	0	0	0	3314	0	1246	0			
391418																																																																																				218334	0				10.4335%			24761		237321	-15813	0						0	0	0	0	20374	239334	0	0.0000%	16010	0	0	16010	7.3328%	0	0	0	0	1		6400		1	0	10961	0	0	2013	-13371	0	-2442	0		0	24761	0	0	24761	0	0	0	0	0	0						2013	0	0		
391557																																																																																				51731	0				10.9064%			5595		51300	0	0						0	0	0	0	4472	51300	0	0.0000%	287	0	106	393	0.7597%	0	0	0	0	1		1123		1	0	5595	0	0	0	0	0	0	0		0	5595	0	0	5595	0	0	0	0	0	0						0	0	0		
391575			582996	39087	85607	7.9715%	12.1352%	10.3533%	497389	4804175	6239624	-72514	-72514			3.9163%						307939	6238628								0	0	0		167913	8.4163%	0	403338	314	3932	0	-74713	2199	0	0		67272	404334	0	0	404334	93055	0	0	93055	0	93055	46520	0	0	85607	0	71518	0																																						0																	0				1																															
391959																																																																																						10596	747	747	12.8127%	17.8285%	16.5716%	9849	59433	76869	-47	0			9.8285%			0				1244	76869								0	0	0		0		8699	16.5716%	1	0	9896	0	0	0	47	0	0	0		0	9849	0	0	9849	0	0	0	0	0	0	0	0	0	747	0	0	0			
391977																																																																																						100621	3451	3451	7.5228%	15.1867%	14.6659%	97170	662559	1291669	-37512	0			7.1867%			0				103195	1297694								0	0	0		0		0	14.6659%	1	0	65683	5730	295	0	-10413	0	0	-27099		0	97170	0	0	97170	0	0	0	0	0	0	0	0	0	3451	0	6025	0			
392152																																																																																						9289	476	476	16.9611%	24.6203%	23.3587%	8813	37729	51960	0	0			16.6203%			0				7618	51960								0	0	0		0		1195	23.3587%	1	0	8813	0	0	0	0	0	0	0		0	8813	0	0	8813	0	0	0	0	0	0	0	0	0	476	0	0	0			
392255																																																																																						10009	820	820	8.3082%	14.3018%	13.1301%	9189	69984	110602	-3513	0			6.3018%			0				9103	110766								0	0	0		0		250	13.1301%	1	0	5840	164	0	0	-3513	0	0	0		0	9189	0	0	9189	0	0	0	0	0	0	0	0	0	820	0	164	0			
392778																																																																																				633457	0				12.5036%			76958		615488	-47832	-2767						0	0	0	0	76808	612721	0	0.0000%	39780	0	2270	42050	6.6382%	0	0	0	0	1		150		1	0	29126	0	0	0	-45065	0	-2767	0		0	76958	0	0	76958	0	0	0	0	0	0						0	0	26049		
393252																																																																																				149199	0				11.1764%			16901		151221	-914	0						0	0	0	0	13701	151221	0	0.0000%	23886	0	0	23886	16.0095%	0	0	0	0	1		3200		1	0	15987	0	0	0	-914	0	0	0		0	16901	0	0	16901	0	0	0	0	0	0						0	0	0		
393355																																																																																						18988	1691	1691	8.8453%	13.2689%	12.0873%	17297	143101	195550	-4172	0			5.2689%			0				13493	195550								0	0	0		0		3804	12.0873%	1	0	13125	0	0	0	-4172	0	0	0		0	17297	0	0	17297	0	0	0	0	0	0	0	0	0	1691	0	0	0			
393953																																																																																						110416	6334	6334	10.9425%	18.1340%	17.0937%	104082	608890	951175	-39756	0			10.1340%			0				103284	951175								0	0	0		0		798	17.0937%	1	0	64326	0	0	0	-39756	0	0	0		0	104082	0	0	104082	0	0	0	0	0	0	0	0	0	6334	0	0	0			
394156																																																																																				150605	0				10.5829%			16539		156281	-1368	0						0	0	0	0	10389	156281	0	0.0000%	15097	0	654	15751	10.4585%	0	0	0	0	1		6150		1	0	15171	0	0	0	-1368	0	0	0		0	16539	0	0	16539	0	0	0	0	0	0						0	0	0		
394259																																																																																				484675	0				10.3766%			52180		502861	-24097	0						0	0	0	0	39134	506459	0	0.0000%	68148	0	1047	69195	14.2766%	0	0	0	0	1		16644		1	0	31681	3452	146	0	-12832	1223	0	-12488		0	52180	0	0	52180	0	0	0	0	0	0						3598	0	1062		
395238																																																																																						6256288	493692	682717	9.1521%	12.2647%	10.9263%	5573571	51010462	60899101	-1666920	0			4.2647%			2				1306341	61448706								0	0	0		0		4792225	10.9263%	1	24610	4456256	479812	51154	18639	-1478929	-187991	0	0		0	5573571	0	0	5573571	0	0	0	0	0	0	189025	0	0	682717	0	549605	0			
396057																																																																																						7965	726	726	9.1755%	13.0904%	11.8972%	7239	60846	78895	-1198	0			5.0904%			0				2168	79301								0	0	0		0		5477	11.8972%	1	0	6447	0	0	406	-1198	0	0	0		0	7239	0	0	7239	0	0	0	0	0	0	0	0	0	726	0	406	0			
396244																																																																																						53955	2218	2218	12.0582%	15.2484%	14.6215%	51737	353841	429060	-15989	0			7.2484%			0				49237	429060								0	0	0		0		2500	14.6215%	1	0	35748	0	0	0	-15989	0	0	0		0	51737	0	0	51737	0	0	0	0	0	0	0	0	0	2218	0	0	0			
396253																																																																																				922178	0				10.6388%			94503		888289	-5338	0						0	0	0	0	16204	906265	0	0.0000%	167702	0	4040	171742	18.6235%	0	0	0	0	1		71275		1	0	82141	16660	1316	0	-5338	0	0	0		0	69503	0	0	69503	25000	0	0	25000	0	25000						17976	0	0		
396954																																																																																				307610	0				10.2929%			32478		315538	-17866	0						0	0	0	0	29630	315690	0	0.0000%	9244	0	145	9389	3.0522%	0	0	0	0	1		3000		1	0	14764	152	0	0	-17866	0	0	0		0	32478	0	0	32478	0	0	0	0	0	0						152	0	0		
397456																																																																																				138051	0				12.5729%			17645		140341	-7833	0						0	0	0	0	11287	140723	0	0.0000%	11357	0	572	11929	8.6410%	0	0	0	0	1		6740		1	0	10194	298	84	0	-7833	0	0	0		0	17645	0	0	17645	0	0	0	0	0	0						382	0	0		
397531																																																																																						120528	9096	9096	11.3266%	16.2212%	14.9970%	111432	743027	983809	-7516	0			8.2212%			0				91443	983820								0	0	0		0		20000	14.9970%	1	0	103927	0	11	0	-5073	0	-2443	0		0	111432	0	0	111432	0	0	0	0	0	0	0	0	0	9096	0	11	0			
397540																																																																																				2138404	0				11.2000%			237773		2122969	-15502	0						1	0	0	0	171861	2156991	0	0.0000%	490935	0	7238	498173	23.2965%	0	0	0	0	1		99933		1	0	256292	31392	2629	0	-15501	0	0	-1		0	237773	0	0	237773	0	0	0	0	0	0						34022	0	0		
397559																																																																																				621263	0				9.1417%			57551		629542	-7102	0						0	0	0	0	2143	629542	0	0.0000%	8706	0	18637	27343	4.4012%	0	0	0	0	1		55408		1	0	50449	0	0	0	-7102	0	0	0		0	57551	0	0	57551	0	0	0	0	0	0						0	0	54326		
397755																																																																																						193296	19801	19801	11.1016%	12.2213%	10.9694%	173495	1581626	1562795	-403	0			4.2213%			0				51471	1566016								0	0	0		0		125245	10.9694%	1	0	176313	3221	0	0	-403	0	0	0		0	173495	0	0	173495	0	0	0	0	0	0	0	0	0	19801	0	3221	0			
397858																																																																																				59603	0				11.1120%			6671		60034	-2516	0						0	0	0	0	5458	60421	0	0.0000%	1388	0	0	1388	2.3287%	0	0	0	0	1		1600		1	0	4542	0	0	387	-2516	0	0	0		0	6671	0	0	6671	0	0	0	0	0	0						387	0	153		
