"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
192558																																																																																																																																																																																																																																																	
192651																																																																																																																																																																																																																																																	
192857																																																																																																																																																																																																																																																	
193162																																																																																																																																																																																																																																																	
193537																																																																																																																																																																																																																																																	
193649																																																																																																																																																																																																																																																	
193809																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		7143	0	0	4229	0	49682	346598	0	122	0	0	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	403545	0	49682	350827	3036	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2914				2914	4229			4229										
194440																																																																																																																																																																																																																																																	
194570																																																																																																																																																																																																																																																	
194936																																																																																																																																																																																																																																																	
195111																																																																																																																																																																																																																																																	
195157																																																																																																																																																																																																																																																	
195456																																																																																																																																																																																																																																																	
196752																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
196800																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		1618	0	0	0	0	0	81760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83378	0	0	81760	1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1618				1618														
197142																																																																																																																																																																																																																																																	
197254																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
197302																																																																																																																																																																																																																																																	
197478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	331985	530331	0	861964	0	923548	5139890	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6395423	530331	923548	6001854	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670395	262873	0	933268	0	0	0	0	0	0	331985	530331	0	861964	352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	670395	262873	0	933268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352	670395	262873	0	933268	0	0	0	0	0	0	0	6063438																																																																																						
197759																																																																																																																																																																																																																																																	
198073																																																																																																																																																																																																																																																	
198149																																																																																																																																																																																																																																																	
198251																																																																																																																																																																																																																																																	
198961																																																																																																																																																																																																																																																	
199137																																																																																																																																																																																																																																																	
199351																																																																																																																																																																																																																																																	
199436																																																																																																																																																																																																																																																	
199463																																																																																																																																																																																																																																																	
200378																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		73198	0	0	73198	0	0	915054	0	3862	0	0	3275	587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	992114	0	0	991527	587	0	0	0	0	0	0	0	0	0	2799	0	0	2799	0						70624			70624										
200435																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	171682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	171682	0	0	171682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
201254																																																																																																																																																																																																																																																	
201834																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1954	0	0	1954	0	224	278539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280717	0	224	280493	0	0	0	0	0	0	0	0	0	0	1898	0	0	1898	0	0	0	0	0	0	1954	0	0	1954	0	0	0	0	0	0	0	0	0	
202514																																																																																																																																																																																																																																																	
202541																																																																																																																																																																																																																																																	
202907																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	1921264	839199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2760463	0	1921264	839199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
203043																																																																																																																																																																																																																																																	
203052																																																																																																																																																																																																																																																	
203575																																																																																																																																																																																																																																																	
204004																																																																																																																																																												151103	129271	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	274270	1382731	0	0	0	0	0	0	0	0	0	0	0	0	0	151103	0	0	0	0	0	0	1808104	0	274270	1533834	0	0	0	129271	0	0	0	0	0	0	129271	0	0	129271	0																			
204237																																																																																																																																																																																																																																																	
204826																																																																																																																																																																																																																																																	
205243																																																																																																																																																																																																																																																	
205346																																																																																																																																																																																																																																																	
205458																																																																																																																																																																																																																																																	
205542																																																																																																																																																																																																																																																	
206156																																																																																																																																																																																																																																																	
206174																																																																																																																																																																																																																																																	
206473																																																																																																																																																																																																																																																	
206772																																																																																																																																																																																																																																																	
206950																																																																																																																																																																																																																																																	
207041																																																																																																																																																																																																																																																	
207050																																																																																																																																																																																																																																																	
207452																																																																																																																																																																																																																																																	
207470																																																																																																																																																																																																																																																	
207555																																																																																																																																																																																																																																																	
207845																																																																																																																																																																																																																																																	
207872																																																																																																																																																																																																																																																	
208057																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		2686	0	0	841	0	0	389249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391935	0	0	390090	1845	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1845				1845														
208244	0	0	0	0	0	0	0	0				106533	0	106533	0	0	0		0	0		227833	0	0	227833	0	568765	5850221	0	0	0	0	0	0	122033	0	0	122033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6768852	0	568765	6200087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409269	0	0	409269	0						227833			227833																						409269			409269																						0	409269	0	0	409269	0	15500	0	0	15429	0	0	6418986																																																																																						
208347																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208440																																																																																																																																																																																																																																																	
208459																																																																																																																																																																																																																																																	
208570																																																																																																																																																																																																																																																	
208655																																																																																																																																																																																																																																																	
208972																																																																																																																																																																																																																																																	
209148																																																																																																																																																																																																																																																	
209362																																																																																																																																																																																																																																																	
209559																																																																																																																																																																																																																																																	
209858																																																																																																																																																																																																																																																	
210238																																																																																																																																																																																																																																																	
210256																																																																																																																																																																																																																																																	
210434	1626446	863361	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260799	0	0	260799	0	2879434	21462684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1553153	0	3179599	0	0	0	0	0	0	26229363	1553153	2879434	24903082	0	0	0	0	0	0	2409920	0	3273281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936816	2409920	0	3317878	28858	0	0	0	0	0	260799	0	0	260799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73455	0	0	44597	28858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	73455	0	0	44597	28858	0	0	0	0	0	0	24342118																																																																																						
211114																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211271																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		26367	0	0	0	0	0	237686	0	4586	0	0	4586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268639	0	0	242272	26367	0	0	0	0	0	0	0	0	0	0	0	0	0	0						86				86									
211338																																																																																																																																																																																																																																																	
211851																																																																																																																																																																																																																																																	
212018																																																																																																																																																																																																																																																	
212344																																																																																																																																																																																																																																																	
212522																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	567742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	567742	0	0	567742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
212577																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		4585	0	0	0	0	0	134348	0	4616	0	0	4616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	143549	0	0	138964	4585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4585				4585														
213471																																																																																																																																																																																																																																																	
213538																																																																																																																																																																																																																																																	
213912																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		314	0	0	0	0	27853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28167	0	27853	0	314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	314				314														
213958																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214106																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	299	308716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309015	0	299	308716	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
214414																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	81242	259457	2427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343126	0	81242	259457	2427	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
214722																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	433852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433852	0	0	433852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
214807																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508000	5000	0	513000	0	364000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	872000	5000	364000	513000	0	0	0	0	0	0	0	0	0	0	770000	5000	0	775000	0	0	0	0	0	0	503000	5000	0	508000	0	0	0	0	0	0	0	0	0	
214843																																																																																																																																																																																																																																																	
215345																																																																																																																																																																																																																																																	
215653																																																																																																																																																																																																																																																	
215662																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	28933	403952	0	626	0	0	626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433511	0	28933	404578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
215710																																																																																																																																																																																																																																																	
216164																																																																																																																																																																																																																																																	
216230																																																																																																																																																																																																																																																	
216922																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2100406	0	5427	0	5427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2105833	0	5427	2100406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
217059																																																																																																																																																																																																																																																	
218131																																																																																																																																																																																																																																																	
218261																																																																																																																																																																																																																																																	
218850																																																																																																																																																																																																																																																	
218878																																																																																																																																																																																																																																																	
219044																																																																																																																																																																																																																																																	
219651																																																																																																																																																																																																																																																	
219679																																																																																																																																																																																																																																																	
220059																																																																																																																																																																																																																																																	
220527																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	378794	0	1848	0	0	1848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	380642	0	0	380642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
220844																																																																																																																																																																																																																																																	
220974																																																																																																																																																																																																																																																	
221775																																																																																																																																																																																																																																																	
222156																																																																																																																																																																																																																																																	
222558																																																																																																																																																																																																																																																	
222754																																																																																																																																																																																																																																																	
223322																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7351	0	0	0	0	0	91963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99314	0	0	91963	7351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7351	0	0	0	7351	0	0	0	0	0	0	0	0	0	0	0	0	0	
223452																																																																																																																																																																																																																																																	
223751																																																																																																																																																																																																																																																	
223845																																																																																																																																																																																																																																																	
224954																																																																																																																																																																																																																																																	
225054																																																																																																																																																																																																																																																	
225157																																																																																																																																																																																																																																																	
225559																																																																																																																																																																																																																																																	
225942																																																																																																																																																																																																																																																	
226949																																																																																																																																																																																																																																																	
227151																																																																																																																																																																																																																																																	
227357																																																																																																																																																																																																																																																	
227656																																																																																																																																																																																																																																																	
227777																																																																																																																																																																																																																																																	
228000																																																																																																																																																																																																																																																	
228158																																																																																																																																																																																																																																																	
228279																																																																																																																																																																																																																																																	
228345																																																																																																																																																																																																																																																	
229070																																																																																																																																																																																																																																																	
229173																																																																																																																																																																																																																																																	
229342																																																																																																																																																																																																																																																	
229454																																																																																																																																																																																																																																																	
229801																																																																																																																																																												7160	5389	0	0	0	0	0	0				0	0	0	0	0	0		0	0		729870	0	0	729870	-11738	298946	910776	0	33834	0	0	33834	0	0	0	0	0	0	0	0	7160	0	3441	0	3441	0	0	1995765	-11738	302387	1681640	0	0	0	5389	0	0	0	0	0	0	735278	0	0	735278	0						729870			729870										
229913									0	0	0							0			0																																																																			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																			
230423																																																																																																																																																																																																																																																	
230610																																																																																																																																																																																																																																																	
230759																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	1780800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1780800	0	0	1780800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
231279																																																																																																																																																																																																																																																	
232847																																																																																																																																																																																																																																																	
232856																																																																																																																																																																																																																																																	
233031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	986000	657000	0	703000	0	1724000	25041000	2000	0	0	0	0	0	257000	0	0	195000	62000	0	0	0	0	0	0	0	0	0	22000	0	0	22000	0	28032000	657000	1724000	25961000	1004000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1726000	275000	0	2000000	1000	932000	0	0	0	932000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1726000	275000	0	2000000	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	940000	1726000	275000	0	2000000	1000	195000	62000	0	193000	64000	0	26767000																																																																																						
233246																																																																																																																																																																																																																																																	
233358																																																																																																																																																																																																																																																	
233442																																																																																																																																																																																																																																																	
233527																																																																																																																																																																																																																																																	
233554																																																																																																																																																																																																																																																	
234355																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		11763	0	70	13	0	400810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	412573	0	400880	13	11680	0	0	0	0	0	0	0	0	0	1083	0	124	959	0	11680				11680														
234506																																																																																																																																																																																																																																																	
234739																																																																																																																																																																																																																																																	
234841																																																																																																																																																																																																																																																	
235174																																																																																																																																																																																																																																																	
235231																																																																																																																																																																																																																																																	
235446																																																																																																																																																																																																																																																	
235530																																																																																																																																																																																																																																																	
235558																																																																																																																																																																																																																																																	
235950																																																																																																																																																																																																																																																	
236153																																																																																																																																																												2146	2146	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	22	512875	0	0	0	0	0	0	0	0	0	0	0	0	0	2146	0	0	0	0	0	0	515043	0	22	515021	0	0	0	2146	0	0	0	0	0	0	2146	0	0	2146	0																			
236256																																																																																																																																																																																																																																																	
236603																																																																																																																																																																																																																																																	
236706																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		54830	0	0	54830	0	12581	521005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	588416	0	12581	575835	0	0	0	0	0	0	0	0	0	0	41721	0	0	41721	0						54830			54830										
236957																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
237066																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	214427	369929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584356	0	214427	369929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
237619																																																																																																																																																												1	22285	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	384444	30325	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	414770	0	384444	30326	0	0	0	22285	0	0	0	0	0	0	22285	0	0	22285	0																			
237954																																																																																																																																																																																																																																																	
