"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
197759																																																																																																																																																																																																																																																	
198073																																																																																																																																																																																																																																																	
198149																																																																																																																																																																																																																																																	
198251																																																																																																																																																																																																																																																	
198961																																																																																																																																																																																																																																																	
199137																																																																																																																																																																																																																																																	
199351																																																																																																																																																																																																																																																	
199436																																																																																																																																																																																																																																																	
199463																																																																																																																																																																																																																																																	
200378																																																																																																																																																																																																																																																	
200435																																																																																																																																																																																																																																																	
201254																																																																																																																																																																																																																																																	
201834																																																																																																																																																																																																																																																	
202514																																																																																																																																																																																																																																																	
202541																																																																																																																																																																																																																																																	
202907																																																																																																																																																																																																																																																	
203043																																																																																																																																																																																																																																																	
203052																																																																																																																																																																																																																																																	
203575																																																																																																																																																																																																																																																	
204004																																																																																																																																																																																																																																																	
204237																																																																																																																																																																																																																																																	
204826																																																																																																																																																																																																																																																	
205243																																																																																																																																																																																																																																																	
205346																																																																																																																																																																																																																																																	
205458																																																																																																																																																																																																																																																	
205542																																																																																																																																																																																																																																																	
206156																																																																																																																																																																																																																																																	
206174																																																																																																																																																																																																																																																	
206473																																																																																																																																																																																																																																																	
206772																																																																																																																																																																																																																																																	
206950																																																																																																																																																																																																																																																	
207041																																																																																																																																																																																																																																																	
207050																																																																																																																																																																																																																																																	
207452																																																																																																																																																																																																																																																	
207470																																																																																																																																																																																																																																																	
207555																																																																																																																																																																																																																																																	
207845																																																																																																																																																																																																																																																	
207872																																																																																																																																																																																																																																																	
208057																																																																																																																																																																																																																																																	
208244	48759376	303982	0	0	37331254	1658759	1644852	13907	0	3027914	229457	2240784	557823	0	1914105	5309977	198912	298786	0	0	0	0	0	5257832	137407	250313	68333	2413139	4345555	7910056	9948929	25391765	129496	129496	0	0	0	129496	54531	27266	0	0	0	27266	0	0	0	0	0	0	0	0	0	0	0	0	13521	13521	0	0	13521	0	7460419	3730210	0	0	0	3730210	4657140	7910056	9962450	30011792	0	1582011	4981225	30011792	37331254	227833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	36226	0	0	330537	157151	0	0	330537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6400510	46256	0	0	0	0	0	-150	0	-1321270	0	0	0	15500	0	0	15500	0	0	0	0	0	0	0	0	0	0	0	106533	0	0	0	0	106533	0	10010798	0	0	8886761	1124037	121308	0	121308	213793	0	0	0	0	0	213793	22231935	46256	419734	95075	221600	21449270	0	0	0	2021877	0	0	0	0	0	0	0	18476	18476	0	
208347																																																																																																																																																																																																																																																	
208440																																																																																																																																																																																																																																																	
208459																																																																																																																																																																																																																																																	
208570																																																																																																																																																																																																																																																	
208655																																																																																																																																																																																																																																																	
208972																																																																																																																																																																																																																																																	
209148																																																																																																																																																																																																																																																	
209362																																																																																																																																																																																																																																																	
209559																																																																																																																																																																																																																																																	
209858																																																																																																																																																																																																																																																	
210238																																																																																																																																																																																																																																																	
210256																																																																																																																																																																																																																																																	
210434	145817444	166779	0	0	87712902	39794968	32856061	4826284	146013	24159878	13109312	9140910	661972	1262535	9674585	8658525	144180	209018	1626446	0	0	0	0	11759234	279914	883122	22617	8792578	55920112	23671375	6930089	48480807	1663881	1663881	0	20699	0	1600599	174113	87057	0	189	0	86761	25743	5149	0	0	0	5149	0	0	0	0	0	0	92896	92896	0	0	0	92896	22350698	11175349	1363	12500	2	11024210	57454958	31788259	6954587	73924560	0	6357652	3477294	73924560	87712902	3195056	384317	384317	0	0	0	0	0	0	0	0	0	0	2771	0	0	0	11118	0	1425	0	9275	0	0	0	418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21543	0	0	0	0	786000	221892	786000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18686308	0	0	0	-959	1218980	748589	-14851	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6233342	0	0	4881883	1351459	462616	0	462616	80245	0	0	0	0	76995	3250	36800840	-4600	240	162534	457	36642209	0	1626446	0	970689	0	0	340219	340219	0	69315	0	5655810	5655810	0	
211114																																																																																																																																																																																																																																																	
211271																																																																																																																																																																																																																																																	
211338																																																																																																																																																																																																																																																	
211851																																																																																																																																																																																																																																																	
212018																																																																																																																																																																																																																																																	
212344																																																																																																																																																																																																																																																	
212522																																																																																																																																																																																																																																																	
212577																																																																																																																																																																																																																																																	
213471																																																																																																																																																																																																																																																	
213538																																																																																																																																																																																																																																																	
213912																																																																																																																																																																																																																																																	
213958																																																																																																																																																																																																																																																	
214106																																																																																																																																																																																																																																																	
214414																																																																																																																																																																																																																																																	
214722																																																																																																																																																																																																																																																	
214807																																																																																																																																																																																																																																																	
214843																																																																																																																																																																																																																																																	
215345																																																																																																																																																																																																																																																	
215653																																																																																																																																																																																																																																																	
215662																																																																																																																																																																																																																																																	
215710																																																																																																																																																																																																																																																	
216164																																																																																																																																																																																																																																																	
216230																																																																																																																																																																																																																																																	
216922																																																																																																																																																																																																																																																	
217059																																																																																																																																																																																																																																																	
218131																																																																																																																																																																																																																																																	
218261																																																																																																																																																																																																																																																	
218850																																																																																																																																																																																																																																																	
218878																																																																																																																																																																																																																																																	
219044																																																																																																																																																																																																																																																	
219651																																																																																																																																																																																																																																																	
219679																																																																																																																																																																																																																																																	
220059																																																																																																																																																																																																																																																	
220527																																																																																																																																																																																																																																																	
220844																																																																																																																																																																																																																																																	
220974																																																																																																																																																																																																																																																	
221775																																																																																																																																																																																																																																																	
222156																																																																																																																																																																																																																																																	
222558																																																																																																																																																																																																																																																	
222754																																																																																																																																																																																																																																																	
223322																																																																																																																																																																																																																																																	
223452																																																																																																																																																																																																																																																	
223751																																																																																																																																																																																																																																																	
223845																																																																																																																																																																																																																																																	
224954																																																																																																																																																																																																																																																	
225054																																																																																																																																																																																																																																																	
225157																																																																																																																																																																																																																																																	
225559																																																																																																																																																																																																																																																	
225942																																																																																																																																																																																																																																																	
226949																																																																																																																																																																																																																																																	
227151																																																																																																																																																																																																																																																	
227357																																																																																																																																																																																																																																																	
227656																																																																																																																																																																																																																																																	
227777																																																																																																																																																																																																																																																	
228000																																																																																																																																																																																																																																																	
228158																																																																																																																																																																																																																																																	
228279																																																																																																																																																																																																																																																	
228345																																																																																																																																																																																																																																																	
229070																																																																																																																																																																																																																																																	
229173																																																																																																																																																																																																																																																	
229342																																																																																																																																																																																																																																																	
229454																																																																																																																																																																																																																																																	
229801																																																																																																																																																																																																																																																	
229913	6438857	8900	0	0	5333392	3393145	2510119	882973	53	444	180	0	0	264	0	0	0	21201	8820	0	0	0	0	189593	78871	62161	49	23525	2627392	945134	49	2841374	393221	393221	0	121841	0	271380	84290	42145	0	0	0	42145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3941414	1970707	0	0	62500	1908207	2627392	1066975	62549	5074054	0	213395	31275	5074054	5333392	9259	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	4218	20286	4057	0	0	0	0	20286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21201	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2834553	0	38222	0	0	2796331	0	8820	0	439	0	0	0	0	0	0	0	0	0	0	
230423																																																																																																																																																																																																																																																	
230610																																																																																																																																																																																																																																																	
230759																																																																																																																																																																																																																																																	
231279																																																																																																																																																																																																																																																	
232847																																																																																																																																																																																																																																																	
232856																																																																																																																																																																																																																																																	
233031	152906000	1547000	0	0	126531000	10019000	8581000	1438000	0	763000	41000	731000	0	0	4363000	25106000	2000	1327000	22000	0	0	0	22000	17503000	513000	391000	124000	7541000	13687000	30060000	24347000	77339000	1521000	1521000	123000	94000	0	1304000	391000	195500	27000	1000	0	167500	75000	15000	0	0	0	15000	0	0	0	0	0	0	2279000	2279000	0	0	1437000	842000	39038000	19519000	24000	8000	0	19271000	14306000	30164000	25784000	101124900	0	6032800	12892000	101124900	126531000	513000	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1109000	0	0	1496000	647000	0	0	1496000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26688000	9000	0	0	0	0	0	-9000	0	-4110000	0	0	0	195000	0	61000	134000	0	0	0	0	2000	0	0	0	0	0	2000	240000	0	0	0	0	240000	0	24908000	0	471000	19371000	5066000	326000	0	326000	604000	0	0	0	0	0	604000	69919000	9000	189000	1862000	4716000	63143000	0	0	0	6327000	0	0	0	0	0	0	0	79000	75000	4000	
233246																																																																																																																																																																																																																																																	
233358																																																																																																																																																																																																																																																	
233442																																																																																																																																																																																																																																																	
233527																																																																																																																																																																																																																																																	
233554																																																																																																																																																																																																																																																	
234355																																																																																																																																																																																																																																																	
234506																																																																																																																																																																																																																																																	
234739																																																																																																																																																																																																																																																	
234841																																																																																																																																																																																																																																																	
235174																																																																																																																																																																																																																																																	
235231																																																																																																																																																																																																																																																	
235446																																																																																																																																																																																																																																																	
235530																																																																																																																																																																																																																																																	
235558																																																																																																																																																																																																																																																	
235950																																																																																																																																																																																																																																																	
236153																																																																																																																																																																																																																																																	
236256																																																																																																																																																																																																																																																	
236603																																																																																																																																																																																																																																																	
236706																																																																																																																																																																																																																																																	
236957																																																																																																																																																																																																																																																	
237066																																																																																																																																																																																																																																																	
237619																																																																																																																																																																																																																																																	
237954																																																																																																																																																																																																																																																	
238139																																																																																																																																																																																																																																																	
238250																																																																																																																																																																																																																																																	
238737																																																																																																																																																																																																																																																	
239556																																																																																																																																																																																																																																																	
239613																																																																																																																																																																																																																																																	
239659																																																																																																																																																																																																																																																	
240954																																																																																																																																																																																																																																																	
241009																																																																																																																																																																																																																																																	
241157																																																																																																																																																																																																																																																	
241559																																																																																																																																																																																																																																																	
241607																																																																																																																																																																																																																																																	
242257																																																																																																																																																																																																																																																	
242444																																																																																																																																																																																																																																																	
242949																																																																																																																																																																																																																																																	
242958																																																																																																																																																																																																																																																	
242976																																																																																																																																																																																																																																																	
243375																																																																																																																																																																																																																																																	
243414																																																																																																																																																																																																																																																	
243955																																																																																																																																																																																																																																																	
244037																																																																																																																																																																																																																																																	
244149																																																																																																																																																																																																																																																	
244158																																																																																																																																																																																																																																																	
244251																																																																																																																																																																																																																																																	
245016	2416906	21501	0	2946	1484428	635317	627510	7807	0	215676	157610	25000	0	33066	28711	0	0	4685	0	0	0	0	0	109573	0	0	0	103966	813831	49435	216279	1351128	110	110	0	20	0	90	0	0	0	0	0	0	2375	475	0	0	0	475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	813831	49455	216279	1361259	0	9891	108140	1361259	1481482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	3010	3010	0	0	3010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1425690	0	0	216279	1209411	0	0	0	0	0	0	0	0	0	0	16628	0	0	16628	0	0	0	0	0	2597	0	0	0	0	0	0	0	2128	2128	0	
