"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
392255																																																																																																																									false	false	false																																																																																																																		0				
392778																																																																																																																									false	false	false																																																																																																																		0				
393252																																																																																																																									true	false	false																																																																																																																		0				
393355																																																																																																																									true	true	true																																																																																																																		0				
393953																																																																																																																									false	false	false																																																																																																																		0				
394156																																																																																																																									false	false	false																																																																																																																		0				
394259																																																																																																																									false	false	false																																																																																																																		0				
395238																																																																																																																									true	true	true	7731626	619795	2089	57	201424	826256	12	61	37900	131150	1	1	363202	14497	665	10	0	1547748	5993329	1852	0	0	0	0	15392460	3223917	5042	781	2459328	257																		0	0	0	631	11653	9	1064979	72818	423	12	363202	14497	665	10																																																					15852	269	0		
396057																																																																																																																									false	false	false																																																																																																																		0				
396244																																																																																																																									false	false	false																																																																																																																		0				
396253																																																																																																																									false	false	false																																																																																																																		0				
396954																																																																																																																									true	true	true																																																																																																																		0				
397456																																																																																																																									true	false	false																																																																																																																		0				
397531																																																																																																																									true	true	true	29371	134997	5	13	189	533241	1	6	2276743	8560430	41	73	616081	1308905	27	38	0	2638259	341964	56	29142	164809	10	28	3297303	13370078	141	1442	1041401	57																		0	0	0	1281	0	0	3813	29437	1	3	0	0	0	0																																																					3309	996	47		
397540																																																																																																																									true	true	true	205381	29062	209	10	202179	2887	75	11	0	0	0	0	132796	74829	225	146	0	73	228638	184	0	0	0	0	888224	108946	775	179	174020	81																		1	25298	0	8	21	1	119230	2074	82	3	103816	73332	224	142																																																					1239	0	0		
397559																																																																																																																									false	false	false																																																																																																																		0				
397755																																																																																																																									true	false	false																																																																																																																		0				
397858																																																																																																																									false	false	false																																																																																																																		0				
398051																																																																																																																									false	false	false																																																																																																																		0				
398248																																																																																																																									true	false	false																																																																																																																		0				
398668	true	true	true	0	0	0	0	0	0	0	0	0	2788207	0	11	5794	9408114	1	11	1617374	275772764	0	0	0	17890336	0	97	1623168	305942899	122	16048	280867297	2093																		0	0	121	15928	0	0	0	83478	0	1	0	0	0	0																																																					0	0	0	0																																																																																																																					52542	35470	318		
398837																																																																																																																									true	false	false																																																																																																																		0				
399357																																																																																																																									false	false	false																																																																																																																		0				
399517																																																																																																																									true	true	true	106964	13233	171	19	1291	163020	9	42	19637	43065	3	3	222203	6513	1244	26	0	0	514295	865	0	0	0	0	925694	234863	2341	94	253101	243																		0	0	0	0	9032	4	61304	0	49	0	222203	6513	1244	26																																																					1601	0	0		
399731																																																																																																																									false	false	false																																																																																																																		0				
399973																																																																																																																									false	false	false																																																																																																																		0				
400057																																																																																																																									false	false	false																																																																																																																		0				
400141																																																																																																																									true	false	false																																																																																																																		0				
400365																																																																																																																									false	false	false																																																																																																																		0				
400767																																																																																																																									false	false	false																																																																																																																		0				
401072																																																																																																																									false	false	false																																																																																																																		0				
401559																																																																																																																									false	false	false																																																																																																																		0				
401755																																																																																																																									false	false	false																																																																																																																		0				
401906																																																																																																																									false	false	false																																																																																																																		0				
401951																																																																																																																									false	false	false																																																																																																																		0				
402846																																																																																																																									true	true	true																																																																																																																		0				
402873																																																																																																																									false	false	false																																																																																																																		0				
403067																																																																																																																									false	false	false																																																																																																																		0				
403151																																																																																																																									true	true	true	401000	1587	293	2	32670	87811	7	29	0	0	0	0	54421	0	147	0	2232	335	69044	118	0	0	0	0	617887	94845	668	42	27511	143																		1	2770	7	7	427	3	58520	4685	96	1	54421	21952	147	117																																																					659	2	0		
403179																																																																																																																									false	false	false																																																																																																																		0				
403254																																																																																																																									false	false	false																																																																																																																		0				
403656																																																																																																																									false	false	false																																																																																																																		0				
403870																																																																																																																									false	false	false																																																																																																																		0				
403946																																																																																																																									false	false	false																																																																																																																		0				
404653																																																																																																																									false	false	false																																																																																																																		0				
404943																																																																																																																									true	false	false																																																																																																																		0				
406022																																																																																																																									false	false	false																																																																																																																		0				
406059																																																																																																																									false	false	false																																																																																																																		0				
406666																																																																																																																									false	false	false																																																																																																																		0				
406974																																																																																																																									false	false	false																																																																																																																		0				
407168																																																																																																																									true	true	true																																																																																																																		5				
407506																																																																																																																									true	false	false																																																																																																																		0				
407645																																																																																																																									true	true	true																																																																																																																		443				
407850																																																																																																																									false	false	false																																																																																																																		0				
408307																																																																																																																									false	false	false																																																																																																																		0				
408642																																																																																																																									false	false	false																																																																																																																		0				
408875																																																																																																																									false	false	false																																																																																																																		0				
409265																																																																																																																									false	false	false																																																																																																																		0				
410159																																																																																																																									false	false	false																																																																																																																		0				
410560																																																																																																																									false	false	false																																																																																																																		0				
410748																																																																																																																									true	false	false																																																																																																																		0				
410917																																																																																																																									true	true	true																																																																																																																		25				
411062																																																																																																																									false	false	false																																																																																																																		0				
411174																																																																																																																									false	false	false																																																																																																																		0				
411231																																																																																																																									false	false	false																																																																																																																		0				
411240																																																																																																																									false	false	false																																																																																																																		0				
411549																																																																																																																									false	false	false																																																																																																																		0				
411576																																																																																																																									false	false	false																																																																																																																		0				
411624																																																																																																																									false	false	false																																																																																																																		0				
411651																																																																																																																									false	false	false																																																																																																																		0				
412153																																																																																																																									true	true	true																																																																																																																		0				
412452																																																																																																																									false	false	false																																																																																																																		0				
412555																																																																																																																									false	false	false																																																																																																																		0				
412667																																																																																																																									false	false	false																																																																																																																		0				
412751																																																																																																																									false	false	false																																																																																																																		0				
412845																																																																																																																									true	true	true																																																																																																																		78				
412872																																																																																																																									true	true	true																																																																																																																		0				
413141																																																																																																																									false	false	false																																																																																																																		0				
413208	true	true	true	771655	823081	323	66	0	0	0	0	0	0	0	0	57114	120566	69	39	0	17551108	5855349	1010	3533	0	4	0	7218869	18494755	1441	1664	671334160	2438																		0	0	0	1559	0	0	531218	0	35	0	57114	120566	69	39																																																					0	0	0	0																																																																																																																					19659	3484	0		
413347																																																																																																																									false	false	false																																																																																																																		0				
413543																																																																																																																									true	true	true																																																																																																																		0				
413646																																																																																																																									false	false	false																																																																																																																		0				
413673																																																																																																																									true	false	false																																																																																																																		0				
413758																																																																																																																									false	false	false																																																																																																																		0				
414102																																																																																																																									false	false	false																																																																																																																		0				
414652																																																																																																																									true	false	false																																																																																																																		0				
414764																																																																																																																									false	false	false																																																																																																																		0				
414858																																																																																																																									false	false	false																																																																																																																		0				
416245																																																																																																																									true	true	true	1281093	1141768	957	262	79525	2086955	15	75	62898	63890	20	6	1152595	176484	2427	122	0	0	5740173	2559	0	0	0	0	8712846	3492572	6131	477	364484	148																		0	0	0	0	23475	12	396562	0	153	0	1136035	42684	2418	104																																																					14280	0	0		
416272																																																																																																																									false	false	false																																																																																																																		0				
416339																																																																																																																									false	false	false																																																																																																																		0				
416357																																																																																																																									false	false	false																																																																																																																		0				
416656																																																																																																																									false	false	false																																																																																																																		0				
416674																																																																																																																									true	true	true																																																																																																																		317				
417626																																																																																																																									false	false	false																																																																																																																		0				
417710																																																																																																																									false	false	false																																																																																																																		0				
418100																																																																																																																									false	false	false																																																																																																																		0				
418249																																																																																																																									true	true	true	171065	0	243	0	6547	1022957	15	170	18126	0	2	0	181654	41827	798	163	0	0	540390	490	19609	82	48	1	1169751	1078502	1748	339	469261	303																		0	0	0	0	0	0	232360	13636	152	5	180765	41827	796	163																																																					2806	0	19		
418436																																																																																																																									false	false	false																																																																																																																		0				
418856																																																																																																																									false	false	false																																																																																																																		0				
419406																																																																																																																									true	true	true	192711	42983	206	11	0	187955	0	24	0	16132	0	1	427367	129762	1270	3	240015	0	895285	934	0	0	0	0	1970444	1452842	2524	49	348077	45																		0	0	18	0	1066020	7	215066	9990	96	3	427367	127762	1270	3																																																					2522	39	0		
419460																																																																																																																									false	false	false																																																																																																																		0				
419675																																																																																																																									true	true	true																																																																																																																		230				
419947																																																																																																																									true	true	true																																																																																																																		0				
420578																																																																																																																									false	false	false																																																																																																																		0				
420644																																																																																																																									true	true	true																																																																																																																		5				
420653																																																																																																																									false	false	false																																																																																																																		0				
420877																																																																																																																									false	false	false																																																																																																																		0				
421445																																																																																																																									true	false	false																																																																																																																		0				
421539																																																																																																																									false	false	false																																																																																																																		0				
422059																																																																																																																									false	false	false																																																																																																																		0				
422116																																																																																																																									false	false	false																																																																																																																		0				
422433																																																																																																																									true	true	false																																																																																																																		0				
422657																																																																																																																									false	false	false																																																																																																																		0				
423159																																																																																																																									false	false	false																																																																																																																		0				
423449																																																																																																																									true	true	true																																																																																																																		925				
423636																																																																																																																									true	true	true																																																																																																																		0				
423739																																																																																																																									false	false	false																																																																																																																		0				
424156																																																																																																																									false	false	false																																																																																																																		0				
424240																																																																																																																									true	true	true	165241	0	143	0	14788	28742	1	42	0	0	0	0	17196	85944	43	753	0	0	35828	41	0	0	0	0	241389	123585	238	802	18213	20																		0	0	0	0	8899	7	8336	0	10	0	17196	85944	43	753																																																					226	0	0		
424352																																																																																																																									false	false	false																																																																																																																		0				
424437																																																																																																																									false	false	false																																																																																																																		0				
424633																																																																																																																									false	false	false																																																																																																																		0				
425050																																																																																																																									false	false	false																																																																																																																		0				
425108																																																																																																																									false	false	false																																																																																																																		0				
425818																																																																																																																									false	false	false																																																																																																																		0				
425845																																																																																																																									true	true	true																																																																																																																		6				
425911																																																																																																																									true	true	true																																																																																																																		870				
426057																																																																																																																									false	false	false																																																																																																																		0				
426141																																																																																																																									false	false	false																																																																																																																		0				
426534																																																																																																																									true	true	true	1141946	0	656	0	1474	76751	4	40	0	115	0	2	213790	39523	761	209	0	7999	598825	799	12228	8494	19	18	2035877	148739	2285	463	166993	99																		0	0	0	185	0	0	67614	15857	46	9	211841	38818	758	207																																																					2471	21	30		
426758																																																																																																																									false	false	false																																																																																																																		0				
426945																																																																																																																									false	false	false																																																																																																																		0				
427241																																																																																																																									true	true	true																																																																																																																		5				
427353																																																																																																																									false	false	false																																																																																																																		0				
427858																																																																																																																									false	false	false																																																																																																																		0				
427960																																																																																																																									false	false	false																																																																																																																		0				
428060																																																																																																																									false	false	false																																																																																																																		0				
428462																																																																																																																									true	false	false																																																																																																																		0				
428547																																																																																																																									false	false	false																																																																																																																		0				
428855																																																																																																																									false	false	false																																																																																																																		0				
429021																																																																																																																									false	false	false																																																																																																																		0				
429487																																																																																																																									false	false	false																																																																																																																		0				
430036																																																																																																																									true	true	true																																																																																																																		43				
430054																																																																																																																									false	false	false																																																																																																																		0				
430344																																																																																																																									false	false	false																																																																																																																		0				
431172																																																																																																																									true	true	true																																																																																																																		10642				
431323																																																																																																																									false	false	false																																																																																																																		0				
431350																																																																																																																									false	false	false																																																																																																																		0				
432058																																																																																																																									false	false	false																																																																																																																		0				
432432																																																																																																																									true	false	false																																																																																																																		0				
433505																																																																																																																									true	true	true	166565	11782	169	9	46025	0	32	0	0	60752	0	1	314272	4810	1278	20	0	0	755741	1164	5	45	6	6	1282608	81566	2649	43	314529	114																		0	0	0	0	4177	7	0	0	0	0	314272	4810	1278	20																																																					2295	0	0		
433550																																																																																																																									true	false	false																																																																																																																		0				
433608																																																																																																																									true	true	true	403839	15418	346	11	13086	0	22	0	0	0	0	0	528398	596	1448	4	0	0	1026962	1232	2804	0	10	0	2001361	34900	3092	20	661391	246																		0	0	0	0	18886	5	26272	0	34	0	528398	596	1448	4																																																					4469	0	7		
433859																																																																																																																									false	false	false																																																																																																																		0				
433943																																																																																																																									true	true	true																																																																																																																		159				
434203																																																																																																																									true	true	true	245376	830	263	4	0	0	0	0	0	0	0	0	6074	5545	17	60	0	3209	38004	37	0	41	0	9	289454	9625	317	96	12844	91																		0	0	0	23	0	0	0	0	0	0	6074	5544	17	60																																																					567	0	0		
434539																																																																																																																									false	false	false																																																																																																																		0				
435059																																																																																																																									true	false	false																																																																																																																		0				
435077																																																																																																																									false	false	false																																																																																																																		0				
435255																																																																																																																									false	false	false																																																																																																																		0				
435666																																																																																																																									false	false	false																																																																																																																		0				
435750																																																																																																																									true	true	true																																																																																																																		340				
