"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
207555																																																																																				164907	0				10.1729%			16352		160741	-1396	0						0	0	0	0	8923	162112	0	0.0000%	20211	0	1630	21841	13.2444%	0	0	0	0	1		8800		1	0	16327	1371	0	0	-1396	0	0	0		0	16352	0	0	16352	0	0	0	0	0	0						1371	0	0		
207845																																																																																						133702	11232	11232	8.1298%	11.6138%	10.6382%	122470	1151232	1506439	-39277	0			3.6138%			1				108311	1530511								0	0	0		0		38231	10.6382%	1	0	107265	23707	365	0	-39277	0	0	0		0	122470	0	0	122470	0	0	0	0	0	0	0	0	0	11232	0	24072	0			
207872																																																																																						77747	6572	6572	9.8830%	12.9153%	11.8235%	71175	601977	720177	-3408	0			4.9153%			0				28347	723595								0	0	0		0		46246	11.8235%	1	0	71185	0	1477	1941	-1206	0	0	-2202		0	71175	0	0	71175	0	0	0	0	0	0	0	0	0	6572	0	3418	0			
208057																																																																																				848526	0				12.7933%			108356		846976	-6704	0						0	0	0	0	78356	846976	0	0.0000%	0	0	795	795	0.0937%	0	0	0	0	1		30000		1	0	101652	0	0	0	-6704	0	0	0		0	108356	0	0	108356	0	0	0	0	0	0						0	0	0		
208244			4642814	306678	309078	9.0360%	12.3203%	11.5001%	4333736	37684178	47960980	-778435	0			4.3203%						1764271	49935307								0	0	0		4543792	11.5001%	0	5529628	1899464	69048	5815	-684776	-1407	0	-92252		0	4333736	0	0	4333736	0	0	0	0	0	0	2400	0	0	309078	0	1974327	0																																						2																	0				1																															
208347																																																																																				90292	0				10.0681%			8713		86541	-160	0						0	0	0	0	7333	86541	0	0.0000%	11609	0	0	11609	12.8572%	0	0	0	0	1		1380		1	0	8553	0	0	0	-160	0	0	0		0	8713	0	0	8713	0	0	0	0	0	0						0	0	0		
208440																																																																																				146390	0				12.0361%			17327		143959	-1721	0						0	0	0	0	15577	143959	0	0.0000%	16331	0	1842	18173	12.4141%	0	0	0	0	1		1750		1	0	15606	0	0	0	-1721	0	0	0		0	17327	0	0	17327	0	0	0	0	0	0						0	0	0		
208459																																																																																						18205	653	653	28.3216%	34.9532%	33.6994%	17552	52084	61974	-97	0			26.9532%			0				15852	61974								0	0	0		0		1700	33.6994%	1	0	17455	0	0	0	-97	0	0	0		0	17552	0	0	17552	0	0	0	0	0	0	0	0	0	653	0	0	0			
208570																																																																																				374688	0				17.5831%			64831		368712	-148	0						0	0	0	0	33596	368712	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		31235		1	0	64683	0	0	0	-148	0	0	0		0	64831	0	0	64831	0	0	0	0	0	0						0	0	4079		
208655																																																																																				451661	0				12.4873%			55065		440968	-2909	0						0	0	0	0	47701	440968	0	0.0000%	240	0	583	823	0.1822%	0	0	0	0	1		7364		1	0	52156	0	0	0	-2909	0	0	0		0	55065	0	0	55065	0	0	0	0	0	0						0	0	88462		
208972																																																																																				103030	0				10.9456%			11313		103357	-3509	0						0	0	0	0	11313	103357	0	0.0000%	11701	0	0	11701	11.3569%	0	0	0	0	1		0		1	0	7804	0	0	0	-3509	0	0	0		0	11313	0	0	11313	0	0	0	0	0	0						0	0	5		
209148																																																																																						66305	5831	5831	9.6227%	13.8391%	12.6221%	60474	479113	628449	-6693	0			5.8391%			0				34715	637591								0	0	0		0		34901	12.6221%	1	0	62923	8917	225	0	-6693	0	0	0		0	60474	0	0	60474	0	0	0	0	0	0	0	0	0	5831	0	9142	0			
209362																																																																																				175659	0				13.0346%			22952		176085	0	0						0	0	0	0	10339	176085	0	0.0000%	1745	0	0	1745	0.9934%	0	0	0	0	1		12613		1	0	22952	0	0	0	0	0	0	0		0	22952	0	0	22952	0	0	0	0	0	0						0	0	0		
209559																																																																																				86372	0				25.8899%			22242		85910	-2036	0						0	0	0	0	21942	85910	0	0.0000%	2663	0	0	2663	3.0832%	0	0	0	0	1		300		1	0	20206	0	0	0	-2036	0	0	0		0	22242	0	0	22242	0	0	0	0	0	0						0	0	518		
209858																																																																																						142104	12472	12472	10.0227%	13.0415%	11.8969%	129632	1089628	1293386	-7240	0			5.0415%			0				23264	1316512								0	0	0		0		129494	11.8969%	1	0	145518	18660	4466	0	-5473	0	0	-1767		0	129632	0	0	129632	0	0	0	0	0	0	0	0	0	12472	0	23126	0			
210238																																																																																				603995	0				11.9734%			72560		606011	-10804	0						1	0	0	0	33369	606011	0	0.0000%	68019	0	1260	69279	11.4701%	0	0	0	0	1		39191		1	0	61756	0	0	0	-10804	0	0	0		0	72560	0	0	72560	0	0	0	0	0	0						0	0	0		
210256																																																																																				200958	0				9.6130%			19410		201914	-5196	0						0	0	0	0	5654	203258	0	0.0000%	10325	0	3325	13650	6.7925%	0	0	0	0	1		15100		1	0	15558	1344	0	0	-5196	0	0	0		0	19410	0	0	19410	0	0	0	0	0	0						1344	0	0		
210434			12103784	200937	1402937	7.4409%	13.4354%	11.8781%	10700847	90088673	143811247	-879338	371013	126489047	8.4599%	5.4354%						10031380	144965148												2331694	11.8781%	0	11483736	610057	50746	0					0	121978					0	0	0	0	108	0	1202000	0	0	1402937	0	782888	0		11902847	0	1202000	15.8288%	14.2303%	75197573	2.5000%	14.2303%	0	10700955	0	0	0	0	108	108	10700847	1202000																			0																	0				0																															
211114																																																																																						14151	985	985	8.8540%	12.7231%	11.8375%	13166	111223	148701	-6701	0			4.7231%			0				6466	148701								0	0	0		0		6700	11.8375%	1	0	6465	0	0	0	-6701	0	0	0		0	13166	0	0	13166	0	0	0	0	0	0	0	0	0	985	0	0	0			
211271																																																																																						431040	21955	21955	14.5627%	24.6722%	23.4155%	409085	1747068	2809134	-17496	0			16.6722%			0				344776	2813543								0	0	0		0		68718	23.4155%	1	0	395998	3562	847	0	-17496	0	0	0		0	409085	0	0	409085	0	0	0	0	0	0	0	0	0	21955	0	4409	0			
211338																																																																																						35458	3669	3669	9.2752%	12.0929%	10.8416%	31789	293214	342731	-2463	0			4.0929%			1				31028	342731								0	0	0		0		761	10.8416%	1	0	29326	0	0	0	-2463	0	0	0		0	31789	0	0	31789	0	0	0	0	0	0	0	0	0	3669	0	0	0			
211851																																																																																				88707	0				12.1906%			10506		86181	-325	0						0	0	0	0	3006	86181	0	0.0000%	12915	0	0	12915	14.5592%	0	0	0	0	1		7500		1	0	10181	0	0	0	-325	0	0	0		0	10506	0	0	10506	0	0	0	0	0	0						0	0	0		
212018																																																																																						64687	5492	5492	8.1885%	14.7401%	13.4887%	59195	438849	722901	-17550	0			6.7401%			0				50580	722901								0	0	0		0		8615	13.4887%	1	0	41645	0	0	0	-21214	3664	0	0		0	59195	0	0	59195	0	0	0	0	0	0	0	0	0	5492	0	0	0			
212344																																																																																				118997	0				19.4016%			23350		120351	-4896	0						0	0	0	0	22290	120991	0	0.0000%	7108	0	534	7642	6.4220%	0	0	0	0	1		1700		1	0	19094	640	0	0	-4896	0	0	0		0	23350	0	0	23350	0	0	0	0	0	0						640	0	0		
212522																																																																																						199411	20237	20237	8.1064%	11.8638%	10.6598%	179174	1680837	2210282	-38588	0			3.8638%			0				172645	2210302								0	0	0		0		6549	10.6598%	1	0	140606	0	20	0	-38588	0	0	0		0	179174	0	0	179174	0	0	0	0	0	0	0	0	0	20237	0	20	0			
212577																																																																																						541005	46696	46696	11.2802%	13.2732%	12.1275%	494309	4075927	4382103	-2155	0			5.2732%			2				203506	4424293								0	0	0		0		332993	12.1275%	1	0	534344	34111	6389	1690	-2155	0	0	0		0	494309	0	0	494309	0	0	0	0	0	0	0	0	0	46696	0	42190	0			
213471																																																																																				591361	0				15.6754%			92280		588694	0	0						0	0	0	0	92280	588694	0	0.0000%	2306	0	0	2306	0.3899%	0	0	0	588694	1		0		1	0	92280	0	0	0	0	0	0	0		0	92280	0	0	92280	0	0	0	0	0	0						0	0	0		
213538																																																																																				202199	0				14.7900%			29038		196335	-5534	0						0	0	0	0	19038	196335	0	0.0000%	0	0	41	41	0.0203%	0	0	0	0	1		10000		1	0	23504	0	0	0	-5534	0	0	0		0	29038	0	0	29038	0	0	0	0	0	0						0	0	8281		
213912																																																																																						21900	1760	1760	8.0367%	11.0841%	10.1933%	20140	197580	250599	-3176	0			3.0841%			0				15761	250599								0	0	0		0		4379	10.1933%	1	0	16964	0	0	0	-3176	0	0	0		0	20140	0	0	20140	0	0	0	0	0	0	0	0	0	1760	0	0	0			
213958																																																																																						11461	811	811	9.5890%	17.6685%	16.4182%	10650	64867	111065	-5896	0			9.6685%			0				1913	113767								0	0	0		0		11439	16.4182%	1	0	7456	2702	0	0	-4562	0	0	-1334		0	10650	0	0	10650	0	0	0	0	0	0	0	0	0	811	0	2702	0			
214106																																																																																						274001	19821	19821	9.3994%	17.3046%	16.0528%	254180	1583403	2704205	-20417	0			9.3046%			0				217711	2704205								0	0	0		0		36469	16.0528%	1	0	233763	0	0	0	-19540	0	-877	0		0	254180	0	0	254180	0	0	0	0	0	0	0	0	0	19821	0	0	0			
214414																																																																																						303780	24941	24941	8.7506%	11.9261%	10.9470%	278839	2547179	3186512	-30519	0			3.9261%			1				158836	3279973								0	0	0		0		213464	10.9470%	1	0	341781	86358	7103	0	-30519	0	0	0		0	278839	0	0	278839	0	0	0	0	0	0	0	0	0	24941	0	93461	0			
214722																																																																																						159536	10264	10264	9.8531%	13.0697%	12.2289%	149272	1220652	1514974	-35395	0			5.0697%			0				120082	1522264								0	0	0		0		36480	12.2289%	1	0	121167	5292	1998	0	-34915	-480	0	0		0	149272	0	0	149272	0	0	0	0	0	0	0	0	0	10264	0	7290	0			
214807																																																																																						9743000	18000	18000	27.7897%	51.9987%	51.9027%	9725000	18737000	34995000	-37000	0	37625000	25.8472%	43.9987%			0				6702000	34998000								0	0	0		0		3063000	51.9027%	0	0	9728000	0	2000	1000					0	0	9725000	0	0	9725000	0	0	0	0	0	0	0	0	0	18000	0	3000	0		2.5000%	
214843																																																																																						46003	3764	3764	9.4143%	14.4673%	13.2835%	42239	317980	448667	-8984	0			6.4673%			1				36265	451593								0	0	0		0		8900	13.2835%	1	0	36181	2701	225	0	-8984	0	0	0		0	42239	0	0	42239	0	0	0	0	0	0	0	0	0	3764	0	2926	0			
215345																																																																																						71475	6264	6264	8.5222%	11.9051%	10.8617%	65211	600373	765191	-14499	0			3.9051%			0				50344	775824								0	0	0		0		25500	10.8617%	1	0	61345	10247	386	0	-14499	0	0	0		0	65211	0	0	65211	0	0	0	0	0	0	0	0	0	6264	0	10633	0			
215653																																																																																						4905	326	326	11.2330%	18.8908%	17.6353%	4579	25965	40764	-78	0			10.8908%			0				1179	40764								0	0	0		0		3400	17.6353%	1	0	4501	0	0	0	-78	0	0	0		0	4579	0	0	4579	0	0	0	0	0	0	0	0	0	326	0	0	0			
215662																																																																																						148870	12584	12584	9.0258%	13.7457%	12.5838%	136286	1083028	1509952	-54687	0			5.7457%			0				99984	1510611								0	0	0		0		36961	12.5838%	1	0	82258	659	0	0	-54687	0	0	0		0	136286	0	0	136286	0	0	0	0	0	0	0	0	0	12584	0	659	0			
215710																																																																																						75453	5792	5792	8.1225%	12.6660%	11.6937%	69661	595713	857630	-37583	0			4.6660%			0				42673	867301								0	0	0		0		36659	11.6937%	1	0	41749	9364	307	0	-37583	0	0	0		0	69661	0	0	69661	0	0	0	0	0	0	0	0	0	5792	0	9671	0			
216164																																																																																						29275	1416	1416	10.7557%	19.7823%	18.8254%	27859	147986	259015	-8378	0			11.7823%			0				19458	259015								0	0	0		0		8401	18.8254%	1	0	19481	0	0	0	-8378	0	0	0		0	27859	0	0	27859	0	0	0	0	0	0	0	0	0	1416	0	0	0			
216230																																																																																						27050	687	687	14.9020%	49.6923%	48.4302%	26363	54435	176909	-209	0			41.6923%			0				19759	176909								0	0	0		0		6604	48.4302%	1	0	26154	0	0	0	-209	0	0	0		0	26363	0	0	26363	0	0	0	0	0	0	0	0	0	687	0	0	0			
216922																																																																																						1408426	111798	111798	11.1610%	15.7634%	14.5121%	1296628	8934779	11617495	-321973	0			7.7634%			0				692463	12109447								0	0	0		0		1096117	14.5121%	1	0	1466607	470349	21432	171	-321915	0	-58	0		0	1296628	0	0	1296628	0	0	0	0	0	0	0	0	0	111798	0	491952	0			
217059																																																																																						45905	2889	2889	8.7450%	13.7198%	12.8564%	43016	334589	491891	-11593	0			5.7198%			0				15451	494484								0	0	0		0		30158	12.8564%	1	0	34016	2593	0	0	-11593	0	0	0		0	43016	0	0	43016	0	0	0	0	0	0	0	0	0	2889	0	2593	0			
218131																																																																																						76490	4231	4231	15.3499%	22.6434%	21.3909%	72259	337802	470745	-23390	0			14.6434%			0				70459	470745								0	0	0		0		1800	21.3909%	1	0	48869	0	0	0	-23390	0	0	0		0	72259	0	0	72259	0	0	0	0	0	0	0	0	0	4231	0	0	0			
218261																																																																																				87983	0				14.1182%			12485		88432	-1104	0						0	0	0	0	11443	88432	0	0.0000%	779	0	914	1693	1.9242%	0	0	0	0	1		1042		1	0	11381	0	0	0	-1104	0	0	0		0	12485	0	0	12485	0	0	0	0	0	0						0	0	0		
218878																																																																																						18775	1467	1467	7.9770%	17.2568%	15.9084%	17308	108798	216974	-4881	0			9.2568%			1				18283	218014								0	0	0		0		0	15.9084%	1	0	13402	0	0	1040	-4946	0	0	0		0	17308	0	0	17308	0	0	0	0	0	0	0	0	0	1467	0	1040	0			
219044																																																																																						20252	1324	1324	8.3869%	10.9458%	10.2302%	18928	185020	225686	-1073	0			2.9458%		0	0				2731	230084								0	0	0		0		20595	10.2302%	1	0	22253	4350	48	0	-1073	0	0	0		0	18928	0	0	18928	0	0	0	0	0	0	0	0	0	1324	0	4398	0			
219651																																																																																				852362	0				9.0536%			75840		837680	-13097	0						0	0	0	0	53212	837680	0	0.0000%	99807	0	1005	100812	11.8274%	0	0	0	0	1		22628		1	0	62743	0	0	0	-13097	0	0	0		0	75840	0	0	75840	0	0	0	0	0	0						0	0	0		
219679																																																																																				40282	0				15.7242%			6137		39029	-681	0						0	0	0	0	6137	39029	0	0.0000%	88	0	0	88	0.2185%	0	0	0	0	1		0		1	0	5456	0	0	0	-681	0	0	0		0	6137	0	0	6137	0	0	0	0	0	0						0	0	1099		
220059																																																																																				555026	0				9.9691%			55994		561675	-15238	0						0	0	0	0	43327	571809	0	0.0000%	6911	0	440	7351	1.3244%	0	0	0	0	1		22802		1	0	50891	9612	523	0	-6078	0	0	-9160		0	55994	0	0	55994	0	0	0	0	0	0						10134	0	41025		
220527																																																																																						186503	12545	12545	10.2251%	14.7173%	13.7273%	173958	1267240	1701278	-39310	0			6.7173%			0				120718	1701278								0	0	0		0		53240	13.7273%	1	0	134648	0	0	0	-39310	0	0	0		0	173958	0	0	173958	0	0	0	0	0	0	0	0	0	12545	0	0	0			
220844																																																																																				242642	0				10.3415%			25104		242749	-3726	0						0	0	0	0	19920	244061	0	0.0000%	12995	0	490	13485	5.5576%	0	0	0	0	1		6496		1	0	22690	1312	0	0	-3726	0	0	0		0	25104	0	0	25104	0	0	0	0	0	0						1312	0	0		
220974																																																																																				989718	0				10.3797%			100845		971563	-7522	0						0	0	0	0	62845	976981	0	0.0000%	0	0	2210	2210	0.2233%	0	0	0	0	1		42848		1	0	98171	4397	1021	0	-8781	0	0	689		0	100845	0	0	100845	0	0	0	0	0	0						5418	0	60394		
221775																																																																																						36991	2279	2279	13.5258%	20.6194%	19.3490%	34712	179399	256636	0	0			12.6194%			0				33170	256636								0	0	0		0		1542	19.3490%	1	0	34712	0	0	0	0	0	0	0		0	34712	0	0	34712	0	0	0	0	0	0	0	0	0	2279	0	0	0			
222156																																																																																				224936	0				16.6799%			37392		224174	-9537	0						0	0	0	0	22392	224174	0	0.0000%	9724	0	11	9735	4.3279%	0	0	0	0	1		15000		1	0	27855	0	0	0	-9537	0	0	0		0	37392	0	0	37392	0	0	0	0	0	0						0	0	0		
222558																																																																																				157771	0				10.4851%			16907		161248	-1330	0						0	0	0	0	3907	161248	0	0.0000%	18953	0	3704	22657	14.3607%	0	0	0	0	1		13000		1	0	15577	0	0	0	-1330	0	0	0		0	16907	0	0	16907	0	0	0	0	0	0						0	0	0		
222754																																																																																						45869	2864	2864	13.1609%	20.1857%	18.9253%	43005	227235	326764	-1277	0			12.1857%			0				25005	326764								0	0	0		0		18000	18.9253%	1	0	41728	0	0	0	-1277	0	0	0		0	43005	0	0	43005	0	0	0	0	0	0	0	0	0	2864	0	0	0			
223322																																																																																						373318	34120	34120	10.2202%	13.7143%	12.4609%	339198	2722103	3318910	-5970	0			5.7143%			0				320057	3319912								0	0	0		0		20143	12.4609%	1	0	334230	1002	0	0	-5970	0	0	0		0	339198	0	0	339198	0	0	0	0	0	0	0	0	0	34120	0	1002	0			
223452																																																																																				132077	0				9.6361%			13101		135957	-1266	0						0	0	0	0	12701	135957	0	0.0000%	10785	0	0	10785	8.1657%	0	0	0	0	1		400		1	0	11835	0	0	0	-1266	0	0	0		0	13101	0	0	13101	0	0	0	0	0	0						0	0	0		
223751																																																																																				78183	0				15.5380%			11465		73787	-267	0						0	0	0	0	6365	73787	0	0.0000%	10498	0	0	10498	13.4275%	0	0	0	0	1		5100		1	0	11198	0	0	0	-267	0	0	0		0	11465	0	0	11465	0	0	0	0	0	0						0	0	0		
223845																																																																																				171877	0				12.8502%			22201		172768	-1680	0						0	0	0	0	21847	173714	0	0.0000%	0	0	1522	1522	0.8855%	0	0	0	0	1		1300		1	0	21467	0	946	0	-1680	0	0	0		0	22201	0	0	22201	0	0	0	0	0	0						946	0	10791		
224954																																																																																				93227	0				11.8053%			10440		88435	-503	0						0	0	0	0	1067	95475	0	0.0000%	1970	0	20	1990	2.1346%	0	0	0	0	1		16413		1	0	16977	6075	965	0	-503	0	0	0		0	10440	0	0	10440	0	0	0	0	0	0						7040	0	301		
225054																																																																																						19181	2243	2243	8.8265%	10.6901%	9.4400%	16938	179428	191899	-947	0			2.6901%			0				14438	191899								0	0	0		0		2000	9.1613%	1	0	15491	0	0	0	-947	0	0	0		0	16438	0	0	16438	500	0	0	500	0	500	0	0	0	2243	0	0	0			
225157																																																																																				272626	0				9.6664%			25859		267513	0	0						0	0	0	0	11845	268499	0	0.0000%	4313	0	25	4338	1.5912%	0	0	0	0	1		15000		1	0	26845	400	586	0	0	0	0	0		0	25859	0	0	25859	0	0	0	0	0	0						986	0	47541		
225559																																																																																						48158	3047	3047	8.0226%	13.7164%	12.8486%	45111	351097	562302	-16100	0			5.7164%			0				25353	562302								0	0	0		0		19758	12.8486%	1	0	29011	0	0	0	-16100	0	0	0		0	45111	0	0	45111	0	0	0	0	0	0	0	0	0	3047	0	0	0			
225942																																																																																				42098	0				9.3799%			3925		41845	-2063	0						0	0	0	0	923	41853	0	0.0000%	0	0	25	25	0.0594%	0	0	0	0	1		3010		1	0	1870	0	0	8	-2063	0	0	0		0	3925	0	0	3925	0	0	0	0	0	0						8	0	2075		
226949																																																																																						2287	209	209	8.3203%	13.8304%	12.5665%	2078	16536	24975	-13	0			5.8304%			0				-5972	24975								0	0	0		0		8050	12.5665%	1	0	2065	0	0	0	-13	0	0	0		0	2078	0	0	2078	0	0	0	0	0	0	0	0	0	209	0	0	0			
227151																																																																																						64581	5011	5011	8.5764%	13.3615%	12.3247%	59570	483338	694584	-15050	0			5.3615%			0				56272	711610								0	0	0		0		20324	12.3247%	1	0	61546	15764	1262	0	-15050	0	0	0		0	59570	0	0	59570	0	0	0	0	0	0	0	0	0	5011	0	17026	0			
227357																																																																																						54448	2867	2867	10.4136%	18.8608%	17.8676%	51581	288684	495323	-17326	0			10.8608%			0				45460	495323								0	0	0		0		6121	17.8676%	1	0	34255	0	0	0	-17969	0	0	643		0	51581	0	0	51581	0	0	0	0	0	0	0	0	0	2867	0	0	0			
227656																																																																																						5638	331	331	9.7836%	21.4128%	20.1557%	5307	26330	54244	-111	0			13.4128%			0				1182	54244								0	0	0		0		4125	20.1557%	1	0	5196	0	0	0	-111	0	0	0		0	5307	0	0	5307	0	0	0	0	0	0	0	0	0	331	0	0	0			
227777																																																																																						59423	1983	1983	11.4353%	20.1993%	19.5253%	57440	294183	502304	-1907	0			12.1993%			0				57440	502304								0	0	0		0		0	19.5253%	1	0	55533	0	0	0	-1871	0	-36	0		0	57440	0	0	57440	0	0	0	0	0	0	0	0	0	1983	0	0	0			
228000																																																																																						135830	4678	4678	20.0107%	25.4067%	24.5317%	131152	534622	655409	-10076	-1962			17.4067%			0				101151	653447								0	0	0		0		30001	24.5317%	1	0	121076	0	0	0	-8114	0	-1962	0		0	131152	0	0	131152	0	0	0	0	0	0	0	0	0	4678	0	0	0			
228158																																																																																				734454	0				10.5726%			76804		726447	-3428	0						0	0	0	0	58197	726625	0	0.0000%	0	0	1833	1833	0.2496%	0	0	0	0	1		18786		1	0	73555	178	0	0	-3427	0	0	0		0	76804	0	0	76804	0	0	0	0	0	0						178	0	59972		
228279																																																																																						56873	4982	4982	9.2046%	14.2865%	13.0351%	51891	398088	563748	-10532	-10532			6.2865%			0				42734	554534								0	0	0		0		10475	13.0351%	1	0	42677	975	0	343	-10532	0	0	0		0	51891	0	0	51891	0	0	0	0	0	0	0	0	0	4982	0	1318	0			
228345																																																																																				264325	0				17.2339%			45985		266828	0	0						0	0	0	0	30532	266828	0	0.0000%	30701	0	1271	31972	12.0957%	0	0	0	0	1		15453		1	0	45985	0	0	0	0	0	0	0		0	45985	0	0	45985	0	0	0	0	0	0						0	0	0		
229070																																																																																						43992	1317	1317	18.7974%	23.9677%	23.2502%	42675	183547	227026	0	0			15.9677%			0				42675	227026								0	0	0		0		0	23.2502%	1	0	42675	0	0	0	0	0	0	0		0	42675	0	0	42675	0	0	0	0	0	0	0	0	0	1317	0	0	0			
229173																																																																																						8828	804	804	7.6950%	13.7397%	12.4883%	8024	64252	104275	-2165	0			5.7397%			0				7084	104275								0	0	0		0		940	12.4883%	1	0	5859	0	0	0	-2165	0	0	0		0	8024	0	0	8024	0	0	0	0	0	0	0	0	0	804	0	0	0			
229342																																																																																						22271	1644	1644	9.7494%	16.0138%	14.8317%	20627	139074	211571	-5407	0			8.0138%			0				15627	211571								0	0	0		0		5000	14.8317%	1	0	15220	0	0	0	-5407	0	0	0		0	20627	0	0	20627	0	0	0	0	0	0	0	0	0	1644	0	0	0			
229454																																																																																				127361	0				10.3161%			13245		128391	-8277	0						0	0	0	0	7645	128391	0	0.0000%	2419	0	0	2419	1.8993%	0	0	0	0	1		5600		1	0	4968	0	0	0	-8277	0	0	0		0	13245	0	0	13245	0	0	0	0	0	0						0	0	0		
229801			5844047	401862	401862	9.1611%	11.7414%	10.9341%	5442185	49772792	59405210	-156431	-32614			3.7414%						2120319	61398150								0	0	0		5347422	10.9341%	0	7311310	1861261	129934	635	-125707	1892	-32614	0		33565	5442344	159	159	5442185	0	0	0	0	159	0	0	0	0	401862	0	2025554	0																																						2																	0				1																															
229913			1187263	16232	16232	18.5854%	21.7849%	21.4870%	1171031	5449939	6300803	-4686	0			13.7849%						97766	6300803								0	0	0		1073265	21.4870%	0	1166345	0	0	0	0	0	-4686	0		0	1171031	0	0	1171031	0	0	0	0	0	0	0	0	0	16232	0	0	0																																						0																	0				1																															
230423																																																																																				385105	0				11.7340%			45776		390113	-9507	0						0	0	0	0	39560	390314	0	0.0000%	47500	0	66	47566	12.3514%	0	0	0	0	1		6416		1	0	36469	201	0	0	-9494	0	-14	0		0	45776	0	0	45776	0	0	0	0	0	0						201	0	0		
230610																																																																																				332846	0				10.5690%			35945		340098	-7417	0						0	0	0	0	32200	340098	0	0.0000%	22292	0	218	22510	6.7629%	0	0	0	0	1		3745		1	0	28528	0	0	0	-7417	0	0	0		0	35945	0	0	35945	0	0	0	0	0	0						0	0	0		
230759																																																																																						501420	22769	22769	11.7852%	25.1524%	24.0102%	478651	1993530	4061468	-146161	0			17.1524%			0				340613	4063430								0	0	0		0		140000	24.0102%	1	0	334452	1962	0	0	-146161	0	0	0		0	478651	0	0	478651	0	0	0	0	0	0	0	0	0	22769	0	1962	0			
231279																																																																																						6840	417	417	9.4424%	16.9955%	15.9593%	6423	40246	68023	-170	0			8.9955%			0				1973	68023								0	0	0		0		4450	15.9593%	1	0	6253	0	0	0	-170	0	0	0		0	6423	0	0	6423	0	0	0	0	0	0	0	0	0	417	0	0	0			
232847																																																																																						19944	1586	1586	8.7982%	14.3720%	13.2291%	18358	138770	208657	-9498	0			6.3720%			0				15471	210770								0	0	0		0		5000	13.2291%	1	0	10973	2113	0	0	-9498	0	0	0		0	18358	0	0	18358	0	0	0	0	0	0	0	0	0	1586	0	2113	0			
232856																																																																																						258605	17839	17839	10.5576%	18.1571%	16.9046%	240766	1424264	2280503	-5944	0			10.1571%			0				220089	2282090								0	0	0		0		22264	16.9046%	1	0	236409	1587	0	0	-5944	0	0	0		0	240766	0	0	240766	0	0	0	0	0	0	0	0	0	17839	0	1587	0			
233031			16036000	1561000	2057000	9.4063%	12.8499%	11.2016%	13979000	124795000	148613000	-3225000	-448000			4.8499%						2786000	153371000								0	0	0		16399000	11.2016%	0	15960000	5012000	194000	0	-2256000	-514000	-449000	-6000		0	13979000	0	0	13979000	0	0	0	0	0	0	496000	0	0	2057000	0	5206000	0																																						2																	0				1																															
233246																																																																																						10790	606	606	8.6560%	13.0740%	12.3398%	10184	82530	117653	-2232	0			5.0740%			0				4432	121571								0	0	0		0		9670	12.3398%	1	0	11870	3446	472	0	-2232	0	0	0		0	10184	0	0	10184	0	0	0	0	0	0	0	0	0	606	0	3918	0			
