"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
498317																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	79778					0	0	0	0		0						0	0						0	
498362																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	403480					0	0	0	0		0						0	0						0	
498456																																																																																																						
498531																																																																																																						
498625																																																																																																						
498942																																																																																																						
499154																																																																																																						
499453																																																																																																						
499501																																																																																																						
499743																																																														0	0	0	0	0	0	0	0	0			3965	0	3965	0	0	0						0	0	0		0						0	0						0	
499752																																																																																																						
499855																																																																																																						
500256																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
500658																																																																																																						
501105	29489667	15183888	0	0	0	0	0	0	0	0	0	0	0	0	0	642211	0	0	0	0	0	0	173194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4939	13745990	4939	3967588	18221	38734148	0	0	0	0	0	94023	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
501132																																																																																																						
501459																																																																																																						
501655																																																														0	0	0	0	0	0	0	0	0			7018	0	357	0	7018	0					0	0	0	0		0						0	0						0	
501767																																																																																																						
501815																																																														0	0	0	0	0	0	0	0	0			4139	0	62	0	0	0						0	0	0		0						0	0						0	
502111																																																																																																						
502447																																																																																																						
502559																																																																																																						
502652																																																																																																						
502746																																																																																																						
502849																																																																																																						
503547																																																																																																						
503640																																																																																																						
504142																																																																																																						
504311																																																																																																						
504535																																																																																																						
504647																																																																																																						
504713	7174331	56734573	0	0	0	0	0	0	0	0	0	0	0	0	0	2496126	0	0	0	0	0	0	1280381	0	0	0	0	0	0	0	0	0	42412	6602	0	0	0	0	0	20345	597	20345	597	20345	232886752	0	0	0	0	0	560469	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
505550																																																																																																						
505916																																																																																																						
506922																																																														0	0	0	0	0	0	0	0	0	0	0	130310	0	130310	0	0	31433	0	0	0	0		0	0	0	0	0						0	0						0	
507068																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
507152																																																																																																						
507349																																																																																																						
507509																																																														0	0	0	0	0	0	0	0	0			6543	0	419	0	6543	875647					0	641	0	0		0						0	0						0	
508270																																																																																																						
508346																																																																																																						
508355																																																																																																						
509811																																																														41620	0	0	0	0	0	0	0	0			0	0	0	0	0	710677					0	235	0	0		0						0	0						0	
509857																																																																																																						
509950																																																														0	2215308	0	88275	0	47871	0	0	0	0	0	0	0	0	0	0	10163980	0	0	0	0		14036	0	0	0	0						0	0						0	
510330																																																																																																						
510648																																																																																																						
510871	0	2061842	0	0	0	0	0	0								13892	0	0	0	0	0	0	8096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	106	0	212	3739694	0	0	0	0		13708	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
510938																																																																																																						
510947																																																																																																						
511832																																																																																																						
513256																																																														0	0	0	0	0	0	0	0	0			1232	0	507	0	1232	0					0	0	0	0		0						0	0						0	
513322																																																																																																						
513340																																																																																																						
513546																																																																																																						
513854																																																																																																						
513920																																																																																																						
514048																																																																																																						
514057																																																																																																						
514066																																																																																																						
514132																																																																																																						
514356																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
514655																																																																																																						
514936																																																																																																						
515979																																																																																																						
516154																																																																																																						
516855																																																																																																						
516873																																																																																																						
517049																																																																																																						
517357																																																																																																						
517441																																																																																																						
517674																																																																																																						
518037																																																																																																						
518176																																																																																																						
518354																																																																																																						
518877																																																																																																						
519146																																																																																																						
519360																																																																																																						
519445																																																																																																						
519874																																																																																																						
520003																																																																																																						
520423																																																																																																						
520777																																																																																																						
521064																																																																																																						
521158																																																																																																						
521970																																																																																																						
522034																																																																																																						
522454																																																																																																						
522605																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	591145					0	0	0	0		0						0	0						0	
522669																																																																																																						
522753																																																																																																						
523161																																																																																																						
524579																																																																																																						
524757																																																																																																						
524766																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
524953																																																																																																						
524971																																																														0	0	0	0	0	0	0	0	0			3388	0	33	0	0	0						0	0	0		0						0	0						0	
525053																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
525549																																																																																																						
526452	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0						0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
526519																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
526854																																																														0	0	0	0	0	0	0	0	18500			0	0	0	0	0	0						0	0	0		0						0	0						0	
527057																																																																																																						
527178																																																																																																						
527600																																																																																																						
527749																																																																																																						
527954																																																														976665	1198689	0	13718	0	9580	0	0	0	0	0	174757	0	53104	0	174757	5056986	0	0	0	0	0	4980	0	0	0	0						0	0						0	
528102																																																																																																						
528241																																																																																																						
528849																																																																																																						
528960																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
529275																																																																																																						
529341																																																																																																						
529659																																																																																																						
529958																																																														22563	0	0	0	0	0	0	0	0			505	0	505	0	377	104787						1083	0	0		0						0	0						0	
530655																																																																																																						
530851																																																																																																						
531157																																																																																																						
531250																																																																																																						
532042																																																																																																						
532453																																																																																																						
532752																																																																																																						
533124																																																																																																						
533227																																																																																																						
533535																																																																																																						
534073																																																																																																						
534242																																																																																																						
534466																																																																																																						
534756																																																																																																						
534859																																																																																																						
534877																																																																																																						
535034																																																																																																						
535575																																																																																																						
535753																																																																																																						
535931																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
535940																																																																																																						
536059																																																														69892	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
536349																																																																																																						
536527																																																																																																						
536554																																																																																																						
536853																																																																																																						
537243																																																																																																						
537449																																																														383414	0	0	0	0	0	0	0	0			295	0	1	0	0	133					0	0	0	0		0						0	0						0	
537551																																																																																																						
537560																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
538222																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
538473																																																																																																						
538754																																																																																																						
538802	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0						0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
539032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
539340																																																																																																						
539377																																																																																																						
539452																																																																																																						
539872																																																																																																						
540056																																																																																																						
540542																																																																																																						
540551																																																														38684	0	0	0	0	0	0	0	0			49628	0	22014	0	0	3838						0	0	0		0						0	0						0	
540739																																																																																																						
540775																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	146793						0	0	0		0						0	0						0	
540850																																																																																																						
541101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
541231																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
541307																																																																																																						
541642																																																																																																						
541754																																																																																																						
541857																																																																																																						
542153																																																																																																						
542340																																																																																																						
542528																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	375950						0	0	0		0						0	0						0	
542667																																																																																																						
542854																																																																																																						
543262																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
543459																																																																																																						
543945																																																																																																						
544335																																																																																																						
544447																																																																																																						
544652																																																																																																						
544951																																																																																																						
545604																																																																																																						
546003																																																																																																						
546320																																																																																																						
546535																																																																																																						
546544																																																																																																						
547251																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
547550																																																																																																						
547840																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	274926					0	202	0	0		0						0	0						0	
548052																																																																																																						
548267																																																																																																						
548351																																																														2423	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
548472																																																																																																						
548771																																																																																																						
548829																																																																																																						
549862																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
550279																																																																																																						
550354																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
550448																																																																																																						
550635																																																																																																						
550653																																																																																																						
550952																																																																																																						
551016																																																																																																						
552059																																																																																																						
552161																																																																																																						
552545																																																																																																						
552956																																																																																																						
552974																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	44915	0					0	0	0	0		0						0	0						0	
553038																																																																																																						
553926																																																														1749	0	0	0	0	0	0	0	0			0	0	0	0	0	10047						0	0	0		0						0	0						0	
553944																																																																																																						
554268																																																																																																						
554343																																																																																																						
554857																																																														0	0	0	0	0	0	0	0	0			180586	0	2984	0	180586	0					0	0	0	0		0						0	0						0	
555256																																																																																																						
556011																																																																																																						
556459																																																																																																						
556815																																																														212866	0	0	0	0	0	0	0	32108			0	0	0	0	0	50246					0	0	0	0		0						0	0						0	
556936																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
557317																																																														102584	0	0	0	0	0	0	0	0			43460	0	2083	0	43460	0						0	0	0		0						0	0						0	
557438																																																																																																						
557858																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
559179																																																																																																						
560214																																																																																																						
560353																																																																																																						
560438																																																																																																						
560830																																																																																																						
561145																																																																																																						
561574																																																																																																						
561659																																																														0	0	0	0	0	0	0	0	0			19511	0	19511	0	0	0					0	0	0	0		0						0	0						0	
561864																																																																																																						
562058																																																																																																						
563233																																																																																																						
563336																																																																																																						
563457																																																																																																						
563934																																																																																																						
564052																																																																																																						
564324																																																																																																						
564463																																																																																																						
564557	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	2023						0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
564678																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
564838																																																																																																						
564977																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	32608						0	0	0		0						0	0						0	
565143																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
565170																																																																																																						
565536																																																																																																						
565750																																																																																																						
565844																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
566056																																																																																																						
566243																																																																																																						
567240																																																																																																						
567679																																																																																																						
567736																																																																																																						
568126																																																																																																						
568135																																																																																																						
568359																																																														0	0	0	0	0	0	0	46	0			4926	46	46	0	0	0					0	0	0	0		0						0	0						0	
568377																																																																																																						
568470																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	132705					0	0	0	0		0						0	0						0	
568939																																																																																																						
570558																																																																																																						
570651																																																																																																						
571135																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
571265																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	231289						188	0	0		0						0	0						0	
571920																																																																																																						
571957																																																																																																						
572347																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
572374																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	103017						19	0	0		0						0	0						0	
572459																																																																																																						
572655																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
573036																																																																																																						
573335																																																																																																						
574079																																																																																																						
574949																																																																																																						
574976																																																																																																						
575133																																																																																																						
575254																																																														0	137200	0	2626	0	1887	0	0	0			237089	0	69489	0	177089	1608975					0	0	0	0		0						0	0						0	
575348																																																																																																						
575375																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	84722						0	0	0		0						0	0						0	
575759																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
575834																																																																																																						
576354																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	31004	0					0	0	0	0		0						0	0						0	
576578																																																																																																						
576608																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	80378					0	0	0	0		0						0	0						0	
576644																																																																																																						
576952																																																																																																						
577128																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	348937					0	0	0	0		0						0	0						0	
577137																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
577230																																																																																																						
578116																																																																																																						
578237																																																																																																						
578255																																																																																																						
578554																																																																																																						
578741																																																																																																						
578862																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
579140																																																																																																						
579319																																																																																																						
579364																																																																																																						
579636																																																																																																						
580155																																																																																																						
580548																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	193359					0	0	0	0		0						0	0						0	
580847																																																																																																						
580874																																																																																																						
581237																																																																																																						
581358																																																																																																						
582654																																																																																																						
582878																																																																																																						
582953																																																																																																						
582971																																																																																																						
583071																																																																																																						
583268																																																																																																						
583352																																																																																																						
583754																																																																																																						
583905																																																																																																						
584377																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1787					0	0	0	0		0						0	0						0	
584724																																																																																																						
584920																																																																																																						
585235																																																																																																						
585749																																																																																																						
586027																																																																																																						
586072																																																																																																						
586335																																																																																																						
586960																																																																																																						
587677																																																																																																						
587752																																																																																																						
587800																																																														356838	0	0	0	0	0	0	0	0			0	0	0	0	0	855821					0	1094	0	0		0						0	0						0	
588245																																																																																																						
588348																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
588478																																																														0	0	0	0	0	0	0	0	0			2027	0	23	0	0	0					0	0	0	0		0						0	0						0	
589158																																																																																																						
589523																																																																																																						
589943																																																														0	0	0	0	0	0	0	0	0			7902	0	258	0	1046	592						0	0	0		0						0	0						0	
590220																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	716068						0	0	0		0						0	0						0	
590640																																																																																																						
590976																																																																																																						
591209																																																																																																						
591320																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	125292	0					0	0	0	0		0						0	0						0	
591357																																																																																																						
591366																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
592439																																																																																																						
592448																																																														108908	1381	0	0	0	0	0	0	0			0	0	0	0	0	198264					0	222	0	0		0						0	0						0	
592550																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
592644																																																																																																						
593007																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	404145					0	387	0	0		0						0	0						0	
593052																																																																																																						
593249																																																																																																						
593333																																																																																																						
593771																																																																																																						
593940																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
594433																																																																																																						
594451																																																																																																						
594853																																																																																																						
594938																																																																																																						
594947																																																														0	0	0	0	0	0	0	0	0			2400	0	2400	0	2400	1168066					0	0	0	0		0						0	0						0	
595270																																																														0	6944502	0	698896	0	783998	0	0	0	0	0	20117	0	17067	0	4621	11917578	0	0	0	0		21307	0	0	0	54						0	0						0	
595337																																																																																																						
595430																																																														20326	0	0	0	0	0	0	0	0			0	0	0	0	0	43229						0	0	0		0						0	0						0	
595869	134792	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	68966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
595944																																																																																																						
596062																																																																																																						
596156																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
596277																																																																																																						
596455																																																																																																						
596978																																																																																																						
597041																																																																																																						
597313																																																																																																						
597452																																																																																																						
597546																																																																																																						
597658																																																																																																						
598002																																																														0	0	0	0	0	0	0	0	0			2463	0	26	0	0	0					0	0	0	0		0						0	0						0	
598048																																																																																																						
598132																																																																																																						
598543																																																																																																						
599643																																																																																																						
599764																																																														1909	0	0	0	0	0	0	0	0			0	0	0	0	0	368613					0	0	0	0		0						0	0						0	
600419																																																																																																						
601032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
601041																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	39731					0	0	0	0		0						0	0						0	
601050																																																														1686100	49863	0	932	0	1213	0	0	0	0	0	0	0	0	0	0	989347	0	0	0	0	0	203	0	0	0	0						0	0						0	
601153																																																																																																						
601416																																																														165994	0	0	0	0	0	0	0	0			5160	0	5160	0	0	268729					0	644	0	0		0						0	0						0	
601443																																																																																																						
601658																																																																																																						
602048																																																																																																						
602543																																																																																																						
602842																																																																																																						
