"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
272058		0	1108																																	138	0	2523								
272151		0	0																																	69	0	764								
272272		39125	224648																																	179996	0	146027								
272302	82300	1589	70283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5306	0	33514								
273336	0	13631	60721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																312599	5200	112475								
273550		1436	395																																	12071	0	52394								
273653		217	211																																	930	0	4405								
273662		8640	73304																																	22285	0	51158								
273840		357	87																																	5637	0	14418								
273859		0	0																																	0	0	190								
274025		0	0																																	0	0	939								
274052		465	245																																	882	0	902								
274829	0	1905	4545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1724	0	4465								
274856		68	0																																	530	0	15645								
275255	22472	1867	9530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																14362	0	31707								
275358		5695	62338																																	133335	0	168175								
275479		736	1573																																	405	0	3472								
275657		0	105																																	689	0	4926								
276074		559	1721																																	7149	0	255								
276159		0	425																																	1421	0	3553								
276551		306	0																																	954	0	8062								
276579	0	1178197	3202095	0	0	505491	0	326885	0	136886	27942	80371	134782	125510	0	0	1389	37129	238119	50248	454578	12802	472695	0	0	0	0	0	0	0	472695	0				9473840	1860848	2725492								
276645		2547	702																																	16567	0	16470								
276654	0	0	1050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5878	0	8393								
276850		8555	42293																																	44033	9274	74203								
276953		110	60																																	123	0	1220								
277240		1137	8189																																	0	0	51260								
277277	0	9654	5410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10778	0	132								
277736		5734	3272																																	1065	0	6139								
277820		0	0																																	4525	0	20201								
278256		0	14329																																	5535	0	27397								
278555		108227	25544																																	76371	0	52500								
278733		6481	8552																																	2189	0	4411								
278751		0	0																																	9	0	661								
278818	279850	47908	96573	0	0	7356	8267	0	0	0	0	0	0	7356	0	0	0	0	1475	6792																212475	0	26064								
278872		6842	1864																																	3959	0	0								
279105	0	4394	14539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																44014	0	41042								
279842		2580	13640																																	21958	0	2788								
279954	0	13307	43186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																80039	10866	117141								
280110																																							FNMA DUS							
280138		319	2395																																	761	0	1367								
280352		579	4016																																	10406	0	2491								
280558		2042	582																																	6025	0	3282								
282075		48538	55357																																	96308	0	3201								
282226		1201	19527																																	604	0	4779								
282824		1568	514																																	42222	0	908								
283157		0	0																																	1663	0	7622								
283438	75000	1640	35514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																21993	0	255								
283652		7908	6381																																	8628	0	230								
283737		29216	20472																																	50756	11307	30979								
283867		22874	151623																																	31526	0	600								
284154		12201	6583																																	2977	0	197								
284239		2335	0																																	1726	0	9381								
284556		2178	21830																																	4066	0	63905								
284752		1172	2942																																	1883	0	2166								
284958		0	0																																	750	0	5150								
285151	0	2457	6434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9339	0	7091								
285348		130	2341																																	10174	0	3942								
285544	0	0	1682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8336	0	1501								
285553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																788	0	4644								
285740	24800	11084	52502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																89666	0	5693								
285852		15967	24174																																	19102	0	3092								
285928		8614	17198																																	4012	0	90								
286251		0	0																																	282	0	778								
286457		7461	53003																																	120734	0	24471								
286840		0	0																																	759	0	3990								
287007		0	0																																	0	0	1290								
287342	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4341	0	9683								
287922		0	0																																	266	0	0								
287959		413	122																																	2582	0	4308								
288152		0	0																																	0	0	5675								
288376	0	3233	1392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																16158	0	248								
288853	0	197803	580172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0				182408	0	428202								
289056		0	308																																	638	0	1250								
289225		139	69																																	0	0	550								
289515		44620	126982																																	150198	0	6295								
289702		41291	99602																																	107208	0	28823								
289739		1717	2779																																	1033	0	9248								
289757		17	6023																																	6830	0	25426								
290249	0	55837	44788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																49540	0	3880								
290838		595	25045																																	33629	0	1363								
290922		514	0																																	163	0	14								
291059		3553	4466																																	1153	0	11441								
291376	0	0	422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																20	0	10								
291611		197	563																																	650	0	5665								
291732		0	0																																	510	0	397								
292234		1672	1706																																	2916	0	5270								
292467		2195	234																																	0	0	1725								
292850		0	0																																	0	0	71								
292908	0	3501	103781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																207528	0	27065								
293053		30788	92671																																	281244	0	42450								
293352		97	0																																	30	0	0								
293437		3172	1527																																	2098	0	1262								
293651		0	0																																	2519	0	40484								
293754		6040	678																																	4033	0	249								
294023		816	17757																																	1758	0	8804								
294751	0	1440	19374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	5027								
294779	0	63293	49197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																54417	0	10621								
294827		444	77																																	2374	0	248								
295011	0	4728	9624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19198	0	3126								
295057		0	105																																	1310	0	1826								
295646		0	0																																	325	0	0								
296456		2849	6071																																	4155	0	9362								
296474		2376	4715																																	625	1261	1813								
296559		2483	1798																																	12064	0	11607								
296755		4765	1905																																	7192	0	13155								
296858		185	523																																	787	0	358								
297051		954	2896																																	459	0	8065								
297761		0	1560																																	2099	0	233								
298049		119	5729																																	3671	0	7069								
298218		7403	31166																																	39970	0	5749								
298245	0	2101	1567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9443	0	9954								
299868	0	0	176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
300009		0	11357																																	395	0	50120								
300063		1591	31877																																	0	0	0								
300353		15469	14961																																	14265	0	0								
300933	0	8852	17278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8211	0	9794								
300942	0	1111	6422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3539	0	3471								
300960		16602	88504																																	46803	0	34098								
301574		13	11876																																	9442	0	2813								
301800	0	23194	12532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																35176	0	9350								
302030		921	2620																																	4614	0	741								
302133		0	0																																	0	0	0								
302553		4919	15471																																	17374	0	25382								
302656	0	9392	197952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																238862	0	291916								
303653		10612	4955																																	2317	0	4002								
303701		377	0																																	2847	0	193								
303747		427	533																																	3466	0	966								
303952		1136	155																																	12221	0	40304								
304173		8406	0																																	82620	0	5952								
304520		2203	3339																																	3265	0	10229								
304575		0	0																																	0	0	355								
304762		27	2487																																	5283	0	2685								
304913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
305059		0	4430																																	1126	0	4162								
305077		220	1743																																	511	0	390								
305237		888	850																																	7082	0	2424								
305442		7688	17072																																	19479	0	7743								
306056		0	140																																	610	0	1826								
306159	2000	7638	5389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7483	0	1591								
306337		599	1793																																	10404	0	23859								
306908		9763	14413																																	16317	0	12383								
307062		3637	8389																																	91444	0	1091								
307334		4824	4286																																	2856	0	833								
307361		9530	16919																																	28778	0	3681								
307679		10224	17750																																	72359	0	23749								
308256		233	0																																	2851	0	3761								
308340		2306	311																																	1198	0	30226								
308836		0	0																																	0	0	1265								
309150		6253	3538																																	173	0	22431								
309655		28407	107206																																	90209	26827	52865								
309851		134	117																																	1792	0	1759								
310754		12906	5655																																	2300	0	187	Warehouse cred line collateralized by loans in 10b			Mort loans sold to Interim Purchaser - saleable by bank				
310950		0	16																																	1926	0	5921								
310978	0	73051	7030	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																17572	0	13445								
311050		4252	13246																																	31463	0	43443								
311144		0	0																																	2467	0	719								
311256		4875	265																																	14235	0	7946								
311265		1650	12221																																	16415	0	1924								
311603		5358	31394																																	24141	0	12592								
311658		0	1439																																	1369	0	50								
311845	594000	218335	205691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36600	4539	32010	0	0	0	0	0	0	0	32010	0				1633795	0	1472463								
311939		1349	1890																																	5824	0	11731								
312244		1389	12659																																	36813	0	85431								
312356		1718	1250																																	2918	0	838								
313009		5363	2485																																	2688	0	22								
313157		423	913																																	10500	0	8246								
313223		3508	7950																																	32056	0	5043								
313577		6352	7363																																	54018	0	69918								
314257		14786	25149																																	108037	0	2901								
314444		4148	1156																																	4023	0	1994								
315656		7783	11293																																	1659	0	237								
316840	0	72380	297982	0	0	0	18965	0	0	0	0	0	0	0	0	0	0	0	18965	0																518244	472675	157928								
316859		1360	5459																																	880	0	1162								
316934		0	0																																	10164	0	0								
317258		2139	40987																																	35596	0	29192								
317342	0	29024	605682	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																927870	10500	133159								
317379		5331	8903																																	11768	0	7048								
317650		495	0																																	352	0	33								
318974		43550	15295																																	88090	1913	23256								
319047		7280	1854																																	6108	3287	14227								
319458	0	520	1409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1710	0	3221								
319551		0	8317																																	25077	0	76525								
320034		0	110																																	777	0	4355								
320052	0	18557	6983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11413	0	10919								
320070		271	2463																																	1578	0	3953								
320119	0	1572	277640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188799	9097	190620	0	0	0	0	0	0	0	190620	0				1894111	331212	192191								
321152	0	3329	11876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2356	0	2504								
321255	0	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																524	0	515								
321273		35666	11129																																	20187	0	6866								
321330		0	20																																	8889	0	5								
321947	0	12520	9374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1105	0	40338								
322449		5706	510																																	255	0	3029								
322551		368	251																																	174	0	1282								
323204		26488	59952																																	103424	0	187566								
323651		1022	22175																																	8611	0	4257								
324153		3170	6739																																	3355	0	6561								
324229		729	0																																	3	0	156								
324256		0	0																																	7985	0	0								
324340	0	19687	88083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																192040	2833	35578								
324854		815	4634																																	6354	0	15444								
324863	0	29487	81210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																155107	0	289059								
324975		0	0																																	0	0	2184								
325141	0	1331	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3397	0	1534								
325459		0	0																																	119	0	2477								
325534		3442	3117																																	2753	0	13682								
326054		8271	6484																																	41900	0	8242								
326344		5019	13807																																	38962	0	25786								
326858		2746	41738																																	207501	0	168634								
326979		1736	8250																																	14755	0	14871								
327220		414	194																																	15465	0	2491	Letter of credit to secure insurance policy for customer							
327305	0	9227	9281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																73215	0	9578								
327435		11223	23072																																	7683	0	617								
327556		2014	0																																	15385	0	27396								
327855		28750	70960																																	23592	0	12998								
328058	0	1311	880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	247								
328357	0	0	1123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3903	0	0								
328656		1403	1168																																	5550	0	22955								
328777	90000	54263	182975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																67939	0	17082								
329149		0	0																																	3446	0	24834								
329345		22521	45471																																	21314	8273	7099								
329550		12779	4999																																	36489	0	556								
329952	0	27880	9121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7891	0	8691								
330239		30	4190																																	11981	0	6183								
330248		0	0																																	464	0	9402								
330855	0	27403	76762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																120765	0	43891								
330873	0	3868	2364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																283	0	2072								
330949		8621	16903																																	2899	0	6678								
331076		1332	22765																																	12107	0	0								
331375		11717	4384																																	9265	0	8926								
331544		0	275																																	5463	0	506								
331713		2616	13112																																	20402	0	13708								
332224		1072	8100																																	8221	0	2701								
332345		0	306																																	328	0	0								
332671		339	1256																																	0	0	0								
332756		0	0																																	1270	0	6324								
333034		89	1660																																	2781	0	4933								
333203	0	44972	80570	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19580	0	45994								
333650		0	1331																																	7236	0	45688								
333856	0	18930	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																25183	0	1073								
333940	0	120	224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																835	0	3187								
334264		6394	37443																																	14816	0	17150								
335346		6238	15632																																	12053	0	46786								
336147		2901	810																																	709	0	9309								
336361		8153	7996																																	2097	0	1004								
336576		961	4625																																	2629	0	558								
337340		0	0																																	421	0	11								
338646		10915	15975																																	1999	0	26138								
338945		0	150																																	2595	0	5126								
339072	0	10081	1324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5060	0	50								
339353		0	1038																																	3644	0	3184								
339456	0	30483	22834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																23104	4286	4588								
339607		14560	15402																																	10010	0	6069								
339773	0	80485	674938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																185586	0	24302								
339858	0	54756	3086292	0	0	417	0	12	0	417	0	0	0	0	0	12	0	0	0	0	18576	215000	160829	886	0	0	0	0	0	0	160829	886				10683707	144168	4655617								
340135	220000	30705	87569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																73585	50	9036								
340144		15685	6726																																	171231	0	38424								
340256		19801	11805																																	28764	0	1775								
340443		2111	376																																	0	0	1370								
340742	0	2883	15509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																41767	0	3650								
340751		17373	17998																																	29006	0	13465								
341310		13606	17811																																	44958	0	7258								
342054		12076	24439																																	6278	0	10023								
342362	0	2603	3382	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6349	0	21278								
342410	12609	52218	134924	0	0	32878	23884	0	0	0	0	0	17257	15621	0	0	0	0	6173	17711																308506	0	49847								
342634	0	417459	1976641	0	0	304059	44870	0	32752	244225	27082	0	0	0	0	36593	8277	0	0	0	8931	1764	9507	0	0	0	0	0	0	0	9507	0				1075066	0	530387								
343051		184	8																																	456	0	174								
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	13612								
343770		646	342																																	656	0	960								
343903		10549	13666																																	8707	0	16408								
343958		0	35																																	2283	0	11997								
344647	0	3335	19828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																49692	0	27126								
344852		877	485																																	1199	0	946								
345309	0	19353	41293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																55757	0	62243								
345345	0	1922	1544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																26657	0	62624								
345747	0	11492	28470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																40737	0	10033								
345756	0	3319	12740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18876	0	0								
345877		13846	60782																																	31185	0	10067								
346379		6346	1735																																	9235	0	7770								
346566		1502	248																																	325	0	0								
346771		2344	80																																	5460	0	5427								
347022		2445	7204																																	2205	0	1441								
347639		109	4931																																	10337	0	0								
347956	415	4792	23969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																24424	0	15134								
348159		3708	966																																	9806	0	704								
348720		89078	20588																																	15724	0	3717								
349129		1631	3812																																	1080	0	656								
349343		4542	2588																																	21463	0	10852								
350572		3012	2824																																	11736	0	3071								
350657		63	6																																	1124	0	1153								
350750		3133	20938																																	365	750	16328								
351131	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																11	0	15090								
351560		974	2981																																	19549	0	0								
351878		0	0																																	7980	0	1229								
352370		1416	2845																																	1795	0	1577								
352651		5947	1864																																	22157	0	467								
352745		0	0																																	2714	0	8714								
352772	0	621033	828796	0	0	44944	992	0	0	0	0	0	36927	8017	0	0	0	0	992	0	0	22851	16714	0	0	0	0	0	968	0	17682	0				1002140	0	226723								
353238		19854	11889																																	8025	0	3613								
353546		249	32																																	4023	0	8825								
353555	0	48749	105912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2170137	0	60357								
353957		0	0																																	0	0	2368								
354057		0	252																																	300	0	1312								
354253		0	0																																	1999	0	2325								
354310	1061600	58962	245645	0	0	878530	0	0	36948	387535	454047	0	0	0	0	0	0	0	0	0																917429	0	115280								
354552		6771	24170																																	21081	0	20040								
354851		177	37																																	2015	0	5328								
355120		7545	47144																																	18252	0	5368								
355559		1684	3389																																	39547	0	7833								
355858	0	9324	50322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																46133	0	55573								
356239		51	31																																	11678	0	35900								
356659		3660	33																																	0	0	2007								
356752		481	4619																																	1796	0	107								
357526		1353	3452																																	3827	0	2400								
357553		582	331																																	5045	0	32923								
357777		0	838																																	9338	0	5361								
357937		5224	27746																																	8855	0	5650								
358112		216	2864																																	768	0	3361								
358448		0	318																																	401	0	1513								
358756		58	25																																	1168	0	7977								
359472		388	30																																	0	0	0								
359744		169	319																																	1886	0	6685								
360777	0	1171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	477								
361055		19135	17717																																	40118	0	41793								
361167	0	118808	579982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																283442	9259	81523								
361279		5545	3651																																	6448	0	7095								
361354		0	0																																	419	0	989								
361439	0	17862	9757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6170	0	1782								
362043		149	0																																	1270	0	2877								
362155		1023	3867																																	4214	0	3039								
362717	0	631	51865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																77644	0	17124								
362856		0	0																																	0	0	1964								
362940		0	0																																	206	0	737								
363442		0	0																																	0	0	0								
363648		122	0																																	2880	0	11712								
363657	0	2523	15569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	3709								
363778		620	0																																	0	0	0								
364131		18580	15369																																	3891	0	5590								
364270																																														
364430		8119	8636																																	8882	0	8453								
364850	0	331	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3322	0	952								
365325	0	542112	2964011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54996	0	0	0	0	0	0	0	0	0	0	0				1259584	10250	948028								
365745		0	25475																																	2973	0	4707								
365848		0	1892																																	616	0	156								
365950		2793	3031																																	983	0	3840								
366078		12784	30004																																	31338	0	2573								
366238	185000	19786	91940	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																28215	0	53786								
366247		952	80																																	6206	0	13705								
366359		329	0																																	1153	0	1641								
366658		1561	345																																	3344	0	847								
366854	0	4533	3140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																18459	0	104								
367150		2103	0																																	1674	0	4686								
367178		1633	1870																																	8841	0	0								
367431		9736	9285																																	5992	0	1227								
367543		0	9898																																	30099	0	19654								
368054		98	0																																	1684	0	4254								
368344	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2980	0	10986								
368522		589	106																																	4000	0	4900								
368933		210	31																																	1939	0	10944								
368951		2441	1659																																	8290	0	8440								
369453		226	7654																																	4253	0	8769								
369659		29330	47544																																	73759	0	33542								
370020		14015	9586																																	15876	0	35850								
370347		647	98																																	0	0	19364								
370721	0	398	1087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2846	0	7199								
370833		0	1665																																	0	0	292								
370954		17260	2144																																	57	57	1188								
371223		1382	96455																																	4486	0	1839								
371232		396	1696																																	9694	623	521								
371362		791	9265																																	30335	0	38755								
371559		531	0																																	1143	0	3885								
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																157	0	111								
371849		206	325																																	293	0	1								
371924		3058	40426																																	67747	0	9293								
371942		305	959																																	931	0	2333								
372444		44	131																																	381	0	4705								
372538		41326	53570																																	28945	0	57985								
372640		963	3014																																	2993	0	3268								
372855	0	9886	47042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2498	0	3192								
373272		463	0																																	0	0	0								
373553		1788	0																																	4653	0	0								
373601	0	0	4025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	2350								
374130		9138	6650																																	6178	0	2628								
374653	0	31624	96194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																157255	0	68236								
374774		0	1698																																	1725	0	0								
375043	220300	2778	50009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																109112	0	83120								
375379		0	600																																	0	0	0								
375502		12885	17612																																	134921	0	3417								
375566		212604	20216																																	19745	0	616								
375650		1609	0																																	328	0	253								
376237		148	2622																																	362	0	1545								
376273	0	2072	47453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																39463	0	44878								
376442	0	3200	9403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																23026	0	62337								
376947		473	224																																	1889	0	16667								
377663	0	642	512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7343	0	3404								
377850		2520	5022																																	1342	0	94								
378044		319	10																																	130	0	2751								
378110		178	12																																	662	0	1055								
379050		0	0																																	0	0	2858								
379153		2291	1306																																	2560	0	1953								
379470		815	2669																																	0	0	1587								
379649	0	2844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4433	0	0								
379920	0	566767	2284040	0	0	583530	125306	0	48137	490050	45343	0	0	0	3714	99991	21601	0	0	0	80278	16597	83490	0	0	0	0	0	0	0	83490	0				6500417	466338	1191663								
380346		9	2370																																	3444	0	4148								
380458		50280	64973																																	87653	0	13500								
380533		1534	10582																																	15329	0	52134	Federal Home Loan Bank							
380878		1203	9223																																	8957	0	0								
380944		2285	5172																																	22843	0	10								
381026	0	413	1137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1810	0	1934								
381932		6397	5836																																	5023	0	0								
381950		3560	5101																																	5548	0	1722								
382050	0	969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																19947	0	3248								
382069	0	0	3031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2724	0	11986								
382256		0	0																																	1584	0	2904								
382274		0	0																																	0	0	0								
382443		436	1942																																	4316	0	11605								
382537		5051	9176																																	8700	0	1189								
382649		5669	6615																																	58553	0	4076								
382658		1117	0																																	10070	0	37162								
382742		580	7640																																	5961	0	637								
382854	0	3403	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2020	0	815								
384018		0	14441																																	116893	0	11454								
384278	200000	39375	83955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																26662	0	9560								
384353		0	0																																	107	0	2935								
384652		29909	29876																																	32055	0	9473								
384830		4122	6444																																	2337	0	936								
385350		3813	0																																	7421	0	5018								
385471		2796	239																																	2412	0	80219								
385547		1098	462																																	1388	0	4430								
385686		30	2314																																	158	0	8015								
386432		3500	2616																																	2343	0	2641								
386450	0	2205	2390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3827	0	61254								
386731		1862	375																																	15106	0	3473								
386825		0	0																																	3655	0	0								
387055		393	230																																	988	0	9124								
387671		8965	9892																																	12394	0	13804								
388155		1432	7573																																	1578	0	2254								
388258		400	107																																	16	0	1016								
388557		79	6866																																	24128	0	22406								
388744		7616	1815																																	9302	0	14507								
388753		0	233																																	250	0	2185								
388874		1888	0																																	0	0	589								
389358		2768	97																																	31458	0	16051								
389376		0	0																																	2332	0	1530	Commitment to purchase CD							
389826		0	0																																	304	0	263								
390372		4954	2652																																	0	0	334								
390840		507	9593																																	18712	0	7080								
391418		1266	1104																																	559	0	3125								
391557		205	0																																	267	0	8								
391575																																														
391959		0	0																																	1246	0	15507								
391977		4078	30404																																	12132	0	15795								
392152		9881	507																																	302	0	273								
392255		1000	209																																	2974	0	1456								
392778		5350	13822																																	36989	3750	1853								
393252		0	0																																	0	0	34602								
393355	0	5318	1133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																6736	0	6936								
393953		12718	45980																																	31383	0	6452								
394156		64	311																																	4320	0	7694								
394259	0	473	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																10071	0	61920								
395238	0	33412	2036347	0	0	480681	0	301223	126007	318906	35768	0	0	0	0	261194	40029	0	0	0	100622	6116	0	0	0	0	0	0	1095	0	1095	0				8802770	392669	636373								
396057		1150	2258																																	3079	0	1166								
396244	0	28348	41267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2183	0	0								
396253		64438	36097																																	41476	0	4289	.							
396954		0	0																																	0	0	8415								
397456	0	9	3574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1885	0	3213								
397531		0	50720																																	17587	0	31								
397540	0	50538	224513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																135248	1000	30205								
397559		6020	24755																																	39713	0	9838								
397755		15964	546242																																	25849	0	1317								
397858		452	863																																	12	0	55								
398051	0	1324	2761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2286	0	7680								
398248	0	1290	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																8723	0	2445								
398668																																														
398837		3379	885																																	1244	0	1332								
399357		0	0																																	0	0	7256								
399517	0	24171	405147	0	0	21578	25500	0	0	7880	13698	0	0	0	0	25500	0	0	0	0																420866	0	102906	FHLB of Pittsburgh Letters of Credit							
399731	0	727	2079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1791	0	2526								
399973		796	1536																																	2874	0	250								
400057		1398	1934																																	4433	0	17741								
400141		6751	22693																																	52284	2500	23008								
400365		10387	7427																																	13010	0	1140								
400767		481	995																																	5	0	796								
401072		3982	252																																	0	0	0								
401559		0	0																																	2279	0	2467								
401755		5846	10437																																	5813	0	31253								
401906		4161	12060																																	7994	0	12794								
401951		1923	303																																	1846	0	193								
402846		0	0																																	8030	0	0								
402873		759	0																																	0	0	675								
403067		0	0																																	4669	0	2699								
403151	45000	4011	292727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																247016	0	286786								
403179		38109	25873																																	15374	0	2956								
403254		0	0																																	0	0	0								
403656		0	0																																	46	0	2148								
403870		7382	15764																																	44492	0	608								
403946		5309	68974																																	79194	0	8140								
404653		547	18931																																	57848	0	0								
404943		307	303																																	1414	0	5163								
406022		1394	8354																																	15560	0	2118								
