"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
298245																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6267	0	0	87		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
299868																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
300009																																																																																																																																																								0	0	0	0							16234	0		1165		0			0					0																													16286																				0																	
300063																																																																																																																																																								0	0	0	0							0	0		0		502			0					0																																																																		
300353																																																																																																																																																								0	24735	0	0							0	0		0		350			0					0																																																																		
300933																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	7881	0	0	269		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
300942																																																																																																																																																								205	0	0	0	0	0	0	0	0	0	5092	500	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
300960																																																																																																																																																								0	0	0	0							33941	0		1369		4940			0					2755																													8167																				0																	
301574																																																																																																																																																								0	0	0	0							65444	0		0		1212			0					0																																																																		
301800																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	37233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4000	0	0	0	0	0	0	0	0	0	0	0	6419	0	0	0	0	0	0	0	0	0	0	0	10419	0	0	0	0	0	0	0	0	0	0	0	86	0	0	0	18	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
302030																																																																																																																																																								0	0	0	0							0	0		975		0			0					0																																																																		
302133																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
302553																																																																																																																																																								448	0	0	0							3548	0		0		0			0					0																																																																		
302656																																																																																																																																																								0	0	0	0	0	0	185955	0	0	0	45987	0	0	28721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2171	0	0	0	0	0	0	0	0	0	0	0	2357	0	0	0	50000	0	0	0	0	0	0	0	240483	0	0	0	0	0	0	0	0	0	0	0	10904	0	0	0	2561	0	0	0	0	0	163452	0	0	0	0			0	0	0	0	0	0	0	0	
303653																																																																																																																																																								0	0	0	0							0	0		660		0			0					250																																																																		
303701																																																																																																																																																								0	0	0	0							5867	0		42		20			0					0																																																																		
303747																																																																																																																																																								1713	0	0	0							0	0		0		0			0					0																																																																		
303952																																																																																																																																																								0	0	0	0							0	0		250		0			0					0																																																																		
304173																																																																																																																																																								0	0	0	0							64399	0		583		0			0					0																																																																		
304520																																																																																																																																																								0	0	0	0							10699	0		0		920			0					0																																																																		
304575																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
304762																																																																																																																																																								0	0	0	0							0	0		0		116			0					0																																																																		
304913																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
305059																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
305077																																																																																																																																																								0	0	0	0							1242	0		0		0			0					0																																																																		
305237																																																																																																																																																								0	0	0	0							1964	0		920		0			0					0																																																																		
305442																																																																																																																																																								0	0	0	0							19160	3		549		467			0					0																																																																		
306056																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
306159																																																																																																																																																								0	2000	0	0	0	0	0	0	0	0	15653	0	0	0		743		0	0	0	0	0	0	0	0	0	0	0	2410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
306337																																																																																																																																																								0	0	0	0							107	0		10		0			0					0																																																																		
306908																																																																																																																																																								0	0	0	0							4426	0		0		352			0					1450																																																																		
307062																																																																																																																																																								0	0	0	0							8111	4354		755		0			0					1250																																																																		
307334																																																																																																																																																								0	0	0	0							0	0		20		0			0					0																													33759																				0																	
307361																																																																																																																																																								0	60000	0	0							0	0		710		0			0					0																																																																		
307679																																																																																																																																																								0	0	0	0							33267	11284		1600		2727			0					0																													4636																				0																	
308256																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
308340																																																																																																																																																								0	0	0	0							4667	0		75		0			0					0																																																																		
308836																																																																																																																																																								0	3750	0	0							1755	0		0		74			0					0																																																																		
309150																																																																																																																																																								0	0	0	0							4170	0		1068		0			0					0																																																																		
309655																																																																																																																																																								0	0	0	0							6850	0		2995		0			0					0																																																																		
309851																																																																																																																																																								0	0	0	0							0	0		7		0			0					0																																																																		
310754																																																																																																																																																								0	107357	0	0							5572	0		0		0			113638					0																													469971																				0																	
310950																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
310978																																																																																																																																																								0	0	0	0	0	0	87616	0	0	0	12250	0	0	20	0	494	0	0	0	0	0	0	0	0	0	0	0	0	327533	0	0	0	0	0	0	0	0	0	0	0	233883	0	0	0	0	0	0	0	0	0	0	0	649032	0	0	0	0	0	0	0	0	0	0	0	15226	0	0	0	13302	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
311050																																																																																																																																																								0	0	0	0							2478	4138		0		5694			0					0																													673																				0																	
311144																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
311256																																																																																																																																																								0	0	0	0							10941	1112		664		0			0					0																																																																		
311265																																																																																																																																																								0	0	0	0							0	0		0		53			0					0																																																																		
311603																																																																																																																																																								0	0	0	0							26494	0		1793		451			0					0																													209																				0																	
311658																																																																																																																																																								0	0	0	0							0	0		3		0			0					0																																																																		
311845																																																																																																																																																								0	597508	0	0	0	0	4322673	0	0	0	720611	1221760	0	144916	0	17413	0	0	0	0	0	0	0	0	25000	0	0	0	281000	0	0	0	0	0	0	0	500000	0	0	0	135511	0	0	0	1012000	0	0	0	0	0	0	0	3011264	0	0	0	28115	0	0	0	108918	0	0	0	20329	0	0	0	1156	0	0	0	3264920	0	2081753	0	0	0	0			0	0	0	0	0	0	0	0	
311939																																																																																																																																																								0	0	0	0							0	0		30		0			0					0																																																																		
312244																																																																																																																																																								0	4141	0	0							43760	3736		5305		0			0					0																																																																		
312356																																																																																																																																																								0	0	0	0							0	0		0		337			0					0																																																																		
313009																																																																																																																																																								0	8600	0	0							217	0		29		0			0					0																																																																		
313157																																																																																																																																																								2680	0	0	0							0	0		0		0			0					0																													8996																				0																	
313223																																																																																																																																																								0	2255	0	0							17574	0		1111		0			0					0																													559																				0																	
313577																																																																																																																																																								0	0	0	0							19569	1920		1009		2506			0					0																																																																		
314257																																																																																																																																																								0	0	0	0							87664	0		3747		0			0					2870																													25836																				0																	
314444																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
315656																																																																																																																																																								0	0	0	0							1774	0		91		225			0					0																																																																		
316840																																																																																																																																																								0	0	0	0	0	0	463956	0	0	0	460311	96895	0	9773	0	1318	0	0	0	0	0	0	0	0	0	0	0	0	22317	0	0	0	0	0	0	0	0	0	0	0	261519	0	0	0	0	0	0	0	0	0	0	0	283836	0	0	0	7906	0	0	0	8019	0	0	0	670	0	0	0	77	0	0	0	463956	0	0	0	0	32	0			0	0	0	0	0	0	0	18965	
316859																																																																																																																																																								0	0	0	0							0	0		9		442			0					0																																																																		
316934																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
317258																																																																																																																																																								0	0	0	0							6136	0		906		229			0					0																													1719																				0																	
317342																																																																																																																																																								4001	0	0	0	0	0	600149	0	0	0	387244	84209	0	24228	0	7399	0	0	0	0	0	0	0	0	0	0	0	0	23588	0	0	0	0	0	0	0	0	0	0	0	20297	0	0	0	0	0	0	0	0	0	0	0	644035	0	0	0	0	0	0	0	0	0	0	0	13856	0	0	0	10764	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
317379																																																																																																																																																								0	0	0	0							8551	0		50		0			0					0																													5761																				0																	
317650																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
318974																																																																																																																																																								0	0	0	0							140129	124		100		0			0					0																													911922																				0																	
319047																																																																																																																																																								0	0	0	0							6641	5012		145		0			0					0																																																																		
319458																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		1051		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
319551																																																																																																																																																								0	0	0	0							408	0		452		0			0					0																																																																		
320034																																																																																																																																																								0	0	0	0							0	801		30		0			0					0																																																																		
320052																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	760		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
320070																																																																																																																																																								0	0	0	0							8554	0		0		0			0					0																																																																		
320119																																																																																																																																																								59366	7441	0	0	0	0	6670815	0	0	0	0	31047	0	121154	5377	781	0	0	0	0	0	0	0	9987	0	0	0	0	0	479202	0	0	0	0	0	0	0	0	0	0	0	64691	2240	0	0	62276	2250	0	0	0	0	0	863000	225056	4490	0	156228	2907	0	0	156569	2418	0	0	62132	530	102	0	17337	4037	102	0	5807815	381113	174000	0	0	0	0			0	0	0	0	0	0	0	0	
321152																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	10541	0	0	1998		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
321255																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
321273																																																																																																																																																								0	0	0	0							5800	0		376		0			0					0																																																																		
321330																																																																																																																																																								0	0	0	0							241	0		20		0			0					0																																																																		
321947																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	42925	0	0	15		15		0	618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
322449																																																																																																																																																								0	0	0	0							1804	0		0		0			0					0																																																																		
322551																																																																																																																																																								0	0	0	0							57	0		0		0			0					0																																																																		
323204																																																																																																																																																								0	199400	0	0							118330	13764		7544		3696			0					0																													13599																				0																	
323651																																																																																																																																																								0	0	0	0							0	0		1663		0			0					0																																																																		
324153																																																																																																																																																								0	21000	0	0							0	0		398		0			0					0																																																																		
324229																																																																																																																																																								0	5000	0	0							1100	0		0		0			0					0																																																																		
324256																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
324340																																																																																																																																																								0	0	0	0	0	0	409493	0	0	0	84673	0	0	185	0	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	409493	0	0	0	0	0	0	0	0	0	0	0	20249	0	0	0	18	0	0	0	0	0	405222	0	0	0	0			0	0	0	0	0	0	0	0	
324854																																																																																																																																																								0	3	0	0							56	0		129		0			0					0																																																																		
324863																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	31733	0	0	8774	0	0	0	0	0	0	0	0	0	70	0	0	0	0	1886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1886	0	0	0	0	0	0	0	0	0	0	0	26	0	0	0	82	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
324975																																																																																																																																																								0	0	0	0							3651	0		301		0			0					0																																																																		
325141																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	130		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
325459																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
325534																																																																																																																																																								0	0	0	0							17905	2571		0		752			0					0																													2609																				0																	
326054																																																																																																																																																								0	59500	0	0							7350	0		714		0			0					0																																																																		
326344																																																																																																																																																								0	87000	0	0							3785	0		2854		3316			0					0																																																																		
326858																																																																																																																																																								0	0	0	0							27106	18132		6023		0			0					0																													100000																				0																	
326979																																																																																																																																																								0	0	0	0							34645	0		0		188			0					0																																																																		
327220																																																																																																																																																								0	2120	0	0							8676	0		3866		0			0					0																																																																		
327305																																																																																																																																																								0	0	0	0	0	0	214036	0	0	0	39196	3163	0	3867	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214036	0	0	0	0	0	0	0	0	0	0	0	13447	0	0	0	9620	0	0	0	0	0	134518	0	0	0	0			0	0	0	0	0	0	0	0	
327435																																																																																																																																																								0	0	0	0							28584	0		1921		64			0					0																																																																		
327556																																																																																																																																																								0	0	0	0							0	0		285		0			0					0																													59620																				0																	
327855																																																																																																																																																								0	0	0	0							3010	0		689		3670			0					0																																																																		
328058																																																																																																																																																								85	0	0	0	0	0	0	0	0	0	15	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
328357																																																																																																																																																								0	1592	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
328656																																																																																																																																																								0	0	0	0							1891	0		4419		0			0					0																																																																		
328777																																																																																																																																																								0	90000	0	0	0	0	177570	0	0	0	169009	0	0	622	0	12791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163587	0	0	0	125	0	0	0	585	0	0	0	3182	0	0	0	206	0	0	0	13982	0	163587	0	0	0	0			0	0	0	0	0	0	0	0	
329149																																																																																																																																																								0	0	0	0							15	0		0		0			0					0																																																																		
329345																																																																																																																																																								0	0	0	0							4322	0		606		0			0					0																													19317																				0																	
329550																																																																																																																																																								0	0	0	0							16600	0		2159		0			0					0																																																																		
329952																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		447		0	0	0	0	0	0	0	0	0	0	0	1534	0	0	0	0	0	0	0	0	0	0	0	1534	0	0	0	0	0	0	0	0	0	0	0	3068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
330239																																																																																																																																																								0	0	0	0							2310	0		1558		0			0					0																																																																		
330248																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
330855																																																																																																																																																								0	0	0	0	0	0	45699	0	0	0	71358	1346738	0	7694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6371	0	0	0	0	0	0	0	0	0	0	0	6371	0	0	0	3582	0	0	0	3582	0	0	0	132	0	0	0	0	0	0	0	45699	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
330873																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	21687	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
330949																																																																																																																																																								2953	0	0	0							12577	0		299		38			0					0																																																																		
331076																																																																																																																																																								0	4680	0	0							5093	0		4926		0			0					0																																																																		
331375																																																																																																																																																								0	0	0	0							19450	0		0		0			0					0																																																																		
331544																																																																																																																																																								0	0	0	0							3484	0		0		25			0					0																																																																		
331713																																																																																																																																																								0	51730	0	0							20190	0		43		1639			0					0																																																																		
332224																																																																																																																																																								0	0	0	0							6849	0		57		0			0					0																																																																		
332345																																																																																																																																																								0	0	0	0							539	0		272		0			0					348																																																																		
332671																																																																																																																																																								0	0	0	0							4888	0		0		0			0					0																																																																		
332756																																																																																																																																																								0	0	0	0							8	0		0		0			0					0																																																																		
333034																																																																																																																																																								0	0	0	0							146	0		110		0			0					0																																																																		
333203																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	35339	149	0	1177	0	355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
333650																																																																																																																																																								0	0	0	0							0	0		215		0			0					67																																																																		
333856																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	1371		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
333940																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	993	0	0	338		0		0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
334264																																																																																																																																																								856	0	0	0							0	0		0		0			0					0																																																																		
335346																																																																																																																																																								9501	25540	0	0							0	0		0		0			0					0																																																																		
336147																																																																																																																																																								0	0	0	0							2258	0		65		67			0					0																																																																		
336361																																																																																																																																																								0	0	0	0							150	0		0		108			0					0																																																																		
336576																																																																																																																																																								0	0	0	0							10665	460		0		77			0					0																													7111																				0																	
337340																																																																																																																																																								0	0	0	0							5795	0		0		16			0					0																																																																		
338646																																																																																																																																																								0	0	0	0							15236	1149		2732		40			0					0																																																																		
338945																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
339072																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	22584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
339353																																																																																																																																																								0	0	0	0							265	0		137		0			0					0																																																																		
339456																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	3334	1409	0	2039		4564		0	0	0	0	0	0	0	0	0	0	0	4989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
339607																																																																																																																																																								0	0	0	0							67816	0		36		4391			0					0																													116228																				0																	
339773																																																																																																																																																								0	0	0	0	0	0	726869	0	0	0	166267	0	0	0	0	7340	7340	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	726869	0	0	0	0	0	0	0	0	0	0	0	29291	0	0	0	29298	0	0	0	0	0	726869	0	0	0	0			0	0	0	0	0	0	0	0	
339858																																																																																																																																																								1314	0	0	0	0	0	4565026	0	0	0	573976	49382	0	966857	232954	57573	13296	0	0	0	0	0	0	25000	675500	0	0	2780012	43219539	112844	0	0	0	0	0	1809249	0	0	0	1642669	868122	0	40059	2448700	787590	0	38759	2621974	0	3684354	78818	14986958	607602	0	0	0	185928	1093	1851	754565	210298	903	1374	753145	3182	0	0	0	114	0	0	0	49508175	112844	0	0	1251	1109	0			417	12	0	0	0	0	0	0	
340135																																																																																																																																																								0	220000	0	0	0	0	0	0	0	0	61968	0	0	5997	0	1600	0	0	0	0	0	0	0	11200	0	0	0	0	6662	0	0	0	0	0	0	0	0	0	0	0	5201	0	0	0	0	0	0	0	0	0	0	0	11863	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	30	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
340144																																																																																																																																																								0	12750	0	0							52354	941		4039		604			0					0																													1434																				0																	
340256																																																																																																																																																								0	0	0	0							853	0		362		3156			0					0																																																																		
340443																																																																																																																																																								708	0	0	0							1274	0		0		0			0					0																																																																		
340742																																																																																																																																																								0	0	0	0	0	0	54028	0	0	0	16350	0	0	213		17		0	0	0	0	0	0	0	0	0	0	0	29743	0	0	0	0	0	0	0	0	0	0	0	18184	0	0	0	6836	0	0	0	0	0	0	0	108791	0	0	0	0	0	0	0	0	0	0	0	388	0	0	0	218	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
340751																																																																																																																																																								0	0	0	0							0	0		0		6950			0					0																																																																		
341310																																																																																																																																																								0	0	0	0							23847	0		1790		0			0					0																																																																		
342054																																																																																																																																																								0	400	0	0							12927	0		3767		0			0					0																													1082																				0																	
342362																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	358	0	0	411		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
342410																																																																																																																																																								0	12609	0	0	0	0	717562	0	0	0	339871	0	0	0	0	28218	0	0	0	0	0	0	0	0	0	0	0	0	2502	0	0	0	0	0	0	0	0	0	0	0	5885	0	0	0	5885	0	0	0	0	0	0	0	227502	0	0	0	11572	0	0	0	11624	0	0	0	1595	0	0	0	393	0	0	0	504332	0	175000	0	37	86	0			0	0	0	0	0	0	32878	23884	
342634																																																																																																																																																								0	0	0	0	0	0	2467866	0	0	0	569933	222622	0	123534	1272	17281	0	0	0	0	0	0	0	0	241000	0	0	0	128500	0	0	0	50000	0	0	0	10000	0	0	0	290384	0	0	0	120000	0	0	0	0	0	0	0	1523884	0	0	0	14061	0	0	0	38102	0	0	0	2932	0	0	0	2784	0	0	0	1783866	0	0	0	32	4	0			0	0	0	0	0	0	304059	44870	
343051																																																																																																																																																								83	0	0	0							0	0		0		0			0					0																																																																		
