"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	
254504																																																																																																																																																	0	0	39819	1248	1110	16207	14762	3000	3010	0	0	0	0	20319	18707	96601	87812		0	0	24562	19916	0	0	7062	18999	651	11130	7098	23010	0	0	7	0	0	1497	208	21271	22760																									0	8252	0	8344									0	0	0	0	0	0	500	451	0	0	0	0	0	0	14370	13650						
254849																																																																																																																																																	0	0	9495	10064	9028	0	0	0	0	0	0	0	0	0	0	97305	87711		0	0	4125	3057	2999	2978	732	15527	732	13980	29393	2255	3056	0	0	0	16	0	10332	4193	8227																									0	0	0	0									0	0	0	0	0	0	9500	8227	0	0	0	0	0	0	0	0						
255350																																																																																																																																																	0	0	4914	0	0	0	0	0	0	0	0	0	0	627	627	36503	33478		627	627	15378	14484	0	0	2474	1231	1243	2510	9830	11310	678	0	0	0	403	4342	2557	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
255547																																																																																																																																																	600	592	5640	2797	2681	0	0	0	0	0	0	0	0	960	946	15466	13850		360	354	4323	3762	0	0	2129	1045	1084	3092	3597	2761	375	0	0	0	27	561	2267	0	0																									0	0	0	0	0	0	243	213	0	0	3053	2643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
255556																																																																																																																																																	4120	3669	42857	3486	3191	2724	2724	3000	3000	0	0	0	0	35378	31528	69539	61873		5038	4766	29294	27236	0	0	5650	310	5839	14853	16696	32932	0	0	0	60	303	11409	11651	0	3197																									0	0	0	0									0	0	0	0	0	0	4122	3197	0	0	0	0	0	0	0	0						
255574																																																																																																																																																	0	0	165062	0	0	0	0	37361	35479	0	0	0	0	0	0	270392	247664		0	0	0	0	0	0	1962	54	1955	43241	47391	72059	2477	898	4480	14	12	131	23708	11220	40025																									0	0	0	0									0	0	0	0	0	0	57468	51245	0	0	0	0	0	0	0	0						
255659																																																																																																																																																	0	0	1480800	1632013	1568256	0	0	2	75	0	0	0	0	0	0	2931388	2752324		0	0	76884	70230	0	0	996364	888874	39531	501614	340917	5152	0	188	78	400	333	1314	0	474176	499746																									0	0	0	0	0	0	119	119	0	0	2286	2194	0	0	0	0	0	0	517822	456667	0	0	0	0	0	0	0	0						
256058																																																																																																																																																	0	0	57750	8451	7962	0	0	44819	41713	0	0	0	0	0	0	163568	150971		0	0	66315	62617	750	724	21784	5340	17334	44989	28476	23451	1071	0	0	38	524	12527	4359	12139	724																									0	0	0	0									0	0	0	0	0	0	15243	12863	0	0	0	0	0	0	0	0						
256076																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22951	19801		0	0	12378	10715	0	0	0	0	0	0	502	6743	3469	0	0	120	368	4052	4336	0	207																									0	0	0	0									0	0	0	0	0	0	251	207	0	0	0	0	0	0	0	0						
256179																																																																																																																																																	0	0	378	0	0	0	0	0	0	0	0	0	0	500	476	25118	23390		0	0	1153	1043	500	498	5867	2032	4973	3589	995	1736	0	0	0	69	0	4018	629	556	5291																									53	0	52	0									0	0	0	0	0	0	6715	5848	0	0	0	0	0	0	0	0						
256553																																																																																																																																																	0	0	349588	235295	227247	0	0	2150	2150	0	0	0	0	0	0	672898	617128		0	0	48867	47119	0	0	81851	25642	56198	126161	101636	107997	9520	0	10	319	4787	54964	99141	1463	29288																									0	0	0	0	0	0	995	923	0	0	179587	158299	0	0	0	0	0	0	37329	30751	0	0	0	0	0	0	0	0						
257233																																																																																																																																																	0	0	36208	1997	1973	0	0	8000	6757	0	0	0	0	0	0	235518	186464		0	0	214950	165559	0	0	1773	1496	153	7576	6928	56568	104416	1	3	106	1029	7932	0	7	0																									0	0	0	0									0	0	0	0	0	0	7	7	0	0	0	0	0	0	0	0						
257345																																																																																																																																																	0	0	33921	0	0	0	0	0	0	0	0	0	0	0	0	97395	87483		0	0	42409	39231	0	0	2942	2029	2189	11034	15484	29682	1355	151	0	0	300	5440	7928	5430	6460																									0	0	0	0									0	0	0	0	0	0	13577	11891	0	0	0	0	0	0	0	0						
257578																																																																																																																																																	0	0	0	8044	7869	0	0	0	0	0	0	0	0	0	0	28680	26213		0	0	18082	16144	0	0	7869	0	7869	0	0	9239	6905	0	0	0	0	0	2200	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
257653																																																																																																																																																	0	0	17295	14283	14158	0	0	0	0	0	0	0	0	0	0	27426	26271		0	0	2110	2033	0	0	9167	2088	7282	7814	1048	1293	0	68	96	149	215	4789	1189	42	198																									0	0	0	0									0	0	0	0	0	0	304	240	0	0	0	0	0	0	0	0						
257756																																																																																																																																																	0	0	27986	5001	4821	0	0	0	0	0	0	0	0	0	0	37053	33210		0	0	13669	12225	0	0	3887	0	3887	2397	0	8954	3362	0	450	104	0	6994	2643	298	4123																									0	0	0	0									0	0	0	0	0	0	5342	4420	0	0	0	0	0	0	0	0						
258146																																																																																																																																																	0	0	1183	0	0	0	0	0	0	0	0	0	0	0	0	12192	10969		0	0	5029	4711	350	305	174	50	124	2156	1454	3401	0	0	0	0	0	1408	1493	153	729																									0	0	0	0									0	0	0	0	0	0	1116	882	0	0	0	0	0	0	0	0						
258306																																																																																																																																																	0	0	1323	7450	7040	0	0	0	0	0	0	0	0	3760	3656	110853	94823		0	0	380	375	3925	3289	1459	0	1459	20280	10563	40774	1733	0	174	111	152	11990	9322	0	2024																									0	0	0	0									0	0	0	0	0	0	2250	2024	0	0	0	0	0	0	0	0						
258379																																																																																																																																																	0	0	4357	0	0	0	0	0	0	0	0	0	0	0	0	20886	17849		0	0	13934	11386	0	0	494	814	494	0	1804	8088	2320	0	0	36	262	1480	460	0	2091																									0	0	0	0									0	0	0	0	0	0	2190	2091	0	0	0	0	0	0	0	0						
258539																																																																																																																																																	0	0	1183	495	494	0	0	0	0	0	0	0	0	0	0	15295	14522		0	0	4117	3672	0	0	742	1268	248	330	841	7147	4253	0	0	0	0	0	0	0	437																									0	0	0	0									0	0	0	0	0	0	453	436	0	0	0	0	0	0	0	0						
258771																																																																																																																																																	0	0	537373	22571	19896	0	0	41159	35152	0	0	0	0	2354	2305	1279449	1158360		2354	2305	449327	398100	0	0	34827	42883	32361	44651	45869	310485	146763	23331	0	2555	83503	56851	12351	37786	321326																									0	0	0	0	0	0	66561	63117	0	0	120379	113742	0	0	2426	1732	0	0	336920	302409	0	0	0	0	0	0	0	0						
258874																																																																																																																																																	0	0	0	7023	6583	0	0	0	0	0	0	0	0	31	30	19108	17437		0	0	9785	8729	400	399	2637	0	2636	6167	4145	4489	0	0	31	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
259059																																																																																																																																																	0	0	18319	33930	33010	0	0	500	486	0	0	1000	977	0	0	53866	52724		0	0	18386	18203	0	0	21478	4009	17470	28359	2552	287	0	0	0	0	0	0	0	48	0																									0	0	0	0									0	0	0	0	0	0	50	48	0	0	0	0	0	0	0	0						
259330																																																																																																																																																	0	0	47264	44009	41151	0	0	17752	14843	0	0	0	0	983	921	134805	125380		53	47	1611	1545	5000	4281	3878	3874	3878	43027	8817	7322	3972	454	804	1176	3371	28460	8428	4102	8679																									0	1967	0	2005	0	0	975	944	140	133	44204	41609	0	0	0	0	468	449	12081	11850	0	0	0	0	0	0	0	0						
259442																																																																																																																																																	0	0	22157	0	0	1370	1370	0	0	0	0	0	0	1370	1370	69087	62506		0	0	25896	23994	1000	926	1863	2057	1408	7495	6062	16026	1100	0	0	0	0	7575	6883	3509	11761																									0	0	0	0									0	0	0	0	0	0	15816	14391	0	0	0	0	0	0	0	0						
259956																																																																																																																																																	0	0	6771	1000	969	0	0	1496	1441	0	0	0	0	0	0	81376	72941		0	0	36684	34103	0	0	9233	2106	6641	18284	31396	4952	0	0	0	9	0	1197	465	2405	5486																									0	0	0	0									0	0	0	0	0	0	10115	7891	0	0	0	0	0	0	0	0						
260055																																																																																																																																																	9785	9547	940582	0	0	0	0	17125	13764	0	0	0	0	1157188	1075224	809351	711735		961399	888744	0	0	226508	198008	32170	10818	29639	124262	214357	856758	243624	5937	1520	10887	85533	247798	37789	0	0																									0	0	0	0	2472	2385	10216	9754	38958	36527	377220	338281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
260831																																																																																																																																																	0	0	28	4554	4543	0	0	500	500	0	0	0	0	0	0	5145	5131		0	0	0	0	0	0	2362	1375	987	1610	571	500	0	0	23	0	0	15	0	5	45																									0	0	0	0									0	0	0	0	0	0	52	50	0	0	0	0	0	0	0	0						
261146																																																																																																																																																	0	0	77153	25754	22951	0	0	3646	3246	0	0	0	0	0	0	121031	112563		0	0	14131	12805	5000	4636	5797	3644	5777	44061	20320	23040	0	62	2505	10	0	8337	937	0	3864																									0	0	0	0	0	0	122	122	0	0	12593	11729	0	0	0	0	0	0	3984	3864	0	0	0	0	0	0	0	0						
261360																																																																																																																																																	0	0	113870	79855	79646	0	0	0	0	0	0	0	0	9117	9132	230319	216674		9117	9132	96163	87594	0	0	31011	1992	28732	98965	38045	25332	1423	0	287	357	6376	19263	0	0	5018																									0	0	0	0									0	0	0	0	0	0	6799	5018	0	0	0	0	0	0	0	0						
261940																																																																																																																																																	0	0	134593	7987	7382	0	0	0	0	0	0	0	0	0	0	187241	167803		0	0	89242	83496	0	0	5412	3491	2394	26211	20504	40922	16159	0	0	194	0	19583	17105	1983	19258																									0	0	0	0									0	0	0	0	0	0	26493	21240	0	0	0	0	0	0	0	0						
262059																																																																																																																																																	0	0	37284	13956	13311	2000	1840	2021	1534	0	0	0	0	2000	1840	86741	75737		0	0	4355	4239	0	0	8077	766	7305	9078	3145	1716	0	0	6	272	3031	22380	28029	0	2008																									0	0	0	0									0	0	0	0	0	0	2463	2008	0	0	0	0	0	0	0	0						
262237																																																																																																																																																	0	0	5222	7005	6887	0	0	5021	4914	0	0	0	0	0	0	49718	44409		0	0	8997	7610	500	500	7378	5990	4891	3542	3435	10898	5824	0	0	4	0	3957	3526	128	2214																									0	0	0	0									0	0	0	0	0	0	1978	1685	0	0	0	0	0	0	0	0						
262358																																																																																																																																																	0	0	15315	0	0	0	0	22538	20908	0	0	0	0	322	322	27338	25059		322	322	1265	1253	3299	3299	60	3299	60	2694	5064	11366	0	0	0	15	618	2265	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
262741																																																																																																																																																	0	0	11197	993	969	0	0	11000	9797	0	0	0	0	1575	1543	68038	59791		295	289	31094	26224	0	0	4401	0	4401	13996	3998	13910	9966	0	0	29	371	6138	5496	810	2251																									0	0	0	0									0	0	0	0	0	0	2673	2251	0	0	0	0	0	0	0	0						
262844																																																																																																																																																	0	0	89174	0	0	0	0	0	0	0	0	0	0	0	0	326695	291229		0	0	132145	122712	0	0	11475	10175	7316	24687	23204	95831	44998	0	0	618	524	40603	35543	4931	2799																									0	0	0	0									0	0	0	0	0	0	9224	7730	0	0	0	0	0	0	0	0						
262956																																																																																																																																																	0	0	43767	26301	24232	0	0	800	745	0	0	0	0	0	0	77121	70400		0	0	24347	22401	0	0	4536	742	3794	33962	25874	6029	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
263243																																																																																																																																																	0	0	64284	8860	8597	0	0	14649	13673	0	0	0	0	52513	46050	145333	127755		52513	46050	0	0	0	0	15544	6921	6677	22818	11973	33960	31726	0	0	0	21	2552	45188	0	18432																									0	0	0	0	0	0	1276	1259	0	0	56347	46503	0	0	0	0	0	0	12598	12616	0	0	0	0	0	0	0	0						
263627																																																																																																																																																	0	0	101549	0	0	0	0	0	0	0	0	0	0	109662	102655	0	0		3744	3720	0	0	8500	8044	10000	1000	9000	81956	13510	1778	0	0	0	470	538	1410	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
264455																																																																																																																																																	0	0	166174	14990	14214	0	0	500	488	0	0	0	0	0	0	181222	168716		0	0	54619	50926	0	0	34201	0	34201	82897	41275	8587	0	6	20	0	1438	0	292	0	0																									0	0	0	0									0	0	1831	1730	0	0	0	0	0	0	0	0	0	0	0	0						
264772																																																																																																																																																	0	0	348802	0	0	0	0	0	0	0	0	0	0	0	0	2284383	2227233		0	0	3252	2514	0	0	0	21619	0	5810	1873298	62525	13527	4	724	445	3	11467	203785	8831	25196																									0	1873110	0	1867170	0	0	6057	5361	0	0	252316	211066	0	0	0	0	0	0	9394	8542	0	0	0	0	0	0	0	0						
265340																																																																																																																																																	0	0	47956	0	0	0	0	0	0	0	0	0	0	0	0	100244	82405		0	0	41692	35695	0	0	1578	469	1109	2532	1109	33369	15027	0	0	0	73	1460	3210	3611	20436																									0	0	0	0									0	0	0	0	0	0	8851	6844	0	0	0	0	0	0	0	0						
265407																																																																																																																																																	0	0	77625	0	0	6800	5480	166053	142557	0	0	0	0	11276	9941	312474	268143		4476	4461	17480	16779	0	0	9335	4960	4375	39820	47482	115972	0	0	0	0	5586	8384	52839	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
265452																																																																																																																																																	0	0	18095	0	0	0	0	3266	3018	0	0	0	0	5778	5626	25978	24745		5722	5571	14674	13848	400	391	2409	0	2757	9316	2649	13928	1752	58	38	0	0	1	21	0	4																									0	0	0	0									0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0						
265676																																																																																																																																																	0	0	13421	989	894	0	0	0	0	0	0	0	0	0	0	38029	32909		0	0	7587	6152	0	0	992	244	992	5191	7494	10996	0	43	57	0	0	5320	1904	0	668																									0	0	0	0									0	0	0	0	0	0	752	668	0	0	0	0	0	0	0	0						
266066																																																																																																																																																	0	0	41525	0	0	0	0	0	0	0	0	0	0	1365	1365	57307	49588		1365	1365	52568	44819	0	0	307	4712	307	944	220	24662	20059	0	29	0	0	0	0	21	0																									0	2728	0	2717									0	0	0	0	0	0	22	21	0	0	0	0	0	0	0	0						
266244																																																																																																																																																	0	0	38431	0	0	0	0	9729	9249	0	0	0	0	0	0	89506	79987		0	0	34409	31037	1000	1000	5152	6253	3902	6100	1129	15835	12019	0	0	59	207	19518	9631	2463	2872																									0	0	0	0									0	0	0	0	0	0	6166	5335	0	0	0	0	0	0	0	0						
266253																																																																																																																																																	0	0	13552	0	0	0	0	0	0	0	0	0	0	0	0	20497	18930		0	0	11746	11508	0	0	3295	1297	1995	1712	2176	4455	604	0	3	16	33	4692	1946	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
266655																																																																																																																																																	0	0	7876	1484	1404	0	0	0	0	0	0	0	0	0	0	21513	19717		0	0	10785	10011	750	723	0	0	0	2683	3360	6618	2429	0	0	832	0	2421	0	158	1216																									0	0	0	0									0	0	3847	3253	0	0	1422	1374	0	0	0	0	0	0	0	0						
266851																																																																																																																																																	0	0	32457	10925	10347	0	0	0	0	0	0	0	0	0	0	82784	73547		0	0	33705	29585	0	0	5819	991	4175	10853	7088	16579	15261	0	0	0	0	3016	11058	1448	3079																									0	0	0	0									0	0	0	0	0	0	5093	4528	0	0	0	0	0	0	0	0						
266945																																																																																																																																																	0	0	108496	0	0	0	0	45669	39693	0	0	0	0	0	0	275813	240514		0	0	217989	190363	0	0	7442	2270	7233	45660	18151	117734	49466	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
267652																																																																																																																																																	0	0	15154	0	0	0	0	0	0	0	0	0	0	0	0	56524	47865		0	0	7963	6677	0	0	20	20	0	4504	9051	30389	387	0	0	0	0	1347	2167	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
268006																																																																																																																																																	0	0	213601	89950	83250	0	0	0	0	0	0	0	0	0	0	418673	369100		0	0	102477	83848	0	0	23564	16500	17679	56153	21802	60655	35946	3054	12954	5404	1016	50346	59983	4176	23432																									0	12301	0	12443	0	0	9021	8944	0	0	142777	123813	0	0	0	0	0	0	24933	22583	0	0	0	0	0	0	0	0						
268136																																																																																																																																																	0	0	26862	5950	5943	0	0	0	0	0	0	0	0	0	0	34800	33505		0	0	8046	7833	4000	3814	3950	1991	1959	3505	2881	8050	1279	0	0	0	0	2663	11176	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
268677																																																																																																																																																	0	0	2512	0	0	0	0	5266	3063	0	0	0	0	2007	1905	60734	48029		0	0	17696	14056	0	0	18	6194	0	0	1078	12130	4988	249	207	0	362	243	8910	664	15013																									0	0	0	0	292	283	245	249	604	575	11169	8824	0	0	0	0	0	0	20105	15609	0	0	0	0	33	33	0	0						
268828																																																																																																																																																	0	0	26687	0	0	0	0	0	0	0	0	0	0	0	0	124295	107228		0	0	57001	47703	0	0	1458	1099	359	11077	11861	50510	7933	0	0	0	0	17507	6883	0	0																									0	0	0	0	0	0	0	0	0	0	27228	24390	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
268976																																																																																																																																																	37305	37014	0	0	0	0	0	0	0	0	0	0	0	101206	99787	0	0		0	0	0	0	0	0	49551	11655	39052	32758	42	5619	1880	3933	4634	0	0	32	0	0	1601																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
269049																																																																																																																																																	0	0	5555	25649	25426	1500	1382	2771	2428	0	0	0	0	2503	2377	69230	66100		1003	995	5620	5625	11531	10888	15554	6038	12801	30491	5611	4767	0	1337	0	0	0	1001	710	238	5612																									0	0	0	0									0	0	0	0	0	0	4944	3875	0	0	0	0	0	0	0	0						
269058																																																																																																																																																	0	0	31330	0	0	0	0	0	0	0	0	0	0	0	0	104112	96737		0	0	50331	49679	0	0	914	410	504	4512	6510	30338	13001	0	0	0	0	10134	12595	4863	13870																									0	0	0	0	0	0	1212	1021	0	0	25339	21708	0	0	0	0	0	0	21257	18733	0	0	0	0	0	0	0	0						
269571																																																																																																																																																	501	461	1000	0	0	0	0	0	0	0	0	0	0	31897	28374	0	0		7913	7133	0	0	0	0	1000	1233	0	7685	1873	4626	2773	457	431	3354	136	839	4960	120	3408																									7	0	7	0									0	0	0	0	2638	1936	0	0	0	0	0	0	0	0	0	0						
269759																																																																																																																																																	0	0	1953	7955	7876	0	0	0	0	0	0	0	0	0	0	12102	11944		0	0	3662	3564	0	0	7983	1991	5992	675	1362	1600	324	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
270148																																																																																																																																																	0	0	19554	1020	977	0	0	1500	1370	0	0	0	0	0	0	52934	48265		0	0	19009	17593	500	480	5964	792	5172	12331	6447	11840	0	0	0	43	470	6240	1445	1517	1968																									0	0	0	0									0	0	0	0	0	0	3845	3486	0	0	0	0	0	0	0	0						
270353																																																																																																																																																	0	0	7432	8008	7394	0	0	0	0	0	0	0	0	0	0	32667	28529		0	0	7320	6382	0	0	1024	0	1024	6709	2149	3701	193	0	0	0	0	5879	7009	134	1731																									0	0	0	0									0	0	0	0	0	0	2186	1865	0	0	0	0	0	0	0	0						
270504																																																																																																																																																	0	0	119474	37667	35847	0	0	0	0	0	0	0	0	0	0	201910	179878		0	0	11118	10617	0	0	17171	3657	14188	36034	4877	9222	6677	0	0	0	471	34457	67484	2496	315																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
270531																																																																																																																																																	0	0	0	0	0	0	0	0	0	500	500	0	0	500	500	21762	19741		0	0	2333	2066	4500	4456	1473	495	978	3485	5903	3389	0	41	550	0	3	3630	1767	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
270652																																																																																																																																																	0	0	14097	13421	12946	0	0	0	0	0	0	0	0	0	0	31872	29608		0	0	14559	13035	500	465	8012	2040	5972	11180	3461	6395	560	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
271136																																																																																																																																																	0	0	1100	3358	3283	5092	5016	1206	1194	0	0	0	0	6592	6487	4990	4888		0	0	426	411	0	0	2841	617	2224	6420	2218	0	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
271275																																																																																																																																																	0	0	41901	0	0	0	0	0	0	0	0	0	0	2602	2543	121778	105366		2602	2543	7726	7381	1000	941	1843	170	1843	12564	13006	20286	4135	403	596	612	4468	6264	35238	1438	6943																									0	0	0	0	0	0	6113	5450	0	0	50405	42132	0	0	0	0	0	0	7673	6666	0	0	0	0	0	0	0	0						
271341																																																																																																																																																	0	0	4018	4002	3967	0	0	0	0	0	0	0	0	0	0	36377	31695		0	0	8132	7456	0	0	2990	2990	0	978	891	7591	0	0	0	101	1	2096	14830	27	2190																									0	0	0	0									0	0	0	0	0	0	54	52	0	0	0	0	0	0	0	0						
271529																																																																																																																																																	0	0	168993	47624	45147	0	0	5000	4309	0	0	0	0	0	0	257730	227029		0	0	55941	47587	0	0	9831	2491	7340	39842	4685	38275	4410	0	0	122	1152	80042	48670	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
272030																																																																																																																																																	0	0	10760	0	0	0	0	0	0	0	0	0	0	0	0	15607	13047		0	0	0	0	0	0	0	0	0	0	0	0	0	11	1	2	0	1765	6726	975	3567																									0	0	0	0									0	0	0	0	0	0	5410	4542	0	0	0	0	0	0	0	0						
272058																																																																																																																																																	0	0	10899	0	0	0	0	0	0	0	0	0	0	13550	13519	7069	7294		9451	9514	6569	6796	0	0	0	0	0	0	0	1470	15274	0	0	0	0	668	2699	0	733																									0	0	0	0									0	0	0	0	732	701	0	0	0	0	0	0	0	0	0	0						
272151																																																																																																																																																	0	0	3215	6043	5630	0	0	0	0	0	0	0	0	0	0	23733	20416		0	0	5834	5176	0	0	1488	990	498	5147	2445	10176	171	0	6	0	0	516	249	218	0																									0	0	0	0									0	0	0	0	0	0	225	218	0	0	0	0	0	0	0	0						
272272																																																																																																																																																	0	0	258020	0	0	0	0	35826	33814	0	0	0	0	0	0	458044	433665		0	0	30007	28108	0	0	1439	92887	1438	13796	18748	81399	303	25942	2734	281	5828	41888	24307	8260	115854																									0	23396	0	22619									0	0	0	0	0	0	120563	112807	0	0	0	0	0	0	0	0						
272302																																																																																																																																																	14870	14140	72752	9993	10024	0	0	5000	4929	0	0	0	0	138542	117766	119410	112049		18419	18079	11081	9274	0	0	2500	2500	0	29883	12565	43672	11542	0	0	415	6483	23849	116665	0	3019																									0	0	0	0	0	0	14889	13496	78683	61111	58920	55232	0	0	0	0	3019	2685	0	0	0	0	0	0	0	0	0	0						
273336																																																																																																																																																	14964	13371	43452	24886	22852	0	0	1000	847	1300	1210	0	0	311243	268911	738495	642937		30222	26552	192063	173863	5000	4881	1757	1461	1746	44723	34452	168597	174995	0	0	0	0	40301	293612	24795	169498																									0	1451	0	1452	0	0	3359	2581	83974	66942	295661	247358	0	0	0	0	11291	9102	114213	96549	0	0	0	0	0	0	0	0						
273550																																																																																																																																																	0	0	74462	11384	10930	0	0	2107	2082	0	0	0	0	0	0	184043	164694		0	0	86073	77115	0	0	10626	13219	9671	15386	21137	57513	3890	63	23	683	787	20648	11843	29	9800																									0	0	0	0									0	0	0	0	0	0	501	439	0	0	0	0	0	0	0	0						
273653																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	244	245	4700	4099		244	245	33	33	0	0	0	0	0	33	111	155	0	0	0	0	43	2049	1948	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
273662																																																																																																																																																	0	0	332876	0	0	0	0	10974	10809	0	0	0	0	0	0	890164	753625		0	0	13198	12924	0	0	2200	9159	2198	5268	3974	10107	375	0	2	126	3975	131004	365934	20555	200948																									0	0	0	0									0	0	0	0	0	0	133506	111202	0	0	0	0	0	0	5006	5358						
273840																																																																																																																																																	0	0	12346	5894	5686	0	0	0	0	0	0	0	0	0	0	36112	34604		0	0	22398	21628	0	0	3561	0	3556	5405	3872	15507	2701	0	4	56	7	1941	598	49	908																									0	0	0	0									0	0	0	0	0	0	1217	957	0	0	0	0	0	0	0	0						
273859																																																																																																																																																	1236	1224	1700	0	0	0	0	0	0	0	0	0	0	3213	3065	0	0		1977	1841	0	0	0	0	1236	0	1236	1215	0	761	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
274025																																																																																																																																																	0	0	3024	392	387	0	0	0	0	0	0	0	0	0	0	4878	4543		0	0	1848	1740	0	0	0	0	1222	1311	293	0	554	0	0	0	0	178	985	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
