"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
651859																																																																																																																																																																																																																																																	
651952																																																																																																																																																																																																																																																	
652043																																																																																																																																																																																																																																																	
652070																																																																																																																																																																																																																																																	
652874																																																																																																																																																																																																																																																	
652959																																																																																																																																																																																																																																																	
653134																																																																																																																																																																																																																																																	
653433																																																																																																																																																																																																																																																	
653611																																																																																																																																																																																																																																																	
653778																																																																																																																																																																																																																																																	
653947																																																																																																																																																																																																																																																	
654047																																																																																																																																																																																																																																																	
654300																																																																																																																																																																																																																																																	
654579																																																																																																																																																																																																																																																	
655530																																																																																																																																																																																																																																																	
655839																																																																																																																																																																																																																																																	
656032																																																																																																																																																																																																																																																	
656377																																																																																																																																																																																																																																																	
656470																																																																																																																																																																																																																																																	
656658																																																																																																																																																																																																																																																	
656779																																																																																																																																																																																																																																																	
657178																																																																																																																																																																																																																																																	
657271																																																																																																																																																																																																																																																	
657365																																																																																																																																																																																																																																																	
657459																																																																																																																																																																																																																																																	
657758																																																																																																																																																																																																																																																	
657954																																																																																																																																																																																																																																																	
658072																																																																																																																																																																																																																																																	
658474																																																																																																																																																																																																																																																	
658924																																																																																																																																																																																																																																																	
659341																																																																																																																																																																																																																																																	
659556																																																																																																																																																																																																																																																	
659640																																																																																																																																																																																																																																																	
659734																																																																																																																																																																																																																																																	
659855																																																																																																																																																																																																																																																	
660066																																																																																																																																																																																																																																																	
660253																																																																																																																																																																																																																																																	
660271																																																																																																																																																																																																																																																	
660570																																																																																																																																																																																																																																																	
660655																																																																																																																																																																																																																																																	
660879																																																																																																																																																																																																																																																	
660927																																																																																																																																																																																																																																																	
661072																																																																																																																																																																																																																																																	
661157																																																																																																																																																																																																																																																	
661223																																																																																																																																																																																																																																																	
661308																																																																																																																																																																																																																																																	
661474																																																																																																																																																																																																																																																	
662350																																																																																																																																																																																																																																																	
662369																																																																																																																																																																																																																																																	
662949																																																																																																																																																																																																																																																	
663245																																																																																																																																																																																																																																																	
663638																																																																																																																																																																																																																																																	
663656																																																																																																																																																																																																																																																	
663834																																																																																																																																																																																																																																																	
663955																																																																																																																																																																																																																																																	
664176																																																																																																																																																																																																																																																	
664206																																																																																																																																																																																																																																																	
664653																																																																																																																																																																																																																																																	
664756																																																																																																																																																																																																																																																	
665146																																																																																																																																																																																																																																																	
665258																																																																																																																																																																																																																																																	
665865																																																																																																																																																																																																																																																	
666059																																																																																																																																																																																																																																																	
666358																																																																																																																																																																																																																																																	
666554																																																																																																																																																																																																																																																	
666844																																																																																																																																																																																																																																																	
666974																																																																																																																																																																																																																																																	
667029																																																																																																																																																																																																																																																	
667252																																																																																																																																																																																																																																																	
667346																																																																																																																																																																																																																																																	
667524																																																																																																																																																																																																																																																	
667551																																																																																																																																																																																																																																																	
667757																																																																																																																																																																																																																																																	
668053																																																																																																																																																																																																																																																	
668147																																																																																																																																																																																																																																																	
669555																																																																																																																																																																																																																																																	
670430																																																																																																																																																																																																																																																	
670467																																																																																																																																																																																																																																																	
670560																																																																																																																																																																																																																																																	
670654																																																																																																																																																																																																																																																	
670748																																																																																																																																																																																																																																																	
670878																																																																																																																																																																																																																																																	
671053																																																																																																																																																																																																																																																	
671147																																																																																																																																																																																																																																																	
671334																																																																																																																																																																																																																																																	
671464																																																																																																																																																																																																																																																	
671558																																																																																																																																																																																																																																																	
672238																																																																																																																																																																																																																																																	
672247																																																																																																																																																																																																																																																	
672537																																																																																																																																																																																																																																																	
672573																																																																																																																																																																																																																																																	
673244																																																																																																																																																																																																																																																	
673440																																																																																																																																																																																																																																																	
673477																																																																																																																																																																																																																																																	
673851																																																																																																																																																																																																																																																	
673909																																																																																																																																																																																																																																																	
674344																																																																																																																																																																																																																																																	
674849																																																																																																																																																																																																																																																	
675042																																																																																																																																																																																																																																																	
675051																																																																																																																																																																																																																																																	
675079																																																																																																																																																																																																																																																	
675248																																																																																																																																																																																																																																																	
675341																																																																																																																																																																																																																																																	
675659																																																																																																																																																																																																																																																	
675855																																																																																																																																																																																																																																																	
676049																																																																																																																																																																																																																																																	
676151																																																																																																																																																																																																																																																	
677176																																																																																																																																																																																																																																																	
677354																																																																																																																																																																																																																																																	
677448																																																																																																																																																																																																																																																	
677644																																																																																																																																																																																																																																																	
677756																																																																																																																																																																																																																																																	
677970																																																																																																																																																																																																																																																	
678052																																																																																																																																																																																																																																																	
678070																																																																																																																																																																																																																																																	
678258																																																																																																																																																																																																																																																	
678454																																																																																																																																																																																																																																																	
678557																																																																																																																																																																																																																																																	
678744																																																																																																																																																																																																																																																	
679451																																																																																																																																																																																																																																																	
680130																																																																																																																																																																																																																																																	
680457																																																																																																																																																																																																																																																	
680813																																																																																																																																																																																																																																																	
681043																																																																																																																																																																																																																																																	
681249																																																																																																																																																																																																																																																	
682143																																																																																																																																																																																																																																																	
682563																																																																																																																																																																																																																																																	
682648																																																																																																																																																																																																																																																	
683449																																																																																																																																																																																																																																																	
683814																																																																																																																																																																																																																																																	
684455																																																																																																																																																																																																																																																	
685023																																																																																																																																																																																																																																																	
685649																																																																																																																																																																																																																																																	
685676																																																																																																																																																																																																																																																	
685779																																																																																																																																																																																																																																																	
686459																																																																																																																																																																																																																																																	
686570																																																																																																																																																																																																																																																	
686758																																																																																																																																																																																																																																																	
687009																																																																																																																																																																																																																																																	
687054																																																																																																																																																																																																																																																	
687830																																																																																																																																																																																																																																																	
687951																																																																																																																																																																																																																																																	
688079	1357037	0	0	0	286772	763396	0	763396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	593641	62680	0	37646	95	62680	763396	37646	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62680	763396	37646	95	0	152679	18823	95	286772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	553111	115042	0	0	553111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-59944	0	0	0	0	0	0	0	0	0	0	
688257																																																																																																																																																																																																																																																	
688453																																																																																																																																																																																																																																																	
688556																																																																																																																																																																																																																																																	
689209																																																																																																																																																																																																																																																	
689357																																																																																																																																																																																																																																																	
689759																																																																																																																																																																																																																																																	
691042																																																																																																																																																																																																																																																	
691556																																																																																																																																																																																																																																																	
691743																																																																																																																																																																																																																																																	
691958																																																																																																																																																																																																																																																	
692450																																																																																																																																																																																																																																																	
692704																																																																																																																																																																																																																																																	
692946																																																																																																																																																																																																																																																	
693073																																																																																																																																																																																																																																																	
693224																																																																																																																																																																																																																																																	
693345																																																																																																																																																																																																																																																	
693952																																																																																																																																																																																																																																																	
694146																																																																																																																																																																																																																																																	
694771																																																																																																																																																																																																																																																	
694847																																																																																																																																																																																																																																																	
694904	112840482	1215327	0	212047	85578486	12889251	12373929	515322	0	0	0	0	0	0	4884428	4708463	6240	471928	91122	0	0	0	0	8347793	27332	1610596	109493	4433030	18094816	8526210	24273490	60910403	616684	616684	110000	0	0	506684	107460	53730	0	0	0	53730	170680	34136	263	0	0	33873	0	0	0	0	0	0	78079	78079	0	30204	39009	8866	9363002	4681501	766	0	0	4680735	18210618	8559415	24316418	67072814	0	1711883	12158209	67072814	85366439	137406	0	0	0	0	0	0	0	159704	0	0	0	0	137	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1091838	0	0	439342	439342	0	0	439342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9178758	0	0	0	0	0	0	0	0	-892301	0	0	0	804670	0	250750	553919	1	0	0	0	15497	0	0	0	0	280	15217	161212	0	0	0	25111	136101	0	26705486	0	1434054	23578725	1533003	17410	0	17410	800154	0	0	0	0	120256	679898	54871364	0	649423	6135	2	54215804	0	91122	0	636025	0	0	0	0	0	0	0	171580	171580	0	
695349																																																																																																																																																																																																																																																	
695947																																																																																																																																																																																																																																																	
696047																																																																																																																																																																																																																																																	
696168																																																																																																																																																																																																																																																	
696430																																																																																																																																																																																																																																																	
696645																																																																																																																																																																																																																																																	
697035																																																																																																																																																																																																																																																	
697147																																																																																																																																																																																																																																																	
697156																																																																																																																																																																																																																																																	
697231																																																																																																																																																																																																																																																	
697763																																																																																																																																																																																																																																																	
697950																																																																																																																																																																																																																																																	
698144																																																																																																																																																																																																																																																	
698546																																																																																																																																																																																																																																																	
