"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
1669																																																																																																																																																																																																																																																	
1856																																																																																																																																																																																																																																																	
2161																																																																																																																																																																																																																																																	
2732																																																																																																																																																																																																																																																	
2750																																																															0	0	0																																																																																																																																																										53310	0																					
3252																																																															0	0	0																																																																																																																																																										144507	0																					
3458																																																															0	0	0																																																																																																																																																										56852	0																					
3720																																																																																																																																																																																																																																																	
3971																																																															0	0	0																																																																																																																																																										1016229	0																					
4156																																																															0	0	0																																																																																																																																																										204034	0																					
4231																																																																																																																																																																																																																																																	
5069																																																															0	0	0																																																																																																																																																										588628	0																					
5135																																																																																																																																																																																																																																																	
5210																																																															40	0	0																																																																																																																																																										1805558	0																					
5461																																																															0	0	0																																																																																																																																																										517709	0																					
5751																																																																																																																																																																																																																																																	
6039																																																																																																																																																																																																																																																	
6329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2897	2897	0	0	2897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178550	0	0	0	0	0	0	0	0	-23385	0	0	0	0	0	1515	0	0	1515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	317106	0	0	281116	35990	5354	0	5354	7289	0	0	0	0	0	7289	1120347	0	19527	0	0	1100820	0	0	0	5524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-41028	12665	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103433	20687	0	0	3540	17147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12665	0	0	0	0	0	0	0	0	0	0	18998	0	0	0	0	0	0	0	1478683	0	8041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																																																															0	0	0																																																																																																																																																										351918	0																					
7045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144449	0	0	0	0	0	0	0	0	-16757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64463	0	0	62710	1753	0	0	0	759	0	0	0	0	0	759	49933	0	0	0	0	49933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17886	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759	0	0	0	0	0	0	0	0	0	0	1139	0	0	0	0	0	0	0	131829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7072																																																															0	0	0																																																																																																																																																										299028	0																					
7456																																																															0	0	0																																																																																																																																																										100589	0																					
7634																																																																																																																																																																																																																																																	
8462																																																																																																																																																																																																																																																	
8631																																																																																																																																																																																																																																																	
9357																																																																																																																																																																																																																																																	
9553																																																															0	0	0																																																																																																																																																										166671	0																					
9807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99826	179375	0	0	99826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	355889	0	0	0	0	0	0	0	0	-6454	0	1111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1776701	0	0	167147	1609554	5721	0	5721	5519	0	0	0	1208	4311	0	789	0	789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-35525	5721	0	1111	0	0	0	0	0	0	0	31921	31921	31921	0	0	0	0	0	0	0	90599	18120	0	0	0	18120	0	0	69531	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5721	0	1111	0	0	0	0	0	0	0	0	8582	0	3333	0	0	0	0	0	2239502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																																																																																																																																																																																																																																																	
10250																																																															0	0	0																																																																																																																																																										414702	0																					
10849																																																																																																																																																																																																																																																	
11145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4620	0	0	1136	1136	0	0	1136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93971	0	0	0	0	0	0	0	0	-17909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	71340	0	0	68935	2405	0	0	0	420	0	0	0	0	0	420	192977	0	213	1071	0	191693	0	0	0	450	0	0	0	0	0	0	0	31710	31710	0	7762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10417	420	4620	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35024	7005	0	0	0	7005	0	0	0	0	1215	1215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	420	4620	0	0	0	0	0	0	0	0	0	630	11550	0	0	0	0	0	0	318834	0	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																																																																																																																																																																	
11837																																																															0	0	0																																																																																																																																																										86828	0																					
12030																																																															0	0	0																																																																																																																																																										419395	0																					
12142																																																																																																																																																																																																																																																	
12311																																																																											0	0																																																																																																																																																																					
12647																																																																																																																																																																																																																																																	
12946																																																															0	0	0																																																																																																																																																										2356708	0																					
13103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399886	0	0	0	0	0	0	0	0	-45586	0	11008	3530	0	0	7068	0	0	7068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	934529	0	0	875487	59042	20082	0	20082	13968	0	0	0	0	0	13968	1362958	0	193	9053	0	1353712	0	0	0	18069	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-49420	34050	0	11008	40	3530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69910	13982	0	0	0	13982	0	0	0	0	12990	0	0	0	0	12990	0	0	0	0	0	0	0	0	0	0	0	0	34050	0	11008	40	3530	0	0	0	0	0	0	51075	0	33024	160	21180	0	0	0	2296260	0	0	11538	99468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																															0	0	0																																																																																																																																																										53128	0																					
13457																																																																																																																																																																																																																																																	
14155																																																																																																																																																																																																																																																	
14650																																																																																																																																																																																																																																																	
14753																																																																																																																																																																																																																																																	
14865																																																																																																																																																																																																																																																	
14977																																																																																																																																																																																																																																																	
16551																																																																																																																																																																																																																																																	
17110																																																																																																																																																																																																																																																	
17147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100759	0	0	91039	36671	0	0	91039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1620209	6501	0	0	0	0	0	0	0	-247659	0	0	0	0	0	14863	0	0	14863	0	0	0	0	0	0	0	0	0	0	0	255	0	0	0	0	255	0	3708868	0	88	2264761	1444019	12052	0	12052	33854	0	0	388	0	0	33466	8710808	0	2446	54870	0	8653492	0	0	0	729629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	277289	45569	100759	0	0	0	0	0	0	0	0	130264	130264	0	0	0	130264	0	0	0	0	1503700	300740	0	0	460	300280	0	0	1733537	0	28704	0	0	14352	0	14352	0	0	0	0	0	0	0	0	0	0	0	0	45569	100759	0	0	0	0	0	0	0	0	0	68354	251898	0	0	0	0	0	0	14864798	0	239343	906648	1611436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17259																																																															0	0	0																																																																																																																																																										47567	0																					
17950																																																															0	0	0																																																																																																																																																										392488	0																					
17978																																																																																																																																																																																																																																																	
18050																																																															0	0	0																																																																																																																																																										604796	0																					
18827																																																															226	0	0																																																																																																																																																										1994744	0																					
18836																																																																																																																																																																																																																																																	
18854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	151872	0	0	0	0	0	0	0	0	-7557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139098	0	0	120004	19094	0	0	0	24344	0	0	0	0	24344	0	1210449	0	9724	13353	0	1187372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-27253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189701	37940	1042	38	152	36708	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1459860	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																																																															0	0	0																																																																																																																																																										117191	0																					
19936																																																															0	0	0																																																																																																																																																										275287	0																					
19972																																																															0	0	0																																																																																																																																																										48773	0																					
20053																																																																																																																																																																																																																																																	
20633																																																																																																																																																																																																																																																	
20857																																																															0	0	0																																																																																																																																																										412294	0																					
21256																																																																																																																																																																																																																																																	
21359																																																																																																																																																																																																																																																	
21658																																																																																																																																																																																																																																																	
22048																																																																																																																																																																																																																																																	
