"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
403151																																																																																																																																																																																																																																																	
403179																																																																																																																																																																																																																																																	
403254																																																																																																																																																																																																																																																	
403656																																																																																																																																																																																																																																																	
403870																																																																																																																																																																																																																																																	
403946																																																																																																																																																																																																																																																	
404653																																																																																																																																																																																																																																																	
404943																																																																																																																																																																																																																																																	
406022																																																																																																																																																																																																																																																	
406059																																																																																																																																																																																																																																																	
406666																																																																																																																																																																																																																																																	
406974																																																																																																																																																																																																																																																	
407168																																																																																																																																																																																																																																																	
407506																																																																																																																																																																																																																																																	
407645																																																																																																																																																																																																																																																	
407850																																																																																																																																																																																																																																																	
408307																																																																																																																																																																																																																																																	
408642																																																																																																																																																																																																																																																	
408875																																																																																																																																																																																																																																																	
409265																																																																																																																																																																																																																																																	
410159																																																																																																																																																																																																																																																	
410560																																																																																																																																																																																																																																																	
410748																																																																																																																																																																																																																																																	
410917																																																																																																																																																																																																																																																	
410944																																																																																																																																																																																																																																																	
411062																																																																																																																																																																																																																																																	
411174																																																																																																																																																																																																																																																	
411231																																																																																																																																																																																																																																																	
411240																																																																																																																																																																																																																																																	
411512																																																																																																																																																																																																																																																	
411549																																																																																																																																																																																																																																																	
411576																																																																																																																																																																																																																																																	
411624																																																																																																																																																																																																																																																	
411651																																																																																																																																																																																																																																																	
412153																																																																																																																																																																																																																																																	
412452																																																																																																																																																																																																																																																	
412555																																																																																																																																																																																																																																																	
412667																																																																																																																																																																																																																																																	
412751																																																																																																																																																																																																																																																	
412845																																																																																																																																																																																																																																																	
412872																																																																																																																																																																																																																																																	
413141																																																																																																																																																																																																																																																	
413208	162436537	570526	0	0	101331275	18694344	17866725	545713	114677	7315851	5807567	1505995	2311	0	20852973	9361376	0	224741	21729352	0	368127	0	0	7151685	1846396	277503	42104	2650662	46923656	12423079	16570354	39760096	6268013	6268013	1026310	753806	290459	4074267	3611845	1805923	161121	386091	210403	1044989	247425	49485	4901	6657	172	37638	0	0	0	0	0	0	0	0	0	0	0	0	63898982	31949491	49198	4532672	19827	27316217	48546781	23652759	17440263	78358329	0	4730552	8720132	78358329	101331275	5449415	23084857	23084857	0	0	0	0	0	0	0	0	0	0	7857	0	0	0	29356	16128	0	0	0	0	1543	3948	7737		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1616877	0	0	205535	41107	0	0	205535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	730	0	0	0	0	0	15035	0	0	0	27450536	315	0	0	0	167229	0	-22	0	-2988554	0	0	0	5237	0	0	4565	672	0	0	0	1	0	0	0	0	1	0	348318	0	0	0	0	348318	0	17209021	0	53397	16241475	914149	46830	0	46830	280356	0	30560	0	0	0	249796	36665036	0	519435	310968	112670	35506876	215087	21361225	0	504749	0	0	856	856	0	435	0	14140	14085	55	
413347																																																																																																																																																																																																																																																	
413543																																																																																																																																																																																																																																																	
413646																																																																																																																																																																																																																																																	
413673																																																																																																																																																																																																																																																	
413758																																																																																																																																																																																																																																																	
414102																																																																																																																																																																																																																																																	
414652																																																																																																																																																																																																																																																	
414764																																																																																																																																																																																																																																																	
414858																																																																																																																																																																																																																																																	
416245																																																																																																																																																																																																																																																	
416272																																																																																																																																																																																																																																																	
416339																																																																																																																																																																																																																																																	
416357																																																																																																																																																																																																																																																	
416656																																																																																																																																																																																																																																																	
416674																																																																																																																																																																																																																																																	
417626																																																																																																																																																																																																																																																	
417710																																																																																																																																																																																																																																																	
418100																																																																																																																																																																																																																																																	
418249																																																																																																																																																																																																																																																	
418436																																																																																																																																																																																																																																																	
418856																																																																																																																																																																																																																																																	
419406																																																																																																																																																																																																																																																	
419460																																																																																																																																																																																																																																																	
419675																																																																																																																																																																																																																																																	
419947																																																																																																																																																																																																																																																	
420578																																																																																																																																																																																																																																																	
420644																																																																																																																																																																																																																																																	
420653																																																																																																																																																																																																																																																	
420877																																																																																																																																																																																																																																																	
421445																																																																																																																																																																																																																																																	
421539																																																																																																																																																																																																																																																	
422059																																																																																																																																																																																																																																																	
422116																																																																																																																																																																																																																																																	
422433																																																																																																																																																																																																																																																	
422657																																																																																																																																																																																																																																																	
423159																																																																																																																																																																																																																																																	
423449																																																																																																																																																																																																																																																	
423636																																																																																																																																																																																																																																																	
423739																																																																																																																																																																																																																																																	
424156																																																																																																																																																																																																																																																	
424240																																																																																																																																																																																																																																																	
424352																																																																																																																																																																																																																																																	
424437																																																																																																																																																																																																																																																	
424633																																																																																																																																																																																																																																																	
425050																																																																																																																																																																																																																																																	
425108																																																																																																																																																																																																																																																	
425818																																																																																																																																																																																																																																																	
425845																																																																																																																																																																																																																																																	
425911																																																																																																																																																																																																																																																	
426057																																																																																																																																																																																																																																																	
426141																																																																																																																																																																																																																																																	
426534																																																																																																																																																																																																																																																	
426758																																																																																																																																																																																																																																																	
426945																																																																																																																																																																																																																																																	
427241																																																																																																																																																																																																																																																	
427353																																																																																																																																																																																																																																																	
427858																																																																																																																																																																																																																																																	
427960																																																																																																																																																																																																																																																	
428060																																																																																																																																																																																																																																																	
428462																																																																																																																																																																																																																																																	
428547																																																																																																																																																																																																																																																	
428855																																																																																																																																																																																																																																																	
429021																																																																																																																																																																																																																																																	
429487																																																																																																																																																																																																																																																	
430036																																																																																																																																																																																																																																																	
430054																																																																																																																																																																																																																																																	
430344																																																																																																																																																																																																																																																	
431172																																																																																																																																																																																																																																																	
431323																																																																																																																																																																																																																																																	
431350																																																																																																																																																																																																																																																	
432058																																																																																																																																																																																																																																																	
432432																																																																																																																																																																																																																																																	
433505																																																																																																																																																																																																																																																	
433550																																																																																																																																																																																																																																																	
433608																																																																																																																																																																																																																																																	
433859																																																																																																																																																																																																																																																	
433943																																																																																																																																																																																																																																																	
434203																																																																																																																																																																																																																																																	
434539																																																																																																																																																																																																																																																	
435059																																																																																																																																																																																																																																																	
435077																																																																																																																																																																																																																																																	
435255																																																																																																																																																																																																																																																	
435666																																																																																																																																																																																																																																																	
435750																																																																																																																																																																																																																																																	
436159																																																																																																																																																																																																																																																	
436542																																																																																																																																																																																																																																																	
436739																																																																																																																																																																																																																																																	
436953																																																																																																																																																																																																																																																	
437044																																																																																																																																																																																																																																																	
437914																																																																																																																																																																																																																																																	
439132																																																																																																																																																																																																																																																	
439338																																																																																																																																																																																																																																																	
439356																																																																																																																																																																																																																																																	
439404																																																																																																																																																																																																																																																	
439730																																																																																																																																																																																																																																																	
440857																																																																																																																																																																																																																																																	
440978																																																																																																																																																																																																																																																	
441050																																																																																																																																																																																																																																																	
441078																																																																																																																																																																																																																																																	
441135																																																																																																																																																																																																																																																	
441256																																																																																																																																																																																																																																																	
441359																																																																																																																																																																																																																																																	
441470																																																																																																																																																																																																																																																	
441630																																																																																																																																																																																																																																																	
442011																																																																																																																																																																																																																																																	
442057																																																																																																																																																																																																																																																	
442244																																																																																																																																																																																																																																																	
442655																																																																																																																																																																																																																																																	
443148																																																																																																																																																																																																																																																	
443205																																																																																																																																																																																																																																																	
443353																																																																																																																																																																																																																																																	
443625																																																																																																																																																																																																																																																	
443634																																																																																																																																																																																																																																																	
444350																																																																																																																																																																																																																																																	
444556																																																																																																																																																																																																																																																	
444677																																																																																																																																																																																																																																																	
445674																																																																																																																																																																																																																																																	
445955																																																																																																																																																																																																																																																	
446130																																																																																																																																																																																																																																																	
446149																																																																																																																																																																																																																																																	
446176																																																																																																																																																																																																																																																	
446877																																																																																																																																																																																																																																																	
447070																																																																																																																																																																																																																																																	
447100																																																																																																																																																																																																																																																	
447557																																																																																																																																																																																																																																																	
448040																																																																																																																																																																																																																																																	
448554																																																																																																																																																																																																																																																	
449038	23537	0	0	0	4758	22962	0	22766	196	0	0	0	0	0	209	0	0	0	0	0	0	0	0	366	323	43	0	0	532	22809	0	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	532	22809	0	196	0	4562	0	196	4758	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	209				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
449430																																																																																																																																																																																																																																																	
449832																																																																																																																																																																																																																																																	
449935																																																																																																																																																																																																																																																	
450632																																																																																																																																																																																																																																																	
450669																																																																																																																																																																																																																																																	
450753																																																																																																																																																																																																																																																	
450856																																																																																																																																																																																																																																																	
