"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONFT17	RCONFT18	RCONFT19	RCONFT20	RCONFT21	RCONFT22	RCONHK18	RCONHK19	RCONK102	RCONK103	RCONK104	RCONK192	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
311265				false			false			false	false		false		false		false			false	false																	
311603	283	0		true	0	0	false			false	false		false		true	153446	false			false	false																	
311658				false			false			false	false		false		true	24049	false			false	false																	
311845	1730296	2203778						250619	29296																				0	0	0	0				-22984	0	
311939				false			false			false	false		false		false		false			false	false																	
312244				false			false			false	false		false		true	114928	false			false	false																	
312356				false			false			false	false		false		false		false			false	false																	
313009				false			false			false	false		false		false		false			false	false																	
313157	10000	0		true	0	0	false			false	false		false		false		false			false	false																	
313223	1190	0		true	0	0	false			true	false		false		true	137429	false			false	false						2396	0								159	0	
313577				false			false			false	false		true	16398	true	270600	false			false	false																	
314257	17887	0		true	0	0	true	4636	1202	true	false		true	27	true	466598	false			false	false						20172	31								-466	124	
314444				false			false			false	false		false		false		false			false	false																	
315656				false			false			false	false		false		false		false			false	false																	
316840	187291	131668						11967	1302																				0	0	0	0				9693	0	
316859				false			false			false	false		false		false		false			false	false																	
316934				false			false			false	false		false		false		false			false	false																	
317258	100	0		true	0	0	true	2557	0	false	false		false		true	53318	false			false	false																	
317342	293262	0						21249	2606																				0	0	0	0						
317379	616	0		true	0	0	false			false	false		false		true	150713	false			false	false																	
317650				false			false			false	false		false		false		false			false	false																	
318639	0	0						0	0																				0	0	0	0						
318974	455182	0		true	0	0	true	25666	4133	true	false		true	22838	true	1906823	false			false	false						325501	2510								3311	0	
319047				false			false			false	false		false		true	145053	false			false	false																	
319458	0	0																											0	0	0	0						
319551				false			false			false	false		true	34114	true	34114	false			false	false																	
320034				false			false			false	false		false		false		false			false	false																	
320052	0	0																											0	0	0	0						
320070				false			false			false	false		false		true	24532	false			false	false																	
320119	1059216	5281408																											0	0	0	0						
321152	0	0																											0	0	0	0						
321255	0	0						0	0																				0	0	0	0						
321273				false			false			false	false		false		false		false			false	false																	
321330				false			false			false	false		true	54	true	1326	false			false	false																	
321947	0	0						0	0																				0	0	0	0						
322449				false			false			false	false		false		false		false			false	false																	
322476				false			false			false	false		false		false		false			false	false																	
322551				false			false			false	false		false		false		false			false	false																	
323204	16499	0		true	0	0	true	16385	3862	true	false		true	54	true	423061	false			false	false						223	0								15	0	
323651				false			false			false	false		false		false		false			false	false																	
324153				false			false			false	false		false		false		false			false	false																	
324229				false			false			false	false		false		false		false			false	false																	
324256				false			false			false	false		false		false		false			false	false																	
324340	600950	0						7409	4834																				0	0	0	0						
324854				false			false			false	false		false		false		false			false	false																	
324863	1996	0						6582	195																				0	0	0	0						
324975	3324	0		true	0	0	false			false	false		true	6558	true	43951	false			false	false																	
325141	0	0						0	0																				0	0	0	0						
325459				false			false			false	false		false		false		false			false	false																	
325534	1673	0		true	0	0	false			false	true	3287	false		true	280173	false			false	false																	
326054				false			false			false	false		false		false		false			false	false																	
326344				false			false			false	false		true	41	true	40831	false			false	false																	
326858				false			false			false	false		true	618	true	47410	false			false	false																	
326979				false			false			true	false		true	122	true	38567	false			false	false						357	0								69	0	
327220				false			false			false	false		false		false		false			false	false																	
327305	211661	0																											0	0	0	0						
327435				false			false			false	false		false		false		false			false	false																	
327556	20751	0		true	0	0	false			false	false		false		false		false			false	false																	
327855				false			false			false	false		false		false		false			false	false																	
328058	0	0						0	0																				0	0	0	0						
328357	0	0																											0	0	0	0						
328656				false			false			false	false		false		false		false			false	false																	
328777	105000	0						256	0																				0	0	0	0						
329149				false			false			false	false		false		false		false			false	false																	
329345				false			true	12115	0	false	false		false		false		false			false	false																	
329550				false			false			false	false		false		false		false			false	false																	
329952	9262	0						4880	1829																				0	0	0	0						
330239				false			false			false	false		false		false		false			false	false																	
330248				false			false			false	false		false		true	1416	false			false	false																	
330855	2787	91015						5270	659																				0	0	0	0						
330873	0	25						0	0																				0	0	0	0						
330949				false			false			false	false		false		false		false			false	false																	
331076				false			false			false	false		false		false		false			false	false																	
331375				false			false			false	false		false		false		false			false	false																	
331544				false			false			false	false		false		false		false			false	false																	
331713				false			false			false	false		false		false		false			false	false																	
332224				false			false			false	false		false		false		false			false	false																	
332345				false			false			false	false		false		false		false			false	false																	
332671				false			false			false	false		false		false		false			false	false																	
332756				false			false			false	false		false		false		false			false	false																	
333034				false			false			false	false		false		false		false			false	false																	
333203	0	0						17805	1178																				0	0	0	0						
333650				false			false			false	false		true	2000	true	2101	false			false	false																	
333856	0	0						0	0																				0	0	0	0						
333940	0	0						0	0																				0	0	0	0						
334264				false			false			false	false		false		false		false			false	false																	
335346				false			false			false	false		false		false		false			false	false																	
336147				false			false			false	false		false		false		false			false	false																	
336361				false			false			false	false		false		false		false			false	false																	
336576	2796	0		true	0	0	true	4220	580	false	false		false		true	27793	false			false	false																	
337340				false			false			false	false		false		false		false			false	false																	
338646				false			false			false	false		true	16	true	66975	false			false	false																	
338851	0	0						0	0																				0	0	0	0						
338945				false			false			false	false		false		false		false			false	false																	
339072	45222	0						114926	24685																				0	0	0	0				-1748	0	
339353				false			false			false	false		false		false		false			false	false																	
339456	2106	0						3135	81																				0	0	0	0						
339607	72718	0		true	0	0	false			false	false		true	74170	false		false			false	false																	
339773	609295	0						0	331																				0	0	0	0				4165	-313	
339858	412581	36697383						211782	73940																				0	0	0	0				82711	0	
339876				false			false			false	false		false		false		false			false	false																	
340135	4853	0						10930	1919																				0	0	0	0						
340144	709	0		true	0	0	true	2965	0	false	false		true	2117	true	380275	false			false	false																	
340256				false			false			false	false		false		false		false			false	false																	
340443				false			false			false	false		true	477	true	21502	false			false	false																	
340742	24701	0						21953	5057																				0	0	0	0						
340751				false			false			false	false		false		false		false			false	false																	
341310				false			false			false	false		false		true	218387	false			false	false																	
342054	229	0		true	0	0	false			false	false		false		true	80973	false			false	false																	
342362	0	0						0	0																				0	0	0	0						
342410	104838	268770						8643	9019																				0	0	0	0				-1878	0	
342634	203829	2493316						218719	135226																				0	0	0	0				3521	0	
343051				false			false			false	false		false		false		false			false	false																	
343248	0	0						0	0																				0	0	0	0						
343770				false			false			false	false		false		false		false			false	false																	
343903				false			false			false	true	34465	false		true	73730	false			false	false																	
343958				false			false			false	false		false		false		false			false	false																	
344647	627	0																											0	0	0	0						
344852				false			false			false	false		false		false		false			false	false																	
345309	649	0						0	0																				0	0	0	0						
345345	1783	0						1783	909																				0	0	0	0						
345747	0	12881						0	0																				0	0	0	0						
345756	6699	0						55457	9603																				0	0	0	0						
345877				false			false			false	false		false		true	11614	false			false	false																	
346379				false			true	38029	3376	false	true	1309	true	1309	true	75782	false			false	false																	
346566				false			false			false	false		false		false		false			false	false																	
346771	1210	0		true	0	0	false			false	false		false		true	116786	false			false	false																	
347022				false			false			false	false		false		false		false			false	false																	
347639	3805	0		true	0	0	true	24032	3605	false	false		false		true	888140	false			false	false																	
347956	323519	0						0	0																				0	0	0	0						
348159				false			true	354	0	true	false		true	58474	true	108488	false			false	false						904	0								154	0	
348720				false			false			false	false		false		true	99585	false			false	false																	
349129				false			false			false	false		false		false		false			false	false																	
349343				false			false			false	false		false		true	64099	false			false	false																	
350572				false			false			false	false		false		true	68763	false			false	false																	
350657				false			false			false	false		false		false		false			false	false																	
350750				false			false			false	false		false		false		false			false	false																	
351131	0	0																											0	0	0	0						
351560				false			false			false	false		false		false		false			false	false																	
351878				false			false			false	false		false		false		false			false	false																	
352370				false			false			false	false		false		false		false			false	false																	
352651	2462	17600		true	0	0	false			false	false		false		false		false			false	false																	
352745				false			false			false	false		true	126246	true	27495	false			false	false																	
352772	430094	881461						39260	7383																				0	0	0	0				2903	0	
353238				false			false			false	false		false		false		false			false	false																	
353546				false			false			false	false		false		true	2662	false			false	false																	
353555	173728	0						43331	7938																				0	0	0	0						
353957				false			false			false	false		false		false		false			false	false																	
354057				false			false			false	false		false		false		false			false	false																	
354253				false			false			false	false		false		false		false			false	false																	
354310	275575	0						39283	4815																				0	0	0	0				0	2871	
354552	39340	0		true	0	0	false			false	false		true	73272	true	229471	false			false	false																	
354851				false			false			false	false		false		false		false			false	false																	
355120				false			false			false	false		false		false		false			false	false																	
355559				false			true	6831	417	true	false		false		true	331463	false			false	false						4888	0								2205	0	
355858	0	0						9525	2514																				0	0	0	0						
356239				false			false			false	false		true	104366	true	122426	false			false	false																	
356659				false			false			false	false		false		false		false			false	false																	
356752				false			false			false	false		false		false		false			false	false																	
357526				false			false			false	true	3741	true	551	false		false			false	false																	
357553				false			false			false	false		false		false		false			false	false																	
357777				false			false			false	false		true	6609	true	6609	false			false	false																	
357937				false			false			false	false		false		false		false			false	false																	
358112				false			false			false	false		false		false		false			false	false																	
358448				false			false			false	false		false		false		false			false	false																	
358756				false			false			false	false		false		false		false			false	false																	
359472				false			false			false	false		false		false		false			false	false																	
359650				false			false			false	false		false		false		false			false	false																	
359744				false			false			false	false		false		false		false			false	false																	
360777	0	0																											0	0	0	0						
361055				false			false			true	false		true	21790	true	62123	false			false	false						143	0								36	0	
361167	1767240	0						3579	667																				0	0	0	0				616	0	
361279				false			false			false	false		false		false		false			false	false																	
361354				false			false			false	false		false		false		false			false	false																	
361439	0	0																											0	0	0	0						
362043				false			false			false	false		false		false		false			false	false																	
362155				false			false			false	false		false		false		false			false	false																	
362717	0	0						4314	358																				0	0	0	0						
362856				false			false			false	false		false		false		false			false	false																	
362940				false			false			false	false		false		false		false			false	false																	
363442				false			false			false	false		false		false		false			false	false																	
363648				false			false			false	false		false		false		false			false	false																	
363657	542	0																											0	0	0	0						
363778				false			false			false	true	40050	false		false		false			false	false																	
364131				false			false			false	false		false		false		false			false	false																	
364270																																						
364430				false			false			false	false		false		false		false			false	false																	
364850	0	0						0	0																				0	0	0	0						
365325	722442	0						179152	56879																				0	0	0	0				-9928	0	
365745				false			false			false	false		true	67	true	67	false			false	false																	
365848				false			false			false	false		true	250	true	13056	false			false	false																	
365950				false			false			false	false		false		false		false			false	false																	
366078	37500	0		true	0	0	false			false	false		false		true	325993	false			false	false																	
366238	0	0																											0	0	0	0						
366247	0	0						0	0																				0	0	0	0						
366359				false			false			false	false		false		false		false			false	false																	
366658				false			false			false	false		false		false		false			false	false																	
366854	0	0																											0	0	0	0						
367150				false			false			false	false		false		false		false			false	false																	
367178				false			false			false	false		false		true	37606	false			false	false																	
367431				false			false			false	false		false		false		false			false	false																	
367543				false			false			false	false		false		false		false			false	false																	
368054				false			false			false	false		false		false		false			false	false																	
368344	0	0						0	0																				0	0	0	0						
368522				false			false			false	false		false		false		false			false	false																	
368933				false			false			false	false		false		false		false			false	false																	
368951				false			false			false	false		true	659	false		false			false	false																	
369453				false			false			false	false		false		false		false			false	false																	
369659				false			false			false	false		false		false		false			false	false																	
370020				false			false			false	false		false		false		false			false	false																	
370347				false			false			false	false		false		true	18930	false			false	false																	
370721	0	0																											0	0	0	0						
370833				false			false			false	false		false		false		false			false	false																	
370954				false			false			false	false		false		false		false			false	false																	
371223	2970	0		true	0	0	true	16202	1413	false	false		false		true	194718	false			false	false																	
371232				false			false			false	false		false		false		false			false	false																	
371362				false			false			false	false		false		false		false			false	false																	
371559				false			false			false	false		false		false		false			false	false																	
371755	0	0						0	0																				0	0	0	0						
371849				false			false			false	false		false		false		false			false	false																	
371924				false			false			false	false		true	6272	true	83409	false			false	false																	
371942				false			false			false	false		false		true	10368	false			false	false																	
372444				false			false			false	false		true	1245	true	21146	false			false	false																	
372538				false			false			false	false		false		false		false			false	false																	
372640				false			false			false	false		false		false		false			false	false																	
372855	0	0						0	0																				0	0	0	0						
373272				false			false			false	false		false		true	29690	false			false	false																	
373553				false			false			false	false		false		false		false			false	false																	
373601	75000	0																											0	0	0	0						
374130	453	0		true	0	0	false			false	false		false		false		false			false	false																	
374653	14564	0						35558	4389																				0	0	0	0				-2	60	
374774				false			false			false	false		false		false		false			false	false																	
375043	1806	0						12482	1806																				0	0	0	0						
375379				false			false			false	false		false		true	140	false			false	false																	
375502				false			true	0	0	false	false		false		true	20596	false			false	false																	
375566	144	0		true	0	0	true	147935	2	false	false		false		false		false			false	false																	
375650				false			false			false	false		false		false		false			false	false																	
376237	250	0		true	0	0	false			false	false		false		false		false			false	false																	
376273	0	0						4494	303																				0	0	0	0						
376442	0	0						0	0																				0	0	0	0						
376947				false			false			false	false		false		false		false			false	false																	
377663	0	0						0	0																				0	0	0	0						
377850				false			false			false	false		false		false		false			false	false																	
378044				false			false			false	false		false		false		false			false	false																	
378110				false			false			false	false		false		false		false			false	false																	
379050				false			false			false	false		false		false		false			false	false																	
379153				false			false			false	false		false		false		false			false	false																	
379470				false			false			false	false		false		true	5615	false			false	false																	
379649	0	0						0	0																				0	0	0	0						
379920	2545932	10665924						198506	44471																				0	0	0	0				-18020	0	
380346				false			false			false	false		false		false		false			false	false																	
380458				false			true	7031	990	false	false		false		false		false			false	false																	
380533				false			false			false	false		false		false		false			false	false																	
380878				false			false			false	false		false		false		false			false	false																	
380944				false			false			false	false		false		true	79111	false			false	false																	
381026	0	0																											0	0	0	0						
381343	0	0																											0	0	0	0						
381932				false			false			false	false		false		false		false			false	false																	
381950				false			false			false	false		false		true	21513	false			false	false																	
382050	762	0																											0	0	0	0						
382069	0	0																											0	0	0	0						
382256				false			false			false	false		true	10778	true	10741	false			false	false																	
382274				false			false			false	false		false		false		false			false	false																	
382443				false			false			false	false		false		false		false			false	false																	
382537				false			false			false	false		false		false		false			false	false																	
382649				false			false			false	false		true	158223	true	158233	false			false	false																	
382658				false			false			false	false		false		false		false			false	false																	
382742				false			false			false	false		false		true	71250	false			false	false																	
382854	0	0																											0	0	0	0						
384018				false			false			false	false		false		false		false			false	false																	
384278	330699	0						155405	32020																				0	0	0	0				-1099	0	
384353				false			false			false	false		false		false		false			false	false																	
384652	0	0		true	0	4315	false			false	false		false		true	34797	false			false	false																	
384830				false			false			false	false		false		true	26568	false			false	false																	
385350				false			false			false	false		false		false		false			false	false																	
385471	565	0		true	0	0	false			false	false		true	154801	true	154801	false			false	false																	
385547				false			false			false	false		false		false		false			false	false																	
385686				false			false			false	false		false		false		false			false	false																	
386432				false			false			false	false		false		false		false			false	false																	
386450	0	0																											0	0	0	0						
386731				false			false			false	false		false		false		false			false	false																	
386825				false			false			false	false		false		false		false			false	false																	
387055				false			false			false	false		false		false		false			false	false																	
387671				false			true	5744	355	false	false		false		true	395169	false			false	false																	
388155				false			false			false	false		false		false		false			false	false																	
388258				false			false			false	false		false		false		false			false	false																	
388557				false			false			false	false		false		false		false			false	false																	
388744				false			false			false	false		false		true	103904	false			false	false																	
388753				false			false			false	false		false		false		false			false	false																	
388874				false			false			false	false		false		false		false			false	false																	
389358				false			false			false	false		false		false		false			false	false																	
389376				false			false			false	false		false		false		false			false	false																	
389826				false			false			false	false		false		false		false			false	false																	
390372				false			false			false	false		false		false		false			false	false																	
390840				false			false			false	false		false		true	48378	false			false	false																	
391418				false			false			false	false		false		false		false			false	false																	
391557				false			false			false	false		false		false		false			false	false																	
391575																																						
391959	0	0						0	0																				0	0	0	0						
391977				false			false			false	false		false		true	1255	false			false	false																	
392152				false			false			false	false		true	3134	false		false			false	false																	
392255				false			false			false	false		false		false		false			false	false																	
392778				false			false			false	false		false		false		false			false	false																	
393252				false			false			false	false		false		false		false			false	false																	
393355	0	0						0	0																				0	0	0	0						
393953				false			false			false	false		false		false		false			false	false																	
394156				false			false			false	false		false		false		false			false	false																	
394259	16108	0																											0	0	0	0						
395238	7256950	10276754						137621	51136																				0	0	0	0				-1541	0	
396057				false			false			true	false		true	685	true	13072	false			false	false						94	0								19	0	
396244	0	0																											0	0	0	0						
396253				false			false			false	false		true	73989	true	64578	false			false	false																	
396954				false			false			false	false		false		false		false			false	false																	
397456	0	0						0	0																				0	0	0	0						
397531	6000	0		true	0	0	false			false	false		false		false		false			false	false																	
397540	59579	0						0	732																				0	0	0	0						
397559	5453	0		true	0	0	true	16234	2481	false	false		true	337	true	499936	false			false	false																	
397755				false			false			false	false		false		false		false			false	false																	
397858				false			false			false	false		false		false		false			false	false																	
398051	0	0						0	0																				0	0	0	0						
398248	0	0																											0	0	0	0						
398668								0	0																											0	0	
398837				false			false			false	false		false		false		false			false	false																	
399357				false			false			false	false		false		false		false			false	false																	
399517	64550	0						3708	231																				0	0	0	0						
399731	0	0																											0	0	0	0						
399973				false			false			false	false		true	53509	true	71150	false			false	false																	
400057				false			false			false	false		false		false		false			false	false																	
400141				false			false			false	false		false		false		false			false	false																	
400365				false			false			false	false		false		true	16283	false			false	false																	
400767				false			false			false	false		false		false		false			false	false																	
401072				false			false			false	false		false		false		false			false	false																	
401559				false			false			false	false		false		true	25222	false			false	false																	
401755				false			false			false	false		false		false		false			false	false																	
401906				false			false			true	false		true	77	false		false			false	false						189863	0								-24450	0	
401951				false			false			false	false		false		false		false			false	false																	
402846				false			false			false	false		false		false		false			false	false																	
402873				false			false			false	false		false		false		false			false	false																	
403067				false			false			false	false		false		true	30137	false			false	false																	
403151	3277	0						0	0																				0	0	0	0						
403179	1637	0		true	0	0	true	4600	597	true	false		true	1882	true	267157	false			false	false						330584	0								-115	0	
403254				false			false			false	false		false		false		false			false	false																	
403656				false			false			false	false		false		false		false			false	false																	
403870				false			false			true	false		true	89311	true	136037	false			false	false						1515	0								442	0	
403946	12285	0		true	0	0	true	3911	0	false	false		true	54656	true	633680	false			false	false																	
404653				false			false			false	false		false		false		false			false	false																	
404943				false			false			false	false		false		false		false			false	false																	
406022				false			false			false	false		true	615	false		false			false	false																	
406059				false			false			false	false		false		false		false			false	false																	
406666				false			false			false	false		false		false		false			false	false																	
406974				false			false			false	false		false		true	15422	false			false	false																	
407168				false			false			false	false		false		false		false			false	false																	
407506	0	178769		true	0	13002	false			true	false		true	57	true	255744	false			false	false						470045	13196								7666	-8764	
407645				false			false			false	false		true	3169	true	304131	false			false	false																	
407850				false			false			false	false		false		false		false			false	false																	
408307	0	0						0	0																				0	0	0	0						
408642	0	40058		true	0	0	true	21409	7345	false	false		true	189624	true	761452	false			false	false																	
408875	14049	0		true	0	0	false			false	false		false		false		false			false	false																	
409265				false			false			false	false		false		false		false			false	false																	
410159				false			false			false	false		false		false		false			false	false																	
410560	0	664		true	425	0	false			false	false		true	2039	false		false			false	false																	
410748	0	0																											0	0	0	0						
410917				false			false			false	false		false		true	119773	false			false	false																	
410944				false			false			false	false		false		false		false			false	false																	
411062				false			false			false	false		false		false		false			false	false																	
411174				false			false			false	false		false		false		false			false	false																	
411231				false			false			false	false		false		false		false			false	false																	
411240				false			false			false	false		false		false		false			false	false																	
411512	0	0																											0	0	0	0						
411549				false			false			false	false		false		false		false			false	false																	
411576	0	0						0	0																				0	0	0	0						
411624	0	0																											0	0	0	0						
411651				false			false			false	false		false		false		false			false	false																	
412153				false			false			false	false		false		false		false			false	false																	
412452				false			false			false	false		false		false		false			false	false																	
412555				false			false			false	false		false		false		false			false	false																	
412667				false			false			false	false		false		false		false			false	false																	
412751	600000	157560																											0	0	0	0						
412845	0	0		true	0	0	false			false	false		false		true	41949	false			false	false																	
412872				false			false			false	false		false		false		false			false	false																	
413141	0	0																											0	0	0	0						
413208								171462	5237																											-83837	335912	
413347				false			false			false	false		false		false		false			false	false																	
413543				false			false			false	false		false		true	18503	false			false	false																	
413646				false			false			false	false		false		true	844	false			false	false																	
413673				false			false			false	false		true	332	true	89432	false			false	false																	
413758				false			false			false	false		false		false		false			false	false																	
414102				false			false			false	false		false		false		false			false	false																	
414652				false			false			false	false		true	15234	true	15234	false			false	false																	
414764				false			false			false	false		false		false		false			false	false																	
414858				false			false			false	false		false		false		false			false	false																	
416245	1458262	0						10392	1253																				0	0	0	0						
416272				false			false			false	false		false		false		false			false	false																	
416339				false			false			false	false		false		false		false			false	false																	
416357				false			false			false	false		false		false		false			false	false																	
416656				false			false			false	false		true	55808	true	55808	false			false	false																	
416674				false			false			false	false		true	1	false		false			false	false																	
417626				false			false			false	false		false		false		false			false	false																	
417710				false			false			false	false		false		false		false			false	false																	
418100				false			false			false	false		false		false		false			false	false																	
418249				false			true	2768	0	false	false		false		true	15087	false			false	false																	
418436				false			false			false	false		false		false		false			false	false																	
418856				false			false			false	false		false		false		false			false	false																	
419406	435685	0						16295	2041																				0	0	0	0						
419460				false			false			false	false		false		true	10913	false			false	false																	
419675	473	0		true	0	0	false			false	false		false		true	334461	false			false	false																	
419947				false			false			false	false		false		false		false			false	false																	
420578				false			false			false	false		false		false		false			false	false																	
420644	522	0		true	0	0	true	4301	0	false	false		true	182	true	310999	false			false	false																	
420653	0	0						0	0																				0	0	0	0						
420877				false			false			false	false		false		false		false			false	false																	
421445				false			false			false	false		true	23362	true	23362	false			false	false																	
421539				false			false			false	false		false		false		false			false	false																	
422059	0	0						0	0																				0	0	0	0						
422116				false			false			false	false		false		false		false			false	false																	
422433	0	0						0	0																				0	0	0	0						
422657				false			false			false	false		false		false		false			false	false																	
423159				false			false			false	false		false		false		false			false	false																	
423449	6096	0		true	0	0	false			false	true	1081	false		true	154769	false			false	false																	
423636				false			false			false	false		false		false		false			false	false																	
423739				false			false			false	false		false		false		false			false	false																	
424156				false			false			false	false		false		false		false			false	false																	
424240				false			false			false	false		false		true	90471	false			false	false																	
424352				false			false			false	false		false		false		false			false	false																	
424437	0	0						0	0																				0	0	0	0						
424633				false			false			false	false		false		false		false			false	false																	
425050				false			false			false	false		false		false		false			false	false																	
425108				false			true	1490	0	false	false		false		true	220059	false			false	false																	
425818				false			false			false	false		false		true	5078	false			false	false																	
425845				false			false			false	false		false		false		false			false	false																	
425911				false			false			false	true	54843	false		true	298375	false			false	false																	
426057				false			false			false	false		false		false		false			false	false																	
426141				false			false			false	false		false		false		false			false	false																	
426534	216091	0						7681	615																				0	0	0	0				2153	0	
426758				false			false			false	false		false		false		false			false	false																	
426945	0	811		true	0	0	false			false	false		true	59673	true	59673	false			false	false																	
427241				false			false			false	false		false		true	88899	false			false	false																	
427353				false			true	26564	3122	false	false		false		true	34433	false			false	false																	
427858				false			false			false	false		false		false		false			false	false																	
427960				false			false			false	false		true	9556	false		false			false	false																	
428060	17213	0		true	0	0	false			false	false		false		false		false			false	false																	
428462				false			false			false	false		false		false		false			false	false																	
428547	100907	193490																											0	0	0	0						
428855				false			false			false	false		false		true	2259	false			false	false																	
429021				false			false			false	false		false		false		false			false	false																	
429487	1537	0		true	0	0	true	3478	0	true	false		false		true	472704	false			false	false						4687	0								207	0	
430036	0	0																											0	0	0	0						
430054				false			false			false	false		false		false		false			false	false																	
430344				false			false			false	false		false		false		false			false	false																	
431172	1200000	224248						0	0																				0	0	0	0						
431323				false			false			false	false		false		false		false			false	false																	
431350				false			false			false	false		false		false		false			false	false																	
432058	0	0						0	0																				0	0	0	0						
432432				false			false			false	false		false		false		false			false	false																	
433505	547	0						2631	0																				0	0	0	0						
433550				false			false			false	false		false		false		false			false	false																	
433608	374	0						1535	0																				0	0	0	0						
433859				false			false			false	false		false		false		false			false	false																	
433943	129655	0		true	0	0	false			false	false		false		false		false			false	false																	
434203	0	0						535	0																				0	0	0	0						
434539				false			false			false	false		false		false		false			false	false																	
435059	2606	0		true	0	0	false			false	false		false		true	120675	false			false	false																	
435077	0	0						0	0																				0	0	0	0				146	0	
435255				false			false			false	false		false		false		false			false	false																	
435666				false			false			false	false		false		false		false			false	false																	
435750	10162	0						23122	6237																				0	0	0	0						
436159	1817456	0						262397	108961																				0	0	0	0				13234	0	
436542				false			false			false	false		false		true	102754	false			false	false																	
436739				false			false			false	false		false		false		false			false	false																	
436953	1880	0		true	0	0	true	5492	648	false	false		true	20806	true	197734	false			false	false																	
437044				false			false			false	false		false		false		false			false	false																	
437914	4556552	0						79398	20074																				0	0	0	0						
439132	0	0						0	0																				0	0	0	0						
439338	6435	0						28917	2006																				0	0	0	0						
439356	120	0		true	0	0	false			false	false		false		false		false			false	false																	
439404	69095	37411						1402	275																				0	0	0	0						
439730				false			false			false	false		false		false		false			false	false																	
440857				false			false			false	false		false		false		false			false	false																	
440978				false			false			false	false		false		false		false			false	false																	
441050				false			false			false	false		false		false		false			false	false																	
441078				false			false			false	false		true	285	true	34801	false			false	false																	
441135				false			false			false	false		true	215	true	215	false			false	false																	
441256	32677	0						12521	954																				0	0	0	0						
441359				false			false			false	false		true	1463	true	1463	false			false	false																	
441470				false			false			false	false		false		false		false			false	false																	
441630				false			false			false	false		false		false		false			false	false																	
442011				false			false			false	false		true	8286	true	9912	false			false	false																	
442057				false			false			false	false		false		false		false			false	false																	
442244	71	0		true	0	0	false			false	false		false		false		false			false	false																	
442655				false			false			false	false		false		false		false			false	false																	
443148	4533	0		true	0	0	true	16068	626	true	false		false		true	310429	false			false	false						46102	0								834	0	
443205	0	1178819		true	0	0	false			false	false		true	6860	true	258684	false			false	false																	
443353				false			false			false	false		true	472	true	97914	false			false	false																	
443625				false			false			false	false		false		true	5981	false			false	false																	
443634				false			false			false	false		false		false		false			false	false																	
444350				false			false			false	false		false		false		false			false	false																	
444556				false			false			false	false		false		false		false			false	false																	
444677				false			false			false	false		false		false		false			false	false																	
445674				false			false			false	false		false		true	762	false			false	false																	
445955				false			false			false	false		false		false		false			false	false																	
446130	0	0																											0	0	0	0						
446149				false			false			false	false		false		false		false			false	false																	
446176	0	0																											0	0	0	0						
446877	48280	48280		true	0	0	false			false	false		false		false		false			false	false																	
447070				false			false			false	false		false		false		false			false	false																	
447100	70352	0																											0	0	0	0						
447557				false			false			true	false		false		true	163496	false			false	false						2394	0								-119	0	
448040	45467	0		true	0	0	false			false	false		false		true	30260	false			false	false																	
448554				false			false			false	false		false		false		false			false	false																	
449038																																						
449430				false			false			false	false		false		false		false			false	false																	
449832	0	0						0	0																				0	0	0	0						
449935				false			false			false	false		false		false		false			false	false																	
450632				false			false			false	false		false		false		false			false	false																	
450669				false			false			false	false		false		false		false			false	false																	
450753	0	0						0	0																				0	0	0	0						
450856	1118986	0						31304	4865																				0	0	0	0						
450959				false			false			false	false		true	45	true	157675	false			false	false																	
451068	5160	0		true	0	0	true	9822	722	false	false		true	288	true	485082	false			false	false																	
451246				false			false			false	false		false		true	129156	false			false	false																	
451273	0	0						0	0																				0	0	0	0						
451965								11272000	4077000																								183000	0	129000	1627000	0	
452159				false			false			false	false		false		false		false			false	false																	
452739				false			false			false	false		false		false		false			false	false																	
452841				false			false			false	false		false		true	7921	false			false	false																	
453147				false			false			false	false		false		false		false			false	false																	
453446	3770	0		true	0	0	true	127662	15504	false	false		false		false		false			false	false																	
453839				false			false			false	false		true	152	true	67315	false			false	false																	
454546	4546	0		true	0	0	true	4368	410	false	false		true	41877	true	240746	false			false	false																	
454658				false			false			false	false		false		false		false			false	false																	
