"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
83834																																		0	0	0	0	0	1821	true	0	0	0	0	0	1052	0	0	false	0	68	0	0	0	0	0	68	939	814	0	0	1821	false	false				0																	0	0			0	0	0	0	0	0	0	0			19																		http://www.americanbankandtrust.net	
83852																																		158	0	0	123	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				35																	0	0			1	24	0	0	0	0	0	0			0																		http://www.richlandstate.org	
83955																																		0	7	0	0	0	1009	true	0	0	7	0	0	2368	2	0	false	0	0	0	0	0	1009	0	0	0	0	0	0	0	false	false				0																	0	0			0	0	0	0	0	0	0	0			0																		www.greenfieldbank.com	
84046																																		0	0	735	0	0	4235	true	0	0	0	0	0	1058	2	0	false	0	3500	735	0	0	0	0	3500	0	0	0	0	3500	true	false				0																	0	0			0	0	0	0	0	0	0	0			0																		www.ft-sb.com	
84541																																		7746	241	233425	6903	0	235145	true	0	0	15	0	226	5254	3	0	true	0	0	233425	0	234	0	0	0	0	1486	0	0	0	true	false				843																	0	0			1	37	0	0	0	0	0	0	0	0	981	36935																	http://www.gbtonline.com	
85052																																		0	0	0	0	0	0	true	0	0	0	0	0	606	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			0	0	0	0	0	0	0	0			0																		www.uintabank.com	
85472																																		513958	0	1209500	500319	142	1250757	true	0	0	0	0	0	1523	1	444	false	0	34040	1209500	1666	0	0	0	34040	0	5551	0	0	6751	true	true	0	0	7718	13497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			21	1552	0	0	0	0	0	0	726	726	4062	423404																	www.oceanfirst.com	
85931																																		0	0	0	0	0	0	true	0	0	0	0	0	2693	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			2	24	0	0	0	0	0	0			0																		http://www.pattersonstatebank.com	
86349																																		0	0	5000	0	0	13000	true	0	0	0	0	0	1596	1	0	false	0	0	5000	8000	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			2	23	0	0	0	0	0	0			0																		www.unionbankofmena.com	
86675																																		16895	50	4981	13895	0	24981	true	0	0	50	0	0	2383	1	0	false	0	0	4981	15000	5000	0	0	0	0	0	0	0	0	true	false				3000																	0	0	2	true	0	0	0	0	0	0	0	0			0																		www.rosedalefederal.com	
87047																																		0	0	2000	0	0	2000	true	0	0	0	0	0	229	0	0	true	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			37			PORTER BANK		PINES BANK													http://www.porterstatebank.com	
87159																																		5770	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				5770																	0	0			0	0	0	0	0	0	0	0			0																		www.fsbnewcastle.com	
87234																																		195	0	16000	195	0	21000	true	0	0	0	0	0	19260	3	0	true	0	0	16000	5000	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			5	59	0	0	0	0	0	0			132																		http://www.fnbmt.com	
87476																																		151	0	10500	0	151	10500	true	0	0	0	0	0	203	0	151	false	0	0	10500	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			0	0	0	0	0	0	0	0			0																		www.wilmingtonsavings.com	
87579																																		0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	296	10306	0	0	0	0	0	0			0		www.novo.com																www.middlesexfederal.com	
88231																																		8761	0	0	0	8693	10000	true	0	0	0	0	0	21	0	14923	false	0	0	0	0	10000	0	0	0	0	0	0	0	0	false	false				68																	0	0	1	true	2	130	0	0	0	0	0	0			46	1498																	www.banksouth.com	
88259																																		0	0	2298	0	0	4214	true	0	0	0	0	0	279	0	0	false	0	0	2298	1500	208	198	703	0	10	0	0	0	10	true	false				0																	0	0			0	0	0	0	0	0	0	0			0																		http://www.janesvillestatebank.com	
88352																																		0	0	0	0	0	0	true	0	0	0	0	0	278	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0			19																		www.bediasbank.com	
88455																																		19103	0	88833	18182	0	98833	true	0	0	0	0	0	184	0	0	true	0	0	88833	0	6000	4000	0	0	0	0	0	0	0	true	false				921																	0	0			1	121	0	0	0	0	0	0			30																		www.myheartland.bank	
88950																																		12161	0	14500	11382	0	14500	true	0	0	0	0	0	0	0	0	false	0	0	14500	0	0	0	0	0	0	0	0	1035	0	false	false				779																	0	0			0	0	0	0	0	0	0	0			0																		www.financialsecuritybank.com	
89032																																		0	0	0	0	0	0	true	0	0	0	0	0	847	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			2	105	0	0	0	0	0	0			0																		http://www.plaqbank.com	
89135																																		0	0	0	0	0	0	true	0	0	0	0	0	1633	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			0	0	0	0	0	0	0	0			0																		www.fnbwauchula.com	
89854																																		0	0	6250	0	0	14750	true	0	0	0	0	0	3225	3	0	false	0	0	6250	8500	0	0	0	0	0	0	0	0	0	true	false			44	0																	0	0			0	0	0	0	0	0	0	0			13																		www.minnstarbank.com	
89957																																		0	0	8500	0	0	8500	true	0	0	0	0	0	0	0	0	false	0	0	8500	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			0	0	0	0	0	0	0	0			0																		http://cenderabank.com	
90047																																		0	0	0	0	0	0	true	0	0	0	0	0	1459	3	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			0																		www.palosavingsbank.com	
90177																																		0	464	8212	0	0	51810	true	0	0	464	0	0	2223	1	0	false	0	4265	8213	10770	7620	20716	0	4265	149	77	0	0	4491	true	false			16	0																	0	0	1	true	0	0	0	0	0	0	0	0			0																		www.firstwithus.com	
90328																																		4543	235	0	3257	0	0	true	0	0	0	0	235	7015	5	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			55	1286																	0	0			7	71	0	0	0	0	0	0			241																		http://www.skylinenationalbank.bank	
90337																																		0	1020	6400	0	0	6400	true	524	0	0	0	496	1076	1	0	false	0	0	6400	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0			0		HTTP://WWW.UCBANKING.BIZ		HTTP://WWW.UCBANKING.US		HTTP://WWW.UCBANKING.INFO		HTTP://WWW.UCBANKING.MOBI		HTTP://WWW.UCBANKING.NET		HTTP://WWW.UCBANKING.ORG		HTTP://WWW.UCBANKING.BANK				HTTP://WWW.UCBANKING.COM	
90579																																		0	0	8000	0	0	8000	true	0	0	0	0	0	0	0	0	false	0	0	8000	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0	1	true	0	0	0	0	0	0	0	0	0	0	281	0																	www.firstfedweb.com	
91615																																		0	0	4500	0	0	5500	true	0	0	0	0	0	1560	1	0	false	0	0	4500	1000	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			0	0	0	0	0	0	0	0			0																		www.antwerpexchangebank.com	
91754																																		18998	0	0	18998	0	0	true	0	0	0	0	0	6804	3	0	false	0	0	0	0	0	0	0	0	0	0	0	4925	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0			430																		http://www.fnbbellville.com	
91950																																		0	0	0	0	0	450	true	0	0	0	0	0	707	2	0	false	0	0	0	0	0	0	0	0	0	0	450	0	450	true	false				0																	0	0			0	0	0	0	0	0	0	0	0	0	0	0																	www.canatonfarmersstatebank.com	
92144																																		0	0	0	0	0	0	true	0	0	0	0	0	652	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			0	0	0	0	0	0	0	0	0	0	0	0																	www.csbpaton.com	
92676																																		834	0	17700	739	95	17700	true	0	0	0	0	0	4751	1	313	false	0	0	17700	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			2	1697	0	0	0	0	0	0			42		www.wfsmobile.com	Windsor Federal Savings		WFS Mortgage Company													www.windsorfederal.com	
92706																																		83	0	11000	0	83	11000	true	0	0	0	0	0	1021	0	356	true	0	0	11000	0	0	0	0	0	0	0	0	0	0	true	false			90	0																	0	0			0	0	0	0	0	0	0	0			0																		www.sugarriverbank.com	
92902																																		0	56	0	0	0	0	false	0	0	56	0	0	190	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			0	0	0	0	0	0	0	0			0																			
93244																																		2629	0	5188	0	961	51580	true	0	0	0	0	0	5973	2	1627	true	0	0	5188	15958	18000	12434	0	0	0	0	0	0	0	true	false			0	1668																	0	0			0	0	0	0	0	0	0	0			175																		www.woodfordstatebank.com	
93543																																		2049	49	19000	0	2049	24000	true	0	0	49	0	0	3999	2	2049	true	0	0	19000	0	0	5000	0	0	0	0	0	0	0	true	true			908	0																	0	0			0	0	0	0	0	0	0	0			15																		www.svbt.bank	
93619	0	0	0	0	0	0	false	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0										0	0	0	0	0																0		false	true					0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0	0	0	0	0	0	0																					www.statestreet.com	
94139																																		4677	0	0	4543	0	0	true	0	0	0	0	0	4416	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			72	134																	0	0			0	0	0	0	0	0	0	0			0																		WWW.MANDMBANK.COM	
94522																																		1854	0	0	0	0	0	true	0	0	0	0	0	4311	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			1993	1854																	0	0			4	45	0	0	0	0	0	0			0																		http://www.BCBonline.com	
94755																																		0	0	0	0	0	0	true	0	0	0	0	0	2488	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			0	0	0	0	0	0	0	0			0																		www.sundancestate.bank	
94858																																		0	0	0	0	0	0	true	0	0	0	0	0	885	0	0	false	0	0	0	0	0	0	0	0	0	0	0	7000	0	true	false			0	0																	0	0			0	0	0	0	0	0	0	0			10																		www.adrianbank.com	
95051																																		3031	0	27000	0	2984	33845	true	0	0	0	0	0	0	0	2984	false	0	6845	27000	0	0	0	0	6845	0	0	0	0	6845	true	false	0	0	2	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0			230																		http://www.oneamericanbank.com	
95677																																		0	0	0	0	0	0	true	0	0	0	0	0	971	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0	1	true	0	0	0	0	0	0	0	0			0																		www.rocklandsavingsbank.com	
96553																																		1251	0	0	807	0	1867	true	0	0	0	0	0	3228	1	0	false	0	0	0	0	0	1867	0	0	0	0	0	0	0	true	false			0	444																	0	0			0	0	0	0	0	0	0	0			20																		WWW.HERSHEYSTATEBANK.COM	
97055																																		0	0	15947	0	0	40947	true	0	0	0	0	0	7420	1	0	true	0	0	15947	15000	10000	0	5000	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			32																		www.hendersonstatebank.net	
97279																																		0	0	0	0	0	0	true	0	0	0	0	0	341	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			0	0	0	0	0	0	0	0			0																		www.woodsfieldsavings.com	
97457																																		388	557	6000	0	0	6000	true	0	0	24	0	533	1394	0	0	false	0	0	6000	0	0	0	0	0	0	0	0	0	0	true	false				388																	0	0			0	0	0	0	0	0	0	0			0		www.citizensbankofamsterdam.com																WWW.CITIZENSBANK.WS	
97804																																		10016	0	54950	5814	16	60588	true	0	0	0	0	0	14527	2	144	true	0	0	54950	3000	0	2638	0	0	0	0	0	0	0	true	true				4186																	0	0			1	362	0	0	0	0	0	0			353																		www.mountainone.com	
97943																																		12066	0	10000	11670	0	10000	true	0	0	0	0	0	1421	2	0	true	0	0	10000	0	0	0	0	0	0	0	0	0	0	true	false				396																	0	0			0	0	0	0	0	0	0	0			190																		www.marioncountybank.com	
98351																																		5	0	0	0	0	0	true	0	0	0	0	0	724	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				5																	0	0			3	56	0	0	0	0	0	0			60			CSB RIDGWAY		CSB SILVERTON		CSB TELLURDIE		CSB NATURITA									http://www.csbcolorado.com	
98463																																		0	0	0	0	0	0	true	0	0	0	0	0	2068	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			2	79	0	0	0	0	0	0			0																		www.citizensEbank.com	
98717																																		0	0	0	0	0	8000	false	0	0	0	0	0	0	0	0	false	0	0	0	0	0	8000	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0			0																		http://www.eastbank-na.com	
99143																																		0	378	3	0	0	524	true	0	0	0	0	378	5361	1	0	true	0	0	3	0	0	521	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			137																		http://www.mandp.bank	
99376																																		30755	1172	75000	10	30745	125000	true	0	0	1172	0	0	7587	2	38691	false	0	0	75000	40000	10000	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	103	0	0	0	0	0	0			0	0	www.cifwithncb.coop	National Cooperative Bank															www.ncb.coop	
99442																																		5143	167	6000	3716	0	7000	true	0	0	167	0	0	3193	1	0	false	0	0	6000	1000	0	0	0	0	0	0	0	0	0	true	true				1427																	0	0			1	11	0	0	0	0	0	0			0																		http://https://WWW.BANKCOM.COM	
99536																																		4318	0	0	3302	0	108	true	0	0	0	0	0	6055	2	0	true	0	0	0	18	3	87	0	0	0	0	0	0	0	true	true			0	1016																	0	0			6	145	0	0	0	0	0	0			114																		onebanktn.com	
99853																																		0	47	0	0	0	0	true	0	0	47	0	0	875	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			0	0	0	0	0	0	0	0			0																		https://www.fsbnoble.com	
100236																																		0	0	0	0	0	0	true	0	0	0	0	0	2711	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			235																		https://www.sunmarkbank.com	
100357																																		12621	0	0	11764	0	0	true	0	0	0	0	0	14692	3	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	857																	0	0			3	797	0	0	0	0	0	0			0																		www.legend-bank.com	
100562																																		327824	3439	216700	304442	6712	264605	true	0	155	1709	0	1575	19577	2	6712	true	0	47905	216700	0	0	0	0	47905	0	0	0	0	47905	true	false	0	0	3000	16670	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			10	1617	0	0	0	0	0	0	0	0	569	11260	http://www.tricountiesbank.com																http://www.tcbk.com	
100777																																		7	407	10000	0	4	15000	true	407	0	0	0	0	0	0	4	false	0	0	10000	0	5000	0	0	0	0	0	0	0	0	false	false			0	3																	0	0	1	true	0	0	0	0	0	0	0	0			34																		www.cfsbank.com	
100843																																		3583	347	138150	0	0	138150	true	347	0	0	0	0	184	0	0	true	0	0	138150	0	0	0	0	0	0	0	0	0	0	true	false			0	3583																	0	0			0	0	0	0	0	0	0	0			108																		www.fnbc.us	
101037																																		0	60	80000	0	0	80000	true	60	0	0	0	0	7747	2	0	true	0	0	80000	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			1	16	0	0	0	0	0	0			0		www.fabt.com																www.fabt.com	
101439																																		0	0	0	0	0	0	true	0	0	0	0	0	894	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0			0																		www.durdenbc.com	
101671																																		4170	126	10437	2023	2147	20437	true	0	0	81	0	45	7180	4	2147	false	0	0	10437	10000	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			3	33	0	0	0	0	0	0			0																		www.adirondackbank.com	
101738																																		0	130	0	0	0	0	true	130	0	0	0	0	370	0	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			1	5	0	0	0	0	0	0			131																		http://www.gsnb.com	
101952																																		0	0	0	0	0	0	true	0	0	0	0	0	2644	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true				0																	0	0			0	0	0	0	0	0	0	0			0																		http://www.bradynationalbank.com	
102333																																		0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			0																		www.wilcobank.com	
102342																																		0	0	2500	0	0	4000	true	0	0	0	0	0	564	0	0	true	0	0	2500	1500	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			0																		WWW.RACCOONVALLEYBANK.COM	
102557																																		653	0	8500	653	0	14880	true	0	0	0	0	0	4950	1	0	false	0	0	8500	6380	0	0	0	0	0	0	0	5000	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			0																		www.foundationonebank.com	
102874																																		912	0	9000	0	912	9000	true	0	0	0	0	0	1138	0	912	false	0	0	9000	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	true	0	0	0	0	0	0	0	0			10																		www.papercitysavings.com	
103134																																		0	0	0	0	0	0	true	0	0	0	0	0	1922	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			0	0	0	0	0	0	0	0			1																		http://WWW.BKOFCOMMERCE.COM	
104234																																		0	0	0	0	0	0	true	0	0	0	0	0	1816	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			0	0	0	0	0	0	0	0			0																		www.hcbwv.com	
104542																																		0	0	0	0	0	0	true	0	0	0	0	0	78	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			0	0	0	0	0	0	0	0			12																		www.marseillesbank.com	
104971																																		963	169	0	913	0	0	false	0	0	95	74	0	165	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false				50																	0	0	1	true	0	0	0	0	0	0	0	0			0																		www.martinsvillefirst.com	
105026																																		0	2769	19450	0	0	20641	true	985	0	37	0	1747	9256	2	0	false	0	0	19636	304	91	610	0	0	0	0	0	0	0	true	false			0	0																	0	0			3	222	0	0	0	0	0	0			0																		www.fbwbank.com	
105473																																		0	0	86000	0	0	86000	true	0	0	0	0	0	9422	3	0	false	0	0	86000	0	0	0	0	0	0	0	0	0	0	true	true				0																	0	0			14	132	0	0	0	0	0	0			0																		www.homefederalbanktn.com	
105530																																		0	0	0	0	0	0	true	0	0	0	0	0	862	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false			0	0																	0	0			0	0	0	0	0	0	0	0			9																		www.fsbankmctn.com	
106359																																		14206	531	50000	14206	0	253000	true	0	0	0	0	531	7803	1	0	true	0	0	253000	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			4	119	0	0	0	0	0	0			0																		FFB.com	
106452																																		2428	235	0	0	0	0	true	235	0	0	0	0	81	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true				2428																	0	0			0	0	0	0	0	0	0	0	0	0	40	0	www.pueblobankandtrust.com	PB&T Bank	www.pbandt.mobi		www.pbandt.com												www.pbandt.bank	
106676																																		0	0	12000	0	0	15000	true	0	0	0	0	0	944	1	0	false	0	0	12000	1500	1500	0	0	0	0	0	0	0	0	false	false			0	0																	0	0	1	true	0	0	0	0	0	0	0	0			0																		www.bhsla.com	
107244																																		663543	6144	600009	660789	0	600009	true	11	0	0	0	6133	0	0	0	false	0	0	600009	0	0	0	0	0	0	0	0	0	0	true	true	0	0	0	2754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			22	3301	0	0	0	0	0	0	0	0	1243	60929																	http://www.ozk.com	
107570																																		1404	0	26000	131	1273	32000	true	0	0	0	0	0	25	0	1273	true	0	0	26000	5000	1000	0	5000	0	0	0	0	0	0	true	false			0	0																	0	0			0	0	0	0	0	0	0	0			0																		www.firstfedindiana.bank	
107758																																		0	0	403	0	0	2251	true	0	0	0	0	0	582	0	0	false	0	0	403	319	335	1194	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			0																		www.bvsb.bank	
108072																																		132	0	3000	132	0	9500	true	0	0	0	0	0	293	0	0	false	0	0	3000	0	4500	2000	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			0			The Bank of Buffalo		The Bank of Gillette		The Bank of Sheridan											www.buffalofed.bank	
108269																																		0	0	0	0	0	0	true	0	0	0	0	0	0	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			5																		WWW.FNBTX.BANK	
108652																																		399	78	0	399	0	0	true	78	0	0	0	0	84	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			5	30	0	0	0	0	0	0			125																		www.b2.bank	
108746																																		0	0	0	0	0	0	true	0	0	0	0	0	3379	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			2																		onlinebanking.masoncitynationalbank.com	
108951																																		363	35	37000	363	0	52000	true	0	0	0	0	35	1825	1	0	false	0	0	37000	0	15000	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			0	0	0	0	0	0	0	0			239																		www.reliabank.com	
109136																																		0	688	0	0	0	0	true	688	0	0	0	0	19862	2	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			1	13	0	0	0	0	0	0			0																		www.peoplesbanktrust.com	
109154																																		0	0	8000	0	0	8000	true	0	0	0	0	0	263	0	0	false	0	0	8000	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			10																		WWW.fsbbyron.com	
109453																																		2218	0	11000	2163	0	14500	true	0	0	0	0	0	2627	1	0	false	0	0	11000	0	3500	0	0	0	0	0	0	2500	0	true	false				55																	0	0			0	0	0	0	0	0	0	0			126																		https://www.ebankstar.bank	
109574																																		218	0	17000	218	0	17599	true	0	0	0	0	0	1311	1	0	false	0	0	17000	0	0	599	0	0	0	0	0	0	0	true	false			19519	0																	0	0			6	433	0	0	0	0	0	0			85		www.haverhillbank.bank																www.haverhillbank.com	
109659																																		138	514	10000	138	0	10000	true	82	0	432	0	0	5518	4	0	false	0	0	10000	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			1	11	0	0	0	0	0	0			0																		www.ln.bank	
110413																																		0	186	0	0	0	0	true	0	0	186	0	0	10744	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			1	2	0	0	0	0	0	0			0																		www.suttonbank.com	
110936																																		10488	0	0	10488	0	2458	true	0	0	0	0	0	40	0	0	false	0	0	0	0	0	2458	0	0	0	0	0	0	0	false	false			0	0																	0	0			0	0	0	0	0	0	0	0	0	0	29173	398647																	http://www.bbamericas.com	
110945																																		0	124	9509	0	0	10610	true	0	0	0	0	124	335	0	0	true	0	0	9509	250	79	772	0	0	0	0	0	0	0	true	false			0	0																	0	0			0	0	0	0	0	0	0	0			0																		www.usbky.com	
110972																																		120	0	2000	120	0	2000	false	0	0	0	0	0	601	0	0	false	0	0	2000	0	0	0	0	0	0	0	0	0	0	false	false				0																	0	0			0	0	0	0	0	0	0	0			0																		WWW.FIRSTFEDERALWASHINGTON.COM	
111157																																		0	0	9000	0	0	18377	true	0	0	0	0	0	4730	1	0	false	0	0	9000	800	1450	7127	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0			12																		https://www.bankoflindsay.com	
111205																																		493	0	48280	0	493	62662	true	0	0	0	0	0	709	1	493	false	0	0	48280	13008	1374	0	0	0	0	0	0	0	0	true	false			17704	0																	0	0			0	0	0	0	0	0	0	0			0		www.partnersbankonline.com																www.partners.bank	
111942																																		2113	354	2500	0	2098	2559	true	0	0	0	0	354	8190	3	2098	false	0	0	2500	0	0	0	0	0	59	0	0	0	59	false	false			46	15																	0	0			0	0	0	0	0	0	0	0			351	0																	www.fortifibank.com	
111979																																		1389	647	0	1389	0	0	true	0	500	147	0	0	1230	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			1	1	0	0	0	0	0	0			0																		www.ssbwa.com	
112163																																		34943	38	290000	32160	874	290000	true	0	0	38	0	0	72538	6	874	false	0	0	290000	0	0	0	0	0	0	0	0	0	0	true	false	0	0	0	1909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			5	529	0	0	0	0	0	0			299	0																	www.gnty.com	
112332																																		585	663	2000	0	0	2000	true	288	0	375	0	0	109	0	0	false	0	0	2000	0	0	0	0	0	0	0	0	0	0	true	false				585																	0	0			3	86	0	0	0	0	0	0			0		www.fnbhartford.com	FNB		First National Bank													www.fnbhartford.com	
112510																																		0	0	0	0	0	0	true	0	0	0	0	0	1570	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false				0																	0	0			0	0	0	0	0	0	0	0			0																		balticstatebank.com	
112556																																		0	0	1500	0	0	1500	true	0	0	0	0	0	21	0	0	false	0	0	1500	0	0	0	0	0	0	0	0	0	0	true	false			0	0																	0	0			0	0	0	0	0	0	0	0			0																		www.statebankofchandler.bank	
