"IDRSSD"	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	
169354																								0	0	238840	222362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
169653																								74940	66715	181750	174644					0	0	200141	193611	42279	38426	50919	39865	0	0	0	0	240150	230311	340361	306587	0	0	0	0		
169756																								54672	48409	0	0	55808	51956	20	19	0	0	0	0	1192	982	0	0	0	0	0	0	1896	1800	0	0	9277	9063	0	0		
170257																								0	0	21500	19016	0	0	8199	7385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
170275																								11500	11279	27387	24164	0	0	0	0	0	0	0	0	560	509	4083	3762	0	0	0	0	0	0	85	77	0	0	0	0		
170332																								0	0	2201	1638					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
171133																																																					
171656																								0	0	257	247					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
171759																								0	0	8408	7529	0	0	15441	12974	0	0	0	0	0	0	79	77	0	0	0	0	0	0	0	0	0	0	0	0		
171768																								0	0	0	0	0	0	53774	46957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
172251																								0	0	1500	1418	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
172457																								0	0	0	0	0	0	2547	2419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
172475																								0	0	0	0	72273	63968	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
172859																								2150	1892	5500	5046	270	247	2395	2366	0	0	0	0	0	0	896	856	0	0	0	0	0	0	2004	1831	0	0	0	0		
173306																								0	0	20252	18031					0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	28	0	0	0	0		
173342																								0	0	998	743	0	0	18212	15784	0	0	0	0	0	0	8324	7058	0	0	0	0	0	0	0	0	0	0	0	0		
173557																								0	0	82847	75195	426	388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
173575																								0	0	128358	105256					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
173641																								0	0	38431	30261	0	0	1048	961	0	0	0	0	0	0	6657	6048	0	0	0	0	0	0	0	0	0	0	0	0		
173959																								0	0	7596	6988	0	0	19546	17216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	707	695	0	0	0	0		
174321																								0	0	1943	1870	0	0	51	48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
174367																								9000	7209	18316	14970					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
174572																								49871	42567	6456	5934					0	0	0	0	320957	285658	483388	441390	0	0	0	0	0	0	0	0	0	0	0	0		
175056																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
175140																								0	0	42061	36896					0	0	0	0	0	0	16416	14192	0	0	0	0	0	0	0	0	0	0	0	0		
175458																								6597	5520	4999	4663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
175609																								0	0	104067	96785	0	0	595	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
176101																								0	0	94846	84066					0	0	0	0	0	0	5598	4821	0	0	0	0	0	0	75317	62943	0	0	0	0		
176325																								0	0	23426	21110					0	0	316	307	0	0	655	567	0	0	0	0	0	0	0	0	0	0	0	0		
176437																								0	0	12862	12157	0	0	7588	6640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
176464																								0	0	45597	39583	0	0	299297	265173	0	0	0	0	0	0	16426	14449	0	0	0	0	0	0	14987	13112	0	0	0	0		
176642																								0	0	9493	9066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
177135																								15400	13246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
177443																								0	0	7499	6483	0	0	34621	31541	0	0	0	0	0	0	19	19	0	0	0	0	0	0	0	0	0	0	0	0		
177500																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
177555																								0	0	14100	12978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
177751																								0	0	0	0	0	0	59779	54003	0	0	0	0	0	0	9728	8431	0	0	0	0	0	0	0	0	0	0	0	0		
177920																								0	0	0	0					0	0	0	0	0	0	789	736	0	0	0	0	0	0	0	0	0	0	0	0		
178150																								0	0	22269	18943	0	0	30676	25626	0	0	0	0	0	0	18254	15840	0	0	0	0	0	0	0	0	0	0	0	0		
178244																								0	0	500	481	0	0	18919	17290	0	0	505	441	0	0	456	403	0	0	0	0	0	0	168	151	0	0	0	0		
178356																								1500	1145	1435	1303	21780	19590	6922	6391	0	0	486	485	0	0	0	0	0	0	0	0	0	0	489	488	0	0	0	0		
178851																								0	0	26110	24172	0	0	134137	116451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
179148																								0	0	2000	1662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
179335																								0	0	60283	49386	0	0	5590	4528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
179700																								0	0	15253	13390					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
180144																								2000	1929	19883	16984	0	0	3358	2971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4181	3378	0	0	0	0		
180537																								0	0	3139	2912	0	0	14852	12486	0	0	0	0	0	0	1011	852	0	0	0	0	0	0	1313	1250	0	0	0	0		
180845																								0	0	3479	3060	0	0	36778	32440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
181963																								0	0	142	136	0	0	9807	9076	0	0	0	0	0	0	1403	1275	0	0	0	0	0	0	0	0	0	0	0	0		
182951																								0	0	0	0	0	0	1345	1135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
183668																								0	0	40363	36635	0	0	51340	44270	0	0	0	0	0	0	36627	32922	0	0	0	0	0	0	242	237	0	0	0	0		
183770																								0	0	3017	2794	0	0	17997	15980	0	0	0	0	0	0	0	0	0	0	0	0	0	0	630	628	0	0	24499	22051		
183958																								0	0	17017	15190	0	0	3005	2926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
184656																								0	0	2000	1999					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
184759																								199	179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
185251																								0	0	1901	1747	0	0	16	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
185448																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
185859																								0	0	0	0	362131	306381	32256	28029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
186221																								0	0	2894	2763					0	0	0	0	0	0	0	0	0	0	0	0	0	0	17662	16190	0	0	0	0		
186548																								35920	34672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
186717																								0	0	0	0	0	0	105145	98000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
186744																								0	0	49182	45960	0	0	94321	82098	0	0	0	0	0	0	1983	1890	0	0	0	0	0	0	7892	7715	0	0	0	0		
187648																								0	0	1000	885	0	0	775	642	0	0	0	0	0	0	785	641	0	0	0	0	0	0	0	0	0	0	0	0		
187947																								0	0	19019	15963					0	0	0	0	0	0	0	0	0	0	0	0	0	0	47303	40562	0	0	0	0		
188056																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
188177																								29949	26547	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
188430																								0	0	0	0	0	0	7961	7175	0	0	0	0	0	0	4880	4463	0	0	0	0	0	0	0	0	0	0	0	0		
188449																								0	0	11791	10647					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
188720																								0	0	6984	5907	0	0	5824	4949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
188739																								0	0	0	0	1	1	12	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
188917																								0	0	9980	9735	0	0	14487	12313	0	0	0	0	0	0	2305	2195	0	0	0	0	0	0	0	0	0	0	0	0		
189129																								0	0	13999	12630	78678	65435	39741	34034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2483	1971	0	0	0	0		
189745																								0	0	15158	14525					0	0	5001	4933	952	746	3448	3244	0	0	0	0	0	0	0	0	0	0	0	0		
189950																								0	0	0	0	0	0	5396	4701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
190563																								0	0	32038	30300	0	0	10154	9804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
190648																								0	0	20198	17763	0	0	18001	15721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
190947																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
190956																								0	0	0	0	0	0	53863	45807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
191355																								0	0	843	787					0	0	0	0	0	0	25729	25248	0	0	0	0	0	0	0	0	0	0	0	0		
191935																								78558	74006	64454	61685	0	0	81540	71927	0	0	3079	2517	0	0	1811	1483	0	0	12927	12657	0	0	0	0	0	0	0	0		
192147																								0	0	34706	31274					0	0	0	0	0	0	0	0	0	0	0	0	0	0	9895	8711	0	0	0	0		
192558																								0	0	3939	3785					0	0	9311	8718	0	0	7769	7022	0	0	0	0	0	0	1604	1483	0	0	0	0		
192651																								0	0	450	432	0	0	392	368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
192857																								0	0	0	0	0	0	35010	31245	0	0	1273	1192	0	0	0	0	0	0	0	0	0	0	1091	837	0	0	0	0		
193162																								107	107	0	0	169	164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
193247																								0	0	0	0	0	0	443	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
193537																								0	0	6624	6206	0	0	23100	20247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
193649																								0	0	45620	43928					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
193809																								0	0	26110	24025					0	0	0	0	0	0	1953	1795	0	0	7683	7153	0	0	2121	1919	0	0	26936	25277		
194440																								0	0	12135	10927	0	0	6638	5647	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
194570																								0	0	5222	4316	8588	7681	7363	6572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
194936																								0	0	7073	6818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
195111																								0	0	24785	22449	0	0	27851	23333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
195157																								0	0	5942	5989	0	0	2615	2667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
195456																								0	0	0	0	0	0	849	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
196752																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
196800																								0	0	10900	9084					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
197142																								0	0	101578	81843	0	0	380	346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
197254																								404	364	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
197302																								0	0	6609	6135	0	0	59668	51729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
197478																																																					
197759																								0	0	1782	1561	0	0	26416	22800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
198073																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
198149																								0	0	45587	38422	0	0	70121	59078	0	0	0	0	0	0	22209	18786	0	0	0	0	0	0	4753	4534	0	0	0	0		
198251																								0	0	13992	13462	0	0	37194	31722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
198961																								0	0	6740	6118	0	0	2800	2756	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
199137																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
199351																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
199436																								2000	1757	3926	3602	689	678	17337	15193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
199463																								0	0	5046	4672	0	0	37287	32461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
200378																								0	0	11241	11187					33128	27036	492203	476602	153034	123226	0	0	0	0	0	0	28275	22421	53115	47571	0	0	0	0		
200435																								60841	55789	22327	21155					0	0	0	0	2426	2232	27355	26969	0	0	0	0	0	0	0	0	0	0	0	0		
201254																								0	0	0	0	0	0	19150	16701	0	0	0	0	0	0	1086	1058	0	0	0	0	0	0	0	0	0	0	0	0		
201834																								0	0	1548	1525					0	0	8631	8045	0	0	5879	5029	0	0	0	0	0	0	498	425	0	0	0	0		
202514																								5991	5984	14912	14212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
202541																								0	0	10467	10003	0	0	15333	13680	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5869	5203	0	0	0	0		
202907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78988	65349					0	0	0	0	0	0	1471	1398	0	0	0	0	0	0	0	0	0	0	0	0		
203043																								0	0	4000	3559					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
203052																								0	0	13159	12552					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
203575																								0	0	8267	7639	0	0	14877	12478	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
204004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9997	8964	0	0					0	0	0	0	0	0	11959	10612	0	0	0	0	0	0	148194	131275	0	0	39761	37192		
204237																								0	0	20411	19836	0	0	109	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
204826																								0	0	18253	16798	0	0	19745	17941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
205243																								0	0	17917	15979	0	0	13086	12077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
205346																								0	0	0	0	0	0	5808	4983	0	0	0	0	0	0	499	463	0	0	0	0	0	0	457	385	0	0	0	0		
205458																								0	0	294	208	0	0	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
205542																								0	0	47062	38145	0	0	1939	1730	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
206156																								0	0	0	0	0	0	31178	28352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14584	14224		
206174																								0	0	33496	30333	0	0	66168	56578	0	0	0	0	0	0	51	52	0	0	0	0	0	0	0	0	0	0	0	0		
206473																								0	0	0	0	0	0	5093	4357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
206772																								0	0	1601	1444	0	0	7058	5597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
206950																								0	0	794	773	0	0	719	639	0	0	0	0	0	0	495	475	0	0	0	0	0	0	479	469	0	0	0	0		
207041																								0	0	3093	2949	0	0	7624	6972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
207050																								0	0	19248	18810	0	0	9125	7719	0	0	0	0	0	0	1886	1712	0	0	0	0	0	0	700	688	0	0	0	0		
207452																								0	0	3637	3654	0	0	2745	2678	0	0	5570	5492	0	0	263	265	0	0	0	0	0	0	0	0	0	0	3712	3597		
207470																								0	0	0	0	66031	59610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
207555																								0	0	4886	4344	0	0	6675	5961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
207845																								0	0	160709	135620	0	0	89598	82571	0	0	0	0	0	0	2646	2599	0	0	0	0	0	0	0	0	0	0	0	0		
207872																								0	0	0	0	38084	34623	1293	1221	0	0	0	0	0	0	0	0	0	0	0	0	6425	5647	1892	1871	0	0	0	0		
208057																								0	0	236880	223727					0	0	0	0	0	0	14686	14452	0	0	0	0	0	0	13977	13809	0	0	0	0		
208244																																																					
208347																								0	0	1449	1251					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	58		
208440																								0	0	1000	989	0	0	12037	10830	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
208459																								0	0	2995	2790	0	0	108	105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
208570																								0	0	0	0	1714	1618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
208655																								0	0	9878	8694	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
208972																								0	0	567	567	0	0	18864	16451	0	0	0	0	0	0	2996	2776	0	0	0	0	0	0	1483	1377	0	0	0	0		
209148																								0	0	18003	16048					0	0	0	0	0	0	4879	4169	0	0	0	0	0	0	0	0	0	0	0	0		
209362																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
209559																								0	0	30631	28451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
209858																								0	0	3223	3233	43451	38330	6629	6050	4462	4181	6598	6417	14699	12027	4870	4668	0	0	0	0	0	0	694	677	3361	2843	31095	29922		
210238																								0	0	16899	16058	2791	2607	85931	76300	0	0	0	0	0	0	19951	18397	0	0	0	0	1626	1417	1967	1560	0	0	0	0		
210256																								0	0	24790	24128	0	0	1078	1078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
210434																																																					
211114																								0	0	1268	1143					0	0	1119	972	0	0	573	468	0	0	0	0	0	0	541	467	0	0	9504	8763		
211271																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
211338																								0	0	0	0	0	0	1	1	0	0	1506	1479	0	0	5837	5289	0	0	0	0	0	0	1669	1387	0	0	0	0		
211851																								0	0	1311	1254	0	0	2930	2733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
212018																								0	0	43634	39223					0	0	0	0	0	0	6628	6351	0	0	0	0	0	0	2775	2657	0	0	0	0		
212344																								0	0	7702	6402	0	0	14043	11875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
212465																																																					
212522																								0	0	11003	11005					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
212577																								0	0	16026	15426					0	0	33513	32640	0	0	32283	31818	0	0	0	0	0	0	5969	5463	0	0	0	0		
213471																								9923	9353	0	0	1556	1638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
213538																								0	0	10471	9325	0	0	5457	4908	0	0	0	0	0	0	962	920	0	0	0	0	0	0	0	0	0	0	0	0		
213912																								0	0	28000	24453					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
213958																								689	665	3028	2548					0	0	0	0	0	0	2121	1758	0	0	0	0	0	0	0	0	0	0	0	0		
214106																								0	0	13061	10729					0	0	0	0	160100	139305	91243	71631	0	0	0	0	0	0	0	0	0	0	0	0		
214414																								0	0	156816	139766					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
214722																								0	0	2296	2302					0	0	0	0	0	0	0	0	0	0	0	0	0	0	9590	8932	0	0	27074	25660		
214807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
214843																								0	0	62188	55010	0	0	35806	31553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
215345																								0	0	39073	35504	0	0	50347	44560	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
215653																								0	0	433	430	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
215662																								0	0	34370	32367					0	0	3050	2551	0	0	11548	10040	0	0	0	0	0	0	6090	5045	0	0	0	0		
215710																								28600	28671	15500	13705	102474	104148	8544	7848	2598	2605	0	0	4030	4032	0	0	0	0	0	0	43714	42868	421	404	0	0	0	0		
216164																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4913	4525	0	0	0	0		
216230																								5992	5989	660	622	70	69	2557	2363	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
216922																								0	0	89221	73661					0	0	0	0	0	0	624567	508886	0	0	0	0	0	0	334403	275406	0	0	0	0		
217059																								0	0	165349	150131					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
218131																								0	0	8143	7239	0	0	32890	30114	0	0	8942	7926	0	0	4266	4050	0	0	0	0	0	0	19126	16045	0	0	0	0		
218261																								0	0	6494	6114	0	0	3931	3458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
218850																								0	0	2130	1859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
218878																								0	0	1000	777					0	0	0	0	0	0	247	228	0	0	0	0	0	0	0	0	0	0	0	0		
219044																								0	0	497	477	0	0	3819	3332	0	0	0	0	0	0	1745	1638	0	0	0	0	0	0	0	0	0	0	0	0		
219651																								0	0	37842	35894	0	0	41112	36264	0	0	5295	4807	0	0	27568	25080	0	0	0	0	0	0	6770	6498	0	0	0	0		
219679																								0	0	2484	2251	0	0	3538	3199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
220059																								0	0	41873	35584	56878	55957	3585	3372	0	0	0	0	2870	2855	1000	995	0	0	0	0	0	0	6796	6625	0	0	0	0		
220527																								0	0	12245	11539					0	0	0	0	0	0	0	0	0	0	0	0	0	0	40859	34806	0	0	15772	15015		
220844																								0	0	253	247	0	0	2265	1827	0	0	0	0	0	0	1414	1349	0	0	0	0	0	0	0	0	0	0	0	0		
220974																								19678	16292	15552	14428	23206	19573	54402	48685	0	0	0	0	3249	2652	5355	5199	0	0	0	0	2581	2239	2086	1907	0	0	0	0		
221775																								0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
222156																								0	0	22409	19454	0	0	41048	36770	0	0	0	0	0	0	2381	2204	0	0	0	0	0	0	0	0	0	0	0	0		
222558																								0	0	16613	15525	0	0	11295	12828	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
222754																								0	0	1286	1276	0	0	475	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11817	11742	0	0	0	0		
223322																								0	0	1340	1350					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
223452																								0	0	11441	10704	0	0	2334	2142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
223751																								0	0	6783	6568	0	0	1050	959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
223845																								0	0	26716	24553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
224954																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
225054																								0	0	2508	2231	0	0	1129	1014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
225157																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
225559																								0	0	25849	22388	0	0	70605	62886	0	0	0	0	0	0	47545	40576	0	0	0	0	0	0	4788	4111	0	0	0	0		
225942																								0	0	10850	9413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
226949																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
227151																								0	0	5250	4839	0	0	58769	51014	0	0	6500	5863	0	0	6174	5711	0	0	0	0	0	0	3009	2515	0	0	0	0		
227357																								4068	4029	53210	45723	0	0	11815	10116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
227656																								0	0	1000	890					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
227777																								0	0	3187	3142	50	51	24926	22676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228000																								0	0	5000	4755	0	0	57678	47710	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
228158																								0	0	679	674	0	0	11361	10565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6954	6197	0	0	0	0		
228279																								0	0	104	102	0	0	3703	3218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22847	19980	0	0	0	0		
228345																								8866	7605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229070																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229173																								0	0	573	519	0	0	17909	15214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229342																								0	0	28068	25627					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229454																								0	0	0	0	0	0	41588	37010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	260392	212712	29494	26964					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
229913																																																					
230423																								0	0	52435	44890	0	0	14894	13228	0	0	0	0	0	0	1967	1911	0	0	0	0	0	0	5498	5075	0	0	0	0		
