"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
291732																																																																																																								0	0	0							0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
292234																																																																																																								0	0	0							52	225	79				0	0	0	0	0	0	0	0	0	0	0	0				0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	225	65	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
292467																																																																																																								0	0	0							0	98	0				21	0	0	0	0	0	0	0	0	0	0	0				0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
292850																																																																																																								0	0	0							242	455	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	189	0	321	0	0	0	0	0	162	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
292908																																																																																																								0	0	0	0	0	0	0	0	0	22293	4063	2435	0	0	0	660	139	2196	0	0	0	930	0	0	0	0	0	0	0	0	899	100	562	4	1	0	0	0	0	0	0	0	0	0	0	0	3772	17	1162	472	0	0	0	0	10002	0	0	0	0	0	0	0	1648	0	8692	408	0	75	0	1476	5578	90	0	535	90	0	1270	205	0	1782	185	0	1743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	660	
293053																																																																																																								0	0	0							2133	4888	0	0	0	0	175	0	609	182	0	173	0	0	0	0	0	0				24	0	0	24	0	11	20	0	0	0	0	0	0	0	0	0	93	0	176	0	0	0	0	0	233	0				0	0	0	0	0	0	1091	3116	0	0	200	987	0	0	0	0	0	892	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	892				
293352																																																																																																								0	0	0							1319	552	175	377	0	0	0	0	0	0	0	942	0	0	0	0	0	0				0	0	0	552	175	377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	844	0	0	760	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
293437																																																																																																								0	0	0							105	632	0				98	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	211	0	0	0	0	0	118	0				0	42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
293651																																																																																																								0	0	0							0	295	0	0	0	0	229	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
293754																																																																																																								0	0	0							0	67	37				0	22	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
294023																																																																																																								0	0	0							2163	1981	11	0	0	0	53	11	20	201	0	202	0	0	0	0	0	0				0	0	145	0	0	0	0	0	0	0	0	0	0	0	0	0	1207	0	1474	0	0	0	0	0	562	816				0	41	0	0	0	3	0	33	0	0	425	15	0	0	246	0	0	246	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
294564																																																																																																								0	0	0	0	0	0	0	0	0	13453	1574	0	0	0	0	534	0	6290	0	0	587	0	0	0	0	0	0	0	0	0	0	0	0	77	0	143	0	0	0	4	0	8	0	0	0	0	2258	176	773	0	0	0	0	0	5862	0	0	0	0	0	16	0	0	1518	429	127	0	0	0	979	1031	0	0	0	0	0	0	129	0	2380	122	0	1785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294751																																																																																																								0	0	0	0	0	0	0	0	0	872	3637	71	0	0	0	324	0	3	0	0	0	0	0	0	0	0	0	0	0	0	31	26	0	928	0	0	0	0	0	0	0	0	0	0	0	0	594	275	842	30	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	338	1100	0	0	0	0	0	0	275	0	0	275	446	0	3	326	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
294779																																																																																																								0	0	0	0	0	0	0	0	0	2035	218	0	0	0	0	9	0	304	0	0	0	0	0	0	0	0	98	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	383	71	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	425	209	0	0	0	488	170	0	0	53	0	0	116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	0	0	0	0	0	0	0	0	0	0	0	0	
294827																																																																																																								0	0	0							465	483	306				3	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298	13	471	272	0	0	0	0	0	0				0	0	0	0	0	0	0	0	34	0	125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
295011																																																																																																								0	0	0	0	0	0	0	0	0	3959	480	0	0	0	0	0	0	118	0	0	610	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137	0	323	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	3052	0	0	80	0	0	3472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2769	0	0	0	
295057																																																																																																								0	0	0							0	478	0	0	0	0	419	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
295646																																																																																																								0	0	0							16	394	67	0	0	0	115	51	0	0	0	0	0	0	0	0	0	0				0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	16	0	155	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
296456																																																																																																								0	0	0							609	6162	147	0	57	2	453	0	0	382	0	66	0	0	0	0	0	0				0	0	0	57	2	0	0	0	0	0	0	0	0	0	0	0	396	49	3886	57	5	0	0	0	337	0				0	27	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
296474																																																																																																								0	0	0							508	322	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	508	0	322	0	0	0	0	0	197	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
296559																																																																																																								0	0	0							2064	1718	61	74	61	0	177	0	1161	0	0	0	0	0	0	0	0	0				0	0	0	61	0	74	0	0	0	0	0	0	0	0	0	0	40	0	270	0	0	0	0	0	1975	0				0	0	0	0	0	0	273	0	0	0	65	0	0	0	0	0	0	0	0	0	1103	0	0	827	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
296755																																																																																																								0	0	0							0	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	72	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
296858																																																																																																								0	0	0							1624	1070	6	212	39	0	408	0	158	0	0	351	0	0	0	0	0	0				0	0	0	378	0	212	0	0	0	0	0	0	0	0	0	0	900	0	121	0	30	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
297051																																																																																																								0	0	0							3353	134	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	0	0	0	0	0				0	0	0	0	0	0	69	0	0	0	3353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
297631																																																																																																								0	0	0							24	273	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	165	0	0	0	0	0	0	0				0	0	0	0	0	0	0	108	0	0	2	0	0	0	22	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
297761																																																																																																								0	0	0							3885	5	0				0	0	100	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	5	0	26	0	0	0	0	0	0	0	0	0	0	0	0	10	0				0	0	0	0	0	3759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
298049																																																																																																								0	0	0							16	305	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	27	0	0	0	0	16	0				0	0	0	0	0	0	55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
298218																																																																																																								0	0	0							2033	10110	2592	0	0	0	492	0	417	0	0	0	115	0	0	0	0	0				298	186	62	13	0	0	0	0	0	0	0	0	0	0	0	0	494	0	3174	542	130	0	0	0	0	0				0	1858	0	0	0	0	2196	1739	188	1648	1060	0	0	0	0	218	0	0	228	0	85	171	0	43	0	0	0																																		0	0	0	0	0	0	0	0	0	218	0	0	0	0	0				
298245																																																																																																								0	0	0	0	0	0	0	0	0	2754	2890	58	0	0	0	218	0	417	0	0	134	0	0	0	0	0	0	0	0	0	0	0	9	94	0	794	0	0	0	0	0	0	0	0	0	0	1352	0	1974	58	0	0	0	0	188	0	0	0	0	188	0	0	0	0	0	76	0	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
299868																																																																																																								0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	107	0	0	13	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
300009																																																																																																								0	0	0							12984	5416	0	0	0	0	68	0	456	0	0	0	0	0	0	0	0	0				64	0	29	17	0	0	0	0	0	0	0	0	0	0	0	0	5953	0	4840	0	0	0	0	0	6763	817				0	0	0	0	0	0	50	25	0	0	5854	630	0	0	0	0	0	0	0	0	35	0	0	30	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
300063																																																																																																								0	0	0							3804	1962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3804	0	1924	0	10	0	0	0	1754	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
300157																																																																																																								0	0	0							52	102	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	95	39	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0				0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
300353																																																																																																								0	0	0							30	2074	22	0	209	0	906	0	14	183	0	0	0	0	0	0	0	0				0	0	0	209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	529	0	0	0	0	0	7	0				0	0	0	0	0	0	41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
300456																																																																																																								0	0	0							0	483	0	0	0	0	200	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	0	0	0	0	0	0	0				0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
300933																																																																																																								0	0	0	0	0	0	0	0	0	383	558	0	59	8	0	83	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	8	0	59	0	0	0	0	0	0	0	0	0	0	160	0	329	0	0	0	0	0	77	0	0	0	0	0	0	0	0	0	7	0	122	0	0	156	0	0	0	19	0	0	234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156	0	0	0	0	0	0	
300942																																																																																																								0	0	0							4	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
300960																																																																																																								0	0	0							669	25	145	34	0	0	5	0	0	0	0	0	0	0	0	0	0	0				0	0	83	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	887	0				0	0	145	0	0	0	0	0	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
301574																																																																																																								0	0	0							2990	1459	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				343	0	615	0	0	0	0	0	0	0	0	0	0	0	0	0	2329	0	1103	1	0	0	0	0	549	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	21	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
301800																																																																																																								0	0	0	0	0	0	0	0	0	4804	4599	0	0	0	0	1337	0	3	0	0	0	0	0	384	0	0	0	0	0	0	485	0	1200	40	0	2	0	0	0	0	0	0	0	0	0	0	2172	78	2341	0	34	0	0	0	1411	0	0	0	0	0	0	0	0	0	6	113	0	0	0	618	339	286	0	254	286	0	1047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	371	0	0	265	0	0	157	0	0	0	
302030																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
302133																																																																																																								0	0	0							113	239	0	0	0	0	0	0	0	0	0	104	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0				0	0	0	0	0	0	0	237	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
302553																																																																																																								0	0	0							3422	129	0	0	0	0	126	0	1501	0	0	0	0	0	0	0	0	0				0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	517	0	0	0	0	0	0	0	224	0				0	0	0	0	0	0	0	0	0	0	1389	0	0	0	3	0	0	3	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
302656																																																																																																								2838	139	328	0	0	0	0	0	0	14277	6622	513	1714	339	374	346	0	4626	223	0	2310	78	0	0	0	0	0	0	0	0	90	0	7	339	374	1714	0	0	0	0	0	0	0	0	0	0	379	155	1519	0	70	0	0	0	1433	0	0	0	0	0	124	0	0	0	0	0	973	0	0	4337	415	198	0	0	392	0	962	194	0	3400	146	0	2800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	55	0	0	0	194	0	247	
303653																																																																																																								0	0	0							24	334	0	0	0	0	61	0	5	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	19	0				0	86	0	0	0	0	150	0	0	0	0	0	0	0	0	206	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	150	0	0	0	0	0				
303701																																																																																																								0	0	0							107	1094	670				116	24	6	0	0	0	0	0	0	0	0	0				43	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	10	578	582	212	0	0	0	60	0				0	0	0	0	0	0	0	32	0	0	0	0	64	0	0	96	0	4	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	32	0	0				
303747																																																																																																								0	0	0							3864	815	310				7	0	553	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	129	0	0	0	0	0	0				0	0	0	0	0	0	0	767	0	167	110	3201	0	0	0	0	0	3589	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	110	0	0	2926				
303952																																																																																																								0	0	0							266	681	0	0	0	0	136	0	0	87	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	427	0	0	0	0	0	392	0				0	0	0	0	0	0	0	0	0	0	56	108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
304173																																																																																																								0	0	0							3592	7409	0	0	0	0	0	0	75	0	0	0	0	0	0	0	0	0				746	0	243	0	0	0	0	0	0	0	0	0	0	0	0	0	3211	53	6601	0	59	0	0	0	1089	0				0	0	0	0	0	0	0	0	0	0	0	0	38	0	142	38	0	142	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
304520																																																																																																								0	0	0							524	383	64				0	0	0	0	0	0	0	0	0	0	0	0				0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	455	0	381	64	0	0	0	0	78	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	36	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
304575																																																																																																								0	0	0							240	147	0				0	0	149	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91	0	147	0	0	0	0	0	80	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
304762																																																																																																								0	0	0							101	213	0	0	0	0	48	0	101	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	30	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
304913																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
305059																																																																																																								0	0	0							185	185	0	0	0	0	21	0	21	0	0	0	0	0	0	0	0	0				0	0	0	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	0				0	0	0	0	0	0	0	0	0	0	0	117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
305077																																																																																																								0	0	0							104	1454	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	104	0	1408	0	0	0	0	0	0	0				0	0	0	0	0	0	46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
305237																																																																																																								0	0	0							951	520	0				17	0	160	0	0	42	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519	47	200	0	0	0	0	0	115	0				0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
305442																																																																																																								0	0	0							100	402	322	0	0	0	16	109	0	0	0	0	0	0	0	0	0	0				27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	221	0	0	0	0	0	80	23				0	14	0	0	0	0	0	0	199	0	0	0	0	0	80	16	109	80	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
306056																																																																																																								0	0	0							259	1291	0	15	250	0	32	0	0	745	0	0	0	0	0	0	0	0				0	0	0	258	0	15	0	0	0	0	0	0	0	0	0	0	221	0	0	0	0	0	0	0	12	0				0	250	0	0	0	0	0	0	0	0	0	0	0	0	221	0	0	221	745	0	0	671	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
