"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
112837			50351498	4533838	4533838	10.0999%	14.2011%	12.9224%	45817660	354560204	453646357	-8680743	-42336	529911547	8.6463%	6.2011%						17095168	468460585								0	0	0		43689713	12.9224%	0	52104138	14487746	364119	4699	-6748447	-1781165	-42383	0		0	45817660	0	0	45817660	0	0	0	0	0	0	0	0	0	4533838	0	14856564	1909								2.5000%																														2																	0				1																															
113003																																																																																						165238	1251	1251	42.1000%	32.3817%	32.1365%	163987	510282	389518	-3059	310			24.3817%			0				163987	389828								0	0	0		0		0	32.1365%	1	0	160928	0	0	0	-3369	0	310	0		0	163987	0	0	163987	0	0	0	0	0	0	0	0	0	1251	0	0	0			
113030																																																																																						19817	1431	1431	11.7037%	17.5342%	16.2681%	18386	113019	157096	-2445	0			9.5342%			0				9986	157096								0	0	0		0		8400	16.2681%	1	0	15941	0	0	0	-2445	0	0	0		0	18386	0	0	18386	0	0	0	0	0	0	0	0	0	1431	0	0	0			
113441																																																																																						115323	7003	7003	9.1266%	16.8825%	15.8574%	108320	683090	1186857	-21227	0			8.8825%			0				82918	1188914								0	0	0		0		27459	15.8574%	1	0	89150	2057	0	0	-21227	0	0	0		0	108320	0	0	108320	0	0	0	0	0	0	0	0	0	7003	0	2057	0			
113601																																																																																				1306028	0				17.5287%			223247		1273611	-35	0						0	0	0	0	195560	1273611	0	0.0000%	290305	0	14946	305251	23.3725%	0	0	0	0	1		7687		1	0	203212	0	0	0	-35	0	0	0		0	203247	0	0	203247	20000	0	0	20000	0	20000						0	0	0		
113740																																																																																				956658	0				10.1723%			97523		958708	-10985	0						0	0	0	0	48831	958708	0	0.0000%	89438	0	274	89712	9.3776%	0	0	0	0	1		48692		1	0	86538	0	0	0	-10985	0	0	0		0	97523	0	0	97523	0	0	0	0	0	0						0	0	104950		
114149																																																																																				261922	0				13.1644%			35011		265953	-6309	0						0	0	0	0	19004	268322	0	0.0000%	24019	0	413	24432	9.3280%	31	0	0	0	1		18376		1	0	31071	1151	265	0	-6309	0	0	0		917	35047	5	36	35011	0	0	0	0	5	0						2369	0	0		
114260																																																																																						577624	20475	20475	10.1933%	19.6680%	18.9709%	557149	2936865	5465845	-128594	0			11.6680%			0				485480	5465845								0	0	0		0		71669	18.9709%	1	0	428555	0	0	0	-128594	0	0	0		0	557149	0	0	557149	0	0	0	0	0	0	0	0	0	20475	0	0	0			
114457																																																																																				307510	0				11.8398%			38579		325842	-16986	0						0	0	0	0	37879	325842	0	0.0000%	26224	0	1639	27863	9.0608%	0	0	0	0	1		700		1	0	21593	0	0	0	-16986	0	0	0		0	38579	0	0	38579	0	0	0	0	0	0						0	0	0		
114774																																																																																						19865	523	523	32.4063%	46.0916%	44.8781%	19342	43099	59686	0	0			38.0916%			0				19342	59686								0	0	0		0		0	44.8781%	1	0	19342	0	0	0	0	0	0	0		0	19342	0	0	19342	0	0	0	0	0	0	0	0	0	523	0	0	0			
114840																																																																																						59288	4184	4184	11.4072%	15.2094%	14.1361%	55104	389811	483063	-7543	0			7.2094%			0				28174	483063								0	0	0		0		26930	14.1361%	1	0	47561	0	0	0	-7543	0	0	0		0	55104	0	0	55104	0	0	0	0	0	0	0	0	0	4184	0	0	0			
114859																																																																																						9413	623	623	9.2509%	18.9149%	17.6630%	8790	49765	95018	-2320	0			10.9149%			0				2090	95018								0	0	0		0		6700	17.6630%	1	0	6470	0	0	0	-2320	0	0	0		0	8790	0	0	8790	0	0	0	0	0	0	0	0	0	623	0	0	0			
115146																																																																																				166247	0				9.6886%			16007		165214	-23	0						0	0	0	0	12007	165214	0	0.0000%	18221	0	194	18415	11.0769%	0	0	0	0	1		4000		1	0	15984	0	0	0	-23	0	0	0		0	16007	0	0	16007	0	0	0	0	0	0						0	0	0		
115575																																																																																				950808	0				10.8345%			101421		936096	-9752	-191						0	0	0	0	100635	938703	0	0.0000%	68032	0	40077	108109	11.3702%	0	0	0	0	1		3585		1	0	94468	1494	1256	48	-9560	0	-191	0		0	101421	0	0	101421	0	0	0	0	0	0						2798	0	64286		
116358																																																																																						7489	356	356	7.1618%	20.9612%	19.9647%	7133	35728	99598	-1968	0			12.9612%			0				633	99598								0	0	0		0		6500	19.9647%	1	0	5165	0	0	0	-1968	0	0	0		0	7133	0	0	7133	0	0	0	0	0	0	0	0	0	356	0	0	0			
116554																																																																																						9905	12	12	39.5119%	122.4502%	122.3019%	9893	8089	25038	9	0			114.4502%			0				-2370	25829								0	0	0		0		13054	122.3019%	1	0	10693	654	137	0	9	0	0	0		0	9893	0	0	9893	0	0	0	0	0	0	0	0	0	12	0	791	0			
116741																																																																																				212828	0				13.6391%			28996		212595	-8235	0						0	0	0	0	25875	212595	0	0.0000%	10116	0	0	10116	4.7531%	0	0	0	0	1		3121		1	0	20761	0	0	0	-8235	0	0	0		0	28996	0	0	28996	0	0	0	0	0	0						0	0	0		
117038																																																																																						22667	1692	1692	10.2010%	12.8195%	11.8625%	20975	176817	205618	-1867	0			4.8195%			0				17825	205618								0	0	0		0		3150	11.8625%	1	0	19108	0	0	0	-1867	0	0	0		0	20975	0	0	20975	0	0	0	0	0	0	0	0	0	1692	0	0	0			
117074																																																																																						64783	1747	1747	17.8946%	32.5916%	31.7127%	63036	198772	352262	-2	0			24.5916%							51753	352262								0	0	0		0		11285	31.7127%	1	0	63036	0	0	0	0	0	0	0		0	63036	0	0	63036	0	0	0	0	0	0	0	0	0	1747	0	0	0			
117458																																																																																						130094	9665	9665	12.3140%	16.8338%	15.5832%	120429	772815	977982	-3156	0			8.8338%			0				82309	991088								0	0	0		0		51226	15.5832%	1	0	130379	11825	1281	0	1340	0	0	-4496		0	120429	0	0	120429	0	0	0	0	0	0	0	0	0	9665	0	13106	0			
117775																																																																																				110526	0				14.1687%			15313		108076	-4216	0										7569	108114	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		7782		1	0	11135	0	0	38	-4216	0	0	0		0	15313	0	0	15313	0	0	0	0	0	0						38	0	51041		
118156																																																																																						109475	3478	3478	10.0305%	13.4034%	12.9776%	105997	816771	1056747	-6782	0			5.4034%			0				44251	1058028								0	0	0		0		63027	12.9776%	1	0	100496	1039	242	0	-6782	0	0	0		0	105997	0	0	105997	0	0	0	0	0	0	0	0	0	3478	0	1281	0			
118660																																																																																				242818	0				11.5065%			27618		240021	0	0						0	0	0	0	26268	240021	0	0.0000%	4998	0	0	4998	2.0583%	0	0	0	0	1		1350		1	0	27618	0	0	0	0	0	0	0		0	27618	0	0	27618	0	0	0	0	0	0						0	0	0		
118736																																																																																				326868	0				10.3649%			34575		333579	-9935	302						0	0	0	0	17114	333881	0	0.0000%	15185	0	748	15933	4.8744%	0	0	0	0	1		17460		1	0	24639	0	0	0	-9031	0	-905	0		0	34575	0	0	34575	0	0	0	0	0	0						0	0	2338		
119153																																																																																						35785	2703	2703	8.6442%	16.6026%	15.3485%	33082	215539	382707	-7783	0			8.6026%			0				25082	382707								0	0	0		0		8000	15.3485%	1	0	25299	0	0	0	-7783	0	0	0		0	33082	0	0	33082	0	0	0	0	0	0	0	0	0	2703	0	0	0			
119779																																																																																				1493389	0				9.9070%			144922		1462829	-194	0										144922	1462829	14076	0.9426%	0	0	627	627	0.0420%	0	0	0	0	1		0		1	0	144728	0	0	0	-194	0	0	0		0	144922	0	0	144922	0	0	0	0	0	0						0	0	171		
119872																																																																																						65983	3670	3670	11.6436%	19.7611%	18.6620%	62313	333903	535171	-8919	0			11.7611%			0				37443	535950								0	0	0		0		25649	18.6620%	1	0	54173	0	286	493	-8919	0	0	0		0	62313	0	0	62313	0	0	0	0	0	0	0	0	0	3670	0	779	0			
120476																																																																																				61948	0				13.0888%			7983		60991	0	0										7983	60991	0	0.0000%	3974	0	0	3974	6.4151%	0	0	0	0	1		0		1	0	7983	0	0	0	0	0	0	0		0	7983	0	0	7983	0	0	0	0	0	0						0	0	0		
120542																																																																																						50098	4325	4325	10.4003%	14.5738%	13.3156%	45773	343754	440111	-271	0			6.5738%			0				27627	440700								0	0	0		0		18735	13.3156%	1	0	46091	0	589	0	-271	0	0	0		0	45773	0	0	45773	0	0	0	0	0	0	0	0	0	4325	0	589	0			
120609																																																																																				1658786	0				9.8031%			166908		1702609	-54004	0										165408	1702609	0	0.0000%	249939	0	2729	252668	15.2321%	0	0	0	0	1		1500		1	0	112904	0	0	0	-48239	-5765	0	0		0	166908	0	0	166908	0	0	0	0	0	0						0	0	71387		
120953																																																																																				256352	0				8.7941%			23731		269850	-13559	0						0	0	0	0	19347	270266	0	0.0000%	32859	0	74	32933	12.8468%	0	0	0	0	1		4800		1	0	10588	296	120	0	-13559	0	0	0		0	23731	0	0	23731	0	0	0	0	0	0						416	0	0		
121642																																																																																				7166976	0				9.5030%			672902		7080926	-37788	0						1	0	0	0	196656	7151797	0	0.0000%	1132249	0	16895	1149144	16.0339%	0	0	0	0	1		547117		1	0	705985	62506	8365	0	-37788	0	0	0		0	672902	0	0	672902	0	0	0	0	0	0						70871	0	296820		
121651																																																																																						78204	4535	4535	10.4480%	21.9063%	20.6360%	73669	356993	705099	-43978	0			13.9063%			0				48689	705099								0	0	0		0		24980	20.6360%	1	0	29691	0	0	0	-43978	0	0	0		0	73669	0	0	73669	0	0	0	0	0	0	0	0	0	4535	0	0	0			
121914																																																																																				464161	0				9.5645%			43660		456480	-8249	0						0	0	0	0	41460	456480	0	0.0000%	32192	0	196	32388	6.9778%	0	0	0	0	1		2200		1	0	35411	0	0	0	-8249	0	0	0		0	43660	0	0	43660	0	0	0	0	0	0						0	0	0		
122153																																																																																				63691	0				17.9653%			11777		65554	-2554	0						0	0	0	0	9777	65554	0	0.0000%	1234	0	145	1379	2.1651%	0	0	0	0	1		2000		1	0	9223	0	0	0	-2554	0	0	0		0	11777	0	0	11777	0	0	0	0	0	0						0	0	0		
122546																																																																																						8839	718	718	9.4311%	15.4428%	14.1884%	8121	57237	86109	-1366	0			7.4428%			0				7871	86109								0	0	0		0		250	14.1884%	1	0	6755	0	0	0	-1366	0	0	0		0	8121	0	0	8121	0	0	0	0	0	0	0	0	0	718	0	0	0			
122854																																																																																						2032009	133405	133405	10.8833%	13.0006%	12.1471%	1898604	15630111	17445118	-194722	0			5.0006%			1				577280	18487836								0	0	0		0		2364042	12.1471%	1	0	2746600	994021	46853	1844	-187325	-7397	0	0		0	1898604	0	0	1898604	0	0	0	0	0	0	0	0	0	133405	0	1042718	0			
123075																																																																																						16479	333	333	21.9826%	53.2371%	52.1613%	16146	30954	73449	-2902	0			45.2371%			0				16146	73449								0	0	0		0		0	52.1613%	1	0	13244	0	0	0	-2902	0	0	0		0	16146	0	0	16146	0	0	0	0	0	0	0	0	0	333	0	0	0			
123374																																																																																				85298	0				9.6127%			7207		74974	0	0						0	0	0	0	7041	74974	0	0.0000%	1858	0	0	1858	2.1782%	0	0	0	0	1		166		1	0	7207	0	0	0	0	0	0	0		0	7207	0	0	7207	0	0	0	0	0	0						0	0	0		
124344																																																																																						71863	7601	7601	9.6869%	11.1793%	9.9968%	64262	642823	663392	-4203	0			3.1793%			0				40440	663576								0	0	0		0		24005	9.9968%	1	0	60242	0	184	0	-3762	-127	-315	0		0	64262	0	0	64262	0	0	0	0	0	0	0	0	0	7601	0	184	0			
124830																																																																																				156362	0				21.2903%			33549		157579	-1473	0						0	0	0	0	13964	157579	0	0.0000%	20537	0	0	20537	13.1343%	0	0	0	0	1		19585		1	0	32076	0	0	0	-1473	0	0	0		0	33549	0	0	33549	0	0	0	0	0	0						0	0	0		
125154																																																																																				500480	0				14.8979%			71003		476598	-7306	0						0	0	0	0	66890	476598	0	0.0000%	7054	0	0	7054	1.4094%	0	0	0	0	1		4113		1	0	63697	0	0	0	-8600	0	466	828		0	71003	0	0	71003	0	0	0	0	0	0						0	0	21316		
125855																																																																																						136430	9689	9689	9.6823%	15.2880%	14.2022%	126741	892401	1308996	-8313	0			7.2880%			0				62306	1309643								0	0	0		0		65082	14.2022%	1	0	119075	0	647	0	-8313	0	0	0		0	126741	0	0	126741	0	0	0	0	0	0	0	0	0	9689	0	647	0			
125873																																																																																						13136	1123	1123	7.4997%	13.6793%	12.5099%	12013	96028	160179	-1815	0			5.6793%			0				6610	160224								0	0	0		0		5448	12.5099%	1	0	10243	0	0	45	-1815	0	0	0		0	12013	0	0	12013	0	0	0	0	0	0	0	0	0	1123	0	45	0			
126012																																																																																				462558	0				9.9881%			46602		466577	-19388	-3301						0	0	0	0	44602	463276	0	0.0000%	55477	0	129	55606	12.0214%	0	0	0	0	1		2000		1	0	27214	0	0	0	-16087	0	-3301	0		0	46602	0	0	46602	0	0	0	0	0	0						0	0	0		
126049																																																																																				108429	0				14.8268%			16070		108385	-4637	0						0	0	0	0	15320	108385	0	0.0000%	11309	0	0	11309	10.4299%	0	0	0	0	1		750		1	0	11433	0	0	0	-4637	0	0	0		0	16070	0	0	16070	0	0	0	0	0	0						0	0	0		
126375																																																																																				205352	0				14.6535%			30536		208387	-639	0						0	0	0	0	30301	208387	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		0		1	0	29662	0	0	0	-874	0	0	0		0	30536	0	0	30536	0	0	0	0	0	0						0	0	0		
126553																																																																																				415908	0				10.3892%			41687		401254	-3519	0						0	0	0	0	14038	401254	0	0.0000%	57666	0	786	58452	14.0541%	0	0	0	0	1		27649		1	0	38168	0	0	0	-3519	0	0	0		0	41687	0	0	41687	0	0	0	0	0	0						0	0	0		
126834																																																																																				729335	0				17.5143%			126807		724020	-35807	0						0	0	0	0	106807	724020	0	0.0000%	79885	0	1179	81064	11.1148%	0	0	0	0	1		20000		1	0	91000	0	0	0	-35807	0	0	0		0	126807	0	0	126807	0	0	0	0	0	0						0	0	0		
127055																																																																																						12141	744	744	9.2953%	16.5580%	15.5433%	11397	73324	122610	-17	0			8.5580%			0				2255	125526								0	0	0		0		12058	15.5433%	1	0	14296	2916	0	0	-17	0	0	0		0	11397	0	0	11397	0	0	0	0	0	0	0	0	0	744	0	2916	0			
127224																																																																																						30068	944	944	8.2737%	17.4947%	16.9455%	29124	171869	352009	-17540	0			9.4947%			0				26648	352234								0	0	0		0		2701	16.9455%	1	0	11809	225	0	0	-17540	0	0	0		0	29124	0	0	29124	0	0	0	0	0	0	0	0	0	944	0	225	0			
128258																																																																																						6488	342	342	8.7519%	23.7317%	22.4807%	6146	27339	70225	-540	0			15.7317%			0				1585	70225								0	0	0		0		4561	22.4807%	1	0	5606	0	0	0	-540	0	0	0		0	6146	0	0	6146	0	0	0	0	0	0	0	0	0	342	0	0	0			
128904																																																																																						2571180	154222	154222	10.5365%	15.9909%	15.0317%	2416958	16079059	22938922	-609864	6742			7.9909%			0				947040	23587140								0	0	0		0		2111394	15.0317%	1	0	2448570	621533	19943	0	-588125	-28481	6742	0		0	2416958	0	0	2416958	0	0	0	0	0	0	0	0	0	154222	0	641476	0			
129349																																																																																						34345	1165	1165	13.8410%	24.5722%	23.7387%	33180	139772	239723	-11069	0			16.5722%			0				30571	239723								0	0	0		0		2640	23.7387%	1	0	22142	0	0	0	-11038	0	0	0		0	33180	0	0	33180	0	0	0	0	0	0	0	0	0	1165	0	0	0			
129358																																																																																						19314	1535	1535	8.7534%	13.2025%	12.1532%	17779	146291	203109	0	0			5.2025%			1				8373	203109								0	0	0		0		9406	12.1532%	1	0	17779	0	0	0	0	0	0	0		0	17779	0	0	17779	0	0	0	0	0	0	0	0	0	1535	0	0	0			
129479																																																																																						75340	4344	4344	9.5209%	13.7919%	12.9967%	70996	546262	745685	-18200	0			5.7919%			0				54223	745685								0	0	0		0		16773	12.9967%	1	0	52796	0	0	0	-18200	0	0	0		0	70996	0	0	70996	0	0	0	0	0	0	0	0	0	4344	0	0	0			
129732																																																																																						884077	86333	86333	10.8539%	12.5549%	11.3289%	797744	7041684	7349846	-108142	0			4.5549%			1				369967	7531820								0	0	0		0		609752	11.3289%	1	0	871577	147616	14053	20306	-141166	33024	0	0		0	797744	0	0	797744	0	0	0	0	0	0	0	0	0	86333	0	181974	0			
129853																																																																																				231805	0				10.7061%			25366		236931	-4812	0						0	0	0	0	22416	236931	0	0.0000%	1488	0	1499	2987	1.2886%	0	0	0	0	1		2950		1	0	20554	0	0	0	-4812	0	0	0		0	25366	0	0	25366	0	0	0	0	0	0						0	0	2987		
129910																																																																																				522786	0				9.3927%			49509		527102	-5534	0						0	0	0	0	38681	527513	0	0.0000%	50064	0	765	50829	9.7227%	0	0	0	0	1		11239		1	0	44386	392	19	0	-5534	0	0	0		0	49509	0	0	49509	0	0	0	0	0	0						411	0	0		
130345																																																																																						56417	4903	4903	7.9108%	14.4378%	13.1831%	51514	390759	651188	-31459	0			6.4378%			0				44014	651188								0	0	0		0		7500	13.1831%	1	0	20055	0	0	0	-31459	0	0	0		0	51514	0	0	51514	0	0	0	0	0	0	0	0	0	4903	0	0	0			
130541																																																																																						736730	49526	49526	8.8636%	13.5634%	12.6516%	687204	5431762	7753130	-91998	0			5.5634%			1				331489	7926077								0	0	0		0		528662	12.6516%	1	0	768153	155211	14371	3328	-93118	1120	0	0		0	687241	37	37	687204	0	0	0	0	37	0	0	0	0	49526	0	172947	0			
131436																																																																																						64639	5241	5241	8.4423%	15.4886%	14.2328%	59398	417332	703578	-7164	0			7.4886%			0				41012	703578								0	0	0		0		18386	14.2328%	1	0	52234	0	0	0	-7164	0	0	0		0	59398	0	0	59398	0	0	0	0	0	0	0	0	0	5241	0	0	0			
131717																																																																																						7718	598	598	10.9085%	16.1766%	14.9232%	7120	47711	65270	-4212	0			8.1766%			0				4119	65270								0	0	0		0		3001	14.9232%	1	0	2908	0	0	0	-4212	0	0	0		0	7120	0	0	7120	0	0	0	0	0	0	0	0	0	598	0	0	0			
131940																																																																																				108575	0				12.5741%			13424		106759	-1509	0						0	0	0	0	12424	106759	0	0.0000%	11247	0	62	11309	10.4158%	0	0	0	0	1		1000		1	0	11915	0	0	0	-1509	0	0	0		0	13424	0	0	13424	0	0	0	0	0	0						0	0	0		
132107																																																																																						154840	12449	12449	9.7144%	13.1459%	12.0890%	142391	1177854	1465773	-20407	0			5.1459%			0				118388	1472970								0	0	0		0		31200	12.0890%	1	0	129181	7197	0	0	-18493	0	-1914	0		0	142391	0	0	142391	0	0	0	0	0	0	0	0	0	12449	0	7197	0			
132451																																																																																				184803	0				10.2938%			19113		185674	-6986	0						0	0	0	0	17713	185674	0	0.0000%	13397	0	290	13687	7.4063%	0	0	0	0	1		1400		1	0	12127	0	0	0	-6986	0	0	0		0	19113	0	0	19113	0	0	0	0	0	0						0	0	3507		
132778																																																																																						6036	368	368	7.4076%	15.6369%	14.6836%	5668	38601	76516	-706	1			7.6369%							5736	76585								0	0	0		0		0	14.6836%	1	0	5030	0	0	68	-706	0	0	0		0	5668	0	0	5668	0	0	0	0	0	0	0	0	0	368	0	68	0			
132938																																																																																				129774	0				10.2854%			13167		128016	-5338	0						0	0	0	0	7167	128016	0	0.0000%	12128	0	329	12457	9.5990%	0	0	0	0	1		6000		1	0	7829	0	0	0	-5338	0	0	0		0	13167	0	0	13167	0	0	0	0	0	0						0	0	0		
133579																																																																																						63943	3737	3737	11.0398%	21.4867%	20.2310%	60206	297593	545353	-7082	0			13.4867%							60206	545353								0	0	0		0		0	20.2310%	1	0	53124	0	0	0	-7082	0	0	0		0	60206	0	0	60206	0	0	0	0	0	0	0	0	0	3737	0	0	0			
133850																																																																																				2315923	0				9.4780%			229009		2416214	-75591	0						1	0	0	0	181261	2441677	0	0.0000%	270127	0	6715	276842	11.9539%	0	0	0	0	1		73020		1	0	178690	22340	166	0	-75782	0	0	0		2957	229009	0	0	229009	0	0	0	0	0	0						25463	0	55422		
133971																																																																																				581777	0				23.1910%			141143		608611	-19300	0										141143	608611	0	0.0000%	10967	0	0	10967	1.8851%	0	0	0	0	1		0		1	0	121843	0	0	0	-19300	0	0	0		0	141143	0	0	141143	0	0	0	0	0	0						0	0	0		
134156																																																																																				126484	0				9.9834%			12921		129425	-92	0						0	0	0	0	3121	129425	0	0.0000%	31071	0	0	31071	24.5652%	0	0	0	0	1		9800		1	0	12829	0	0	0	-92	0	0	0		0	12921	0	0	12921	0	0	0	0	0	0						0	0	0		
134437																																																																																				1448218	0				10.4262%			152590		1463530	-31414	0										90136	1470634	0	0.0000%	157340	0	12211	169551	11.7076%	0	0	0	0	1		69558		1	0	128280	6914	190	0	-31414	0	0	0		0	152590	0	0	152590	0	0	0	0	0	0						7104	0	0		
134455																																																																																				173657	0				13.6846%			23546		172062	-5404	0						0	0	0	0	9932	172062	0	0.0000%	1120	0	20865	21985	12.6600%	0	0	0	0	1		13614		1	0	18142	0	0	0	-5404	0	0	0		0	23546	0	0	23546	0	0	0	0	0	0						0	0	0		
134848																																																																																				321619	0				12.7599%			41117		322236	-7408	0						0	0	0	0	34017	322236	0	0.0000%	26137	0	1921	28058	8.7240%	0	0	0	0	1		7100		1	0	33709	0	0	0	-7408	0	0	0		0	41117	0	0	41117	0	0	0	0	0	0						0	0	0		
135836																																																																																				171438	0				11.3050%			18808		166369	-3253	0						0	0	0	0	7729	166369	0	0.0000%	7633	0	93	7726	4.5066%	0	0	0	0	1		11079		1	0	15555	0	0	0	-3253	0	0	0		0	18808	0	0	18808	0	0	0	0	0	0						0	0	0		
135854																																																																																						14887	944	944	9.7843%	13.7089%	12.8396%	13943	108594	142504	-3392	0			5.7089%			0				4443	142504								0	0	0		0		9500	12.8396%	1	0	10551	0	0	0	-3392	0	0	0		0	13943	0	0	13943	0	0	0	0	0	0	0	0	0	944	0	0	0			
136048																																																																																				154514	0				9.1979%			14364		156166	-3224	0						0	0	0	0	10218	156170	0	0.0000%	11346	0	1748	13094	8.4743%	0	0	0	0	1		4150		1	0	11144	0	4	0	-3224	0	0	0		0	14364	0	0	14364	0	0	0	0	0	0						4	0	0		
136338																																																																																				464218	0				11.8481%			54199		457449	-22193	0						0	0	0	0	45368	464118	0	0.0000%	23042	0	555	23597	5.0832%	0	0	0	0	1		15500		1	0	38675	6669	0	0	-21670	31	-554	0		0	54199	0	0	54199	0	0	0	0	0	0						6669	0	0		
136459																																																																																						5912	306	306	10.9194%	20.2113%	19.1652%	5606	29251	51340	-1229	0			12.2113%			0				5206	51340								0	0	0		0		400	19.1652%	1	0	4377	0	0	0	-1229	0	0	0		0	5606	0	0	5606	0	0	0	0	0	0	0	0	0	306	0	0	0			
136655																																																																																						9667	800	800	9.5151%	14.4262%	13.2324%	8867	67010	93189	-1725	0			6.4262%			0				7163	93714								0	0	0		0		2229	13.2324%	1	0	7667	525	0	0	-1725	0	0	0		0	8867	0	0	8867	0	0	0	0	0	0	0	0	0	800	0	525	0			
137205																																																																																						291376	25058	25058	11.0760%	14.2371%	13.0127%	266318	2046603	2404451	-35692	0			6.2371%			0				246818	2404951								0	0	0		0		20000	13.0127%	1	0	231126	287	213	0	-35692	0	0	0		0	266318	0	0	266318	0	0	0	0	0	0	0	0	0	25058	0	500	0			
137447																																																																																						58493	2897	2897	11.7099%	18.9316%	17.9939%	55596	308971	474777	-20762	0			10.9316%			0				54840	478027								0	0	0		0		4006	17.9939%	1	0	38084	3250	0	0	-20762	0	0	0		0	55596	0	0	55596	0	0	0	0	0	0	0	0	0	2897	0	3250	0			
137456																																																																																				166407	0				9.3826%			15266		162706	-8314	0						0	0	0	0	10966	162706	0	0.0000%	14705	0	422	15127	9.0904%	0	0	0	0	1		4300		1	0	6952	0	0	0	-8314	0	0	0		0	15266	0	0	15266	0	0	0	0	0	0						0	0	0		
137559																																																																																						28086	1126	1126	16.2196%	31.2835%	30.0293%	26960	89779	166219	0	0			23.2835%			0				28813	168472								0	0	0		0		400	30.0293%	1	0	29213	0	1959	294	0	0	0	0		0	26960	0	0	26960	0	0	0	0	0	0	0	0	0	1126	0	2253	0			
137643																																																																																				172559	0				13.5506%			23050		170103	-4272	0						0	0	0	0	21495	170923	0	0.0000%	800	0	472	1272	0.7371%	0	0	0	0	1		2375		1	0	19598	820	0	0	-4272	0	0	0		0	23050	0	0	23050	0	0	0	0	0	0						820	0	16463		
137652																																																																																				768896	0				10.3077%			78340		760014	-1	0						0	0	0	0	50782	768078	0	0.0000%	82245	0	4556	86801	11.2890%	0	7302	0	0	1		28500		1	0	79281	423	339	0	-1	0	0	0		0	78520	0	7302	71218	0	0	7122	7122	0	7122						8064	0	21951		
137915																																																																																						1391163	80387	80387	19.0766%	21.6496%	20.3986%	1310776	6425826	6871109	-11381	9092			13.6496%			1				276183	6982683								0	0	0		0		1137075	20.3986%	1	0	1401877	102078	404	0	-26988	0	15607	0		0	1310776	0	0	1310776	0	0	0	0	0	0	0	0	0	80387	0	102482	0			
138051																																																																																				173665	0				16.4119%			28959		176451	0	0						0	0	0	0	28912	177059	0	0.0000%	15376	0	0	15376	8.8538%	0	0	0	0	1		655		1	0	29567	608	0	0	0	0	0	0		0	28959	0	0	28959	0	0	0	0	0	0						608	0	0		
138257																																																																																				103577	0				9.9751%			10684		107107	-10064	0						0	0	0	0	10823	107618	0	0.0000%	2806	0	100	2906	2.8056%	0	0	0	0	1		372		1	0	1131	104	407	0	-10417	0	353	0		0	10684	0	0	10684	0	0	0	0	0	0						511	0	0		
138556																																																																																						11275	584	584	7.9852%	17.3187%	16.4217%	10691	65103	133885	-4399	0			9.3187%			0				10391	134085								0	0	0		0		500	16.4217%	1	0	6492	0	200	0	-1522	0	0	-2877		0	10691	0	0	10691	0	0	0	0	0	0	0	0	0	584	0	200	0			
