"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
399731																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	207	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
399973																																																																																																																																																								0	0	0	0							3250	0		20		0			0					0																																																																		
400057																																																																																																																																																								0	0	0	0							0	0		2684		0			0					900																																																																		
400141																																																																																																																																																								0	0	0	0							17937	0		723		0			0					0																																																																		
400365																																																																																																																																																								0	0	0	0							0	0		537		0			0					5227																																																																		
400767																																																																																																																																																								0	0	0	0							0	0		0		0			0					4735																																																																		
401072																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
401559																																																																																																																																																								0	0	0	0							962	0		338		0			0					0																																																																		
401755																																																																																																																																																								0	6700	0	0							0	0		0		626			0					0																																																																		
401906																																																																																																																																																								0	62600	0	0							42613	0		765		0			0					0																																																																		
401951																																																																																																																																																								0	0	0	0							1094	0		0		0			0					0																																																																		
402846																																																																																																																																																								0	0	0	0							0	0		2148		0			0					0																																																																		
402873																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
403067																																																																																																																																																								0	0	0	0							8649	0		0		120			0					0																																																																		
403151																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6001	0	0	1314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2517	0	0	0	0	0	0	0	0	0	0	0	2517	0	0	0	0	0	0	0	0	0	0	0	5034	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
403179																																																																																																																																																								0	0	0	0							56475	0		0		758			0					0																													54609																				0																	
403254																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
403656																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
403870																																																																																																																																																								0	60000	0	0							12683	0		670		260			0					0																																																																		
403946																																																																																																																																																								0	0	0	0							63567	27978		0		203			0					0																													53433																				0																	
404653																																																																																																																																																								0	0	0	0							0	0		554		0			0					0																																																																		
404943																																																																																																																																																								550	0	0	0							0	0		0		0			0					0																																																																		
406022																																																																																																																																																								0	0	0	0							20365	0		0		653			0					0																																																																		
406059																																																																																																																																																								0	0	0	0							2242	0		658		0			0					0																																																																		
406666																																																																																																																																																								0	0	0	0							0	0		646		0			0					0																																																																		
406974																																																																																																																																																								0	0	0	0							6453	0		10		1024			0					0																																																																		
407168																																																																																																																																																								0	1800	0	0							0	0		0		228			0					315																																																																		
407506																																																																																																																																																								0	0	0	0							73856	0		1413		6209			0					0																													0																				185334																	
407645																																																																																																																																																								0	0	0	31810							7052	4543		0		1635			0					0																																																																		
407850																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
408307																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	37725	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
408642																																																																																																																																																								0	0	0	0							0	47464		0		10			0					0																													0																				36453																	
408875																																																																																																																																																								0	27	0	0							0	0		80		0			0					0																													31126																				0																	
409265																																																																																																																																																								0	0	0	0							0	0		0		50			0					0																																																																		
410159																																																																																																																																																								0	0	0	0							0	0		9		0			0					0																																																																		
410560																																																																																																																																																								0	0	0	0							0	0		1540		0			0					0																													0																				1658																	
410748																																																																																																																																																								0	19109	0	0	0	0	0	0	0	0	9939	0	0	69		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
410917																																																																																																																																																								0	0	0	0							8520	0		1808		0			0					0																																																																		
410944																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
411062																																																																																																																																																								1109	0	0	0							0	0		0		0			0					0																																																																		
411174																																																																																																																																																								0	0	0	0							100	0		0		0			0					0																																																																		
411231																																																																																																																																																								0	0	0	0							36	0		61		0			0					0																																																																		
411240																																																																																																																																																								535	7500	0	0							564	0		0		0			0					30																																																																		
411549																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
411576																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	5264	0	0	85		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411624																																																																																																																																																								0	0	0	0	0	0	10000	0	0	0	2973	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
411651																																																																																																																																																								0	0	0	0							0	0		164		0			0					0																																																																		
412153																																																																																																																																																								85	0	0	0							75	0		0		0			0					0																																																																		
412452																																																																																																																																																								0	0	0	0							217	0		60		0			0					0																																																																		
412555																																																																																																																																																								0	0	0	0							0	0		1250		0			0					0																																																																		
412667																																																																																																																																																								1350	0	0	0							0	0		0		0			0					0																																																																		
412751																																																																																																																																																								130496	0	0	0	0	0	677730	0	0	0	8692	0	0	3922	0	1028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38533	0	0	0	38533	0	0	0	0	0	0	0	600000	0	0	0	3355	0	0	0	3355	0	0	0	0	0	0	0	20790	0	0	0	154795	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
412845																																																																																																																																																								0	0	0	0							968	0		1511		75			0					0																													330																				0																	
412872																																																																																																																																																								0	0	0	0							1718	0		0		0			0					6166																																																																		
413141																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	848	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
413208	440822	0	0	0	0	0	121140020	0	0	0	530858	3431335	0	6135150	277823	3513112	271147	649034927	0	0	0	0	0	272220	95976714	1976639	200012	511041	243648	425549626	0	61162842	1619764	0	0	0	1630596	0	0	0	2941828	30372633	1346281	216433	2830018	30391029	2104954	224419	8892234	0	11779814	62114735	5397301	0	763668	0	2133631	11935359	150656	1568601	1330082	11360006	397013	1622684	6513	0	81273	0	36362	0	16940	0	40936588	220985288	1137324854	1029000	59865	10845	59879	124795			6229206	9767466	0	2302393	0	0	0	0	0	0	307843	6229206	8008959	0	4060900	0	893577	335605	0	1754495	2930529	315000	3634212	3234715	0	2152542	2928390	120000	2249954	55393	2048	1741972	2384516	178861	0	430226	32745	0	0	8662	0	87247	0	74160	0	0	0	0	0	0	0	116655	0	0	0	0	220829	0	0	20980	2638090	266108	0	650683			65622077	14230056	1300212																																																																																										
413347																																																																																																																																																								0	0	0	0							336	0		147		0			0					0																																																																		
413543																																																																																																																																																								0	0	0	0							1228	0		981		5			0					0																																																								22										
413646																																																																																																																																																								0	0	0	0							4320	2929		2753		0			0					0																																																																		
413673																																																																																																																																																								0	0	0	0							2110	0		962		0			0					0																																																																		
413758																																																																																																																																																								39	0	0	0							61	0		0		0			0					0																																																																		
414102																																																																																																																																																								0	0	0	0							0	0		2262		0			0					0																																																																		
414652																																																																																																																																																								0	0	0	0							0	5653		453		0			0					0																																																																		
414764																																																																																																																																																								0	80100	0	0							0	0		183		0			0					0																																																																		
414858																																																																																																																																																								0	0	0	0							0	0		335		0			0					0																																																																		
416245																																																																																																																																																								8486	306	0	0	0	0	1596520	0	0	0	360451	0	0	10477	0	18509	0	0	0	0	0	0	0	6775	0	0	0	0	5680	0	0	0	0	0	0	0	0	0	0	0	2991	0	0	0	0	0	0	0	0	0	0	0	1605191	0	0	0	0	0	0	0	0	0	0	0	32538	0	0	0	58547	0	0	0	0	0	648260	0	0	24	0			0	0	0	0	0	0	0	34320	
416272																																																																																																																																																								0	0	0	0							2410	0		0		0			0					0																																																																		
416339																																																																																																																																																								0	0	0	0							610	0		120		0			0					0																																																																		
416357																																																																																																																																																								0	0	0	0							0	0		42		0			0					0																																																																		
416656																																																																																																																																																								0	21950	0	0							558	0		0		85			0					0																																																																		
416674																																																																																																																																																								0	13000	0	0							14871	2279		286		0			0					3681																																																																		
417626																																																																																																																																																								0	0	0	0							3097	0		54		0			0					0																																																																		
417710																																																																																																																																																								0	0	0	0							347	0		0		0			0					0																																																																		
418100																																																																																																																																																								0	0	0	0							20266	0		171		0			0					0																																																																		
418249																																																																																																																																																								0	0	0	0							10195	0		0		6226			0					0																																																																		
418436																																																																																																																																																								0	0	0	0							0	0		352		0			0					0																																																																		
418856																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
419406																																																																																																																																																								3020	505241	0	0	0	0	749524	296	0	0	585720	0	0	3657	0	6268	0	0	0	0	0	0	0	2857	0	0	0	0	33301	0	0	0	0	0	0	0	0	0	0	0	21266	0	0	0	0	0	0	0	0	0	0	0	804091	0	0	0	0	0	0	0	0	0	0	0	21850	0	0	0	19398	0	0	0	0	0	749524	0	0	0	0			0	0	0	0	0	0	0	0	
419460																																																																																																																																																								0	94000	0	0							0	0		0		250			0					0																																																																		
419675																																																																																																																																																								0	0	0	0							17394	0		135		1581			0					0																																																																		
419947																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
420578																																																																																																																																																								0	13100	0	0							648	0		4		0			0					0																																																																		
420644																																																																																																																																																								1092	0	0	0							15126	5689		0		0			0					0																													548																				0																	
420653																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	5025	42	0	0		0		0	0	0	0	0	0	156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
420877																																																																																																																																																								41	0	0	0							976	0		91		0			0					246																																																																		
421445																																																																																																																																																								0	0	0	0							1007	0		508		0			0					0																																																																		
421539																																																																																																																																																								0	0	0	0							287	0		262		0			0					0																																																																		
422059																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
422116																																																																																																																																																								0	0	0	0							0	1195		1809		0			0					0																																																																		
422433																																																																																																																																																								0	504575	0	0	0	0	0	0	0	0	1887	18624	0	0	0	14126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
422657																																																																																																																																																								0	18051	0	0							0	0		0		0			0					0																																																																		
423159																																																																																																																																																								0	0	0	0							0	0		1705		0			0					0																																																																		
423449																																																																																																																																																								0	0	0	0							36759	0		88		228			0					0																													6047																				0																	
423636																																																																																																																																																								0	0	0	0							1327	0		45		1635			0					0																																																																		
423739																																																																																																																																																								0	25000	0	0							23038	0		2141		0			0					0																																																																		
424156																																																																																																																																																								0	0	0	0							369	0		86		0			0					0																																																																		
424240																																																																																																																																																								0	0	0	0							948	2726		0		0			0					0																																																																		
424352																																																																																																																																																								0	0	0	0							0	0		0		100			0					0																																																																		
424437																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
424633																																																																																																																																																								0	0	0	0							1	0		0		5			0					0																																																																		
425050																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
425108																																																																																																																																																								350	0	0	0							18986	0		0		0			0					0																																																																		
425818																																																																																																																																																								0	0	0	0							1226	0		832		179			0					0																																																																		
425845																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
425911																																																																																																																																																								0	0	0	0							201489	0		2773		8284			0					0																																																																		
426057																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
426141																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
426534																																																																																																																																																								0	0	0	0	0	0	239210	0	0	0	91185	35829	0	6401	0	12745	0	0	0	0	0	0	0	5519	0	0	0	0	8464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247674	0	0	0	0	0	0	0	0	0	0	0	7109	0	0	0	7092	0	0	0	0	0	119605	0	0	0	0			0	0	0	0	0	0	0	0	
426758																																																																																																																																																								0	0	0	0							162	0		228		194			0					0																																																																		
426945																																																																																																																																																								894	0	0	0							8103	407		0		0			0					0																													0																				776																	
427241																																																																																																																																																								461	0	0	0							14196	0		0		0			0					0																																																																		
427353																																																																																																																																																								0	23035	0	0							5024	0		922		0			0					5075																																																																		
427858																																																																																																																																																								0	0	0	0							1324	205		0		228			0					0																																																																		
427960																																																																																																																																																								58	0	0	0							12584	0		0		0			0					0																																																																		
428060																																																																																																																																																								0	43100	0	0							5900	0		4987		0			0					0																													5843																				0																	
428462																																																																																																																																																								0	0	0	0							4394	0		0		0			0					0																																																																		
428547																																																																																																																																																								64	0	0	0	0	0	217064	0	0	0	28716	0	0	9658	1157	11032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100000	0	0	0	0	0	0	0	125872	0	0	0	6141	0	0	0	6141	0	0	0	349	0	0	0	2086	0	0	0	191192	0	25872	0	0	0	0			0	0	0	0	0	0	0	0	
428855																																																																																																																																																								234	18000	0	0							434	0		0		0			0					0																																																																		
429021																																																																																																																																																								0	37000	0	0							13865	0		0		2701			0					0																																																																		
429487																																																																																																																																																								0	13351	0	0							19974	0		0		255			0					0																													3765																				0																	
430036																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	8986	0	0	5034		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
430054																																																																																																																																																								0	0	0	0							639	0		0		1471			0					0																																																																		
430344																																																																																																																																																								0	0	0	0							467	0		11		0			0					0																																																																		
431172																																																																																																																																																								2445	746401	0	0	0	0	1421198	0	0	0	133252	1483	0	38728	0	4583	0	0	0	0	0	0	0	104648	0	0	0	0	0	378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1200000	0	0	0	10067	0	0	0	10068	2	0	0	52195	0	0	0	24	0	0	0	221198	378	1200000	0	0	0	0			0	0	0	0	0	0	0	0	
431323																																																																																																																																																								0	14700	0	0							8265	2374		0		26			0					0																																																																		
431350																																																																																																																																																								0	0	0	0							48	0		0		25			0					0																																																																		
432058																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
432432																																																																																																																																																								0	0	0	0							445	0		210		48			0					0																																																																		
433505																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	98280	4064	0	0	0	5100	0	0	0	0	0	0	0	0	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	120	0	0	0	0	0	0	0	0	0	0	0	235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
433550																																																																																																																																																								0	0	0	0							1568	0		6		0			0					0																																																																		
433608																																																																																																																																																								0	2011	0	0	0	0	0	0	0	0	282740	0	0	15585	0	19350	0	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	435	0	0	0	0	0	0	0	0	0	0	0	870	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	26	0	0			0	0	0	0	0	0	7499	0	
433859																																																																																																																																																								0	0	0	0							0	0		0		4204			0					0																																																																		
433943																																																																																																																																																								2363	0	0	0							647	0		0		0			0					0																													125313																				0																	
434203																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	24554	0	0	38		260		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
434539																																																																																																																																																								0	12000	0	0							11195	0		39		0			0					0																																																																		
435059																																																																																																																																																								0	37000	0	0							70	0		613		0			0					0																													170																				0																	
435077																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	4815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
435255																																																																																																																																																								0	0	0	0							1222	0		3305		0			0					0																																																																		
435666																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
435750																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4342	0	0	5164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7920	0	0	0	0	0	0	0	0	0	0	0	2616	0	0	0	0	0	0	0	0	0	0	0	10536	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	90	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
436159																																																																																																																																																								0	0	0	0	0	0	1155510	0	0	0	663290	0	0	903	0	74305	0	0	0	0	0	0	0	0	495500	0	0	0	268000	0	0	0	0	0	0	0	0	0	0	0	404630	0	0	0	259418	0	0	0	0	0	0	0	2583058	0	0	0	0	0	0	0	0	0	0	0	38812	0	0	0	48462	0	0	0	0	0	547209	0	0	0	0			0	0	0	0	0	0	0	0	
436542																																																																																																																																																								0	0	0	0							2067	0		2545		0			0					0																																																																		
436739																																																																																																																																																								0	0	0	0							4969	0		183		40			0					0																																																																		
436953																																																																																																																																																								0	0	0	0							68366	0		963		2729			0					0																													3407																				0																	
437044																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
437914																																																																																																																																																								13	0	0	0	0	0	4666722	0	0	0	1009691	112775	0	52353	0	44403	0	0	0	0	0	0	0	14323	0	0	0	0	38207	6653	0	0	0	0	0	0	0	0	0	0	29299	0	0	0	103250	0	0	0	113177	0	0	0	4837478	6653	113177	0	0	0	0	0	0	0	0	0	179005	146	0	0	119354	118	16291	0	0	0	1913210	0	4	78	0			0	0	0	0	0	0	106926	90591	
439132																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	1294	0	0	15		0		0	0	0	0	0	0	4494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
439338																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	35763	13237	0	9072	0	2171	0	0	0	0	0	0	0	0	0	0	0	0	10012	0	0	0	0	0	0	0	0	0	0	0	1028	0	0	0	0	0	0	0	0	0	0	0	11039	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	50	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
439356																																																																																																																																																								0	0	0	0							5817	4500		893		0			0					0																													953																				0																	
439404																																																																																																																																																								0	50000	0	0	0	0	279258	0	0	0	107943	0	0	5063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	242888	0	0	0	4098	0	0	0	4098	0	0	0	518	0	0	0	3293	0	0	0	37129	0	205000	0	0	0	0			0	0	0	0	0	0	0	0	
439730																																																																																																																																																								0	0	0	0							1360	1675		0		62			0					0																																																																		
440857																																																																																																																																																								0	0	0	0							1716	0		0		0			0					0																																																																		
440978																																																																																																																																																								0	1264	0	0							1264	0		0		0			0					0																																																																		
441050																																																																																																																																																								0	0	0	0							0	0		1120		0			0					0																																																																		
441078																																																																																																																																																								0	0	0	0							4775	0		0		0			0					0																																																																		
441135																																																																																																																																																								0	0	0	0							0	0		0		0			0					0																																																																		
441256																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	54301	27822	0	23110	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19008	0	0	0	0	0	0	0	0	0	0	0	18105	0	0	0	0	0	0	0	0	0	0	0	37113	0	0	0	0	0	0	0	0	0	0	0	131	0	0	0	128	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	
441359																																																																																																																																																								0	0	0	0							2301	0		815		0			0					0																																																																		
