"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
203575																																																																																																								0	0	0							253	418	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		243	10	355	0	63	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	76	0	0	0	0	0	0	0	0	0																																																				
204004																																																																																																								0	0	0	0	0	0	0	0	0	35455	18216	0	0	0	0	4021	0	12102	0	0	0	4660	0	1548	0	0	0	0	0	0	923	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1935	151	2843	0	322	0	0	0			0	0	0	0	0	0	0	0	1874	49	4528	0	0	11027	6815	0	0	0	0	0	0	76	0	0	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
204237																																																																																																								0	0	0							834	3287	10				1288	0	23	0	0	0	0	0	0	0	0	0				111	0	9	0	0	0	0	0	0	2	1	0	0	0	0		746	0	1309	0	0	0								0	334	0	0	0	0	0	203	0	0	0	8				0	0	299	934	0	0	701	0	0	0	0	0																																																				
204826																																																																																																								0	0	0							153	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		153	0	3	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
205243																																																																																																								0	0	0							3213	3585	4	0	0	0	118	0	284	271	0	308	0	0	0	0	0	0				33	0	0	111	0	0	0	0	0	6	4	0	0	0	0		993	146	1766	0	313	0								0	277	0	0	0	764	142	0	0	0	32	409				0	0	0	0	0	0	0	0	0	0	0	0																																																				
205346																																																																																																								0	0	0							56	334	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		56	0	0	0	2	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	326	177	0	319	173	0	0	0	0																																																				
205458																																																																																																								0	0	0							25	88	0	0	88	0	0	0	25	0	0	0	0	0	0	0	0	0				0	0	0	88	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
205542																																																																																																								0	0	0							0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
206156																																																																																																								0	0	0							7889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	662	7227				0	0	5793	0	0	0	0	0	0	0	0	0																																																				
206174																																																																																																								0	0	0							947	964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				176	0	200	0	0	0	0	0	0	0	0	0	0	0	0		747	0	788	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
206473																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
206772																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
206950																																																																																																								0	0	0							59	291	0	0	0	0	65	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		59	0	215	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
207041																																																																																																								0	0	0							227	110	12				23	0	0	0	0	101	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		74	12	37	12	0	0								0	0	0	0	0	0	16	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
207050																																																																																																								0	0	0							2910	1750	0	0	0	0	0	0	1972	0	0	0	0	0	0	0	0	0				0	0	0	30	0	0	0	0	0	0	0	0	0	0	0		938	0	1720	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	1972	0	0	0	0	0	0	0	0	0																																																				
207452																																																																																																								0	0	0							845	937	102				176	20	12	86	0	0	0	0	0	0	0	0				0	0	0	80	0	0	0	0	0	0	0	0	0	0	0		405	8	485	82	0	0								0	31	0	0	0	0	41	0	0	0	372	48				0	0	0	0	0	0	0	0	0	0	0	0																																																				
207470																																																																																																								0	0	0							10	707	108				0	0	0	0	0	0	0	0	0	0	0	0				180	0	0	0	0	0	0	0	0	0	0	0	0	0	0		5	0	527	108	0	0								0	0	0	0	0	0	0	0	0	0	5	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
207555																																																																																																								0	0	0							300	45	0	0	0	0	11	0	263	0	0	0	0	0	0	0	0	0				34	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	13	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
207845																																																																																																								0	0	0							0	844	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	46	69	0	0	0	0		0	0	739	0	40	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
207872																																																																																																								2201	0	1051							2073	6984	0	0	0	0	1923	0	1022	0	0	0	0	0	0	0	0	0				144	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	2716	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
208057																																																																																																								0	0	0	0	0	0	0	0	0	44	108	13	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	2	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
208244	0	0	0	2455	1	60348	0	0	0	234337	42071	1231	617	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1567	9	3792	0	0	12767	0	0	0	0	0	0			0	0	0	0	0	0	0	0	27268	93	0	7629	93	0	6466	0	0	0	0	0	0	0	0	0	0	0	16114	0	0	0	0	0	0	0	0	0	4994	0	3599	2102	109	900	0	0	0	0	0	0	0	0	0							0	0	0																			175	0	1591	4382	0	10841							12585	1112	14896														41299	2392	10588	0	239	0								0	69	0	0	369	9197	1685	1211	0	0	47579	36917	0	0	0													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	1190	0	0	4250	0	0	5714				
208347																																																																																																								0	0	0							345	145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	299	19	0	0	0	0	0	0						0	0	0	0	0	0	145	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
208440																																																																																																								0	0	0							0	199	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	70	0	0	0								95	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
208459																																																																																																								0	0	0							84	16	0				16	0	84	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
208570																																																																																																								0	0	0							2	1008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				344	0	0	0	0	0	0	0	0	0	0	0	0	0	0		2	0	0	0	0	0								0	0	0	0	0	0	0	664	0	0	0	0				0	0	2	0	0	0	0	0	0	0	0	0																																																				
208655																																																																																																								0	0	0							647	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	12	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	647				0	0	0	0	0	0	0	0	0	0	0	0																																																				
208972																																																																																																								0	0	0							301	236	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		301	0	236	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
209148																																																																																																								0	0	0	0	0	0	0	0	0	8709	2089	70	0	0	0	1461	36	92	0	0	8344	0	0	0	0	0	0	0	0	0	43	34	17	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	253	0	0	0	0	0			0	0	0	0	0	0	0	0	0	327	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
209362																																																																																																								0	0	0							0	0	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
209559																																																																																																								0	0	0							76	114	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	19	0	0	0	0	0	0	0	0	0	0	0		76	0	95	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
209858																																																																																																								0	0	0							1345	1069	117	0	0	0	341	117	953	0	0	0	0	0	0	0	0	0				0	0	0	35	0	0	0	0	0	0	0	0	0	0	0		156	0	693	0	0	0								0	0	0	0	0	4	0	0	0	0	232	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
210238																																																																																																								0	0	0							665	587	1	0	0	0	206	0	124	0	0	0	0	0	0	0	0	0				15	0	0	0	0	0	0	0	0	0	0	0	0	0	0		314	1	76	0	0	0								47	0	0	0	93	43	98	0	0	0	0	40				0	0	0	0	0	0	0	0	0	0	0	0																																																				
210256																																																																																																								0	0	0							0	2675	96	0	231	0	655	0	0	114	0	0	0	0	0	0	0	0				12	0	0	251	0	0	0	0	0	0	0	0	0	0	0		0	0	356	93	0	0								0	0	0	0	0	0	1118	96	0	0	0	0				0	0	0	1315	0	0	797	0	0	0	0	0																																																				
210434	0	0	0	80333	8702	12904	0	0	0	48820	298642	77409	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	166191	55431	2000	700	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11961	12000	0	0	0	0	0	0	0	0	0	0							0	0	0																			0	0	0	0	0	0							10838	791	964														16338	1614	16046	0	0	0								0	0	0	0	0	0	10295	2978	0	485	8957	6043	0	0	0													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
211114																																																																																																								0	0	0							284	352	116				96	0	0	0	0	0	0	0	0	0	0	0				0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	209	115	0	0	0	0						0	0	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
211271																																																																																																								0	0	0	0	0	0	0	0	0	13449	18672	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	972	13346	0	12597	0	0	0	802	0			0	0	0	6075	0	0	0	0	0	0	0	0	0	0	0	0	0	86	0	0	86	2493	0	4539	94	0	210	875	0	2364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
211338																																																																																																								0	0	0							1719	700	0				283	0	0	0	0	1158	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		232	0	358	0	0	0								0	0	0	0	0	1	0	0	0	0	327	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
211851																																																																																																								0	0	0							0	383	0	0	0	0	0	0	0	383	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
212018																																																																																																								0	0	0	0	0	0	0	0	0	2185	113	0	0	0	0	2	0	14	0	0	809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	426	0	94	0	17	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	936	0	0	0	21	0	0	1766	0	0	725	0	0	653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	936	0	0	0	0	0	0	
212344																																																																																																								0	0	0							88	1069	0	0	652	0	157	0	0	66	0	0	0	0	0	0	0	0				0	0	0	652	0	0	0	0	0	0	0	0	0	0	0		79	0	76	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
212465	0	0	0	87914	3099	44352	0	0	0	490210	217686	12322	773	1	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	9	147	0	0	0	3513	3667	806	0	0	0			0	0	0	0	0	0	0	0	27419	8873	2168	11369	7664	2168	8481	129	0	145	0	0	0	0	0	0	0	0	22729	0	0	0	0	0	773	0	0	0	0	0	0	1307	559	93	0	0	0	0	0	0	0	0	0																												0	0	0	576	0	62195							7477	0	15364														128006	450	58870	966	328	0								0	0	0	0	0	22408	20066	37617	4000	0	16410	199206	0	0	2295													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							0	0	0	0	0	0	0	0	0	0	0	1123	0	0	499				
212522																																																																																																								0	0	0	0	0	0	0	0	0	6056	8177	304	0	0	0	2125	0	1804	0	0	45	0	0	318	0	0	0	0	0	0	0	0	409	10	115	0	0	0	0	144	34	0	0	0	0	0	1070	203	1604	33	145	26	0	0			0	0	0	0	41	0	0	1225	0	298	3516	0	61	701	228	0	0	0	0	0	502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	0	0	0	0	0	0	0	0	320	
212577																																																																																																								0	0	276	0	0	0	0	0	0	7938	2296	0	0	0	0	787	0	3150	0	0	0	0	0	89	0	0	0	0	0	0	902	0	1168	0	0	0	0	0	0	0	0	0	0	0	0	0	1819	181	406	0	0	0	0	0			0	0	0	0	0	0	0	0	169	66	0	0	0	603	2	201	0	657	201	0	2270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	71	0	0	0	0	0	1403	
213471																																																																																																								0	0	0							1467	10776	2558	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1062	5	9400	1966	234	9								0	0	0	155	0	0	0	1004	0	0	0	400				0	0	0	0	0	0	0	0	0	0	0	0																																																				
213538																																																																																																								0	0	0							0	2286	991				238	20	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	1444	180	0	0								0	119	0	0	0	0	472	0	762	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
213912																																																																																																								0	0	0							0	39	0				39	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
213958																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
214106																																																																																																								0	0	0	0	0	0	0	0	0	4692	3434	0	0	0	0	161	0	1278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	2704	5	2268	0	29	0	0	0			0	0	0	0	0	0	0	0	68	869	0	0	0	567	20	0	0	985	0	0	2718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	482	0	0	0	0	0	1251	
214414																																																																																																								0	0	0	0	0	0	0	0	0	7717	9849	0	0	0	0	346	0	947	231	0	5507	0	0	0	0	0	0	0	0	0	0	0	18	0	0	65	0	0	0	0	0	0	0	0	0	0	892	0	791	0	0	0	0	0			0	0	0	0	0	0	0	0	0	8383	0	0	0	267	0	0	0	0	0	0	2422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	837	
214722																																																																																																								0	0	0	0	0	0	0	0	0	3096	1017	0	0	0	0	224	0	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0	0	0	295	39	330	0	0	0	0	0			0	0	0	0	91	0	0	0	0	352	0	0	0	1788	498	0	0	0	0	0	1751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1730	0	0	0	0	0	0	
214807																																																																																																								0	0	0	0	0	5000	0	0	0	38000	6000	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6000	0	3000	0	0	1000	0	0	0	0	0	0	0	0	0	0	34000	0	0	8000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
214843																																																																																																								0	0	0							1384	1563	0	0	0	0	183	0	203	502	0	191	0	0	0	0	0	0				0	0	0	619	0	321	0	0	0	0	0	0	0	0	0		115	0	259	0	0	0								0	0	0	0	0	0	0	0	0	0	0	554				0	0	512	0	0	0	0	0	0	0	0	0																																																				
215345																																																																																																								0	0	0							238	3128	240	0	1011	0	321	0	125	474	0	0	0	0	0	0	0	0				27	0	0	1011	0	0	0	0	0	0	0	0	0	0	0		8	7	269	41	27	0								67	0	0	0	0	0	911	0	192	0	87	0				57	0	2	0	0	34	0	0	29	0	0	0																																																				
215653																																																																																																								0	0	0							0	104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	31	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	0	20	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
215662																																																																																																								0	0	0	0	0	0	0	0	0	1012	5096	0	0	0	0	125	0	791	296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	13	0	0	0	0	0	0	48	0	1762	0	0	0	0	0			0	0	0	0	1701	0	0	0	0	248	899	0	0	173	0	0	0	0	0	0	766	0	0	766	0	0	575	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	766	
215710																																																																																																								0	0	0							51	143	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		22	6	137	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
216164																																																																																																								0	0	0							24	529	0	0	0	0	131	0	24	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	380	0	0	0								1	0	0	0	0	0	17	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
216230																																																																																																								0	0	0							0	593	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	593	0	0	0	0	0				0	0	0	593	0	0	593	0	0	0	0	0																																																				
216922																																																																																																								0	0	0	0	0	0	0	0	0	28059	14791	0	1278	0	0	1663	0	9509	165	0	318	159	0	0	0	0	0	0	0	0	908	0	1723	59	0	1279	0	0	0	235	0	118	0	0	0	0	3026	58	8899	0	38	0	0	0			0	0	0	24	261	0	0	0	123	1664	633	0	0	10409	1428	0	0	0	235	0	0	0	0	6414	0	0	5848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	235	0	0	
217059																																																																																																								0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
218131																																																																																																								0	0	0							101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		86	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	15	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
218261																																																																																																								0	0	0							0	1470	0				186	0	0	1221	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0								0	0	0	0	0	0	63	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
218850																																																																																																								0	0	0							377	87	262	273	15	250	45	0	42	0	0	0	0	0	0	0	0	0				0	0	0	15	250	273	0	0	0	0	0	0	0	0	0		4	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0																																																				
