"IDRSSD"	RCFD3543	RCFD3547	RCFDF240	RCFDF241	RCFDF242	RCFDF252	RCFDF253	RCFDF254	RCFDF261	RCFDF262	RCFDF263	RCFDF585	RCFDF589	RCFDF597	RCFDF601	RCFDF684	RCFDF686	RCFDF689	RCFDF692	RCFDF694	RCFDF697	RCFDG391	RCFDG392	RCFDG395	RCFDG396	RCFDG474	RCFDG475	RCFDG476	RCFDG477	RCFDG478	RCFDG479	RCFDG480	RCFDG481	RCFDG482	RCFDG483	RCFDG484	RCFDG485	RCFDG486	RCFDG487	RCFDG488	RCFDG489	RCFDG490	RCFDG491	RCFDG492	RCFDG493	RCFDG494	RCFDG495	RCFDG496	RCFDG497	RCFDG498	RCFDG499	RCFDG500	RCFDG501	RCFDG502	RCFDG503	RCFDG504	RCFDG505	RCFDG506	RCFDG507	RCFDG508	RCFDG509	RCFDG510	RCFDG511	RCFDG512	RCFDG513	RCFDG514	RCFDG515	RCFDG516	RCFDG517	RCFDG518	RCFDG519	RCFDG520	RCFDG521	RCFDG522	RCFDG523	RCFDG524	RCFDG525	RCFDG526	RCFDG527	RCFDG528	RCFDG529	RCFDG530	RCFDG531	RCFDG532	RCFDG533	RCFDG534	RCFDG535	RCFDG536	RCFDG537	RCFDG538	RCFDG539	RCFDG540	RCFDG541	RCFDG542	RCFDG543	RCFDG544	RCFDG545	RCFDG546	RCFDG547	RCFDG548	RCFDG549	RCFDG550	RCFDG551	RCFDG552	RCFDG553	RCFDG554	RCFDG555	RCFDG556	RCFDG557	RCFDG558	RCFDG559	RCFDG560	RCFDG561	RCFDG562	RCFDG563	RCFDG564	RCFDG565	RCFDG566	RCFDG567	RCFDG568	RCFDG569	RCFDG570	RCFDG571	RCFDG572	RCFDG573	RCFDG574	RCFDG575	RCFDG576	RCFDG577	RCFDG578	RCFDG579	RCFDG580	RCFDG581	RCFDG582	RCFDG583	RCFDG584	RCFDG585	RCFDG586	RCFDG587	RCFDG588	RCFDG589	RCFDG590	RCFDG804	RCFDG805	RCFDG806	RCFDG807	RCFDG808	RCFDG809	RCFDHT87	RCFDHT88	RCFDHT89	RCFDHT91	RCFDHT92	RCFDHT93	RCFDJA36	RCON3543	RCON3547	RCONF240	RCONF241	RCONF242	RCONF252	RCONF253	RCONF254	RCONF261	RCONF262	RCONF263	RCONF585	RCONF589	RCONF597	RCONF601	RCONF684	RCONF686	RCONF689	RCONF692	RCONF694	RCONF697	RCONG391	RCONG392	RCONG395	RCONG396	RCONG474	RCONG475	RCONG476	RCONG477	RCONG483	RCONG484	RCONG485	RCONG486	RCONG487	RCONG488	RCONG489	RCONG490	RCONG491	RCONG492	RCONG493	RCONG494	RCONG495	RCONG496	RCONG497	RCONG498	RCONG499	RCONG500	RCONG501	RCONG502	RCONG503	RCONG504	RCONG505	RCONG506	RCONG512	RCONG513	RCONG514	RCONG515	RCONG516	RCONG517	RCONG518	RCONG519	RCONG520	RCONG531	RCONG532	RCONG533	RCONG534	RCONG535	RCONG536	RCONG537	RCONG538	RCONG539	RCONG540	RCONG541	RCONG542	RCONG543	RCONG544	RCONG545	RCONG546	RCONG547	RCONG548	RCONG549	RCONG550	RCONG551	RCONG552	RCONG553	
740249																																																																																																																																																																																																																																																	
741068																																																																																																																																																																																																																																																	
741152																																																																																																																																																																																																																																																	
741330																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		423	0	0	423	0	0	131653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132076	0	0	132076	0	0	0	0	0	0	0	0	0	0	423	0	0	423	0						423			423										
741358																																																																																																																																																																																																																																																	
741648																																																																																																																																																																																																																																																	
741844																																																																																																																																																																																																																																																	
741956																																																																																																																																																																																																																																																	
741974																																																																																																																																																																																																																																																	
742056																																																																																																																																																																																																																																																	
742542																																																																																																																																																																																																																																																	
742636																																																																																																																																																																																																																																																	
742944																																																																																																																																																																																																																																																	
743679																																																																																																																																																																																																																																																	
743950																																																																																																																																																																																																																																																	
744854																																																																																																																																																																																																																																																	
745150																																																																																																																																																																																																																																																	
745347																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
746157																																																																																																																																																																																																																																																	
746429																																																																																																																																																																																																																																																	
746755																																																																																																																																																																																																																																																	
746942																																																																																																																																																																																																																																																	
746979																																																																																																																																																																																																																																																	
747051																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
747257																																																																																																																																																																																																																																																	
748254																																																																																																																																																																																																																																																	
748357																																																																																																																																																																																																																																																	
748441																																																																																																																																																																																																																																																	
748964																																																																																																																																																																																																																																																	
749242																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		52848	0	0	52848	0	0	1449746	58161	159318	0	0	159318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1720073	0	0	1661912	58161	0	0	0	0	0	0	0	0	0	29128	0	0	29128	0						52848			52848										
749635																																																																																																																																																																																																																																																	
749840																																																																																																																																																																																																																																																	
749943																																																																																																																																																																																																																																																	
750051																																																																																																																																																																																																																																																	
750127																																																																																																																																																																																																																																																	
750341																																																																																																																																																																																																																																																	
750444																																																																																																																																																																																																																																																	
750846																																																																																																																																																																																																																																																	
751254																																																																																																																																																																																																																																																	
751656																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	9322	751227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	760549	0	9322	751227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
751852																																																																																																																																																																																																																																																	
752831																																																																																																																																																																																																																																																	
753052																																																																																																																																																																																																																																																	
753324																																																																																																																																																																																																																																																	
753641																																																																																																																																																																																																																																																	
753856																																																																																																																																																																																																																																																	
754068																																																																																																																																																																																																																																																	
754246																																																																																																																																																																																																																																																	
754536																																																																																																																																																																																																																																																	
754826																																																																																																																																																																																																																																																	
754853																																																																																																																																																																																																																																																	
754929																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	651047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	651047	0	0	651047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																			
755252																																																																																																																																																																																																																																																	
755421																																																																																																																																																																																																																																																	
755458																																																																																																																																																																																																																																																	
756343																																																																																																																																																																																																																																																	
756848																																																																																																																																																																																																																																																	
757377																																																																																																																																																																																																																																																	
757452																																																																																																																																																																																																																																																	
757779																																																																																																																																																																																																																																																	
758703																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		63964	0	0	63964	0	14026	595278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	673268	0	14026	659242	0	0	0	0	0	0	0	0	0	0	38910	0	0	38910	0						58211			58211										
758842																																																																																																																																																																																																																																																	
758851																																																																																																																																																																																																																																																	
759045																																																																																																																																																																																																																																																	
759625																																																																																																																																																																																																																																																	
760210																																																																																																																																																																																																																																																	
760331																																																																																																																																																																																																																																																	
760340																																																																																																																																																																																																																																																	
760434																																																																																																																																																																																																																																																	
760649																																																																																																																																																																																																																																																	
760854																																																																																																																																																																																																																																																	
760939																																																																																																																																																																																																																																																	
760957																																																																																																																																																																																																																																																	
761244																																																																																																																																																																																																																																																	
761459																																																																																																																																																																																																																																																	
761543																																																																																																																																																																																																																																																	
761806																																																																																																																																																												32853	298362	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30211	7689	11992	25908	0	386771	7412206	0	811	0	0	811	0	0	0	0	0	0	186467	82	219238	0	0	0	0	0	0	7862852	194156	398845	7658163	0	25413	557	323218	0	0	0	0	0	0	298362	30906	557	328711	0	0	0	0	0	0	0	0	0	0	0	11992	0	11992	0	0	18203	-18203	0	
761833																																																																																																																																																																																																																																																	
761851																																																																																																																																																																																																																																																	
761954																																																																																																																																																																																																																																																	
762045																																																																																																																																																																																																																																																	
762447																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3353	0	0	3353	0	362	1199857	10010	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213582	0	362	1203210	10010	0	0	0	0	0	0	0	0	0	2525	0	0	2525	0						3353			3353										
762474																																																																																																																																																																																																																																																	
762773																																																																																																																																																																																																																																																	
763211																																																																																																																																																																																																																																																	
763677																																																																																																																																																																																																																																																	
763930																																																																																																																																																																																																																																																	
764030																																																																																																																																																												4030	4350	0	0	0	0	0	0	0	0	0	491	0	480	0	0	0	0	0	0	0	6447	0	0	6447	0	766128	730195	900	395095	0	0	395095	0	0	0	0	0	0	0	0	4030	0	0	0	0	0	0	1902795	0	766128	1135767	900	0	0	4350	0	0	0	0	0	0	9727	0	0	9727	0	0	0	0	0	0	6447	0	0	6447	0	0	0	0	0	0	0	0	0	
764058																																																																																																																																																																																																																																																	
764067																																																																																																																																																																																																																																																	
764142																																																																																																																																																																																																																																																	
764151																																																																																																																																																																																																																																																	
764816																																																																																																																																																																																																																																																	
765318																																																																																																																																																																																																																																																	
765354																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
765505																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3593	0	0	3593	0	57380	147329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208302	0	57380	150922	0	0	0	0	0	0	0	0	0	0	3586	0	0	3586	0						3593			3593										
765662																																																																																																																																																																																																																																																	
765877																																																																																																																																																																																																																																																	
766052																																																																																																																																																																																																																																																	
766164																																																																																																																																																												0	0	0	0	0	0	0	0				3954	0	4108	0	0	0		0	0		8223	0	0	0	0	4498	317097	0	3954	0	0	3954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333772	0	4498	321051	8223	0	0	0	0	0	0	0	0	0	476	0	0	0	476											3691				3691	4532			
767152																																																																																																																																																																																																																																																	
767246																																																																																																																																																																																																																																																	
767255																																																																																																																																																																																																																																																	
767554																																																																																																																																																																																																																																																	
767572																																																																																																																																																																																																																																																	
767611																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
767732																																																																																																																																																																																																																																																	
767974																																																																																																																																																																																																																																																	
768074																																																																																																																																																																																																																																																	
768458																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
768476																																																																																																																																																																																																																																																	
768953																																																																																																																																																																																																																																																	
769156																																																																																																																																																																																																																																																	
769334																																																																																																																																																																																																																																																	
770451																																																																																																																																																																																																																																																	
770545																																																																																																																																																																																																																																																	
770639																																																																																																																																																																																																																																																	
770657																																																																																																																																																																																																																																																	
770853																																																																																																																																																																																																																																																	
771047																																																																																																																																																																																																																																																	
771140																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		3091	0	0	974	0	0	398714	6261	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	408066	0	0	399688	8378	0	0	0	0	0	0	0	0	0	974	0	0	974	0	2117				2117						974			974					
771458																																																																																																																																																																																																																																																	
771609																																																																																																																																																																																																																																																	
771748																																																																																																																																																																																																																																																	
771878																																																																																																																																																																																																																																																	
772008																																																																																																																																																																																																																																																	
772446																																																																																																																																																																																																																																																	
772754																																																																																																																																																																																																																																																	
773032																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
773171																																																																																																																																																																																																																																																	
773247																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		451	0	0	451	0	59665	759487	0	2747	0	0	2747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	822350	0	59665	762685	0	0	0	0	0	0	0	0	0	0	8159	0	0	8159	0						451			451										
773443																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
773470																																																																																																																																																																																																																																																	
773742																																																																																																																																																																																																																																																	
774132																																																																																																																																																																																																																																																	
774235																																																																																																																																																																																																																																																	
774253																																																																																																																																																																																																																																																	
774347																																																																																																																																																																																																																																																	
775054																																																																																																																																																																																																																																																	
775241																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
775456																																																																																																																																																																																																																																																	
775773																																																																																																																																																																																																																																																	
776369																																																																																																																																																																																																																																																	
776547																																																																																																																																																																																																																																																	
777254																																																																																																																																																																																																																																																	
777366	0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	29810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29810	0	29810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																								0	0	0	0	0	0	0	0	0	0	0	0	29810																																																																																						
777441																																																																																																																																																																																																																																																	
777870																																																																																																																																																																																																																																																	
778738																																																																																																																																																																																																																																																	
779016																																																																																																																																																																																																																																																	
779351																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
779360																																																																																																																																																																																																																																																	
779641																																																																																																																																																																																																																																																	
779650																																																																																																																																																																																																																																																	
779968																																																																																																																																																																																																																																																	
780049																																																																																																																																																																																																																																																	
780218																																																																																																																																																																																																																																																	
780263																																																																																																																																																																																																																																																	
780722																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139528	0	0	139528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
780955																																																																																																																																																																																																																																																	
782016																																																																																																																																																																																																																																																	
782306																																																																																																																																																												88164	87688	0	0	0	0	0	0				0	0	0	0	0	0		0	0		0	0	0	0	0	0	351095	0	0	0	0	0	0	0	0	0	0	0	0	0	88164	0	0	0	0	0	0	439259	0	0	439259	0	0	0	87688	0	0	0	0	0	0	87688	0	0	87688	0																			
782548																																																																																																																																																																																																																																																	
783161																																																																																																																																																																																																																																																	
783246																																																																																																																																																																																																																																																	
783349																																																																																																																																																																				0	0	0							0			0																																															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
783648																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		87193	0	0	87188	0	0	882131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	969324	0	0	969319	5	0	0	0	0	0	0	0	0	0	87048	0	0	87047	1						87022			87022										
783844																																																																																																																																																												0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200971	0	0	200971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
783910																																																																																																																																																																																																																																																	
784159																																																																																																																																																																																																																																																	
784430																																																																																																																																																																																																																																																	
785147																																																																																																																																																																																																																																																	
785473																																																																																																																																																												0	0	0	0	0	0	0	0				0	0	0	0	0	0		0	0		62567	0	0	19	0	0	332653	0	36257	0	0	36257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	431477	0	0	368929	62548	0	0	0	0	0	0	0	0	0	548	0	0	541	7	61194				61194														
