"IDRSSD"	RCONH275	RCONH276	RCONH277	RCONH278	RCONH279	RCONH280	RCONH281	RCONH282	RCONH283	RCONH284	RCONH285	RCONH286	RCONH287	RCONH288	RCONH290	RCONH291	RCONH292	RCONH293	RCONH294	RCONH295	RCONH296	RCONH297	RCONH298	RCONH299	RCONH300	RCONH301	RCONH302	RCONH303	RCONH304	RCONH307	RCONH308	RCONH309	RCONH310	RCONHJ74	RCONHJ75	RCONHJ76	RCONHJ77	RCONHJ78	RCONHJ79	RCONHJ80	RCONHJ81	RCONHJ82	RCONHJ83	RCONHJ84	RCONHJ85	RCONHJ86	RCONHJ87	RCONHJ88	RCONHJ89	RCONHJ90	RCONHJ91	RCONHJ92	RCONHJ93	RCONHJ94	RCONHJ95	RCONHJ96	RCONHJ97	RCONHJ98	RCONHJ99	RCONHK00	RCONHK01	RCONJA21	RCONJJ30	RCONJJ31	RCONJJ32	RCONS396	RCONS397	RCONS398	RCONS399	RCONS400	RCONS402	RCONS403	RCONS405	RCONS406	RCONS410	RCONS411	RCONS413	RCONS414	RCONS415	RCONS416	RCONS417	RCONS419	RCONS420	RCONS421	RCONS423	RCONS424	RCONS425	RCONS426	RCONS427	RCONS428	RCONS429	RCONS431	RCONS432	RCONS433	RCONS434	RCONS435	RCONS436	RCONS437	RCONS439	RCONS440	RCONS441	RCONS442	RCONS443	RCONS445	RCONS446	RCONS447	RCONS449	RCONS450	RCONS451	RCONS452	RCONS453	RCONS454	RCONS455	RCONS457	RCONS458	RCONS459	RCONS460	RCONS461	RCONS462	RCONS463	RCONS466	RCONS467	RCONS469	RCONS470	RCONS471	RCONS475	RCONS476	RCONS477	RCONS478	RCONS479	RCONS480	RCONS481	RCONS482	RCONS483	RCONS484	RCONS485	RCONS486	RCONS487	RCONS488	RCONS489	RCONS490	RCONS491	RCONS492	RCONS493	RCONS494	RCONS495	RCONS496	RCONS497	RCONS498	RCONS499	RCONS500	RCONS503	RCONS504	RCONS505	RCONS506	RCONS507	RCONS510	RCONS511	RCONS512	RCONS513	RCONS514	RCONS515	RCONS516	RCONS517	RCONS518	RCONS519	RCONS520	RCONS521	RCONS522	RCONS523	RCONS524	RCONS525	RCONS526	RCONS527	RCONS528	RCONS529	RCONS530	RCONS531	RCONS539	RCONS540	RCONS541	RCONS542	RCONS543	RCONS544	RCONS545	RCONS546	RCONS547	RCONS548	RCONS549	RCONS550	RCONS551	RCONS552	RCONS554	RCONS555	RCONS556	RCONS557	RCONS558	RCONS559	RCONS560	RCONS561	RCONS562	RCONS563	RCONS564	RCONS565	RCONS566	RCONS567	RCONS568	RCONS569	RCONS570	RCONS571	RCONS572	RCONS573	RCONS574	RCONS575	RCONS576	RCONS577	RCONS578	RCONS579	RCONS580	RCONS581	RCONS582	RCONS583	RCONS584	RCONS585	RCONS586	RCONS587	RCONS588	RCONS589	RCONS590	RCONS591	RCONS592	RCONS593	RCONS594	RCONS595	RCONS596	RCONS597	RCONS598	RCONS599	RCONS600	RCONS601	
1669																																																																																																																																																																																																																																																	
1856																																																																																																																																																																																																																																																	
2161																																																																																																																																																																																																																																																	
2732																																																																																																																																																																																																																																																	
2750																																																															0	0	0																																																																																																																																																										50890	0																					
3252																																																															0	0	0																																																																																																																																																										136076	0																					
3458																																																															0	0	0																																																																																																																																																										57225	0																					
3720																																																																																																																																																																																																																																																	
3971																																																															0	0	0																																																																																																																																																										989866	0																					
4156																																																															0	0	0																																																																																																																																																										192058	0																					
4231																																																																																																																																																																																																																																																	
5069																																																															0	0	0																																																																																																																																																										559386	0																					
5135																																																																																																																																																																																																																																																	
5210																																																															158	0	0																																																																																																																																																										1702503	0																					
5461																																																															0	0	0																																																																																																																																																										520887	0																					
5751																																																																																																																																																																																																																																																	
6039																																																																																																																																																																																																																																																	
6329	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2859	2859	0	0	2859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169081	0	0	0	0	0	0	0	0	-21377	0	0	0	0	0	2537	0	0	2537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283630	0	0	265247	18383	8026	0	8026	4534	0	0	0	0	0	4534	980329	0	17884	0	0	962445	0	0	0	1557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40882	12587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80992	16198	0	0	4311	11887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12587	0	0	0	0	0	0	0	0	0	0	18881	0	0	0	0	0	0	0	1314556	0	16683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7009																																																															0	0	0																																																																																																																																																										363053	0																					
7045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137936	0	0	0	0	0	0	0	0	-17681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	60401	0	0	59948	453	0	0	0	0	0	0	0	0	0	0	46137	0	0	0	0	45768	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-18821	369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	554	0	0	0	0	0	0	0	126427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
7072																																																															0	0	0																																																																																																																																																										298059	0																					
7456																																																															0	0	0																																																																																																																																																										85445	0																					
7634																																																																																																																																																																																																																																																	
8033																																																																																																																																																																																																																																																	
8462																																																																																																																																																																																																																																																	
8631																																																																																																																																																																																																																																																	
9357																																																																																																																																																																																																																																																	
9553																																																															0	0	0																																																																																																																																																										150153	0																					
9807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94723	168512	0	0	94723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	584797	0	0	0	0	0	0	0	0	-5403	0	1125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1629485	0	0	179227	1450258	5994	0	5994	7703	0	214	0	2354	5135	0	1702	0	1702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-33861	5994	0	1125	0	0	0	0	0	0	0	28255	28255	28255	0	0	0	0	0	0	0	146670	29334	0	0	0	29334	0	0	74849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5994	0	1125	0	0	0	0	0	0	0	0	8991	0	3375	0	0	0	0	0	2109712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
9955																																																																																																																																																																																																																																																	
10250																																																															0	0	0																																																																																																																																																										384048	0																					
10849																																																																																																																																																																																																																																																	
11145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5209	0	0	2768	2768	0	0	2768	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94849	0	0	0	0	0	0	0	0	-18217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64896	0	0	63630	1266	0	0	0	216	0	0	0	0	0	216	172959	0	392	1190	0	171377	0	0	0	450	0	0	0	0	0	0	0	35564	35564	0	7143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14284	216	5209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	45882	9176	0	0	0	9176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	216	5209	0	0	0	0	0	0	0	0	0	324	13023	0	0	0	0	0	0	293598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
11640																																																																																																																																																																																																																																																	
11837																																																															0	0	0																																																																																																																																																										78915	0																					
12030																																																															0	0	0																																																																																																																																																										360716	0																					
12142																																																															0	0	0																																																																																																																																																										185901	0																					
12311																																																																											0	0																																																																																																																																																																					
12647																																																																																																																																																																																																																																																	
12656																																																																																																																																																																																																																											10296	0																					
12946																																																															0	0	0																																																																																																																																																										2091862	0																					
13103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	631986				0	0	0	0	0	-49677	0	205358	3530	0	0	2659	0	0	2659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	878554	0	0	821095	57459	10918	0	10918	123	0	0	0	0	0	123	1417486	0	344	13246	0	1403896	0	0	0	18583	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-53121	11041	0	205358	40	3530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	88141	17628	0	0	0	17628	0	0	0	0	12725	0	0	0	0	12725	0	0	0	0	0	0	0	0	0	0	0	0	11041	0	205358	40	3530	0	0	0	0	0	0	16562	0	616074	160	21180	0	0	0	2904983	0	0	13970	95638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
13251																																																															0	0	0																																																																																																																																																										48270	0																					
13457																																																																																																																																																																																																																																																	
14155																																																																																																																																																																																																																																																	
14650																																																																																																																																																																																																																																																	
14753																																																															0	0	0																																																																																																																																																										30822	0																					
14865																																																															0	0	0																																																																																																																																																										597353	0																					
14977																																																																																																																																																																																																																																																	
16551																																																																																																																																																																																																																																																	
17110																																																																																																																																																																																																																																																	
17147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109272	0	0	95293	37946	0	0	95293	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1788839	10073	0	0	0	0	0	0	0	-245497	0	0	0	0	0	9218	0	0	9218	0	0	0	0	0	0	0	0	0	0	0	191	0	0	0	0	191	0	3546922	0	850	2251173	1294899	12293	0	12293	37439	0	0	940	0	0	36499	8644807	0	3576	52593	0	8588638	0	0	0	741831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	273282	48841	109272	0	0	0	0	0	0	0	0	179067	179067	0	0	0	179067	0	0	0	0	1765189	353038	0	0	237	352801	0	0	1629549	0	29578	0	0	14789	0	14789	0	0	0	0	0	0	0	0	0	0	0	0	48841	109272	0	0	0	0	0	0	0	0	0	73262	273180	0	0	0	0	0	0	14601197	0	71419	798728	1705660	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
17259																																																															0	0	0																																																																																																																																																										50998	0																					
17950																																																															0	0	0																																																																																																																																																										384224	0																					
17978																																																																																																																																																																																																																																																	
18050																																																															0	0	0																																																																																																																																																										599949	0																					
18827																																																															0	0	0																																																																																																																																																										1548106	0																					
18836																																																																																																																																																																																																																																																	
18854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172968	0	0	0	0	0	0	0	0	-9842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123160	0	0	91740	31420	0	0	0	18505	0	0	860	0	17645	0	1137699	0	7780	12818	0	1117101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-25294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139304	27861	209	24	274	27353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1337689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
19356																																																																																																																																																																																																																																																	
19936																																																															0	0	0																																																																																																																																																										261588	0																					
19972																																																															0	0	0																																																																																																																																																										46804	0																					
20053																																																																																																																																																																																																																																																	
20633																																																																																																																																																																																																																																																	
20857																																																															0	0	0																																																																																																																																																										368060	0																					
21256																																																																																																																																																																																																																																																	
21359																																																															0	0	0																																																																																																																																																										38784	0																					
