"IDRSSD"	RCONG353	RCONG354	RCONG355	RCONG356	RCONG357	RCONG358	RCONG359	RCONG360	RCONG361	RCONG362	RCONG363	RCONG364	RCONG365	RCONG366	RCONG367	RCONG368	RCONG369	RCONG370	RCONG371	RCONG372	RCONG373	RCONG374	RCONG375	RCONHT50	RCONHT51	RCONHT52	RCONHT53	RCONHT54	RCONHT55	RCONHT56	RCONHT57	RCONHT58	RCONHT59	RCONHT60	RCONHT61	RCONK142	RCONK143	RCONK144	RCONK145	RCONK146	RCONK147	RCONK148	RCONK149	RCONK150	RCONK151	RCONK152	RCONK153	RCONK154	RCONK155	RCONK156	RCONK157	RCONMG95	
366247																								0	0	39493	37465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
366359																								0	0	23000	21597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
366658																								0	0	26761	24439	0	0	13784	12489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
366854																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
367150																								0	0	7580	6982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
367178																								11857	11561	0	0	189	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
367431																								0	0	47388	44767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
367543																								0	0	50617	47788	0	0	8186	7856	0	0	0	0	0	0	0	0	0	0	0	0	0	0	617	604	0	0	0	0		
368054																								0	0	4536	4140	0	0	27465	24641	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
368344																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
368522																								0	0	2502	2386	0	0	285	273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
368933																								0	0	10150	9556	0	0	6164	5090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
368951																								0	0	28423	26205	0	0	7433	6879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
369453																								0	0	1878	1717	0	0	12962	11320	0	0	487	481	0	0	1809	1530	0	0	0	0	0	0	3708	3093	0	0	0	0		
369659																								0	0	0	0	0	0	99182	89115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	63	59	0	0	0	0		
370020																								0	0	15056	13190	0	0	1341	1275	0	0	460	456	0	0	0	0	0	0	0	0	0	0	4218	3918	0	0	0	0		
370347																								0	0	4297	3827	0	0	8874	8057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
370721																								0	0	2404	2212					0	0	3155	2863	0	0	665	610	0	0	0	0	0	0	3388	3042	0	0	0	0		
370833																								0	0	5550	5365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
370954																								0	0	2000	1981	0	0	3922	3474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
371223																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
371232																								0	0	2284	2213	0	0	7002	6632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
371362																								0	0	0	0	0	0	42943	36931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
371559																								0	0	1000	903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
371755																								0	0	5997	5780					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
371849																								1501	1433	4421	4249	0	0	6189	5533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
371924																								0	0	53993	45751	0	0	44873	40458	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9723	8328	0	0	0	0		
371942																								0	0	4333	4204	0	0	5380	4762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
372444																								0	0	24333	21385	0	0	4855	4345	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
372538																								0	0	2492	2374	0	0	11853	11487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
372640																								0	0	24926	21451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
372855																								0	0	5500	5430					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
373272																								0	0	250	248	0	0	440	435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
373553																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
373601																								0	0	1055112	810286					0	0	9797	9718	0	0	4928	4920	0	0	0	0	0	0	5594	5499	0	0	0	0		
374130																								0	0	6987	6470	0	0	15654	13341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
374653																								0	0	239631	226245					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
374774																								0	0	1220	1143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
375043																								0	0	1000	889					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
375379																								0	0	0	0	92	88	5459	4651	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
375502																								0	0	7083	6515	0	0	8680	7889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
375566																								0	0	0	0	0	0	8850	8236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
375650																								0	0	8259	7611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
376237																								0	0	3564	3402	0	0	13584	12058	0	0	0	0	0	0	462	395	0	0	0	0	0	0	0	0	0	0	0	0		
376273																								24431	23583	0	0					0	0	0	0	205914	203674	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
376442																								0	0	22776	21327					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
376947																								0	0	8290	7998	0	0	4494	4226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
377663																								0	0	757	681					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
377850																								0	0	0	0	1	1	576	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
378044																								0	0	0	0	63	61	93	88	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
378110																								0	0	9239	8440	0	0	4981	4467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
379050																								0	0	250	250	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
379153																								0	0	31115	28253	0	0	400	375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
379470																								0	0	8950	8279	0	0	12655	11209	0	0	0	0	0	0	5516	4900	0	0	0	0	0	0	0	0	0	0	0	0		
379649																								0	0	33996	30772					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
379920	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13863	13101	0	0	92516	92985	378620	361080					13863	13101	0	0	297463	295806	24272	23490	0	0	0	0	561287	522759	399858	368942	0	0	0	0		
380346																								0	0	1092	1039	0	0	2590	2452	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
380458																								0	0	1439	1419	0	0	89226	86814	0	0	0	0	0	0	10408	10896	0	0	0	0	0	0	23612	20781	0	0	121840	96649		
380533																								0	0	1503	1448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
380878																								0	0	6000	5596	0	0	29727	28245	0	0	0	0	0	0	1007	864	0	0	0	0	0	0	0	0	0	0	0	0		
380944																								0	0	0	0	0	0	9321	8592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0		
381026																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
381932																								0	0	9565	8245	0	0	10423	9217	0	0	0	0	0	0	9882	8933	0	0	0	0	0	0	0	0	0	0	0	0		
381950																								0	0	81392	72807	0	0	9099	7669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382050																								0	0	45191	39885					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382069																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382256																								0	0	5651	5247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382274																								0	0	0	0	27	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382443																								0	0	1535	1573	0	0	937	916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382537																								0	0	8333	8157	0	0	15556	13947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	811	749	0	0	0	0		
382649																								0	0	43529	41877	0	0	143015	124881	0	0	0	0	0	0	324	306	0	0	0	0	0	0	247	245	0	0	0	0		
382658																								500	490	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382742																								0	0	0	0	0	0	2829	2522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
382854																								5222	5222	3913	3715					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
384018																								1011	946	34141	34183	15120	14597	30363	26264	0	0	0	0	6769	6476	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
384278																								0	0	70795	68301					0	0	89123	87823	0	0	55972	52552	0	0	0	0	0	0	176910	160940	0	0	254080	243152	2986	
384353																								650	607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
384652																								0	0	0	0	49096	44340	10794	9659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
384830																								0	0	24749	21007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
385350																								3901	3410	0	0	62	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
385471																								0	0	15018	13218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
385547																								0	0	2500	2130	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
385686																								29000	26699	0	0	39308	34225	20115	17559	0	0	0	0	19276	16591	14282	12196	0	0	0	0	0	0	0	0	0	0	0	0		
386432																								0	0	5871	5651	0	0	443	386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
386450																								160245	142383	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
386731																								0	0	6389	6077	12	12	11168	9776	0	0	0	0	0	0	568	540	0	0	0	0	0	0	1385	1300	0	0	0	0		
386825																								0	0	40936	37557	0	0	14081	12346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
387055																								0	0	1777	1696	0	0	24258	22274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
387671																								0	0	0	0	0	0	33000	29590	0	0	568	573	0	0	320	301	0	0	0	0	0	0	0	0	0	0	0	0		
388155																								0	0	0	0	0	0	34243	30220	0	0	0	0	0	0	1021	965	0	0	0	0	0	0	0	0	0	0	0	0		
388258																								0	0	1149	974	0	0	1886	1646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
388557																								0	0	17350	17089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
388744																								0	0	486	431	0	0	13870	11371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
388753																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
388874																								25140	23121	0	0	5829	5350	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
389358																								3015	2930	0	0	42	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
389376																								0	0	4225	3841	0	0	5223	4873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
389826																								0	0	0	0	0	0	3593	3051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
390372																								0	0	7999	7760	0	0	55807	48919	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
390840																								0	0	19321	17447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
391418																								0	0	8838	8281	0	0	32877	30714	0	0	2048	1799	0	0	1025	999	0	0	0	0	0	0	9049	7806	0	0	0	0		
391557																								1347	1343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
391575																																																					
391959																								0	0	2500	2485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
391977																								28553	27881	39782	38134	204221	197793	27145	25054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4798	4740	0	0	0	0		
392152																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
392255																								0	0	7193	7077	0	0	8036	7032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
392778																								0	0	29269	24349	1293	1277	130872	109278	0	0	7349	7273	0	0	56471	45491	0	0	0	0	3559	2978	9191	7450	0	0	2011	1911		
393252																								0	0	2000	1904	0	0	3503	3315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
393355																								0	0	13026	12159					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
393953																								0	0	0	0	0	0	200360	180147	0	0	0	0	0	0	1637	1530	0	0	0	0	0	0	0	0	0	0	0	0		
394156																								0	0	6089	5898	0	0	14	14	0	0	0	0	0	0	3088	3008	0	0	0	0	0	0	0	0	0	0	0	0		
394259																								0	0	25390	24576					0	0	0	0	0	0	0	0	0	0	0	0	42100	40868	20050	18196	0	0	0	0		
395238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	445661	417021	0	0	52397	48945					0	0	445661	417021	0	0	428269	395002	0	0	0	0	0	0	0	0	0	0	0	0		
396057																								0	0	2374	2186	0	0	4953	4386	0	0	400	400	0	0	4144	3888	0	0	0	0	0	0	0	0	0	0	0	0		
396244																								0	0	4791	4271					0	0	13149	11510	0	0	0	0	0	0	0	0	0	0	26242	21496	0	0	0	0		
396253																								0	0	996	895	0	0	6455	5800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
396954																								0	0	17477	17139	0	0	18699	18162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12251	12152	0	0	0	0		
397456																								0	0	25	25					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
397531																								0	0	112051	106090	3690	3443	225	224	0	0	0	0	3882	3738	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
397540																								21482	21420	122554	118294					0	0	0	0	0	0	0	0	0	0	0	0	881	806	2452	2206	0	0	0	0		
397559																								0	0	5765	5701	993	945	40491	37990	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
397755																								0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
397858																								0	0	758	760	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
398051																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
398248																								0	0	49887	48061					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
398668																																																					
398837																								7854	7480	5200	4713	7945	7105	1729	1589	548	547	1000	1000	0	0	213	201	0	0	0	0	7095	6438	3354	3169	0	0	0	0		
399357																								0	0	2496	2378	0	0	0	0	0	0	0	0	0	0	49	49	0	0	0	0	0	0	152	149	0	0	0	0		
399517																								198098	182048	0	0					0	0	0	0	0	0	39774	37178	0	0	0	0	0	0	40	39	0	0	0	0		
399731																								0	0	13748	12758					0	0	0	0	0	0	0	0	0	0	0	0	0	0	220	217	0	0	0	0		
399973																								0	0	76	74	0	0	10309	10227	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5926	5514	0	0	0	0		
400057																								0	0	4999	4815	0	0	7882	7024	0	0	2215	1934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
400141																								0	0	44950	41597	0	0	34114	30174	0	0	0	0	0	0	30614	27630	0	0	0	0	0	0	7664	6852	0	0	0	0		
400365																								0	0	56909	54419	0	0	50257	46159	0	0	0	0	0	0	1890	1656	0	0	0	0	0	0	2407	2375	0	0	0	0		
400767																								0	0	0	0	0	0	41066	38072	0	0	0	0	0	0	2582	2511	0	0	0	0	0	0	0	0	0	0	0	0		
401072																								1095	1046	11131	9662	4246	3731	8	8	0	0	1811	1700	889	852	0	0	0	0	0	0	0	0	2016	1628	0	0	0	0		
401559																								2204	2196	0	0	9188	8793	809	816	0	0	0	0	754	753	0	0	0	0	0	0	1018	968	0	0	3746	3490	4015	3661		
401755																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
401906																								0	0	1037	971	0	0	142100	118766	0	0	4583	4115	0	0	11722	9801	0	0	0	0	0	0	1418	1219	0	0	0	0		
401951																								0	0	0	0	0	0	1048	1004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
402846																								0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
402873																								0	0	303	297	22	22	2096	1897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
403067																								0	0	8428	7650	0	0	16362	14408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
403151																								0	0	332512	284982					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
403179																								0	0	0	0	0	0	8790	7765	0	0	2207	1968	0	0	1996	1667	0	0	0	0	0	0	20524	17205	0	0	54573	52087	1728	
403254																								0	0	0	0	0	0	209	196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
403656																								0	0	0	0	0	0	25931	23216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
403870																								0	0	24885	22601	0	0	73307	64772	0	0	0	0	0	0	101061	87725	0	0	0	0	0	0	26517	24664	0	0	0	0		
403946																								0	0	0	0	0	0	5222	4529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6860	5890	0	0	0	0		
404653																								0	0	0	0	0	0	4737	4595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4161	4089	0	0	0	0		
404943																								0	0	2423	2356	0	0	8636	7800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
406022																								0	0	5842	5280	0	0	29622	26167	0	0	1629	1599	0	0	25148	21507	0	0	0	0	0	0	9380	7876	0	0	0	0		
406059																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
406666																								0	0	0	0	0	0	13821	11721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
406974																								0	0	0	0	0	0	27826	25200	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
407168																								0	0	4000	3729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
407506																								0	0	9269	9152	0	0	40574	39272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
407645																								0	0	78826	73119	0	0	1696	1606	0	0	0	0	0	0	111147	101235	0	0	0	0	0	0	19811	18550	0	0	0	0		
407850																								0	0	0	0	884	800	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
408307																								0	0	20570	19227					0	0	0	0	0	0	1891	1648	0	0	0	0	0	0	0	0	0	0	0	0		
408642																								0	0	42924	38831	0	0	51017	45148	0	0	0	0	0	0	19725	18345	0	0	0	0	0	0	27719	22605	0	0	0	0		
408875																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	2028	1638	0	0	0	0	0	0	1911	1668	0	0	0	0		
409265																								0	0	500	460	0	0	9349	8226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
410159																								0	0	1728	1581	0	0	49	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
410560																								0	0	38959	36347	0	0	33925	30526	0	0	5129	4857	0	0	6808	6383	0	0	0	0	0	0	10723	9356	0	0	0	0		
410748																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
410917																								0	0	44511	38609	0	0	77819	69260	0	0	0	0	0	0	1002	939	0	0	0	0	0	0	2448	2322	0	0	0	0		
410944																								0	0	2248	2075	0	0	188	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
411062																								0	0	1290	1303	0	0	111190	101078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
411174																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
411231																								0	0	14488	11983	0	0	5133	4510	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
411240																								0	0	4625	4237	0	0	12216	10784	0	0	2887	2581	0	0	0	0	0	0	0	0	0	0	464	393	0	0	0	0		
411549																								0	0	998	927	0	0	5181	4827	0	0	0	0	0	0	1229	1121	0	0	0	0	0	0	0	0	0	0	0	0		
411576																								0	0	3250	2868					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
411624																								0	0	4010	3636					0	0	0	0	0	0	1670	1668	0	0	0	0	0	0	0	0	0	0	0	0		
411651																								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
412153																								0	0	0	0	0	0	1078	1091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	493	468		
412452																								0	0	754	653	0	0	5936	5144	0	0	461	429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
412555																								0	0	17302	15617	0	0	820	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
412667																								12000	11306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
412751																								57735	46032	51414	42103					40293	32060	0	0	83158	70067	5095	4190	0	0	0	0	15025	12489	0	0	0	0	0	0		
412845																								0	0	9135	8402	0	0	5278	5136	0	0	11752	11233	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
412872																								0	0	2500	2419	0	0	4092	4007	0	0	0	0	0	0	1103	1001	0	0	0	0	0	0	68	68	0	0	6353	5158		
413141																								0	0	0	0					0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
413208																																																					
413347																								0	0	19180	17369	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
413543																								0	0	11361	10176	0	0	7613	6581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
413646																								0	0	13119	12304	0	0	12624	11569	0	0	0	0	0	0	0	0	0	0	809	778	0	0	0	0	0	0	0	0		
413673																								5840	5098	31910	28270	0	0	22288	18571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
413758																								0	0	5500	5377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
414102																								0	0	0	0	11417	9528	523	480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
414652																								0	0	6687	6241	0	0	9944	8720	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
414764																								0	0	361	346	0	0	732	738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
414858																								0	0	2500	2133	0	0	20776	18223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
416245	0	0	0	0	0	488234	469147	0	0	0	0	0	0	0	0	0	0	0	0	78433	72999	7030	6829	0	0	11855	11627					78433	72999	495264	475976	14620	12660	56679	49694	0	0	0	0	345312	292016	60011	52304	0	0	0	0		
416272																								0	0	1300	1301	0	0	3791	3330	0	0	0	0	0	0	508	470	0	0	0	0	0	0	3523	3361	0	0	0	0		
416339																								0	0	2000	1926	0	0	3343	3120	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
416357																								2750	2643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
416656																								0	0	2899	2826	0	0	501	485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	679	627	0	0	0	0		
416674																								0	0	2888	2735	0	0	38908	36368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
417626																								0	0	15007	15041	0	0	73712	66637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
417710																								0	0	6499	6332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
418100																								0	0	4450	4199	0	0	84	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
418249																								0	0	0	0	0	0	222571	203850	0	0	23227	22943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21432	18414		
418436																								4444	4310	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
418856																								0	0	17491	16642	0	0	1610	1543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
419406																								0	0	187268	162399					0	0	113888	105077	0	0	213079	188374	0	0	0	0	0	0	82403	65306	0	0	0	0		
419460																								0	0	0	0	0	0	4902	4591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
419675																								0	0	17427	15365	0	0	30702	27167	0	0	0	0	0	0	11144	9503	0	0	0	0	0	0	5861	5708	0	0	0	0		
419947																								0	0	7815	7273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
420578																								13005	10678	3999	3564	0	0	56262	49314	0	0	0	0	0	0	3112	3074	0	0	0	0	0	0	976	894	0	0	0	0		
420644																								1996	1894	4731	4330	9484	8340	60525	52905	0	0	1207	1215	0	0	10045	9052	0	0	0	0	0	0	273	262	0	0	0	0		
420653																								0	0	2212	1989					0	0	0	0	0	0	741	733	0	0	0	0	0	0	0	0	0	0	0	0		
420877																								653	586	80	74	420	402	2883	2792	0	0	0	0	154	146	352	335	0	0	0	0	0	0	652	640	0	0	0	0		
421445																								0	0	2666	2462	0	0	29918	26440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		
