"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
309851	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
310754	0	0	0	0	0	0	1	1				0	495	495		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
310950	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
310978	0	0	0	1	0	0	36	0		0		0	24	0		0		0	0	0	0	0	0	0	0	4			21	0	30	0	3	0			0	0	0	1	0	0	0	0	0	0		0	0	0	0	
311050	0	1	0	0	0	0	108	8				0	132	4		0				0		0	0	0	0	0			11	2	2	0	28	0			0	0	0	0	0	0	0	1				79	62	10	32	
311144	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
311256	0	0	0	0	0	0	7	6				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
311265	0	0	0	0	0	0	0	0				0	3	0		3							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
311603	0	0	0	0	0	0	166	0				8	22	0		22				0		0	0	0	0	0			0	0	16	2	0	0			0	0	0	0	0	140	0	0				0	0	0	0	
311658	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
311845	0	0	0	0	0	3	2544	642		0		8	15983	6575		176		0	0	176	0	7	0	0	59	50			3132	506	242	9	541	63			0	1	5	6	0	22	0	0	0	0		1811	230	3621	825	
311939	0	0	0	0	0	0	9	0				0	35	20		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	15	9	
312244	0	0	0	0	0	0	37	11				15	77	0		44				0		0	0	0	22	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				8	3	3	5	
312356	0	0	0	0	0	0	7	1				0	73	5		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				37	2	30	4	
313009	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
313157	0	0	0	0	0	0	4	0				4	34	32		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
313223	0	0	0	0	0	0	3	0				3	0	0		0				0		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
313577	0	0	0	0	0	0	7	0				0	92	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	1	82	6	
314257	0	0	0	0	0	0	61	0				5	283	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	0	0	0				0	0	283	55	
314444	0	0	0	0	0	0	44	39				0	6	4		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	1	1	4	
315656	0	0	0	0	0	0	3	3				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
316840	0	0	0	0	0	0	774	90		0		64	3428	0		246		0	0	0	0	0	0	0	0	1			40	12	14	2	6	0			0	0	0	0	0	10	0	37	0	0		7	2	3129	542	
316859	0	0	0	0	0	0	5	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	5	0	0				0	0	2	0	
316934	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
317258	0	0	0	0	0	0	8	0				0	25	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				4	0	21	7	
317342	0	0	0	1	0	0	262	85		0		2	370	85		0		0	0	0	0	0	0	0	12	0			74	5	2	10	0	0			0	0	0	0	0	0	0	17	0	0		0	1	199	139	
317379	0	0	0	0	0	0	12	11				0	12	0		0				0		0	0	0	0	0			0	0	0	0	0	8			0	0	0	0	0	0	0	0				4	1	0	0	
317650	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
318639	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
318974	0	0	0	0	0	0	34	9				0	66	63		0				0		0	0	0	0	4			0	0	21	0	0	3			0	0	0	0	0	0	0	0				0	0	0	0	
319047	0	0	0	0	0	0	4	0				0	17	0		0							0	0	0	0			3	2	0	0	0	0			0	0	0	0	0	0	0	0				0	0	14	2	
319458	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
319551	0	0	0	0	0	0	8	7				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	0	0	0				0	0	0	0	
320034	0	0	0	0	0	0	6	1				5	9	0		8				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
320052	0	1	0	0	0	0	35	4		0		0	11	11		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	30	0	0	0	0		0	0	0	0	
320070	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
320119	0	0	0	0	0	0	1880	577		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	1303	0	0		0	0	0	0	
321152	0	0	0	0	0	0	1	0				0	3	0		3							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
321255	0	0	0	0	0	0	1	0				1	73	0		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	0	64	0	
321273	0	0	0	0	0	0	19	0				0	113	4		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	4	8				98	7	7	4	
321330	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
321947	0	0	0	0	0	0	27	23		0		0	162	0		162		0	0	0	0	0	0	0	0	0			0	0	1	2	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	1	
322449	0	0	0	0	0	0	3	0				0	0	0		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
322476	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
322551	0	0	0	0	0	0	0	0				0	44	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	44	0	
323204	0	0	0	0	0	0	57	23				11	46	0		21				0		0	0	0	0	0			1	0	1	0	0	0			0	0	0	0	0	2	0	0				0	0	24	20	
323651	0	0	0	0	0	0	19	14				0	18	6		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	3	0	2	
324153	0	0	0	0	0	0	13	11				0	24	0		21							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	3	1	
324229	0	0	0	0	0	0	5	0				0	0	0		0							0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
324256	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
324340	0	0	0	0	0	0	112	27		0		0	140	0		0		0	0	0	0	0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	13	0	0	0	0		12	0	128	69	
324854	0	0	0	0	0	0	3	0				0	18	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	18	3	
324863	0	0	0	0	0	0	11	1		0		0	4	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	7	0	0	0	0	0	0		0	3	4	0	
324975	0	0	0	0	0	0	5	0				0	16	0		14							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	5	0	0	
325141	0	0	0	0	0	0	0	0				0	24	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	24	0	
325459	0	0	0	0	0	0	1	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	1	
325534	0	0	0	0	0	0	14	9				0	0	0		0				0		0	0	0	0	0			0	0	3	1	0	0			0	0	0	0	0	1	0	0				0	0	0	0	
326054	0	0	0	0	0	0	2	1				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
326344	0	0	0	0	0	0	7	0				5	7	0		7				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	1	
326858	0	17	0	0	0	0	31	1				0	27	0		0				0		0	0	0	0	0			7	0	0	0	0	0			0	0	0	0	0	0	0	0				0	10	20	3	
326979	0	0	0	0	0	0	0	0				0	168	156		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	12	0	
327220	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
327305	0	0	0	0	0	0	3	2		0		0	1	0		0		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1	0	
327435	0	0	0	0	0	0	17	13				0	16	0		0				0		0	0	0	0	1			0	0	1	0	0	0			0	0	0	0	0	0	0	0				12	0	4	2	
327556	0	0	0	0	0	0	42	32				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	10	0	0	
327855	0	0	0	0	0	0	5	4				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	3	0	
328058	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
328357	0	0	0	0	0	0	0	0		0		0	17	0		17		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
328656	0	0	0	0	0	0	0	0				0	27	0		25				25		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
328777	0	0	0	0	0	0	134	17		0		0	63	60		0		0	0	0	0	0	0	0	0	2			0	0	108	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	3	7	
329149	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
329345	0	0	0	0	0	0	22	4				0	91	3		0				0		0	0	0	0	0			0	0	0	0	44	0			0	0	0	0	0	0	0	0				0	0	44	18	
329550	0	0	0	0	0	0	6	1				1	17	0		8				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				9	0	0	1	
329952	1	0	0	0	0	0	8	5		0		0	32	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	4			0	0	0	0	0	0	0	0	0	0		0	1	27	2	
330239	0	0	0	0	0	0	24	0				6	42	0		9				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	1	27	17	
330248	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
330855	0	0	0	0	0	0	20	4		0		0	521	381		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	101	0	0	1	0	0		2	3	37	12	
330873	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
330949	0	0	0	0	0	0	11	0				0	41	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	40	11	
331076	0	0	0	0	0	0	6	0				0	0	0		0				0		0	0	0	0	0			0	0	1	5	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
331375	0	0	0	0	0	0	10	1				0	1	0		1				0		0	0	0	0	0			0	0	9	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
331544	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
331713	0	0	0	0	0	0	4	0				0	0	0		0				0		0	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
332224	0	0	0	0	0	0	0	0				0	14	0		11				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	3	0	
332345	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
332671	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
332756	0	0	0	0	0	0	2	2				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
333034	0	0	0	0	0	0	122	6				0	80	0		0							0	0	0	0			0	0	25	1	0	0			0	0	0	0	0	3	0	11				69	69	11	7	
333203	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
333650	0	0	0	0	0	0	2	0				0	2	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	2	
333856	0	0	0	0	0	0	13	9		0		0	31	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		6	2	25	2	
333940	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
334264	0	0	0	0	0	0	13	0				0	49	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	49	13	
335346	0	0	0	0	0	0	3	0				3	22	0		15				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	0	
336147	0	0	0	0	0	0	1	0				1	2	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
336361	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
336576	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
337340	0	0	0	0	0	0	0	0				0	1	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
338646	0	0	0	0	0	0	9	1				6	3	0		3				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
338851	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
338945	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
339072	0	0	0	0	0	0	137	5		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	132	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
339353	0	250	0	0	0	0	250	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
339456	0	0	0	0	0	0	22	0		0		0	27	0		18		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	5	0	0	0	0	0	0	0	0		5	14	4	3	
339607	0	0	0	0	0	0	13	0				0	0	0		0				0		0	0	0	0	0			0	0	13	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
339773	0	0	0	0	0	0	309	0		0		0	637	0		0		0	0	0	0	0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	12	0	0	0	0		78	78	557	219	
339858	0	0	0	9	0	0	2898	1988		0		0	3667	3		0		0	0	0	0	0	0	0	1	12			0	0	123	125	0	4			217	12	0	30	0	0	1991	0	0	0		9	105	1442	494	
339876	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
340135	0	0	0	0	0	0	42	3		0		8	43	0		0		0	0	0	0	0	0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0	0	0		4	1	39	25	
340144	0	0	0	0	0	0	50	46				1	1	0		1				0		0	0	0	0	0			0	0	2	1	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
340256	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	1	0	0	0				0	0	0	0	
340443	0	0	0	0	0	0	0	0				0	42	0		0							0	0	0	0			0	0	0	0	0	42			0	0	0	0	0	0	0	0				0	0	0	0	
340742	0	0	0	0	0	0	41	0		0		0	18	0		0		0	0	0	0	0	0	0	0	0			0	0	0	41	0	16			0	0	0	0	0	0	0	0	0	0		0	0	2	0	
340751	0	0	0	0	0	0	115	90				3	136	68		5				0		1	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	17				63	2	0	0	
341310	0	0	0	0	0	0	21	6				0	0	0		0				0		0	0	0	0	0			0	0	15	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
342054	0	0	0	0	0	0	55	1				0	14	0		0				0		0	0	0	0	0			0	0	43	0	0	0			0	0	0	0	0	0	0	0				0	1	14	10	
342362	0	0	0	0	0	0	469	0		0		4	14	0		7		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	465	0	0		0	0	7	0	
342410	0	0	0	0	2	23	176	6		0		24	142	84		55		0	0	0	0	0	0	0	0	1			0	0	93	1	0	0			0	0	0	2	0	0	0	20	0	0		0	1	1	5	
342634	0	3	0	0	0	0	1777	270		0		1001	2996	471		1352		0	0	0	0	0	0	0	22	19			415	100	35	0	300	6			10	5	4	33	28	93	0	2	0	0		134	122	254	94	
343051	0	0	0	0	0	0	3	0				0	15	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	15	0	
343248	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
343770	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
343903	0	0	0	0	0	0	12	5				0	15	5		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	10	6	
343958	0	0	0	0	0	0	4	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	3	0	0				0	0	0	1	
344647	0	0	0	0	0	0	24	0		0		1	5	0		0		0	0	0	0	0	0	0	0	0			0	0	19	0	0	0			0	0	0	0	4	0	0	0	0	0		1	4	0	0	
344852	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
345309	0	0	0	0	0	0	34	1		0		16	491	0		37		0	0	0	0	0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	454	14	0	1	0	0		0	0	0	0	
345345	0	0	0	0	0	0	1	0		0		1	15	0		15		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
345747	0	0	0	0	0	0	3	0		0		3	27	0		27		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
345756	0	0	0	0	0	0	3	3		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
345877	0	0	0	0	0	0	53	49				0	38	0		0				0		0	0	0	0	0			0	0	0	0	25	0			0	0	0	0	0	0	0	0				4	2	9	2	
346379	0	0	0	0	0	0	15	11				0	0	0		0							0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
346566	0	0	0	0	0	0	1	0				0	1	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	1	0	0	0	0				0	0	0	0	
346771	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
347022	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
347639	0	0	0	0	0	0	27	21				0	0	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	4	0	0				0	0	0	0	
347956	0	0	0	0	0	0	163	162		0		0	125	123		2		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	1	
348159	0	0	0	0	0	0	6	3				0	73	37		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	36	3	
348720	0	0	0	0	0	0	12	0				0	40	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	11	0	0	0	0				0	0	40	1	
349129	0	0	0	0	0	0	44	37				0	9	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	9	5	
349343	0	0	0	0	0	0	5	1				1	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	1	
350572	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
350657	0	0	0	0	0	0	3	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	2	
350750	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
351131	0	0	0	0	0	0	0	0				0	4	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
351560	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
351878	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
352370	0	0	0	0	0	0	3	0				0	7	0		0							0	0	0	0			0	0	0	0	7	0			0	0	0	0	0	0	0	0				0	0	0	3	
352651	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
352745	0	0	0	0	0	0	4	1				0	33	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				25	3	8	0	
352772	0	0	0	0	0	0	698	119		0		109	1480	1158		0		0	0	0	0	109	0	0	28	104			162	37	22	107	0	30			0	0	0	0	0	43	0	130	0	0		11	2	91	25	
353238	0	0	0	0	0	0	14	0				11	27	10		16				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	2	0	1	
353546	0	0	0	0	0	0	0	0				0	4	0		2				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
353555	0	0	0	0	0	0	1074	160		0		1	5664	518		0		0	0	0	0	1	0	0	0	0			20	0	7	0	0	0			0	0	0	0	0	10	167	17	0	0		2688	618	2271	261	
353957	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
354057	0	0	0	0	0	0	0	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
354253	0	0	0	0	0	0	551	0				551	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
354310	0	0	0	0	20	31	388	106		0		6	3230	2847		39		0	0	0	0	0	0	0	0	0			0	0	231	0	0	0			0	0	207	0	0	0	50	3	0	0		0	0	67	11	
354552	0	0	0	0	0	0	0	0				0	1	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
354851	0	44	0	0	0	0	328	22				260	136	136		0				0		260	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	2	
355120	0	0	0	0	0	0	12	1				0	216	200		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	16	11	
355559	0	0	0	0	0	0	2	0				0	2	0		0				0		0	0	0	0	0			0	0	1	1	2	0			0	0	0	0	0	0	0	0				0	0	0	0	
355858	0	0	0	0	0	0	1411	76		0		1	17311	43		0		0	0	0	0	1	0	0	0	0			17263	1329	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	5	5	
356239	0	0	0	0	0	0	76	21				1	18	3		0				0		0	0	0	0	1			3	1	0	0	12	0			0	0	0	0	0	0	0	0				0	4	0	48	
356659	0	0	0	0	0	0	35	2				0	0	0		0							0	0	0	0			0	0	24	0	0	0			0	0	0	0	0	1	0	0				0	1	0	7	
356752	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
357526	0	0	0	0	0	0	5	0				0	8	0		0							0	0	0	0			0	0	5	0	0	0			0	0	0	0	0	0	0	0				0	0	8	0	
357553	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
357777	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
357937	0	0	0	0	0	0	15	13				0	35	0		0				0		0	0	0	0	0			0	0	2	0	0	0			0	0	0	0	33	0	0	0				1	0	1	0	
358112	0	0	0	0	0	0	8	0				0	5	0		0							0	0	0	0			0	0	8	0	0	0			0	0	0	0	0	0	0	0				0	0	5	0	
358448	0	0	0	0	0	0	1	0				0	1	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
358756	0	0	0	0	0	0	5	5				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
359472	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
359650	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
359744	0	0	0	0	0	0	4	3				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
