"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
320070																																																																																																																									false	false	false																																																																																																																		0				
320119																																																																																																																									true	true	true	4935	0	5	0	830	0	1	0	9477	0	1	0	14515	0	49	0	0	0	577716	1330	0	0	0	0	612112	0	1389	0	28140	14	0	0	0															0	0	0	0	0	0	4639	0	3	0	14515	0	49	0	92	0	0	0	0	0	4450	134	118	991	503	93	56250	1150	366	124060	0	0	364046	14331	2189	0	0	0	0	0	0	262	199	50	0	0	0	32046	8380	1793	0	0	0	0	0	0	454	125	30	582651	24822	4639	0	0	0	0	7483	0	0	0	
321152																																																																																																																									false	false	false																																																																																																																		0				
321255																																																																																																																									false	false	false																																																																																																																		0				
321273																																																																																																																									false	false	false																																																																																																																		0				
321330																																																																																																																									true	true	true	36574	0	24	3	0	1821	0	34	0	0	0	0	582	23809	1	121	0	0	13187	24	0	0	0	0	50346	44384	50	182	0	0	0	0	0															0	0	0	1	17341	21	3	1413	1	2	582	23809	1	121	1	0	0	6091	170	3	699	0	0	0	0	0	2673	411	1	2153	0	0	6905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4709	0	0	0	0	0	26305	0	0	225	0	0	49761	581	4	0	0	0	0	636	2	0	0	
321947																																																																																																																									true	true	true	2455	1761	17	3	0	0	0	0	0	0	0	0	372	0	3	0	0	0	0	0	0	0	0	0	5411	1761	23	3	0	0	0	0	0															0	0	0	0	0	0	2584	0	3	0	0	0	0	0	0	0	0	1999	0	0	0	0	0	0	0	0	40	0	310	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	415	372	2236	0	0	0	2	0	0	0	0	14	2456	372	2585	0	0	0	0	15				
322449																																																																																																																									false	false	false																																																																																																																		0				
322551																																																																																																																									false	false	false																																																																																																																		0				
323204																																																																																																																									false	false	false																																																																																																																		0				
323651																																																																																																																									false	false	false																																																																																																																		0				
324153																																																																																																																									false	false	false																																																																																																																		0				
324229																																																																																																																									false	false	false																																																																																																																		0				
324256																																																																																																																									false	false	false																																																																																																																		0				
324340																																																																																																																									true	true	true	10903	3656	26	4	0	0	0	0	0	0	0	0	25361	1111	68	7	82	0	36596	53	0	0	0	0	92877	7796	151	14	51342	46	0	0	0															0	0	1	0	136	1	19935	2893	3	2	25361	1111	68	7	26	0	0	0	0	0	4410	1425	1248	3273	0	0	4299	2397	3076	10213	6055	4653	5658	5025	759	0	0	0	0	0	0	3975	4475	3226	0	0	0	13550	5540	6745	742	0	0	1143	444	311	211	0	0	47500	25361	20018	0	0	0	0	771				
324854																																																																																																																									true	true	true	252	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	4	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	252	0	0	0	0	0	0	0				
324863																																																																																																																									true	true	true	44139	2679	86	4	0	6552	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44139	9787	86	14	37294	146	0	0	0															0	0	0	0	556	4	0	0	0	0	0	37270	0	145	0	0	0	1596	0	0	81	0	0	408	0	0	181	0	0	83	0	0	15503	0	0	0	0	0	872	0	0	549	0	0	0	0	0	19328	0	0	2	0	0	5523	0	0	13	0	0	44139	0	0	0	0	0	0	455				
324975																																																																																																																									false	false	false																																																																																																																		0				
325141																																																																																																																									true	true	true	1081	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1081	0	14	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1081	0	0	0	0	0	0	0				
325459																																																																																																																									false	false	false																																																																																																																		0				
325534																																																																																																																									false	false	false																																																																																																																		0				
326054																																																																																																																									true	true	false																																																																																																																		0				
326344																																																																																																																									true	true	true	10247	0	9	0	0	0	0	0	0	0	0	0	0	18	0	1	0	0	0	0	213	0	2	0	23106	18	15	1	101	1	0	0	0															0	0	0	0	0	0	12646	0	4	0	0	18	0	1	5113	0	0	313	0	59	0	0	0	0	0	0	42	0	1040	427	0	3994	592	0	6205	0	0	0	0	0	0	42	0	877	56	0	471	0	0	0	0	0	0	3650	0	0	12	0	213	10247	0	12859	0	0	0	0	152				
326858																																																																																																																									true	true	true	639262	2411523	468	156	16293	364221	1	33	64263	46695	5	13	109375	6406	691	12	0	819	872451	563	247	0	21	0	1983718	5694789	1793	428	211213	2	0	0	0															0	0	0	1	2859764	206	281827	5361	44	7	109375	6406	691	12	114	33	259	0	0	0	91700	6390	15766	135068	1978	17693	187677	10142	65786	387322	70152	133459	171027	57756	30141	0	0	0	0	0	0	64457	42579	18970	51092	0	0	242315	901	0	0	0	0	29110	0	0	151831	0	0	1511713	189931	282074	0	0	0	0	10538	1	0	0	
326979																																																																																																																									false	false	false																																																																																																																		0				
327220																																																																																																																									false	false	false																																																																																																																		0				
327305																																																																																																																									true	false	false																																																																																																																		0				
327435																																																																																																																									true	true	true	128980	0	247	0	0	0	0	0	0	0	0	0	12129	14131	44	65	3493	0	23124	27	0	0	0	0	169197	18110	323	68	29958	10	0	0	0															0	0	2	0	3979	3	1471	0	3	0	11802	12724	43	64	5	1	0	292	0	1003	5120	120	20	4928	79	92	28871	2205	3466	15662	1163	64	7021	742	0	0	0	0	0	0	0	19952	1023	209	0	0	0	61139	6339	111	568	0	0	6362	0	0	2184	455	0	152104	12127	4965	0	0	0	0	1592				
327556																																																																																																																									false	false	false																																																																																																																		0				
327855																																																																																																																									true	true	true	151125	0	75	0	0	0	0	0	0	0	0	0	289	0	3	0	0	0	8785	5	0	0	0	0	160199	208780	83	120	8132	27	0	0	0															0	0	0	0	208780	120	0	0	0	0	289	5542	3	21	372	0	0	10883	21	0	10219	39	0	1759	0	0	0	0	0	0	0	0	16361	229	0	0	0	0	0	0	0	0	0	0	0	0	0	18971	0	0	616	0	0	94729	0	0	5999	0	0	159909	289	0	0	0	0	0	880	0	0	0	
328058																																																																																																																									false	false	false																																																																																																																		0				
328357																																																																																																																									false	false	false																																																																																																																		0				
328656																																																																																																																									false	false	false																																																																																																																		0				
328777																																																																																																																									true	true	true	4890	0	14	0	0	0	0	0	0	0	0	0	57	0	1	0	0	0	26189	9	0	3	0	3	31136	3	24	3	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	57	0	1	0	7	0	0	2355	56	0	18309	0	0	109	0	0	867	1	0	4997	0	0	2185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2250	0	0	31079	57	0	0	0	0	0	158				
329149																																																																																																																									true	true	true	245	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	245	0	2	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	241	0	0	245	0	0	0	0	0	0	0				
329345																																																																																																																									false	false	false																																																																																																																		0				
329550																																																																																																																									true	true	true	0	0	0	0	0	0	0	0	1357	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1357	0	1	0	2095	18	0	0	0															0	0	0	0	0	0	0	0	0	0	0	2095	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1357	0	0	0	0	0	0	0	0	0	0	0	1357	0	0	0	0	0	4				
329952																																																																																																																									false	false	false																																																																																																																		0				
330239																																																																																																																									false	false	false																																																																																																																		0				
330248																																																																																																																									false	false	false																																																																																																																		0				
330855																																																																																																																									true	true	true	16088	0	21	0	74306	66388	17	2	0	0	0	0	2490	651	13	2	0	0	5716	14	0	0	0	0	98600	67039	65	4	41714	151	0	0	0															0	0	0	0	0	0	0	0	0	0	2490	39579	13	150	8	0	0	0	0	0	938	25	0	298	0	0	1701	434	0	4640	75310	0	5401	791	0	0	0	0	0	0	0	628	10	0	0	0	0	5209	226	0	0	0	0	2073	0	0	907	0	0	21803	76796	0	0	0	0	0	486				
330873																																																																																																																									false	false	false																																																																																																																		0				
330949																																																																																																																									true	true	true	3748	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422	6	0	0	0	0	4170	0	31	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1926	0	0	0	0	0	0	0	0	925	0	0	4170	0	0	0	0	0	0	18				
331076																																																																																																																									false	false	false																																																																																																																		0				
331375																																																																																																																									false	false	false																																																																																																																		0				
331544																																																																																																																									false	false	false																																																																																																																		0				
331713																																																																																																																									false	false	false																																																																																																																		0				
332224																																																																																																																									true	false	false																																																																																																																		0				
332345																																																																																																																									false	false	false																																																																																																																		0				
332671																																																																																																																									false	false	false																																																																																																																		0				
332756																																																																																																																									false	false	false																																																																																																																		0				
333034																																																																																																																									false	false	false																																																																																																																		0				
333203																																																																																																																									true	true	true	46890	1412	50	3	0	0	0	0	0	0	0	0	24711	818	110	3	0	0	94130	114	651	0	1	0	166382	2736	275	9	1200	4	0	0	0															0	0	0	0	469	2	0	37	0	1	24711	818	110	3	2	0	0	0	0	0	827	1629	0	0	0	0	17081	1516	26	10846	6176	0	5858	2186	41	0	0	0	0	0	0	22450	4885	226	0	0	0	78101	8319	358	0	0	0	2662	0	0	3193	0	0	141020	24711	651	0	0	0	0	943				
333650																																																																																																																									false	false	false																																																																																																																		0				
333856																																																																																																																									false	false	false																																																																																																																		0				
333940																																																																																																																									false	false	false																																																																																																																		0				
334264																																																																																																																									true	false	false																																																																																																																		0				
335346																																																																																																																									false	false	false																																																																																																																		0				
336147																																																																																																																									true	false	false																																																																																																																		0				
336361																																																																																																																									false	false	false																																																																																																																		0				
336576																																																																																																																									false	false	false																																																																																																																		0				
337340																																																																																																																									false	false	false																																																																																																																		0				
338646																																																																																																																									true	true	true	432191	138	360	29	0	33139	0	5	0	0	0	0	86201	2788	366	25	0	0	146793	215	0	4	0	3	675195	36084	946	64	0	0	0	0	0															0	0	0	0	15	2	10010	0	5	0	86201	2788	366	25	779	9	0	2411	2071	22	8534	1196	54	8506	0	0	46554	4949	263	158474	44879	786	84861	16140	689	0	0	0	0	0	0	37093	2710	45	0	0	0	81880	14026	2103	0	0	0	47793	0	2000	102099	221	4048	578984	86201	10010	0	0	0	0	4830	0	0	0	
338851																																																																																																																									false	false	false																																																																																																																		0				
338945																																																																																																																									false	false	false																																																																																																																		0				
339072																																																																																																																									true	true	false																																																																																																																		0				
339353																																																																																																																									false	false	false																																																																																																																		0				
339456																																																																																																																									true	false	false																																																																																																																		0				
339607																																																																																																																									false	false	false																																																																																																																		0				
339773																																																																																																																									false	false	false																																																																																																																		0				
339858																																																																																																																									true	true	true	7694501	322103	3396	216	3207424	6931230	422	262	439126	3603972	14	25	1060877	281430	1362	272	755950	14235373	8528303	1100	221824	3554653	32	477	26003819	29535915	6658	4657	50154836	419203	2255	56390316	5260	9	271476	2	47706	15	1087878	6	1192403	0	0	2	12224	3	11413	37	2623100	4	3338	168853	44	4095814	438301	328	23	956738	18656796	1358	410072	-6023	5568	-918	49397	1917	2474	879136	97616	800146	1383907	4431	35320	1202275	242710	713927	2484616	1738814	1285575	1895589	1652877	508411	0	0	43684	0	0	0	365320	81343	230082	1047924	15226	706162	4545832	779688	714997	26163	0	9518	2240781	0	23468	107887	87237	743	16222804	4707427	5073589	1410300	9050	31	2980376	186543	29109	9311	169	
340135																																																																																																																									false	false	false																																																																																																																		0				
340144																																																																																																																									false	false	false																																																																																																																		0				
340256																																																																																																																									false	false	false																																																																																																																		0				
340443																																																																																																																									false	false	false																																																																																																																		0				
340742																																																																																																																									true	false	false																																																																																																																		0				
340751																																																																																																																									true	false	false																																																																																																																		0				
341310																																																																																																																									false	false	false																																																																																																																		0				
342054																																																																																																																									false	false	false																																																																																																																		0				
342362																																																																																																																									false	false	false																																																																																																																		0				
342410																																																																																																																									true	true	true	104271	1648	175	7	2824	13679	7	36	0	0	0	0	266035	5137	741	32	0	0	437898	561	0	18	0	8	845373	20664	1550	91	43282	47	0	0	0															0	0	0	0	182	8	34345	0	66	0	265397	5138	733	32	61	0	0	0	0	0	297	745	0	19930	0	0	49348	15619	1278	197471	121249	9990	169065	95778	7090	0	0	0	0	0	0	6079	537	0	0	741	0	92086	33606	15987	2442	0	0	2345	585	0	3044	0	0	542168	268860	34345	0	0	0	0	7691	21	0	0	
342634																																																																																																																									true	true	true	914622	225996	684	44	560115	187695	80	3	15791	0	3	0	182131	59799	286	46	0	18	1383842	460	12649	0	3	0	3133603	620142	1558	99	4496605	425	1	2050	0							1	45596							1	45596	0	3	131	1	64453	146503	42	2	180846	52698	281	43	1868	0	0	9693	3126	692	563558	4863	14129	148432	1514	3216	196526	14547	6351	44666	19051	2220	632048	115938	25590	0	0	0	0	0	0	37096	3597	1087	167057	0	0	330761	35266	18991	0	0	0	45487	0	4800	121272	560136	25	2298464	758038	77101	0	0	0	0	20360	2	48	100	
343051																																																																																																																									false	false	false																																																																																																																		0				
343248																																																																																																																									true	false	false																																																																																																																		0				
343770																																																																																																																									false	false	false																																																																																																																		0				
343903																																																																																																																									true	true	true	121	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	22	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	0	0				
343958																																																																																																																									false	false	false																																																																																																																		0				
344647																																																																																																																									true	false	false																																																																																																																		0				
344852																																																																																																																									false	false	false																																																																																																																		0				
345309																																																																																																																									false	false	false																																																																																																																		0				
345345																																																																																																																									true	true	false																																																																																																																		0				
345747																																																																																																																									true	false	false																																																																																																																		0				
345756																																																																																																																									false	false	false																																																																																																																		0				
345877																																																																																																																									false	false	false																																																																																																																		0				
346379																																																																																																																									false	false	false																																																																																																																		0				
346566																																																																																																																									false	false	false																																																																																																																		0				
346771																																																																																																																									false	false	false																																																																																																																		0				
347022																																																																																																																									true	true	true	3443	0	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3443	0	37	0	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	477	0	0	55	0	0	1018	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	1386	0	0	0	0	0	0	0	0	0	0	0	3443	0	0	0	0	0	0	45				
347639																																																																																																																									true	true	true	95927	6968	171	1	0	0	0	0	0	0	0	0	4846	0	43	0	0	0	17859	61	5	0	7	0	118737	6968	283	1	11682	347	0	0	0															0	0	0	0	0	0	100	0	1	0	4846	1197	43	26	579	25	5	100	0	0	443	0	0	2474	0	0	25246	599	0	40577	2214	0	23135	1207	0	0	0	0	0	0	0	197	88	0	0	0	0	8381	624	71	0	0	0	9037	0	0	3616	88	29	113785	4845	105	0	0	0	0	1661				
347956																																																																																																																									false	false	false																																																																																																																		0				
348159																																																																																																																									false	false	false																																																																																																																		0				
348720																																																																																																																									false	false	false																																																																																																																		0				
349129																																																																																																																									false	false	false																																																																																																																		0				
349343																																																																																																																									true	true	true	1281	25269	1	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1281	25269	1	11	0	0	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	866	0	0	200	0	0	176	0	0	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1281	0	0	0	0	0	0	14				
350572																																																																																																																									false	false	false																																																																																																																		0				
350657																																																																																																																									false	false	false																																																																																																																		0				
350750																																																																																																																									false	false	false																																																																																																																		0				
351131																																																																																																																									false	false	false																																																																																																																		0				
351560																																																																																																																									false	false	false																																																																																																																		0				
351878																																																																																																																									false	false	false																																																																																																																		0				
352370																																																																																																																									false	false	false																																																																																																																		0				
352651																																																																																																																									false	false	false																																																																																																																		0				
352745																																																																																																																									true	true	true	47705	1816	77	40	0	0	0	0	0	0	0	0	0	687	0	9	0	0	0	0	0	0	0	0	65321	2503	78	50	0	1	0	0	0															0	0	0	1	0	0	17616	0	1	0	0	687	0	9	0	0	1	2057	0	83	0	0	0	0	0	0	1494	0	81	6237	0	0	5100	0	0	0	0	0	0	0	0	10835	0	0	1	0	0	8192	0	0	0	0	0	6915	0	4655	6874	0	12796	47705	0	17616	0	0	0	0	587				
352772																																																																																																																									false	false	false																																																																																																																		0				
353238																																																																																																																									false	false	false																																																																																																																		0				
353546																																																																																																																									false	false	false																																																																																																																		0				
353555																																																																																																																									true	true	true	848301	0	553	0	12285	1008562	17	107	21549	160	5	2	221573	41449	522	54	0	0	1048414	655	0	122	0	13	2439776	2244568	1782	294	1550	4	0	0	0															0	0	0	0	1194275	118	287654	0	30	0	221573	41449	522	54	1435	0	0	5709	1898	741	67899	11614	8524	40782	0	0	97181	13656	11087	558749	114481	80984	403131	93437	37227	0	0	0	0	0	0	10469	406	1866	0	0	0	295089	18523	124972	0	0	816	277012	0	21185	139259	1392	252	1896715	255407	287654	0	0	0	0	19125	0	0	0	
353957																																																																																																																									false	false	false																																																																																																																		0				
354057																																																																																																																									false	false	false																																																																																																																		0				
354253																																																																																																																									false	false	false																																																																																																																		0				
354310																																																																																																																									true	true	true	332391	1307	448	1	15	854	2	1	67944	18618	8	3	74835	3567	204	65	0	0	543884	324	2302	0	2	0	1077760	25266	1120	71	208753	127	0	0	0															0	0	0	0	920	1	56389	0	132	0	73021	3533	198	60	57	254	-5	55929	6525	1923	60156	15888	3243	77157	5	0	112404	4947	3018	159240	65764	18675	109934	15911	7640	0	0	0	0	0	0	57979	14769	3226	0	0	0	223250	18731	20970	472	0	0	10796	0	0	8901	0	0	876275	142794	58690	0	0	0	0	7732	0	4	2	
354552																																																																																																																									false	false	false																																																																																																																		0				
354851																																																																																																																									false	false	false																																																																																																																		0				
355120																																																																																																																									true	false	false																																																																																																																		0				
355559																																																																																																																									true	true	true	6594	2797	14	3	365	0	1	0	0	0	0	0	24653	13108	65	44	0	0	49896	53	0	0	0	0	81508	27300	133	79	12957	16	0	0	0															0	0	0	0	11395	32	0	0	0	0	24653	13108	65	44	0	0	0	199	0	0	1789	838	0	50	0	0	1605	1426	0	326	0	0	51569	22248	0	0	0	0	0	0	0	0	0	0	0	0	0	821	506	0	0	0	0	131	0	0	0	0	0	56490	25018	0	0	0	0	0	669				
355858																																																																																																																									false	false	false																																																																																																																		0				
356239																																																																																																																									true	true	true	14102	0	502	0	0	0	0	0	0	0	0	0	2332	2757	7	22	0	164	21180	41	593	1	2	16	38207	2922	552	39	1961	32	6	161000	6															0	0	0	1	0	0	0	0	0	0	2332	2757	7	22	0	0	0	8521	689	593	139	0	0	492	0	0	0	0	0	7335	443	0	12539	1119	0	0	0	0	0	0	0	54	0	0	866	0	0	3048	81	0	0	0	0	2203	0	0	85	0	0	35282	2332	593	0	0	0	0	198				
356659																																																																																																																									false	false	false																																																																																																																		0				
356752																																																																																																																									false	false	false																																																																																																																		0				
357526																																																																																																																									true	true	true	20776	2850	41	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203	0	6	0	20979	2850	47	1	1259	5	0	0	0															0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	4	4036	0	0	264	0	0	779	0	0	706	0	199	0	0	0	1504	0	0	0	0	0	0	0	0	0	0	0	13	0	0	12918	0	0	24	0	0	528	0	0	0	0	0	20776	0	203	0	0	0	0	103				
357553																																																																																																																									false	false	false																																																																																																																		0				
357777																																																																																																																									false	false	false																																																																																																																		0				
357937																																																																																																																									true	false	false																																																																																																																		0				
358112																																																																																																																									false	false	false																																																																																																																		0				
358448																																																																																																																									false	false	false																																																																																																																		0				
358756																																																																																																																									false	false	false																																																																																																																		0				
359472																																																																																																																									false	false	false																																																																																																																		0				
359744																																																																																																																									true	false	false																																																																																																																		0				
360777																																																																																																																									false	false	false																																																																																																																		0				
361055																																																																																																																									true	true	true	288476	50857	353	39	28044	0	2	0	0	0	0	0	58615	12775	199	13	0	409	181435	188	0	0	0	0	570427	64041	745	54	195800	53	2	5324	0															0	0	0	2	0	0	13857	0	3	0	58615	12775	199	13	2	67	0	16732	1009	50	7010	227	148	8301	0	0	37906	4264	657	142470	27050	7984	120687	22752	4972	0	0	0	0	0	0	5660	45	48	0	0	0	109218	31246	0	767	0	0	15371	0	0	5787	0	0	469911	86660	13859	0	0	1	5260	4540	1	0	67	
361167																																																																																																																									true	true	true	468105	38006	270	13	49404	9669	93	6	91047	1151	3	1	62577	26695	147	56	5319	5120	433782	193	0	0	0	0	1127771	80867	716	133	266572	146	0	0	0															0	0	1	54	0	0	17537	226	9	3	62577	26695	147	56	388	5218	0	38010	15764	1520	138070	7809	7083	98325	12984	1476	65683	5199	1080	251124	107390	7979	51601	21996	1764	0	0	0	0	0	0	525	2846	18	0	0	0	127962	11999	1936	0	0	0	19712	0	0	110487	11823	0	901887	203028	22856	0	0	0	0	5910	13	0	0	
361279																																																																																																																									false	false	false																																																																																																																		0				
361354																																																																																																																									false	false	false																																																																																																																		0				
361439																																																																																																																									false	false	false																																																																																																																		0				
362043																																																																																																																									true	false	false																																																																																																																		0				
