"IDRSSD"	RCFD3411	RCFD3430	RCFD3432	RCFD3433	RCFD3434	RCFD3435	RCFD3450	RCFD3555	RCFD3556	RCFD3557	RCFD3814	RCFD3815	RCFD3817	RCFD3819	RCFD3820	RCFD3821	RCFD3822	RCFD3826	RCFD5591	RCFD5592	RCFD5593	RCFD5594	RCFD5595	RCFD6550	RCFD8693	RCFD8694	RCFD8695	RCFD8696	RCFD8697	RCFD8698	RCFD8699	RCFD8700	RCFD8701	RCFD8702	RCFD8703	RCFD8704	RCFD8705	RCFD8706	RCFD8707	RCFD8708	RCFD8709	RCFD8710	RCFD8711	RCFD8712	RCFD8713	RCFD8714	RCFD8715	RCFD8716	RCFD8719	RCFD8720	RCFD8723	RCFD8724	RCFD8725	RCFD8726	RCFD8727	RCFD8728	RCFD8733	RCFD8734	RCFD8735	RCFD8736	RCFD8737	RCFD8738	RCFD8739	RCFD8740	RCFD8741	RCFD8742	RCFD8743	RCFD8744	RCFD8745	RCFD8746	RCFD8747	RCFD8748	RCFD8765	RCFDA126	RCFDA127	RCFDA589	RCFDC219	RCFDC220	RCFDC221	RCFDC222	RCFDC223	RCFDC224	RCFDC968	RCFDC969	RCFDC970	RCFDC971	RCFDC972	RCFDC973	RCFDC974	RCFDC975	RCFDC978	RCFDF164	RCFDF165	RCFDG401	RCFDG402	RCFDG403	RCFDG404	RCFDG405	RCFDG406	RCFDG407	RCFDG408	RCFDG409	RCFDG410	RCFDG411	RCFDG412	RCFDG413	RCFDG414	RCFDG415	RCFDG416	RCFDG417	RCFDG418	RCFDG420	RCFDG421	RCFDG422	RCFDG423	RCFDG425	RCFDG426	RCFDG427	RCFDG428	RCFDG430	RCFDG431	RCFDG432	RCFDG433	RCFDG435	RCFDG436	RCFDG437	RCFDG438	RCFDG440	RCFDG441	RCFDG442	RCFDG443	RCFDG445	RCFDG446	RCFDG447	RCFDG448	RCFDG450	RCFDG451	RCFDG452	RCFDG453	RCFDG455	RCFDG456	RCFDG457	RCFDG458	RCFDG460	RCFDG461	RCFDG462	RCFDJ455	RCFDJ456	RCFDJ457	RCFDJ458	RCFDJ459	RCON3411	RCON3430	RCON3432	RCON3433	RCON3434	RCON3435	RCON3450	RCON3555	RCON3556	RCON3557	RCON3814	RCON3815	RCON3817	RCON3819	RCON3820	RCON3821	RCON3822	RCON3826	RCON5591	RCON5592	RCON5593	RCON5594	RCON5595	RCON6550	RCON8693	RCON8694	RCON8695	RCON8696	RCON8697	RCON8698	RCON8699	RCON8700	RCON8701	RCON8702	RCON8703	RCON8704	RCON8705	RCON8706	RCON8707	RCON8708	RCON8709	RCON8710	RCON8711	RCON8712	RCON8713	RCON8714	RCON8715	RCON8716	RCON8719	RCON8720	RCON8723	RCON8724	RCON8725	RCON8726	RCON8727	RCON8728	RCON8733	RCON8734	RCON8735	RCON8736	RCON8737	RCON8738	RCON8739	RCON8740	RCON8741	RCON8742	RCON8743	RCON8744	RCON8745	RCON8746	RCON8747	RCON8748	RCONA126	RCONA127	RCONA589	RCONC219	RCONC220	RCONC221	RCONC222	RCONC223	RCONC224	RCONC968	RCONC969	RCONC970	RCONC971	RCONC972	RCONC973	RCONC974	RCONC975	
93244																																																																																																																																																								0	0	0	0				0	0	0	10341	21		0		568			0	0	0	0	0	0																													492																				0							0	0									
93543																																																																																																																																																								0	0	0	0				0	0	0	39230	6929		466		0			0	0	0	0	0	0																													11005																				0							0	0									
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																							0	0	0																																																																																										
94139																																																																																																																																																								0	30000	0	0				0	0	0	15167	0		3876		0			0	0	0	0	0	0																																																								0	0									
94522																																																																																																																																																								0	45000	0	0				0	0	0	29841	8095		1010		0			0	0	0	0	0	3571																																																								0	0									
94755																																																																																																																																																								0	0	0	0				0	0	0	0	3755		0		0			0	0	0	0	0	0																																																								0	0									
94858																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		48			0	0	0	0	0	0																																																								0	0									
95051																																																																																																																																																								0	0	0	0	0	0	8592	0	0	0	1350	9582	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8592	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
95677																																																																																																																																																								0	0	0	0				0	0	0	2949	0		0		0			0	0	0	0	0	0																																																								0	0									
96553																																																																																																																																																								0	2000	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
97055																																																																																																																																																								0	20000	0	0				0	0	0	0	0		650		0			0	0	0	0	0	0																																																								0	0									
97279																																																																																																																																																								0	0	0	0				0	0	0	1258	0		0		0			0	0	0	0	0	0																																																								0	0									
97457																																																																																																																																																								0	7575	0	0				0	0	0	941	0		777		0			0	0	0	0	0	0																																																								0	0									
97804																																																																																																																																																								0	0	0	0				0	0	0	24546	0		1134		4000			0	0	0	0	0	0																													50000																				0							0	0									
97943																																																																																																																																																								0	0	0	0				0	0	0	19988	2615		3808		0			0	0	0	0	0	0																													1816																				0							0	4643									
98351																																																																																																																																																								0	0	0	0				0	0	0	2547	3181		0		1744			0	0	0	0	0	0																																																								0	0									
98463																																																																																																																																																								0	0	0	0				0	0	0	7412	0		122		2611			0	0	0	0	0	0																																																								0	0									
98717																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	90		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
99143																																																																																																																																																								0	17250	0	0				0	0	0	590	4436		108		0			0	0	0	0	0	0																													5540																				0							0	0									
99376																																																																																																																																																								0	19369	0	0	0	0	379706	0	0	0	15280	0	0	3191	0	0	0	0	157874	157801	73	0	0	0	0	0	0	0	39514	0	0	0	0	0	0	0	0	0	0	0	58934	0	0	0	0	0	0	0	0	0	0	0	478155	0	0	0	0	0	0	0	0	0	0	0	9630	0	0	0	13096	0	0	0	0	0	245512	0	34	0	0	0	0	0	0	0	0	0	0	37398	0	
99442																																																																																																																																																								0	0	0	0				0	0	0	16519	0		0		465			0	0	0	0	0	0																																																								0	0									
99536																																																																																																																																																								0	0	0	0				0	0	0	22453	0		2476		0			0	0	0	0	0	0																																																								0	0									
99853																																																																																																																																																								0	0	0	0				0	0	0	235	0		126		0			0	0	0	0	0	59																																																								0	338									
100236																																																																																																																																																								0	0	0	0				0	0	0	5280	0		1075		0			0	0	0	0	0	0																																																								0	0									
100357																																																																																																																																																								0	0	0	0				0	0	0	0	0		4293		0			0	0	0	0	0	0																																																								0	0									
100562																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	647307	85307	0	1386	0	37063	0	0	0	0	0	0	0	9772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
100777																																																																																																																																																								0	0	0	0				0	0	0	9246	83		13		0			0	0	0	0	0	0																																																								0	0									
100843																																																																																																																																																								695	0	0	0				0	0	0	4392	0		20		0			0	0	0	0	0	0																													1																				0							0	0									
101037																																																																																																																																																								0	0	0	0				0	0	0	36990	8604		4018		0			0	0	0	0	0	0																																																								0	18564									
101439																																																																																																																																																								0	0	0	0				0	0	0	318	0		1091		0			0	0	0	0	0	0																																																								0	0									
101671																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	30590	0	0	5998		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
101738																																																																																																																																																								0	0	0	0				0	0	0	4417	0		82		0			0	0	0	0	0	698																																																								0	0									
101952																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
102333																																																																																																																																																								0	30	0	0				30	0	0	1842	0		0		0			0	0	0	0	0	0																																																								0	0									
102342																																																																																																																																																								0	0	0	0				0	0	0	0	0		251		0			0	0	0	0	0	0																													1368																				0							0	0									
102557																																																																																																																																																								0	5653	0	0				0	0	0	4018	0		0		0			0	0	0	0	0	0																																																								0	0									
102874																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	16206	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
103134																																																																																																																																																								0	5000	0	0				0	0	0	53	0		810		0			0	0	0	0	0	0																																																								0	0									
104234																																																																																																																																																								0	0	0	0				0	0	0	3432	0		0		0			0	0	0	0	0	0																																																								0	0									
104542																																																																																																																																																								0	0	0	0				0	0	0	170	0		0		0			0	0	0	0	0	0																																																								0	0									
104971																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
105026																																																																																																																																																								0	0	0	0				0	0	0	10676	0		5		758			0	0	0	0	0	0																																																								0	0									
105473																																																																																																																																																								0	0	0	0				0	0	0	107002	0		8893		7459			0	0	0	0	0	7894																																																								57479	0									
105530																																																																																																																																																								0	0	0	0				0	0	0	3002	0		232		43			0	0	0	0	0	0																																																								0	0									
106359																																																																																																																																																								0	0	0	0	0	0	73809	0	0	0	51236	7595	0	492	0	1296	0	0	0	0	0	0	0	876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50000	0	0	0	1484	0	0	0	1484	0	0	0	4108	0	0	0	0	0	0	0	23809	0	50000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
106452																																																																																																																																																								0	0	0	0				0	0	0	17778	0		114		4822			0	0	0	0	0	118																																																								0	0									
106676																																																																																																																																																								0	0	0	0				0	0	0	3132	0		0		0			0	0	0	0	0	0																																																								0	0									
107244																																																																																																																																																								0	3565985	0	0	0	0	3735	0	0	0	194202	0	0	15817	0	8511	0	0	0	0	0	0	0	733589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3735	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
107570																																																																																																																																																								0	0	0	0				0	0	0	14338	0		2612		0			0	0	0	0	0	0																																																								0	0									
107758																																																																																																																																																								0	0	0	0				0	0	0	61	0		15		0			0	0	0	0	0	0																																																								0	0									
108072																																																																																																																																																								236	0	0	0				0	0	0	4756	0		0		0			0	0	0	0	0	0																																																								0	2116									
108269																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
108652																																																																																																																																																								0	0	0	0				0	0	0	267	0		0		0			0	0	0	0	0	0																																																								0	0									
108746																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
108951																																																																																																																																																								0	0	0	0				0	0	0	16538	1409		295		0			0	0	0	0	0	0																													15000																				0							0	0									
109136																																																																																																																																																								0	0	0	0				0	0	0	4932	0		167		3250			0	0	0	0	0	162																																																								0	0									
109154																																																																																																																																																								131	0	0	0				0	0	0	7050	0		0		0			0	0	0	0	0	0																																																								0	0									
109453																																																																																																																																																								0	8500	0	0				0	0	0	5489	1278		0		0			0	0	0	0	0	0																																																								0	2106									
109574																																																																																																																																																								0	0	0	0				0	0	0	21704	0		0		3302			0	0	0	0	0	0																																																								0	0									
109659																																																																																																																																																								0	22625	0	0				0	0	0	1607	0		387		0			0	0	0	0	0	0																																																								0	0									
110413																																																																																																																																																								543	0	0	0	0	0	0	0	0	0	17958	10936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
110936																																																																																																																																																								0	0	0	0				0	0	0	0	86066		7770		0			0	0	0	0	0	0																																																								0	0									
110945																																																																																																																																																								0	0	0	0				0	0	0	766	0		0		401			0	0	0	0	0	0																																																								0	0									
110972																																																																																																																																																								0	0	0	0				0	0	0	1433	0		0		0			0	0	0	0	0	0																																																								0	0									
111157																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
111205																																																																																																																																																								0	0	0	0				0	0	0	83091	0		0		3468			0	0	0	0	0	611																													52778																				0							0	0									
111942																																																																																																																																																								0	0	0	0				0	0	0	36155	97		195		14464			0	0	0	0	0	0																													2628																				0							0	0									
111979																																																																																																																																																								0	0	0	0				0	0	0	2853	7153		185		102			0	0	0	0	0	0																																																								25262	0									
112163																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	18184	0	0	7536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
112332																																																																																																																																																								0	0	0	0				0	0	0	2054	0		0		0			0	0	0	0	0	0																																																								0	515									
112510																																																																																																																																																								0	0	0	0				0	0	0	11041	0		0		0			0	0	0	0	0	0																																																								0	0									
112556																																																																																																																																																								0	0	0	0				0	0	0	0	630		0		0			0	0	0	0	0	0																																																								0	0									
112837	8265	0	0	0	0	0	200882413	0	0	0	19178	392285533	0	1236379	76135	220152	84647	4882937	0	0	0	0	0	7374143	15065000	0	0	9810166	564138	12170190	0	0	0	0	0	0	0	0	0	0	0	22222	0	524475	0	22222	0	342901	0	7753231	0	18430773	108768974	7357783	0	0	1103008	143088	0	1148681	1292501	134769	0	1146152	246361	1952	0	0	64308	155301	0	0	295250	107742577	9739789	5408639	0	199	19914	1079	5396213	0	0	0	0	0	0	0	3136862	3867151	0	113	3889366	0	0	3136862	0	3867151	0	0	0	353235	2574640	208987	0	0	0	717545	2598664	550942	2156890	0	0	828976	858083	0	0	0	0	0	0	0	5497	0	0	0	10055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	873635	0	0	0	368158069	24127464	24526809	11233111	530403																																																																																										
113003																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	7990	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
113030																																																																																																																																																								0	0	0	0				0	0	0	0	0		100		0			0	0	0	0	0	0																																																								0	0									
113441																																																																																																																																																								0	0	0	0				0	0	0	67276	0		160		0			0	0	0	0	0	0																													100000																				0							0	0									
113601																																																																																																																																																								0	0	0	0				0	0	0	8523	0		11952		5409			0	0	0	0	0	325																																																								0	0									
113740																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	46318	0	0	0		1077		0	0	0	0	0	0	0	0	0	0	0	16282	0	0	0	0	0	0	0	0	0	0	0	16144	0	0	0	0	0	0	0	0	0	0	0	32426	0	0	0	0	0	0	0	0	0	0	0	573	0	0	0	212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114149																																																																																																																																																								0	0	0	0				0	0	0	4409	618		280		74			0	0	0	0	0	0																																																								0	0									
114260																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	51598	77836	0	6350	0	9236	0	0	0	0	0	0	0	0	0	0	0	0	6976	0	0	0	0	0	0	0	0	0	0	0	834	0	0	0	0	0	0	0	0	0	0	0	7810	0	0	0	0	0	0	0	0	0	0	0	147	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
114457																																																																																																																																																								1681	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
114774																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																													1948																				0							0	0									
114840																																																																																																																																																								0	0	0	0				0	0	0	6917	0		0		1101			0	0	0	0	0	0																													6624																				0							0	0									
114859																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
115146																																																																																																																																																								0	0	0	0				0	0	0	0	0		1693		0			0	0	0	0	0	0																																																								0	0									
115575																																																																																																																																																								0	0	0	0				0	0	0	36161	0		165		0			0	0	0	0	0	0																													40000																				0							0	0									
116358																																																																																																																																																								0	0	0	0				0	0	0	5139	0		0		0			0	0	0	0	0	0																																																								0	0									
116554																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
116741																																																																																																																																																								0	0	0	0				0	0	0	334	0		0		0			0	0	0	0	0	0																																																								0	0									
117038																																																																																																																																																								0	7500	0	0	0	0	3653	0	0	0	2654	0	0	1211		0		0	0	0	0	0	0	0	0	0	0	0	241	0	0	0	676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4570	0	0	0	0	0	0	0	0	0	0	0	533	0	0	0	0	0	0	0	0	0	3653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
117074																																																																																																																																																								0	0	0	0				0	0	0	3941	0		0		0			0	0	0	0	0	0																																																								0	0									
117458																																																																																																																																																								0	0	0	0				0	0	0	8937	0		377		0			0	0	0	0	0	0																													0																				2897							0	0									
117775																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4076	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
118156																																																																																																																																																								0	27000	0	0				0	0	0	10755	0		2521		0			0	0	0	0	0	0																																																								0	0									
118660																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
118736																																																																																																																																																								0	0	0	0				0	0	0	2690	2158		782		0			0	0	0	0	0	0																																																								6870	0									
119153																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	4233	0	0	715		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119779																																																																																																																																																								0	0	0	0	0	0	63699	0	0	0	93974	0	0	505	0	122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6630	0	0	0	6630	0	0	0	0	0	0	0	0	0	0	0	63699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
119872																																																																																																																																																								0	0	0	0				0	0	0	27760	0		0		125			0	0	0	0	0	0																													64766																				64766							0	0									
120476																																																																																																																																																								0	0	0	0				0	0	0	4468	0		0		0			0	0	0	0	0	0																																																								0	0									
120542																																																																																																																																																								0	0	0	0				0	0	0	7824	1373		1704		0			0	0	0	0	0	0																																																								0	0									
120609																																																																																																																																																								0	0	0	0				0	0	0	71433	0		0		1756			0	0	0	0	0	0																																																								0	0									
120953																																																																																																																																																								0	0	0	0				0	0	0	0	0		149		0			0	0	0	0	0	0																																																								0	0									
121642																																																																																																																																																								0	387000	0	0	0	0	5246	0	0	0	149599	3476	0	10361	0	7535	0	0	0	0	0	0	0	0	0	0	0	0	15947	0	0	0	0	0	0	0	0	0	0	0	10517	0	0	0	0	0	0	0	0	0	0	0	31710	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	72	0	0	0	0	0	2623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
121651																																																																																																																																																								0	0	0	0				0	0	0	0	0		433		0			0	0	0	0	0	0																																																								0	0									
121914																																																																																																																																																								0	0	0	0				0	0	0	3909	0		186		0			0	0	0	0	0	0																																																								0	0									
122153																																																																																																																																																								0	0	0	0				0	0	0	0	0		20		0			0	0	0	0	0	0																																																								0	0									
122546																																																																																																																																																								0	1925	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
122854																																																																																																																																																								0	1303100	0	0	0	0	502126	0	0	0	126684	0	0	22580	0	9047	0	0	0	0	0	0	0	48394	0	0	0	0	21814	0	0	0	0	0	0	0	0	0	0	0	18789	0	0	0	0	0	0	0	0	0	0	0	542729	0	0	0	0	0	0	0	0	0	0	0	10210	0	0	0	17963	0	0	0	0	0	201063	0	0	0	0	0	0	0	0	0	0	0	0	1481	8805	
123075																																																																																																																																																								0	0	0	0				0	0	0	9	0		0		0			0	0	0	0	0	0																																																								0	0									
123374																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
124344																																																																																																																																																								0	0	0	0				0	0	0	14192	150		492		0			0	0	0	0	0	0																													117128																				0							0	0									
124830																																																																																																																																																								0	0	0	0				0	0	0	0	1178		333		0			0	0	0	0	0	0																																																								0	0									
125154																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	0	935	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
125855																																																																																																																																																								0	216550	0	0				0	0	0	3371	7930		1497		2399			0	0	0	0	0	0																													3250																				0							0	0									
125873																																																																																																																																																								0	0	0	0				0	0	0	2117	0		0		0			0	0	0	0	0	0																																																								0	0									
126012																																																																																																																																																								0	0	0	0				0	0	0	7552	66		0		119			0	0	0	0	0	0																																																								0	0									
126049																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
126375																																																																																																																																																								0	0	0	0				0	0	0	0	0		0		0			0	0	0	0	0	0																																																								0	0									
126553																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	21310	0	0	542		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5015	0	0	0	0	0	0	0	0	0	0	0	5015	0	0	0	0	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
126834																																																																																																																																																								0	0	0	0				0	0	0	10480	0		235		1062			0	0	0	0	0	0																													240																				0							0	0									
127055																																																																																																																																																								0	0	0	0				0	0	0	942	4302		0		0			0	0	0	0	0	0																																																								0	0									
127224																																																																																																																																																								0	0	0	0				0	0	0	5372	0		0		717			0	0	0	0	0	0																																																								0	0									
128258																																																																																																																																																								236	0	0	0				0	0	0	0	471		0		0			0	0	0	0	0	0																																																								0	0									
128904																																																																																																																																																								50	0	0	0	0	0	4805835	0	0	0	2076916	0	0	14443	0	44139	0	0	0	0	0	0	0	0	0	0	0	0	9198	97843	0	0	0	0	0	0	0	0	0	0	10454	0	0	0	0	0	0	0	0	0	0	0	4825487	97843	0	0	0	0	0	0	0	0	0	0	19764	760	0	0	62252	859	0	0	0	0	0	0	106	151	0	0	0	0	0	0	0	0	0	208950	115007	
129349																																																																																																																																																								0	0	0	0				0	0	0	26	0		114		0			0	0	0	0	0	126																																																								0	0									
129358																																																																																																																																																								0	0	0	0				0	0	0	1803	0		0		0			0	0	0	0	0	0																																																								0	0									
129479																																																																																																																																																								0	0	0	0				0	0	0	4914	10339		1220		0			0	0	0	0	0	0																																																								0	0									
129732																																																																																																																																																								0	0	0	0	0	0	1255429	0	0	0	90568	0	0	43678	0	24377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50349	0	0	0	50349	0	0	0	0	0	0	0	650000	0	0	0	19447	0	0	0	19345	0	0	0	37475	0	0	0	0	0	0	0	706126	0	450000	0	0	1	0	0	0	0	0	0	0	0	0	1190	2412	
129853																																																																																																																																																								0	0	0	0				0	0	0	0	0		1855		0			0	0	0	0	0	0																																																								0	0									
129910																																																																																																																																																								0	59869	0	0				0	0	0	13106	0		0		1409			0	0	0	0	0	0																													4																				0							0	0									
130345																																																																																																																																																								0	8100	0	0				0	0	0	2608	0		1272		344			0	0	0	0	0	0																													897																				0							0	0									
130541																																																																																																																																																								0	0	0	0	0	0	1062860	0	0	0	446803	0	0	16493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8301	0	0	0	0	0	0	0	0	0	0	0	8301	0	0	0	0	0	0	0	0	0	0	0	1079462	0	0	0	0	0	0	0	0	0	0	0	29674	0	0	0	2918	0	0	0	0	0	558164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131436																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	6376	0	0	767		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131717																																																																																																																																																								0	0	0	0	0	0	0	0	0	0	841	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
131940																																																																																																																																																								0	0	0	0				0	0	0	3172	0		53		0			0	0	0	0	0	0																																																								0	0									
132107																																																																																																																																																								0	50000	0	0				0	0	0	38735	0		369		4934			0	0	0	0	0	0																													215220																				0							0	0									
132451																																																																																																																																																								0	0	0	0				0	0	0	1966	0		290		0			0	0	0	0	0	0																																																								0	0									
132778																																																																																																																																																								1410	0	0	0				0	0	0	1425	0		0		0			0	0	0	0	0	0																																																								0	0									
132938																																																																																																																																																								0	0	0	0				0	0	0	0	0		312		0			0	0	0	0	0	0																																																								0	0									
133579																																																																																																																																																								1451	0	0	0	0	0	0	0	0	0	18175	0	0	0		0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
133850																																																																																																																																																								6482	0	0	0				0	0	0	55450	0		0		0			0	0	0	0	0	0																																																								0	0									
