"IDRSSD"	RCON8725	RCONA126	RCONC391	RCONFT00	RCONFT01	RCONFT02	RCONFT03	RCONFT04	RCONFT05	RCONFT06	RCONFT07	RCONFT08	RCONFT09	RCONFT10	RCONFT11	RCONFT12	RCONFT13	RCONFT14	RCONFT15	RCONFT16	RCONHK18	RCONHK19	RIADC388	RIADC389	RIADC390	RIADF551	RIADF553	
192558	0	0																										
192651				false			false			false	false		false		false		false			false								
192857				false			false			false	false		true	1397	true	1895	false			false								
193162				false			false			false	false		false		false		false			false								
193537				false			false			false	false		false		false		false			false								
193649	0	0						0	0																			
193809	200000	0						1830	0																			
194440				false			false			false	false		false		false		false			false								
194570				false			false			false	false		false		true	93846	false			false								
194936				false			false			false	false		false		false		false			false								
195111	201492	0		true	0	9786	true	1051	908	false	true	1873	false		true	282269	false			false								
195157				false			false			false	false		false		false		false			false								
195456				false			false			false	false		false		false		false			false								
196752	0	0						0	0																			
196800	0	0						3298	3083																			
197142				false			false			false	false		false		false		false			false								
197254	0	0						0	0																			
197302	1931	0		true	0	0	false			false	false		true	40961	true	96856	false			false								
197478								0	0																			
197759				false			false			false	false		false		false		false			false								
198073				false			false			false	false		false		false		false			false								
198149	504	0		true	0	0	false			false	false		false		true	209559	false			false								
198251	1162	0		true	0	0	true	6148	1162	true	false		true	65260	true	186314	false			false	2267	0				382	0	
198961				false			false			false	false		false		false		false			false								
199137				false			false			false	false		false		false		false			false								
199351				false			false			false	false		false		false		false			false								
199436				false			false			false	false		false		false		false			false								
199463				false			false			false	false		false		false		false			false								
200435	0	0																										
201254				false			false			false	false		false		false		false			false								
201834	43717	0						4339	508																			
202514				false			false			false	false		false		true	79081	false			false								
202541				false			false			false	false		true	18062	true	18062	false			false								
202907	0	0						1590	414																			
203043	506	0						2761	506																			
203052	0	0																										
203575				false			false			false	false		false		false		false			false								
204004	455000	2447221						0	0																			
204237				false			false			false	false		false		false		false			false								
204826				false			false			false	false		false		false		false			false								
205243				false			false			false	false		false		false		false			false								
205346	756	0		true	0	0	false			false	false		false		true	115683	false			false								
205458				false			false			false	false		false		false		false			false								
205542				false			false			false	false		false		true	782	false			false								
206156				false			false			false	false		false		false		false			false								
206174	0	13680		true	0	0	false			false	false		false		false		false			false								
206473				false			false			false	false		true	22725	true	84158	false			false								
206772				false			false			false	false		false		false		false			false								
206950				false			false			false	false		true	7586	true	7586	false			false								
207041				false			false			false	false		false		false		false			false								
207050	636945	0		true	0	0	true	85138	21986	true	false		true	241770	true	3843389	false			false	48531	0				0	-696	
207452	298	0		true	0	0	false			false	false		false		false		false			false								
207470				false			false			false	false		false		true	82480	false			false								
207555				false			false			false	false		false		false		false			false								
207845	19874	0		true	0	0	true	7364	250	true	false		true	8923	true	317085	false			false	498973	720				-227	0	
207872				false			false			true	false		false		true	211866	false			false	1443	0				-512	0	
208057	5691	0						725	0																			
208244								104452	18188																	399	0	
208347	0	0						0	0																			
208440	148	0		true	0	0	false			false	false		false		false		false			false								
208459				false			false			false	false		false		false		false			false								
208570				false			false			false	false		false		false		false			false								
208655				false			false			false	false		false		false		false			false								
208972				false			false			false	false		false		false		false			false								
209148	0	0																										
209362				false			true	6058	0	true	false		false		true	249934	false			false	3048	0				-195	0	
209559				false			false			false	false		false		false		false			false								
209858				false			false			false	false		false		true	28104	false			false								
210238				false			false			false	false		false		true	20237	false			false								
210256				false			false			false	false		true	54291	true	57032	false			false								
210434								0	0																			
211114	0	0						0	0																			
211271	11728	0						16587	6434																	-3004	0	
211338				false			false			false	false		true	1573	false		false			false								
211851				false			false			false	false		false		false		false			false								
212018	24000	0																										
212344				false			false			false	false		false		false		false			false								
212522	836	0						0	0																			
212577	4944	0						58284	171141																	61	0	
213471				false			false			false	false		false		false		false			false								
213538				false			false			false	false		false		true	97069	false			false								
213912	0	0																										
213958	4628	0						0	0																			
214106	0	51360																										
214414	102788	0						9134	98																			
214722	227000	0						1534	0																			
214807	22768000	0						0	0																	0	0	
214843				false			false			false	false		false		false		false			false								
215345	1876	0		true	0	0	false			true	false		true	8025	true	161716	false			false	1135	0				250	0	
215653				false			false			false	false		false		false		false			false								
215662	175	0						2399	1871																			
215710				false			false			false	false		true	9623	true	9623	false			false								
216164				false			false			false	false		false		false		false			false								
216230				false			false			false	false		false		false		false			false								
216922	10231	26000						23077	2667																			
217059	0	0																										
218131				false			false			false	false		false		false		false			false								
218261				false			false			false	false		false		false		false			false								
218850				false			false			false	false		false		false		false			false								
218878	0	0																										
219044	681	0		true	0	0	false			false	false		true	20519	false		false			false								
219651				false			false			false	false		false		true	124151	false			false								
219679				false			false			false	false		false		false		false			false								
220059	1437	0		true	0	0	false			true	false		false		true	231187	false			false	2723	0				356	0	
220527	1245	0						5159	686																			
220844				false			false			false	false		true	34510	true	34510	false			false								
220974	0	1903		true	0	0	true	4104	0	false	false		false		true	64771	false			false								
221775				false			false			false	false		false		false		false			false								
222156				false			false			false	false		false		false		false			false								
222558				false			false			false	false		false		false		false			false								
222754	0	7866		true	0	0	false			false	false		false		false		false			false								
223322	14971	0						8056	13821																			
223452				false			false			false	false		false		false		false			false								
223751				false			false			false	false		false		false		false			false								
223845				false			false			false	false		true	532	false		false			false								
224954				false			false			false	false		false		false		false			false								
225054				false			false			false	false		false		false		false			false								
225157				false			false			false	false		false		false		false			false								
225559				false			true	20739	6945	false	false		false		false		false			false								
225942	0	0		true	0	0	false			false	false		false		false		false			false								
226949	0	0																										
227151	65	0		true	0	0	false			false	false		true	91367	true	91367	false			false								
227357				false			false			false	false		false		false		false			false								
227656	0	0	0					43785	9031														0	0	0			
227777				false			false			false	false		false		true	283325	false			false								
228000				false			false			false	false		false		true	22188	false			false								
228158	360	0		true	0	0	false			false	false		true	14811	false		false			false								
228279				false			false			true	false		false		true	174450	false			false	1095	0				-1	0	
228345				false			false			false	false		false		false		false			false								
229070				false			false			false	false		false		false		false			false								
229173				false			false			false	false		true	66	false		false			false								
229342	0	0																										
229454				false			false			false	false		false		false		false			false								
229801								49900	20640																	6054	0	
229913								0	0																			
230423				false			false			false	false		true	12993	true	21431	false			false								
230610				false			false			false	false		false		false		false			false								
230759	0	0																										
231279				false			false			false	false		false		false		false			false								
232847				false			false			false	false		true	36200	true	46010	false			false								
232856	7643	0		true	0	0	true	29667	3427	false	false		false		true	767670	false			false								
233031								362000	184000														7000	0	2000	15000	0	
233246				false			false			false	false		false		false		false			false								
233358				false			false			false	false		false		true	20458	false			false								
233442				false			false			false	false		false		false		false			false								
233527	4355	0		true	0	0	true	141525	14099	false	false		false		true	2102924	false			false								
233554	83333	0		true	0	0	true	5820	969	false	false		true	357	true	260635	false			false								
234355	78447	0						11153	2108																	-1505	0	
234506	0	0																										
234739	585	0		true	0	0	false			false	false		false		false		false			false								
234841				false			false			false	false		false		false		false			false								
235174				false			false			false	false		true	20881	true	15297	false			false								
235231				false			false			false	false		false		false		false			false								
235446				false			false			false	false		true	1	true	107	false			false								
235530	1438	0		true	0	0	false			false	false		false		false		false			false								
235558				false			false			false	false		false		false		false			false								
235950				false			false			false	false		false		false		false			false								
236153	33095	175253						45806	9115																			
236256				false			false			false	false		false		false		false			false								
236603				false			false			false	false		false		false		false			false								
236706	1401965	0						862	100																			
236957	0	0						0	0																			
237066	0	0																										
237619	0	433625																										
237954				false			false			false	false		false		false		false			false								
238139				false			false			false	false		false		false		false			false								
238250				false			false			false	false		false		false		false			false								
238737				false			false			false	false		false		true	7579	false			false								
239556	0	526		true	0	0	false			false	false		false		true	265581	false			false								
239613	95000	77656		true	0	13672	false			false	false		true	11689	true	66422	false			false								
239659	19402	0		true	0	18108	true	68278	18108	true	false		true	49732	true	365837	false			false	18781	224				-19	0	
240954				false			false			false	false		false		false		false			false								
241009				false			false			false	false		false		false		false			false								
241157	382	0																										
241559				false			false			false	false		true	22175	false		false			false								
241607	190128	0		true	0	0	false			false	false		true	40728	true	42079	false			false								
242257	0	0		true	0	0	false			false	false		false		false		false			false								
242444	33116	0						0	0																			
242949				false			false			false	false		false		false		false			false								
242958				false			false			false	false		false		true	52414	false			false								
242976	0	0																										
243375				false			false			true	false		false		false		false			false	4735	0				1365	0	
243414				false			false			false	false		false		true	80950	false			false								
243955				false			false			false	true	31093	false		false		false			false								
244037				false			false			false	false		false		false		false			false								
244149	222547	0						393393	111238																	75652	0	
244158				false			false			false	false		false		false		false			false								
244251	291	0		true	0	0	false			false	false		false		false		false			false								
245016																												
245276	0	0						37425	0																			
245351				false			false			false	false		false		false		false			false								
245557	7382	0		true	0	0	true	28883	1905	false	false		false		false		false			false								
246022	0	0						7541	2131																			
246134	686	0																										
246451				false			false			false	false		true	93	true	66816	false			false								
246657	0	0																										
246947				false			false			false	false		false		false		false			false								
246956				false			false			false	false		false		false		false			false								
247140				false			false			false	false		false		true	754275	false			false								
247355	1191	0		true	0	0	true	13627	1472	false	false		false		false		false			false								
247476	0	564		true	0	0	false			false	false		false		true	31224	false			false								
247551				false			false			false	false		true	20480	false		false			false								
247908				false			false			false	false		false		true	194740	false			false								
248240	16505	0						10807	1311																	-68	263	
248352				false			false			false	false		true	26242	true	26242	false			false								
248455				false			false			false	false		false		false		false			false								
248633				false			false			false	false		false		false		false			false								
248745	2460	0		true	0	0	false			false	false		true	52303	true	115872	false			false								
249416				false			false			false	false		false		false		false			false								
249612	3706856	104507						60781	0																	6847	-1811	
249658				false			false			false	true	2780	false		false		false			false								
250430				false			false			false	false		false		false		false			false								
250476				false			false			false	false		false		false		false			false								
250850				false			false			false	false		true	844	true	23690	false			false								
251352	0	0																										
251558				false			false			false	false		false		true	1136	false			false								
251745				false			false			false	false		false		false		false			false								
251978				false			false			false	false		false		false		false			false								
252041	953	0		true	0	0	false			false	false		false		false		false			false								
252452				false			false			false	false		false		false		false			false								
252658				false			false			false	false		false		false		false			false								
253356	0	0						0	0																			
253468	1924034	0																										
253646	405	0																										
253730				false			false			false	false		false		false		false			false								
254317				false			false			false	false		false		false		false			false								
254504				false			false			false	false		false		false		false			false								
254849				false			false			true	false		false		false		false			false	33	0				-4	0	
255350				false			false			false	false		false		true	46697	false			false								
255547	0	0																										
255556				false			false			false	false		true	24	false		false			false								
255574	57513	0		true	0	0	true	77403	22576	true	false		true	2718	true	964292	false			false	23058	297				8760	0	
255659	13738	0						39436	3271																			
256058				false			false			false	false		false		false		false			false								
256076				false			false			false	false		false		false		false			false								
256179				false			false			false	false		false		false		false			false								
256553	0	0						3644	800																			
257233	150000	0		true	0	0	false			false	false		false		false		false			false								
257345				false			false			false	false		false		false		false			false								
257578	2003	0		true	0	0	true	16943	1194	true	false		true	3271	true	1216479	false			false	42285	0				1334	0	
257653				false			false			false	false		false		false		false			false								
257756				false			false			false	false		true	110494	true	117555	false			false								
258146				false			false			false	false		false		false		false			false								
258306				false			false			false	false		false		true	53681	false			false								
258379				false			false			false	false		false		false		false			false								
258539				false			false			false	false		false		false		false			false								
258771	366320	0						77916	12583																	-5590	0	
258874				false			false			false	false		false		false		false			false								
259059				false			false			false	false		false		false		false			false								
259330	30000	0																										
259442	427	0		true	0	0	false			false	false		true	57598	true	171941	false			false								
259956				false			false			false	false		false		false		false			false								
260055	9669	202344						9829	4155																			
260831				false			false			false	false		false		false		false			false								
261146	190854	0						180121	26732																			
261360				false			false			false	false		false		false		false			false								
261940				false			false			false	false		false		false		false			false								
262059				false			false			false	false		false		false		false			false								
262237				false			false			false	false		false		false		false			false								
262358				false			false			false	false		false		false		false			false								
262741				false			false			false	false		false		false		false			false								
262844	0	174		true	0	0	false			false	false		true	73335	true	49728	false			false								
262956				false			false			false	false		false		true	31258	false			false								
263243	0	0																										
263627				false			false			false	false		false		false		false			false								
264455				false			false			false	false		false		false		false			false								
264772	1615601	0						0	0														0	0	0	-18606	0	
265340				false			false			false	false		false		false		false			false								
265407	800	0		true	0	20000	true	800	800	false	false		true	4365	true	19974	false			false								
265452	0	0		true	0	0	false			false	false		true	6507	false		false			false								
265676				false			false			false	false		false		false		false			false								
266066				false			false			false	false		false		false		false			false								
266244				false			false			false	false		true	92020	true	107024	false			false								
266253				false			false			false	false		true	20486	true	20486	false			false								
266655				false			false			false	false		false		false		false			false								
266851	7718	0		true	0	0	false			false	false		false		true	27374	false			false								
266945				false			false			false	false		false		false		false			false								
267652				false			false			false	false		false		false		false			false								
268006	96079	0						9861	3382																			
268136				false			false			false	false		false		false		false			false								
268677	0	0						0	0																			
268828	0	0																										
268976				false			false			false	false		false		true	114739	false			false								
269049				false			true	9399	106	false	false		false		true	115444	false			false								
269058	0	0																										
269571				false			false			false	false		false		false		false			false								
269759				false			false			false	false		false		false		false			false								
270148				false			false			false	false		false		false		false			false								
270353				false			false			false	false		false		false		false			false								
270504	280	0		true	0	0	false			false	false		true	18149	true	136696	false			false								
270531				false			false			false	false		false		false		false			false								
270652				false			false			false	false		false		false		false			false								
271136				false			false			false	false		false		false		false			false								
271275	2732	0						0	0																			
271341				false			false			false	false		false		true	57029	false			false								
271529				false			true	24316	2594	false	false		false		false		false			false								
272030				false			false			false	false		false		false		false			false								
272058				false			false			false	false		false		false		false			false								
272151				false			false			false	false		false		false		false			false								
272272	0	713		true	0	0	false			false	false		true	42703	true	241370	false			false								
272302	0	0																										
273336	95783	0																								-520	0	
273550	8	0		true	0	2254	false			true	false		true	114799	true	110976	false			false	0	0				54	0	
273653				false			false			false	false		false		false		false			false								
273662				false			false			false	false		false		false		false			false								
273840				false			false			false	false		false		false		false			false								
273859				false			false			false	false		false		false		false			false								
274025				false			false			false	false		false		false		false			false								
274052				false			false			false	false		false		false		false			false								
274829	0	0																										
274856				false			false			false	false		false		false		false			false								
275255	0	0																										
275358	5259	0		true	0	0	true	13949	260	false	false		true	98316	true	333685	false			false								
275479				false			false			false	false		false		false		false			false								
275657				false			false			false	false		false		false		false			false								
276074				false			false			false	false		false		true	26859	false			false								
276159				false			false			false	false		false		false		false			false								
276551				false			false			false	false		false		false		false			false								
276579	21038673	0						133624	10486																	5986	0	
276645				false			false			false	false		false		false		false			false								
276654	0	0																										
276850	6856	0		true	0	0	false			false	false		true	139729	true	139729	false			false								
276953				false			false			false	false		false		false		false			false								
277240				false			false			false	false		false		false		false			false								
277277	0	0																										
277679	0	0																										
277736				false			false			false	false		false		false		false			false								
277820				false			false			true	false		false		true	116723	false			false	1873	0				-147	0	
278256				false			false			false	false		true	7626	true	7626	false			false								
278555			0	false			true	58468	19056	false	false		false		true	78013	false			false			0	0	0			
278733				false			false			false	false		false		false		false			false								
278751				false			false			false	false		false		false		false			false								
278818	150000	460645																										
278872	999	0		true	0	0	true	10035	974	false	false		true	236302	true	407	false			false								
279105	0	0																										
279842	0	0		true	0	0	false			false	false		true	48294	true	48294	false			false								
279954	529	0																										
280110								337478	51148														6500	0	272	-1601	0	
280138				false			false			false	false		false		false		false			false								
280352				false			false			false	false		false		false		false			false								
280558				false			false			false	false		false		false		false			false								
282075	18190	0						0	0																			
282226				false			false			false	false		false		false		false			false								
282824				false			false			false	false		false		false		false			false								
283157				false			false			false	false		false		false		false			false								
283438	0	0																										
283652				false			false			false	false		false		false		false			false								
283737				false			false			false	false		false		true	21188	false			false								
283867				false			false			false	false		false		true	480730	false			false								
284154				false			false			false	false		false		false		false			false								
284239				false			false			false	false		false		false		false			false								
284556				false			false			false	false		true	2624	false		false			false								
284752				false			false			true	false		true	26	true	34033	false			false	295	0				-76	0	
284958				false			false			false	false		false		false		false			false								
285151	0	0																										
285348				false			false			false	false		true	1145	true	10975	false			false								
285544	0	0						0	0																			
285553	0	0						0	0																			
285740	0	0						1648	555																			
285852				false			false			false	false		false		true	48212	false			false								
285928	960	0		true	0	0	false			false	false		false		false		false			false								
286251				false			false			false	false		false		false		false			false								
286457	29196	0		true	0	0	true	5262	717	true	false		false		true	314541	false			false	4856	1069				503	0	
286840				false			false			false	false		false		false		false			false								
287007				false			false			false	false		false		false		false			false								
287342	0	0																										
287922				false			false			false	false		false		false		false			false								
287959				false			false			false	false		true	3803	false		false			false								
288152				false			false			false	false		false		false		false			false								
288376	0	0																										
288853	3286152	0						12963	1510																			
289056				false			false			false	false		false		false		false			false								
289225				false			false			false	false		false		false		false			false								
289515	0	0		true	0	6268	false			false	false		false		true	19668	false			false								
289702	0	0		true	0	6776	false			true	false		false		true	74816	false			false	700	0				-123	0	
289739				false			false			false	false		false		false		false			false								
289757				false			false			false	false		false		false		false			false								
290249	53704	0						19710	1204																			
290838	30000	0		true	0	0	false			false	false		false		false		false			false								
290922				false			false			false	false		false		false		false			false								
291059				false			false			false	false		false		false		false			false								
291376	0	0																										
291611				false			false			false	false		false		false		false			false								
291732				false			false			false	false		false		false		false			false								
292234				false			false			false	false		false		false		false			false								
292467				false			false			false	false		false		false		false			false								
292850				false			false			false	false		false		false		false			false								
292908	0	0						926	0																			
293053	2392	0		true	0	0	false			false	false		false		false		false			false								
293352				false			false			false	false		false		false		false			false								
293437				false			false			false	false		false		false		false			false								
293651				false			false			false	false		false		false		false			false								
293754				false			false			false	false		false		false		false			false								
294023	120000	0		true	0	0	false			false	false		false		true	118017	false			false								
294751	0	0																										
294779	1810	0						3795	1425																			
294827				false			false			false	false		false		false		false			false								
295011	0	0																										
295057				false			false			false	false		false		false		false			false								
295646				false			false			false	false		false		false		false			false								
296456				false			false			false	false		false		false		false			false								
296474				false			false			false	false		false		false		false			false								
296559				false			false			false	false		true	17322	true	17322	false			false								
296755				false			false			false	false		false		false		false			false								
296858				false			false			false	false		false		false		false			false								
297051	412	0		true	0	0	false			false	false		true	19890	true	19890	false			false								
297761				false			false			false	false		false		true	9808	false			false								
298049				false			false			false	false		false		false		false			false								
298218				false			false			true	false		true	81916	true	7581	false			false	9564	0				-63	0	
298245	0	0						0	0																			
299868	0	0																										
300009	10392	0		true	0	12394	true	63719	7637	true	false		false		true	127133	false			false	6059	0				5	0	
300063				false			false			false	false		false		false		false			false								
300353				false			false			false	false		false		false		false			false								
300933	0	0																										
300942	0	0																										
300960	12196	0		true	0	0	false			false	false		false		true	21135	false			false								
301574				false			false			false	false		false		true	39045	false			false								
301800	6086	0						13760	1119																			
302030				false			false			false	false		false		false		false			false								
302133				false			false			false	false		false		false		false			false								
302553				false			false			false	false		true	36972	true	26637	false			false								
302656	241223	0						15578	1306																			
303653				false			false			false	false		false		false		false			false								
303701				false			false			false	false		true	9509	false		false			false								
303747				false			false			false	false		false		false		false			false								
303952				false			false			false	false		false		false		false			false								
304173				false			false			true	false		true	72902	true	72902	false			false	3285	0				-45	0	
304520				false			false			false	false		false		false		false			false								
304575				false			false			false	false		true	4018	false		false			false								
304762				false			false			false	false		false		false		false			false								
304913	0	0						0	0																	0	0	
305059				false			false			false	false		false		false		false			false								
305077				false			false			false	false		true	7391	true	16596	false			false								
305237				false			false			false	false		false		false		false			false								
305442				false			false			false	false		false		false		false			false								
306056				false			false			false	false		false		false		false			false								
306159	2278	0																										
306337				false			false			false	false		false		true	65985	false			false								
306908				false			false			false	false		false		false		false			false								
307062				false			false			false	false		false		false		false			false								
307334				false			false			false	false		false		false		false			false								
307361				false			false			false	false		false		false		false			false								
307679	2759	0		true	0	0	false			false	false		false		false		false			false								
308256				false			false			false	false		true	189	false		false			false								
308340				false			false			false	false		false		true	177942	false			false								
308836				false			false			false	false		false		false		false			false								
309150				false			false			false	false		false		false		false			false								
309655				false			false			false	false		true	52872	false		false			false								
309851				false			false			false	false		false		false		false			false								
310754	90500	0		true	0	0	true	581559	20246	true	false		true	32194	true	349574	false			false	22256	0				644	0	
310950				false			false			false	false		false		false		false			false								
310978	527900	0						440481	164993																			
311050				false			false			true	false		false		true	37193	false			false	8156	1270				220	156	
311144				false			false			false	false		false		false		false			false								
311256				false			false			false	false		true	2353	true	2353	false			false								
311265				false			false			false	false		false		false		false			false								
311603	725	0		true	0	0	false			false	false		false		true	138089	false			false								
311658				false			false			false	false		false		true	21435	false			false								
311845	2161588	3231901						262270	484066																	-57860	0	
311939				false			false			false	false		false		false		false			false								
312244				false			false			false	false		false		true	107367	false			false								
312356				false			false			false	false		false		false		false			false								
313009				false			false			false	false		false		false		false			false								
313157	4906	0		true	0	0	false			false	false		false		false		false			false								
313223	338	0		true	0	0	false			true	false		false		true	133417	false			false	2390	0				170	0	
313577				false			false			false	false		true	18386	true	258743	false			false								
314257	22120	0		true	0	0	true	5440	1696	true	false		true	255	true	445518	false			false	19507	62				117	-62	
314444				false			false			false	false		false		false		false			false								
315656				false			false			false	false		false		false		false			false								
316840	94886	432524						23534	3227																	4524	0	
316859				false			false			false	false		false		false		false			false								
316934				false			false			false	false		false		false		false			false								
317258	2088	0		true	0	0	false			false	false		false		true	47176	false			false								
317342	628953	0						21091	5306																			
317379	1732	0		true	0	0	false			false	false		false		true	151844	false			false								
317650				false			false			false	false		false		false		false			false								
318974	873475	0		true	0	0	true	33400	5468	true	false		true	22700	true	1896884	false			false	238800	5098				-207	0	
319047				false			false			false	false		false		true	135736	false			false								
319458	0	0																										
319551				false			false			false	false		true	30722	true	30722	false			false								
320034				false			false			false	false		false		false		false			false								
320052	0	0																										
320070				false			false			false	false		false		true	24035	false			false								
320119	902086	5877502																										
321152	0	0						10501	2030																			
321255	0	0						0	0																			
321273				false			false			false	false		false		false		false			false								
321330				false			false			false	false		true	39	true	1127	false			false								
321947	0	0						0	0																			
322449				false			false			false	false		false		false		false			false								
322551				false			false			false	false		false		false		false			false								
323204	9173	0		true	0	0	true	26795	11575	true	false		true	85526	true	450305	false			false	343	0				-120	0	
323651				false			false			false	false		false		false		false			false								
324153				false			false			false	false		false		false		false			false								
324229				false			false			false	false		false		false		false			false								
324256				false			false			false	false		false		false		false			false								
324340	400950	0						18752	4710																			
324854				false			false			false	false		false		false		false			false								
324863	4401	0						64769	2390																			
324975				false			false			false	false		true	5707	true	41940	false			false								
325141	0	0						0	0																			
325459				false			false			false	false		false		false		false			false								
325534	654	0		true	0	0	false			false	true	3003	false		true	262389	false			false								
326054				false			false			false	false		false		false		false			false								
326344	114	0		true	0	0	false			false	false		true	32	true	37417	false			false								
326858	100000	0		true	0	0	false			false	false		false		true	652	false			false								
326979				false			false			true	false		true	103	true	36379	false			false	343	0				29	0	
327220				false			false			false	false		false		false		false			false								
327305	216788	0																										
327435				false			false			false	false		false		false		false			false								
327556	59861	0		true	0	0	false			false	false		false		false		false			false								
327855				false			false			false	false		false		false		false			false								
328058	0	0						0	0																			
328357	0	0																										
328656				false			false			false	false		false		false		false			false								
328777	159701	0						3200	206																			
329149				false			false			false	false		false		false		false			false								
329345	19779	0		true	0	0	true	11020	1163	false	false		false		false		false			false								
329550				false			false			false	false		false		false		false			false								
329952	4220	0						2523	520																			
330239				false			false			false	false		false		false		false			false								
330248				false			false			false	false		false		true	2072	false			false								
330855	3528	68179																										
330873	0	0																										
330949				false			false			false	false		false		false		false			false								
331076				false			false			false	false		false		false		false			false								
331375				false			false			false	false		false		false		false			false								
331544				false			false			false	false		false		false		false			false								
331713				false			false			false	false		false		false		false			false								
332224				false			false			false	false		false		false		false			false								
332345				false			false			false	false		false		false		false			false								
332671				false			false			false	false		false		false		false			false								
332756				false			false			false	false		false		false		false			false								
333034				false			false			false	false		false		false		false			false								
333203	0	0						21351	3070																			
333650				false			false			false	false		true	1717	true	1799	false			false								
333856	0	0						0	0																			
333940	0	0																										
334264				false			false			false	false		false		false		false			false								
335346				false			false			false	false		false		false		false			false								
336147				false			false			false	false		false		false		false			false								
336361				false			false			false	false		false		false		false			false								
336576	1745	0		true	0	0	true	11020	285	false	false		true	78	true	27784	false			false								
337340				false			false			false	false		false		false		false			false								
338646				false			false			false	false		true	4	true	79281	false			false								
338851	0	0																										
338945				false			false			false	false		false		false		false			false								
339072	0	0						0	0																	-470	0	
339353				false			false			false	false		false		false		false			false								
339456	7508	0						0	0																			
339607	101273	0		true	0	0	false			false	false		true	68054	false		false			false								
339773	778966	0						422	0																	4038	321	
339858	541372	42417926						153701	56457																	7781	0	
340135	4349	0						20452	1129																			
340144	1158	0		true	0	0	true	5392	459	false	false		true	1758	true	364592	false			false								
340256				false			false			false	false		false		false		false			false								
340443				false			false			false	false		true	478	true	19089	false			false								
340742	95430	0						53164	9209																			
340751				false			false			false	false		false		false		false			false								
341310				false			false			false	false		false		true	204595	false			false								
342054	527	0		true	0	0	false			false	false		false		true	75908	false			false								
342362	0	0																										
342410	227869	444788						4214	5816																	-323	0	
342634	1383656	1784500						239605	184812																	10041	0	
343051				false			false			false	false		false		false		false			false								
343248	0	0						0	0																			
343770				false			false			false	false		false		false		false			false								
343903				false			false			false	true	38383	false		true	74065	false			false								
343958				false			false			false	false		false		false		false			false								
344647	100190	0																										
344852				false			false			false	false		false		false		false			false								
345309	390	0						0	0																			
345345	1792	0						1783	199																			
345747	31340	0						0	0																			
345756	10442	0						113731	11931																			
345877				false			false			false	false		false		true	22712	false			false								
346379				false			true	38139	2465	false	true	1418	true	1418	true	85365	false			false								
346566				false			false			false	false		false		false		false			false								
346771				false			false			false	false		false		true	110072	false			false								
347022				false			false			false	false		false		false		false			false								
347639	4975	0		true	0	0	true	30093	3560	false	false		false		true	952259	false			false								
347956	249953	0						0	0																			
348159				false			true	2751	0	true	false		true	52960	true	99792	false			false	913	0				8	0	
348720				false			false			false	false		false		true	89048	false			false								
349129				false			false			false	false		false		false		false			false								
349343				false			false			false	false		false		true	60584	false			false								
350572				false			false			false	false		false		true	64405	false			false								
350657				false			false			false	false		false		false		false			false								
350750				false			false			false	false		false		false		false			false								
351131	0	0																										
351560				false			false			false	false		false		false		false			false								
351878				false			false			false	false		false		false		false			false								
352370				false			false			false	false		false		false		false			false								
352651	11962	0		true	0	0	false			false	false		false		false		false			false								
352745				false			false			false	false		true	126741	true	150840	false			false								
352772	1278431	0						65624	11170																	-1150	0	
353238				false			false			false	false		false		false		false			false								
353546				false			false			false	false		false		true	2126	false			false								
353555	185592	0						50912	8788																			
353957				false			false			false	false		false		false		false			false								
354057				false			false			false	false		false		false		false			false								
354253				false			false			false	false		false		false		false			false								
354310	303985	0						62976	10304																	0	1167	
354552	33011	0		true	0	0	false			false	false		true	68655	true	215419	false			false								
354851				false			false			false	false		false		false		false			false								
355120				false			false			false	false		false		false		false			false								
355559	30000	0		true	0	0	false			true	false		false		true	330785	false			false	5116	0				227	0	
355858	0	0						8261	1704																			
356239				false			false			false	false		true	100685	true	127553	false			false								
356659				false			false			false	false		false		false		false			false								
356752				false			false			false	false		false		false		false			false								
357526				false			false			false	true	3524	true	497	false		false			false								
357553				false			false			false	false		false		false		false			false								
357777				false			false			false	false		true	5826	true	5826	false			false								
357937				false			false			false	false		false		false		false			false								
358112				false			false			false	false		false		false		false			false								
358448				false			false			false	false		false		false		false			false								
358756				false			false			false	false		false		false		false			false								
359472				false			false			false	false		false		false		false			false								
359744				false			false			false	false		false		false		false			false								
360777	0	0																										
361055				false			false			true	false		true	17775	true	49640	false			false	135	0				-8	0	
361167	1963857	0						4220	2801																	-366	0	
361279				false			false			false	false		false		false		false			false								
361354				false			false			false	false		false		false		false			false								
361439	0	0																										
362043				false			false			false	false		false		false		false			false								
362155				false			false			false	false		false		false		false			false								
362717	0	0																										
362856				false			false			false	false		false		false		false			false								
362940				false			false			false	false		false		false		false			false								
363442				false			false			false	false		false		false		false			false								
363648				false			false			false	false		false		false		false			false								
363657	80257	0																										
363778				false			false			false	true	37617	false		false		false			false								
364131	2917	0		true	0	0	false			false	false		false		false		false			false								
364270																												
364430				false			false			false	false		false		false		false			false								
364850	0	0						0	0																			
365325	638349	0						228672	56261																	1175	0	
365745				false			false			false	false		true	59	true	59	false			false								
