"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
199463	0	0	0	0	0	0	0	0				0	29	28		0				0		0	0	0	0	0			0	0	0	0	1	0			0	0	0	0	0	0	0	0				0	0	0	0	
200435	5	6	0	0	0	0	162	22		0		51	961	4		233		0	0	0	0	0	0	0	0	0			0	0	32	28	0	0			0	0	574	1	0	4	0	0	0	0		120	11	25	7	
201254	0	0	0	0	0	0	158	2				25	65	0		10				0		0	0	0	0	0			0	0	0	4	0	0			0	0	0	8	55	55	0	64				0	0	0	0	
201834	0	0	0	0	0	0	167	127		0		0	141	141		0		0	0	0	0	0	0	0	0	0			0	0	0	6	0	0			0	0	0	0	0	0	0	34	0	0		0	0	0	0	
202514	0	0	0	0	0	0	17	6				0	70	23		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				19	5	28	5	
202541	0	0	0	0	0	0	0	0				0	3	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
202907	0	49	0	0	0	0	11035	234		0		87	19455	763		0		0	0	0	0	0	0	0	11	0			0	0	122	10	418	14			0	0	345	0	19	132	0	0	0	0		7783	4748	10102	5653	
203043	0	0	0	0	0	0	12	0		0		9	296	4		78		0	0	0	0	0	4	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	214	3	
203052	0	0	0	0	0	0	8	0				0	6	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	8	0	0	
203575	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
204004	0	0	0	0	0	0	2291	1043		0		51	10420	6097		296		0	0	0	0	0	0	0	3	66			0	0	199	46	24	0			0	0	0	0	2266	265	1700	412	0	0		0	0	34	209	
204237	0	0	0	3	0	0	640	47				0	88	45		0							0	0	0	4			5	14	61	3	0	0			0	0	0	497	0	0	0	0				8	7	30	4	
204826	0	0	0	0	0	0	64	0				0	149	38		0				0		0	0	0	0	0			0	0	51	0	3	0			0	0	0	0	85	0	0	0				0	1	23	12	
205243	0	0	0	0	0	0	212	1				0	828	171		0				0		0	0	0	0	0			25	4	80	0	12	0			0	0	200	3	0	0	0	0				165	56	255	68	
205346	0	0	0	0	0	0	29	0				0	0	0		0				0		0	0	0	0	0			0	0	29	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
205458	0	0	0	0	0	0	24	0				21	3	0		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	3	
205542	0	35	0	0	0	0	35	0				0	35	0		33				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	0	0	
206156	0	0	0	0	0	0	378	0				4	344	0		13				0		0	0	0	0	0			0	0	34	0	111	0			0	0	0	0	220	255	0	85				0	0	0	0	
206174	0	0	0	0	0	0	7	7				0	4	0		0				0		0	0	0	0	0			0	0	0	0	4	0			0	0	0	0	0	0	0	0				0	0	0	0	
206473	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
206772	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
206950	0	0	0	0	0	0	4	0				0	16	6		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	10	2	
207041	0	0	0	0	0	0	38	0				23	52	0		29							0	0	0	0			0	0	0	0	0	0			3	0	0	0	0	0	0	0				1	1	19	14	
207050	0	0	0	0	0	0	30	0				0	131	13		0				0		0	0	0	0	5			0	0	0	0	0	0			0	0	0	2	0	0	0	0				0	0	118	23	
207452	0	25	0	0	0	0	96	50				0	83	26		0							0	0	0	0			0	1	1	0	0	0			0	0	0	0	0	0	0	0				0	0	57	19	
207470	0	0	0	0	0	0	1	0				1	17	0		17							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
207555	0	0	0	0	19	0	486	396				0	257	175		0				0		0	0	0	0	0			0	0	0	0	0	0			0	28	0	0	0	0	0	0				62	62	1	0	
207845	0	0	0	0	0	0	71	11				0	107	0		3				0		0	0	0	0	37			88	19	3	0	0	0			0	0	0	0	0	0	0	0				14	1	2	0	
207872	0	0	0	0	3139	187	200	1				0	3243	40		0				0		0	0	0	0	10			0	0	1	0	0	0			0	1	0	0	64	0	0	0				0	0	0	0	
208057	0	0	0	0	0	0	3117	1378		0		0	1311	876		0		0	0	0	0	0	0	0	0	0			0	0	15	6	0	90			0	0	0	0	342	1713	0	0	0	0		3	5	0	0	
208244	0	73	2460	817			12553		2907	0	0	1023	68463		0	0	42496	0	0	0	0	87	49	0	450	578	0	0	0	0	1587	152	314	664		0	135	2	0	155	2608	538	5974	926	0	0	0	3034	1573	10328	2135	
208347	0	1	0	0	0	0	27	0				1	52	0		3				0		0	0	0	0	0			0	0	22	0	49	0			0	0	0	0	0	0	0	0				0	3	0	0	
208440	0	0	0	0	0	0	4	2				2	2	0		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
208459	0	0	0	0	0	0	248	248				0	217	217		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
208570	0	0	0	0	0	0	44	0				12	0	0		0				0		0	0	0	0	0			0	0	18	0	0	0			0	14	0	0	0	0	0	0				0	0	0	0	
208655	0	0	0	0	0	0	222	0				0	6	0		2				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	219				0	0	4	2	
208972	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
209148	0	0	0	0	0	0	92	0		0		0	19	0		0		0	0	0	0	0	0	0	2	0			0	0	6	0	0	0			0	0	0	0	0	80	0	0	0	0		0	0	17	6	
209362	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
209559	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
209858	0	0	0	0	0	0	45	0				0	402	345		23				0		0	0	0	0	0			0	0	19	7	34	0			0	0	0	0	0	19	0	0				0	0	0	0	
210238	0	0	0	0	0	0	164	7				0	138	27		0				0		0	0	0	0	0			0	0	7	7	1	0			16	15	0	5	0	103	0	0				0	5	94	15	
210256	0	0	0	0	0	0	1	0				0	20	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	16	1	
210434	0	0	0	0			3696		280	18	0	71	7545		0	447	15	0	0	0	17	0	0	0	0	154	0	0	0	0	2873	19	1698	80		0	0	0	0	0	0	0	5171	0	0	0	0	0	0	134	281	
211114	0	0	0	0	0	0	5	0				0	53	0		0							0	0	0	0			2	2	0	0	3	0			0	0	0	0	0	0	0	0				0	0	48	3	
211271	0	0	0	0	0	0	122	0		0		0	27	0		0		0	0	0	0	0	0	0	0	4			0	0	118	0	27	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
211338	0	22	0	0	0	0	162	0				7	170	0		17							0	0	0	0			0	0	28	3	15	0			0	0	0	0	0	0	0	0				109	75	29	27	
211851	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
212018	0	0	0	0	0	0	46	4		0		0	1435	80		0		0	0	0	0	0	0	0	0	0			0	0	1	0	0	0			0	0	0	0	39	0	750	0	0	0		0	1	566	40	
212344	0	0	0	0	0	0	43	0				34	46	0		0				0		34	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				44	7	2	2	
212522	0	0	0	0	0	0	233	6		0		1	1126	92		0		0	0	0	0	0	0	0	117	0			185	62	12	1	120	12			0	0	0	0	80	80	0	2	0	0		26	3	494	66	
212577	0	0	0	0	3583	288	1382	379		0		0	8139	3338		0		0	0	0	0	0	0	0	3	34			0	0	159	0	66	0			0	0	0	165	290	5	0	0	0	0		339	140	520	212	
213471	0	0	0	0	0	0	3	0				0	37	0		0				0		0	0	0	0	0			0	0	3	0	37	0			0	0	0	0	0	0	0	0				0	0	0	0	
213538	0	0	0	0	0	0	33	16				1	16	0		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	10	0	0				1	1	14	5	
213912	0	0	0	0	0	0	1	0				1	3	0		3							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
213958	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
214106	0	0	0	0	0	0	161	41		0		0	638	122		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	1			0	0	0	0	9	0	0	0	0	0		0	0	506	120	
214414	0	105	0	8	0	0	439	84		0		10	990	565		0		0	0	0	0	10	0	0	0	2			0	10	33	0	0	0			0	0	0	0	0	0	0	0	0	0		159	26	266	161	
214722	0	0	0	0	0	0	66	19		0		0	1046	761		0		0	0	0	0	0	0	0	0	6			0	0	0	0	0	0			86	0	0	0	0	0	0	0	0	0		0	0	199	41	
214807	0	0	0	0	0	0	2000	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	2000	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
214843	0	0	0	0	0	0	19	15				0	63	40		0				0		0	0	0	0	0			0	0	0	0	23	0			0	0	0	0	0	0	0	0				0	0	0	4	
215345	0	0	0	0	0	0	4	0				2	58	5		22				22		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				22	1	9	1	
215653	0	0	0	0	0	0	58	50				0	76	62		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	5	14	3	
215662	0	12	0	0	0	0	110	81		0		4	223	140		58		0	0	0	0	0	0	0	0	0			17	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		4	0	4	13	
215710	0	0	0	0	0	0	86	0				0	47	0		0				0		0	0	0	0	0			0	0	66	0	19	0			0	0	0	0	0	0	0	0				0	2	28	18	
216164	0	0	0	0	0	0	37	19				0	51	15		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	36	18	
216230	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	0	0	
216922	235	36	0	13	0	0	3701	1237		0		45	10175	6877		309		0	0	309	0	45	0	0	309	88			690	146	377	10	4	0			0	10	119	360	144	465	0	701	0	0		28	7	1460	206	
217059	0	0	0	0	0	0	33	6		0		20	168	0		167		0	0	167	0	20	0	0	0	0			0	0	0	4	0	0			0	0	0	0	0	0	0	0	0	0		0	0	1	3	
218131	0	0	0	0	0	0	24	0				0	46	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	15	0	0	0	0				0	0	46	9	
218261	0	0	0	0	0	0	4	0				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	4	
218850	0	0	0	0	0	0	18	1				0	13	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	13	1	4	
218878	0	0	0	0	0	0	22	0				0	78	18		0							0	0	0	0			0	0	11	0	0	0			0	0	0	0	54	8	0	0				6	1	0	2	
219044	0	0	0	0	0	0	0	0				0	6	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	0	0	0	
219651	0	0	0	0	0	0	217	49				0	408	407		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	168	
219679	0	0	0	0	0	0	1	0				1	2	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
220059	0	0	0	0	0	0	38	0				0	159	31		0				0		0	0	0	0	9			0	0	0	0	0	0			0	0	0	0	0	0	0	0				14	4	114	25	
220527	0	0	0	0	0	0	392	67		0		0	698	129		0		0	0	0	0	0	0	0	0	113			0	0	58	0	0	0			0	0	0	0	0	0	0	6	0	0		0	0	569	148	
220844	0	0	0	0	0	0	18	18				0	1	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
220974	0	0	0	0	0	0	270	60				0	117	15		0				0		0	0	0	0	0			0	0	12	8	39	5			0	0	17	124	0	0	0	0				36	12	5	54	
221775	0	0	0	0	0	0	83	6				0	0	0		0							0	0	0	5			0	0	47	0	0	0			0	8	0	17	0	0	0	0				0	0	0	0	
222156	0	0	0	0	0	0	63	8				0	23	0		0							0	0	0	0			0	0	31	0	0	0			0	0	0	0	0	0	0	0				0	0	23	24	
222558	0	0	0	0	0	0	138	78				56	46	0		0				0		0	0	0	0	0			0	0	0	0	0	0			43	3	0	0	0	0	0	0				0	0	3	1	
222754	0	0	0	0	0	0	5	0				0	297	297		0				0		0	0	0	0	0			0	0	0	5	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
223322	0	0	0	0	0	0	231	7		0		0	1801	1303		0		0	0	0	0	0	0	0	0	0			0	0	7	0	0	0			0	0	0	0	0	0	0	0	0	0		2	0	496	217	
223452	0	0	0	0	0	0	16	0				7	17	0		13				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	9	0	0	
223751	0	0	0	0	0	0	4	0				1	1	0		0				0		1	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	3	
223845	0	0	0	0	0	0	78	0				0	148	0		0				0		0	0	0	0	0			0	0	69	0	19	0			0	0	0	0	0	0	0	0				94	3	35	6	
224954	0	0	0	0	0	0	1	0				0	9	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	6	1	
225054	0	0	0	0	0	0	47	47				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
225157	0	0	0	0	0	0	10	0				0	13	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	2	13	7	0	0				0	1	0	0	
225559	0	0	0	0	0	0	102	16				4	168	0		14				0		0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	19	0	0				8	0	146	62	
225942	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
226949	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
227151	0	0	0	0	0	0	35	3				14	62	12		27				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	4	0	0	0	0				1	1	22	13	
227357	0	0	0	0	0	0	0	0				0	18	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				18	0	0	0	
227656	0	0	0	0	0	0	7	0				0	0	0		0							0	0	0	0			0	0	6	0	0	0	0		0	0	0	0	0	0	0	0				0	1	0	0	
227777	0	0	0	0	0	0	0	0				0	28	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	28	0	
228000	0	0	0	0	0	0	93	11				0	165	116		0				0		0	0	0	0	57			0	0	2	0	15	0			0	1	0	0	1	7	0	0				17	14	16	1	
228158	0	0	0	0	0	0	77	10				50	529	133		127				0		0	0	0	22	0			0	0	4	0	56	0			0	0	0	0	101	0	0	0				52	8	38	5	
228279	0	0	0	0	0	0	28	20				0	86	0		0				0		0	0	0	0	0			0	0	3	0	6	0			0	0	0	0	0	0	0	0				48	5	32	0	
228345	0	0	0	0	0	0	1	0				0	6	0		0							0	0	0	0			1	0	1	0	0	0			0	0	0	0	0	0	0	0				3	0	2	0	
229070	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
229173	0	0	0	8	0	0	8	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
229342	0	0	0	0	0	0	4	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	4	
229454	0	0	0	0	0	0	34	1				13	32	0		17							0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				12	0	3	16	
229801	0	0	2340	27			13491		10180	0	0	0	75453		0	31	42937	0	0	0	0	0	0	0	0	0	0	0	619	109	201	24	28	169		5046	5698	0	6114	0	2035	6	6760	1	0	0	1090	3523	1819	153	34	
229913	0	0	0	0			0		0	0	0	0	208		0	0	208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
230423	0	0	0	0	0	0	32	22				0	10	0		2				0		0	0	0	0	0			1	1	0	0	0	0			0	0	0	0	0	0	0	2				0	0	7	7	
230610	0	0	0	0	0	0	37	0				0	10	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				6	37	4	0	
230759	0	0	0	0	0	0	695	13		0		673	3028	75		2885		0	0	0	0	0	0	0	0	0			0	0	8	0	0	0			0	0	0	0	0	0	0	1	0	0		0	0	68	0	
231279	0	0	0	0	0	0	0	0				0	3	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	0	0	0	
232847	0	0	0	0	0	0	3	0				0	90	50		0				0		0	0	0	0	0			0	0	1	0	31	0			0	0	0	0	0	0	0	0				9	2	0	0	
232856	0	0	0	0	0	0	86	0				0	173	0		0				0		0	0	0	0	0			0	0	3	0	68	0			0	0	0	0	0	0	0	58				7	1	98	24	
233031	0	0	0	0			93000		37000	0	0	20000	490000		0	62000	188000	0	0	1000	0	0	0	1000	3000	7000			52000	8000	2000	1000	2000	0	7000	4000	0	1000	0	0	2000	1000	0	0	0	0	1000	2000	2000	174000	13000	
233246	0	1	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
233358	0	0	0	0	0	0	33	14				0	75	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				69	19	6	0	
233442	0	0	0	0	0	0	167	0				0	389	4		0				0		0	0	0	0	0			0	0	0	0	0	26			0	0	47	95	109	0	0	0				66	26	137	46	
233527	0	0	0	0	0	0	4852	3676				1	31819	27838		4				0		0	0	0	33	27			65	3	148	3	1448	150			0	132	36	46	0	263	0	0				943	374	1302	179	
233554	0	0	0	0	458	97	2040	1942				0	4756	4038		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	251	0	0	0				0	0	9	1	
234355	0	38	0	339	0	0	869	55		0		96	197	3		27		0	0	27	0	96	0	0	21	3			0	0	28	0	0	0			0	0	0	13	0	18	0	207	0	0		85	39	61	33	
234506	0	0	0	0	0	0	22	5		0		0	4	0		0		0	0	0	0	0	0	0	0	3			0	0	2	7	0	0			0	0	0	0	0	0	0	0	0	0		3	5	1	0	
234739	0	0	0	0	0	0	280	28				0	1126	427		0				0		0	0	0	0	0			85	24	55	71	0	0			0	0	0	0	0	63	290	0				50	16	274	23	
234841	0	0	0	0	0	0	5	0				0	17	0		9				9		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				8	5	0	0	
235174	0	0	0	0	0	0	16	0				0	0	0		0							0	0	0	0			0	0	16	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
235231	0	0	0	0	0	0	34	13				6	52	14		16							0	0	0	0			0	0	2	0	0	0			0	0	0	0	0	0	0	0				10	5	12	8	
235446	0	0	0	0	0	0	35	0				35	28	0		28				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
235530	0	0	0	0	0	0	55	2				33	127	1		70				0		0	0	0	0	2			0	0	0	17	0	43			0	0	0	0	0	0	0	0				0	0	13	1	
235558	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
235950	0	0	0	0	0	0	99	79				0	0	0		0				0		0	0	0	0	0			0	0	0	19	0	0			0	0	0	0	0	0	0	0				0	1	0	0	
236153	50	0	0	339	0	0	1031	305		0		25	3771	379		24		0	0	24	0	25	0	0	0	0			226	108	28	0	39	0			0	0	0	0	0	0	2686	0	0	0		44	35	323	191	
236256	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
236603	0	0	0	0	0	0	46	2				0	36	0		0				0		0	0	0	0	0			0	0	30	0	0	0			0	0	0	0	0	0	0	0				10	5	26	9	
236706	0	0	2223	0	5594	0	58	0		0		6	9155	0		137		0	0	0	0	0	0	0	0	0			0	0	52	0	0	0			0	0	0	0	0	0	1199	0	0	0		0	0	2	0	
236957	0	0	0	0	0	0	6	0		0		0	43	0		0		0	0	0	0	0	0	0	35	0			8	0	0	0	0	0			0	0	0	0	0	6	0	0	0	0		0	0	0	0	
237066	0	0	0	0	0	0	453	421		0		0	156	45		0		0	0	0	0	0	0	0	0	0			0	0	7	0	5	0			0	0	0	0	0	0	0	0	0	0		0	0	106	25	
237619	0	0	0	0	0	0	119	68		0		21	493	346		89		0	0	0	0	0	0	0	19	1			0	0	25	0	3	0			0	0	0	0	0	0	0	0	0	0		16	0	20	4	
237954	2	0	0	0	0	0	475	178				96	1145	0		36							0	0	0	0			6	13	104	0	307	0			0	0	0	0	0	0	0	0				640	58	154	26	
238139	0	0	0	0	0	0	29	3				2	49	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				11	4	36	20	
238250	0	0	0	0	0	0	2	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
238737	0	0	0	0	0	0	2	1				0	33	7		3				0		0	0	0	0	0			23	1	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
239556	0	0	0	0	0	0	67	2				0	510	1		0				0		0	0	0	0	0			0	0	8	0	0	0			0	0	0	0	50	6	0	0				410	48	49	3	
239613	0	0	0	0	0	0	1890	148				0	3341	1125		0				0		0	0	0	5	0			0	0	0	0	62	0			0	0	0	0	0	495	0	0				453	282	1696	965	
239659	0	1	0	0	0	0	229	223				0	192	177		0				0		0	0	0	0	0			0	0	0	0	2	0			0	0	0	0	0	0	0	0				0	1	13	4	
240954	0	0	0	0	0	0	0	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	0	
241009	0	0	0	0	0	0	71	4				0	326	58		0							0	0	0	0			11	9	0	0	17	0			0	0	0	0	0	0	0	0				106	43	134	15	
241157	1	0	0	0	0	0	33	0		0		1	732	237		23		0	0	23	0	1	0	0	0	0			0	0	6	0	87	209			2	0	0	0	0	0	0	0	0	0		70	14	103	12	
241559	0	14	0	0	0	0	16	2				0	25	22		3				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
241607	22	0	0	0	0	0	84	4				0	1297	1000		0				0		0	0	0	0	0			0	0	2	0	65	0			0	0	0	57	0	0	0	0				21	0	189	21	
242257	0	0	0	0	0	0	122	33				59	240	0		144				0		0	0	0	42	0			0	0	9	0	0	0			0	0	0	0	0	0	0	15				31	2	23	4	
242444	0	0	0	2	0	0	44	0		0		0	4	0		0		0	0	0	0	0	0	0	0	0			0	0	11	19	0	0			0	0	0	0	1	12	0	0	0	0		0	0	3	0	
242949	0	0	0	0	0	0	4	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	4				0	0	0	0	
242958	0	0	0	0	0	0	107	0				0	212	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	80	0	80	80				36	10	16	17	
242976	0	0	0	0	0	0	552	2		0		0	85	0		0		0	0	0	0	0	0	0	0	0			0	0	370	0	3	0			0	0	0	154	2	0	0	0	0	0		0	0	80	26	
243375	0	0	0	0	0	0	267	49				0	30591	511		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	30080	218	
243414	0	0	0	0	0	0	3	3				0	11	0		0				0		0	0	0	0	0			5	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	6	0	
243955	0	0	0	0	0	0	50	50				0	458	458		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
244037	0	0	0	0	0	0	33	8				10	69	5		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	53	1				3	4	8	9	
244149	0	0	0	0	0	0	16	3		0		0	2606	76		0		0	0	0	0	0	0	0	0	0			0	0	2	0	2518	0			0	0	0	0	0	0	0	0	0	0		0	0	12	11	
244158	0	0	0	0	0	0	66	5				59	11	0		0				0		59	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	6	2	
244251	0	30	40	0	0	0	237	195				0	102	0		0				0		0	0	0	0	0			5	6	3	0	0	0			0	0	0	0	0	0	45	0				6	1	6	2	
245016	0	0	0	0			26		26	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276	0	119	0	0	0	53	34244	1200		0		72	86085	13051		563		0	0	0	0	0	0	0	0	1			2850	1222	1420	502	854	41			0	0	0	27	3574	472	359	471	0	53		43934	25695	20859	2990	
245351	0	0	0	0	0	0	2	0				0	359	306		0				0		0	0	0	0	0			0	0	0	0	49	0			0	0	0	0	0	0	0	0				0	0	4	2	
245557	0	0	0	0	0	0	98	21				27	557	252		28				0		0	0	0	0	0			0	0	5	0	63	0			0	0	0	0	0	5	65	5				54	25	95	10	
246022	0	0	0	0	0	0	34	10		0		0	48	48		0		0	0	0	0	0	0	0	0	0			0	0	0	24	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
246134	0	5	0	0	0	0	302	55		0		16	517	232		49		0	0	0	0	0	0	0	0	0			0	0	53	3	12	0			0	0	0	5	0	16	0	0	0	0		28	31	196	118	
246451	0	0	0	0	0	0	3	0				0	468	461		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				7	3	0	0	
246657	0	0	0	0	0	0	63	1		0		7	369	325		41		0	0	0	0	0	0	0	0	4			3	0	0	0	0	0			0	0	0	0	0	0	0	51	0	0		0	0	0	0	
246947	0	0	0	0	0	0	53	2				0	107	12		0							0	0	0	0			0	0	0	0	11	0			0	0	0	0	0	0	0	0				0	0	84	51	
246956	100	20	0	0	0	0	749	0				365	536	0		274				0		280	0	0	0	0			0	0	12	0	0	0			0	0	0	0	0	0	92	274				70	78	0	0	
247140	0	0	0	0	0	0	24	5				0	91	51		0				0		0	0	0	0	0			15	5	3	0	0	0			0	0	0	7	0	0	0	0				0	0	25	4	
247355	0	0	0	0	0	0	147	106				1	713	47		136				0		0	0	0	0	0			0	0	6	0	0	0			424	13	0	0	0	0	0	0				39	14	67	7	
