"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
401755																																																																																						22968	1864	1864	13.0369%	15.4334%	14.1809%	21104	148820	161879	0	0			7.4334%			0				14915	161879								0	0	0		0		6189	14.1809%	1	0	21104	0	0	0	0	0	0	0		0	21104	0	0	21104	0	0	0	0	0	0	0	0	0	1864	0	0	0			
401906																																																																																						120881	6222	6222	13.2902%	20.8403%	19.7676%	114659	580036	862736	-20249	0			12.8403%			0				101925	865002								0	0	0		0		15000	19.7676%	1	0	96676	2266	0	0	-20312	0	63	0		0	114659	0	0	114659	0	0	0	0	0	0	0	0	0	6222	0	2266	0			
401951																																																																																						7643	550	550	10.6097%	17.4172%	16.1638%	7093	43882	66854	-343	0			9.4172%			0				868	66854								0	0	0		0		6225	16.1638%	1	0	6750	0	0	0	-343	0	0	0		0	7093	0	0	7093	0	0	0	0	0	0	0	0	0	550	0	0	0			
402846																																																																																				111112	0				25.6554%			28242		110082	-556	0						0	0	0	0	24317	112563	0	0.0000%	10737	0	2508	13245	11.9204%	0	0	0	0	1		6406		1	0	30167	2481	0	0	-556	0	0	0		0	28242	0	0	28242	0	0	0	0	0	0						2481	0	0		
402873																																																																																				56849	0				20.6163%			11728		56887	-285	0						0	0	0	0	9830	56887	0	0.0000%	1725	0	0	1725	3.0344%	0	0	0	0	1		1898		1	0	11443	0	0	0	-285	0	0	0		0	11728	0	0	11728	0	0	0	0	0	0						0	0	0		
403067																																																																																						21013	1307	1307	10.9116%	20.1687%	18.9142%	19706	104186	180597	-5038	0			12.1687%			0				3137	180597								0	0	0		0		16569	18.9142%	1	0	14668	0	0	0	-5038	0	0	0		0	19706	0	0	19706	0	0	0	0	0	0	0	0	0	1307	0	0	0			
403151																																																																																						244241	21492	21492	8.5146%	11.2247%	10.2369%	222749	2175934	2616082	-41412	0			3.2247%			0				51667	2624999								0	0	0		0		180000	10.2369%	1	0	190255	6668	2250	0	-41412	0	0	0		0	222749	0	0	222749	0	0	0	0	0	0	0	0	0	21492	0	8917	0			
403179																																																																																						230163	16114	16114	9.8973%	14.1095%	13.1217%	214049	1631265	2162697	-32636	0			6.1095%			1				153437	2164264								0	0	0		0		62179	13.1217%	1	0	182980	1062	505	0	-30928	0	-1708	0		0	214049	0	0	214049	0	0	0	0	0	0	0	0	0	16114	0	1567	0			
403254																																																																																						1236	0	0	12.0916%	42.8126%	42.8126%	1236	2887	10222	-28	0			34.8126%			0				-20187	10222								0	0	0		0		21423	42.8126%	1	0	1208	0	0	0	-28	0	0	0		0	1236	0	0	1236	0	0	0	0	0	0	0	0	0	0	0	0	0			
403656																																																																																						8666	507	507	10.2284%	21.5235%	20.2643%	8159	40263	79768	-1591	0			13.5235%			0				3546	79768								0	0	0		0		4613	20.2643%	1	0	6568	0	0	0	-1591	0	0	0		0	8159	0	0	8159	0	0	0	0	0	0	0	0	0	507	0	0	0			
403870																																																																																				910846	0				9.1905%			85235		927428	-19979	-19979						0	0	0	0	60168	907449	0	0.0000%	105821	0	2378	108199	11.8790%	0	0	0	0	1		25067		1	0	65256	0	0	0	-20049	0	70	0		0	85235	0	0	85235	0	0	0	0	0	0						0	0	0		
403946																																																																																						163818	16768	16768	9.7877%	12.2118%	10.9618%	147050	1341473	1502399	-13177	0			4.2118%			0				95423	1502399								0	0	0		0		51627	10.9618%	1	0	133873	0	0	0	-13708	531	0	0		0	147050	0	0	147050	0	0	0	0	0	0	0	0	0	16768	0	0	0			
404653																																																																																						60931	4130	4130	10.6728%	12.9834%	12.1033%	56801	469301	532203	-200	1393			4.9834%			0				9366	534818								0	0	0		0		48657	12.1033%	1	0	57823	1067	155	0	-200	0	0	0		0	56801	0	0	56801	0	0	0	0	0	0	0	0	0	4130	0	1222	0			
404943																																																																																				79771	0				9.8782%			8084		81837	-3237	0						0	0	0	0	7230	81983	0	0.0000%	8471	0	550	9021	11.3086%	0	0	0	0	1		1000		1	0	4993	31	0	115	-3237	0	0	0		0	8084	0	0	8084	0	0	0	0	0	0						146	0	0		
406022																																																																																						36110	3449	3449	7.5741%	12.7941%	11.5721%	32661	282239	431217	-11296	0			4.7941%			1				24676	431217								0	0	0		0		7985	11.5721%	1	0	21365	0	0	0	-11296	0	0	0		0	32661	0	0	32661	0	0	0	0	0	0	0	0	0	3449	0	0	0			
406059																																																																																						51847	4266	4266	10.7310%	15.2185%	13.9663%	47581	340685	443399	-978	0			7.2185%			0				29309	443399								0	0	0		0		18272	13.9663%	1	0	46603	0	0	0	-978	0	0	0		0	47581	0	0	47581	0	0	0	0	0	0	0	0	0	4266	0	0	0			
406666																																																																																				281971	0				10.9940%			29940		272330	-6231	0						1	0	0	0	8139	278589	0	0.0000%	21006	0	647	21653	7.6792%	0	0	0	0	1		28060		1	0	29968	5598	661	0	-6231	0	0	0		0	29940	0	0	29940	0	0	0	0	0	0						6259	0	0		
406974																																																																																				293422	0				11.7317%			34156		291142	-6073	0						0	0	0	0	28672	291142	0	0.0000%	4793	0	685	5478	1.8669%	0	0	0	0	1		5484		1	0	28083	0	0	0	-6073	0	0	0		0	34156	0	0	34156	0	0	0	0	0	0						0	0	17934		
407168																																																																																				186076	0				9.9500%			18372		184644	-186	0						0	0	0	0	12477	184644	0	0.0000%	25958	0	228	26186	14.0727%	0	0	0	0	1		5895		1	0	18186	0	0	0	-186	0	0	0		0	18372	0	0	18372	0	0	0	0	0	0						0	0	362		
407506																																																																																						213589	18237	18237	8.8091%	13.1616%	12.0378%	195352	1622824	2217618	-14387	0			5.1616%			0				186085	2231460								0	0	0		0		23109	12.0378%	1	0	194807	9160	3075	1607	-11710	0	-2677	0		0	195352	0	0	195352	0	0	0	0	0	0	0	0	0	18237	0	13842	0			
407645																																																																																						58990	2115	2115	9.5194%	24.3455%	23.4726%	56875	242304	597465	-22588	0			16.3455%			0				52666	597465								0	0	0		0		4209	23.4726%	1	0	34287	0	0	0	-22588	0	0	0		0	56875	0	0	56875	0	0	0	0	0	0	0	0	0	2115	0	0	0			
407850																																																																																				23308	0				14.9124%			3593		24094	0	0						0	0	0	0	1293	24094	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		2300		1	0	3593	0	0	0	0	0	0	0		0	3593	0	0	3593	0	0	0	0	0	0						0	0	5459		
408307																																																																																						80579	5121	5121	12.0318%	17.9590%	16.8177%	75458	448682	627155	-14250	-826			9.9590%			0				75458	626329								0	0	0		0		0	16.8177%	1	0	61208	0	0	0	-13424	0	-826	0		0	75458	0	0	75458	0	0	0	0	0	0	0	0	0	5121	0	0	0			
408642																																																																																						175767	12318	12318	10.7074%	13.2075%	12.2819%	163449	1330811	1526506	-19870	0			5.2075%			0				124361	1526506								0	0	0		0		39088	12.2819%	1	0	143579	0	0	0	-19870	0	0	0		0	163449	0	0	163449	0	0	0	0	0	0	0	0	0	12318	0	0	0			
408875																																																																																						94994	7151	7151	10.7183%	15.3952%	14.2363%	87843	617035	819558	-1022	0			7.3952%			0				6634	821491								0	0	0		0		83142	14.2363%	1	0	88754	0	1160	773	-1022	0	0	0		0	87843	0	0	87843	0	0	0	0	0	0	0	0	0	7151	0	1933	0			
409265																																																																																						11537	390	390	13.5156%	23.5762%	22.7792%	11147	48935	82475	-5997	0			15.5762%			0				3947	82475								0	0	0		0		7200	22.7792%	1	0	5150	0	0	0	-5997	0	0	0		0	11147	0	0	11147	0	0	0	0	0	0	0	0	0	390	0	0	0			
410159																																																																																				28748	0				11.3586%			3105		27336	-144	0						0	0	0	0	1345	27336	0	0.0000%	748	0	19	767	2.6680%	0	0	0	0	1		1760		1	0	2961	0	0	0	-144	0	0	0		0	3105	0	0	3105	0	0	0	0	0	0						0	0	0		
410560																																																																																				355012	0				11.0526%			37957		343423	-8775	0						0	0	0	0	28803	344269	0	0.0000%	51219	0	1560	52779	14.8668%	0	0	0	0	1		10000		1	0	30028	846	0	0	-8775	0	0	0		0	37957	0	0	37957	0	0	0	0	0	0						846	0	0		
410748																																																																																						47950	2576	2576	13.2070%	23.5105%	22.2475%	45374	203951	343561	0	0			15.5105%			0				33334	343561								0	0	0		0		12040	22.2475%	1	0	45374	0	0	0	0	0	0	0		0	45374	0	0	45374	0	0	0	0	0	0	0	0	0	2576	0	0	0			
410917																																																																																						61497	4639	4639	8.5615%	16.5897%	15.3383%	56858	370694	664112	-33965	0			8.5897%			0				54068	664112								0	0	0		0		2790	15.3383%	1	0	22893	0	0	0	-33965	0	0	0		0	56858	0	0	56858	0	0	0	0	0	0	0	0	0	4639	0	0	0			
411062																																																																																						23869	392	392	9.7311%	35.8205%	35.2322%	23477	66635	241258	-14600	0			27.8205%			0				18509	241300								0	0	0		0		5010	35.2322%	1	0	8919	42	0	0	-13060	0	-1540	0		0	23477	0	0	23477	0	0	0	0	0	0	0	0	0	392	0	42	0			
411174																																																																																						10474	312	312	26.8367%	42.0356%	40.7834%	10162	24917	37866	3	0			34.0356%			0				10159	37866								0	0	0		0		0	40.7834%	1	0	10162	0	0	0	0	0	0	0		0	10162	0	0	10162	0	0	0	0	0	0	0	0	0	312	0	0	0			
411231																																																																																				109201	0				11.1491%			11803		105865	-3174	0						0	0	0	0	11103	105865	0	0.0000%	48	0	13	61	0.0559%	0	0	0	0	1		700		1	0	8629	0	0	0	-3174	0	0	0		0	11803	0	0	11803	0	0	0	0	0	0						0	0	604		
411240																																																																																						9859	420	420	11.6695%	22.6826%	21.7163%	9439	43465	80886	-4021	0			14.6826%			0				7139	80886								0	0	0		0		2300	21.7163%	1	0	5418	0	0	0	-4021	0	0	0		0	9439	0	0	9439	0	0	0	0	0	0	0	0	0	420	0	0	0			
411549																																																																																				47726	0				13.9107%			6635		47697	-814	0						0	0	0	0	5835	47697	0	0.0000%	6306	0	0	6306	13.2129%	0	0	0	0	1		800		1	0	5821	0	0	0	-814	0	0	0		0	6635	0	0	6635	0	0	0	0	0	0						0	0	0		
411576																																																																																						9669	457	457	14.0183%	26.4397%	25.1900%	9212	36570	65714	-501	0			18.4397%			0				9212	65714								0	0	0		0		0	25.1900%	1	0	8711	0	0	0	-501	0	0	0		0	9212	0	0	9212	0	0	0	0	0	0	0	0	0	457	0	0	0			
411624																																																																																				263766	0				9.6093%			25909		269624	-6953	0						0	0	0	0	25079	269864	0	0.0000%	12703	0	0	12703	4.8160%	0	0	0	0	1		1070		1	0	19196	240	0	0	-7071	118	0	0		0	25909	0	0	25909	0	0	0	0	0	0						240	0	0		
411651																																																																																						28056	1569	1569	13.9906%	21.7613%	20.5443%	26487	128926	189320	-244	0			13.7613%			0				24487	189320								0	0	0		0		2000	20.5443%	1	0	26243	0	0	0	-244	0	0	0		0	26487	0	0	26487	0	0	0	0	0	0	0	0	0	1569	0	0	0			
412153																																																																																						33418	1995	1995	11.5481%	14.2575%	13.4063%	31423	234389	272106	-4328	0			6.2575%			0				8423	272106								0	0	0		0		23000	13.4063%	1	0	27095	0	0	0	-4328	0	0	0		0	31423	0	0	31423	0	0	0	0	0	0	0	0	0	1995	0	0	0			
412452																																																																																						8311	311	311	10.3214%	18.2639%	17.5805%	8000	45505	77509	-1408	0			10.2639%			0				7230	77509								0	0	0		0		770	17.5805%	1	0	6592	0	0	0	-1408	0	0	0		0	8000	0	0	8000	0	0	0	0	0	0	0	0	0	311	0	0	0			
412555																																																																																						25281	2011	2011	9.8850%	15.8630%	14.6012%	23270	159371	235408	-3067	0			7.8630%			0				20555	235448								0	0	0		0		2755	14.6012%	1	0	20243	0	40	0	-3067	0	0	0		0	23270	0	0	23270	0	0	0	0	0	0	0	0	0	2011	0	40	0			
412667																																																																																						27060	1851	1851	9.1688%	11.1972%	10.4313%	25209	241667	274942	0	0			3.1972%			0				17477	274942								0	0	0		0		7732	10.4313%	1	0	25209	0	0	0	0	0	0	0		0	25209	0	0	25209	0	0	0	0	0	0	0	0	0	1851	0	0	0			
412751																																																																																						922784	93277	93277	8.9783%	10.9502%	9.8433%	829507	8427118	9238987	-15024	0			2.9502%			0				733891	9238987								0	0	0		0		95616	9.8433%	1	0	814483	0	0	0	-3688	-17434	0	6098		0	829507	0	0	829507	0	0	0	0	0	0	0	0	0	93277	0	0	0			
412845																																																																																				433249	0				10.5618%			47752		452118	-10255	0						0	0	0	0	44021	455378	0	0.0000%	36533	0	1662	38195	8.8159%	0	0	0	0	1		6991		1	0	40757	3204	56	0	-10255	0	0	0		0	47752	0	0	47752	0	0	0	0	0	0						3260	0	2141		
412872																																																																																				126881	0				9.0648%			11065		122065	-4607	0						0	0	0	0	11738	122738	0	0.0000%	5667	0	0	5667	4.4664%	0	0	0	0	1		0		1	0	7131	0	0	673	-4607	0	0	0		0	11065	0	0	11065	0	0	0	0	0	0						673	0	0		
413141																																																																																						493344	36987	36987	8.3731%	16.7904%	15.5315%	456357	2938259	5450274	-2320	0			8.7904%			0				432532	5450274								0	0	0		0		23825	15.5315%	1	0	454037	0	0	0	-2320	0	0	0		0	456357	0	0	456357	0	0	0	0	0	0	0	0	0	36987	0	0	0			
413208			19023871	675785	2116579	10.1529%	19.9297%	17.7123%	16907292	95455040	166526376	-1922302	7436			11.6409%						2838325	167019582								0	0	0		13054737	16.1409%	0	13970760	458000	0	20103	-1716120	-259664	7436	-18574		7667	15407292	0	0	15407292	1500000	0	0	1500000	0	1500000	1440794	0	0	2116579	0	485770	64620																																						2																	0				1																															
413347																																																																																						7246	445	445	9.8750%	18.1399%	17.0259%	6801	39945	68871	-1122	0			10.1399%			0				7270	68871								0	0	0		0		1100	17.0259%	1	0	7248	0	0	0	447	0	0	0		0	6801	0	0	6801	0	0	0	0	0	0	0	0	0	445	0	0	0			
413543																																																																																				184155	0				11.2559%			20593		182953	-3727	0						0	0	0	0	17316	184938	0	0.0000%	16382	0	889	17271	9.3785%	0	0	0	0	1		5262		1	0	18851	1490	495	0	-3727	0	0	0		0	20593	0	0	20593	0	0	0	0	0	0						1985	0	0		
413646																																																																																				593684	0				10.5325%			62365		592122	-1695	0						1	0	0	0	56937	593660	0	0.0000%	102718	0	2712	105430	17.7586%	0	0	0	0	1		6966		1	0	62208	1093	445	0	-1695	0	0	0		0	62365	0	0	62365	0	0	0	0	0	0						1538	0	0		
413673																																																																																						18185	1417	1417	9.0741%	15.1752%	13.9927%	16768	119834	184790	-4963	0			7.1752%			0				9233	185344								0	0	0		0		8089	13.9927%	1	0	12359	554	0	0	-4963	0	0	0		0	16768	0	0	16768	0	0	0	0	0	0	0	0	0	1417	0	554	0			
413758																																																																																				158021	0				9.5177%			15041		158032	-176	0						0	0	0	0	1904	158032	0	0.0000%	0	0	54	54	0.0342%	0	0	0	0	1		13137		1	0	14865	0	0	0	-176	0	0	0		0	15041	0	0	15041	0	0	0	0	0	0						0	0	28030		
414102																																																																																						63289	3530	3530	14.3996%	22.4801%	21.2262%	59759	281534	415005	-305	0			14.4801%			0				58496	415005								0	0	0		0		1263	21.2262%	1	0	59454	0	0	0	-305	0	0	0		0	59759	0	0	59759	0	0	0	0	0	0	0	0	0	3530	0	0	0			
414652																																																																																				158706	0				12.3012%			19426		157919	-3632	0						0	0	0	0	15143	157919	0	0.0000%	31711	0	256	31967	20.1423%	0	0	0	0	1		4283		1	0	15794	0	0	0	-3632	0	0	0		0	19426	0	0	19426	0	0	0	0	0	0						0	0	0		
414764																																																																																				820747	0				10.2650%			84827		826372	-1014	1						0	0	0	0	51789	826374	0	0.0000%	0	0	365	365	0.0445%	0	0	0	0	1		33039		1	0	83814	0	1	0	-1014	0	0	0		0	84827	0	0	84827	0	0	0	0	0	0						1	0	15432		
414858																																																																																						23973	2190	2190	8.6865%	13.6987%	12.4473%	21783	175002	250767	-3882	0			5.6987%			0				13569	250767								0	0	0		0		8214	12.4473%	1	0	17901	0	0	0	-3882	0	0	0		0	21783	0	0	21783	0	0	0	0	0	0	0	0	0	2190	0	0	0			
416245																																																																																						1448307	85345	85345	11.1924%	16.4527%	15.4832%	1362962	8802850	12177586	-219654	0			8.4527%			2				299675	12522652								0	0	0		0		1408353	15.4832%	1	0	1488374	317757	27309	0	-176627	-17554	0	-25473		0	1362962	0	0	1362962	0	0	0	0	0	0	0	0	0	85345	0	345066	0			
416272																																																																																				123264	0				9.6944%			11522		118852	-2670	0						0	0	0	0	11806	119136	0	0.0000%	3613	0	0	3613	2.9311%	0	0	0	0	1		0		1	0	9136	0	0	284	-2044	0	0	-626		0	11522	0	0	11522	0	0	0	0	0	0						284	0	334		
416339																																																																																				115721	0				9.6235%			10801		112236	-290	0						0	0	0	0	1130	115677	0	0.0000%	12805	0	188	12993	11.2279%	0	0	0	0	1		13112		1	0	13952	2927	514	0	-290	0	0	0		0	10801	0	0	10801	0	0	0	0	0	0						3441	0	0		
416357																																																																																				75641	0				24.2659%			18577		76556	0	0						0	0	0	0	17577	76556	0	0.0000%	0	0	42	42	0.0555%	0	0	0	0	1		1000		1	0	18577	0	0	0	0	0	0	0		0	18577	0	0	18577	0	0	0	0	0	0						0	0	13115		
416656																																																																																				416809	0				10.1328%			41136		405968	-4374	0						0	0	0	0	35762	406675	0	0.0000%	12892	0	1676	14568	3.4951%	0	0	0	0	1		6081		1	0	37469	681	26	0	-4374	0	0	0		0	41136	0	0	41136	0	0	0	0	0	0						707	0	4498		
416674																																																																																				612953	0				9.6673%			59409		614536	-8540	0						0	0	0	0	51979	614536	0	0.0000%	119735	0	352	120087	19.5916%	0	0	0	0	1		7430		1	0	50869	0	0	0	-8540	0	0	0		0	59409	0	0	59409	0	0	0	0	0	0						0	0	0		
417626																																																																																				607935	0				12.6714%			78171		616909	-6428	0						0	0	0	0	76871	616909	0	0.0000%	25097	0	54	25151	4.1371%	0	0	0	0	1		1300		1	0	71743	0	0	0	-4808	0	-1620	0		0	78171	0	0	78171	0	0	0	0	0	0						0	0	0		
417710																																																																																				51201	0				16.4070%			8204		50003	-414	0						0	0	0	0	3970	51192	0	0.0000%	2007	0	0	2007	3.9198%	0	0	0	0	1		5423		1	0	8979	1189	0	0	-414	0	0	0		0	8204	0	0	8204	0	0	0	0	0	0						1189	0	1019		
418100																																																																																				454610	0				11.0274%			52799		478797	-1762	0						0	0	0	0	52799	478797	0	0.0000%	7981	0	171	8152	1.7932%	0	0	0	0	1		0		1	0	51037	0	0	0	-1762	0	0	0		0	52799	0	0	52799	0	0	0	0	0	0						0	0	0		
418249																																																																																				1589347	0				12.0058%			192413		1602668	-23326	0						0	0	0	0	166936	1604292	0	0.0000%	281488	0	5614	287102	18.0641%	0	0	0	0	1		27101		1	0	170711	1510	114	0	-23326	0	0	0		0	192413	0	0	192413	0	0	0	0	0	0						1624	0	19271		
418436																																																																																				27348	0				10.6416%			2972		27928	0	0						1	0	0	0	2252	27928	0	0.0000%	623	0	0	623	2.2780%	0	0	0	0	1		720		1	0	2972	0	0	0	0	0	0	0		0	2972	0	0	2972	0	0	0	0	0	0						0	0	0		
418856																																																																																						5398	225	225	7.8004%	26.5388%	25.4326%	5173	20340	66317	-1970	0			18.5388%			0				4673	66317								0	0	0		0		500	25.4326%	1	0	3203	0	0	0	-1970	0	0	0		0	5173	0	0	5173	0	0	0	0	0	0	0	0	0	225	0	0	0			
419406																																																																																						579357	33628	33628	7.3720%	11.8012%	11.1162%	545729	4909302	7402687	-204845	2911			3.8012%			0				517923	7473025								0	0	0		0		95233	11.1162%	1	0	408311	67385	42	0	-207756	2806	105	0		0	545729	0	0	545729	0	0	0	0	0	0	0	0	0	33628	0	67427	0			
419460																																																																																						43321	3139	3139	12.1168%	14.7760%	13.7054%	40182	293184	331621	-548	0			6.7760%			0				1544	334243								0	0	0		0		41260	13.7054%	1	0	42256	1908	714	0	-548	0	0	0		0	40182	0	0	40182	0	0	0	0	0	0	0	0	0	3139	0	2622	0			
419675																																																																																						174938	15529	15529	10.6394%	14.1012%	12.8495%	159409	1240587	1498286	-43042	0			6.1012%			0				65021	1498340								0	0	0		0		94442	12.8495%	1	0	116421	0	0	54	-43042	0	0	0		0	159409	0	0	159409	0	0	0	0	0	0	0	0	0	15529	0	54	0			
419947																																																																																				55710	0				14.0519%			8053		57309	-522	0						0	0	0	0	6728	57309	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		1325		1	0	7531	0	0	0	-522	0	0	0		0	8053	0	0	8053	0	0	0	0	0	0						0	0	3630		
420578																																																																																						81371	1903	1903	31.6708%	53.5893%	52.3360%	79468	151842	250919	-6469	0			45.5893%			0				53362	250919								0	0	0		0		26106	52.3360%	1	0	72999	0	0	0	-6469	0	0	0		0	79468	0	0	79468	0	0	0	0	0	0	0	0	0	1903	0	0	0			
420644																																																																																				366140	0				12.7149%			45089		354616	-9683	0						0	0	0	0	34173	357294	0	0.0000%	57942	0	2716	60658	16.5669%	0	0	0	0	1		13594		1	0	38084	2678	0	0	-9683	0	0	0		0	45089	0	0	45089	0	0	0	0	0	0						2678	0	0		
420653																																																																																						24799	1985	1985	8.3822%	10.0566%	9.2516%	22814	246595	272173	-1008	0			2.0566%	2510	0	0				19414	272173								0	0	0		0		3400	9.2516%	1	0	21806	0	0	0	-1008	0	0	0		0	22814	0	0	22814	0	0	0	0	0	0	0	0	0	1985	0	0	0			
420877																																																																																						15877	979	979	9.9568%	18.8444%	17.6825%	14898	84253	149626	-3180	0			10.8444%			0				13153	149626								0	0	0		0		1745	17.6825%	1	0	11718	0	0	0	-3180	0	0	0		0	14898	0	0	14898	0	0	0	0	0	0	0	0	0	979	0	0	0			
421445																																																																																				182472	0				10.7463%			18965		176480	-9480	0						0	0	0	0	14325	176510	0	0.0000%	17938	0	508	18446	10.1089%	0	0	0	0	1		4670		1	0	9515	30	0	0	-9480	0	0	0		0	18965	0	0	18965	0	0	0	0	0	0						30	0	0		
421539																																																																																						26313	1890	4137	10.8959%	17.4605%	14.7153%	22176	150700	203526	-5716	0			8.7153%			0				4254	203573								0	0	0		0		17969	14.7153%	1	0	16507	0	39	0	-5716	0	0	0		8	22176	0	0	22176	0	0	0	0	0	0	0	0	2247	4137	0	47	0			
422059																																																																																						4596	361	361	7.4666%	16.1280%	14.8612%	4235	28497	56719	-1975	0			8.1280%			0				-385	57417								0	0	0		0		5318	14.8612%	1	0	2958	698	0	0	-1975	0	0	0		0	4235	0	0	4235	0	0	0	0	0	0	0	0	0	361	0	698	0			
422116																																																																																						9605	766	766	10.0357%	15.6724%	14.4225%	8839	61286	88076	-235	0			7.6724%			0				7488	88076								0	0	0		0		1351	14.4225%	1	0	8604	0	0	0	-235	0	0	0		0	8839	0	0	8839	0	0	0	0	0	0	0	0	0	766	0	0	0			
422433																																																																																						330944	26391	26391	8.9429%	11.2032%	10.3098%	304553	2954016	3405536	-12959	0			3.2032%			1				87019	3422195								0	0	0		0		234192	10.3098%	1	0	308252	12900	3758	0	-1513	0	0	-11446		0	304553	0	0	304553	0	0	0	0	0	0	0	0	0	26391	0	16659	0			
422657																																																																																				130626	0				9.0559%			12062		133195	-10	0						0	0	0	0	8672	133195	0	0.0000%	3262	0	0	3262	2.4972%	0	0	0	0	1		3400		1	0	12062	0	0	0	0	0	0	0		0	12062	0	0	12062	0	0	0	0	0	0						0	0	0		
423159																																																																																				355653	0				14.1602%			48689		343844	-1182	0						0	0	0	0	45737	343844	0	0.0000%	8151	0	1825	9976	2.8050%	0	0	0	0	1		2952		1	0	47507	0	0	0	-1182	0	0	0		0	48689	0	0	48689	0	0	0	0	0	0						0	0	0		
423449																																																																																						105454	8663	8663	10.1522%	12.4813%	11.4559%	96791	844899	953400	-20403	0			4.4813%			1				72789	953400								0	0	0		0		24002	11.4559%	1	0	76388	0	0	0	-20403	0	0	0		0	96791	0	0	96791	0	0	0	0	0	0	0	0	0	8663	0	0	0			
423636																																																																																				141586	0				14.0580%			19614		139522	-989	0						0	0	0	0	7203	139522	0	0.0000%	24346	0	2256	26602	18.7886%	0	0	0	0	1		12411		1	0	18625	0	0	0	-989	0	0	0		0	19614	0	0	19614	0	0	0	0	0	0						0	0	0		
423739																																																																																						189831	16288	16288	12.4078%	14.5504%	13.3019%	173543	1304648	1398660	1969	0			6.5504%			0				145201	1409313								0	0	0		0		38995	13.3019%	1	0	186165	8973	1680	0	1969	0	0	0		0	173543	0	0	173543	0	0	0	0	0	0	0	0	0	16288	0	10653	0			
424156																																																																																				181535	0				12.7416%			20888		163935	-4946	0						0	0	0	0	18028	164275	0	0.0000%	32720	0	76	32796	18.0659%	0	0	0	0	1		3200		1	0	16282	340	0	0	-4946	0	0	0		0	20888	0	0	20888	0	0	0	0	0	0						340	0	0		
424240																																																																																						31755	2042	2042	12.0428%	19.4997%	18.2457%	29713	162849	246728	-1453	0			11.4997%			0				27713	246728								0	0	0		0		2000	18.2457%	1	0	28260	0	0	0	-1453	0	0	0		0	29713	0	0	29713	0	0	0	0	0	0	0	0	0	2042	0	0	0			
424352																																																																																						33053	1646	1646	13.1832%	25.2047%	23.9496%	31407	131138	238235	-22116	0			17.2047%			0				15250	238235								0	0	0		0		16157	23.9496%	1	0	9291	0	0	0	-22116	0	0	0		0	31407	0	0	31407	0	0	0	0	0	0	0	0	0	1646	0	0	0			
424437																																																																																				27489	0				10.0091%			2645		26426	0	0						0	0	0	0	2095	26426	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		550		1	0	2645	0	0	0	0	0	0	0		0	2645	0	0	2645	0	0	0	0	0	0						0	0	0		
424633																																																																																				169787	0				10.3992%			18177		174793	-1024	0						0	0	0	0	16114	174793	0	0.0000%	10215	0	0	10215	6.0164%	0	0	0	0	1		2063		1	0	17153	0	0	0	-1024	0	0	0		0	18177	0	0	18177	0	0	0	0	0	0						0	0	0		
