"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
49951																																																																																																																																																																																																																																																	
50144																																																																																																																																																																																																																																																	
50461																																																																																																																																																																																																																																																	
51253																																																																																																																																																																																																																																																	
51356																																																																																																																																																																																																																																																	
51459																																																																																																																																																																																																																																																	
51842																																																																																																																																																																																																																																																	
52719																																																																																																																																																																																																																																																	
52951																																																																																																																																																																																																																																																	
53051																																																																																																																																																																																																																																																	
54058																																																																																																																																																																																																																																																	
54656																																																																																																																																																																																																																																																	
54973																																																																																																																																																																																																																																																	
55336																																																																																																																																																																																																																																																	
55635																																																																																																																																																																																																																																																	
55653																																																																																																																																																																																																																																																	
55970																																																																																																																																																																																																																																																	
56258																																																																																																																																																																																																																																																	
56351																																																																																																																																																																																																																																																	
56548																																																																																																																																																																																																																																																	
56717																																																																																																																																																																																																																																																	
57040																																																																																																																																																																																																																																																	
57451																																																																																																																																																																																																																																																	
58225																																																																																																																																																																																																																																																	
58243																																																																																																																																																																																																																																																	
58355																																																																																																																																																																																																																																																	
58551																																																																																																																																																																																																																																																	
58636																																																																																																																																																																																																																																																	
58757																																																																																																																																																																																																																																																	
58971																																																																																																																																																																																																																																																	
59316																																																																																																																																																																																																																																																	
59352																																																																																																																																																																																																																																																	
59370																																																																																																																																																																																																																																																	
59754																																																																																																																																																																																																																																																	
60143	85902000	688000	0	0	75782990	9598000	8318000	1280000	0	0	0	0	0	0	8605000	10934000	0	0	603000	0	0	0	0	7138000	165000	343000	13000	4893000	17164000	12935000	1948000	54405000	3492000	3492000	804000	857000	0	1831000	284000	142000	31000	19000	0	92000	48000	9600	1600	1200	0	6800	0	0	0	0	0	0	0	0	0	0	0	0	24139000	12069500	0	0	21500	11986000	18000600	14894200	1969500	69835400	0	2978840	984750	69835400	75782990	603000	0	0	0	0	0	0	0	0	0	0	0	0	2000	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	1448000	1082000	28000	6000	0	0	1476000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16906000	0	0	0	0	0	0	0	0	-2633000	0	0	0	1000	0	0	1000	0	0	0	0	0	0	0	0	0	0	0	231000	0	0	0	0	231000	0	1941000	0	0	1922000	19000	265000	0	265000	179000	0	0	0	0	0	179000	49728000	0	76000	378000	12000	49262000	0	603000	0	246000	0	0	0	0	0	0	0	0	0	0	
60330																																																																																																																																																																																																																																																	
60545																																																																																																																																																																																																																																																	
60554																																																																																																																																																																																																																																																	
60648																																																																																																																																																																																																																																																	
61122																																																																																																																																																																																																																																																	
61355																																																																																																																																																																																																																																																	
61476																																																																																																																																																																																																																																																	
61757																																																																																																																																																																																																																																																	
61832																																																																																																																																																																																																																																																	
61953																																																																																																																																																																																																																																																	
62044																																																																																																																																																																																																																																																	
62110																																																																																																																																																																																																																																																	
62147																																																																																																																																																																																																																																																	
63050																																																																																																																																																																																																																																																	
63069	93373306	716754	0	0	65541614	5677067	5431234	244530	1274	8850057	6101549	2729704	18910	0	8251182	1925942	0	0	404768	388236	0	0	0	4669361	522881	94748	81444	2137688	20826958	5870956	24179821	40903691	767971	767971	251164	37252	700	478855	154072	77036	7083	0	0	69953	11560	2312	641	0	0	1671	0	0	0	0	0	0	1545	1545	0	1545	0	0	14902894	7451447	21866	2	97949	7312255	21110899	6179917	24278470	49593915	0	1235983	12139235	49593915	65541614	51464	0	0	0	0	0	0	0	0	0	0	0	0	1151	0	0	0	0	0	0	0	0	0	0	0	0		180093	42903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	545591	314994	314994	265724	262239	0	0	760811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10266969	0	0	0	-36	65	0	-106	0	-90248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23703290	0	13156	23062426	627708	107990	0	107990	262692	0	476	409	0	0	261807	40147864	0	131400	862467	1016976	38137021	0	16532	0	705140	0	0	0	0	0	0	0	0	0	0	
63201																																																																																																																																																																																																																																																	
63573																																																																																																																																																																																																																																																	
63733																																																																																																																																																																																																																																																	
64150																																																																																																																																																																																																																																																	
64552																																																																																																																																																																																																																																																	
64730																																																																																																																																																																																																																																																	
65205																																																																																																																																																																																																																																																	
65559																																																																																																																																																																																																																																																	
65858																																																																																																																																																																																																																																																	
66154																																																																																																																																																																																																																																																	
66275																																																																																																																																																																																																																																																	
67142																																																																																																																																																																																																																																																	
67151																																																																																																																																																																																																																																																	
67209																																																																																																																																																																																																																																																	
67254																																																																																																																																																																																																																																																	
67656																																																																																																																																																																																																																																																	
67870																																																																																																																																																																																																																																																	
68671																																																																																																																																																																																																																																																	
68756																																																																																																																																																																																																																																																	
68831																																																																																																																																																																																																																																																	
69333																																																																																																																																																																																																																																																	
69678																																																																																																																																																																																																																																																	
70218																																																																																																																																																																																																																																																	
70414																																																																																																																																																																																																																																																	
70638																																																																																																																																																																																																																																																	
70955																																																																																																																																																																																																																																																	
71073																																																																																																																																																																																																																																																	
71457																																																																																																																																																																																																																																																	
71859																																																																																																																																																																																																																																																	
72258																																																																																																																																																																																																																																																	
72351																																																																																																																																																																																																																																																	
72454																																																																																																																																																																																																																																																	
72678																																																																																																																																																																																																																																																	
73116																																																																																																																																																																																																																																																	
73152																																																																																																																																																																																																																																																	
73554																																																																																																																																																																																																																																																	
73956																																																																																																																																																																																																																																																	
74056																																																																																																																																																																																																																																																	
74140																																																																																																																																																																																																																																																	
74403																																																																																																																																																																																																																																																	
74449																																																																																																																																																																																																																																																	
75259																																																																																																																																																																																																																																																	
75446																																																																																																																																																																																																																																																	
75455																																																																																																																																																																																																																																																	
75633	265689963	2213109	0	0	196807200	27880655	23147655	4626902	29717	1923649	339624	1586671	0	0	45574774	13909972	157413	0	141395	0	0	0	89361	28126049	904606	505195	62456	8455070	70009028	22144911	18541719	135731752	4196554	4196554	0	517780	0	3678774	919458	459729	0	78210	0	381519	70479	14096	0	6811	0	7285	0	0	0	0	0	0	328931	328931	0	0	10595	318336	59126087	29563044	0	3354723	51200	26138892	70461977	26222720	18603514	168936489	0	5244544	9301757	168936489	196807200	322986	123089	123089	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	3308960	0	0	2295876	859941	0	0	2295876	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54906448	138797	0	0	-2422	50632	28171	-2646	0	-4735711	0	0	0	29656	0	0	21430	8226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24474973	23730	37409	17967588	6446246	32177	0	32177	1188776	26895	0	14861	0	0	1147020	122638674	88172	42369	1438901	282200	120703132	83900	52034	0	12593886	0	0	6401542	6401542	0	2162190	0	0	0	0	
75651																																																																																																																																																																																																																																																	
76153																																																																																																																																																																																																																																																	
76443																																																																																																																																																																																																																																																	
76854																																																																																																																																																																																																																																																	
77150																																																																																																																																																																																																																																																	
77253																																																																																																																																																																																																																																																	
77422																																																																																																																																																																																																																																																	
77851																																																																																																																																																																																																																																																	
78157																																																																																																																																																																																																																																																	
78241																																																																																																																																																																																																																																																	
78559																																																																																																																																																																																																																																																	
79042																																																																																																																																																																																																																																																	
79127																																																																																																																																																																																																																																																	
79145																																																																																																																																																																																																																																																	
79257																																																																																																																																																																																																																																																	
79855																																																																																																																																																																																																																																																	
80150																																																																																																																																																																																																																																																	
80374																																																																																																																																																																																																																																																	
80431																																																																																																																																																																																																																																																	
81175																																																																																																																																																																																																																																																	
82033																																																																																																																																																																																																																																																	
82257																																																																																																																																																																																																																																																	
82350																																																																																																																																																																																																																																																	
83151																																																																																																																																																																																																																																																	
83375																																																																																																																																																																																																																																																	
83638	9698964	95504	70	0	8070841	315216	296111	19105	0	226645	81216	135282	10147	0	407366	611012	3949	287751	0	0	0	0	0	769577	21395	39839	43	632516	820317	831747	1891846	6240013	1768	1768	200	0	0	1568	27836	13918	1455	0	0	12463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1089785	544893	0	0	0	544892	821972	847559	1891846	6910878	0	169512	945923	6910878	8070771	59636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	1372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1213044	0	0	0	0	0	0	0	0	-97034	0	0	0	13422	0	0	13422	0	0	0	0	0	0	0	0	0	0	0	378131	0	0	0	0	378131	0	2183059	0	0	1864285	318774	0	0	0	26726	0	0	4	0	0	26722	4663575	0	14229	26505	0	4622841	0	0	0	74412	0	0	0	0	0	0	0	5000	5000	0	
83834																																																																																																																																																																																																																																																	
83852																																																																																																																																																																																																																																																	
83955																																																																																																																																																																																																																																																	
84046																																																																																																																																																																																																																																																	
84541																																																																																																																																																																																																																																																	
85052																																																																																																																																																																																																																																																	
85472																																																																																																																																																																																																																																																	
85931																																																																																																																																																																																																																																																	
86349																																																																																																																																																																																																																																																	
86675																																																																																																																																																																																																																																																	
87047																																																																																																																																																																																																																																																	
87234																																																																																																																																																																																																																																																	
87476																																																																																																																																																																																																																																																	
87579																																																																																																																																																																																																																																																	
88231																																																																																																																																																																																																																																																	
88259																																																																																																																																																																																																																																																	
88352																																																																																																																																																																																																																																																	
88455																																																																																																																																																																																																																																																	
88950																																																																																																																																																																																																																																																	
89032																																																																																																																																																																																																																																																	
89135																																																																																																																																																																																																																																																	
89854																																																																																																																																																																																																																																																	
89957																																																																																																																																																																																																																																																	
90047																																																																																																																																																																																																																																																	
90177																																																																																																																																																																																																																																																	
90328																																																																																																																																																																																																																																																	
90337																																																																																																																																																																																																																																																	
90579																																																																																																																																																																																																																																																	
91615																																																																																																																																																																																																																																																	
91754																																																																																																																																																																																																																																																	
91950																																																																																																																																																																																																																																																	
92144																																																																																																																																																																																																																																																	
92676																																																																																																																																																																																																																																																	
92706																																																																																																																																																																																																																																																	
92902																																																																																																																																																																																																																																																	
93244																																																																																																																																																																																																																																																	
93543																																																																																																																																																																																																																																																	
93619	38766	0	0	0	25166	16906	0	16906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21860	75	0	0	21785	75	16906	0	21785	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	16906	0	21785	0	3381	0	21785	25166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
94139																																																																																																																																																																																																																																																	
94522																																																																																																																																																																																																																																																	
94755																																																																																																																																																																																																																																																	
94858																																																																																																																																																																																																																																																	
95051																																																																																																																																																																																																																																																	
95677																																																																																																																																																																																																																																																	
96553																																																																																																																																																																																																																																																	
97055																																																																																																																																																																																																																																																	
97279																																																																																																																																																																																																																																																	
97457																																																																																																																																																																																																																																																	
97804																																																																																																																																																																																																																																																	
97943																																																																																																																																																																																																																																																	
