"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
235231																																																																																																						
235446																																																																																																						
235530																																																																																																						
235558																																																																																																						
235950																																																																																																						
236153																																																														0	0	0	0	0	0	0	0	0			81293	0	79523	0	0	682352						0	0	0		0						0	0						0	
236256																																																																																																						
236603																																																																																																						
236706																																																														248929	0	0	0	0	0	0	0	0			0	0	0	0	0	2521						0	0	0		0						0	0						0	
236957																																																														136594	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
237066																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
237619																																																														137155	0	0	0	0	0	0	0	0			0	0	0	0	0	14470						0	0	0		0						0	0						0	
237954																																																																																																						
238139																																																																																																						
238250																																																																																																						
238737																																																																																																						
239556																																																																																																						
239613																																																																																																						
239659																																																																																																						
240954																																																																																																						
241009																																																																																																						
241157																																																														0	0	0	0	0	0	0	359	0			7176	0	359	0	7176	61689						0	0	0		0						0	0						0	
241559																																																																																																						
241607																																																																																																						
242257																																																																																																						
242444																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	109	279509						0	0	0		0						0	0						0	
242949																																																																																																						
242958																																																																																																						
242976																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
243375																																																																																																						
243414																																																																																																						
243955																																																																																																						
244037																																																																																																						
244149																																																														0	0	0	0	0	0	0	0	0			150400	0	148050	0	37348	4140397						5860	0	0		0						0	0						0	
244158																																																																																																						
244251																																																																																																						
245016	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276																																																														0	1908777	0	17334	0	0	0	0	0	0	0	98685	0	98685	0	98685	5443370	0	0	0	0	0	18104	0	0	0	0						0	0						0	
245351																																																																																																						
245557																																																																																																						
246022																																																														0	0	0	0	0	0	0	0	0			7541	0	7541	0	0	0						0	0	0		0						0	0						0	
246134																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
246451																																																																																																						
246657																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
246947																																																																																																						
246956																																																																																																						
247140																																																																																																						
247355																																																																																																						
247476																																																																																																						
247551																																																																																																						
247908																																																																																																						
248240																																																														232663	0	0	0	0	0	0	8	0			3324	0	17	0	3324	939087					0	251	0	0		0						0	0						0	
248352																																																																																																						
248455																																																																																																						
248633																																																																																																						
248745																																																																																																						
249416																																																																																																						
249612																																																														18938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2443	0	0	0	0		0	0	0	0	0						0	0						0	
249658																																																																																																						
250430																																																																																																						
250476																																																																																																						
250850																																																																																																						
251352																																																														0	0	0	0	0	0	0	0	0			2492	0	66	0	2492	0					0	0	0	0		0						0	0						0	
251558																																																																																																						
251745																																																																																																						
251978																																																																																																						
252041																																																																																																						
252452																																																																																																						
252658																																																																																																						
253356																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
253468																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
253646																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
253730																																																																																																						
254317																																																																																																						
254504																																																																																																						
254849																																																																																																						
255350																																																																																																						
255547																																																														0	0	0	0	0	0	0	0	0			59085	0	1064	0	59085	0						0	0	0		0						0	0						0	
255556																																																																																																						
255574																																																																																																						
255659																																																														0	0	0	0	0	0	0	0	0			94594	0	92632	0	1974	0					0	0	0	0		0						0	0						0	
256058																																																																																																						
256076																																																																																																						
256179																																																																																																						
256553																																																														0	0	0	0	0	0	0	0	0			389002	0	389002	0	389002	0						0	0	0		0						0	0						0	
257233																																																																																																						
257345																																																																																																						
257578																																																																																																						
257653																																																																																																						
257756																																																																																																						
258146																																																																																																						
258306																																																																																																						
258379																																																																																																						
258539																																																																																																						
258771																																																														1875913	0	0	0	0	0	0	0	0			11625	0	11625	356612	4216	5317863					0	4724	0	0		0						0	0						0	
258874																																																																																																						
259059																																																																																																						
259330																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
259442																																																																																																						
259956																																																																																																						
260055																																																														0	0	0	0	0	0	0	0	0			27110	0	27110	0	0	0					0	0	0	0		0						0	0						0	
260831																																																																																																						
261146																																																														115203	0	0	0	0	0	0	0	0			315365	0	3404	0	0	1455450					0	0	0	0		0						0	0						0	
261360																																																																																																						
261940																																																																																																						
262059																																																																																																						
262237																																																																																																						
262358																																																																																																						
262741																																																																																																						
262844																																																																																																						
262956																																																																																																						
263243																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
263627																																																																																																						
264455																																																																																																						
264772																																																														9209896	0	1435595	0	3691	0	687	0	0			0	287558	0	3521	0	114					0	0	0	3786		0						1365	0						4	
265340																																																																																																						
265407																																																																																																						
265452																																																																																																						
265676																																																																																																						
266066																																																																																																						
266244																																																																																																						
266253																																																																																																						
266655																																																																																																						
266851																																																																																																						
266945																																																																																																						
267652																																																																																																						
268006																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	22017	344549					0	0	0	0		0						0	0						0	
268136																																																																																																						
268677																																																														0	0	0	0	0	0	0	0	0			11743	0	11743	0	11570	173					0	0	0	0		0						0	0						0	
268828																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
268976																																																																																																						
269049																																																																																																						
269058																																																														0	0	0	0	0	0	0	0	0			64741	0	1441	0	64741	0					0	0	0	0		0						0	0						0	
269571																																																																																																						
269759																																																																																																						
270148																																																																																																						
270353																																																																																																						
270504																																																																																																						
270531																																																																																																						
270652																																																																																																						
271136																																																																																																						
271275																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	147084					0	0	0	0		0						0	0						0	
271341																																																																																																						
271529																																																																																																						
272030																																																																																																						
272058																																																																																																						
272151																																																																																																						
272272																																																																																																						
272302																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
273336																																																														63877	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
273550																																																																																																						
273653																																																																																																						
273662																																																																																																						
273840																																																																																																						
273859																																																																																																						
274025																																																																																																						
274052																																																																																																						
274829																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
274856																																																																																																						
275255																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
275358																																																																																																						
275479																																																																																																						
275657																																																																																																						
276074																																																																																																						
276159																																																																																																						
276551																																																																																																						
276579																																																														2306115	0	0	0	0	0	0	0	0	0	0	174160	0	174160	0	0	216039	0	0	0	0	0	2755	0	0	0	0						0	0						0	
276645																																																																																																						
276654																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
276850																																																																																																						
276953																																																																																																						
277240																																																																																																						
277277																																																														0	0	0	0	0	0	0	6453	0			103328	0	6453	0	103328	6742					0	0	0	0		0						0	0						0	
277679																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
277736																																																																																																						
277820																																																																																																						
278256																																																																																																						
278555																																																																																																						
278733																																																																																																						
278751																																																																																																						
278818																																																														0	0	0	0	0	0	0	0	0			3953	0	140	0	3953	137335						0	0	0		0						0	0						0	
278872																																																																																																						
279105																																																														0	0	0	0	0	0	0	0	5229			0	0	0	0	0	35128					0	0	0	0		0						0	0						0	
279842																																																																																																						
279954																																																														187059	0	0	0	0	0	0	0	0			11048	0	112	0	11048	84741						0	0	0		0						0	0						0	
280110	503509972	0	0	0	0	364404	0	442261	0	0	0	0	0	0	0	0	0	0	0	7474	0	0	0	0	0	0	6331	0	0	0	0	0	0	0	0	0	0	0	0	14100	24021617	113	7464883	14100	11153411	0	0	0	0	0	25905	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	4120	0	0	0	0	0	0	607	0	0	
280138																																																																																																						
280352																																																																																																						
280558																																																																																																						
282075																																																														0	0	0	0	0	0	0	0	0			22893	0	63	0	22893	22586					0	0	0	0		0						0	0						0	
282226																																																																																																						
282824																																																																																																						
283157																																																																																																						
283438																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
283652																																																																																																						
283737																																																																																																						
283867																																																																																																						
284154																																																																																																						
284239																																																																																																						
284556																																																																																																						
284752																																																																																																						
284958																																																																																																						
285151																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
285348																																																																																																						
285544																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
285553																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
285740																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
285852																																																																																																						
285928																																																																																																						
286251																																																																																																						
286457																																																																																																						
286840																																																																																																						
287007																																																																																																						
287342																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
287922																																																																																																						
287959																																																																																																						
288152																																																																																																						
288376																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1080					0	0	0	0		0						0	0						0	
288853																																																														0	0	0	0	0	0	0	0	0	0	0	160038	0	547	0	160038	259937	0	0	0	0		0	0	0	0	0						0	0						0	
289056																																																																																																						
289225																																																																																																						
289515																																																																																																						
289702																																																																																																						
289739																																																																																																						
289757																																																																																																						
290249																																																														0	0	0	0	0	0	0	0	0			26196	0	9352	0	26196	444797					0	0	0	0		0						0	0						0	
290838																																																																																																						
290922																																																																																																						
291059																																																																																																						
291376																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
291611																																																																																																						
291732																																																																																																						
292234																																																																																																						
292467																																																																																																						
292850																																																																																																						
292908																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	112615					0	92	0	0		0						0	0						0	
293053																																																																																																						
293352																																																																																																						
293437																																																																																																						
293651																																																																																																						
293754																																																																																																						
294023																																																																																																						
294751																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
294779																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	381564					0	0	0	0		0						0	0						0	
294827																																																																																																						
295011																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	98388					0	0	0	0		0						0	0						0	
295057																																																																																																						
295646																																																																																																						
296456																																																																																																						
296474																																																																																																						
296559																																																																																																						
296755																																																																																																						
296858																																																																																																						
297051																																																																																																						
297761																																																																																																						
298049																																																																																																						
298218																																																																																																						
298245																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
299868																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
300009																																																																																																						
300063																																																																																																						
300353																																																																																																						
300933																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
300942																																																														0	0	0	0	0	0	0	0	0			2806	0	23	0	0	0						0	0	0		0						0	0						0	
300960																																																																																																						
301574																																																																																																						
301800																																																														0	0	0	0	0	0	0	0	0			236	0	236	0	236	1031760						2447	0	0		0						0	0						0	
302030																																																																																																						
302133																																																																																																						
302553																																																																																																						
302656																																																														252972	0	0	0	0	0	0	0	0			56724	0	56724	0	0	433358						127	0	0		0						0	0						0	
303653																																																																																																						
303701																																																																																																						
303747																																																																																																						
303952																																																																																																						
304173																																																																																																						
304520																																																																																																						
304575																																																																																																						
304762																																																																																																						
304913																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
305059																																																																																																						
305077																																																																																																						
305237																																																																																																						
305442																																																																																																						
306056																																																																																																						
306159																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
306337																																																																																																						
306908																																																																																																						
307062																																																																																																						
307334																																																																																																						
307361																																																																																																						
307679																																																																																																						
308256																																																																																																						
308340																																																																																																						
308836																																																																																																						
309150																																																																																																						
309655																																																																																																						
309851																																																																																																						
310754																																																																																																						
310950																																																																																																						
310978																																																														0	0	0	0	0	0	0	0	0			888112	0	22669	0	0	253918						0	0	0		0						0	0						0	
311050																																																																																																						
311144																																																																																																						
311256																																																																																																						
311265																																																																																																						
311603																																																																																																						
311658																																																																																																						
311845																																																														0	2373851	0	99748	0	41037	0	0	0	0	0	3950	0	3950	0	35019	39625929	0	0	0	0	0	31751	0	0	0	0						0	0						0	
311939																																																																																																						
312244																																																																																																						
312356																																																																																																						
313009																																																																																																						
313157																																																																																																						
313223																																																																																																						
313577																																																																																																						
314257																																																																																																						
314444																																																																																																						
315656																																																																																																						
316840																																																														89572	0	0	0	0	0	0	0	0			30622	0	30622	0	30622	1286297					0	230	0	0		0						0	0						0	
316859																																																																																																						
316934																																																																																																						
317258																																																																																																						
317342																																																														0	0	0	0	0	0	0	0	0			5447	0	5447	0	0	1931273					0	0	0	0		0						0	0						0	
317379																																																																																																						
317650																																																																																																						
318974																																																																																																						
319047																																																																																																						
319458																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
319551																																																																																																						
320034																																																																																																						
320052																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
320070																																																																																																						
320119																																																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0						0	0						0	
321152																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
321255																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
321273																																																																																																						
321330																																																																																																						
321947																																																														13675	0	0	0	0	0	0	0	0			0	0	0	0	0	219619					0	0	0	0		0						0	0						0	
322449																																																																																																						
322551																																																																																																						
323204																																																																																																						
323651																																																																																																						
324153																																																																																																						
324229																																																																																																						
324256																																																																																																						
324340																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	495719						846	0	0		0						0	0						0	
324854																																																																																																						
324863																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
324975																																																																																																						
325141																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
325459																																																																																																						
325534																																																																																																						
326054																																																																																																						
326344																																																																																																						
326858																																																																																																						
326979																																																																																																						
327220																																																																																																						
327305																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	15902					0	0	0	0		0						0	0						0	
327435																																																																																																						
327556																																																																																																						
327855																																																																																																						
328058																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
328357																																																														6791	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
328656																																																																																																						
328777																																																														0	0	0	0	0	0	0	0	0			5609	0	105	0	5609	289588						108	0	0		0						0	0						0	
329149																																																																																																						
329345																																																																																																						
329550																																																																																																						
329952																																																														0	0	0	0	0	0	0	0	0			3618	0	3618	0	0	1786					0	0	0	0		0						0	0						0	
330239																																																																																																						
330248																																																																																																						
330855																																																														0	0	0	0	0	0	0	0	0			13738	0	12477	0	1509	0					0	0	0	0		0						0	0						0	
330873																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	94064						0	0	0		0						0	0						0	
330949																																																																																																						
331076																																																																																																						
331375																																																																																																						
331544																																																																																																						
331713																																																																																																						
332224																																																																																																						
332345																																																																																																						
332671																																																																																																						
332756																																																																																																						
333034																																																																																																						
333203																																																														25692	0	0	0	0	0	0	0	0			14654	0	763	0	14654	631867					0	0	0	0		0						0	0						0	
333650																																																																																																						
333856																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
333940																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
