"IDRSSD"	RCFD2143	RCFD2150	RCFD2651	RCFD3163	RCFD3164	RCFD3190	RCFD4088	RCFD6164	RCFD6165	RCFDA590	RCFDB569	RCFDB570	RCFDB571	RCFDF055	RCFDF056	RCFDF057	RCFDF058	RCFDF059	RCFDF060	RCFDF061	RCFDF062	RCFDF063	RCFDF065	RCFDJ461	RCFDJ462	RCFDJA29	RCFDJF76	RCFDK183	RCFDK192	RCFDK193	RCFDK194	RCFN5513	RCFNK260	RCON2143	RCON2150	RCON2651	RCON3163	RCON3164	RCON3190	RCON4088	RCON5508	RCON5509	RCON5510	RCON5511	RCON5512	RCON6164	RCON6165	RCONA590	RCONB569	RCONB570	RCONB571	RCONF055	RCONF056	RCONF057	RCONF058	RCONF059	RCONF060	RCONF061	RCONF062	RCONF063	RCONF064	RCONF065	RCONG463	RCONG464	RCONJ461	RCONJ462	RCONJA29	RCONJF76	RCONK169	RCONK170	RCONK171	RCONK172	RCONK173	RCONK174	RCONK175	RCONK176	RCONK177	RCONK183	RCONK187	RCONK188	RCONK189	RCONK190	RCONK191	RCONK192	RCONK193	RCONK194	RCONL133	RCONL135	RCONLG26	RCONLG27	RCONLG28	RCONLL57	RCONLL58	RCONLL59	RCONLL60	RCONLL61	RCONMM07	RCONMQ52	RCONN523	RCONN524	TE01N528	TE01N529	TE02N528	TE02N529	TE03N528	TE03N529	TE04N528	TE04N529	TE05N528	TE05N529	TE06N528	TE06N529	TE07N528	TE08N528	TE09N528	TE10N528	TEXT4087	
366854																																		685	224	2618	645	0	7618		0	0	0	0	224	450	0	0	false	0	0	2618	5000	0	0	0	0	0	0	0	0	0	true	false	0	0		40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	5	0	0	0	0	0	0																					www.kendallbank.com	
367150																																		0	218	973	0	0	8379		0	0	218	0	0	1775	1	0			0	973	1980	1374	4052	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.commbankonline.com	
367178																																		455	0	0	0	455	0		0	0	0	0	0	0	0	455			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.miamisavings.bank	
367431																																		0	116	0	0	0	0		0	0	0	0	116	458	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.cbots.com	
367543																																		0	1302	0	0	0	15000		0	0	80	0	1222	9000	2	0			0	0	0	15000	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.kentlandbank.com	
368054																																		0	0	2500	0	0	2500		0	0	0	0	0	213	0	0			0	2500	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.masonbank.com	
368344																																		0	0	0	0	0	0		0	0	0	0	0	481	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.fsb-traer.com	
368522																																		0	0	16600	0	0	16600		0	0	0	0	0	1387	1	0			0	16600	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.apollotrust.com	
368933																																		0	0	0	0	0	0		0	0	0	0	0	13	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bankingyoufirst	
368951																																		0	0	245	0	0	16118		0	0	0	0	0	435	0	0			0	245	59	15147	667	0	0	0	0	0	0	0					40	0																					0	0	0	0	0	0	0	0																					http://https://www.kvsb.com	
369453																																		0	0	8000	0	0	12065		0	0	0	0	0	173	0	0			0	12065	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.impact-bank.com	
369659																																		1043	0	75000	1043	0	75000		0	0	0	0	0	30569	8	0			0	75000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.fnbct.com	
370020																																		6202	0	28435	5117	0	57356		0	0	0	0	0	6667	2	0			0	28435	5300	19102	4519	0	0	0	0	0	0	0						1085																					5	85	0	0	0	0	0	0																					https://yourbank.bank	
370347																																		0	0	0	0	0	2250		0	0	0	0	0	4374	1	0			0	0	250	2000	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.fnbl.com	
370721																																		698	0	8250	0	698	11250		0	0	0	0	0	27	0	698	false	0	0	8250	3000	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					WWW.MYFSB.BANK	
370833																																		0	48	2000	0	0	2000		48	0	0	0	0	1860	2	0			0	2000	0	0	0	0	0	0	0	0	0	0						0																					1	16	0	0	0	0	0	0																					http://WWW.CARVERSTATEBANK.COM	
370954																																		0	0	0	0	0	3000		0	0	0	0	0	696	0	0			0	0	3000	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.cowboybank.com	
371223																																		1518	0	66400	0	1518	66483		0	0	0	0	0	1	0	2060			0	66400	83	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.rhb24.com	
371232																																		0	230	0	0	0	0		0	0	0	0	230	3430	1	0			0	0	0	0	0	0	0	0	0	0	0	0					43	0																					0	0	0	0	0	0	0	0																					www.firstcbt.bank	
371362																																		2500	0	21660	2400	0	47660		0	0	0	0	0	4043	2	0			26000	21660	0	0	0	0	26000	0	0	0	0	26000						100																					0	0	0	0	0	0	0	0																					www.wellingtonsb.bank	
371559																																		0	0	0	0	0	0		0	0	0	0	0	1840	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.cnbbanker.com	
371755																																		40	0	3780	40	0	3780		0	0	0	0	0	0	0	0	false	0	0	3780	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.fnbchisholm.com	
371849																																		0	0	0	0	0	2000		0	0	0	0	0	6095	5	0			2000	0	0	0	0	0	2000	0	0	0	0	2000					2	0																					0	0	0	0	0	0	0	0																					http://www.bankofyatescity.com	
371924																																		12939	166	0	9732	585	20000		0	0	37	0	129	17817	4	585			0	0	20000	0	0	0	0	0	0	0	0	0					1000	2622																					2	34	0	0	0	0	0	0																					http://www.communitybank.tv	
371942																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.liberty.bank	
372444																																		33	0	2000	0	33	7000		0	0	0	0	0	768	1	33			0	2000	5000	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.ibanklnb.com	
372538																																		0	21	5000	0	0	75500		0	0	21	0	0	11216	2	0			0	5000	15500	55000	0	0	0	0	0	0	0	0						0																					1	7	0	0	0	0	0	0																					www.therealbank.com	
372640																																		0	0	0	0	0	0		0	0	0	0	0	1003	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.fmfbank.com	
372855																																		0	0	6000	0	0	6500		0	0	0	0	0	52	0	0	false	0	0	6000	0	0	500	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.stryvbank.com	
373272																																		241	0	2300	0	241	7300		0	0	0	0	0	90	0	241			0	2300	5000	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.compassbank.us	
373553																																		0	0	2500	0	0	2500		0	0	0	0	0	0	0	0			0	2500	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.firstmemphis.com	
373601																																		0	0	0	0	0	0		0	0	0	0	0	899	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.unioncountysavings.com	
374130																																		0	0	13000	0	0	13000		0	0	0	0	0	1441	1	0			0	13000	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://https://www.tcbenterprise.com	
374653																																		0	621	0	0	0	150000		0	0	0	0	621	21528	1	0	true	0	150000	0	0	0	0	0	150000	0	0	0	0	150000	true	true	0	0	482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	27	0	0	0	0	0	0																					www.firstpremier.com	
374774																																		0	0	10000	0	0	10000		0	0	0	0	0	0	0	0			0	10000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.mysuretybank.com	
375043																																		0	670	0	0	0	0		0	0	28	0	642	20966	2	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	true	true	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					8	925	0	0	0	0	0	0						Peoples National Bank		PNB													http://www.peoplesnationalbank.com	
375379																																		0	0	0	0	0	0		0	0	0	0	0	1127	4	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					www.northsidefederal.com	
375502																																		0	0	70000	0	0	79763		0	0	0	0	0	16000	1	0			0	70000	5000	0	4763	0	0	0	0	0	0	0					0	0																					3	265	0	0	0	0	0	0																					www.bankprov.com	
375566																																		5596	0	123500	4379	0	133868		0	0	0	0	0	235	0	0			0	123500	10368	0	0	0	0	0	0	0	0	0						1217																					0	0	0	0	0	0	0	0					https://www.fnbwf.com	dba First National Bank of Wichita Falls	https://fsbwise.com	dba First National Bank													https://www.fnbtx.com	
375650																																		0	0	0	0	0	0		0	0	0	0	0	422	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					http://www.menardbank.com	
376237																																		0	0	2000	0	0	2000		0	0	0	0	0	916	1	0			0	2000	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					MFBUSA.COM	
376273																																		29341	0	0	27495	1201	150000		0	0	0	0	0	4585	1	2707	true	0	0	0	150000	0	0	0	0	0	0	0	0	0	true	false	0	0	4339	645	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					3	39	0	0	0	0	0	0																					www.northshorebank.com	
376442																																		5655	1151	1100	5151	0	39800		47	300	0	0	804	1769	2	0	true	0	0	1100	38700	0	0	0	0	0	0	0	0	0	true	false	0	0	4	504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	156	0	0	0	0	0	0																					http://www.FirstIowa.bank	
376947																																		0	0	0	0	0	0		0	0	0	0	0	14200	5	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.citizensbankinfo.com	
377663																																		0	0	10000	0	0	10000		0	0	0	0	0	673	1	0	false	0	0	10000	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.fanninbank.com	
377850																																		0	0	0	0	0	13317		0	0	0	0	0	2378	1	0			0	0	0	0	13317	0	0	0	0	0	0	0						0																					1	15	0	0	0	0	0	0																					www.fsbokc.com	
378044																																		378	4	0	378	0	0		4	0	0	0	0	1292	4	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.csbarkansas.com	
378110																																		0	0	0	0	0	0		0	0	0	0	0	931	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.peoplesgambier.com	
379050																																		0	0	107	0	0	1599		0	0	0	0	0	232	0	0			0	107	764	215	513	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																						
379153																																		103	0	0	0	0	0		0	0	0	0	0	888	1	0			0	0	0	0	0	0	0	0	0	0	0	0						103																					0	0	0	0	0	0	0	0					www.fnbgatesville.com	First National Bank Evant	www.fnboglesby.com	First National Bank Gatesville		First National Bank Oglesby											www.fnbevant.com	
379470																																		35	0	0	0	35	6000		0	0	0	0	0	0	0	35			0	0	3000	3000	0	6000	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.cantoncoopbank.com	
379649																																		0	171	0	0	0	0		0	110	38	0	23	322	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.fnbizardcounty.com	
379920																																		2587723	3428	2000000	2454038	55709	3200000		36	0	1261	0	2131	10402	3	72148	true	0	0	2000000	1100000	100000	0	0	0	0	0	0	0	0	true	true	0	0		77976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					167	18506	0	0	0	0	0	0					apply.fnb-online.com/oao/userauth	FNB	fnbbusiness-web.oflows.net/oao/userauth	First National Bank													www.fnb-online.com	
380346																																		0	378	10000	0	0	12000		0	0	378	0	0	3651	2	0			0	10000	2000	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.fsbwever.com	
380458																																		45139	0	80061	32968	0	80061		0	0	0	0	0	33843	2	0			0	80061	0	0	0	0	0	0	0	0	0	0						12171																					1	21	0	0	0	0	0	0																					WWW.TEXASREGIONALBANK.COM	
380533																																		0	118	0	0	0	129		0	0	118	0	0	2617	2	0			0	0	129	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.longviewbank.com	
380878																																		0	0	6200	0	0	6200		0	0	0	0	0	3766	2	0			0	6200	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																					www.vanwertfederal.com	
380944																																		704	0	0	14	548	0		0	0	0	0	0	2567	3	548			0	0	0	0	0	0	0	0	0	0	0	0					0	142																					0	0	0	0	0	0	0	0																					WWW.BANKOFKAUKAUNA.COM	
381026																																		0	0	0	0	0	0		0	0	0	0	0	25	0	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	41	0	0	0	0	0	0																					www.twinvalleybank.bank	
381932																																		0	0	0	0	0	0		0	0	0	0	0	2014	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																					www.cbcbank.com	
381950																																		504	0	5000	0	504	7500		0	0	0	0	0	2671	1	504			2500	5000	0	0	0	0	2500	0	0	0	0	2500						0																					0	0	0	0	0	0	0	0																					www.fnbsi.com	
382050																																		615	4058	0	0	615	0		0	0	0	0	4058	2830	1	615	false	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.centralsavingsbank.com	
382069																																		4771	590	0	4771	0	0		110	0	108	0	372	2177	1	0	true	0	0	0	0	0	0	0	0	0	0	0	0	0	false	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					1	14	0	0	0	0	0	0																					www.ibc.com	
382256																																		80	0	0	0	80	0		0	0	0	0	0	3	0	80			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.stantonstatebank.com	
382274																																		0	0	350	0	0	350		0	0	0	0	0	0	0	0			0	350	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																						
382443																																		0	0	500	0	0	700		0	0	0	0	0	21	0	0			0	500	200	0	0	0	0	0	0	0	0	0						0																					1	4	0	0	0	0	0	0					www.facebook.com/ftsbia		www.pinterest.com/ftsbia		www.linkedin.com/company/farmers-trust-&-savings-bank		www.twitter.com/FTSBia										www.ftsbia.com	
382537																																		0	0	0	0	0	0		0	0	0	0	0	3159	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					2	931	0	0	0	0	0	0																					www.bankofvernon.bank	
382649																																		20324	2078	29750	13886	1230	29750		0	0	6	0	2072	7317	4	1590			0	29750	0	0	0	0	0	0	0	0	0	0					0	5208																					0	0	0	0	0	0	0	0																					http://www.firstsouthernbank.net	
382658																																		0	0	0	0	0	0		0	0	0	0	0	5238	2	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.putnamcountystatebank.com	
382742																																		0	0	0	0	0	6000		0	0	0	0	0	3148	2	0			2000	0	0	4000	0	4000	2000	0	0	0	29	2000						0																					1	14	0	0	0	0	0	0																					http://www.bankmichigan.bank	
382854																																		269	2174	0	269	0	2500		1884	0	104	0	186	1987	2	0	false	0	0	0	2500	0	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.sbpc.com	
384018																																		2298	0	0	0	0	13085		0	0	0	0	0	1989	0	0	false	0	13085	0	0	0	0	0	13085	0	0	0	0	0	false	false			2000	2298																					6	255	0	0	0	0	0	0					0		0		0		0		0		0		0	0	0	0	www.wooriamericabank.com	
384278																																		213931	37	50000	28965	184434	63642		0	0	8	0	29	3192	3	187611	false	0	13642	50000	0	0	0	0	13642	0	0	0	0	0	true	false	0	0	0	532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					www.ffsb.com																www.ffbf.com	
384353																																		0	0	400	0	0	400		0	0	0	0	0	0	0	0			0	400	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.bankofsteinauer.com	
384652																																		9466	0	45000	9398	0	95000		0	0	0	0	0	300	0	0			0	45000	50000	0	0	50000	0	0	0	0	0	0						68																					2	175	0	0	0	0	0	0																					http://www.dallascapitalbank.com	
384830																																		0	759	0	0	0	10000		0	0	0	0	759	26	0	0			10000	0	0	0	0	0	10000	0	0	0	0	10000					577	0																					0	0	0	0	0	0	0	0																					www.cbtbanking.com	
385350																																		0	0	2300	0	0	6600		0	0	0	0	0	3189	3	0			0	2300	3800	500	0	0	0	0	0	0	0	0					0	0																					1	128	0	0	0	0	0	0																					www.communitybankwi.com	
385471																																		2399	0	0	1200	701	13200		0	0	0	0	0	1343	0	701			0	0	8200	0	5000	0	0	0	0	0	0	0					0	498																					4	372	0	0	0	0	0	0					www.boonecountybank.net	Boone County Bank	www.madisoncountybank.net	Wayne County Bank	www.waynecountybank.net												www.madisoncountybank.com	
385547																																		0	0	0	0	0	0		0	0	0	0	0	1326	0	0			0	0	0	0	0	0	0	0	0	0	2500	0					0	0																					1	34	0	0	0	0	0	0																					www.citizensfarmersbank.com	
385686																																		0	0	0	0	0	0		0	0	0	0	0	49	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					www.lusitaniabank.com	
386432																																		0	0	0	0	0	0		0	0	0	0	0	135	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					1	10	0	0	0	0	0	0																					https://www.libertybankal.com	
386450																																		1033	0	16000	0	1033	21000		0	0	0	0	0	11130	5	1033	false	0	0	16000	5000	0	0	0	0	0	0	0	0	0	true	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.5pointsbank.com	
386731																																		32	0	3500	32	0	38298		0	0	0	0	0	1774	2	0			0	3500	11000	16214	7500	0	0	0	84	0	0	84					66	0																					0	0	0	0	0	0	0	0																					http://www.statebank.net	
386825																																		0	0	0	0	0	0		0	0	0	0	0	1555	1	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.cnbwoodsfield.com	
387055																																		0	0	0	0	0	42		0	0	0	0	0	860	1	0			0	0	0	42	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.redibank.com	
387671																																		4059	0	0	0	4059	0		0	0	0	0	0	4411	2	4059			0	0	0	0	0	0	0	0	0	0	0	0						0																			1	true	0	0	0	0	0	0	0	0																					www.efirstfederal.com	
388155																																		460	0	0	460	0	0		0	0	0	0	0	7000	3	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.ftnb.net	
388258																																		0	42	0	0	0	0		0	0	0	0	42	9	0	0			0	0	0	0	0	0	0	0	0	0	0	0					55	0																					0	0	0	0	0	0	0	0																					www.mfsb.com	
388557																																		762	0	13881	21	0	13881		0	0	0	0	0	3831	2	0			0	13881	0	0	0	0	0	0	0	0	0	0						741																					0	0	0	0	0	0	0	0																					WWW.BANKRIVSERSTONE.COM	
388744																																		0	0	0	0	0	0		0	0	0	0	0	319	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.aldenbank.com	
388753																																		0	0	0	0	0	0		0	0	0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					famstatebankofalpha.com	
388874																																		0	0	250	0	0	4750		0	0	0	0	0	849	0	0			0	250	500	2750	1250	0	0	0	0	0	0	0					0	0																			1	false	0	0	0	0	0	0	0	0																					www.gunnisonsl.com	
389358																																		0	0	0	0	0	0		0	0	0	0	0	262	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.ssbfarwell.com	
389376																																		1	0	58	1	0	5165		0	0	0	0	0	586	0	0			11	58	1083	4013	0	0	11	0	0	0	0	0					0	0																			2	true	0	0	0	0	0	0	0	0					tecfedbank.com																www.tecfedbank.com	
389826																																		0	0	0	0	0	0		0	0	0	0	0	100	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.pataskalabank.com	
390372																																		0	0	5000	0	0	26000		0	0	0	0	0	371	0	0			0	5000	11000	10000	0	0	0	0	0	0	0	0					0	0																			1	true	0	0	0	0	0	0	0	0																					www.arundelfederal.com	
390840																																		1166	0	16500	981	185	16500		0	0	0	0	0	7259	3	603			0	16500	0	0	0	0	0	0	0	0	0	0					0	0																					2	42	0	0	0	0	0	0																					www.ubmich.com	
391418																																		0	0	16450	0	0	16450		0	0	0	0	0	630	0	0			0	16450	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.firstandpeoplesbank.com	
391557																																		0	39	0	0	0	0		0	0	39	0	0	134	0	0			0	0	0	0	0	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					laksidebankofsalina.com	
391575	4356	1655	0	314	0	359571		171601	4	18	false	0	310000	0	0	0	0	0	359571	0	0	0	359571	0	0		4042	0	0			698	0						359571		957	0	0	0	0																0		false	false					0	0	0	0	0	0	0	0	0		0	0	0	0	0				1	true	4	76	0	0	0	0	0	0					www.unitedfidelity.com	Bank of St. Croix, a Division of United Fidelity Bank, fsb	www.bankofstcroix.com	International City Bank, a Division of United Fidelity Bank, fsb	www.icb.biz												www.unitedfidelity.com	
391959																																		0	0	490	0	0	4474		0	0	0	0	0	183	0	0			0	490	958	697	2329	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					http://www.fbutica.com	
391977																																		6173	0	0	5730	99	95365		0	0	0	0	0	9000	4	99			95000	0	0	365	0	0	95000	0	0	0	0	95000					4389	344																					0	0	0	0	0	0	0	0																					www.sturdyonline.com	
392152																																		0	0	0	0	0	1579		0	0	0	0	0	223	0	0			0	0	475	110	994	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.newcenturybankna.com	
392255																																		164	53	0	164	0	0		53	0	0	0	0	991	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0					www.fnbfosston.com		www.fnbezbanking.com														www.fnbbagley.com	
392778																																		0	0	0	0	0	62919		0	0	0	0	0	50	0	0			40000	0	22919	0	0	0	40000	0	0	0	0	40000					0	0																					1	87	0	0	0	0	0	0																					www.centurysb.com	
393252																																		0	0	0	0	0	0		0	0	0	0	0	374	0	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0																					www.firsttexasnb.com	
393355																																		0	1053	0	0	0	0		1053	0	0	0	0	1727	1	0	false	0	0	0	0	0	0	0	0	0	0	0	0	0	true	false	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					http://www.bankofweston.com	
393953																																		0	111	0	0	0	40000		0	0	111	0	0	323	0	0			40000	0	0	0	0	0	40000	0	0	0	0	40000						0																					0	0	0	0	0	0	0	0																					www.hometown.bank	
394156																																		0	0	0	0	0	813		0	0	0	0	0	1020	1	0			0	0	0	0	813	0	0	0	0	0	0	0						0																					0	0	0	0	0	0	0	0																					www.snbbankna.com	
394259																																		3880	0	8445	3452	253	8817		0	0	0	0	0	920	2	253	true	0	0	8445	335	37	0	0	0	0	0	0	0	0	true	false	0	0		175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.firstatebank.com	
395238																																		539306	0	500000	475534	0	3294744		0	0	0	0	0	52212	4	0	false	0	55	2700000	0	0	0	0	55	100395	494294	0	0	450	true	true	0	0	14767	63772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					149	8031	0	0	0	0	0	0																					www.synovus.com	
396057																																		87	0	0	0	87	4000		0	0	0	0	0	1044	1	131			0	0	4000	0	0	0	0	0	0	0	0	0					1	0																					0	0	0	0	0	0	0	0																					www.independencestatebank.com	
396244																																		0	0	858	0	0	14780		0	0	0	0	0	0	0	0	false	0	0	858	13000	922	0	0	0	0	0	0	0	0	false	false	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0																					www.rivercitybankky.com	
396253																																		18062	0	20000	16660	62	42930		0	0	0	0	0	4177	2	70			0	20000	5000	12930	5000	0	0	0	0	0	0	0					0	1340																					1	24	0	0	0	0	0	0					WWW.FNBOKLA.COM		WWW.FNBOKLA.NET		WWW.FNBOKLA.ORG		WWW.FNBSHAWNEE.COM		WWW.FNBSHAWNEE.NET		WWW.FNBSHAWNEE.ORG						WWW.BANKSOVEREIGN.COM	
396954																																		183	0	0	183	0	0		0	0	0	0	0	1597	2	0			0	0	0	0	0	0	0	0	0	0	0	0					0	0																					3	181	0	0	0	0	0	0																					WWW.PCSBANK.NET	
397456																																		417	0	0	321	0	6998		0	0	0	0	0	1952	2	0	false	0	6998	0	0	0	0	0	6998	0	0	0	0	6998	true	false	0	0		96	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					2	58	0	0	0	0	0	0					https://www.bravenationalbank.com	Brave National Bank, A Division of First National Bank of Fort Stockton															https://www.fnbfst.com	
397531																																		12	225	0	0	0	3794		0	0	0	0	225	100	0	0			3794	0	0	0	0	0	3794	0	0	0	0	3794					0	12																					0	0	0	0	0	0	0	0					www.itms-online.com		web6.secureinternetbank.com														www.aboc.com	
397540																																		34105	500	0	31392	0	52474		0	0	500	0	0	30415	2	0	true	0	50000	0	1489	0	985	0	50000	0	0	0	0	50000	true	true	0	0		2713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	0	0	0					http://banknbs.com	First National Bank of NWA "a division of First National Bank of Fort Smith	http://fnbnwa.com	National Bank of Sallisaw "a division of First National Bank of Fort Smith"	http://cnbpoteau.bank	Central National Bank " a division of First National Bank of Fort Smith"											http://www.fnbfs.com	
397559																																		4359	0	2087	0	4359	13907		0	0	0	0	0	5314	1	4359			0	2087	6820	0	5000	0	0	0	0	0	0	0					0	0																					0	0	0	0	0	0	0	0						Dundee Bank															www.dundeebanking.com	
397755																																		3221	0	9000	3221	0	27650		0	0	0	0	0	12022	6	0			0	9000	5150	7500	6000	0	0	0	0	0	0	0					0	0																					1	6	0	0	0	0	0	0																					www.legacybankandtrust.com	
