"IDRSSD"	RCFDA591	RCFDB705	RCFDB706	RCFDB707	RCFDB708	RCFDB709	RCFDB710	RCFDB711	RCFDB726	RCFDB727	RCFDB728	RCFDB729	RCFDB730	RCFDB731	RCFDB732	RCFDB733	RCFDB734	RCFDB735	RCFDB736	RCFDB737	RCFDB738	RCFDB739	RCFDB740	RCFDB741	RCFDB742	RCFDB743	RCFDB744	RCFDB745	RCFDB746	RCFDB776	RCFDB779	RCFDB780	RCFDB781	RCFDB782	RCFDB783	RCFDB786	RCFDB787	RCFDB788	RCFDB789	RCFDB790	RCFDB796	RCFDB797	RCFDB803	RCFDB804	RCFDB805	RCFDB806	RCFDB807	RCFDB808	RCFDB809	RCFDC407	RCFDF699	RCFDHU09	RCFDHU10	RCFDHU11	RCFDHU12	RCFDHU13	RCFDHU14	RCFDHU15	RCFDHU16	RCFDHU17	RCFDHU18	RCONA591	RCONB705	RCONB711	RCONB733	RCONB739	RCONB740	RCONB746	RCONB776	RCONB782	RCONB783	RCONB789	RCONB790	RCONB796	RCONB797	RCONB803	RCONB804	RCONB805	RCONB806	RCONB807	RCONB808	RCONB809	RCONC407	RCONF699	RCONHU09	RCONHU15	RCONHU19	RIADB747	RIADB748	RIADB749	RIADB750	RIADB751	RIADB752	RIADB753	RIADB754	RIADB755	RIADB756	RIADB757	RIADB758	RIADB759	RIADB760	
750127																																																																																																						
750341																																																																																																						
750444																																																																																																						
750846																																																																																																						
751254																																																																																																						
751656																																																														0	0	0	0	0	0	0	0	0			112077	0	1166	0	112077	879823						0	0	0		0						0	0						0	
751852																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
752831																																																																																																						
753052																																																																																																						
753324																																																																																																						
753641																																																																																																						
753856																																																																																																						
754068																																																																																																						
754246																																																																																																						
754536																																																																																																						
754826																																																																																																						
754853																																																																																																						
754929																																																														0	0	0	0	0	0	0	0	0			5251	0	5251	0	0	0					0	0	0	0		0						0	0						0	
755252																																																																																																						
755421																																																																																																						
755458																																																																																																						
756343																																																																																																						
756848																																																																																																						
757377																																																																																																						
757452																																																														0	0	0	0	0	0	0	0	0			46138	0	10808	0	26721	2573					0	0	0	0		0						0	0						0	
757779																																																																																																						
758703																																																														708913	0	0	0	0	0	0	0	0			48832	0	1580	0	48832	463267						0	0	0		0						0	0						0	
758842																																																																																																						
758851																																																																																																						
759045																																																																																																						
759625																																																																																																						
760210																																																																																																						
760331																																																																																																						
760340																																																																																																						
760434																																																														0	0	0	0	0	0	0	0	0			35	0	20	0	35	44325					0	0	0	0		0						0	0						0	
760649																																																																																																						
760854																																																																																																						
760939																																																																																																						
760957																																																																																																						
761244																																																																																																						
761459																																																																																																						
761543																																																																																																						
761806																																																														2401533	0	0	0	0	0	0	0	614039	0	0	126872	0	3080	0	126872	1763070	0	0	0	0	0	5373	0	0	0	0						0	0						0	
761833																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
761851																																																																																																						
761954																																																																																																						
762045																																																																																																						
762447																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	508	68299						0	0	0		0						0	0						0	
762474																																																																																																						
762773																																																																																																						
763211																																																																																																						
763677																																																																																																						
763930																																																																																																						
764030																																																														344947	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11368705	0	0	0	0	0	4867	0	0	0	0						0	0						0	
764058																																																																																																						
764067																																																																																																						
764142																																																																																																						
764151																																																																																																						
764816																																																																																																						
765318																																																																																																						
765354																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
765505																																																														0	0	0	0	0	0	0	0	0			96949	0	3497	0	29569	0						0	0	0		0						0	0						0	
765662																																																																																																						
765877																																																																																																						
766052																																																																																																						
766164																																																														341183	0	0	0	0	0	0	716	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
767152																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
767246																																																																																																						
767255																																																																																																						
767554																																																																																																						
767572																																																																																																						
767611																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
767732																																																																																																						
767974																																																																																																						
768074																																																																																																						
768458																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
768476																																																																																																						
768953																																																																																																						
769156																																																																																																						
769334																																																																																																						
770451																																																																																																						
770545																																																																																																						
770639																																																																																																						
770657																																																																																																						
770853																																																																																																						
771047																																																																																																						
771140																																																														0	0	0	0	0	0	0	0	0			220789	0	4411	0	220789	16964					0	0	0	0		0						0	0						0	
771458																																																																																																						
771609																																																																																																						
771748																																																																																																						
771878																																																																																																						
772008																																																																																																						
772446																																																																																																						
772754																																																																																																						
773032																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
773171																																																																																																						
773247																																																														2483747	0	2171299	0	11684	0	19996	0	0			0	880	0	880	0	240873					0	218	0	0		0						0	0						0	
773443																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	44866					0	90	0	0		0						0	0						0	
773470																																																																																																						
773742																																																																																																						
774132																																																																																																						
774235																																																																																																						
774253																																																																																																						
774347																																																																																																						
775054																																																																																																						
775241																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
775456																																																																																																						
775773																																																																																																						
776369																																																																																																						
776547																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
777254																																																																																																						
777366	13249	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	13249	0	13249	0	0					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
777441																																																																																																						
777870																																																																																																						
778738																																																																																																						
779016																																																																																																						
779351																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	2556671					0	670	0	0		0						0	0						0	
779360																																																																																																						
779641																																																																																																						
779650																																																																																																						
779968																																																																																																						
780049																																																																																																						
780218																																																																																																						
780263																																																																																																						
780722																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
780955																																																																																																						
782016																																																																																																						
782306																																																														1100175	0	0	0	0	0	0	0	0			0	0	0	0	0	6145					0	0	0	0		0						0	0						0	
782548																																																																																																						
783161																																																																																																						
783246																																																																																																						
783349																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
783648																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	1001704					0	0	0	0		0						0	0						0	
783844																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	458	0	0		0						0	0						0	
783910																																																																																																						
784159																																																																																																						
784430																																																																																																						
785147																																																																																																						
785473																																																														311463	0	0	0	0	0	0	0	0			0	0	0	0	0	4770958						1205	0	0		0						0	0						0	
785857																																																																																																						
785923																																																																																																						
785950																																																																																																						
786210																																																																																																						
786256																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
786340																																																																																																						
786555																																																																																																						
786612																																																														0	0	0	0	0	0	0	0	0			14056	0	1052	0	0	17467					0	0	0	0		0						0	0						0	
786733																																																																																																						
786948																																																																																																						
787141																																																																																																						
787459																																																																																																						
787842																																																																																																						
788559																																																																																																						
788652																																																																																																						
788773																																																																																																						
789051																																																																																																						
790150																																																																																																						
790271																																																																																																						
790543																																																														88068	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
790703																																																																																																						
790918																																																																																																						
791072																																																																																																						
791353																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
791821																																																																																																						
791942																																																																																																						
792453																																																																																																						
792640																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
792659																																																																																																						
794149																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
794336																																																																																																						
794345																																																																																																						
794475																																																																																																						
794653																																																																																																						
795249																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	6445					0	0	0	0		0						0	0						0	
795548																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	110523					0	0	0	0		0						0	0						0	
795959																																																																																																						
795968	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	370	0	370	2563241	0	0	0	0	0	3027	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
796152																																																																																																						
796451																																																																																																						
796572																																																																																																						
796657																																																																																																						
797140																																																																																																						
797775																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
798512																																																																																																						
799359																																																																																																						
799751																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
799854																																																																																																						
799939																																																																																																						
799948																																																																																																						
800134																																																																																																						
800442																																																																																																						
800479																																																																																																						
800657																																																														549389	0	0	0	0	0	0	0	0	0	0	484	0	2	0	484	2074574	0	0	0	0	0	857	0	0	0	0						0	0						0	
800853																																																																																																						
801047																																																																																																						
801056																																																																																																						
801654																																																																																																						
803256																																																																																																						
803265																																																																																																						
803649																																																																																																						
803658																																																																																																						
803957																																																																																																						
804150																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
804338																																																																																																						
804374																																																																																																						
804422																																																																																																						
804860																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
805045																																																																																																						
805250																																																														0	0	0	0	0	0	0	0	0			13538	0	552	0	13538	35					0	0	0	0		0						0	0						0	
805335																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
805755																																																														0	0	0	0	0	0	0	0	0			8626	0	244	0	0	0					0	0	0	0		0						0	0						0	
805876																																																																																																						
806846																																																																																																						
806958																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
807348																																																																																																						
807432																																																																																																						
807656																																																																																																						
807955																																																																																																						
808260																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
808345																																																																																																						
808653																																																																																																						
809070																																																																																																						
809276																																																																																																						
809379																																																																																																						
809650																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
809771																																																																																																						
810544																																																																																																						
811046																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
811457																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
811541																																																																																																						
811550																																																																																																						
811747																																																																																																						
812164	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	0						0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
812379																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
812436																																																																																																						
812557																																																																																																						
812614																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	938						0	0	0		0						0	0						0	
813059																																																																																																						
813572																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
813853																																																																																																						
814074																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	68535						0	0	0		0						0	0						0	
814355																																																																																																						
814430																																																														1481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84872	0	0	0	0	0	0	0	0	0	0						0	0						0	
814458																																																																																																						
814476																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
814551																																																																																																						
814711																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
815053																																																																																																						
815147																																																																																																						
815156																																																																																																						
815277																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
815754																																																																																																						
815772																																																																																																						
816256																																																																																																						
816304																																																																																																						
816603																																																														125629	0	0	0	0	0	0	0	0			0	0	0	0	0	1450385					0	1297	0	0		0						0	0						0	
816751																																																																																																						
817477																																																																																																						
817824	659195796	6816569	0	0	0	0	0	1397555	0	0	0	0	0	0	0	256675	0	0	0	0	0	8960	49933	0	0	0	0	0	0	6706	0	0	0	393593	0	0	0	0	0	409033	18883793	105857	5468455	407142	183808940	0	0	0	0	0	211815	0	0	0	0	0	0	0	0	0	0																											0	0	0	0	0	0	0	0	0	0	0	0	0	0	
818401																																																																																																						
818540																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
818559																																																																																																						
818652																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
819154																																																																																																						
819172																																																																																																						
819453																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
819556																																																																																																						
819855																																																																																																						
820048																																																														0	0	0	0	0	0	0	0	0			114	0	10	0	0	0					0	0	0	0		0						0	0						0	
820301																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
820477																																																																																																						
820842																																																																																																						
820879																																																																																																						
821036																																																																																																						
821157																																																																																																						
821559																																																																																																						
821643																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
821906																																																																																																						
822042																																																														0	0	0	0	0	0	0	0	0			4030	0	4030	0	4030	175169					0	0	0	0		0						0	0						0	
822051																																																																																																						
822275																																																																																																						
822556																																																														92134	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
822631																																																																																																						
823076																																																																																																						
823133																																																																																																						
823142																																																														0	0	0	0	0	0	0	0	0			0	43	0	43	0	0					0	0	0	0		0						0	0						0	
823450																																																																																																						
823478																																																																																																						
823553																																																																																																						
823638																																																																																																						
823656																																																																																																						
824242																																																																																																						
824653																																																																																																						
824671																																																																																																						
824738																																																																																																						
825146																																																														82800	0	0	0	0	0	0	0	0			20699	0	299	0	20699	1163999					0	738	0	0		0						0	0						0	
825454																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	37291						0	0	0		0						0	0						0	
825548																																																																																																						
825753																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	29332					0	0	0	0		0						0	0						0	
825847																																																																																																						
825940																																																																																																						
826451																																																																																																						
826648																																																																																																						
826956																																																														22652	0	0	0	0	0	0	0	0			0	0	0	0	0	198788					0	0	0	0		0						0	0						0	
827355																																																																																																						
827458																																																																																																						
827560	0	0	0	0	0	0	0	0								0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						0	0	0	0	0	68671					0	0	0	0	0	0	0	0	0																														0	0	0	0	0	0	0	0	0	0	0	0	0	0	
828110																																																																																																						
828174																																																																																																						
828473																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
828651																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
829032																																																																																																						
829041																																																																																																						
829050																																																																																																						
830113																																																																																																						
830252																																																																																																						
830355																																																																																																						
830542																																																																																																						
830645																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
830748																																																																																																						
831008																																																																																																						
831576																																																																																																						
831642																																																																																																						
831875																																																																																																						
831941																																																																																																						
832528																																																																																																						
832546																																																														0	0	0	0	0	0	0	0	0			8957	0	896	0	8957	315829						0	0	0		0						0	0						0	
833404																																																														42165	0	0	0	0	0	0	0	0			0	0	0	0	73945	598585					0	0	0	0		0						0	0						0	
833749																																																																																																						
833851																																																																																																						
834175																																																																																																						
835079																																																																																																						
835257																																																																																																						
835378																																																																																																						
835444																																																																																																						
835613																																																																																																						
835659																																																																																																						
835743																																																																																																						
835770																																																																																																						
836656																																																																																																						
836843																																																														237525	0	0	0	0	0	0	0	0			29904	0	1345	0	19810	937503					0	0	0	0		0						0	0						0	
837000																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
837046																																																																																																						
837149																																																																																																						
837158																																																																																																						
837354																																																																																																						
837448																																																																																																						
837541																																																																																																						
837608																																																																																																						
837653																																																																																																						
837840																																																																																																						
837952																																																																																																						
837970																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
838155																																																																																																						
839068																																																																																																						
839246																																																																																																						
839255																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0						0	0	0		0						0	0						0	
839572																																																																																																						
839817																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
839974																																																																																																						
840019																																																																																																						
840251																																																																																																						
840354																																																																																																						
840363																																																																																																						
840578																																																																																																						
840747																																																																																																						
841472																																																																																																						
841753																																																																																																						
841838																																																														0	0	0	0	0	0	0	0	0			0	0	0	0	0	0					0	0	0	0		0						0	0						0	
842376																																																																																																						
842460																																																														116048	0	0	0	0	0	0	0	0			0	0	0	0	121924	0					0	0	0	0		0						0	0						0	
842853																																																																																																						
843476																																																																																																						
843542																																																																																																						
843953																																																																																																						
844053																																																														0	0	0	0	0	0	0	0	0			0	14462	0	14462	0	0					0	0	0	0		0						0	0						0	
844138																																																																																																						
844455																																																																																																						
844567																																																																																																						
845247																																																																																																						
845573																																																														37644	0	0	0	0	0	0	0	0			4281	0	252	0	4281	1275					0	0	0	0		0						0	0						0	
846132																																																																																																						
846945																																																																																																						
847157																																																																																																						
847979																																																																																																						
848248																																																																																																						
848453																																																																																																						
