"IDRSSD"	RIAD3584	RIAD3585	RIAD3588	RIAD3589	RIAD4266	RIAD4267	RIAD4605	RIAD4608	RIAD4617	RIAD4618	RIAD4627	RIAD4628	RIAD4635	RIAD4638	RIAD4643	RIAD4644	RIAD4645	RIAD4646	RIAD4652	RIAD4655	RIAD4662	RIAD4665	RIAD5409	RIAD5410	RIAD5411	RIAD5412	RIADB512	RIADB513	RIADB514	RIADB515	RIADC217	RIADC218	RIADC234	RIADC235	RIADC388	RIADC880	RIADC891	RIADC892	RIADC893	RIADC894	RIADC895	RIADC896	RIADC897	RIADC898	RIADF185	RIADF187	RIADF188	RIADK129	RIADK133	RIADK205	RIADK206	
	CHG-OFFS ON LNS SECURED BY FARMLAND	RECVRS ON LNS SECURED BY FARMLAND	CHG-OFFS ON LNS SECD BY MULTI-FAMILY	RECVRS ON LNS SECD BY MULTI-FMLY RES	CHG-OFF ON LS FINANCING RECEIVABLES	RECOV ON LEASE FINANCING RECEIVABLES	RECOVERIES CREDITED TO RESERVES	RECOVERIES ON C&I LOANS	RECOV ON C & I LNS-U.S. ADDRESSES	RECOV ON C & I LNS-NON-U.S. ADDRES	RECOV ON LNS TO FGN GOVTS & INST	RECOV ON ALL OTHER LOANS	LOSSES CHARGED TO RESERVE	CHARGE-OFFS ON C&I LOANS	CHG-OFFS ON LNS TO FGN GOVTS & INST	CHG-OFFS ON ALL OTHER LOANS	CHG-OFFS ON C&I LNS-U.S. ADDRESSES	CHG-OFFS ON C&I LNS-NON-U.S. ADDRES	CHRGE-OFFS ON R.E. LNS-NON U.S. ADDR	CHARGE-OFFS ON LOANS TO FARMERS	RECOV ON R.E. LOANS-NON U.S. ADDRESS	RECOVERIES ON LOANS TO FARMERS	CHG-OFFS OF LNS TO FINC COMMCL RE,CO	RECOVERS OF LNS TO FINC COMMCL RE,CO	CHG-OFFS OF RVLVG,OPEN-END LNS SECD	RECOVERS OF RVLVG,OPEN-END LNS SECD	CHRG-OFF ON LOANS IN FOREIGN OFFICES	RECVRS ON LOANS IN FOREIGN OFFICES	CHARGE-OFFS ON: CREDIT CARDS LOANS	RECOVERIES ON CREDIT CARDS LOANS	RCVRS ON CLSD-ED LNS:SECD FRST LIENS	RCVRS ON CLSD-ED LNS:SECURD JR LIENS	CHRG-OFFS CLSD-END:SECURED 1ST LIENS	CHRG-OFFS CLSD-END:SECURED JR LIENS	UNCOLLBLE CRED CRD FEE&FIN CHGS	CHARGE-OFFS ALL OTHR LEASE FNC RECVB	1-4 FAM RES CNSTRTN LN CHARGE-OFFS	1-4 FAM RES CNSTRTN LN RECOVERIES	OTHR CNSTRCTN LN & LAND DEV CHARGE-O	OTHR CNSTRCTN LN & LAND DEV RECOVERI	LN SCD BY OWNER-OCCPD NONFARM CHARGE	LN SCD BY OWNER-OCCPD NONFARM RECOVE	LN SCD BY OTHR NONFARM NONRES CHARGE	LN SCD BY OTHR NONFARM NONRES RECOVE	CHG-OFF LEASE TO IND FOR HOME & FAM 	LEASE TO IND FOR HOUSE & OTHR EXP RE	RECOVERIES ALL OTHR LEASE FNC RCVBL	CHRG OFF AUTO LN	RCVRY AUTO LN	CHARGE-OFFS ALL OTHER	RECOVERIES ALL OTHER	
242949	0	0	0	0	0	0	2	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	2				0	0	0	0	
242958	0	0	0	0	0	0	15	0				0	21	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				20	8	1	7	
242976	0	0	0	0	0	0	225	2		0		0	59	0		0		0	0	0	0	0	0	0	0	0			0	0	55	0	0	0			0	0	0	155	0	0	0	0	0	0		0	0	59	13	
243375	0	0	0	0	0	0	79	0				0	15142	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	15142	79	
243414	0	0	0	0	0	0	1	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
243955	0	0	0	0	0	0	0	0				0	57	57		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
244037	0	0	0	0	0	0	13	5				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	2	2	5	
244149	0	0	0	0	0	0	7	1		0		0	2733	0		0		0	0	0	0	0	0	0	0	0			0	0	1	0	2725	0			0	0	0	0	0	0	0	0	0	0		0	0	8	5	
244158	0	0	0	0	0	0	50	0				49	5	0		0				0		49	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	0	0	1	
244251	0	0	40	0	0	0	12	7				0	92	0		0				0		0	0	0	0	0			5	5	0	0	0	0			0	0	0	0	0	0	45	0				0	0	2	0	
245016	0	0	0	0			3		3	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
245276	0	119	0	0	0	15	20600	508		0		36	37325	4630		312		0	0	0	0	0	0	0	0	1			1495	823	752	274	286	0	0		0	0	0	17	2346	321	0	248	0	15		18769	15416	9487	2070	
245351	0	0	0	0	0	0	1	0				0	5	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	5	1	
245557	0	0	0	0	0	0	47	11				18	120	33		11				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	2	0	3				32	9	44	4	
246022	0	0	0	0	0	0	2	1		0		0	48	46		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	2	1	
246134	0	5	0	0	0	0	139	25		0		8	148	40		0		0	0	0	0	0	0	0	0	0			0	0	11	2	6	0			0	0	0	2	0	2	0	0	0	0		12	19	90	65	
246451	0	0	0	0	0	0	2	0				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	2	0	0	
246657	0	0	0	0	0	0	34	1		0		3	338	325		13		0	0	0	0	0	0	0	0	4			0	0	0	0	0	0			0	0	0	0	0	26	0	0	0	0		0	0	0	0	
246947	0	0	0	0	0	0	22	1				0	25	12		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	13	21	
246956	100	1	0	0	0	0	465	0				190	320	0		211				0		91	0	0	0	0			0	0	9	0	0	0			0	0	0	0	0	0	0	250				9	15	0	0	
247140	0	0	0	0	0	0	11	3				0	28	0		0				0		0	0	0	0	0			15	5	0	0	0	0			0	0	0	0	0	0	0	0				0	0	13	3	
247355	0	0	0	0	0	0	90	77				0	589	0		130				0		0	0	0	0	0			0	0	6	0	0	0			419	1	0	0	0	0	0	0				18	5	22	1	
247476	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
247551	0	0	0	0	0	0	2	1				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
247908	0	0	0	0	0	0	6	1				0	59	59		0				0		0	0	0	0	0			0	0	0	5	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
248240	0	0	0	0	0	0	16	14		0		1	461	164		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	275	0	22	0	0	0		0	1	0	0	
248352	0	0	0	0	0	0	0	0				0	13	0		0				0		0	0	0	0	0			0	0	0	0	6	0			0	0	0	0	0	0	0	0				3	0	4	0	
248455	0	0	0	0	0	0	39	39				0	23	0		0				0		0	0	0	0	0			2	0	0	0	21	0			0	0	0	0	0	0	0	0				0	0	0	0	
248633	0	0	0	0	0	0	13	0				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	6	12	
248745	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
249416	0	0	0	0	0	0	1	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	1	0	0				0	0	0	0	
249612	0	0	0	0	0	0	83	0		0		0	2372	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	2372	83	
249658	0	0	0	0	0	0	4	2				2	21	0		21							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
250430	0	0	0	0	0	0	5	0				0	9	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	9	5	
250476	0	0	0	0	0	0	10	0				0	21	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	21	10	
250850	0	0	0	0	0	0	0	0				0	1	1		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
251352	0	0	0	0	0	0	2275	54		0		24	247	231		10		0	0	10	0	24	0	0	0	0			6	0	17	0	0	0			0	0	0	2179	0	0	0	0	0	0		0	0	0	1	
251558	0	0	0	0	0	0	20	1				1	41	0		0				0		0	0	0	0	0			7	1	0	0	0	11			0	0	0	0	0	5	0	0				6	9	17	3	
251745	0	0	0	0	0	0	210	3				203	22	7		6				6		203	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	4	
251978	0	0	0	0	0	0	211	96				0	471	125		0				0		0	0	0	0	0			0	0	63	0	51	0			0	0	162	5	0	0	0	0				10	1	123	46	
252041	0	0	0	0	0	0	24	1				0	0	0		0				0		0	0	0	0	0			0	0	16	0	0	0			0	0	0	0	0	0	0	6				0	1	0	0	
252452	0	0	0	0	0	0	2	0				0	39	19		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				16	1	4	1	
252658	0	0	0	0	0	0	1	0				1	2	0		2							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
253356	0	0	0	0	0	0	9	0		0		0	40	0		0		0	0	0	0	0	0	0	0	0			0	0	9	0	38	0			0	0	0	0	0	0	0	0	0	0		0	0	2	0	
253468	0	0	0	0	0	0	18	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	18	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
253646	0	0	0	0	0	0	12	1		0		9	71	71		0		0	0	0	0	9	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	2	0	0	
253730	0	0	0	0	0	0	18	1				10	257	182		65				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	1	8	6	
254317	0	0	0	0	0	0	7	6				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	1				0	0	0	0	
254504	0	0	0	0	0	0	27	3				0	271	247		0				0		0	0	0	24	1			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	22	0	0	
254849	0	0	0	0	0	0	11	0				0	0	0		0				0		0	0	0	0	0			0	0	11	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
255350	0	0	0	0	0	0	1	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	1	
255547	0	0	0	0	0	0	15	8				0	6	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	7				0	0	6	0	
255556	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
255574	0	0	0	0	0	0	31	18				0	1029	745		0				0		0	0	0	0	0			128	9	0	0	5	0			0	0	0	2	0	0	0	0				15	0	136	2	
255659	0	0	0	0	0	0	148	7		0		3	1055	35		0		0	0	0	0	3	0	0	1	2			112	69	0	0	0	0			0	3	0	0	731	22	0	0	0	0		2	2	174	40	
256058	0	0	0	0	0	0	19	4				0	67	0		0				0		0	0	0	0	0			5	1	0	0	0	0			0	0	0	0	0	0	0	0				0	7	62	7	
256076	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
256179	0	0	0	0	0	0	35	27				0	51	30		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				21	8	0	0	
256553	0	26	0	0	0	0	179	66		0		26	136	0		14		0	0	14	0	26	0	0	1	0			64	7	4	1	0	0			0	0	0	0	0	0	0	31	0	0		9	2	48	16	
257233	0	0	0	0	0	0	54	8				0	176	20		0				0		0	0	0	0	1			108	3	23	10	1	10			0	0	0	0	2	2	0	0				21	5	14	2	
257345	0	1	0	0	0	0	6	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	5	0	0				0	0	0	0	
257578	0	0	0	0	0	0	98	0				0	120	0		0				0		0	0	0	0	0			0	0	98	0	120	0			0	0	0	0	0	0	0	0				0	0	0	0	
257653	0	0	0	0	0	0	5	0				2	120	0		118				118		2	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	1	2	2	
257756	0	0	0	0	0	0	163	151				0	100	88		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				12	12	0	0	
258146	0	0	0	0	0	0	3	0				0	0	0		0				0		0	0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
258306	0	0	0	0	0	0	6	0				0	7	0		7				0		0	0	0	0	1			0	0	0	3	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
258379	0	0	0	0	0	0	5	2				0	4	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				0	0	4	2	
258539	0	0	0	0	0	0	3	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	3	0	0	
258771	0	0	0	0	0	0	239	48		0		0	939	798		0		0	0	0	0	0	0	0	0	54			0	0	17	36	0	0			0	0	0	0	0	0	0	0	0	0		0	0	141	84	
258874	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
259059	0	0	0	0	0	0	0	0				0	7	0		1				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	0	2	0	
259330	0	0	0	0	0	0	549	0		0		0	1037	0		0		0	0	0	0	0	0	0	0	0			0	0	22	1	53	3			0	0	0	0	0	0	0	0	0	0		1	1	980	525	
259442	0	0	0	0	0	0	8	0				8	10	0		9				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
259956	0	0	0	0	0	0	2	1				0	123	119		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				2	0	2	1	
260055	0	0	0	0	0	0	2300	421		0		883	2625	180		1361		0	0	0	0	0	0	0	11	19			94	52	20	3	0	0			0	0	0	11	0	0	0	0	0	0		82	49	897	842	
260831	0	0	0	0	0	0	1	0				0	37	22		1							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	1	11	0	
261146	0	0	0	0	0	0	0	0		0		0	7	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	7	0	
261360	0	0	0	0	0	0	269	127				101	322	65		80				11		8	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				10	7	167	34	
261940	0	0	0	0	0	0	70	0				68	125	7		93				0		0	0	0	0	0			2	0	0	0	0	0			0	0	0	0	0	0	0	0				10	1	13	1	
262059	0	0	0	0	0	0	17	14				0	50	49		0				0		0	0	0	0	0			1	0	0	3	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
262237	0	0	0	0	0	0	82	0				1	7	7		0				0		1	0	0	0	0			0	0	77	0	0	0			0	0	0	4	0	0	0	0				0	0	0	0	
262358	0	0	0	0	0	0	210	196				0	372	196		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	170	8	0	0				6	6	0	0	
262741	0	0	0	0	0	0	19	0				2	45	0		0				0		2	0	0	0	0			0	0	4	0	0	0			0	0	0	0	0	0	0	0				23	6	22	7	
262844	0	0	0	0	0	0	17	0				0	1	0		0				0		0	0	0	0	0			0	0	17	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
262956	0	0	0	0	0	0	12	0				0	3	0		0							0	0	0	0			0	0	3	0	0	0			0	0	0	0	0	0	0	0				0	5	3	4	
263243	0	2	0	0	0	0	9	2		0		0	23	0		0		0	0	0	0	0	0	0	0	0			0	0	3	0	23	0			0	0	0	0	0	0	0	2	0	0		0	0	0	0	
263627	0	0	0	0	0	0	2	0				0	83	0		0							0	0	0	0			0	0	0	0	82	0			0	0	0	0	0	0	0	0				1	2	0	0	
264455	0	0	0	0	0	0	42	0				0	45	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				5	21	40	21	
264772	0	0	0	0	0	0	7103	344		0		0	116832	957		0		0	0	0	0	0	318	88	0	0			0	0	0	0	0	0	0		0	0	0	0	318	88	0	0	0	0		1335	189	114222	6482	
265340	0	0	0	0	0	0	17	0				11	28	0		18							0	0	0	2			0	0	0	0	0	0			0	0	0	0	0	0	0	0				3	1	7	3	
265407	0	0	0	0	0	0	51	12				35	125	0		94				0		0	0	0	0	0			0	0	3	0	30	0			0	0	0	0	0	0	0	0				0	0	1	1	
265452	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
265676	0	0	0	0	0	0	4	0				0	12	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				9	0	3	4	
266066	0	0	0	0	0	0	9	9				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
266244	0	0	0	0	0	0	6	0				0	10	0		0				0		0	0	0	0	1			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	10	5	
266253	0	0	0	0	0	0	6	6				0	25	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	24	0				0	0	1	0	
266655	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
266851	0	0	0	0	152	0	19	1				0	169	0		0				0		0	0	0	0	0			0	0	4	0	6	0			0	0	0	0	0	0	0	0				0	3	11	11	
266945	0	7	0	0	0	0	209	18				52	530	150		69				0		5	0	0	14	3			8	2	47	70	103	30			0	0	0	0	143	6	0	0				4	2	9	2	
267652	0	0	0	0	0	0	3	3				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
268006	0	0	0	0	0	0	23	10		0		0	116	81		0		0	0	0	0	0	0	0	0	0			0	0	3	2	4	0			0	0	0	0	0	8	0	0	0	0		0	0	31	0	
268136	0	0	0	0	0	0	54	10				7	200	41		29				1		4	0	0	0	0			0	0	4	8	0	0			0	0	0	0	0	0	0	0				67	11	63	14	
268677	0	0	0	0	0	0	125	123		0		0	107	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	107	2	
268828	0	0	0	0	0	0	24	0		0		0	21	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	13	0			0	0	0	0	0	0	0	0	0	0		4	0	4	24	
268976	0	0	0	0	0	0	0	0				0	8	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	8	0	
269049	0	0	0	0	0	0	6	0				0	65	0		0				0		0	0	0	0	0			27	0	0	0	25	0			0	0	0	5	0	0	0	0				13	0	0	1	
269058	0	0	0	0	0	0	0	0				0	522	522		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
269571	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
269759	0	0	0	0	0	0	3	0				0	4	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				4	3	0	0	
270148	0	0	0	0	0	0	17	0				0	102	0		0							0	0	0	0			0	0	1	0	0	0			0	0	0	0	0	0	0	0				79	13	23	3	
270353	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
270504	0	0	0	0	0	0	148	2				15	431	361		33				0		0	0	0	0	27			0	0	72	0	0	0			0	0	0	0	0	0	0	22				0	1	37	9	
270531	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
270652	0	0	0	0	0	0	0	0				0	18	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	18	0	
271136	0	0	0	0	0	0	7	0				0	63	14		0							0	0	0	0			42	3	0	0	0	0			0	0	0	0	0	0	0	0				0	0	7	4	
271275	0	0	0	0	0	0	0	0		0		0	46	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	46	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
271341	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
271529	0	0	0	0	0	0	10	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	5	0	3	0	0	0	1				0	0	0	1	
272030	0	0	0	0	0	0	22	2				1	17	0		1							0	0	0	0			0	0	8	0	0	0			0	0	0	0	0	1	0	0				0	2	16	8	
272058	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
272151	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
272272	0	0	0	0	0	0	32	2				0	332	59		6				6		0	0	0	78	0			0	0	0	0	17	0			0	0	0	12	0	0	0	0				96	12	76	6	
272302	0	0	0	0	0	0	0	0		0		0	0	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
273336	0	0	0	0	0	0	331	122		0		0	106	38		0		0	0	0	0	0	0	0	0	165			68	3	2	0	0	0			0	0	0	0	0	30	0	0	0	0		0	0	0	9	
273550	0	0	0	0	0	0	7	0				0	10	0		0				0		0	0	0	0	0			0	0	0	1	0	0			0	0	0	0	0	0	0	0				0	0	10	6	
273653	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
273662	0	0	0	0	0	0	67	4				1	204	19		25				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				125	51	35	11	
273840	0	0	0	0	0	0	24	0				3	41	30		11							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	20	0	0				0	1	0	0	
273859	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274025	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274052	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				1	0	0	0	
274548	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
274829	0	0	0	0	0	0	32	0		0		0	38	0		0		0	0	0	0	0	0	0	0	1			0	0	10	0	28	0			0	0	0	0	0	2	0	0	0	0		0	0	10	19	
274856	0	0	0	0	0	0	0	0				0	1	0		0				0		0	0	0	0	0			1	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
275255	0	0	0	0	0	0	2	0		0		0	7	0		0		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		2	0	5	2	
275358	0	0	0	0	0	0	13	0				7	69	0		8				8		7	0	0	0	0			4	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	57	6	
275479	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
275657	0	0	0	0	0	0	4	0				2	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	2	0	0	
276074	0	0	0	0	0	0	0	0				0	67	67		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
276159	0	0	0	0	0	0	7	4				0	35	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	35	3	
276551	0	0	0	0	0	0	5	0				0	15	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	15	5	
276579	0	44	0	13	0	28	16341	7989		0		3341	29749	22258		1078		0	0	125	0	516	0	0	70	706			1922	533	1746	24	2306	132			0	7	7	359	279	725	0	106	0	0		192	85	1505	635	
276645	0	0	0	0	0	0	107	38				4	194	182		0				0		0	0	0	0	0			0	0	63	0	0	0			0	0	0	0	0	0	0	0				6	2	6	0	
276654	0	0	0	0	0	0	4	0				3	68	0		64				64		3	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	4	1	
276850	20	0	0	0	0	0	158	39				1	319	47		158				158		1	0	0	0	0			0	0	62	0	0	0			0	0	0	0	0	10	0	0				9	1	85	45	
276953	0	0	0	0	0	0	16	1				0	6	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	6	6	9	
277240	0	0	0	0	0	0	0	0				0	17	17		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
277277	0	0	0	0	0	0	76	0				0	1	0		0							0	0	0	0			0	0	76	0	0	0			0	0	0	0	0	0	0	0				0	0	1	0	
277679	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
277736	0	0	0	0	0	0	95	0				0	96	0		0							0	0	0	0			0	0	0	0	0	0			0	0	94	90	0	0	0	0				2	4	0	1	
277820	14	1705	0	0	0	0	1929	24				0	96	0		0				0		0	0	0	0	0			0	0	108	2	2	2			0	0	14	27	1	16	0	12				0	0	63	35	
278256	0	0	0	0	0	0	0	0				0	0	0		0				0		0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
278555	0	95	0	0	0	0	262	37				77	153	77		76				0		21	0	0	0	0			0	0	22	0	0	0	0		0	0	0	0	0	0	0	10				0	0	0	21	
278733	0	0	0	0	0	0	39	1				0	29	0		0							0	0	0	0			0	0	18	0	15	0			0	0	0	0	0	0	0	0				6	7	8	13	
278751	0	0	0	0	0	0	4	3				0	2	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	2	1	
278818	0	0	0	0	0	0	118	5		0		0	152	4		0		0	0	0	0	0	0	0	0	0			0	0	18	1	0	0			0	0	0	0	0	0	0	0	0	0		146	83	2	11	
278872	0	0	0	0	0	0	0	0				0	0	0		0							0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0				0	0	0	0	
279105	0	0	0	0	0	0	10	0		0		10	47	0		47		0	0	0	0	0	0	0	0	0			0	0	0	0	0	0			0	0	0	0	0	0	0	0	0	0		0	0	0	0	
279842	0	0	0	0	0	0	2	0				0	4	0		0				0		0	0	0	0	0			0	0	0	2	0	0			0	0	0	0	0	0	0	0				0	0	4	0	
