"IDRSSD"	RCFD1248	RCFD1249	RCFD1250	RCFD1251	RCFD1252	RCFD1253	RCFD1254	RCFD1255	RCFD1256	RCFD1403	RCFD1406	RCFD1407	RCFD1583	RCFD1594	RCFD1597	RCFD3505	RCFD3506	RCFD3507	RCFD3529	RCFD3530	RCFD5377	RCFD5378	RCFD5379	RCFD5380	RCFD5381	RCFD5382	RCFD5389	RCFD5390	RCFD5391	RCFD5459	RCFD5460	RCFD5461	RCFD6558	RCFD6559	RCFD6560	RCFDB575	RCFDB576	RCFDB577	RCFDC226	RCFDC240	RCFDC241	RCFDC410	RCFDC411	RCFDF166	RCFDF167	RCFDF168	RCFDF169	RCFDF170	RCFDF171	RCFDHK26	RCFDHK27	RCFDHK28	RCFDK036	RCFDK037	RCFDK038	RCFDK039	RCFDK040	RCFDK041	RCFDK042	RCFDK043	RCFDK044	RCFDK087	RCFDK088	RCFDK089	RCFDK102	RCFDK103	RCFDK104	RCFDK120	RCFDK121	RCFDK122	RCFDK123	RCFDK124	RCFDK125	RCFDK126	RCFDK127	RCFDK128	RCFDK138	RCFDK139	RCFDK140	RCFDK213	RCFDK214	RCFDK215	RCFDK216	RCFDK217	RCFDK218	RCFDK274	RCFDK275	RCFDK276	RCFDK277	RCFDK278	RCFDK279	RCFDK280	RCFDK281	RCFDK282	RCFDL183	RCFDL184	RCFDL185	RCFDL186	RCFDL187	RCFDL188	RCFNB572	RCFNB573	RCFNB574	RCON1226	RCON1227	RCON1228	RCON1248	RCON1249	RCON1250	RCON1254	RCON1255	RCON1256	RCON1403	RCON1406	RCON1407	RCON1583	RCON1594	RCON1597	RCON1606	RCON1607	RCON1608	RCON3493	RCON3494	RCON3495	RCON3499	RCON3500	RCON3501	RCON3505	RCON3506	RCON3507	RCON5380	RCON5381	RCON5382	RCON5398	RCON5399	RCON5400	RCON5459	RCON5460	RCON5461	RCON6558	RCON6559	RCON6560	RCONB575	RCONB576	RCONB577	RCONB834	RCONB835	RCONB836	RCONC226	RCONC229	RCONC230	RCONC236	RCONC237	RCONC238	RCONC239	RCONC240	RCONC241	RCONC410	RCONC411	RCONF166	RCONF167	RCONF168	RCONF172	RCONF173	RCONF174	RCONF175	RCONF176	RCONF177	RCONF178	RCONF179	RCONF180	RCONF181	RCONF182	RCONF183	RCONF661	RCONF662	RCONF663	RCONHK26	RCONHK27	RCONHK28	RCONK036	RCONK037	RCONK038	RCONK039	RCONK040	RCONK041	RCONK042	RCONK043	RCONK044	RCONK045	RCONK046	RCONK047	RCONK048	RCONK049	RCONK050	RCONK051	RCONK052	RCONK053	RCONK054	RCONK055	RCONK056	RCONK057	RCONK058	RCONK059	RCONK060	RCONK061	RCONK062	RCONK063	RCONK064	RCONK065	RCONK066	RCONK067	RCONK068	RCONK069	RCONK070	RCONK071	RCONK087	RCONK088	RCONK089	RCONK102	RCONK103	RCONK104	RCONK105	RCONK106	RCONK107	RCONK108	RCONK109	RCONK110	RCONK111	RCONK112	RCONK113	RCONK114	RCONK115	RCONK116	RCONK117	RCONK118	RCONK119	RCONK120	RCONK121	RCONK122	
247908																																																																																																								0	0	0							501	0	711	0	0	0	0	0	250	0	0	0	0	0	0	0	0	0				0	0	80	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	706	0	5	0	0	0	0				0	0	0	0	0	7	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
248240																																																																																																								0	0	0	0	0	0	0	0	0	27404	1117	835	0	0	0	754	835	3916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2765	0	0	0	0	0	0	0	0	0	0	0	0	295	0	3	0	0	0	56	0	0	0	0	0	0	0	0	0	16000	57	0	0	0	397	4258	0	0	0	0	0	17424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16000	0	0	0	0	0	0	0	0	0	0	0	1356	
248352																																																																																																								0	0	0							281	1173	0	0	0	0	253	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	0	0	0	281	0				132	640	0	0	281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
248455																																																																																																								0	0	0							292	66	381	0	0	0	0	0	0	0	381	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	242	0	58	0	0	0	0	0	292	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
248633																																																																																																								0	0	0							0	431	50	0	0	0	47	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	257	44	0	0	0	0	11	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
248745																																																																																																								0	0	0							83	15	0	0	0	0	15	0	83	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
249416																																																																																																								0	0	0							0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	81	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
249612																																																																																																								0	0	0	0	0	0	9472	0	20141	20828	13004	58	0	0	0	9966	0	20141	0	0	0	16	0	11	0	0	0	0	0	0	137	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	165	0	1355	58	0	0	0	0	2493	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	9	20210	0	58	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
249658																																																																																																								0	0	0							276	98	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	0	0	0	0	0	0	0	0	0				0	98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
250430																																																																																																								0	0	0							5	895	2885				53	0	0	0	0	0	0	0	0	0	0	0				177	0	0	2	139	0	0	0	0	0	0	0	0	0	0	0	0	0	465	729	41	0	0	0	0	0				0	22	0	0	0	0	0	0	0	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
250476																																																																																																								0	0	0							1458	2656	795				0	0	0	0	0	0	161	143	0	0	0	0				52	6	60	0	0	0	0	0	0	0	0	0	0	0	0	0	1207	16	1741	260	0	0	0	0	22	0				0	0	0	0	11	0	0	441	172	100	0	85	124	0	475	124	244	475	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	144	0	0	0	0	0	100	0				
250850																																																																																																								0	0	0							179	178	0	0	0	0	24	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	154	0	0	0	0	0	159	0				0	0	0	0	0	0	0	0	0	0	0	159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
251352																																																																																																								0	0	0	0	0	0	0	0	0	24619	4820	0	4830	0	0	2250	0	5171	590	0	5750	0	0	0	0	0	4446	0	0	0	0	0	0	6	0	4830	0	0	0	8	0	0	0	0	0	0	225	0	477	0	0	0	0	0	4215	0	0	0	0	0	0	0	0	0	0	0	1489	0	0	275	8368	0	0	63	0	0	10640	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2039	0	0	3597	
251558																																																																																																								0	0	0							1404	762	86	0	0	0	11	0	352	0	0	0	0	0	0	0	0	0				0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	240	0	717	86	0	0	0	0	126	0				0	0	0	0	0	0	0	0	0	0	779	0	92	0	146	92	12	1030	0	0	380	0	0	285	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	710	0	0	0				
251745																																																																																																								0	0	0							1403	621	29	0	0	0	373	25	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	98	0	0	0	0	0	0	0	655	0				0	0	0	0	0	0	0	165	0	0	0	1305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
251978																																																																																																								0	0	0							3689	3731	916	0	0	0	492	566	247	252	1	21	0	0	0	0	0	0				0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	1056	0	1371	321	80	0	0	0	2483	0				0	34	0	5	0	23	220	216	0	0	1802	0	0	0	0	0	0	71	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
252041																																																																																																								0	0	0							56	363	56	0	0	0	26	0	0	0	0	0	0	0	0	0	0	0				30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	290	0	0	0	0	0	0	56	0	56	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	56	0	0	0				
252452																																																																																																								0	0	0							54	105	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	92	78	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
252658																																																																																																								386	0	0							0	588	0				16	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
253356																																																																																																								0	0	0	0	0	0	0	0	0	16965	230	0	0	0	0	11	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6969	9842	0	0	0	0	0	5914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2890	0	0	3024	0	0	0	
253468																																																																																																								0	0	0	0	0	0	0	0	0	0	167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253646																																																																																																								0	0	0	0	0	0	0	0	0	153	1500	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	153	0	0	0	0	0	0	0	0	0	0	0	0	0	148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1500	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
253730																																																																																																								0	0	0							1348	524	236	0	0	0	67	65	464	53	0	119	0	0	0	0	0	0				0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	37	0	313	0	0	0	0	0	218	0				0	0	0	0	0	0	0	0	159	0	176	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
254317																																																																																																								0	0	0							553	1365	303	0	0	0	790	303	91	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	70	0				0	0	0	0	0	0	122	415	0	0	0	418	0	0	0	0	0	416	125	0	0	125	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	416				
254504																																																																																																								0	0	0							1148	30	0	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0				0	0	261	0	0	0	0	0	0	0	0	0	0	0	0	0	117	29	0	0	0	0	0	0	30	0				0	0	0	0	0	0	0	0	0	0	640	0	0	0	19	0	0	19	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
254849																																																																																																								0	0	0							1198	1122	132	0	0	0	991	132	0	0	0	0	0	0	0	0	0	0				27	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	1101	48	0	0	0	0	0	0	364	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
255350																																																																																																								0	0	0							1083	97	0				0	0	0	0	0	0	0	0	0	0	0	0				27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	1070	0				0	0	0	0	0	0	0	0	0	0	1083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
255547																																																																																																								0	0	0							551	1326	1065				0	170	170	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	188	0	840	790	50	0	0	0	0	0				388	0	0	0	0	0	0	0	0	93	0	193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
255556																																																																																																								0	0	0							0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
255574																																																																																																								0	0	0							4567	6494	0	0	0	0	4825	0	1118	0	0	0	0	0	0	0	0	0				559	0	500	0	0	0	0	0	0	34	0	1	0	0	0	0	2865	38	806	0	50	0	0	0	1565	0				0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	607	0	0	415	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
255659																																																																																																								0	0	0	0	0	0	0	0	0	1914	5593	251	0	17	0	492	33	1087	0	0	0	0	0	0	0	0	0	0	0	0	295	0	112	77	0	0	0	0	0	78	13	0	0	0	0	0	208	7	2414	0	87	0	0	0	601	0	0	0	0	1671	0	0	191	0	460	0	374	0	0	29	0	0	0	175	0	0	633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	0	0	0	0	0	0	0	0	0	0	0	0	
256058																																																																																																								0	0	0							8962	1239	0	0	0	0	1118	0	0	0	0	8894	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	32	0	0	0	0	0	68	0				0	0	0	0	0	0	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
256076																																																																																																								0	0	0							438	144	3				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	97	0	0	0	0	0	0	0				0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
256179																																																																																																								0	0	0							54	600	0	0	0	0	359	0	51	0	0	0	0	0	0	0	0	0				0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	54	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
256553																																																																																																								0	0	0	0	0	0	0	0	0	3469	5761	181	383	1102	111	563	0	654	2847	45	1024	0	0	0	0	0	0	0	0	0	62	0	239	1102	111	383	0	0	0	48	24	0	0	0	0	0	534	26	225	0	0	0	0	0	453	0	0	0	0	0	0	0	0	0	0	500	295	0	0	0	332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
257233																																																																																																								0	0	0							3122	1742	0	0	0	0	618	0	2475	0	0	0	0	0	0	0	0	269				18	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	234	117	1055	0	0	0	0	0	1087	0				0	0	0	0	0	31	0	0	0	0	265	0	0	0	264	0	0	295	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	31	0	0	0	0	0	0	0	0	0				
257345																																																																																																								0	0	0							61	37	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	5	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	5	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
257578																																																																																																								0	0	0							5261	3942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				241	0	221	0	0	0	0	0	0	0	0	0	0	0	0	0	4935	65	3601	0	84	0	0	0	831	77				0	0	0	0	0	40	0	0	0	0	0	0	1269	0	966	1269	0	966	639	0	2094	639	0	2094	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
257653																																																																																																								0	0	0							24	235	0	5	56	0	6	0	0	0	0	0	0	0	0	0	0	0				0	0	0	56	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
257756																																																																																																								0	0	0							168	2119	1132				100	0	90	545	0	25	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	53	452	372	0	0	0	0	50	138				118	0	0	0	0	0	612	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	0	33	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
258146																																																																																																								0	0	0							879	280	42	0	0	0	0	0	879	95	0	0	0	0	0	0	0	0				0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	147	17	0	0	0	0	878	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
258306																																																																																																								0	0	0							1867	485	0	0	0	0	23	0	321	0	0	0	0	0	0	0	0	0				0	0	69	0	0	0	0	0	0	0	0	0	0	0	0	0	774	4	0	0	441	0	0	0	355	0				0	0	0	0	275	0	0	0	0	0	0	416	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
258379																																																																																																								0	0	0							901	206	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	899	0	108	0	0	0	0	0	167	0				0	0	0	0	0	0	0	97	0	0	0	0	0	0	106	97	0	106	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	97	0	0				
258539																																																																																																								0	0	0							1979	60	28	0	0	0	0	0	171	0	0	0	0	0	0	0	0	0				0	0	0	0	0	355	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	2790	1167				0	0	0	0	0	0	0	0	0	25	1452	0	17	0	0	60	28	1979	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	1452	0	25	0				
258771																																																																																																								0	0	0	0	0	0	0	0	0	44598	5165	4715	0	0	0	0	0	12001	0	0	0	0	0	0	0	0	0	0	0	0	428	0	1073	0	0	0	0	0	0	0	0	0	0	0	0	0	8514	25	4685	4715	0	0	0	0	36712	0	0	0	0	0	0	0	0	0	3960	0	0	0	0	2157	16800	920	608	0	920	608	0	3312	4715	8506	217	0	3228	3095	4715	4826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
258874																																																																																																								0	0	0							118	462	203				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118	0	462	182	0	21	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
259059																																																																																																								0	0	0							0	174	0	0	0	0	11	0	0	159	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
259330																																																																																																								0	0	0	0	0	0	0	0	0	979	1109	0	0	0	0	633	0	123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	781	5	83	0	12	0	0	0	188	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
259442																																																																																																								0	0	0							962	814	0	13	0	0	0	0	0	0	0	0	0	0	949	0	0	0				28	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	631	0	0	0	0	0	973	0				155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
259956																																																																																																								0	0	0							69	470	0				0	0	0	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64	0	383	0	0	0	0	0	188	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
260055																																																																																																								0	0	0	0	0	0	0	0	0	3871	13059	33	0	0	0	820	15	1673	625	0	0	0	0	0	0	0	0	0	0	0	1736	0	502	0	0	0	0	0	0	218	18	0	0	0	0	0	972	151	503	0	0	0	0	0	2369	0	0	0	0	6044	2534	0	0	0	0	444	0	0	0	468	95	0	0	15	0	0	127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	
260831																																																																																																								0	0	0							106	206	0				119	0	70	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	0	0	100	74				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
261146																																																																																																								27	0	0	0	0	0	0	0	0	250	616	20	0	0	0	78	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	250	0	507	0	0	0	0	0	222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
261360																																																																																																								0	0	0							8442	13818	1506	394	502	23	2721	396	2099	584	64	1515	0	0	0	0	0	0				0	0	0	502	43	394	0	0	0	0	0	0	0	0	0	0	2886	46	5176	538	303	0	0	0	2675	0				2379	0	280	0	0	0	682	288	0	0	708	533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
261940																																																																																																								0	0	0							506	3157	740	0	934	77	161	0	0	303	622	506	0	0	0	0	0	0				0	0	0	934	77	0	0	0	0	12	0	0	0	0	0	0	0	0	1510	19	0	0	0	0	100	0				0	83	0	0	0	0	46	0	19	0	0	0	127	0	0	127	0	0	0	153	406	0	137	366	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
262059																																																																																																								0	0	0							152	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	152	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
262237																																																																																																								0	0	0							115	612	6	0	0	0	89	0	0	55	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	0	146	0	0	0	0	0	6	0				0	0	0	0	0	0	322	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
262358																																																																																																								0	0	0							10639	454	3949	0	0	0	21	7	10349	37	0	0	0	0	0	0	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	129	3942	0	0	0	0	9503	0				0	135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0				
