"IDRSSD"	RCONC978	RCONF164	RCONF165	RCONG401	RCONG402	RCONG403	RCONG404	RCONG405	RCONG406	RCONG407	RCONG408	RCONG409	RCONG410	RCONG411	RCONG412	RCONG413	RCONG414	RCONG415	RCONG416	RCONG417	RCONG418	RCONG422	RCONG423	RCONG427	RCONG428	RCONG432	RCONG433	RCONG437	RCONG453	RCONG457	RCONG458	RCONG462	RCONHT72	RCONJ455	RCONJ456	RCONJ457	RCONJ458	RCONJ459	TEXT3555	TEXT3556	TEXT3557	TEXT5592	TEXT5593	TEXT5594	TEXT5595	
331544	0	0	160																																	4347	0	514								
331713	46640	2164	7502																																	20593	0	19581								
332224	0	2234	9718																																	1882	0	7276								
332345	0	58	334																																	435	0	0								
332671	0	1964	1225																																	0	0	0								
332756	0	343	0																																	1438	0	4336								
333034	0	2196	5663																																	2420	0	2139								
333203	0	49889	92885	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														11	83	17105	0	93408								
333650	0	12	193																																	8903	0	46703								
333856	0	20190	1988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	16030	0	1120								
333940	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																646	0	2187								
334264	0	11394	60244																																	17397	0	16533								
335346	20370	5995	26387																																	13427	0	43224								
336147	0	8893	3069																																	2226	0	8269								
336361	0	7837	2444																																	2236	0	1059								
336576	0	2000	0																																	8100	0	4264								
337340	0	0	0																																	455	0	12								
338646	0	10723	31279																																	6732	0	22401								
338851	0	21	1292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3736	0	1256								
338945	0	35	145																																	2596	0	5417								
339072	0	65692	2055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	4478	0	1266								
339353	0	0	932																																	3683	0	3316								
339456	0	32634	23326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														263	1216	30958	15000	5390								
339607	0	16181	27444																																	6917	0	8790								
339773	0	75624	486423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	216027	0	26933								
339858	0	71803	4049863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154708	221672	270099	2149	0	0	0	0	0	0	270099	2149		0	47223	10434453	153872	4281369								
339876	0	723	0																																	0	0	0								
340135	195000	46813	127528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	66810	550	8937								
340144	12750	29968	14728																																	136334	0	51855								
340256	0	15318	22768																																	25573	0	1925								
340443	0	1345	224																																	0	0	1543								
340742	0	1235	25056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	39489	0	7528								
340751	0	18610	24023																																	26308	0	12999								
341310	0	13360	19886																																	47839	0	16595								
342054	750	17103	23580																																	6889	0	8479								
342362	0	3146	6326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	11810	0	16347								
342410	609	47852	130749	0	0	32312	4890	0	0	0	0	0	16496	15816	0	0	0	0	0	4890														0	0	299294	0	62727								
342634	0	384226	2367690	0	0	246254	49500	0	0	211155	35099	0	0	0	0	30446	19054	0	0	0	7808	996	13966	0	0	0	0	0	0	0	13966	0		165446	77755	1085340	0	460697								
343051	0	467	568																																	200	0	243								
343248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	11964								
343770	0	110	201																																	976	0	769								
343903	0	9998	13301																																	8287	0	20275								
343958	0	0	93																																	1228	0	14753								
344647	0	264	27951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	44508	0	37292								
344852	0	1430	433																																	1137	0	996								
345309	0	20255	33338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	41706	0	58764								
345345	0	193	2086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	33880	0	92416								
345747	0	2080	13930	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	24878	1883	18904								
345756	0	7208	7863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	17932	0	0								
345877	39250	5913	33141																																	24504	0	12446								
346379	0	6664	2290																																	8456	0	6404								
346566	0	1910	360																																	451	0	0								
346771	0	1831	1414																																	5020	0	4017								
347022	0	3810	5034																																	3551	0	1404								
347639	0	358	3940																																	10549	0	0								
347956	24895	14334	44402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	57068	0	70833								
348159	0	5402	2180																																	10674	0	1333								
348720	0	62771	25698																																	17332	0	4181								
349129	0	2088	6958																																	2596	0	638								
349343	0	1352	1000																																	21478	0	8175								
350572	0	2449	2468																																	12696	0	2634								
350657	0	14	0																																	853	0	875								
350750	3500	2780	5357																																	252	0	12426								
351131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																101	0	17397								
351560	0	2122	4880																																	30483	0	0								
351878	0	0	0																																	8056	0	1727								
352370	13640	1672	6279																																	2409	0	3104								
352651	0	6760	623																																	21303	0	1238								
352745	0	0	0																																	3565	0	9401								
352772	0	597389	860679	0	0	45979	1167	0	0	0	0	0	5366	40613	0	0	0	0	1167	0	0	19026	14075	0	0	0	0	0	3042	0	17117	0		83543	93189	993877	0	242169								
353238	30000	21406	5915																																	9738	0	3967								
353546	0	152	104																																	2607	0	7241								
353555	0	47511	133353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														22677	28775	2215368	0	56595								
353957	0	0	0																																	0	0	5772								
354057	0	0	309																																	166	0	1348								
354253	0	0	0																																	1647	0	3217								
354310	816100	60826	357478	0	0	870389	0	0	35553	318602	516234	0	0	0	0	0	0	0	0	0														0	4799	927084	0	123746								
354552	0	2788	18028																																	16754	0	20725								
354851	2800	0	0																																	2081	0	4323								
355120	10000	4232	49642																																	21973	0	5535								
355559	0	2470	8589																																	36053	0	10733				Mortgage Loans sold	Trust Accounts			
355858	0	43244	73245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														182231	2954	54294	0	66997								
356239	0	1153	22																																	13530	0	47970								
356659	0	3718	412																																	40	0	1652								
356752	0	1924	823																																	3789	0	0								
357526	3220	2170	5418																																	4326	0	2078								
357553	0	0	662																																	5828	0	32665								
357777	0	0	1268																																	12376	0	5416								
357937	38000	6626	24679																																	9156	0	5574								
358112	0	216	2920																																	876	0	2076								
358448	0	234	1144																																	151	0	2517								
358756	0	109	26																																	1232	4109	0								
359472	0	429	956																																	0	0	0								
359650	0	0	223																																	20	0	280								
359744	0	77	51																																	1960	0	4824								
360777	0	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	325								
361055	0	17277	37297																																	34077	0	41952								
361167	0	138002	771728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	302387	9745	93258								
361279	0	8340	6274																																	7837	0	1098								
361354	0	0	0																																	312	0	683								
361439	0	18855	12872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	6309	0	2316								
362043	0	0	0																																	918	0	2068								
362155	0	2718	0																																	773	0	3129								
362717	0	770	53466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														7192	4781	73872	0	13474								
362856	0	0	0																																	0	0	1798								
362940	0	0	0																																	99	0	267								
363442	0	0	0																																	0	0	0								
363648	0	162	0																																	1777	0	14257								
363657	0	3566	9078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	4679								
363778	0	2769	0																																	0	0	0								
364131	0	7768	13091																																	6527	0	4021								
364270																																														
364430	0	9693	12880																																	6382	0	7412								
364850	0	256	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2804	0	612								
365325	0	661653	3174379	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70755	0	0	0	0	0	0	0	0	0	0	0		45484	188778	1193959	10250	1030081								
365745	0	55	37941																																	2895	0	3812								
365848	0	0	1892																																	454	0	174								
365950	2250	1702	1552																																	543	0	3811								
366078	0	13289	36193																																	37094	0	1255								
366238	160000	24671	106879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	26292	0	64267								
366247	0	490	0																																	4763	0	15475								
366359	0	18	0																																	1555	0	1040								
366658	0	1138	322																																	3022	0	1050								
366854	0	5756	2750	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																15986	0	43								
367150	0	167	1																																	1535	0	2839								
367178	0	4978	1766																																	7033	0	0								
367431	0	7156	8206																																	7690	0	2076								
367543	0	0	9219																																	9305	0	19978								
368054	0	0	0																																	1068	0	4596								
368344	0	535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2207	0	15718								
368522	0	42	150																																	4000	0	4375								
368933	0	307	17																																	1904	0	10798								
368951	0	8875	2865																																	5470	0	10397								
369453	0	175	12220																																	4305	0	7235								
369659	39500	43392	65804																																	69030	0	39722								
370020	0	13494	8991																																	19546	0	39304								
370347	13300	342	0																																	0	0	23064								
370721	0	1381	2842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3617	0	5177								
370833	0	0	0																																	289	0	268								
370954	0	18620	1811																																	0	0	520								
371223	0	2000	144190																																	7606	0	1911								
371232	0	1778	926																																	14718	833	0								
371362	0	2941	18919																																	26405	0	31968								
371559	0	403	1165																																	814	0	4174								
371755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																598	0	118								
371849	0	241	70																																	304	0	2209								
371924	0	4673	38791																																	65250	0	12302								
371942	6800	452	1389																																	1066	0	3170								
372444	0	229	206																																	612	0	5636								
372538	0	32192	74685																																	31940	0	43992								
372640	0	2637	0																																	2994	0	1561								
372855	0	10095	44650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7755	0	1677								
373272	0	1579	0																																	0	0	0								
373553	150	3856	0																																	2880	0	0								
373601	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	6896								
374130	0	10586	6681																																	6997	0	2292								
374653	0	29572	120437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	119271	0	76448								
374774	0	0	1956																																	4080	0	0								
375043	206500	6422	66312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	119395	0	92536								
375379	0	0	600																																	0	0	0								
375502	0	2959	33170																																	161324	0	3797								
375566	0	284539	30431																																	20287	0	610								
375650	0	2014	0																																	333	0	204								
376237	0	1733	2743																																	342	0	1338								
376273	0	3805	99104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	42725	0	45503								
376442	0	1816	3631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	553	24569	0	66332								
376947	0	402	68																																	3008	0	12538								
377663	0	991	820	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4378	0	3365								
377850	0	942	7496																																	2811	0	290								
378044	0	140	0																																	42	0	1463								
378110	0	25	8																																	750	0	1318								
379050	0	0	0																																	0	0	2265								
379153	0	4462	1206																																	2711	0	1784								
379470	0	0	480																																	0	0	5812								
379649	0	1057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3952	0	0								
379920	0	527119	2623140	0	0	512618	118844	0	13993	427940	70685	0	0	0	0	71883	46961	0	0	0	87646	5268	90590	0	0	0	0	0	0	0	90590	0		66991	445908	5631275	527975	1099856								
380346	0	56	528																																	3247	0	4698								
380458	245539	74253	109771																																	81893	0	33283								
380533	19200	3600	1848																																	4769	0	18408	Federal Home Loan Bank							
380878	0	517	1202																																	2218	0	4500								
380944	0	1805	1536																																	22024	0	20								
381026	0	0	2255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1127	0	3077								
381932	0	6739	6044																																	3201	0	0								
381950	0	5235	16314																																	6707	0	1722								
382050	0	1649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														602	1976	17060	0	3177								
382069	0	409	3044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	3501	0	11753								
382256	0	4	0																																	1508	0	2174								
382274	0	0	0																																	0	0	0								
382443	0	1380	52																																	3484	0	13664								
382537	0	3334	11071																																	8895	0	1349								
382649	0	12894	4346																																	72588	0	3935								
382658	15625	960	0																																	9525	0	33821								
382742	0	532	2871																																	7909	0	676								
382854	0	3104	1141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																1960	0	1276								
384018	0	0	20434																																	89318	0	5360								
384278	200000	51977	104491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														9093	23010	29433	0	1366								
384353	0	0	0																																	51	0	1760								
384652	29360	20804	53019																																	42352	0	11784								
384830	0	4248	8013																																	2989	0	1149								
385350	0	4005	0																																	6768	0	3313								
385471	0	2320	394																																	2233	0	74443								
385547	0	1640	179																																	1042	0	3862								
385686	0	299	2322																																	123	0	1009								
386432	0	6031	519																																	1067	0	1324								
386450	0	582	1946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	4169	0	81883								
386731	0	2699	378																																	8164	0	2199								
386825	0	232	0																																	3174	0	0								
387055	0	1034	0																																	796	0	8066								
387671	93767	13052	6112																																	29895	0	20909								
388155	16775	2630	2430																																	2093	0	2620								
388258	0	497	0																																	20	0	445								
388557	918	871	5498																																	24692	0	25336								
388744	0	11821	1343																																	6067	0	16952								
388753	0	307	356																																	434	0	2446								
388874	0	2594	0																																	0	0	125								
389358	0	3013	73																																	23207	0	25129								
389376	1300	0	0																																	2169	0	1518	Commitment to purchase CD							
389826	0	594	0																																	188	0	279								
390372	0	2379	11427																																	0	0	3619								
390840	0	3046	4475																																	24970	0	8569								
391418	0	340	1943																																	523	0	4936								
391557	0	226	4																																	219	0	12								
391575																																														
391959	7725	455	13																																	979	0	14457								
391977	10000	999	13470																																	11416	0	15758								
392152	0	8256	118																																	310	0	209								
392255	0	1755	369																																	2040	0	1587								
392778	0	7907	15266																																	29285	3750	1645								
393252	0	0	0																																	0	0	31497								
393355	0	11747	1443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																7208	0	7040								
393953	0	9433	39579																																	26627	0	5486								
394156	0	225	833																																	4685	0	10317								
394259	0	776	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	14261	0	54646								
395238	0	32996	2891338	0	0	450973	0	284309	120251	293376	37346	0	0	0	24180	246770	13359	0	0	0	114592	5067	0	0	0	0	0	0	912	0	912	0		463440	539217	9086127	517986	698093								
396057	0	1248	1236																																	3761	0	996								
396244	0	23190	73826	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	1720	0	0								
396253	820	88216	42852																																	53296	0	3263	.							
396954	0	0	0																																	0	0	11426								
397456	0	985	6614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																3260	0	3281								
397531	0	0	40005																																	30582	0	39								
397540	0	78032	212330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	144927	1000	23667								
397559	0	8445	9869																																	28631	0	23279								
397755	20150	54121	431544																																	34360	0	1283								
397858	0	536	890																																	110	0	55								
398051	0	2315	2771	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2252	0	8020								
398248	0	519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														600	0	10189	0	1392								
398668																																														
398837	0	12035	4503																																	2114	0	2982								
399357	4500	0	0																																	0	0	7351								
399517	0	32586	515696	0	0	13906	0	0	0	0	13906	0	0	0	0	0	0	0	0	0														17603	40182	498938	0	95129	FHLB of Pittsburgh Letters of Credit							
399731	0	850	2229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2039	0	2455								
399973	0	236	1245																																	2155	0	612								
400057	2500	1496	1901																																	4149	0	7926								
400141	27500	2635	23415																																	41658	2500	20217								
400365	0	12231	10758																																	14652	0	2419								
400767	0	0	2102																																	0	0	792								
401072	0	992	84																																	0	0	0								
401559	0	0	0																																	1931	0	2063								
401755	6700	5366	13793																																	5682	0	35272								
401906	0	1651	25061																																	8355	0	6651								
401951	0	4307	703																																	1522	0	104								
402846	0	0	0																																	0	0	6993								
402873	0	1836	105																																	0	0	135								
403067	0	0	0																																	10445	0	2699								
403151	0	10015	314811	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	339749	0	296610								
403179	60772	49665	36830																																	18400	0	3752								
403254	0	0	0																																	0	0	0								
403656	0	0	0																																	21	0	1941								
403870	80000	10177	27050																																	44899	0	1737								
403946	0	14266	168859																																	91060	0	8972								
404653	0	1967	37129																																	50624	0	0								
404943	0	266	575																																	1149	0	7594								
406022	0	3322	7982																																	12899	0	4540								
406059	0	12050	6220																																	30186	9000	3209								
406666	0	3082	5190																																	18351	0	4493								
406974	0	8248	22605																																	3359	0	5827								
407168	1800	11	988																																	4091	0	23363								
407506	0	17547	182510																																	196727	0	19216								
407645	0	5452	12794																																	21796	0	6570								
407850	0	0	0																																	910	0	2375								
408307	0	1900	11279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	15190	0	13474								
408642	0	0	141746																																	15533	388873	5644								
408875	27	19485	34779																																	25416	1722	16067								
409265	0	639	1149																																	1266	0	1817								
410159	0	0	0																																	205	0	685								
410560	0	306	3110																																	19989	0	43106								
410748	21916	4981	2405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	4148	0	5023								
410917	0	4509	19524																																	4196	0	1561								
410944	0	0	0																																	0	0	0								
411062	0	0	0																																	3146	0	0								
411174	0	1953	950																																	591	0	7								
411231	0	1998	2591																																	3227	0	973								
411240	0	3	19																																	1603	0	5764								
411549	0	0	0																																	174	0	9719								
411576	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																880	0	1657								
411624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2770	0	9527								
411651	0	0	0																																	2397	0	114778								
412153	0	2210	22315																																	11733	0	47314								
412452	0	230	229																																	500	0	330								
412555	0	0	1399																																	3708	0	22076								
412667	0	901	3805																																	7750	0	26855								
412751	0	9924	525701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	1701149	17658	371926								
412845	0	237	1450																																	12562	0	30516								
412872	0	449	300																																	0	0	0								
413141	0	0	3781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	1048	0	84173								
413208																																														
413347	3000	300	854																																	919	0	2102								
413543	0	102	306																																	2009	0	10916								
413646	0	1461	4206																																	52526	0	39977								
413673	0	1038	3412																																	3784	0	417								
413758	0	0	157																																	5570	0	14267								
414102	0	2220	2392																																	27197	0	2495								
414652	0	0	66																																	4036	0	19034								
414764	56350	22810	28392																																	4171	0	8151								
414858	0	4195	5125																																	3222	0	5918								
416245	306	44490	342509	0	0	0	0	34297	0	0	0	0	0	0	0	0	0	0	14997	19300	35775	247	25540	0	0	0	0	0	0	0	25540	0		0	0	1022793	0	329006								
416272	0	3620	480																																	436	0	262								
416339	0	872	82																																	5257	0	5487								
416357	0	0	0																																	0	0	13516								
416656	18200	4208	263																																	912	0	11805								
416674	25000	35234	59464																																	0	0	4025								
417626	0	6738	10488																																	6921	0	3824								
417710	0	554	2026																																	347	0	122								
418100	0	2440	1171																																	6864	0	16496								
418249	0	28835	42517																																	83397	0	111465								
418436	0	0	0																																	1042	0	68								
418856	0	0	1777																																	566	0	34								
419406	426370	23656	287529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														1564	391	394415	0	175662	Recourse agreement with Elan							
419460	88000	6498	19385																																	14308	0	1794								
419675	0	4356	146265																																	45712	0	3877								
419947	0	3	0																																	3642	0	4182								
420578	0	1494	5396																																	16025	0	2082								
420644	0	2717	10759																																	17669	0	4643								
420653	0	2534	1044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																4290	47	17399								
420877	0	110	2123																																	5237	0	32								
421445	0	293	110																																	8227	0	16179								
421539	0	6569	287																																	7106	0	1311								
422059	0	228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																498	0	2266								
422116	0	160	769																																	583	0	1550								
422433	492075	7714	332252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														13483	5924	154616	0	62200								
422657	16451	5085	1875																																	9	0	129								
423159	0	4953	2252																																	739	0	2685								
423449	0	3987	68077																																	94528	0	23872								
423636	0	10288	1112																																	1464	0	6420								
423739	16000	18212	126827																																	23598	0	16526								
424156	0	226	886																																	3151	0	25920								
424240	0	65	0																																	3236	0	17094								
424352	0	4396	1644																																	3795	0	2004								
424437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	0								
424633	0	2448	1217																																	240	0	9893								
425050	0	0	0																																	0	0	1182								
425108	0	17766	1037																																	18345	0	9110								
425818	0	2059	3747																																	12127	0	11591								
425845	0	0	0																																	0	0	65430								
425911	0	50360	44615																																	95358	0	183873								
426057	0	2922	4865																																	1786	0	1335								
426141	0	0	0																																	15	0	989								
426534	0	30996	261979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														21440	14718	315200	12513	107562								
426758	3000	3104	1676																																	700	0	6303								
426945	0	2376	0																																	3547	0	2331								
427241	0	3438	3653																																	2021	0	12887								
427353	28835	32734	45229																																	30911	0	11348								
427858	0	6527	1214																																	4223	0	823								
427960	0	7759	2345																																	3448	0	482								
428060	51396	61845	53950																																	92803	0	17404								
428462	0	0	6797																																	8542	0	14981								
428547	0	7322	70367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	291534	0	34004								
428855	11000	2536	0																																	1575	0	7747								
429021	37000	12836	17489																																	12832	0	6013								
429487	11000	12935	32956																																	5572	0	935								
430036	0	2961	32150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	7875	0	28163								
430054	0	2200	9724																																	9644	0	33								
430344	0	187	0																																	3454	0	9986								
431172	746401	55461	429177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6895	0	5330	0	0	0	0	0	0	0	5330	0		20	807	881425	347098	210312								
431323	20975	4657	1636																																	1618	0	874								
431350	0	356	495																																	119	0	1274								
432058	0	3275	15359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																5377	0	571								
432432	0	8260	537																																	2534	0	0								
433505	0	37529	39354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														3008	1107	42421	0	11560								
433550	0	755	3165																																	641	0	5470								
433608	0	33337	355165	0	0	7499	0	0	0	0	0	0	0	7499	0	0	0	0	0	0														0	0	456177	0	73389								
433859	0	0	0																																	0	0	10637								
433943	0	2541	5964																																	16163	0	15542								
434203	0	274	14790	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	10738	0	1576								
434539	12000	1987	9543																																	11364	0	3141								
435059	24000	4777	19261																																	20744	0	1798								
435077	0	0	52568	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	1602292	0	46287								
435255	0	2616	1145																																	7077	0	63013								
435666	0	7066	0																																	0	0	1504								
435750	0	26390	43987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	50607	0	72822								
436159	0	461459	841071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43139	2982	14122	0	0	0	0	0	0	0	14122	0		0	0	1180284	0	29122								
436542	0	2146	5941																																	18132	0	22332								
436739	0	0	4138																																	11136	0	5206								
436953	25800	8205	67943																																	52252	0	144								
437044	0	0	0																																	0	0	6806								
437914	0	169001	586787	0	0	101644	0	140544	0	0	0	3437	26873	71334	0	0	0	32237	0	108307	148674	2510	146870	880	0	0	0	0	0	0	146870	880		104180	32088	1468629	1323	392636								
439132	0	6573	918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	8578	0	4								
439338	0	7384	175164	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														10215	3382	215327	3105	187291								
439356	0	2980	63214																																	62376	0	79759								
439404	50000	26862	44544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	90545	0	37239								
439730	0	233	7277																																	13780	0	0								
440857	0	2194	175																																	563	0	20								
440978	0	1511	0																																	0	0	949								
441050	0	29675	158																																	212	0	373								
441078	0	943	3771																																	4036	0	1540								
441135	0	0	16																																	72	0	1738								
441256	0	39325	139147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														9739	18395	164748	0	283600								
441359	0	5239	12636																																	3865	0	11460								
441470	0	0	0																																	0	0	282								
441630	0	3670	1644																																	209	0	3538								
442011	0	0	250																																	2715	0	1253								
442057	6400	207	925																																	1030	0	4809								
442244	0	1247	3637																																	17800	0	30961								
442655	0	0	462																																	939	0	554								
443148	0	9729	3816																																	9857	0	20702								
443205	0	18781	92167																																	72448	0	32223								
443353	0	2356	36358																																	15684	0	30459								
443625	0	385	10																																	2958	0	1085	0	0	0	0	0	0	0	
443634	0	708	119																																	3709	0	8872								
444350	0	5736	48806																																	36594	0	1428								
444556	6200	12537	4411																																	6140	0	68873								
444677	0	780	0																																	0	0	0								
445674	0	1280	0																																	1165	0	3820								
445955	55755	10195	16239																																	20630	0	7750								
446130	0	1450	1766	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																9151	0	0								
446149	0	1720	2735																																	1792	0	1170								
446176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																0	0	20								
446877	0	0	7815																																	1070	913	1153								
447070	0	0	3200																																	0	0	2329								
447100	0	17847	43321	0	0	7673	0	0	0	0	0	1301	0	6372	0	0	0	0	0	0														0	0	40732	0	51855								
447557	0	5752	34645																																	64284	0	629								
448040	0	12414	26795																																	142798	0	9562								
448554	70000	4340	11229																																	4812	0	6169								
449038																																														
449430	8000	29	2162																																	6776	0	5048								
449832	0	5194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	7548	0	16193								
449935	0	0	0																																	0	0	0								
450632	0	18909	37244																																	12313	0	8003								
450669	0	0	100																																	539	0	2159								
450753	0	1873	3684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	19460	0	6764								
450856	0	71586	640461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														7279	81405	527040	0	376409								
450959	0	5441	21559																																	40455	0	31270								
451068	0	2560	16789																																	5020	0	2063								
451246	0	808	1806																																	5141	0	5577								
451273	0	2389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	0	0	23764								
451965																																														
452159	0	2600	16870																																	12405	0	74								
452739	0	2001	7722																																	248	0	30								
452841	0	123	1374																																	9342	0	3808								
453147	0	113	547																																	756	2425	59								
453446	0	7154	8417																																	6883	0	632								
454546	0	3515	9259																																	15333	0	325								
454658	0	0	0																																	4851	0	2785	MUNICIPALITY	PUBLIC SCHOOLS	COUNTY					
454676	0	0	2716																																	118161	0	2104								
454975	0	1354	335																																	179	0	442								
455150	0	3772	4513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																2062	0	12739								
455253	0	5261	10495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	17596	0	10396								
455459	0	0	3																																	6008	0	2660								
455552	0	264	2430																																	7056	0	66444								
455945	0	1502	589																																	1724	0	15455								
455972	0	59217	41446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0														0	0	153931	143	61182								
456045	1177490	790137	2127193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3694	0	0	0	0	0	0	0	0	0	0	0		0	35286	1280671	0	605970								
456054	0	0	0																																	6195	0	30768								
