"IDRSSD"	RCFD2170	RCFD3123	RCFD3128	RCFDA222	RCFDB704	RCFDD957	RCFDD958	RCFDD959	RCFDD960	RCFDD961	RCFDD962	RCFDD963	RCFDD964	RCFDD965	RCFDD967	RCFDD968	RCFDD969	RCFDD970	RCFDD976	RCFDD977	RCFDD978	RCFDD979	RCFDD980	RCFDD981	RCFDD982	RCFDD983	RCFDD984	RCFDD985	RCFDD987	RCFDD988	RCFDD989	RCFDD990	RCFDD991	RCFDD992	RCFDD993	RCFDD994	RCFDD995	RCFDD996	RCFDD997	RCFDD998	RCFDD999	RCFDG603	RCFDG604	RCFDG605	RCFDG606	RCFDG607	RCFDG608	RCFDG609	RCFDG610	RCFDG611	RCFDG612	RCFDG613	RCFDG614	RCFDG615	RCFDG616	RCFDG617	RCFDG618	RCFDG619	RCFDG620	RCFDG621	RCFDG622	RCFDG623	RCFDG624	RCFDG625	RCFDG626	RCFDG627	RCFDG628	RCFDG629	RCFDG630	RCFDG631	RCFDG632	RCFDG633	RCFDG634	RCFDG635	RCFDG636	RCFDG637	RCFDG641	RCFDG642	RCFDH171	RCFDH172	RCFDH173	RCFDH174	RCFDH175	RCFDH176	RCFDH177	RCFDH178	RCFDH179	RCFDH180	RCFDH181	RCFDH182	RCFDH185	RCFDH186	RCFDH187	RCFDH188	RCFDH191	RCFDH193	RCFDH194	RCFDH195	RCFDH196	RCFDH197	RCFDH198	RCFDH199	RCFDH200	RCFDH270	RCFDH271	RCFDH272	RCFDH273	RCFDH274	RCFDH275	RCFDH276	RCFDH277	RCFDH278	RCFDH279	RCFDH280	RCFDH281	RCFDH282	RCFDH283	RCFDH284	RCFDH285	RCFDH286	RCFDH287	RCFDH288	RCFDH289	RCFDH290	RCFDH291	RCFDH292	RCFDH293	RCFDH294	RCFDH295	RCFDH296	RCFDH297	RCFDH298	RCFDH299	RCFDH300	RCFDH301	RCFDH302	RCFDH303	RCFDH304	RCFDH307	RCFDH308	RCFDH309	RCFDH310	RCFDHJ74	RCFDHJ75	RCFDHJ76	RCFDHJ77	RCFDHJ78	RCFDHJ79	RCFDHJ80	RCFDHJ81	RCFDHJ82	RCFDHJ83	RCFDHJ84	RCFDHJ85	RCFDHJ86	RCFDHJ87	RCFDHJ88	RCFDHJ89	RCFDHJ90	RCFDHJ91	RCFDHJ92	RCFDHJ93	RCFDHJ94	RCFDHJ95	RCFDHJ96	RCFDHJ97	RCFDHJ98	RCFDHJ99	RCFDHK00	RCFDHK01	RCFDJA21	RCFDJJ30	RCFDJJ31	RCFDJJ32	RCFDS396	RCFDS397	RCFDS398	RCFDS399	RCFDS400	RCFDS402	RCFDS403	RCFDS405	RCFDS406	RCFDS413	RCFDS414	RCFDS415	RCFDS416	RCFDS417	RCFDS419	RCFDS420	RCFDS421	RCFDS423	RCFDS424	RCFDS425	RCFDS426	RCFDS427	RCFDS428	RCFDS429	RCFDS431	RCFDS432	RCFDS433	RCFDS434	RCFDS435	RCFDS436	RCFDS437	RCFDS439	RCFDS440	RCFDS441	RCFDS442	RCFDS443	RCFDS445	RCFDS446	RCFDS447	RCFDS449	RCFDS450	RCFDS451	RCFDS452	RCFDS453	RCFDS454	RCFDS455	RCFDS457	RCFDS458	RCFDS459	RCFDS460	RCFDS461	RCFDS462	RCFDS463	RCFDS466	RCFDS467	RCFDS469	RCFDS470	RCFDS471	RCFDS475	RCFDS476	RCFDS477	RCFDS478	RCFDS479	RCFDS480	RCFDS481	RCFDS482	
653947																																																																																																																																																																																																																																																	
654047																																																																																																																																																																																																																																																	
654300																																																																																																																																																																																																																																																	
654579																																																																																																																																																																																																																																																	
655530																																																																																																																																																																																																																																																	
655839																																																																																																																																																																																																																																																	
656032																																																																																																																																																																																																																																																	
656377																																																																																																																																																																																																																																																	
656470																																																																																																																																																																																																																																																	
656658																																																																																																																																																																																																																																																	
656779																																																																																																																																																																																																																																																	
657178																																																																																																																																																																																																																																																	
657271																																																																																																																																																																																																																																																	
657365																																																																																																																																																																																																																																																	
657459																																																																																																																																																																																																																																																	
657758																																																																																																																																																																																																																																																	
657954																																																																																																																																																																																																																																																	
658072																																																																																																																																																																																																																																																	
658474																																																																																																																																																																																																																																																	
658924																																																																																																																																																																																																																																																	
659341																																																																																																																																																																																																																																																	
659556																																																																																																																																																																																																																																																	
659640																																																																																																																																																																																																																																																	
659734																																																																																																																																																																																																																																																	
659855																																																																																																																																																																																																																																																	
660066																																																																																																																																																																																																																																																	
660253																																																																																																																																																																																																																																																	
660271																																																																																																																																																																																																																																																	
660570																																																																																																																																																																																																																																																	
660655																																																																																																																																																																																																																																																	
660879																																																																																																																																																																																																																																																	
660927																																																																																																																																																																																																																																																	
661072																																																																																																																																																																																																																																																	
661157																																																																																																																																																																																																																																																	
661223																																																																																																																																																																																																																																																	
661308																																																																																																																																																																																																																																																	
661474																																																																																																																																																																																																																																																	
662350																																																																																																																																																																																																																																																	
662369																																																																																																																																																																																																																																																	
662949																																																																																																																																																																																																																																																	
663058																																																																																																																																																																																																																																																	
663245																																																																																																																																																																																																																																																	
663638																																																																																																																																																																																																																																																	
663656																																																																																																																																																																																																																																																	
663834																																																																																																																																																																																																																																																	
663955																																																																																																																																																																																																																																																	
664176																																																																																																																																																																																																																																																	
664206																																																																																																																																																																																																																																																	
664653																																																																																																																																																																																																																																																	
664756																																																																																																																																																																																																																																																	
665146																																																																																																																																																																																																																																																	
665258																																																																																																																																																																																																																																																	
665865																																																																																																																																																																																																																																																	
666059																																																																																																																																																																																																																																																	
666358																																																																																																																																																																																																																																																	
666554																																																																																																																																																																																																																																																	
666844																																																																																																																																																																																																																																																	
666974																																																																																																																																																																																																																																																	
667029																																																																																																																																																																																																																																																	
667252																																																																																																																																																																																																																																																	
667346																																																																																																																																																																																																																																																	
667524																																																																																																																																																																																																																																																	
667551																																																																																																																																																																																																																																																	
667757																																																																																																																																																																																																																																																	
668053																																																																																																																																																																																																																																																	
668147																																																																																																																																																																																																																																																	
669555																																																																																																																																																																																																																																																	
670430																																																																																																																																																																																																																																																	
670467																																																																																																																																																																																																																																																	
670560																																																																																																																																																																																																																																																	
670654																																																																																																																																																																																																																																																	
670748																																																																																																																																																																																																																																																	
670878																																																																																																																																																																																																																																																	
671053																																																																																																																																																																																																																																																	
671147																																																																																																																																																																																																																																																	
671334																																																																																																																																																																																																																																																	
671464																																																																																																																																																																																																																																																	
671558																																																																																																																																																																																																																																																	
672238																																																																																																																																																																																																																																																	
672247																																																																																																																																																																																																																																																	
672537																																																																																																																																																																																																																																																	
672573																																																																																																																																																																																																																																																	
673244																																																																																																																																																																																																																																																	
673440																																																																																																																																																																																																																																																	
673477																																																																																																																																																																																																																																																	
673851																																																																																																																																																																																																																																																	
673909																																																																																																																																																																																																																																																	
674344																																																																																																																																																																																																																																																	
674849																																																																																																																																																																																																																																																	
675042																																																																																																																																																																																																																																																	
675051																																																																																																																																																																																																																																																	
675079																																																																																																																																																																																																																																																	
675248																																																																																																																																																																																																																																																	
675341																																																																																																																																																																																																																																																	
675659																																																																																																																																																																																																																																																	
675855																																																																																																																																																																																																																																																	
676049																																																																																																																																																																																																																																																	
676151																																																																																																																																																																																																																																																	
676478																																																																																																																																																																																																																																																	
677176																																																																																																																																																																																																																																																	
677354																																																																																																																																																																																																																																																	
677448																																																																																																																																																																																																																																																	
677644																																																																																																																																																																																																																																																	
677756																																																																																																																																																																																																																																																	
677970																																																																																																																																																																																																																																																	
678052																																																																																																																																																																																																																																																	
678070																																																																																																																																																																																																																																																	
678258																																																																																																																																																																																																																																																	
678454																																																																																																																																																																																																																																																	
678557																																																																																																																																																																																																																																																	
678744																																																																																																																																																																																																																																																	
679451																																																																																																																																																																																																																																																	
680055																																																																																																																																																																																																																																																	
680130																																																																																																																																																																																																																																																	
680457																																																																																																																																																																																																																																																	
680747																																																																																																																																																																																																																																																	
680813																																																																																																																																																																																																																																																	
681043																																																																																																																																																																																																																																																	
681249																																																																																																																																																																																																																																																	
682143																																																																																																																																																																																																																																																	
682563																																																																																																																																																																																																																																																	
682648																																																																																																																																																																																																																																																	
683449																																																																																																																																																																																																																																																	
683814																																																																																																																																																																																																																																																	
684455																																																																																																																																																																																																																																																	
685023																																																																																																																																																																																																																																																	
685649																																																																																																																																																																																																																																																	
685676																																																																																																																																																																																																																																																	
685779																																																																																																																																																																																																																																																	
686459																																																																																																																																																																																																																																																	
686570																																																																																																																																																																																																																																																	
686758																																																																																																																																																																																																																																																	
687009																																																																																																																																																																																																																																																	
687054																																																																																																																																																																																																																																																	
687830																																																																																																																																																																																																																																																	
687951																																																																																																																																																																																																																																																	
688079	1319667	0	0	0	288259	723050	0	723050	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	596617	31109	0	36302	2145	31109	723050	36302	2145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31109	723050	36302	2145	0	144610	18151	2145	288259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	548009	123353	0	0	548009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20948	0	0	0	0	0	0	0	0	0	0	
688257																																																																																																																																																																																																																																																	
688453																																																																																																																																																																																																																																																	
688556																																																																																																																																																																																																																																																	
689209																																																																																																																																																																																																																																																	
689357																																																																																																																																																																																																																																																	
689759																																																																																																																																																																																																																																																	
691042																																																																																																																																																																																																																																																	
691556																																																																																																																																																																																																																																																	
691743																																																																																																																																																																																																																																																	
691958																																																																																																																																																																																																																																																	
692450																																																																																																																																																																																																																																																	
692704																																																																																																																																																																																																																																																	
692946																																																																																																																																																																																																																																																	
693073																																																																																																																																																																																																																																																	
693224																																																																																																																																																																																																																																																	
693345																																																																																																																																																																																																																																																	
693952																																																																																																																																																																																																																																																	
694146																																																																																																																																																																																																																																																	
694771																																																																																																																																																																																																																																																	
694847																																																																																																																																																																																																																																																	
694904																																																																																																																																																																																																																																																	
695349																																																																																																																																																																																																																																																	
695947																																																																																																																																																																																																																																																	
696047																																																																																																																																																																																																																																																	
696168																																																																																																																																																																																																																																																	
696430																																																																																																																																																																																																																																																	
696645																																																																																																																																																																																																																																																	
697035																																																																																																																																																																																																																																																	
697147																																																																																																																																																																																																																																																	
697156																																																																																																																																																																																																																																																	
697231																																																																																																																																																																																																																																																	
697763																																																																																																																																																																																																																																																	
697950																																																																																																																																																																																																																																																	
697978																																																																																																																																																																																																																																																	
698144																																																																																																																																																																																																																																																	
698546																																																																																																																																																																																																																																																	
698649																																																																																																																																																																																																																																																	
699105																																																																																																																																																																																																																																																	
699253																																																																																																																																																																																																																																																	
700140																																																																																																																																																																																																																																																	
700252																																																																																																																																																																																																																																																	
700430																																																																																																																																																																																																																																																	
700458																																																																																																																																																																																																																																																	
701062																																																																																																																																																																																																																																																	
