"IDRSSD"	RCFDA345	RCFDA346	RCFDB867	RCFDB868	RCFDB869	RCFDB870	RCFDB871	RCFDB872	RCFDB873	RCFDB874	RCFDB875	RCFDB876	RCFDB877	RCFDB878	RCFDB879	RCFDB880	RCFDB881	RCFDB882	RCFDB883	RCFDB884	RCFDB885	RCFDB886	RCFDB888	RCFDB890	RCFDB891	RCFDB892	RCFDB893	RCFDB894	RCFDB895	RCFDB896	RCFDB897	RCFDB898	RCFDB899	RCFDB927	RCFDB928	RCFDB929	RCFDB931	RCFDB932	RCFDB933	RCFDB934	RCFDB935	RCFDB936	RCFDB937	RCFDB938	RCFDB939	RCFDB940	RCFDB941	RCFDB942	RCFDB943	RCFDB944	RCFDB945	RCFDB946	RCFDC001	RCFDC002	RCFDJ253	RCFDJ254	RCFDJ255	RCFDJ256	RCFDJ257	RCFDJ258	RCFDJ259	RCFDJ260	RCFDJ261	RCFDJ262	RCFDJ263	RCFDJ264	RCFDJ265	RCFDJ266	RCFDJ267	RCFDJ268	RCFDJ269	RCFDJ270	RCFDJ271	RCFDJ272	RCFDJ273	RCFDJ274	RCFDJ275	RCFDJ276	RCFDJ277	RCFDJ278	RCFDJ279	RCFDJ280	RCFDJ281	RCFDJ282	RCFDJ283	RCFDJ284	RCFDJ285	RCFDJ286	RCFDJ287	RCFDJ288	RCFDJ289	RCFDJ290	RCFDJ291	RCFDJ292	RCFDJ293	RCFDJ294	RCFDJ295	RCFDJ296	RCFDJ297	RCFDJ298	RCFDJ299	RCFDJ300	RCFDJ301	RCFDJ302	RCFDJ303	RCFDJ304	RCFDJ305	RCFDJ306	RCFDJ307	RCFDJ308	RCFDJ309	RCFDJ310	RCFDJ311	RCFDJ312	RCFDJ313	RCFDJ314	RCFNB900	RCFNB901	RCFNB902	RCFNB903	RCONA345	RCONA346	RCONB867	RCONB868	RCONB869	RCONB870	RCONB871	RCONB872	RCONB873	RCONB874	RCONB875	RCONB876	RCONB877	RCONB878	RCONB879	RCONB880	RCONB881	RCONB882	RCONB883	RCONB884	RCONB885	RCONB886	RCONB888	RCONB890	RCONB891	RCONB892	RCONB893	RCONB894	RCONB895	RCONB896	RCONB897	RCONB898	RCONB899	RCONB927	RCONB928	RCONB929	RCONB931	RCONB932	RCONB933	RCONB934	RCONB935	RCONB936	RCONB937	RCONB938	RCONB939	RCONB940	RCONB941	RCONB942	RCONB943	RCONB944	RCONB945	RCONB946	RCONC001	RCONC002	RCONJ253	RCONJ254	RCONJ255	RCONJ256	RCONJ257	RCONJ258	RCONJ259	RCONJ260	RCONJ261	RCONJ262	RCONJ263	RCONJ264	RCONJ265	RCONJ266	RCONJ267	RCONJ268	RCONJ269	RCONJ270	RCONJ271	RCONJ272	RCONJ273	RCONJ274	RCONJ275	RCONJ276	RCONJ277	RCONJ278	RCONJ279	RCONJ280	RCONJ281	RCONJ282	RCONJ283	RCONJ284	RCONJ285	RCONJ286	RCONJ287	RCONJ288	RCONJ289	RCONJ290	RCONJ291	RCONJ292	RCONJ293	RCONJ294	RCONJ295	RCONJ296	RCONJ297	RCONJ298	RCONJ299	RCONJ300	RCONJ301	RCONJ302	RCONJ303	RCONJ304	RCONJ305	RCONJ306	RCONJ307	RCONJ308	RCONJ309	RCONJ310	RCONJ311	RCONJ312	RCONJ313	RCONJ314	RIAD4070	RIADA479	RIADA480	RIADA488	
276645																																																																																																																									false	false	false																																																																																																																		0				
276654																																																																																																																									false	false	false																																																																																																																		0				
276850																																																																																																																									false	false	false																																																																																																																		0				
276953																																																																																																																									false	false	false																																																																																																																		0				
277240																																																																																																																									true	true	true																																																																																																																		16				
277277																																																																																																																									false	false	false																																																																																																																		0				
277679																																																																																																																									false	false	false																																																																																																																		0				
277736																																																																																																																									false	false	false																																																																																																																		0				
277820																																																																																																																									true	true	true																																																																																																																		0				
278256																																																																																																																									true	false	false																																																																																																																		0				
278555																																																																																																																									true	true	true	258170	0	226	0	4512	0	8	0	0	0	0	0	74653	20277	553	33	34966	0	138102	237	79	0	8	0	551746	20277	1050	33	21236	35																		0	0	7	0	0	0	41264	0	11	0	74653	20277	553	33																																																					1283	3	0		
278733																																																																																																																									false	false	false																																																																																																																		0				
278751																																																																																																																									false	false	false																																																																																																																		0				
278818																																																																																																																									true	true	true	126155	0	108	0	19468	0	2	0	32137	0	2	0	18000	6231	51	4	0	0	166183	149	0	0	0	0	391715	6231	322	4	31574	11																		0	0	0	0	0	0	29772	0	10	0	18000	6231	51	4																																																					1085	0	0		
278872																																																																																																																									false	false	false																																																																																																																		0				
279105																																																																																																																									false	false	false																																																																																																																		0				
279842																																																																																																																									false	false	false																																																																																																																		0				
279954																																																																																																																									false	false	false																																																																																																																		0				
280110	true	true	true	14507677	4171374	12617	849	859131	337561	1239	23	197217	4161241	36	269	4326342	416617	4442	102	0	0	24230632	16582	12631	203603	59	15	48128512	11229564	37742	3088	62146634	4690				8	543555	1	316087	4	1594223	7	210332	4	199228	2	1737950	5	1189947	31	5791322	0	0	1455236	1116	3994882	483932	2767	714	2731992	109182	4398	95																																																					0	0	0	0																																																																																																																					137376	0	0		
280138																																																																																																																									false	false	false																																																																																																																		0				
280352																																																																																																																									false	false	false																																																																																																																		0				
280558																																																																																																																									false	false	false																																																																																																																		0				
282075																																																																																																																									false	false	false																																																																																																																		0				
282226																																																																																																																									false	false	false																																																																																																																		0				
282824																																																																																																																									false	false	false																																																																																																																		0				
283157																																																																																																																									false	false	false																																																																																																																		0				
283438																																																																																																																									false	false	false																																																																																																																		0				
283652																																																																																																																									false	false	false																																																																																																																		0				
283737																																																																																																																									false	false	false																																																																																																																		0				
283867																																																																																																																									false	false	false																																																																																																																		0				
284154																																																																																																																									false	false	false																																																																																																																		0				
284239																																																																																																																									false	false	false																																																																																																																		0				
284556																																																																																																																									false	false	false																																																																																																																		0				
284752																																																																																																																									false	false	false																																																																																																																		0				
284958																																																																																																																									false	false	false																																																																																																																		0				
285151																																																																																																																									true	true	true																																																																																																																		174				
285348																																																																																																																									false	false	false																																																																																																																		0				
285544																																																																																																																									false	false	false																																																																																																																		0				
285553																																																																																																																									false	false	false																																																																																																																		0				
285740																																																																																																																									true	true	true	244359	20723	165	20	14012	0	1	0	0	0	0	0	16625	1641	29	5	234	725	0	0	19945	1053	9	3	295175	95479	206	30	7114	42																		0	0	2	1	0	0	0	71337	0	1	12901	8167	27	34																																																					791	4	62		
285777																																																																																																																									false	false	false																																																																																																																		0				
285852																																																																																																																									true	true	true	62474	23	81	1	0	0	0	0	334	0	1	0	110323	1154	1159	3	0	0	102737	755	0	73	0	5	302869	1250	2015	9	39836	74																		0	0	0	0	0	0	27001	0	19	0	110322	11600	1159	31																																																					1712	0	0		
285928																																																																																																																									false	false	false																																																																																																																		0				
286251																																																																																																																									false	false	false																																																																																																																		0				
286457																																																																																																																									false	false	false																																																																																																																		0				
286840																																																																																																																									true	false	false																																																																																																																		0				
287007																																																																																																																									true	false	false																																																																																																																		0				
287342																																																																																																																									true	true	true																																																																																																																		0				
287922																																																																																																																									false	false	false																																																																																																																		0				
287959																																																																																																																									true	false	false																																																																																																																		0				
288152																																																																																																																									false	false	false																																																																																																																		0				
288376																																																																																																																									false	false	false																																																																																																																		0				
288853																																																																																																																									false	false	false																																																																																																																		0				
289056																																																																																																																									false	false	false																																																																																																																		0				
289225																																																																																																																									false	false	false																																																																																																																		0				
289515																																																																																																																									true	true	true	263889	688	361	2	18410	82067	15	20	14756	17465	2	3	165254	8288	816	26	0	0	335651	679	0	0	0	0	832045	109747	1934	52	35670	31																		0	0	0	0	1239	1	34085	0	61	0	165254	8288	816	26																																																					3634	0	0		
289702																																																																																																																									true	true	true	41119	386	47	1	0	0	0	0	0	0	0	0	125984	0	398	0	0	0	182123	301	0	0	0	0	349226	386	746	1	18346	27																		0	0	0	0	0	0	0	0	0	0	125984	1250	398	3																																																					1310	0	0		
289739																																																																																																																									false	false	false																																																																																																																		0				
289757																																																																																																																									false	false	false																																																																																																																		0				
290249																																																																																																																									true	true	true	251529	253129	488	154	5680	158955	1	28	0	0	0	0	108782	2237	305	16	0	0	157217	181	0	0	0	0	529434	414321	977	198	37109	21																		0	0	0	0	0	0	6226	0	2	0	108782	2237	305	16																																																					2996	0	0		
290838																																																																																																																									true	false	false																																																																																																																		0				
290922																																																																																																																									false	false	false																																																																																																																		0				
291059																																																																																																																									false	false	false																																																																																																																		0				
291330																																																																																																																									false	false	false																																																																																																																		0				
291376																																																																																																																									false	false	false																																																																																																																		0				
291611																																																																																																																									true	true	true																																																																																																																		87				
291732																																																																																																																									false	false	false																																																																																																																		0				
292234																																																																																																																									false	false	false																																																																																																																		0				
292467																																																																																																																									false	false	false																																																																																																																		0				
292850																																																																																																																									false	false	false																																																																																																																		0				
292908																																																																																																																									false	false	false																																																																																																																		0				
293053																																																																																																																									false	false	false																																																																																																																		0				
293352																																																																																																																									false	false	false																																																																																																																		0				
293437																																																																																																																									false	false	false																																																																																																																		0				
293651																																																																																																																									false	false	false																																																																																																																		0				
293754																																																																																																																									false	false	false																																																																																																																		0				
294023																																																																																																																									false	false	false																																																																																																																		0				
294751																																																																																																																									true	true	true																																																																																																																		254				
294779																																																																																																																									false	false	false																																																																																																																		0				
294827																																																																																																																									false	false	false																																																																																																																		0				
295011																																																																																																																									false	false	false																																																																																																																		0				
295057																																																																																																																									false	false	false																																																																																																																		0				
295646																																																																																																																									false	false	false																																																																																																																		0				
296456																																																																																																																									false	false	false																																																																																																																		0				
296474																																																																																																																									false	false	false																																																																																																																		0				
296559																																																																																																																									true	true	true																																																																																																																		236				
296755																																																																																																																									false	false	false																																																																																																																		0				
296858																																																																																																																									false	false	false																																																																																																																		0				
297051																																																																																																																									false	false	false																																																																																																																		0				
297631																																																																																																																									true	true	true																																																																																																																		77				
297761																																																																																																																									false	false	false																																																																																																																		0				
298049																																																																																																																									true	true	true																																																																																																																		83				
298218																																																																																																																									false	false	false																																																																																																																		0				
298245																																																																																																																									false	false	false																																																																																																																		0				
299868																																																																																																																									false	false	false																																																																																																																		0				
300009																																																																																																																									true	true	true	29720	226	211	1	28703	0	5	0	399	0	2	0	77698	0	402	0	0	0	129898	232	0	0	0	0	306166	226	907	1	680	2																		0	0	0	0	0	0	39748	0	55	0	77698	0	402	0																																																					966	0	0		
300063																																																																																																																									false	false	false																																																																																																																		0				
300157																																																																																																																									false	false	false																																																																																																																		0				
300353																																																																																																																									false	false	false																																																																																																																		0				
300456																																																																																																																									false	false	false																																																																																																																		0				
300933																																																																																																																									true	false	false																																																																																																																		0				
300942																																																																																																																									false	false	false																																																																																																																		0				
300960																																																																																																																									true	true	true																																																																																																																		958				
301574																																																																																																																									false	false	false																																																																																																																		0				
301800																																																																																																																									false	false	false																																																																																																																		0				
302030																																																																																																																									false	false	false																																																																																																																		0				
302133																																																																																																																									false	false	false																																																																																																																		0				
302553																																																																																																																									false	false	false																																																																																																																		0				
302656																																																																																																																									false	false	false																																																																																																																		0				
303653																																																																																																																									false	false	false																																																																																																																		0				
303701																																																																																																																									false	false	false																																																																																																																		0				
303747																																																																																																																									true	true	true																																																																																																																		23				
303952																																																																																																																									false	false	false																																																																																																																		0				
304173																																																																																																																									false	false	false																																																																																																																		0				
304520																																																																																																																									false	false	false																																																																																																																		0				
304575																																																																																																																									false	false	false																																																																																																																		0				
304762																																																																																																																									false	false	false																																																																																																																		0				
304913																																																																																																																									true	true	true	859766	5026831	93	222	0	0	0	0	0	0	0	0	0	0	0	0	0	607118	0	0	0	0	0	0	859766	5633949	93	1889	0	0				0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1667	0	0	0	0	0	0	0	0	0	0																																																					5136	1772	0		
305059																																																																																																																									true	true	true																																																																																																																		13				
305077																																																																																																																									false	false	false																																																																																																																		0				
305237																																																																																																																									false	false	false																																																																																																																		0				
305442																																																																																																																									true	true	true																																																																																																																		0				
306056																																																																																																																									false	false	false																																																																																																																		0				
306159																																																																																																																									false	false	false																																																																																																																		0				
306337																																																																																																																									false	false	false																																																																																																																		0				
306908																																																																																																																									false	false	false																																																																																																																		0				
307062																																																																																																																									false	false	false																																																																																																																		0				
307334																																																																																																																									false	false	false																																																																																																																		0				
307361																																																																																																																									false	false	false																																																																																																																		0				
307679																																																																																																																									false	false	false																																																																																																																		0				
308256																																																																																																																									false	false	false																																																																																																																		0				
308340																																																																																																																									true	true	true																																																																																																																		19				
308836																																																																																																																									true	false	false																																																																																																																		0				
309150																																																																																																																									false	false	false																																																																																																																		0				
309655																																																																																																																									true	false	false																																																																																																																		0				
309851																																																																																																																									false	false	false																																																																																																																		0				
310754																																																																																																																									false	false	false																																																																																																																		0				
310950																																																																																																																									false	false	false																																																																																																																		0				
310978																																																																																																																									false	false	false																																																																																																																		0				
311050																																																																																																																									true	true	true																																																																																																																		114				
311144																																																																																																																									false	false	false																																																																																																																		0				
311256																																																																																																																									false	false	false																																																																																																																		0				
311265																																																																																																																									false	false	false																																																																																																																		0				
311603																																																																																																																									true	true	true																																																																																																																		445				
311658																																																																																																																									false	false	false																																																																																																																		0				
311845																																																																																																																									true	true	true	1457818	75541	1419	89	16284	73679	7	12	31494	0	7	0	720071	14758	1075	23	0	332	1577618	733	0	0	0	0	3846753	198170	3280	193	58742	19																		5	530711	0	3	33860	66	43468	0	39	0	720071	14758	1075	23																																																					14368	0	0		
311939																																																																																																																									false	false	false																																																																																																																		0				
312244																																																																																																																									true	false	false																																																																																																																		0				
312356																																																																																																																									false	false	false																																																																																																																		0				
313009																																																																																																																									false	false	false																																																																																																																		0				
313157																																																																																																																									false	false	false																																																																																																																		0				
313223																																																																																																																									false	false	false																																																																																																																		0				
313577																																																																																																																									false	false	false																																																																																																																		0				
314257																																																																																																																									false	false	false																																																																																																																		0				
314444																																																																																																																									true	true	true																																																																																																																		0				
315656																																																																																																																									false	false	false																																																																																																																		0				
316840																																																																																																																									true	false	false																																																																																																																		0				
316859																																																																																																																									false	false	false																																																																																																																		0				
316934																																																																																																																									false	false	false																																																																																																																		0				
317258																																																																																																																									true	false	false																																																																																																																		0				
317342																																																																																																																									true	true	true	1828645	523350	1034	114	42789	550033	21	11	13114	1183	7	2	816995	31897	1625	46	0	0	2395338	1541	0	0	0	0	5571018	1176461	4430	196	228822	132																		7	123709	0	0	62548	17	474137	7450	202	6	816995	31897	1625	46																																																					19665	0	0		
317379																																																																																																																									false	false	false																																																																																																																		0				
317650																																																																																																																									false	false	false																																																																																																																		0				
318974																																																																																																																									false	false	false																																																																																																																		0				
319047																																																																																																																									true	true	true																																																																																																																		4				
