"IDRSSD"	RCFD0211	RCFD0213	RCFD0416	RCFD1286	RCFD1287	RCFD1737	RCFD1738	RCFD1739	RCFD1741	RCFD1742	RCFD1743	RCFD1744	RCFD1746	RCFD1754	RCFD1771	RCFD1772	RCFD1773	RCFD1778	RCFD8496	RCFD8497	RCFD8498	RCFD8499	RCFD8782	RCFD8783	RCFDA248	RCFDA549	RCFDA550	RCFDA551	RCFDA552	RCFDA553	RCFDA554	RCFDA555	RCFDA556	RCFDA557	RCFDA558	RCFDA559	RCFDA560	RCFDA561	RCFDA562	RCFDB838	RCFDB839	RCFDB840	RCFDB841	RCFDB842	RCFDB843	RCFDB844	RCFDB845	RCFDB846	RCFDB847	RCFDB848	RCFDB849	RCFDB850	RCFDB851	RCFDB852	RCFDB853	RCFDB854	RCFDB855	RCFDB856	RCFDB857	RCFDB858	RCFDB859	RCFDB860	RCFDB861	RCFDC026	RCFDC027	RCFDC988	RCFDC989	RCFDG300	RCFDG301	RCFDG302	RCFDG303	RCFDG304	RCFDG305	RCFDG306	RCFDG307	RCFDG308	RCFDG309	RCFDG310	RCFDG311	RCFDG312	RCFDG313	RCFDG314	RCFDG315	RCFDG316	RCFDG317	RCFDG318	RCFDG319	RCFDG320	RCFDG321	RCFDG322	RCFDG323	RCFDG348	RCFDG349	RCFDG350	RCFDG351	RCFDG352	RCFDG353	RCFDG354	RCFDG355	RCFDG356	RCFDG357	RCFDG358	RCFDG359	RCFDG360	RCFDG361	RCFDG362	RCFDG363	RCFDG364	RCFDG365	RCFDG366	RCFDG367	RCFDG368	RCFDG369	RCFDG370	RCFDG371	RCFDG372	RCFDG373	RCFDG374	RCFDG375	RCFDHT50	RCFDHT51	RCFDHT52	RCFDHT53	RCFDHT58	RCFDHT59	RCFDHT60	RCFDHT61	RCFDK142	RCFDK143	RCFDK144	RCFDK145	RCFDK146	RCFDK147	RCFDK148	RCFDK149	RCFDK150	RCFDK151	RCFDK152	RCFDK153	RCFDK154	RCFDK155	RCFDK156	RCFDK157	RCFDMG95	RCON0211	RCON0213	RCON0416	RCON1286	RCON1287	RCON1737	RCON1738	RCON1739	RCON1741	RCON1742	RCON1743	RCON1744	RCON1746	RCON1754	RCON1771	RCON1772	RCON1773	RCON1778	RCON8496	RCON8497	RCON8498	RCON8499	RCON8782	RCON8783	RCONA248	RCONA549	RCONA550	RCONA551	RCONA552	RCONA553	RCONA554	RCONA555	RCONA556	RCONA557	RCONA558	RCONA559	RCONA560	RCONA561	RCONA562	RCONB838	RCONB839	RCONB840	RCONB841	RCONB842	RCONB843	RCONB844	RCONB845	RCONB846	RCONB847	RCONB848	RCONB849	RCONB850	RCONB851	RCONB852	RCONB853	RCONB854	RCONB855	RCONB856	RCONB857	RCONB858	RCONB859	RCONB860	RCONB861	RCONC026	RCONC027	RCONC988	RCONC989	RCONG300	RCONG301	RCONG302	RCONG303	RCONG304	RCONG305	RCONG306	RCONG307	RCONG308	RCONG309	RCONG310	RCONG311	RCONG312	RCONG313	RCONG314	RCONG315	RCONG316	RCONG317	RCONG318	RCONG319	RCONG320	RCONG321	RCONG322	RCONG323	RCONG348	RCONG349	RCONG350	RCONG351	RCONG352	
75651																																																																																																																																																	0	0	5930	5865	5515	0	0	0	0	0	0	0	0	0	0	28338	25442	0	0	0	4623	4272	1000	834	2142	0	2940	7236	7257	1237	1311	2	0	190	0	753	0	0	4516																									0	0	0	0									0	0	0	0	0	0	5532	4516	0	0	0	0	0	0	0	0						
76153																																																																																																																																																	1994	1952	0	0	0	0	0	0	0	0	0	0	0	12085	11615	0	0	0	1800	1667	0	0	0	0	0	0	3984	4671	3130	301	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
76443																																																																																																																																																	0	0	23702	5943	5766	0	0	0	0	0	0	0	0	0	0	49407	43292	0	0	0	8104	7533	0	0	2608	0	2436	3330	1415	8138	988	0	3	29	177	4444	17720	673	3939																									0	0	0	0									0	0	0	0	0	0	300	282	0	0	0	0	0	0	0	0						
76854																																																																																																																																																	0	0	21773	0	0	0	0	0	0	0	0	0	0	0	0	74170	62655	0	0	0	36063	30350	0	0	0	0	0	0	0	5022	25328	0	0	0	0	0	31629	4	672																									0	0	0	0									0	0	133	133	0	0	4	4	0	0	0	0	0	0	44	45						
77150																																																																																																																																																	0	0	13304	0	0	0	0	0	0	0	0	0	0	0	0	16027	14752	0	0	0	0	0	500	486	1454	0	1454	8946	4352	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
77253																																																																																																																																																	0	0	72434	0	0	0	0	5003	3945	0	0	0	0	11566	11566	268201	235002	0	11566	11566	131895	116118	0	0	3582	1604	1977	10490	14982	79981	25603	0	0	27	545	51589	47447	410	11912																									0	0	0	0									0	0	0	0	0	0	9860	9227	0	0	0	0	0	0	3467	3095						
77422																																																																																																																																																	0	0	12185	996	961	0	0	3996	3639	0	0	0	0	0	0	25504	22340	0	0	0	679	506	0	0	2463	0	2463	3600	2509	4748	0	0	0	0	0	209	8054	0	757																									0	0	0	0									0	0	0	0	0	0	829	757	0	0	0	0	0	0	0	0						
77851																																																																																																																																																	0	0	243762	3922	3874	0	0	0	0	0	0	0	0	578302	501128	292339	264486	0	178903	156649	0	0	15000	13244	12674	2126	11610	45926	76546	172961	29611	4652	1586	1481	10339	226568	212502	8707	38172																									0	0	0	0	14467	12093	18631	16356	307870	265644	131299	118436	0	0	0	0	6686	5525	14381	13481	0	0	0	0	0	0	173	164						
78157																																																																																																																																																	5512	5349	4283	0	0	0	0	0	0	0	0	0	0	14664	13587	7069	5953	0	1570	1443	1211	973	0	0	0	0	5022	1987	1419	3328	0	0	0	0	0	2409	6452	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
78241																																																																																																																																																	0	0	6382	0	0	0	0	244	229	0	0	0	0	0	0	16838	15065	0	0	0	6379	5811	1500	1407	0	0	0	885	1851	3596	2785	30	32	0	56	2681	2296	0	853																									0	0	0	0									0	0	0	0	0	0	1025	853	0	0	0	0	0	0	0	0						
78559																																																																																																																																																	0	0	5358	17028	15340	0	0	0	0	0	0	0	0	0	0	17028	15340	0	0	0	0	0	0	0	0	0	0	5489	8894	956	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
79042																																																																																																																																																	0	0	2653	0	0	0	0	0	0	0	0	0	0	0	0	94999	80151	0	0	0	36156	30325	0	0	454	73	0	1243	6939	32266	5340	0	0	0	778	4390	4423	5369	19329																									0	0	0	0	0	0	0	0	0	0	11051	9592	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
79127																																																																																																																																																	0	0	18833	2602	2370	0	0	0	0	0	0	0	0	0	0	26740	23933	0	0	0	10912	9997	0	0	348	0	348	4157	5039	7656	0	0	0	0	65	1311	5357	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
79145																																																																																																																																																	0	0	1140	13978	13814	0	0	0	0	0	0	0	0	0	0	32801	30901	0	0	0	7764	7327	1000	909	15979	7155	8824	4166	1745	620	0	0	0	0	0	4119	2418	40	1814																									0	0	0	0									0	0	0	0	0	0	2245	1854	0	0	0	0	0	0	0	0						
79257																																																																																																																																																	1726	1724	3733	0	0	1047	1034	0	0	0	0	0	0	3843	3780	590	444	0	1070	1022	590	444	0	0	1726	1726	0	347	1070	700	444	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
79855																																																																																																																																																	0	0	14116	15025	14637	0	0	0	0	0	0	0	0	798	798	15697	15309	0	798	798	660	660	0	0	5920	3129	2791	9515	160	500	0	0	0	0	0	12	0	0	0																									0	0	0	0									0	0	12	12	0	0	0	0	0	0	0	0	0	0	0	0						
80150																																																																																																																																																	0	0	60620	2019	1926	0	0	1500	1262	0	0	0	0	0	0	219975	200315	0	0	0	98225	91179	0	0	0	820	413	8083	11865	78251	1016	0	1	555	832	61441	24957	5406	6675																									0	0	0	0									0	0	0	0	0	0	13482	12081	0	0	0	0	0	0	0	0						
80374																																																																																																																																																	0	0	0	29855	27819	0	0	500	430	0	0	0	0	0	0	105450	98348	0	0	0	29939	26102	0	0	7655	12657	6110	16620	9268	20838	0	5830	0	0	0	714	1005	8125	17182																									0	10142	0	10216									0	0	0	0	0	0	18861	18123	0	0	0	0	0	0	5367	5249						
80431																																																																																																																																																	0	0	7814	7861	7461	0	0	0	0	0	0	0	0	0	0	33371	31069	0	0	0	2351	2204	0	0	3467	386	3081	6485	6460	448	0	0	111	210	209	13614	0	65	0																									0	0	0	0									0	0	0	0	0	0	67	65	0	0	0	0	0	0	0	0						
81175																																																																																																																																																	0	0	1444	28261	27157	0	0	0	0	0	0	0	0	8	8	31458	30233	0	0	0	1650	1651	0	0	21113	1651	19457	7699	0	0	0	0	0	0	0	3	32	5	1393																									0	0	0	0									0	0	0	0	5	5	1512	1393	0	0	0	0	0	0	0	0						
82033																																																																																																																																																	0	0	62836	0	0	0	0	0	0	0	0	0	0	0	0	92713	76731	0	0	0	14289	11683	5998	5555	1951	140	1951	3820	7233	9165	9513	0	0	0	193	4358	31294	0	9063																									0	0	0	0									0	0	0	0	0	0	11428	9063	0	0	0	0	0	0	0	0						
82257																																																																																																																																																	0	0	10875	2185	2137	0	0	0	0	0	0	0	0	0	0	15418	14610	0	0	0	3137	3000	459	460	651	2238	416	8440	1440	523	0	0	209	0	247	543	55	113	387																									0	0	0	0									0	0	0	0	0	0	598	499	0	0	0	0	0	0	0	0						
82350																																																																																																																																																	0	0	5116	0	0	0	0	0	0	0	0	0	0	0	0	23206	20041	0	0	0	3614	2869	0	0	293	0	321	518	2098	3099	2672	0	0	50	251	4198	5322	727	785																									0	0	0	0									0	0	0	0	0	0	208	206	0	0	0	0	0	0	0	0						
83151																																																																																																																																																	0	0	9939	18054	17204	0	0	0	0	0	0	0	0	0	0	18722	17844	0	0	0	0	0	0	0	0	0	0	11804	5400	0	0	0	0	0	96	370	141	0	33																									0	0	0	0									0	0	0	0	0	0	34	33	0	0	0	0	0	0	0	0						
83375																																																																																																																																																	0	0	195139	24958	24263	0	0	6000	5429	0	0	0	0	151027	143032	229270	212946	0	151027	143032	89287	85636	0	0	19037	27187	10702	13882	268	145429	105856	1029	177	164	3	6388	30930	2075	19883																									0	12531	0	12863									0	0	0	0	0	0	20484	18152	0	0	0	0	0	0	4180	3806						
83638	0	0	181949	16862	16856	0	0	261706	230601	0	0	11243	9926	234369	209546	1145307	1025701	0	0	0	0	0	5000	4850	16914	139647	1948	95644	14336	113892	0	68213	1407	703	292	31271	589209	50066	153441																									0	0	0	0	66173	58491	251962	223847	122353	114816	305905	277050	0	0	1732	1673	18025	10303	173447	154270	0	0	0	0	0	0	0	0																													0	0	29428	28812	0	0	5000	4850	27818	25936	36813	32181	0	0	16411	14424	0	0	34798	31211	0	0	0	0		0				16856									234369			1015005		0			0																																																																											
83834																																																																																																																																																	0	0	46401	1972	1909	1675	1663	1500	1367	0	0	0	0	1675	1663	70830	63204	0	0	0	26949	24101	2499	2439	962	0	1892	4575	3459	21304	3422	0	6	238	418	17602	2303	3387	6273																									0	0	0	0									0	0	0	0	0	0	2240	1996	0	0	0	0	0	0	0	0						
83852																																																																																																																																																	0	0	11549	3485	3193	0	0	0	0	0	0	0	0	0	0	28392	25854	0	0	0	12755	11802	0	0	2167	2078	1212	2266	4442	5846	4183	99	0	0	729	0	1735	313	2951																									0	0	0	0									0	0	0	0	0	0	1204	957	0	0	0	0	0	0	0	0						
83955																																																																																																																																																	0	0	2113	0	0	0	0	0	0	0	0	0	0	4107	3570	23643	22019	0	1774	1568	10279	9975	0	0	70	0	70	0	261	5339	6076	0	0	513	316	5625	7641	0	282																									0	0	0	0									0	0	0	0	0	0	299	283	0	0	0	0	0	0	0	0						
84046																																																																																																																																																	0	0	36551	0	0	0	0	2375	2202	0	0	0	0	0	0	46174	41742	0	0	0	36079	32484	500	455	0	472	879	4917	8003	20870	0	0	0	0	0	1241	0	2432	2928																									0	0	0	0									0	0	0	0	0	0	5809	5360	0	0	0	0	0	0	0	0						
84541																																																																																																																																																	0	0	378076	42380	40414	500	457	8971	8062	0	0	0	0	157463	145388	453328	423743	0	156963	144931	0	0	10000	9748	26563	8437	23564	68623	25576	105754	15795	75717	38	0	219	51744	47014	32056	126151																									0	0	0	0									0	0	0	0	0	0	37467	34908	0	0	0	0	0	0	46372	44107						
85052																																																																																																																																																	0	0	106827	0	0	1193	1182	8841	7414	400	397	698	593	17701	17454	149094	125364	0	0	0	32272	26863	2100	1676	2159	1297	1624	4062	5228	24246	4698	16	61	369	1331	1521	10262	12630	75719																									0	0	0	0									0	0	0	0	8350	8239	45043	38087	0	0	0	0	0	0	0	0						
85472																																																																																																																																																	0	0	96952	45491	40077	48779	45218	10077	8936	0	0	0	0	1223471	1109762	485780	448449	0	249515	227234	0	0	300594	289270	33193	337939	30465	52305	97087	204319	62482	1535	1343	1819	14852	360729	261825	34233	210987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18808	17011	0	0	623294	547738	0	0	0	0	0	0	200327	194277	0	0	0	0	0	0	0	0	0	0	4382	4433	0	0	0	
85931																																																																																																																																																	0	0	65531	0	0	0	0	1500	1300	0	0	0	0	27047	25586	68850	60971	0	21966	20771	26838	24114	3000	2637	2642	0	2710	7975	11680	40736	7903	13	76	20	307	2038	3775	866	9918																									0	0	0	0									0	0	0	0	1404	1310	6965	6149	0	0	0	0	0	0	0	0						
86349																																																																																																																																																	0	0	44914	21937	20017	0	0	0	0	0	0	0	0	0	0	112604	102987	0	0	0	50180	44995	0	0	4160	3143	3090	20456	19957	34453	10598	0	0	0	0	11289	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
86675																																																																																																																																																	0	0	0	12063	10947	0	0	5185	4286	0	0	0	0	0	0	208287	176692	0	0	0	27964	23579	0	0	2	0	0	11803	13729	31620	24016	800	52	62	166	33568	28969	107	31799																									0	0	0	0									0	0	0	0	0	0	13939	12390	0	0	0	0	0	0	0	0						
87047																																																																																																																																																	0	0	8436	4321	4186	0	0	0	0	0	0	0	0	0	0	73730	65368	0	0	0	46949	41722	0	0	1516	5145	20	3794	2351	23298	23705	0	0	0	318	518	4754	173	1292																									0	0	0	0									0	0	0	0	0	0	1520	1465	0	0	0	0	0	0	0	0						
87234																																																																																																																																																	0	0	61617	7952	7847	0	0	0	0	0	0	0	0	0	0	72308	65172	0	0	0	24880	21785	0	0	7847	2591	5859	4642	780	17902	2335	0	0	0	1273	14408	12712	1602	1067																									0	0	0	0									0	0	0	0	0	0	2207	2009	0	0	0	0	0	0	0	0						
87476																																																																																																																																																	0	0	11880	0	0	0	0	0	0	0	0	0	0	0	0	13626	11880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11521	360	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
87579																																																																																																																																																	0	0	295	9977	8867	0	0	0	0	0	0	0	0	25767	23351	78961	69103	0	0	0	0	0	4486	4017	0	2043	0	19667	16911	2049	0	1180	203	0	208	22908	29701	0	0																									0	0	0	0	402	383	7267	6706	1415	1392	53231	45677	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
88231																																																																																																																																																	12851	12534	974	499	441	1500	1348	0	0	0	0	0	0	40797	39718	7573	6942	0	9498	9295	7074	6501	0	0	13566	215	13351	17869	7513	8605	186	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
88259																																																																																																																																																	0	0	17050	9492	8826	0	0	0	0	0	0	0	0	0	0	20763	18903	0	0	0	4448	4130	0	0	3377	499	3025	4270	2929	2171	209	0	0	0	0	5800	0	0	0																									0	147	0	149									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
88352																																																																																																																																																	0	0	2423	5604	5365	0	0	0	0	0	0	0	0	0	0	56180	53031	0	0	0	18590	18166	0	0	0	0	0	4136	6379	14492	0	0	93	19	2304	14166	11442	0	0																									0	0	0	0	0	0	5906	5554	0	0	24474	22470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
88455																																																																																																																																																	0	0	88307	0	0	10502	9918	10468	9355	0	0	0	0	40613	36550	208539	188524	355	29953	26484	102196	94383	5642	5349	2692	1342	2367	13702	25798	96645	8206	9	44	136	915	34461	13558	9291	22661																									0	0	0	0									0	0	0	0	0	0	36473	31953	0	0	0	0	0	0	0	0						
88950																																																																																																																																																	0	0	6454	0	0	0	0	0	0	0	0	0	0	0	0	10743	10083	0	0	0	120	119	0	0	2103	1984	119	470	0	0	0	0	0	0	0	7510	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
89032																																																																																																																																																	0	0	47683	23882	23662	0	0	2000	1909	0	0	0	0	9433	9025	64639	61253	0	8926	8563	0	0	0	0	26274	14957	11317	25119	2422	3011	0	437	1310	0	197	2632	5928	287	3070																									0	0	0	0									0	0	8344	7030	224	198	3519	2894	0	0	0	0	0	0	0	0						
89135																																																																																																																																																	0	0	5099	0	0	0	0	0	0	0	0	0	0	0	0	7052	6018	0	0	0	3045	2574	0	0	0	0	0	0	423	2537	600	0	0	0	634	59	1460	14	291																									0	0	0	0									0	0	0	0	0	0	398	305	0	0	0	0	0	0	0	0						
89854																																																																																																																																																	0	0	9565	3928	3781	0	0	0	0	0	0	0	0	0	0	10225	9653	0	0	0	0	0	0	0	3946	0	3946	1826	0	0	0	0	0	0	214	1231	1646	0	790																									0	0	0	0									0	0	0	0	0	0	895	790	0	0	0	0	0	0	0	0						
89957																																																																																																																																																	0	0	5870	5989	5874	0	0	3972	3585	0	0	0	0	0	0	10961	10450	0	0	0	0	0	0	0	5870	991	4880	1400	2186	991	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
90047																																																																																																																																																	0	0	2090	0	0	0	0	1817	1673	0	0	0	0	0	0	20273	17004	0	0	0	18013	14922	0	0	109	214	392	2592	2906	10217	274	0	30	1	0	364	0	14	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	14	14	0	0	0	0						
90177																																																																																																																																																	0	0	21935	0	0	995	953	0	0	0	0	0	0	17866	16151	24825	23113	0	5654	5432	0	0	0	0	702	2874	200	2488	2929	10186	0	49	268	0	0	0	0	860	21125																									0	0	0	0									0	0	0	0	0	0	20947	19282	0	0	0	0	0	0	0	0						
90328																																																																																																																																																	0	0	27368	2515	2407	0	0	1500	1452	0	0	0	0	0	0	153454	128086	0	0	0	49380	39777	3500	3059	0	1458	0	7444	4152	68351	4448	0	0	0	0	19644	11273	1148	10166																									0	0	0	0									0	0	0	0	0	0	11187	9120	0	0	0	0	0	0	0	0						
90337																																																																																																																																																	0	0	6296	14947	14284	0	0	0	0	0	0	0	0	0	0	45708	41747	0	0	0	10869	10090	0	0	10254	9989	265	1437	10915	6122	0	2	1298	0	0	3156	8359	204	0																									0	0	0	0	0	0	2646	2342	0	0	12041	10474	0	0	0	0	0	0	208	204	0	0	0	0	0	0	0	0						
90579																																																																																																																																																	0	0	9120	30530	27796	0	0	10802	10022	0	0	8184	7673	0	0	238175	213173	851	0	0	0	0	0	0	13333	495	7848	62455	48059	0	0	508	982	0	52	0	1352	16031	75391																									0	0	0	0									0	0	0	0	0	0	86891	73268	0	0	0	0	0	0	0	0						
91615																																																																																																																																																	0	0	18171	0	0	0	0	0	0	0	0	0	0	0	0	34657	28938	0	0	0	11485	9461	0	0	561	494	66	4102	1160	9384	0	0	0	0	0	1170	4337	209	8014																									0	0	0	0									0	0	6468	5508	0	0	10205	8223	0	0	0	0	0	0	0	0						
91754																																																																																																																																																	0	0	303743	27568	14881	0	0	0	0	0	0	0	0	0	0	572193	452041	0	0	0	468749	377583	0	0	0	0	0	0	3995	122622	299874	0	0	0	385	9962	15203	0	0																									0	0	0	0	0	0	618	563	0	0	28851	24986	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
91950																																																																																																																																																	0	0	7427	0	0	0	0	500	394	0	0	0	0	3953	3474	12205	10761	0	3953	3474	7456	6728	0	0	0	0	0	510	1254	3311	6990	0	0	0	0	0	2348	67	237																									0	0	0	0									0	0	2884	2348	0	0	297	237	0	0	0	0	0	0	0	0						
92144																																																																																																																																																	0	0	950	13509	12195	0	0	0	0	0	0	0	0	0	0	27441	24948	0	0	0	4336	4008	0	0	4086	0	4086	5034	8200	6677	0	0	0	0	0	0	0	950	0																									0	0	0	0									0	0	0	0	0	0	974	950	0	0	0	0	0	0	0	0						
92676																																																																																																																																																	0	0	24489	5484	5324	0	0	0	0	0	0	0	0	7	7	171023	150499	0	0	0	5068	4786	0	0	3238	916	3214	15042	13238	19695	0	57	759	813	1814	45535	40733	2971	5721																									0	0	0	0	0	0	3141	2704	0	0	100971	87007	0	0	0	0	7	7	7508	6790	0	0	0	0	0	0	0	0						
92706																																																																																																																																																	0	0	4807	0	0	0	0	11155	10105	0	0	0	0	0	0	100614	83050	0	0	0	37519	29424	0	0	1550	397	710	6373	10599	22942	7204	0	15	756	8555	18237	0	922	6339																									0	0	0	0									0	0	0	0	0	0	7088	5839	0	0	0	0	0	0	0	0						
92902																																																																																																																																																	0	0	8104	0	0	0	0	0	0	0	0	0	0	8220	7834	0	0	0	8220	7834	0	0	0	0	456	55	401	1535	895	4752	582	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
93244																																																																																																																																																	0	0	12434	5372	4946	2200	2200	0	0	0	0	0	0	2200	2200	109389	93100	0	0	0	34801	29561	0	0	1604	3914	1355	7709	8072	35207	11907	0	0	0	0	8489	15880	1265	1504																									0	0	0	0									0	0	0	0	0	0	909	759	0	0	0	0	0	0	0	0						
93543																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64456	58794	0	0	0	57298	52637	0	0	453	10	449	1184	2024	28372	20608	0	0	0	0	29	31	1180	4910																									0	0	0	0									0	0	0	0	0	0	86	85	0	0	0	0	0	0	0	0						
93619	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																													0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0																																																																																																		
94139																																																																																																																																																	14702	14286	17881	0	0	0	0	0	0	0	0	0	0	35333	34267	115483	102816	0	14584	14289	55299	51258	500	461	568	6911	269	18463	4346	79423	16110	0	0	0	0	10203	2422	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
94522																																																																																																																																																	0	0	70275	54632	52516	11750	9719	0	0	0	0	0	0	19750	17372	112288	103666	0	0	0	46967	41106	4500	3786	39101	7689	34114	16296	12001	39219	9211	0	0	0	0	0	0	0	4886																									0	0	0	0									0	0	0	0	0	0	4988	4886	0	0	0	0	0	0	0	0						
94755																																																																																																																																																	0	0	41646	4961	4512	500	500	0	0	0	0	0	0	500	500	74135	66888	0	0	0	22561	20886	0	0	0	0	0	6750	5059	15231	2862	0	324	306	2154	24291	7202	2431	779																									0	0	0	0									0	0	0	0	0	0	3351	3210	0	0	0	0	0	0	0	0						
94858																																																																																																																																																	0	0	22025	0	0	0	0	0	0	0	0	0	0	0	0	69901	62671	0	0	0	42679	39197	0	0	599	350	249	4206	1453	24853	8085	0	0	0	261	11951	5886	0	5376																									0	0	0	0									0	0	0	0	0	0	5880	4601	0	0	0	0	0	0	0	0						
95051																																																																																																																																																	0	0	221	0	0	0	0	0	0	0	0	0	0	0	0	24630	23044	0	0	0	811	631	0	0	0	0	0	0	49	50	581	0	0	19	27	0	0	0	22318																									0	0	0	0	0	0	24	23	0	0	28	23	0	0	0	0	0	0	23711	22312	0	0	0	0	0	0	6	6						
95677																																																																																																																																																	0	0	0	0	0	0	0	0	0	0	0	0	0	2767	2275	29	28	0	0	0	0	0	0	0	0	0	0	0	1000	0	0	0	1	1	11	16	1767	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
96553																																																																																																																																																	15698	15488	18620	0	0	0	0	0	0	0	0	0	0	19924	19463	0	0	0	2789	2606	0	0	0	0	16300	6518	9782	1867	160	1597	0	0	0	0	0	0	0	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
97055																																																																																																																																																	0	0	14577	0	0	0	0	0	0	0	0	0	0	0	0	48165	43010	0	0	0	36969	32835	0	0	69	10	59	1281	1235	24092	6389	0	0	9	0	4866	1440	898	2731																									0	0	0	0									0	0	0	0	0	0	4099	3629	0	0	0	0	0	0	0	0						
97279																																																																																																																																																	0	0	2066	497	462	0	0	250	235	0	0	0	0	0	0	21542	19940	0	0	0	7358	7007	1000	936	1573	757	805	4290	4562	7098	703	0	11	50	77	205	575	0	807																									0	0	0	0									0	0	0	0	0	0	919	807	0	0	0	0	0	0	0	0						
97457																																																																																																																																																	0	0	26203	6002	5890	0	0	500	481	0	0	0	0	0	0	27256	26703	0	0	0	15703	15428	850	835	12183	2306	9877	13076	300	0	478	0	0	1	4	35	0	626	0																									0	0	0	0									0	0	0	0	0	0	663	626	0	0	0	0	0	0	0	0						
97804																																																																																																																																																	0	0	13445	0	0	0	0	10250	9133	0	0	0	0	0	0	152696	136492	0	0	0	8643	7745	2994	2735	2237	1860	989	17520	12423	16537	1501	154	48	65	1302	22718	24145	4186	33045																									0	0	0	0									0	0	0	0	0	0	40903	36654	0	0	0	0	0	0	0	0						
97943																																																																																																																																																	0	0	78652	60171	55910	0	0	10306	7630	0	0	0	0	0	0	199691	177436	0	0	0	82248	73778	0	0	13454	1144	12310	47144	15522	77684	7630	0	0	0	0	0	11894	4107	0																									0	0	0	0									0	0	12385	10456	0	0	4342	4107	0	0	0	0	0	0	0	0						
98351																																																																																																																																																	0	0	15618	993	977	0	0	0	0	0	0	0	0	2545	2308	40179	35483	0	1691	1470	18458	15838	0	0	3548	999	2549	6622	351	5720	10446	0	0	0	0	7876	3465	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
98463																																																																																																																																																	0	0	351510	52612	47198	0	0	0	0	0	0	0	0	0	0	487352	426813	0	0	0	35365	29136	0	0	34382	34363	28022	31762	38432	39105	0	0	0	0	0	103935	151194	0	0																									0	0	0	0									0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
98717																																																																																																																																																	0	0	0	0	0	0	0	14488	11808	0	0	0	0	0	0	38708	29960	0	0	0	0	0	6416	4784	0	0	0	3889	1770	11886	12234	0	0	0	0	0	181	0	0																									0	0	0	0	0	0	220	181	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
99143																																																																																																																																																	11993	11721	52357	0	0	310	300	17725	15690	0	0	0	0	38573	37394	78717	69678	0	5318	5219	40866	36087	18149	16265	17321	5014	20966	31482	17908	21904	7223	0	298	4	290	268	2524	118	252																									0	0	0	0									0	0	0	0	108	110	287	262	0	0	0	0	0	0	0	0						
