"IDRSSD"	RCFA2170	RCFA3128	RCFA3792	RCFA5310	RCFA5311	RCFA7204	RCFA7205	RCFA7206	RCFA8274	RCFAA223	RCFAA224	RCFAB530	RCFAB596	RCFAH015	RCFAH036	RCFAH311	RCFAH313	RCFAH314	RCFAJJ30	RCFAJJ31	RCFAJJ32	RCFAKW00	RCFAKW03	RCFAKX77	RCFAKX78	RCFAKX79	RCFAKX80	RCFAKX81	RCFAKX82	RCFAKX83	RCFALB58	RCFALB59	RCFALB60	RCFALB61	RCFAP742	RCFAP793	RCFAP839	RCFAP840	RCFAP841	RCFAP842	RCFAP843	RCFAP844	RCFAP846	RCFAP847	RCFAP848	RCFAP849	RCFAP850	RCFAP852	RCFAP857	RCFAP858	RCFAP859	RCFAP860	RCFAP861	RCFAP862	RCFAP863	RCFAP864	RCFAP865	RCFAP866	RCFAP867	RCFAP868	RCFAP870	RCFAP872	RCFAP875	RCFAQ258	RCFAS540	RCFW3792	RCFW5310	RCFW5311	RCFW7205	RCFW7206	RCFWA223	RCFWH312	RCFWP793	RCFWP851	RCFWP852	RCFWP853	RCFWP854	RCFWP855	RCFWP856	RCFWP857	RCFWP858	RCFWP859	RCFWP870	RCOA2170	RCOA3128	RCOA3792	RCOA5310	RCOA5311	RCOA7204	RCOA7205	RCOA7206	RCOA8274	RCOAA223	RCOAA224	RCOAB530	RCOAB596	RCOAH015	RCOAH036	RCOAH311	RCOAH313	RCOAH314	RCOAJJ29	RCOAJJ30	RCOAJJ31	RCOAJJ32	RCOAKW00	RCOAKW03	RCOAKX77	RCOAKX78	RCOAKX79	RCOAKX80	RCOAKX81	RCOAKX82	RCOAKX83	RCOALB58	RCOALB59	RCOALB60	RCOALB61	RCOALE74	RCOANC99	RCOAP742	RCOAP793	RCOAP838	RCOAP839	RCOAP840	RCOAP841	RCOAP842	RCOAP843	RCOAP844	RCOAP846	RCOAP847	RCOAP848	RCOAP849	RCOAP850	RCOAP852	RCOAP857	RCOAP858	RCOAP859	RCOAP860	RCOAP861	RCOAP862	RCOAP863	RCOAP864	RCOAP865	RCOAP866	RCOAP867	RCOAP868	RCOAP870	RCOAP872	RCOAP875	RCOAQ258	RCOAS540	RCOWH312	
382443																																																																																				166603	0				21.1381%			36191		171212	-1406	0						0	0	0	0	33691	171212	0	0.0000%	22384	0	0	22384	13.4355%	0	0	0	0	1		2500		1	0	34785	0	0	0	-1406	0	0	0		0	36191	0	0	36191	0	0	0	0	0	0						0	0	0		
382537																																																																																				299884	0				18.1595%			53872		296660	-5046	0						1	0	0	0	21301	296660	0	0.0000%	31310	0	608	31918	10.6434%	0	0	0	0	1		32571		1	0	48826	0	0	0	-5046	0	0	0		0	53872	0	0	53872	0	0	0	0	0	0						0	0	0		
382649																																																																																				1009385	0				9.2801%			91902		990314	-22976	0						0	0	0	0	27208	1009408	0	0.0000%	13443	0	2	13445	1.3320%	0	0	0	0	1		83788		1	0	88020	13886	5208	0	-22976	0	0	0		0	91902	0	0	91902	0	0	0	0	0	0						19094	0	89966		
382658																																																																																				247714	0				14.9779%			38444		256671	0	0						0	0	0	0	37574	256671	0	0.0000%	0	0	0	0	0.0000%	0	0	0	0	1		870		1	0	38444	0	0	0	0	0	0	0		0	38444	0	0	38444	0	0	0	0	0	0						0	0	43442		
382742																																																																																						10543	1135	1135	8.4645%	11.6242%	10.3728%	9408	90699	111147	-399	0			3.6242%			0				-4548	111918								0	0	0		0		14727	10.3728%	1	0	9780	0	0	771	-399	0	0	0		0	9408	0	0	9408	0	0	0	0	0	0	0	0	0	1135	0	771	0			
382854																																																																																						12678	999	999	8.8207%	14.1063%	12.9947%	11679	89875	132405	-2711	0			6.1063%			0				5445	132674								0	0	0		0		6503	12.9947%	1	0	9237	269	0	0	-2711	0	0	0		0	11679	0	0	11679	0	0	0	0	0	0	0	0	0	999	0	269	0			
384018																																																																																						481267	30781	30781	14.3720%	19.5707%	18.3190%	450486	2459124	3134479	-9730	0			11.5707%			0				152339	3136332								0	0	0		0		300000	18.3190%	1	0	442609	0	1579	274	-9730	0	0	0		0	450486	0	0	450486	0	0	0	0	0	0	0	0	0	30781	0	1853	0			
384278																																																																																						369186	15505	15505	8.6789%	18.5226%	17.7447%	353681	1993168	4075188	-149691	0			10.5226%			1				296942	4144955								0	40403	0		0		126506	17.7447%	1	0	273757	28965	399	0	-161106	11415	0	0		0	394084	0	40403	353681	0	0	0	0	0	0	0	0	0	15505	0	69767	0			
384353																																																																																						1446	76	76	8.7117%	17.0599%	16.1633%	1370	8476	15726	0	0			9.0599%			0				170	15726								0	0	0		0		1200	16.1633%	1	0	1370	0	0	0	0	0	0	0		0	1370	0	0	1370	0	0	0	0	0	0	0	0	0	76	0	0	0			
384652																																																																																				1174693	0				9.9701%			115228		1155732	-4263	0						0	0	0	0	47599	1168773	0	0.0000%	129689	0	580	130269	11.0896%	0	0	0	0	1		80671		1	0	124007	9398	54	3590	-3739	0	0	-524		0	115228	0	0	115228	0	0	0	0	0	0						13041	0	0		
384830																																																																																				176553	0				9.6735%			17311		178952	-3036	0						0	0	0	0	10055	178952	0	0.0000%	16760	0	620	17380	9.8441%	0	0	0	0	1		7256		1	0	14275	0	0	0	-3036	0	0	0		0	17311	0	0	17311	0	0	0	0	0	0						0	0	0		
385350																																																																																						16300	1168	1168	8.6963%	13.4547%	12.4906%	15132	121147	174005	0	0			5.4547%			0				11352	174005								0	0	0		0		3780	12.4906%	1	0	15132	0	0	0	0	0	0	0		0	15132	0	0	15132	0	0	0	0	0	0	0	0	0	1168	0	0	0			
385471																																																																																						89095	5743	5743	14.1535%	19.4195%	18.1677%	83352	458792	588914	-1665	0			11.4195%			0				55473	590612								0	0	0		0		29577	18.1677%	1	0	83385	1200	498	0	-1665	0	0	0		0	83352	0	0	83352	0	0	0	0	0	0	0	0	0	5743	0	1698	0			
385547																																																																																				176999	0				14.6436%			25617		174937	-1522	0						0	0	0	0	20367	174937	0	0.0000%	7954	0	13	7967	4.5012%	0	0	0	0	1		5250		1	0	24095	0	0	0	-1522	0	0	0		0	25617	0	0	25617	0	0	0	0	0	0						0	0	0		
385686																																																																																						60480	1969	1969	15.2964%	38.4867%	37.2338%	58511	157145	382515	-3419	-3419			30.4867%			0				57911	379096								0	0	0		0		600	37.2338%	1	0	55092	0	0	0	-3419	0	0	0		0	58511	0	0	58511	0	0	0	0	0	0	0	0	0	1969	0	0	0			
386432																																																																																				188785	0				11.6604%			22066		189238	-2292	0						0	0	0	0	21666	189238	0	0.0000%	0	0	49	49	0.0260%	0	0	0	0	1		400		1	0	19774	0	0	0	-2292	0	0	0		0	22066	0	0	22066	0	0	0	0	0	0						0	0	2752		
386450																																																																																				534062	0				9.8168%			52364		533411	0	0						0	0	0	0	5945	533411	0	0.0000%	90858	0	3387	94245	17.6468%	0	0	0	0	1		46419		1	0	52364	0	0	0	0	0	0	0		0	52364	0	0	52364	0	0	0	0	0	0						0	0	0		
386731																																																																																				373149	0				8.8198%			32216		365269	-23934	0						1	0	0	0	31898	365301	0	0.0000%	14521	0	147	14668	3.9309%	0	0	0	0	1		350		1	0	8314	32	0	0	-23934	0	0	0		0	32216	0	0	32216	0	0	0	0	0	0						32	0	0		
386825																																																																																						12376	372	372	7.3795%	21.1000%	20.4658%	12004	58654	162666	-6511	0			13.1000%			0				7204	162666								0	0	0		0		4800	20.4658%	1	0	5493	0	0	0	-6511	0	0	0		0	12004	0	0	12004	0	0	0	0	0	0	0	0	0	372	0	0	0			
387055																																																																																						22049	867	867	16.0356%	30.7522%	29.5430%	21182	71699	132094	-2354	0			22.7522%			0				15790	132094								0	0	0		0		5392	29.5430%	1	0	18828	0	0	0	-2354	0	0	0		0	21182	0	0	21182	0	0	0	0	0	0	0	0	0	867	0	0	0			
387671																																																																																						69604	6039	6039	10.9434%	14.4219%	13.1706%	63565	482627	580853	-6821	0			6.4219%			0				63565	580853								0	0	0		0		0	13.1706%	1	0	56744	0	0	0	-6821	0	0	0		0	63565	0	0	63565	0	0	0	0	0	0	0	0	0	6039	0	0	0			
388155																																																																																						26469	1874	1874	11.2875%	17.6797%	16.4280%	24595	149714	217896	-5898	0			9.6797%			0				16680	218356								0	0	0		0		8375	16.4280%	1	0	19157	460	0	0	-5898	0	0	0		0	24595	0	0	24595	0	0	0	0	0	0	0	0	0	1874	0	460	0			
388258																																																																																				31584	0				17.9932%			5437		30217	-1062	0						0	0	0	0	5112	30217	0	0.0000%	962	0	9	971	3.0743%	0	0	0	0	1		325		1	0	4375	0	0	0	-1062	0	0	0		0	5437	0	0	5437	0	0	0	0	0	0						0	0	0		
388557																																																																																				490199	0				9.9085%			48539		489873	-3021	0						0	0	0	0	3610	490635	0	0.0000%	60241	0	1218	61459	12.5376%	0	0	0	0	1		45691		1	0	46280	21	741	0	-3021	0	0	0		0	48539	0	0	48539	0	0	0	0	0	0						762	0	0		
388744																																																																																				274280	0				11.3427%			30856		272033	-2903	0						0	0	0	0	16032	273307	0	0.0000%	13164	0	797	13961	5.0901%	0	0	0	0	1		16098		1	0	29227	0	0	1274	-2903	0	0	0		0	30856	0	0	30856	0	0	0	0	0	0						1274	0	38380		
388753																																																																																						5252	354	354	12.4107%	18.5151%	17.2672%	4898	28366	39466	-134	0			10.5151%			0				898	39466								0	0	0		0		4000	17.2672%	1	0	4764	0	0	0	-134	0	0	0		0	4898	0	0	4898	0	0	0	0	0	0	0	0	0	354	0	0	0			
388874																																																																																				109735	0				12.4246%			13318		107191	0	0						0	0	0	0	13318	107191	0	0.0000%	2594	0	0	2594	2.3639%	0	0	0	0	1		0		1	0	13318	0	0	0	0	0	0	0		0	13318	0	0	13318	0	0	0	0	0	0						0	0	776		
389358																																																																																				270505	0				11.6925%			31251		267273	0	0						0	0	0	0	27251	267273	0	0.0000%	51422	0	0	51422	19.0096%	0	0	0	0	1		4000		1	0	31251	0	0	0	0	0	0	0		0	31251	0	0	31251	0	0	0	0	0	0						0	0	0		
389376																																																																																				51581	0				21.8843%			11333		51786	-1054	0						0	0	0	0	11334	51787	0	0.0000%	4242	0	0	4242	8.2240%	0	0	0	0	1		0		1	0	10280	1	0	0	-1054	0	0	0		0	11333	0	0	11333	0	0	0	0	0	0						1	0	0		
389826																																																																																						3482	166	166	8.3566%	15.4831%	14.7450%	3316	22489	39681	-1388	0			7.4831%			0				1451	39681								0	0	0		0		1865	14.7450%	1	0	1928	0	0	0	-1388	0	0	0		0	3316	0	0	3316	0	0	0	0	0	0	0	0	0	166	0	0	0			
390372																																																																																				445683	0				15.1942%			68180		448723	-6353	0						0	0	0	0	68180	448723	0	0.0000%	13038	0	4	13042	2.9263%	0	0	0	0	1		0		1	0	61827	0	0	0	-6353	0	0	0		0	68180	0	0	68180	0	0	0	0	0	0						0	0	0		
390840																																																																																						30984	3248	3248	8.7656%	11.9475%	10.6951%	27736	259334	316418	-4621	0			3.9475%			1				9098	317780								0	0	0		0		20000	10.6951%	1	0	24477	981	0	381	-4621	0	0	0		0	27736	0	0	27736	0	0	0	0	0	0	0	0	0	3248	0	1362	0			
391418																																																																																				228228	0				10.3236%			26157		253372	-13630	0						0	0	0	0	21770	255385	0	0.0000%	9975	0	0	9975	4.3706%	0	0	0	0	1		6400		1	0	14540	0	0	2013	-11188	0	-2442	0		0	26157	0	0	26157	0	0	0	0	0	0						2013	0	0		
391557																																																																																				52692	0				10.3375%			5400		52237	0	0						0	0	0	0	4277	52237	0	0.0000%	461	0	106	567	1.0761%	0	0	0	0	1		1123		1	0	5400	0	0	0	0	0	0	0		0	5400	0	0	5400	0	0	0	0	0	0						0	0	0		
391575			564923	29269	75758	8.0942%	11.5298%	9.9836%	489165	4899688	6043369	-47465	-47465			3.5298%						305514	6065498								0	0	0		160386	8.0884%	0	418435	314	4043	0	-49091	1625	0	0		65237	396307	0	0	396307	92858	0	0	92858	0	92858	46489	0	0	75758	0	69594	0																																						0																	0				1																															
391959																																																																																						10238	665	665	11.9189%	19.3964%	18.1365%	9573	52783	80318	-43	0			11.3964%			0				960	80318								0	0	0		0		8699	18.1365%	1	0	9616	0	0	0	43	0	0	0		0	9573	0	0	9573	0	0	0	0	0	0	0	0	0	665	0	0	0			
391977																																																																																						99851	3436	3436	7.6117%	14.7595%	14.2516%	96415	676519	1266663	-37902	0			6.7595%			0				102489	1272737								0	0	0		0		0	14.2516%	1	0	64587	5730	344	0	-9626	0	0	-28276		0	96415	0	0	96415	0	0	0	0	0	0	0	0	0	3436	0	6074	0			
392152																																																																																						8861	468	468	15.5147%	23.8912%	22.6294%	8393	37089	54097	0	0			15.8912%			0				7198	54097								0	0	0		0		1195	22.6294%	1	0	8393	0	0	0	0	0	0	0		0	8393	0	0	8393	0	0	0	0	0	0	0	0	0	468	0	0	0			
392255																																																																																						9901	809	809	8.2433%	14.0498%	12.9018%	9092	70471	110296	-2616	0			6.0498%			0				9006	110460								0	0	0		0		250	12.9018%	1	0	6640	164	0	0	-2616	0	0	0		0	9092	0	0	9092	0	0	0	0	0	0	0	0	0	809	0	164	0			
392778																																																																																				637365	0				12.3149%			76006		617188	-40178	-2767						0	0	0	0	75856	614421	0	0.0000%	36334	0	2287	38621	6.0595%	0	0	0	0	1		150		1	0	35828	0	0	0	-37411	0	-2767	0		0	76006	0	0	76006	0	0	0	0	0	0						0	0	26299		
393252																																																																																				149368	0				11.0968%			16387		147673	-963	0						0	0	0	0	13187	147673	0	0.0000%	31497	0	0	31497	21.0868%	0	0	0	0	1		3200		1	0	15424	0	0	0	-963	0	0	0		0	16387	0	0	16387	0	0	0	0	0	0						0	0	0		
393355																																																																																						18319	1663	1663	8.4835%	13.1172%	11.9264%	16656	139656	196333	-3868	0			5.1172%			0				12852	196333								0	0	0		0		3804	11.9264%	1	0	12788	0	0	0	-3868	0	0	0		0	16656	0	0	16656	0	0	0	0	0	0	0	0	0	1663	0	0	0			
393953																																																																																						109211	6338	6338	10.9356%	18.4420%	17.3718%	102873	592185	940716	-34310	0			10.4420%			0				102075	940716								0	0	0		0		798	17.3718%	1	0	68563	0	0	0	-34310	0	0	0		0	102873	0	0	102873	0	0	0	0	0	0	0	0	0	6338	0	0	0			
394156																																																																																				149231	0				10.2815%			16329		158819	-1186	0						0	0	0	0	10179	158819	0	0.0000%	16060	0	590	16650	11.1572%	0	0	0	0	1		6150		1	0	15143	0	0	0	-1186	0	0	0		0	16329	0	0	16329	0	0	0	0	0	0						0	0	0		
394259																																																																																				478276	0				10.5412%			51631		489804	-22792	0						0	0	0	0	38614	493431	0	0.0000%	69722	0	1010	70732	14.7890%	0	0	0	0	1		16644		1	0	32466	3452	175	0	-10752	808	0	-12848		0	51631	0	0	51631	0	0	0	0	0	0						3627	0	937		
395238																																																																																						6308581	487942	676281	9.1710%	12.1311%	10.8306%	5632300	52003374	61414452	-1382691	0			4.1311%			2				1381749	61975346								0	0	0		0		4786205	10.8306%	1	25240	4810503	475534	63772	21588	-1187739	-194952	0	0		0	5632300	0	0	5632300	0	0	0	0	0	0	188339	0	0	676281	0	560894	0			
396057																																																																																						7793	726	726	9.0918%	13.3501%	12.1064%	7067	58374	77729	-1079	0			5.3501%			0				2070	78209								0	0	0		0		5477	12.1064%	1	0	6468	0	0	480	-1079	0	0	0		0	7067	0	0	7067	0	0	0	0	0	0	0	0	0	726	0	480	0			
396244																																																																																						53957	2144	2144	12.3335%	15.8066%	15.1785%	51813	341357	420099	-12887	0			7.8066%			0				49313	420099								0	0	0		0		2500	15.1785%	1	0	38926	0	0	0	-12887	0	0	0		0	51813	0	0	51813	0	0	0	0	0	0	0	0	0	2144	0	0	0			
396253																																																																																				912761	0				10.9313%			93193		852530	-4917	0						0	0	0	0	14918	870530	0	0.0000%	189266	0	2497	191763	21.0091%	0	0	0	0	1		71275		1	0	81276	16660	1340	0	-4917	0	0	0		0	68193	0	0	68193	25000	0	0	25000	0	25000						18000	0	0		
396954																																																																																						33860	1939	1939	10.0562%	20.5792%	19.4007%	31921	164535	317427	-15157	0			12.5792%			0				29104	317610								0	0	0		0		3000	19.4007%	1	0	16947	183	0	0	-15157	0	0	0		0	31921	0	0	31921	0	0	0	0	0	0	0	0	0	1939	0	183	0			
397456																																																																																				141242	0				12.4228%			17473		140653	-6822	0						0	0	0	0	11150	141070	0	0.0000%	12517	0	822	13339	9.4441%	0	0	0	0	1		6740		1	0	11068	321	96	0	-6822	0	0	0		0	17473	0	0	17473	0	0	0	0	0	0						417	0	0		
397531																																																																																						117774	8561	8561	11.3591%	16.6666%	15.4551%	109213	706646	961462	-7887	0			8.6666%			0				89225	961474								0	0	0		0		20000	15.4551%	1	0	101338	0	12	0	-5444	0	-2443	0		0	109213	0	0	109213	0	0	0	0	0	0	0	0	0	8561	0	12	0			
397540																																																																																				2165864	0				10.4582%			228583		2185674	-14212	0						1	0	0	0	162755	2219780	0	0.0000%	478283	0	8987	487270	22.4977%	0	0	0	0	1		99933		1	0	248476	31392	2713	0	-14211	0	0	-1		0	228583	0	0	228583	0	0	0	0	0	0						34106	0	0		
397559																																																																																				620779	0				9.2931%			57096		614394	-4925	0						0	0	0	0	1688	614394	0	0.0000%	9390	0	5109	14499	2.3356%	0	0	0	0	1		55408		1	0	52171	0	0	0	-4925	0	0	0		0	57096	0	0	57096	0	0	0	0	0	0						0	0	50958		
397755																																																																																						187651	18492	18492	11.0305%	12.7026%	11.4508%	169159	1477269	1533556	-369	0			4.7026%			0				47135	1536777								0	0	0		0		125245	11.4508%	1	0	172011	3221	0	0	-369	0	0	0		0	169159	0	0	169159	0	0	0	0	0	0	0	0	0	18492	0	3221	0			
397858																																																																																				63742	0				10.4716%			6577		62808	-2264	0						0	0	0	0	5364	63195	0	0.0000%	1426	0	0	1426	2.2371%	0	0	0	0	1		1600		1	0	4700	0	0	387	-2264	0	0	0		0	6577	0	0	6577	0	0	0	0	0	0						387	0	165		
398051																																																																																						11490	999	999	8.9917%	14.3756%	13.1257%	10491	79927	116674	-587	0			6.3756%			0				991	116674								0	0	0		0		9500	13.1257%	1	0	9904	0	0	0	-587	0	0	0		0	10491	0	0	10491	0	0	0	0	0	0	0	0	0	999	0	0	0			
398248																																																																																						36493	1644	1644	9.8144%	26.5676%	25.3707%	34849	137359	355082	-7004	0			18.5676%			0				28348	355082								0	0	0		0		6501	25.3707%	1	0	27845	0	0	0	-6173	0	-831	0		0	34849	0	0	34849	0	0	0	0	0	0	0	0	0	1644	0	0	0			
398668			557004	1298	1298	64.3437%	474.2478%	473.1426%	555706	117450	863653	-3	1966	863653	64.3437%	466.2478%						881933	1518873												327030	473.1426%	0	1208960	653254	0	0					0	0					0	0	0	0	0	0	0	0	0	1298	0	653254	0								2.5000%		0	555706	0	0	0	0	0	0	555706																				0																	0				0																															
398837																																																																																				307981	0				9.8419%			29721		301985	-1872	0						0	0	0	0	17680	301985	0	0.0000%	29219	0	571	29790	9.6727%	0	0	0	0	1		12041		1	0	27849	0	0	0	-1872	0	0	0		0	29721	0	0	29721	0	0	0	0	0	0						0	0	0		
399357																																																																																				59688	0				14.3144%			8065		56342	-195	0						0	0	0	0	6454	56342	0	0.0000%	7351	0	164	7515	12.5905%	0	0	0	0	1		1611		1	0	7870	0	0	0	-195	0	0	0		0	8065	0	0	8065	0	0	0	0	0	0						0	0	0		
399517																																																																																						587913	39726	39726	9.8005%	13.1219%	12.2353%	548187	4480389	5593485	-50573	0			5.1219%			2				318554	5635282								0	0	0		0		264051	12.0706%	1	0	532032	41352	445	0	-46862	0	768	-4479		0	540808	0	0	540808	0	0	7379	7379	0	7379	0	0	0	39726	0	41797	0			
399731																																																																																				113719	0				12.7713%			14525		113732	-2759	0						0	0	0	0	10418	113732	0	0.0000%	7819	0	0	7819	6.8757%	0	0	0	0	1		4107		1	0	11766	0	0	0	-2759	0	0	0		0	14525	0	0	14525	0	0	0	0	0	0						0	0	0		
399973																																																																																						21615	1820	1820	10.5865%	14.8513%	13.6008%	19795	145543	186983	-2595	0			6.8513%			0				20497	187685								0	0	0		0		0	13.6008%	1	0	17902	112	590	0	-2595	0	0	0		0	19795	0	0	19795	0	0	0	0	0	0	0	0	0	1820	0	702	0			
400057																																																																																						18714	1652	1652	7.8686%	11.6418%	10.6141%	17062	160748	216836	-3169	0			3.6418%			0				12938	216836								0	0	0		0		4124	10.6141%	1	0	13893	0	0	0	-3169	0	0	0		0	17062	0	0	17062	0	0	0	0	0	0	0	0	0	1652	0	0	0			
400141																																																																																						61456	6311	6311	8.2562%	12.2246%	10.9692%	55145	502725	667921	-13260	0			4.2246%			0				18726	672282								0	0	0		0		40780	10.9692%	1	0	46246	4361	0	0	-13260	0	0	0		0	55145	0	0	55145	0	0	0	0	0	0	0	0	0	6311	0	4361	0			
400365																																																																																						51600	4258	4258	9.0629%	15.1724%	13.9204%	47342	340092	522371	-7953	0			7.1724%			0				22587	525063								0	0	0		0		27447	13.9204%	1	0	42081	1567	0	0	-7953	0	0	0		1125	47342	0	0	47342	0	0	0	0	0	0	0	0	0	4258	0	2692	0			
400767																																																																																				219131	0				10.0420%			22053		219608	-8053	0						0	0	0	0	16294	219608	0	0.0000%	7332	0	0	7332	3.3459%	0	0	0	0	1		5759		1	0	14000	0	0	0	-8053	0	0	0		0	22053	0	0	22053	0	0	0	0	0	0						0	0	0		
401072																																																																																				83439	0				15.8522%			14110		89010	-4876	0						0	0	0	0	14110	89010	0	0.0000%	1076	0	0	1076	1.2896%	0	0	0	0	1		0		1	0	9234	0	0	0	-4876	0	0	0		0	14110	0	0	14110	0	0	0	0	0	0						0	0	0		
401559																																																																																						10029	460	460	9.0211%	22.8030%	21.7571%	9569	43981	106074	-5702	0			14.8030%			0				6811	106287								0	0	0		0		2971	21.7571%	1	0	4080	174	39	0	-5702	0	0	0		0	9569	0	0	9569	0	0	0	0	0	0	0	0	0	460	0	213	0			
401755																																																																																						22728	1824	1824	12.9168%	15.6107%	14.3579%	20904	145592	161836	0	0			7.6107%			0				14715	161836								0	0	0		0		6189	14.3579%	1	0	20904	0	0	0	0	0	0	0		0	20904	0	0	20904	0	0	0	0	0	0	0	0	0	1824	0	0	0			
401906																																																																																						117928	6270	6270	13.6406%	20.7354%	19.6329%	111658	568728	818570	-22283	0			12.7354%			0				98924	820836								0	0	0		0		15000	19.6329%	1	0	91641	2266	0	0	-22346	0	63	0		0	111658	0	0	111658	0	0	0	0	0	0	0	0	0	6270	0	2266	0			
401951																																																																																						7441	583	583	9.9064%	15.9603%	14.7098%	6858	46622	69228	-419	0			7.9603%			0				633	69228								0	0	0		0		6225	14.7098%	1	0	6439	0	0	0	-419	0	0	0		0	6858	0	0	6858	0	0	0	0	0	0	0	0	0	583	0	0	0			
402846																																																																																				111811	0				25.2456%			27828		110229	-962	0						0	0	0	0	23903	112710	0	0.0000%	6993	0	2108	9101	8.1396%	0	0	0	0	1		6406		1	0	29347	2481	0	0	-962	0	0	0		0	27828	0	0	27828	0	0	0	0	0	0						2481	0	0		
402873																																																																																				57420	0				20.5406%			12379		60266	-384	0										10504	60266	0	0.0000%	2076	0	0	2076	3.6155%	0	0	0	0	1		1875		1	0	11995	0	0	0	-384	0	0	0		0	12379	0	0	12379	0	0	0	0	0	0						0	0	0		
403067																																																																																						21106	1245	1245	12.2026%	21.2006%	19.9500%	19861	99554	162760	-6130	0			13.2006%			0				3296	162764								0	0	0		0		16569	19.9500%	1	0	13735	0	4	0	-6130	0	0	0		0	19861	0	0	19861	0	0	0	0	0	0	0	0	0	1245	0	4	0			
403151																																																																																						234022	19293	19293	8.8640%	11.7898%	10.8178%	214729	1984956	2422476	-50444	0			3.7898%			0				44829	2432576								0	0	0		0		180000	10.8178%	1	0	174385	7503	2597	0	-50444	0	0	0		0	214729	0	0	214729	0	0	0	0	0	0	0	0	0	19293	0	10100	0			
403179																																																																																						233751	16307	16307	10.1636%	14.0826%	13.1001%	217444	1659860	2139447	-40066	0			6.0826%			1				157926	2141090								0	0	0		0		61161	13.1001%	1	0	179021	1062	581	0	-37987	0	-2079	0		0	217444	0	0	217444	0	0	0	0	0	0	0	0	0	16307	0	1643	0			
403254																																																																																						1715	0	0	13.1700%	59.8813%	59.8813%	1715	2864	13022	-38	0			51.8813%			0				-19613	13022								0	0	0		0		21328	59.8813%	1	0	1677	0	0	0	-38	0	0	0		0	1715	0	0	1715	0	0	0	0	0	0	0	0	0	0	0	0	0			
403656																																																																																						8470	507	507	10.1002%	21.0226%	19.7642%	7963	40290	78840	-1962	0			13.0226%			0				3350	78840								0	0	0		0		4613	19.7642%	1	0	6001	0	0	0	-1962	0	0	0		0	7963	0	0	7963	0	0	0	0	0	0	0	0	0	507	0	0	0			
403870																																																																																				849055	0				9.5075%			84222		885844	-21648	-21648						0	0	0	0	59493	864196	0	0.0000%	97526	0	2679	100205	11.8019%	0	0	0	0	1		24729		1	0	62574	0	0	0	-21715	0	67	0		0	84222	0	0	84222	0	0	0	0	0	0						0	0	0		
403946																																																																																						164795	16372	16372	10.3278%	12.3833%	11.1531%	148423	1330783	1437117	-14119	0			4.3833%			0				96796	1437117								0	0	0		0		51627	11.1531%	1	0	134304	0	0	0	-15510	1391	0	0		0	148423	0	0	148423	0	0	0	0	0	0	0	0	0	16372	0	0	0			
404653																																																																																						57644	3979	3979	10.2121%	12.5921%	11.7229%	53665	457780	525504	-221	2000			4.5921%			0				6244	528740								0	0	0		0		48657	11.7229%	1	0	54680	1067	169	0	-221	0	0	0		0	53665	0	0	53665	0	0	0	0	0	0	0	0	0	3979	0	1236	0			
404943																																																																																				78755	0				9.9157%			7712		77776	-3602	0						0	0	0	0	6990	78054	0	0.0000%	9584	0	550	10134	12.8678%	0	0	0	0	1		1000		1	0	4388	39	0	239	-3602	0	0	0		0	7712	0	0	7712	0	0	0	0	0	0						278	0	0		
406022																																																																																						34214	3458	3458	7.3204%	12.3778%	11.1268%	30756	276414	420141	-12624	0			4.3778%			1				22594	420141								0	0	0		0		8162	11.1268%	1	0	18132	0	0	0	-12624	0	0	0		0	30756	0	0	30756	0	0	0	0	0	0	0	0	0	3458	0	0	0			
406059																																																																																						49223	4198	4198	10.0663%	14.6899%	13.4371%	45025	335080	447286	-1087	0			6.6899%			0				27049	447286								0	0	0		0		17976	13.4371%	1	0	43938	0	0	0	-1087	0	0	0		0	45025	0	0	45025	0	0	0	0	0	0	0	0	0	4198	0	0	0			
406666																																																																																						27133	1774	1774	10.4824%	13.2543%	12.3877%	25359	204711	241919	-7246	0			5.2543%			1				5421	248226								0	0	0		0		26245	12.3877%	1	0	24420	5598	709	0	-7246	0	0	0		0	25359	0	0	25359	0	0	0	0	0	0	0	0	0	1774	0	6307	0			
406974																																																																																				299169	0				11.2283%			33686		300009	-7615	0						0	0	0	0	28226	300009	0	0.0000%	6620	0	1024	7644	2.5551%	0	0	0	0	1		5460		1	0	26071	0	0	0	-7615	0	0	0		0	33686	0	0	33686	0	0	0	0	0	0						0	0	14123		
407168																																																																																				175186	0				9.9945%			17215		172245	-366	0						0	0	0	0	11320	172245	0	0.0000%	28293	0	178	28471	16.2519%	0	0	0	0	1		5895		1	0	16849	0	0	0	-366	0	0	0		0	17215	0	0	17215	0	0	0	0	0	0						0	0	377		
407506																																																																																						207723	18138	18138	8.9829%	13.1781%	12.0274%	189585	1576273	2110509	-21860	0			5.1781%			0				180721	2124754								0	0	0		0		23109	12.0274%	1	0	181970	9087	3551	1607	-16711	0	-5149	0		0	189585	0	0	189585	0	0	0	0	0	0	0	0	0	18138	0	14245	0			
407645																																																																																						58350	2072	2072	9.3979%	23.0728%	22.2535%	56278	252895	598834	-30516	0			15.0728%			0				52069	598834								0	0	0		0		4209	22.2535%	1	0	25762	0	0	0	-30516	0	0	0		0	56278	0	0	56278	0	0	0	0	0	0	0	0	0	2072	0	0	0			
