"IDRSSD"	RCONFT04	RCONFT05	RCONHT81	RCONHT82	RCONHT86	RCONL191	RCONL192	RCONM288	RIADHT85	
258146						CONF	CONF			
258306						CONF	CONF			
258379						CONF	CONF			
258539						CONF	CONF			
258771	92787	30348	100892	0	328	CONF	CONF	1728	5672	
258874						CONF	CONF			
259059						CONF	CONF			
259330						CONF	CONF			
259442						CONF	CONF			
259956						CONF	CONF			
260055	13684	3226	19307	0	0	CONF	CONF	0	506	
260831						CONF	CONF			
261146	219265	28189	103354	113725	428	CONF	CONF	1817	6437	
261360						CONF	CONF			
261940						CONF	CONF			
262059						CONF	CONF			
262237						CONF	CONF			
262358						CONF	CONF			
262741						CONF	CONF			
262844						CONF	CONF			
262956						CONF	CONF			
263243						CONF	CONF			
263627						CONF	CONF			
264455						CONF	CONF			
264772	0	0	0	0	0	CONF	CONF	0	0	
265340						CONF	CONF			
265407	1762	1762				CONF	CONF			
265452						CONF	CONF			
265676						CONF	CONF			
266066						CONF	CONF			
266244						CONF	CONF			
266253						CONF	CONF			
266655						CONF	CONF			
266851						CONF	CONF			
266945						CONF	CONF			
267652						CONF	CONF			
268006	15180	1842	12200	0	0	CONF	CONF	0	184	
268136						CONF	CONF			
268677	0	0	0	0	0	CONF	CONF	0	0	
268828						CONF	CONF			
268976						CONF	CONF			
269049	11291	1880				CONF	CONF			
269058						CONF	CONF			
269571						CONF	CONF			
269759						CONF	CONF			
270148						CONF	CONF			
270353						CONF	CONF			
270504						CONF	CONF			
270531						CONF	CONF			
270652						CONF	CONF			
271136						CONF	CONF			
271275	0	0	0	0	0	CONF	CONF	0	0	
271341						CONF	CONF			
271529	44669	6060				CONF	CONF			
272030						CONF	CONF			
272058						CONF	CONF			
272151						CONF	CONF			
272272						CONF	CONF			
272302						CONF	CONF			
273336						CONF	CONF			
273550						CONF	CONF			
273653						CONF	CONF			
273662						CONF	CONF			
273840						CONF	CONF			
273859						CONF	CONF			
274025						CONF	CONF			
274052						CONF	CONF			
274548						CONF	CONF			
274829						CONF	CONF			
274856						CONF	CONF			
275255	0	0	0	0	0	CONF	CONF	0	0	
275358	20198	1977				CONF	CONF			
275479						CONF	CONF			
275657						CONF	CONF			
276074						CONF	CONF			
276159						CONF	CONF			
276551						CONF	CONF			
276579	120201	16317	131733	0	1104	CONF	CONF	294	2774	
276645						CONF	CONF			
276654	0	0	0	0	0	CONF	CONF	0	0	
276850						CONF	CONF			
276953						CONF	CONF			
277240						CONF	CONF			
277277						CONF	CONF			
277679						CONF	CONF			
277736						CONF	CONF			
277820						CONF	CONF			
278256						CONF	CONF			
278555	75234	16672				CONF	CONF			
278733						CONF	CONF			
278751						CONF	CONF			
278818						CONF	CONF			
278872	9679	3202				CONF	CONF			
279105						CONF	CONF			
279842						CONF	CONF			
279954						CONF	CONF			
280110	280525	67230	305231	0	2386	CONF	CONF	12476	12526	
280138						CONF	CONF			
280352						CONF	CONF			
280558						CONF	CONF			
282075	0	0	0	0	0	CONF	CONF	0	28	
282226						CONF	CONF			
282824						CONF	CONF			
283157						CONF	CONF			
283438						CONF	CONF			
283652						CONF	CONF			
283737						CONF	CONF			
283867						CONF	CONF			
284154						CONF	CONF			
284239						CONF	CONF			
284556						CONF	CONF			
284752						CONF	CONF			
284958						CONF	CONF			
285151						CONF	CONF			
285348						CONF	CONF			
285544	0	0	0	0	0	CONF	CONF	0	0	
285553	0	0	0	0	0	CONF	CONF	0	0	
285740	3704	717	3894	0	0	CONF	CONF	0	75	
285777						CONF	CONF			
285852						CONF	CONF			
285928						CONF	CONF			
286251						CONF	CONF			
286457	2876	1425				CONF	CONF			
286840						CONF	CONF			
287007						CONF	CONF			
287342						CONF	CONF			
287922						CONF	CONF			
287959						CONF	CONF			
288152						CONF	CONF			
288376						CONF	CONF			
288853	24367	4734	25086	0	0	CONF	CONF	0	1017	
289056						CONF	CONF			
289225						CONF	CONF			
289515						CONF	CONF			
289702						CONF	CONF			
289739						CONF	CONF			
289757						CONF	CONF			
290249	5299	1285	5124	0	0	CONF	CONF	0	401	
290838						CONF	CONF			
290922						CONF	CONF			
291059						CONF	CONF			
291330						CONF	CONF			
291376						CONF	CONF			
291611						CONF	CONF			
291732						CONF	CONF			
292234						CONF	CONF			
292467						CONF	CONF			
292850						CONF	CONF			
292908	2912	0	2755	0	0	CONF	CONF	0	160	
293053						CONF	CONF			
293352						CONF	CONF			
293437						CONF	CONF			
293651						CONF	CONF			
293754						CONF	CONF			
294023						CONF	CONF			
294751						CONF	CONF			
294779	3411	0	3211	0	246	CONF	CONF	0	74	
294827						CONF	CONF			
295011						CONF	CONF			
295057						CONF	CONF			
295646						CONF	CONF			
296456						CONF	CONF			
296474						CONF	CONF			
296559						CONF	CONF			
296755						CONF	CONF			
296858						CONF	CONF			
297051						CONF	CONF			
297631						CONF	CONF			
297761						CONF	CONF			
298049						CONF	CONF			
298218						CONF	CONF			
298245	0	0	0	0	0	CONF	CONF	0	0	
299868	0	0	0	0	0	CONF	CONF	0	0	
300009	53835	21359				CONF	CONF			
300063						CONF	CONF			
300157						CONF	CONF			
300353						CONF	CONF			
300456						CONF	CONF			
300933						CONF	CONF			
300942	0	0	0	0	0	CONF	CONF	0	0	
300960	8427	4473				CONF	CONF			
301574						CONF	CONF			
301800	8645	1984	8971	0	0	CONF	CONF	0	486	
302030						CONF	CONF			
302133						CONF	CONF			
302553						CONF	CONF			
302656	18196	2438	19246	0	0	CONF	CONF	0	620	
303653						CONF	CONF			
303701						CONF	CONF			
303747						CONF	CONF			
303952						CONF	CONF			
304173						CONF	CONF			
304520						CONF	CONF			
304575						CONF	CONF			
304762						CONF	CONF			
304913	0	0	0	0	0	CONF	CONF	0	0	
305059						CONF	CONF			
305077						CONF	CONF			
305237						CONF	CONF			
305442						CONF	CONF			
306056						CONF	CONF			
306159						CONF	CONF			
306337						CONF	CONF			
306908						CONF	CONF			
307062						CONF	CONF			
307334						CONF	CONF			
307361						CONF	CONF			
307679						CONF	CONF			
308256						CONF	CONF			
308340						CONF	CONF			
308836						CONF	CONF			
309150						CONF	CONF			
309655	20383	3038				CONF	CONF			
309851						CONF	CONF			
310754	785524	74617				CONF	CONF			
310950						CONF	CONF			
310978	520147	203268	562090	0	690	CONF	CONF	2005	21856	
311050						CONF	CONF			
311144						CONF	CONF			
311256						CONF	CONF			
311265						CONF	CONF			
311603						CONF	CONF			
311658						CONF	CONF			
311845	228052	98540	282597	0	3006	CONF	CONF	0	36298	
311939						CONF	CONF			
312244						CONF	CONF			
312356						CONF	CONF			
313009						CONF	CONF			
313157						CONF	CONF			
313223						CONF	CONF			
313577						CONF	CONF			
314257	3317	2099				CONF	CONF			
314444						CONF	CONF			
315656						CONF	CONF			
316840	10944	4114	14024	0	0	CONF	CONF	1170	771	
316859						CONF	CONF			
316934						CONF	CONF			
317258						CONF	CONF			
317342	30370	6150	30709	0	0	CONF	CONF	250	1200	
317379						CONF	CONF			
317650						CONF	CONF			
318974	58493	6675				CONF	CONF			
319047						CONF	CONF			
319458						CONF	CONF			
319551						CONF	CONF			
320034						CONF	CONF			
320052						CONF	CONF			
320070						CONF	CONF			
320119						CONF	CONF			
321152						CONF	CONF			
321255	0	0	0	0	0	CONF	CONF	0	0	
321273						CONF	CONF			
321330						CONF	CONF			
321947	0	0	0	0	0	CONF	CONF	0	0	
322449						CONF	CONF			
322551						CONF	CONF			
323204	23312	2154				CONF	CONF			
323651						CONF	CONF			
324153						CONF	CONF			
324229						CONF	CONF			
324256						CONF	CONF			
324340	17677	8924	14818	0	318	CONF	CONF	0	574	
324854						CONF	CONF			
324863	5893	376	5318	0	0	CONF	CONF	0	0	
324975						CONF	CONF			
325141	0	0	0	0	0	CONF	CONF	0	0	
325459						CONF	CONF			
325534						CONF	CONF			
326054						CONF	CONF			
326344						CONF	CONF			
326858						CONF	CONF			
326979						CONF	CONF			
327220						CONF	CONF			
327305						CONF	CONF			
327435						CONF	CONF			
327556						CONF	CONF			
327855						CONF	CONF			
328058	0	0	0	0	0	CONF	CONF	0	0	
328357						CONF	CONF			
328656						CONF	CONF			
328777	93	0	93	0	0	CONF	CONF	0	235	
329149						CONF	CONF			
329345	13607	460				CONF	CONF			
329550						CONF	CONF			
329952	9888	821	8682	0	0	CONF	CONF	0	148	
330239						CONF	CONF			
330248						CONF	CONF			
330855						CONF	CONF			
330873	0	0	0	0	0	CONF	CONF	0	0	
330949						CONF	CONF			
331076						CONF	CONF			
331375						CONF	CONF			
331544						CONF	CONF			
331713						CONF	CONF			
332224						CONF	CONF			
332345						CONF	CONF			
332671						CONF	CONF			
332756						CONF	CONF			
333034						CONF	CONF			
333203	17832	3145	18162	0	0	CONF	CONF	0	628	
333650						CONF	CONF			
333856	0	0	0	0	0	CONF	CONF	0	0	
333940	0	0	0	0	0	CONF	CONF	0	0	
334264						CONF	CONF			
335346						CONF	CONF			
336147						CONF	CONF			
336361						CONF	CONF			
336576	8765	1001				CONF	CONF			
337340						CONF	CONF			
338646						CONF	CONF			
338851	0	0	0	0	0	CONF	CONF	0	0	
338945						CONF	CONF			
339072	100402	39462	104344	3285	183	CONF	CONF	1151	8633	
339353						CONF	CONF			
339456	0	0	0	0	0	CONF	CONF	0	0	
339607						CONF	CONF			
339773	1937	0	400	0	0	CONF	CONF	0	138	
339858	194061	92250	212880	0	1778	CONF	CONF	3366	15449	
339876						CONF	CONF			
340135	22401	2542	22038	0	0	CONF	CONF	0	413	
340144	3204	302				CONF	CONF			
340256						CONF	CONF			
340443						CONF	CONF			
340742	44536	14726	48413	0	0	CONF	CONF	0	1637	
340751						CONF	CONF			
341310						CONF	CONF			
342054						CONF	CONF			
342362	0	0	0	0	0	CONF	CONF	0	0	
342410	5283	6232	4864	0	0	CONF	CONF	0	112	
342634	334987	181094	258267	81888	186	CONF	CONF	500	14059	
343051						CONF	CONF			
343248	0	0	0	0	0	CONF	CONF	0	0	
343770						CONF	CONF			
343903						CONF	CONF			
343958						CONF	CONF			
344647						CONF	CONF			
344852						CONF	CONF			
345309	0	0	0	0	0	CONF	CONF	0	0	
345345	2733	619	2443	0	0	CONF	CONF	0	109	
345747	0	0	0	0	0	CONF	CONF	0	0	
345756	167692	21888	179556	0	0	CONF	CONF	0	5438	
345877						CONF	CONF			
346379	43420	4960				CONF	CONF			
346566						CONF	CONF			
346771						CONF	CONF			
347022						CONF	CONF			
347639	37535	10968				CONF	CONF			
347956	0	0	0	0	0	CONF	CONF	0	0	
348159	1586	0				CONF	CONF			
348720						CONF	CONF			
349129						CONF	CONF			
349343						CONF	CONF			
350572						CONF	CONF			
350657						CONF	CONF			
350750						CONF	CONF			
351131						CONF	CONF			
351560						CONF	CONF			
351878						CONF	CONF			
352370						CONF	CONF			
352651						CONF	CONF			
352745						CONF	CONF			
352772	62619	18478	73737	0	0	CONF	CONF	0	2444	
353238						CONF	CONF			
353546						CONF	CONF			
353555	50391	16210	55703	0	558	CONF	CONF	103	1018	
353957						CONF	CONF			
354057						CONF	CONF			
354253						CONF	CONF			
354310	55328	9265	67323	0	0	CONF	CONF	334	1608	
354552						CONF	CONF			
354851						CONF	CONF			
355120						CONF	CONF			
355559						CONF	CONF			
355858	7968	1600	9228	0	0	CONF	CONF	0	198	
356239						CONF	CONF			
356659						CONF	CONF			
356752						CONF	CONF			
357526						CONF	CONF			
357553						CONF	CONF			
357777						CONF	CONF			
357937						CONF	CONF			
358112						CONF	CONF			
358448						CONF	CONF			
358756						CONF	CONF			
359472						CONF	CONF			
359650						CONF	CONF			
359744						CONF	CONF			
360777						CONF	CONF			
361055						CONF	CONF			
361167	4716	1666	5975	0	0	CONF	CONF	26	335	
361279						CONF	CONF			
361354						CONF	CONF			
361439						CONF	CONF			
362043						CONF	CONF			
362155						CONF	CONF			
362717						CONF	CONF			
362856						CONF	CONF			
362940						CONF	CONF			
363442						CONF	CONF			
363648						CONF	CONF			
363657						CONF	CONF			
363778						CONF	CONF			
364131						CONF	CONF			
364270						CONF	CONF			
364430						CONF	CONF			
364850	0	0	0	0	0	CONF	CONF	0	0	
365325	248709	91296	226421	45408	69	CONF	CONF	1081	17747	
365745						CONF	CONF			
365848						CONF	CONF			
365950						CONF	CONF			
366078						CONF	CONF			
366238						CONF	CONF			
366247						CONF	CONF			
366359						CONF	CONF			
366658						CONF	CONF			
366854						CONF	CONF			
367150						CONF	CONF			
367178						CONF	CONF			
367431						CONF	CONF			
367543						CONF	CONF			
368054						CONF	CONF			
368344	0	0	0	0	0	CONF	CONF	0	0	
368522						CONF	CONF			
368933						CONF	CONF			
368951						CONF	CONF			
369453						CONF	CONF			
369659						CONF	CONF			
370020						CONF	CONF			
370347						CONF	CONF			
370721						CONF	CONF			
370833						CONF	CONF			
370954						CONF	CONF			
371223	18037	2310				CONF	CONF			
371232						CONF	CONF			
371362						CONF	CONF			
371559						CONF	CONF			
371755	0	0	0	0	0	CONF	CONF	0	0	
371849						CONF	CONF			
371924						CONF	CONF			
371942						CONF	CONF			
372444						CONF	CONF			
372538						CONF	CONF			
372640						CONF	CONF			
372855	0	0	0	0	0	CONF	CONF	0	0	
373272						CONF	CONF			
373553						CONF	CONF			
373601						CONF	CONF			
374130						CONF	CONF			
374653	26613	4772	27441	0	0	CONF	CONF	0	623	
374774						CONF	CONF			
375043	14016	2763	14905	0	0	CONF	CONF	0	332	
375379						CONF	CONF			
375502						CONF	CONF			
375566	5299	531				CONF	CONF			
375650						CONF	CONF			
376237						CONF	CONF			
376273	5497	582	5921	0	0	CONF	CONF	100	294	
376442	0	0	0	0	0	CONF	CONF	0	0	
376947						CONF	CONF			
377663						CONF	CONF			
377850						CONF	CONF			
378044						CONF	CONF			
378110						CONF	CONF			
379050						CONF	CONF			
379153						CONF	CONF			
379470						CONF	CONF			
379649	0	0	0	0	0	CONF	CONF	0	0	
379920	252105	60342	125833	147543	1478	CONF	CONF	2252	4624	
380346						CONF	CONF			
380458	5110	1730				CONF	CONF			
380533						CONF	CONF			
380878						CONF	CONF			
380944						CONF	CONF			
381026						CONF	CONF			
381932						CONF	CONF			
381950						CONF	CONF			
382050						CONF	CONF			
382069						CONF	CONF			
382256						CONF	CONF			
382274						CONF	CONF			
382443						CONF	CONF			
382537						CONF	CONF			
382649						CONF	CONF			
382658						CONF	CONF			
382742						CONF	CONF			
382854						CONF	CONF			
384018						CONF	CONF			
384278	184391	44147	96244	88506	421	CONF	CONF	3431	7087	
384353						CONF	CONF			
384652						CONF	CONF			
384830						CONF	CONF			
385350						CONF	CONF			
385471						CONF	CONF			
385547						CONF	CONF			
385686						CONF	CONF			
386432						CONF	CONF			
386450						CONF	CONF			
386731						CONF	CONF			
386825						CONF	CONF			
387055						CONF	CONF			
387671	9567	2048				CONF	CONF			
388155						CONF	CONF			
388258						CONF	CONF			
388557						CONF	CONF			
388744						CONF	CONF			
388753						CONF	CONF			
388874						CONF	CONF			
389358						CONF	CONF			
389376						CONF	CONF			
389826						CONF	CONF			
390372						CONF	CONF			
390840						CONF	CONF			
391418						CONF	CONF			
391557						CONF	CONF			
391575						CONF	CONF			
391959						CONF	CONF			
391977						CONF	CONF			
392152						CONF	CONF			
392255						CONF	CONF			
392778						CONF	CONF			
393252						CONF	CONF			
393355	0	0	0	0	0	CONF	CONF	0	0	
393953						CONF	CONF			
394156						CONF	CONF			
394259						CONF	CONF			
395238	145956	62616	164773	0	424	CONF	CONF	110	3070	
396057						CONF	CONF			
396244						CONF	CONF			
396253						CONF	CONF			
396954						CONF	CONF			
397456	0	0	0	0	0	CONF	CONF	0	0	
397531						CONF	CONF			
397540	11229	1226	10673	0	0	CONF	CONF	0	233	
397559	14278	399				CONF	CONF			
397755						CONF	CONF			
397858						CONF	CONF			
398051	0	0	0	0	0	CONF	CONF	0	0	
398248						CONF	CONF			
398668	0	0	0	0	0	CONF	CONF	0	0	
398837						CONF	CONF			
399357						CONF	CONF			
399517	4442	1654	5688	0	0	CONF	CONF	0	176	
399731						CONF	CONF			
399973						CONF	CONF			
400057						CONF	CONF			
400141						CONF	CONF			
400365						CONF	CONF			
400767						CONF	CONF			
401072						CONF	CONF			
401559						CONF	CONF			
401755						CONF	CONF			
401906						CONF	CONF			
401951						CONF	CONF			
402846						CONF	CONF			
402873						CONF	CONF			
403067						CONF	CONF			
403151	0	0	0	0	0	CONF	CONF	0	0	
403179	6433	2049				CONF	CONF			
403254						CONF	CONF			
403656						CONF	CONF			
403870						CONF	CONF			
403946	16348	918				CONF	CONF			
404653						CONF	CONF			
404943						CONF	CONF			
406022						CONF	CONF			
406059						CONF	CONF			
406666						CONF	CONF			
406974						CONF	CONF			
407168						CONF	CONF			
407506						CONF	CONF			
407645						CONF	CONF			
407850						CONF	CONF			
408307	0	0	0	0	0	CONF	CONF	0	0	
408642	16540	2012				CONF	CONF			
408875						CONF	CONF			
409265						CONF	CONF			
410159						CONF	CONF			
410560						CONF	CONF			
410748						CONF	CONF			
410917						CONF	CONF			
410944						CONF	CONF			
411062						CONF	CONF			
411174						CONF	CONF			
411231						CONF	CONF			
411240						CONF	CONF			
411549						CONF	CONF			
411576	0	0	0	0	0	CONF	CONF	0	0	
411624						CONF	CONF			
411651						CONF	CONF			
412153						CONF	CONF			
412452						CONF	CONF			
412555						CONF	CONF			
412667						CONF	CONF			
412751						CONF	CONF			
412845						CONF	CONF			
412872						CONF	CONF			
413141						CONF	CONF			
413208	3447	394	2480	0	0	CONF	CONF	4370	-8807	
413347						CONF	CONF			
413543						CONF	CONF			
413646						CONF	CONF			
413673						CONF	CONF			
413758						CONF	CONF			
414102						CONF	CONF			
414652						CONF	CONF			
414764						CONF	CONF			
414858						CONF	CONF			
416245	9761	1545	8587	0	28	CONF	CONF	189	507	
416272						CONF	CONF			
416339						CONF	CONF			
416357						CONF	CONF			
416656						CONF	CONF			
416674						CONF	CONF			
417626						CONF	CONF			
417710						CONF	CONF			
418100						CONF	CONF			
418249	5104	501				CONF	CONF			
418436						CONF	CONF			
418856						CONF	CONF			
419406	69799	17585	77216	0	815	CONF	CONF	0	2542	
419460						CONF	CONF			
419675						CONF	CONF			
419947						CONF	CONF			
420578						CONF	CONF			
420644						CONF	CONF			
420653	0	0	0	0	0	CONF	CONF	0	0	
420877						CONF	CONF			
421445						CONF	CONF			
421539						CONF	CONF			
422059	0	0	0	0	0	CONF	CONF	0	0	
422116						CONF	CONF			
422433	0	0	0	0	0	CONF	CONF	0	0	
422657						CONF	CONF			
423159						CONF	CONF			
423449						CONF	CONF			
423636						CONF	CONF			
423739						CONF	CONF			
424156						CONF	CONF			
424240						CONF	CONF			
424352						CONF	CONF			
424437	0	0	0	0	0	CONF	CONF	0	0	
424633						CONF	CONF			
425050						CONF	CONF			
425108						CONF	CONF			
425818						CONF	CONF			
425845						CONF	CONF			
425911						CONF	CONF			
426057						CONF	CONF			
426141						CONF	CONF			
426534	19587	8829	19948	0	1384	CONF	CONF	0	1768	
426758						CONF	CONF			
426945						CONF	CONF			
427241						CONF	CONF			
427353	46826	4584				CONF	CONF			
427858						CONF	CONF			
427960						CONF	CONF			
428060						CONF	CONF			
428462						CONF	CONF			
428547						CONF	CONF			
428855						CONF	CONF			
429021						CONF	CONF			
429487	4596	1716				CONF	CONF			
430036						CONF	CONF			
430054						CONF	CONF			
430344						CONF	CONF			
431172	0	0	0	0	0	CONF	CONF	0	0	
431323						CONF	CONF			
431350						CONF	CONF			
432058	0	0	0	0	0	CONF	CONF	0	0	
432432						CONF	CONF			
433505	978	116	979	0	0	CONF	CONF	0	32	
433550						CONF	CONF			
433608	803	385	1042	0	0	CONF	CONF	0	106	
433859						CONF	CONF			
433943						CONF	CONF			
434203	681	50	291	0	0	CONF	CONF	0	0	
434539						CONF	CONF			
435059						CONF	CONF			
435077	0	0	0	0	0	CONF	CONF	0	0	
435255						CONF	CONF			
435666						CONF	CONF			
435750	19151	2839	19375	0	0	CONF	CONF	0	642	
436159	329343	89864	346202	0	1371	CONF	CONF	1129	12232	
436542						CONF	CONF			
436739						CONF	CONF			
436953	7100	27				CONF	CONF			
437044						CONF	CONF			
437914	47160	16779	52719	0	0	CONF	CONF	0	1153	
439132	0	0	0	0	0	CONF	CONF	0	0	
439338	31809	1500	18578	14189	396	CONF	CONF	1530	1400	
439356						CONF	CONF			
439404	974	0	974	0	0	CONF	CONF	0	142	
439730						CONF	CONF			
440857						CONF	CONF			
440978						CONF	CONF			
441050						CONF	CONF			
441078						CONF	CONF			
441135						CONF	CONF			
441256	22414	5349	28244	0	0	CONF	CONF	0	482	
441359						CONF	CONF			
441470						CONF	CONF			
441630						CONF	CONF			
442011						CONF	CONF			
442057						CONF	CONF			
442244						CONF	CONF			
442655						CONF	CONF			
443148	11403	1743				CONF	CONF			
443205						CONF	CONF			
443353						CONF	CONF			
443625						CONF	CONF			
443634						CONF	CONF			
444350						CONF	CONF			
444556						CONF	CONF			
444677						CONF	CONF			
445674						CONF	CONF			
445955						CONF	CONF			
446130						CONF	CONF			
446149						CONF	CONF			
446176						CONF	CONF			
446877						CONF	CONF			
447070						CONF	CONF			
447100						CONF	CONF			
447557						CONF	CONF			
448040						CONF	CONF			
448554						CONF	CONF			
449038						CONF	CONF			
449430						CONF	CONF			
449832	0	0	0	0	0	CONF	CONF	0	0	
449935						CONF	CONF			
450632						CONF	CONF			
450669						CONF	CONF			
450753	0	0	0	0	0	CONF	CONF	0	0	
450856	30898	7544	32539	0	0	CONF	CONF	10	1057	
450959						CONF	CONF			
451068	8500	2635				CONF	CONF			
451246						CONF	CONF			
451273	0	0	0	0	0	CONF	CONF	0	0	
451965	4629000	2439000	3445000	117000	68000	CONF	CONF	158000	59000	
452159						CONF	CONF			
452739						CONF	CONF			
452841						CONF	CONF			
453147						CONF	CONF			
453446	113813	34561				CONF	CONF			
454546	7286	1084				CONF	CONF			
454658						CONF	CONF			
454676						CONF	CONF			
454975						CONF	CONF			
455150						CONF	CONF			
455253	0	0	0	0	0	CONF	CONF	0	0	
455459						CONF	CONF			
455552						CONF	CONF			
455945						CONF	CONF			
455972	23155	5308	26545	0	394	CONF	CONF	0	848	
456045	100266	125860	122466	0	0	CONF	CONF	0	2650	
456054						CONF	CONF			
456344						CONF	CONF			
456755	0	0	0	0	0	CONF	CONF	0	0	
457060						CONF	CONF			
457220						CONF	CONF			
457426						CONF	CONF			
457752						CONF	CONF			
458142						CONF	CONF			
458544						CONF	CONF			
458665						CONF	CONF			
458946						CONF	CONF			
459130						CONF	CONF			
459372						CONF	CONF			
459644						CONF	CONF			
459671						CONF	CONF			
460033	32121	4617	32480	0	0	CONF	CONF	0	840	
460275						CONF	CONF			
460332						CONF	CONF			
460350	0	0	0	0	0	CONF	CONF	0	0	
460556						CONF	CONF			
460770						CONF	CONF			
461058						CONF	CONF			
463605						CONF	CONF			
463650						CONF	CONF			
463735	81326	23986	95580	0	549	CONF	CONF	0	2299	
464255						CONF	CONF			
464853						CONF	CONF			
465038	7040	1736				CONF	CONF			
465243						CONF	CONF			
465524						CONF	CONF			
465618						CONF	CONF			
465672						CONF	CONF			
466044	0	0	0	0	0	CONF	CONF	0	0	
466240						CONF	CONF			
466754						CONF	CONF			
466932						CONF	CONF			
467144						CONF	CONF			
467470						CONF	CONF			
467658						CONF	CONF			
467733						CONF	CONF			
468673						CONF	CONF			
468806						CONF	CONF			
469250						CONF	CONF			
469559						CONF	CONF			
469737						CONF	CONF			
470032						CONF	CONF			
470050	120370	19220	127585	0	0	CONF	CONF	250	3534	
470434						CONF	CONF			
470452	9219	616	8840	0	0	CONF	CONF	0	272	
471057						CONF	CONF			
472018						CONF	CONF			
472045						CONF	CONF			
472148						CONF	CONF			
472250	0	0	0	0	0	CONF	CONF	0	0	
472531						CONF	CONF			
472616						CONF	CONF			
472951						CONF	CONF			
472979						CONF	CONF			
473042	21648	1585				CONF	CONF			
473257						CONF	CONF			
473266						CONF	CONF			
473501	15336	8708	22415	0	0	CONF	CONF	0	917	
473930						CONF	CONF			
474058						CONF	CONF			
474245						CONF	CONF			
474254	9269	1327	10099	0	0	CONF	CONF	0	178	
474357						CONF	CONF			
474450						CONF	CONF			
474544						CONF	CONF			
474656						CONF	CONF			
474759	247775	56350	236174	0	0	CONF	CONF	781	13112	
474919	73427	14673	81581	0	964	CONF	CONF	1049	2468	
475345						CONF	CONF			
475354						CONF	CONF			
475653						CONF	CONF			
475756						CONF	CONF			
476445						CONF	CONF			
476472	18044	21701				CONF	CONF			
476539						CONF	CONF			
476810	1714000	1069000	316000	1500000	9000	CONF	CONF	10000	14000	
477303						CONF	CONF			
477321	5113	764				CONF	CONF			
477349						CONF	CONF			
477376						CONF	CONF			
477639						CONF	CONF			
477648						CONF	CONF			
477844						CONF	CONF			
478140						CONF	CONF			
478195						CONF	CONF			
478533	0	0	0	0	0	CONF	CONF	0	0	
479071						CONF	CONF			
479268	0	0	0	0	0	CONF	CONF	0	72	
479370	3870	110				CONF	CONF			
479446						CONF	CONF			
479567						CONF	CONF			
479754						CONF	CONF			
479839						CONF	CONF			
480059						CONF	CONF			
480228	1131000	1022000	1017000	240000	7000	CONF	CONF	14000	80000	
480246						CONF	CONF			
480330						CONF	CONF			
480433						CONF	CONF			
480723	19803	4134	15855	0	719	CONF	CONF	0	469	
480853						CONF	CONF			
481159						CONF	CONF			
481177	24700	3900	26761	0	0	CONF	CONF	204	1271	
481430						CONF	CONF			
481579						CONF	CONF			
481627						CONF	CONF			
481748						CONF	CONF			
481944						CONF	CONF			
482053						CONF	CONF			
482156	143651	30093				CONF	CONF			
482370						CONF	CONF			
482446						CONF	CONF			
483274						CONF	CONF			
483537						CONF	CONF			
483751						CONF	CONF			
484057						CONF	CONF			
484776						CONF	CONF			
485054						CONF	CONF			
485139						CONF	CONF			
485214						CONF	CONF			
485456						CONF	CONF			
485559	150492	125365	178803	0	1354	CONF	CONF	14281	6197	
487142						CONF	CONF			
487357						CONF	CONF			
487843						CONF	CONF			
488318	0	0	0	0	0	CONF	CONF	0	0	
488420						CONF	CONF			
488653						CONF	CONF			
488756						CONF	CONF			
489155						CONF	CONF			
489249						CONF	CONF			
489548						CONF	CONF			
489623	15998	3486	17388	0	82	CONF	CONF	0	1208	
490179						CONF	CONF			
490348						CONF	CONF			
490450						CONF	CONF			
490843						CONF	CONF			
490955						CONF	CONF			
491224	163312	42195	196203	0	101	CONF	CONF	1224	1405	
491402						CONF	CONF			
491653						CONF	CONF			
491934	66446	15596				CONF	CONF			
492650	14961	2425	14529	0	0	CONF	CONF	0	231	
492810						CONF	CONF			
493077						CONF	CONF			
493152						CONF	CONF			
493741						CONF	CONF			
493844						CONF	CONF			
494261	326947	60495	0	0	0	CONF	CONF	0	153	
494654						CONF	CONF			
495419						CONF	CONF			
495558						CONF	CONF			
496434						CONF	CONF			
496845	0	0	0	0	0	CONF	CONF	0	0	
496957						CONF	CONF			
497039						CONF	CONF			
497404	645585	128340	50638	620042	858	CONF	CONF	2367	1440	
497570	0	0	0	0	0	CONF	CONF	0	-4	
497655						CONF	CONF			
497851						CONF	CONF			
497954						CONF	CONF			
498148	5948	918				CONF	CONF			
498317						CONF	CONF			
498362	25709	3362	25736	0	0	CONF	CONF	40	697	
498456						CONF	CONF			
498531						CONF	CONF			
498625						CONF	CONF			
498942						CONF	CONF			
499154						CONF	CONF			
499453						CONF	CONF			
499501						CONF	CONF			
499743						CONF	CONF			
499752						CONF	CONF			
499855						CONF	CONF			
500256						CONF	CONF			
500658						CONF	CONF			
501105	262055	216277	272639	56819	522	CONF	CONF	4375	47346	
501132						CONF	CONF			
501459						CONF	CONF			
501655						CONF	CONF			
501767						CONF	CONF			
501815						CONF	CONF			
502111						CONF	CONF			
502447						CONF	CONF			
502559						CONF	CONF			
502652						CONF	CONF			
502746						CONF	CONF			
502849	6336	0				CONF	CONF			
503547						CONF	CONF			
